B15002_001E,B15002_001EA,B15002_001M,B15002_001MA,B15002_002E,B15002_002EA,B15002_002M,B15002_002MA,B15002_003E,B15002_003EA,B15002_003M,B15002_003MA,B15002_004E,B15002_004EA,B15002_004M,B15002_004MA,B15002_005E,B15002_005EA,B15002_005M,B15002_005MA,B15002_006E,B15002_006EA,B15002_006M,B15002_006MA,B15002_007E,B15002_007EA,B15002_007M,B15002_007MA,B15002_008E,B15002_008EA,B15002_008M,B15002_008MA,B15002_009E,B15002_009EA,B15002_009M,B15002_009MA,B15002_010E,B15002_010EA,B15002_010M,B15002_010MA,B15002_011E,B15002_011EA,B15002_011M,B15002_011MA,B15002_012E,B15002_012EA,B15002_012M,B15002_012MA,B15002_013E,B15002_013EA,B15002_013M,B15002_013MA,B15002_014E,B15002_014EA,B15002_014M,B15002_014MA,B15002_015E,B15002_015EA,B15002_015M,B15002_015MA,B15002_016E,B15002_016EA,B15002_016M,B15002_016MA,B15002_017E,B15002_017EA,B15002_017M,B15002_017MA,B15002_018E,B15002_018EA,B15002_018M,B15002_018MA,B15002_019E,B15002_019EA,B15002_019M,B15002_019MA,B15002_020E,B15002_020EA,B15002_020M,B15002_020MA,B15002_021E,B15002_021EA,B15002_021M,B15002_021MA,B15002_022E,B15002_022EA,B15002_022M,B15002_022MA,B15002_023E,B15002_023EA,B15002_023M,B15002_023MA,B15002_024E,B15002_024EA,B15002_024M,B15002_024MA,B15002_025E,B15002_025EA,B15002_025M,B15002_025MA,B15002_026E,B15002_026EA,B15002_026M,B15002_026MA,B15002_027E,B15002_027EA,B15002_027M,B15002_027MA,B15002_028E,B15002_028EA,B15002_028M,B15002_028MA,B15002_029E,B15002_029EA,B15002_029M,B15002_029MA,B15002_030E,B15002_030EA,B15002_030M,B15002_030MA,B15002_031E,B15002_031EA,B15002_031M,B15002_031MA,B15002_032E,B15002_032EA,B15002_032M,B15002_032MA,B15002_033E,B15002_033EA,B15002_033M,B15002_033MA,B15002_034E,B15002_034EA,B15002_034M,B15002_034MA,B15002_035E,B15002_035EA,B15002_035M,B15002_035MA,GEO_ID,NAME,state
6230326,null,11842,null,2972993,null,8857,null,39460,null,4251,null,28785,null,4056,null,63195,null,5632,null,77314,null,5085,null,72902,null,5572,null,93960,null,4957,null,95425,null,5724,null,46605,null,4659,null,865648,null,13397,null,162268,null,6697,null,435642,null,9522,null,165023,null,7895,null,533352,null,10867,null,186920,null,7285,null,66163,null,4014,null,40331,null,3397,null,3257333,null,5527,null,41802,null,3431,null,19458,null,2402,null,43494,null,3696,null,70497,null,4142,null,67241,null,3991,null,94217,null,5591,null,94858,null,4609,null,52724,null,3944,null,933704,null,13719,null,196249,null,6575,null,517173,null,10432,null,236637,null,7122,null,563303,null,12136,null,243500,null,6910,null,55198,null,3788,null,27278,null,2447,null,0400000US13,Georgia,13
882883,null,2461,null,437293,null,1810,null,3564,null,826,null,3026,null,967,null,4295,null,1071,null,6371,null,1291,null,4625,null,966,null,6473,null,1297,null,5053,null,1184,null,5900,null,1004,null,132911,null,5312,null,23927,null,2727,null,76456,null,4107,null,40504,null,3484,null,80652,null,3990,null,24939,null,2401,null,11304,null,1415,null,7293,null,1377,null,445590,null,1581,null,4969,null,893,null,3082,null,968,null,6617,null,1167,null,8566,null,1449,null,5701,null,1323,null,4989,null,950,null,6174,null,1199,null,5246,null,951,null,121987,null,4183,null,23208,null,2587,null,71294,null,3880,null,46850,null,3465,null,92622,null,3884,null,30610,null,2570,null,8997,null,1370,null,4678,null,1077,null,0400000US15,Hawaii,15
963730,null,2763,null,476503,null,2062,null,4409,null,999,null,2876,null,872,null,9299,null,1638,null,8365,null,1703,null,6243,null,1270,null,9297,null,1485,null,8974,null,1405,null,9693,null,1364,null,136786,null,4550,null,36161,null,3158,null,86956,null,3993,null,37095,null,2571,null,76041,null,3409,null,28447,null,2363,null,8711,null,1277,null,7150,null,1226,null,487227,null,1814,null,3937,null,1257,null,1797,null,632,null,6139,null,1223,null,6826,null,1250,null,6557,null,1644,null,8813,null,1239,null,11769,null,1478,null,7033,null,1221,null,141240,null,5482,null,43299,null,2754,null,96585,null,5182,null,43329,null,3340,null,81680,null,3403,null,22190,null,1996,null,3208,null,879,null,2825,null,892,null,0400000US16,Idaho,16
8437673,null,4744,null,4072084,null,4350,null,42000,null,3265,null,34161,null,3471,null,83963,null,5255,null,90052,null,5279,null,65975,null,4167,null,83329,null,5175,null,98165,null,4994,null,79499,null,5045,null,1120598,null,13201,null,256632,null,7764,null,590113,null,11688,null,262607,null,8302,null,774129,null,11192,null,324585,null,8043,null,110384,null,4721,null,55892,null,3525,null,4365589,null,4236,null,45380,null,3888,null,33293,null,3663,null,79761,null,5502,null,103980,null,6084,null,59102,null,4127,null,85511,null,4603,null,96128,null,4683,null,66541,null,3696,null,1181935,null,14643,null,301785,null,8873,null,642629,null,12538,null,353071,null,8857,null,819760,null,12629,null,397985,null,9639,null,64685,null,4172,null,34043,null,3118,null,0400000US17,Illinois,17
4193210,null,4843,null,2021195,null,3865,null,15061,null,1851,null,6884,null,1186,null,21143,null,2564,null,52732,null,3363,null,35936,null,3086,null,54448,null,3738,null,56200,null,3670,null,34417,null,2913,null,728243,null,9831,null,132422,null,5217,null,282277,null,6910,null,134513,null,5615,null,301049,null,6971,null,104332,null,4724,null,37110,null,2802,null,24428,null,2298,null,2172015,null,3339,null,16539,null,1849,null,6934,null,1557,null,14641,null,2028,null,50219,null,3550,null,42606,null,3275,null,62971,null,3642,null,60059,null,3878,null,30148,null,2564,null,759341,null,10376,null,156875,null,5699,null,313144,null,8462,null,181137,null,6565,null,305448,null,8068,null,139658,null,4994,null,19607,null,1835,null,12688,null,1578,null,0400000US18,Indiana,18
1980897,null,3561,null,956973,null,2800,null,6156,null,1169,null,3221,null,1113,null,8771,null,1612,null,21686,null,1823,null,11220,null,1557,null,14442,null,1772,null,19551,null,1979,null,12922,null,1538,null,326263,null,5809,null,69513,null,3297,null,135600,null,5039,null,87913,null,4028,null,164339,null,4483,null,46803,null,3107,null,16508,null,1412,null,12065,null,1413,null,1023924,null,2756,null,5704,null,1041,null,3417,null,1036,null,4925,null,1007,null,20243,null,1651,null,10617,null,1567,null,16482,null,1870,null,18842,null,2178,null,10067,null,1039,null,327698,null,6749,null,84696,null,3973,null,150331,null,4654,null,113699,null,4892,null,185906,null,5198,null,55190,null,3304,null,9632,null,1294,null,6475,null,1228,null,0400000US19,Iowa,19
1809054,null,3681,null,881241,null,2708,null,5756,null,992,null,6488,null,1423,null,9841,null,1687,null,20510,null,2134,null,12489,null,1969,null,13366,null,1792,null,18532,null,2433,null,9050,null,1278,null,259760,null,6669,null,67191,null,3890,null,141182,null,5337,null,54706,null,3787,null,170393,null,5352,null,60184,null,3302,null,19276,null,1796,null,12517,null,1453,null,927813,null,2781,null,4869,null,1254,null,3369,null,1004,null,8273,null,1543,null,16961,null,2112,null,13214,null,2022,null,15101,null,1603,null,18141,null,1933,null,9680,null,1550,null,257240,null,6743,null,80611,null,3531,null,155066,null,5049,null,74654,null,3673,null,177881,null,4838,null,75603,null,3674,null,10834,null,1399,null,6316,null,1154,null,0400000US20,Kansas,20
2877333,null,5012,null,1375669,null,3708,null,16273,null,2184,null,12237,null,1856,null,19578,null,2463,null,68521,null,3824,null,35965,null,2484,null,46425,null,3237,null,47642,null,3427,null,23652,null,2715,null,485039,null,8620,null,80357,null,4601,null,180954,null,5990,null,71716,null,4515,null,175943,null,5715,null,71279,null,3516,null,26676,null,2218,null,13412,null,1602,null,1501664,null,3272,null,15373,null,1955,null,8123,null,1184,null,16103,null,1842,null,70004,null,3770,null,34745,null,3405,null,48104,null,3737,null,45395,null,3651,null,18762,null,1852,null,496931,null,9392,null,103869,null,5308,null,211840,null,6717,null,116158,null,5369,null,182744,null,6505,null,105174,null,4828,null,20189,null,2048,null,8150,null,1341,null,0400000US21,Kentucky,21
2896932,null,5398,null,1368743,null,3828,null,16926,null,2518,null,10020,null,1674,null,22061,null,1999,null,44998,null,3349,null,39053,null,3222,null,51459,null,3908,null,56904,null,4394,null,22622,null,2173,null,471376,null,11028,null,73609,null,4477,null,221138,null,8602,null,54238,null,3860,null,188843,null,6570,null,51276,null,3071,null,29883,null,2779,null,14337,null,1905,null,1528189,null,3565,null,16372,null,2384,null,10636,null,1901,null,17927,null,2075,null,47715,null,3757,null,31577,null,3006,null,47256,null,3789,null,58016,null,4240,null,22878,null,2247,null,523023,null,8514,null,86508,null,4326,null,245053,null,8588,null,85436,null,4546,null,230473,null,6692,null,81362,null,4049,null,16459,null,1927,null,7498,null,1300,null,0400000US22,Louisiana,22
924973,null,1243,null,440535,null,1037,null,2619,null,738,null,1137,null,539,null,1175,null,474,null,12914,null,1563,null,7849,null,1267,null,9338,null,1529,null,8990,null,1423,null,4361,null,966,null,153566,null,4726,null,26613,null,2285,null,61526,null,2969,null,37066,null,2596,null,72282,null,3781,null,24274,null,1900,null,10605,null,1274,null,6220,null,1227,null,484438,null,1162,null,3325,null,799,null,661,null,474,null,1300,null,574,null,11785,null,1468,null,5853,null,1096,null,8214,null,1426,null,7503,null,1159,null,3653,null,683,null,163678,null,4685,null,30592,null,1980,null,67709,null,3565,null,44271,null,2898,null,87798,null,4755,null,37911,null,2690,null,6521,null,1101,null,3664,null,798,null,0400000US23,Maine,23
3797739,null,4154,null,1793173,null,3563,null,17056,null,2351,null,15534,null,2331,null,23912,null,2529,null,31704,null,3216,null,30189,null,3192,null,42024,null,3623,null,38479,null,3542,null,27620,null,2897,null,482458,null,11040,null,100211,null,5182,null,235517,null,7890,null,92510,null,4970,null,357487,null,8300,null,176845,null,5864,null,67071,null,3793,null,54556,null,3597,null,2004566,null,2529,null,19861,null,2534,null,13373,null,2299,null,17212,null,1840,null,30452,null,2513,null,25934,null,3060,null,43797,null,3958,null,40880,null,3581,null,29358,null,2655,null,531407,null,9660,null,127882,null,6105,null,283551,null,9112,null,141550,null,6519,null,390890,null,9886,null,230910,null,6074,null,45218,null,3517,null,32291,null,2868,null,0400000US24,Maryland,24
4490445,null,2452,null,2137459,null,2048,null,25441,null,2877,null,19601,null,2551,null,22857,null,2868,null,37331,null,3645,null,28647,null,3139,null,41978,null,3548,null,37693,null,3157,null,33650,null,2769,null,584789,null,13066,null,103209,null,5110,null,242706,null,7757,null,140531,null,6147,null,466053,null,10525,null,221477,null,6218,null,68729,null,3783,null,62767,null,3775,null,2352986,null,1702,null,33754,null,3480,null,21129,null,2403,null,19249,null,2565,null,38875,null,3187,null,30778,null,2841,null,36802,null,2947,null,34846,null,3244,null,32679,null,2976,null,596306,null,11542,null,122382,null,5775,null,281193,null,9773,null,207441,null,6457,null,514705,null,9790,null,290027,null,7154,null,52813,null,3253,null,40007,null,2647,null,0400000US25,Massachusetts,25
6624875,null,4676,null,3193116,null,3685,null,33675,null,3672,null,12306,null,1582,null,24375,null,2823,null,54293,null,3610,null,46397,null,2995,null,84582,null,4595,null,90976,null,4524,null,57811,null,3436,null,992815,null,12901,null,245320,null,7660,null,516904,null,8719,null,228085,null,6263,null,486562,null,10840,null,211116,null,5925,null,69567,null,4227,null,38332,null,2974,null,3431759,null,2840,null,34440,null,2680,null,11700,null,1560,null,22160,null,2501,null,55010,null,3330,null,44543,null,3071,null,85366,null,3886,null,96492,null,4799,null,47106,null,3138,null,1064597,null,11539,null,278882,null,7055,null,552540,null,12054,null,315674,null,8080,null,518937,null,9373,null,246716,null,6323,null,37783,null,2903,null,19813,null,1959,null,0400000US26,Michigan,26
3486153,null,3055,null,1709230,null,2565,null,14128,null,2162,null,4806,null,1337,null,10388,null,1764,null,30555,null,2633,null,15713,null,1695,null,24622,null,2519,null,28719,null,2405,null,25274,null,2320,null,487601,null,8547,null,105262,null,3870,null,273715,null,6761,null,153596,null,5228,null,352639,null,7874,null,116530,null,3879,null,42464,null,2403,null,23218,null,1717,null,1776923,null,2431,null,17866,null,2077,null,4473,null,1090,null,7694,null,1299,null,33060,null,2098,null,12817,null,1516,null,22802,null,2352,null,27493,null,2173,null,16686,null,1783,null,484562,null,6494,null,128046,null,4989,null,272119,null,5875,null,186115,null,6223,null,386333,null,6790,null,132588,null,4716,null,28314,null,1784,null,15955,null,1790,null,0400000US27,Minnesota,27
1865862,null,5619,null,873311,null,5096,null,12366,null,1531,null,7018,null,1103,null,14543,null,1897,null,33953,null,2881,null,23491,null,2800,null,33970,null,3524,null,37728,null,3388,null,20326,null,2681,null,277226,null,7466,null,50461,null,3380,null,147076,null,5811,null,49937,null,3730,null,104042,null,4641,null,35995,null,2674,null,16007,null,2158,null,9172,null,1566,null,992551,null,3688,null,11559,null,1550,null,5813,null,1234,null,11650,null,1716,null,32879,null,2620,null,22533,null,2422,null,32367,null,2820,null,46949,null,3990,null,18855,null,2605,null,295401,null,7022,null,61893,null,3928,null,170167,null,7517,null,82041,null,4451,null,129990,null,5192,null,54012,null,3603,null,10070,null,1629,null,6372,null,1024,null,0400000US28,Mississippi,28
3961562,null,4345,null,1892612,null,4124,null,14682,null,1754,null,7019,null,1489,null,14710,null,2147,null,51093,null,3173,null,33499,null,3037,null,49205,null,3311,null,56498,null,3478,null,30098,null,2397,null,621133,null,9463,null,131576,null,5080,null,289147,null,6872,null,109869,null,5786,null,301276,null,7713,null,118430,null,4614,null,39829,null,2895,null,24548,null,2249,null,2068950,null,2652,null,14979,null,2212,null,4353,null,967,null,11444,null,1853,null,60267,null,3607,null,31669,null,2827,null,54831,null,2771,null,60250,null,3806,null,29908,null,2235,null,645876,null,8396,null,168354,null,6195,null,319140,null,9197,null,152867,null,6014,null,322203,null,8423,null,156448,null,6324,null,23008,null,2437,null,13353,null,1665,null,0400000US29,Missouri,29
648828,null,2188,null,317621,null,1937,null,1324,null,522,null,477,null,321,null,1138,null,522,null,7947,null,1279,null,2722,null,772,null,6656,null,1268,null,6300,null,1219,null,4664,null,957,null,102693,null,4154,null,16959,null,1769,null,56408,null,3554,null,23107,null,2555,null,59175,null,3201,null,17366,null,1984,null,6290,null,973,null,4395,null,932,null,331207,null,1777,null,1672,null,708,null,315,null,240,null,693,null,433,null,6657,null,1190,null,3703,null,940,null,5673,null,1028,null,5767,null,1098,null,3715,null,891,null,101511,null,3854,null,23836,null,2045,null,59044,null,3162,null,28215,null,2731,null,64474,null,3952,null,20133,null,2302,null,3787,null,891,null,2012,null,659,null,0400000US30,Montana,30
1153230,null,2678,null,562303,null,2424,null,4616,null,1450,null,5454,null,1365,null,6035,null,1493,null,10287,null,1607,null,6914,null,1140,null,9999,null,1540,null,10458,null,1362,null,8429,null,1513,null,162717,null,4497,null,43156,null,2474,null,90595,null,4140,null,51059,null,3127,null,102643,null,4767,null,29985,null,2032,null,12459,null,1462,null,7497,null,1342,null,590927,null,2110,null,4108,null,886,null,2537,null,991,null,4907,null,1163,null,11741,null,1739,null,5100,null,1036,null,8019,null,1680,null,11820,null,1606,null,7240,null,965,null,166863,null,4310,null,48561,null,2444,null,100635,null,3954,null,56515,null,3028,null,111776,null,3996,null,40120,null,2620,null,6319,null,1315,null,4666,null,956,null,0400000US31,Nebraska,31
1728239,null,2903,null,874164,null,2016,null,10186,null,2069,null,10307,null,2080,null,23144,null,3115,null,14044,null,2132,null,23251,null,3735,null,18869,null,2620,null,25367,null,3294,null,23150,null,2353,null,248416,null,7249,null,55962,null,3568,null,166041,null,6200,null,62242,null,4539,null,123998,null,5274,null,44635,null,2879,null,16717,null,2072,null,7835,null,1538,null,854075,null,2144,null,9564,null,1339,null,7000,null,1607,null,23129,null,2952,null,15511,null,2193,null,16263,null,2209,null,16441,null,2134,null,21545,null,2472,null,20161,null,2258,null,248061,null,6220,null,67167,null,4326,null,156898,null,6923,null,69097,null,4690,null,121699,null,4910,null,46902,null,3140,null,9538,null,1542,null,5099,null,1159,null,0400000US32,Nevada,32
902747,null,1753,null,438835,null,1551,null,2101,null,655,null,1260,null,619,null,2098,null,730,null,8452,null,1697,null,5094,null,1206,null,9666,null,1607,null,7547,null,1339,null,5847,null,1308,null,135225,null,5339,null,26764,null,2454,null,59454,null,3870,null,35156,null,2868,null,90526,null,4254,null,34646,null,2833,null,8686,null,1256,null,6313,null,1233,null,463912,null,1241,null,3084,null,917,null,701,null,456,null,863,null,461,null,8164,null,1515,null,3849,null,1036,null,9404,null,1544,null,7062,null,1448,null,3502,null,880,null,135147,null,4740,null,32007,null,2538,null,59917,null,3800,null,51510,null,2976,null,97286,null,4106,null,40801,null,2687,null,7185,null,1058,null,3430,null,871,null,0400000US33,New Hampshire,33
5905302,null,3137,null,2831385,null,2532,null,33559,null,3080,null,23148,null,2569,null,46829,null,4506,null,55437,null,3808,null,40794,null,5849,null,56614,null,4537,null,59223,null,4527,null,50355,null,3441,null,810355,null,12757,null,142933,null,5361,null,345464,null,8349,null,151708,null,7150,null,615107,null,10739,null,263014,null,8246,null,86569,null,3685,null,50276,null,2882,null,3073917,null,1875,null,34084,null,2975,null,27453,null,2718,null,46926,null,3782,null,66416,null,4134,null,35145,null,2629,null,57271,null,3333,null,59931,null,4002,null,50025,null,3457,null,924119,null,12576,null,163991,null,6424,null,373205,null,8493,null,212836,null,6841,null,658079,null,9731,null,284291,null,7918,null,53703,null,3353,null,26442,null,2637,null,0400000US34,New Jersey,34
1290920,null,4704,null,626071,null,3496,null,8240,null,1867,null,8917,null,1301,null,19745,null,2537,null,14467,null,2126,null,14222,null,2107,null,17811,null,2222,null,20870,null,2820,null,8694,null,1432,null,167921,null,5815,null,36132,null,2443,null,109083,null,5155,null,43722,null,3577,null,90683,null,4363,null,38611,null,2276,null,13501,null,1760,null,13452,null,1734,null,664849,null,3127,null,7865,null,1297,null,7281,null,1429,null,18177,null,2319,null,13778,null,2089,null,14899,null,2226,null,16766,null,2086,null,20893,null,2262,null,9156,null,1347,null,172686,null,5631,null,43272,null,3321,null,117061,null,4947,null,52132,null,3050,null,101865,null,4529,null,52789,null,3705,null,8767,null,1339,null,7462,null,1296,null,0400000US35,New Mexico,35
