C08012_001E,C08012_001EA,C08012_001M,C08012_001MA,C08012_002E,C08012_002EA,C08012_002M,C08012_002MA,C08012_003E,C08012_003EA,C08012_003M,C08012_003MA,C08012_004E,C08012_004EA,C08012_004M,C08012_004MA,C08012_005E,C08012_005EA,C08012_005M,C08012_005MA,C08012_006E,C08012_006EA,C08012_006M,C08012_006MA,C08012_007E,C08012_007EA,C08012_007M,C08012_007MA,C08012_008E,C08012_008EA,C08012_008M,C08012_008MA,C08012_009E,C08012_009EA,C08012_009M,C08012_009MA,C08012_010E,C08012_010EA,C08012_010M,C08012_010MA,C08012_011E,C08012_011EA,C08012_011M,C08012_011MA,C08012_012E,C08012_012EA,C08012_012M,C08012_012MA,C08012_013E,C08012_013EA,C08012_013M,C08012_013MA,C08012_014E,C08012_014EA,C08012_014M,C08012_014MA,C08012_015E,C08012_015EA,C08012_015M,C08012_015MA,C08012_016E,C08012_016EA,C08012_016M,C08012_016MA,C08012_017E,C08012_017EA,C08012_017M,C08012_017MA,C08012_018E,C08012_018EA,C08012_018M,C08012_018MA,C08012_019E,C08012_019EA,C08012_019M,C08012_019MA,C08012_020E,C08012_020EA,C08012_020M,C08012_020MA,C08012_021E,C08012_021EA,C08012_021M,C08012_021MA,C08012_022E,C08012_022EA,C08012_022M,C08012_022MA,C08012_023E,C08012_023EA,C08012_023M,C08012_023MA,C08012_024E,C08012_024EA,C08012_024M,C08012_024MA,C08012_025E,C08012_025EA,C08012_025M,C08012_025MA,C08012_026E,C08012_026EA,C08012_026M,C08012_026MA,C08012_027E,C08012_027EA,C08012_027M,C08012_027MA,C08012_028E,C08012_028EA,C08012_028M,C08012_028MA,C08012_029E,C08012_029EA,C08012_029M,C08012_029MA,C08012_030E,C08012_030EA,C08012_030M,C08012_030MA,GEO_ID,NAME,state
4082324,null,28590,null,463035,null,13664,null,549184,null,11350,null,642908,null,15681,null,587378,null,13596,null,249282,null,8504,null,578400,null,13656,null,275737,null,10735,null,369649,null,9550,null,366751,null,11496,null,2139253,null,19410,null,225624,null,9669,null,261274,null,9135,null,322230,null,12966,null,300762,null,10340,null,128264,null,6857,null,317612,null,9293,null,156672,null,7825,null,203052,null,7462,null,223763,null,8377,null,1943071,null,19125,null,237411,null,9069,null,287910,null,9141,null,320678,null,8219,null,286616,null,8776,null,121018,null,5697,null,260788,null,8476,null,119065,null,5993,null,166597,null,6380,null,142988,null,6955,null,0400000US13,Georgia,13
609481,null,6281,null,76195,null,5073,null,83181,null,4696,null,86062,null,5124,null,83961,null,5224,null,30449,null,3230,null,111287,null,5820,null,40310,null,3539,null,55179,null,4182,null,42857,null,3244,null,332282,null,4950,null,40782,null,3854,null,43937,null,3448,null,46065,null,3606,null,45931,null,3811,null,18284,null,2400,null,63843,null,4624,null,22877,null,2744,null,28650,null,2807,null,21913,null,2472,null,277199,null,5159,null,35413,null,2647,null,39244,null,3134,null,39997,null,3106,null,38030,null,2682,null,12165,null,1830,null,47444,null,3618,null,17433,null,2081,null,26529,null,3080,null,20944,null,2382,null,0400000US15,Hawaii,15
640220,null,8544,null,139951,null,6114,null,126443,null,5988,null,118596,null,4869,null,84321,null,4744,null,29752,null,2974,null,58828,null,3815,null,24528,null,2200,null,28859,null,2641,null,28942,null,2499,null,342569,null,5283,null,68415,null,3892,null,66871,null,4068,null,61163,null,3644,null,44164,null,3170,null,16095,null,2310,null,33264,null,2836,null,15506,null,1737,null,16337,null,1569,null,20754,null,1949,null,297651,null,5950,null,71536,null,4342,null,59572,null,3685,null,57433,null,3836,null,40157,null,3191,null,13657,null,2105,null,25564,null,2522,null,9022,null,1370,null,12522,null,1828,null,8188,null,1299,null,0400000US16,Idaho,16
5685704,null,20461,null,722931,null,13170,null,738207,null,16134,null,757365,null,13411,null,723835,null,12682,null,309898,null,8956,null,801968,null,13206,null,445985,null,10491,null,578206,null,12253,null,607309,null,11728,null,2991038,null,17716,null,351961,null,9057,null,361024,null,10599,null,372394,null,9917,null,372540,null,9107,null,158845,null,6387,null,437714,null,10387,null,243913,null,8626,null,334542,null,7983,null,358105,null,8102,null,2694666,null,11409,null,370970,null,9777,null,377183,null,10797,null,384971,null,9451,null,351295,null,8731,null,151053,null,6372,null,364254,null,8859,null,202072,null,6778,null,243664,null,8370,null,249204,null,7415,null,0400000US17,Illinois,17
2780428,null,17428,null,445244,null,9226,null,437521,null,10550,null,465124,null,10676,null,421625,null,10712,null,187070,null,6175,null,333027,null,9951,null,172812,null,6363,null,166263,null,6542,null,151742,null,6244,null,1460459,null,11130,null,214677,null,7249,null,206947,null,6724,null,229196,null,7920,null,218239,null,8073,null,102467,null,4689,null,187983,null,7020,null,98850,null,4562,null,101963,null,5303,null,100137,null,5148,null,1319969,null,12997,null,230567,null,6327,null,230574,null,7656,null,235928,null,6855,null,203386,null,6647,null,84603,null,4215,null,145044,null,6188,null,73962,null,4126,null,64300,null,3661,null,51605,null,3682,null,0400000US18,Indiana,18
1450289,null,9570,null,378173,null,8332,null,274638,null,7728,null,239878,null,7215,null,194946,null,6229,null,79136,null,4115,null,123533,null,5162,null,56474,null,3192,null,55250,null,3004,null,48261,null,2940,null,754116,null,7107,null,190613,null,5967,null,140734,null,5703,null,121283,null,4908,null,100794,null,4058,null,40359,null,2993,null,67097,null,3803,null,31690,null,2447,null,31247,null,2348,null,30299,null,2303,null,696173,null,6559,null,187560,null,5940,null,133904,null,5466,null,118595,null,5210,null,94152,null,4462,null,38777,null,2776,null,56436,null,3267,null,24784,null,2063,null,24003,null,1761,null,17962,null,1654,null,0400000US19,Iowa,19
1309712,null,10496,null,314087,null,7799,null,249028,null,8332,null,226966,null,6585,null,190080,null,7049,null,70035,null,3629,null,123911,null,5051,null,52236,null,3161,null,45579,null,3607,null,37790,null,2583,null,697158,null,6820,null,157641,null,4849,null,130428,null,5588,null,120019,null,5019,null,101923,null,5669,null,36183,null,2583,null,69529,null,3926,null,29110,null,2553,null,27067,null,2676,null,25258,null,2120,null,612554,null,8059,null,156446,null,5431,null,118600,null,5071,null,106947,null,4011,null,88157,null,4679,null,33852,null,2355,null,54382,null,2936,null,23126,null,2325,null,18512,null,2126,null,12532,null,1571,null,0400000US20,Kansas,20
1768400,null,14552,null,281218,null,8468,null,291871,null,9498,null,321867,null,9824,null,264489,null,7577,null,110262,null,6386,null,217889,null,7885,null,91569,null,5122,null,96032,null,4860,null,93203,null,5315,null,931830,null,10284,null,139881,null,5866,null,137824,null,5967,null,165306,null,6498,null,132099,null,5616,null,57208,null,4145,null,121299,null,5639,null,54373,null,3855,null,58849,null,3565,null,64991,null,4378,null,836570,null,9427,null,141337,null,5903,null,154047,null,6673,null,156561,null,6291,null,132390,null,5073,null,53054,null,4032,null,96590,null,5017,null,37196,null,2963,null,37183,null,3067,null,28212,null,2633,null,0400000US21,Kentucky,21
1913069,null,15498,null,289799,null,8651,null,307611,null,8328,null,330731,null,11361,null,281305,null,9039,null,93010,null,5162,null,251949,null,8677,null,91411,null,5796,null,125593,null,6510,null,141660,null,7164,null,1007098,null,11182,null,144060,null,6304,null,148358,null,7954,null,161021,null,7362,null,140722,null,6181,null,47071,null,4065,null,136932,null,6170,null,51747,null,4245,null,74933,null,5203,null,102254,null,5970,null,905971,null,10864,null,145739,null,6036,null,159253,null,5511,null,169710,null,6805,null,140583,null,5785,null,45939,null,3358,null,115017,null,6059,null,39664,null,3475,null,50660,null,3484,null,39406,null,3336,null,0400000US22,Louisiana,22
602639,null,7571,null,119826,null,5226,null,93368,null,4195,null,92289,null,4338,null,81650,null,4069,null,35402,null,2670,null,67147,null,3400,null,36479,null,2566,null,41351,null,3319,null,35127,null,2843,null,308243,null,4824,null,58819,null,3240,null,46831,null,2997,null,44393,null,2960,null,40286,null,3230,null,15488,null,1627,null,35419,null,2293,null,21088,null,2123,null,23579,null,2553,null,22340,null,1817,null,294396,null,5296,null,61007,null,3751,null,46537,null,3110,null,47896,null,3277,null,41364,null,2663,null,19914,null,2042,null,31728,null,2606,null,15391,null,1729,null,17772,null,1908,null,12787,null,1813,null,0400000US23,Maine,23
2723313,null,15940,null,233301,null,8351,null,286524,null,8736,null,345017,null,9280,null,363873,null,10844,null,160950,null,7278,null,407817,null,10473,null,232580,null,7762,null,307916,null,10385,null,385335,null,13168,null,1383246,null,11156,null,105890,null,5696,null,133407,null,5930,null,166817,null,6297,null,177937,null,7318,null,80433,null,4859,null,214952,null,8466,null,126611,null,5516,null,166564,null,6485,null,210635,null,8937,null,1340067,null,12539,null,127411,null,5515,null,153117,null,6743,null,178200,null,5965,null,185936,null,7200,null,80517,null,5038,null,192865,null,7160,null,105969,null,5005,null,141352,null,6709,null,174700,null,8391,null,0400000US24,Maryland,24
3095379,null,16698,null,367998,null,10472,null,412018,null,10827,null,423279,null,11010,null,422632,null,10216,null,177977,null,7556,null,449200,null,11018,null,245280,null,8330,null,292251,null,9486,null,304744,null,10817,null,1577548,null,12866,null,169377,null,6429,null,190660,null,7164,null,205255,null,8358,null,206948,null,8457,null,91218,null,5259,null,242102,null,8992,null,133285,null,5408,null,162847,null,6636,null,175856,null,7867,null,1517831,null,11613,null,198621,null,7757,null,221358,null,8021,null,218024,null,7981,null,215684,null,6862,null,86759,null,5133,null,207098,null,7459,null,111995,null,5447,null,129404,null,5517,null,128888,null,6617,null,0400000US25,Massachusetts,25
3988813,null,22515,null,597605,null,11830,null,608622,null,11601,null,640556,null,11728,null,613111,null,11546,null,270857,null,8345,null,497834,null,12415,null,258702,null,7905,null,272534,null,7654,null,228992,null,7465,null,2034692,null,14324,null,283155,null,8398,null,284075,null,7385,null,312014,null,7997,null,304978,null,8212,null,141442,null,5352,null,264880,null,8032,null,143461,null,5957,null,156121,null,5873,null,144566,null,5188,null,1954121,null,15008,null,314450,null,8083,null,324547,null,9038,null,328542,null,8770,null,308133,null,7435,null,129415,null,5251,null,232954,null,7373,null,115241,null,5551,null,116413,null,5233,null,84426,null,4403,null,0400000US26,Michigan,26
2526447,null,13610,null,444178,null,9401,null,380821,null,7898,null,406113,null,8844,null,387197,null,7954,null,177960,null,6830,null,303048,null,6171,null,153253,null,4705,null,151782,null,5576,null,122095,null,5620,null,1308829,null,9186,null,222973,null,6331,null,186061,null,5855,null,198325,null,6719,null,198108,null,6282,null,95318,null,4905,null,163922,null,5311,null,84647,null,3728,null,84745,null,4175,null,74730,null,3493,null,1217618,null,8901,null,221205,null,5822,null,194760,null,6115,null,207788,null,6727,null,189089,null,4912,null,82642,null,3806,null,139126,null,4649,null,68606,null,3074,null,67037,null,2937,null,47365,null,3383,null,0400000US27,Minnesota,27
1155788,null,12702,null,190076,null,6873,null,184764,null,7732,null,199049,null,7652,null,168538,null,7445,null,70277,null,5153,null,145131,null,7057,null,56318,null,3506,null,66334,null,4249,null,75301,null,5053,null,595139,null,8388,null,89041,null,4525,null,86018,null,5657,null,98468,null,5040,null,85271,null,4889,null,37277,null,3750,null,77369,null,4366,null,28742,null,2749,null,38544,null,3342,null,54409,null,4164,null,560649,null,9025,null,101035,null,4938,null,98746,null,4761,null,100581,null,5242,null,83267,null,4355,null,33000,null,3256,null,67762,null,4709,null,27576,null,2769,null,27790,null,3004,null,20892,null,2449,null,0400000US28,Mississippi,28
2632874,null,16726,null,424607,null,10144,null,384225,null,10131,null,422353,null,11207,null,400633,null,10338,null,178580,null,6761,null,357131,null,8462,null,169348,null,7063,null,164524,null,5640,null,131473,null,6430,null,1357481,null,11504,null,207552,null,7070,null,182675,null,7072,null,209621,null,8365,null,204470,null,6890,null,90165,null,4891,null,195891,null,6998,null,90606,null,4826,null,90819,null,4259,null,85682,null,5148,null,1275393,null,11081,null,217055,null,7738,null,201550,null,6300,null,212732,null,7555,null,196163,null,7395,null,88415,null,4388,null,161240,null,5731,null,78742,null,4331,null,73705,null,3888,null,45791,null,3506,null,0400000US29,Missouri,29
430745,null,6267,null,125478,null,6151,null,92532,null,4868,null,81045,null,3906,null,52026,null,3186,null,15349,null,1845,null,29992,null,2430,null,9258,null,1280,null,11864,null,1519,null,13201,null,1579,null,221569,null,4546,null,63013,null,3714,null,46477,null,3490,null,39915,null,2339,null,27094,null,2008,null,7250,null,1237,null,16848,null,1854,null,4454,null,916,null,7247,null,1303,null,9271,null,1281,null,209176,null,4375,null,62465,null,3754,null,46055,null,3095,null,41130,null,3060,null,24932,null,2470,null,8099,null,1362,null,13144,null,1576,null,4804,null,1002,null,4617,null,846,null,3930,null,912,null,0400000US30,Montana,30
880527,null,8254,null,223504,null,6894,null,171583,null,6221,null,154767,null,6418,null,129389,null,5111,null,49251,null,3336,null,75925,null,4153,null,23820,null,2003,null,26497,null,2670,null,25791,null,2459,null,463035,null,5601,null,110923,null,5017,null,88752,null,3399,null,79611,null,4053,null,71235,null,3571,null,24742,null,1964,null,41689,null,2706,null,12661,null,1452,null,16309,null,2010,null,17113,null,1975,null,417492,null,5438,null,112581,null,4973,null,82831,null,4352,null,75156,null,4544,null,58154,null,3404,null,24509,null,2218,null,34236,null,2802,null,11159,null,1211,null,10188,null,1247,null,8678,null,1078,null,0400000US31,Nebraska,31
1161756,null,14097,null,130679,null,7249,null,160605,null,6219,null,207339,null,9483,null,226733,null,10965,null,87792,null,5602,null,178463,null,6602,null,60865,null,4994,null,55550,null,4065,null,53730,null,4608,null,646038,null,9058,null,65294,null,5338,null,84463,null,4070,null,112723,null,7043,null,134335,null,7706,null,46809,null,4222,null,101135,null,5454,null,36893,null,3738,null,30714,null,2766,null,33672,null,3350,null,515718,null,9723,null,65385,null,5063,null,76142,null,4151,null,94616,null,5261,null,92398,null,5811,null,40983,null,3802,null,77328,null,4003,null,23972,null,2837,null,24836,null,2558,null,20058,null,2485,null,0400000US32,Nevada,32
643016,null,8624,null,98752,null,5000,null,94887,null,4760,null,89731,null,4205,null,88965,null,4291,null,41099,null,2855,null,76627,null,4478,null,46812,null,4034,null,50389,null,3318,null,55754,null,3666,null,333285,null,5957,null,46261,null,3164,null,44446,null,3089,null,42679,null,3018,null,43744,null,3043,null,20872,null,2188,null,41890,null,3063,null,25709,null,2723,null,28849,null,2442,null,38835,null,3104,null,309731,null,4940,null,52491,null,3614,null,50441,null,3592,null,47052,null,2560,null,45221,null,2908,null,20227,null,1860,null,34737,null,2922,null,21103,null,2309,null,21540,null,2205,null,16919,null,1963,null,0400000US33,New Hampshire,33
3936495,null,21092,null,445144,null,10530,null,506255,null,14327,null,506460,null,13646,null,532955,null,12896,null,220946,null,7924,null,524763,null,13557,null,296246,null,8944,null,367617,null,9800,null,536109,null,11948,null,2098523,null,13425,null,208853,null,7591,null,240562,null,8562,null,255362,null,10500,null,271835,null,9892,null,113388,null,5666,null,285322,null,8798,null,168690,null,6188,null,216726,null,7124,null,337785,null,10136,null,1837972,null,12983,null,236291,null,7687,null,265693,null,9232,null,251098,null,7631,null,261120,null,7675,null,107558,null,4420,null,239441,null,8357,null,127556,null,5477,null,150891,null,5381,null,198324,null,6883,null,0400000US34,New Jersey,34
817459,null,11511,null,151930,null,7666,null,140678,null,6118,null,148400,null,6810,null,116277,null,5923,null,39406,null,3250,null,101565,null,5822,null,34791,null,3092,null,41543,null,3421,null,42869,null,2967,null,428392,null,8564,null,74757,null,5013,null,66432,null,4594,null,79775,null,4360,null,62722,null,4612,null,18900,null,2282,null,55548,null,3983,null,18556,null,2425,null,23445,null,2297,null,28257,null,2826,null,389067,null,7739,null,77173,null,4581,null,74246,null,3985,null,68625,null,4167,null,53555,null,3709,null,20506,null,2343,null,46017,null,3854,null,16235,null,1991,null,18098,null,2313,null,14612,null,1933,null,0400000US35,New Mexico,35
8562239,null,30400,null,931961,null,16694,null,987671,null,15258,null,1036921,null,15888,null,1074099,null,16592,null,434729,null,11533,null,1214194,null,16857,null,631007,null,14024,null,853081,null,14428,null,1398576,null,20424,null,4462581,null,21599,null,454627,null,10489,null,475544,null,10450,null,510243,null,11687,null,547017,null,12422,null,224856,null,7952,null,658226,null,12179,null,342479,null,10379,null,462236,null,10655,null,787353,null,15399,null,4099658,null,21040,null,477334,null,11380,null,512127,null,10393,null,526678,null,11785,null,527082,null,10516,null,209873,null,7929,null,555968,null,12593,null,288528,null,7956,null,390845,null,11761,null,611223,null,13803,null,0400000US36,New York,36
3971560,null,21562,null,550640,null,13520,null,620780,null,12867,null,699572,null,14460,null,635800,null,13487,null,265694,null,8541,null,523943,null,13590,null,223783,null,8536,null,246593,null,9249,null,204755,null,6680,null,2075094,null,14963,null,282584,null,10282,null,302393,null,8904,null,347815,null,10920,null,324234,null,10000,null,134224,null,6726,null,284396,null,9276,null,117962,null,5092,null,148961,null,6955,null,132525,null,5933,null,1896466,null,15949,null,268056,null,8082,null,318387,null,8276,null,351757,null,10008,null,311566,null,9773,null,131470,null,5280,null,239547,null,8572,null,105821,null,6291,null,97632,null,5266,null,72230,null,4042,null,0400000US37,North Carolina,37
325466,null,3923,null,100628,null,3285,null,76289,null,3918,null,58294,null,3243,null,34081,null,2616,null,9529,null,1120,null,19773,null,1817,null,7066,null,1134,null,7575,null,1278,null,12231,null,1684,null,172827,null,2959,null,50698,null,2505,null,41667,null,3074,null,31729,null,2571,null,17118,null,1503,null,4852,null,818,null,9947,null,1298,null,3762,null,834,null,4444,null,865,null,8610,null,1269,null,152639,null,2841,null,49930,null,2338,null,34622,null,2223,null,26565,null,2072,null,16963,null,1636,null,4677,null,864,null,9826,null,1252,null,3304,null,674,null,3131,null,745,null,3621,null,848,null,0400000US38,North Dakota,38
4979947,null,20440,null,759624,null,12002,null,769242,null,13767,null,825733,null,14641,null,822130,null,12072,null,371315,null,8578,null,613795,null,12374,null,304577,null,8377,null,270994,null,7997,null,242537,null,8657,null,2549021,null,14044,null,360221,null,8115,null,369270,null,9504,null,403586,null,10087,null,414916,null,9268,null,192048,null,6835,null,330300,null,9390,null,170511,null,6045,null,154988,null,5861,null,153181,null,6311,null,2430926,null,14192,null,399403,null,9525,null,399972,null,9392,null,422147,null,9792,null,407214,null,9361,null,179267,null,6304,null,283495,null,8428,null,134066,null,5567,null,116006,null,5240,null,89356,null,4589,null,0400000US39,Ohio,39
1589138,null,13088,null,316491,null,9378,null,284488,null,9583,null,282274,null,8535,null,241432,null,7427,null,87807,null,4636,null,175595,null,7455,null,58679,null,3908,null,77154,null,4821,null,65218,null,3901,null,855871,null,7899,null,157956,null,6681,null,142270,null,6609,null,149831,null,5350,null,131530,null,5212,null,47419,null,3346,null,101854,null,4974,null,34867,null,2823,null,46116,null,3252,null,44028,null,3268,null,733267,null,10211,null,158535,null,5866,null,142218,null,6556,null,132443,null,6124,null,109902,null,5166,null,40388,null,2914,null,73741,null,4409,null,23812,null,2460,null,31038,null,3128,null,21190,null,2058,null,0400000US40,Oklahoma,40
1596570,null,12652,null,277588,null,7978,null,275040,null,7162,null,267343,null,8910,null,239361,null,6995,null,94685,null,4786,null,186383,null,6366,null,82723,null,4908,null,86695,null,4916,null,86752,null,5523,null,834765,null,8989,null,136793,null,5415,null,137451,null,5345,null,134790,null,6107,null,125314,null,5282,null,49873,null,3382,null,103535,null,5193,null,46330,null,3936,null,48014,null,3686,null,52665,null,4061,null,761805,null,10097,null,140795,null,5449,null,137589,null,4712,null,132553,null,6113,null,114047,null,5389,null,44812,null,3251,null,82848,null,4488,null,36393,null,2518,null,38681,null,3244,null,34087,null,2949,null,0400000US41,Oregon,41
