B17023_001E,B17023_001EA,B17023_001M,B17023_001MA,B17023_002E,B17023_002EA,B17023_002M,B17023_002MA,B17023_003E,B17023_003EA,B17023_003M,B17023_003MA,B17023_004E,B17023_004EA,B17023_004M,B17023_004MA,B17023_005E,B17023_005EA,B17023_005M,B17023_005MA,B17023_006E,B17023_006EA,B17023_006M,B17023_006MA,B17023_007E,B17023_007EA,B17023_007M,B17023_007MA,B17023_008E,B17023_008EA,B17023_008M,B17023_008MA,B17023_009E,B17023_009EA,B17023_009M,B17023_009MA,B17023_010E,B17023_010EA,B17023_010M,B17023_010MA,B17023_011E,B17023_011EA,B17023_011M,B17023_011MA,B17023_012E,B17023_012EA,B17023_012M,B17023_012MA,B17023_013E,B17023_013EA,B17023_013M,B17023_013MA,B17023_014E,B17023_014EA,B17023_014M,B17023_014MA,B17023_015E,B17023_015EA,B17023_015M,B17023_015MA,B17023_016E,B17023_016EA,B17023_016M,B17023_016MA,B17023_017E,B17023_017EA,B17023_017M,B17023_017MA,B17023_018E,B17023_018EA,B17023_018M,B17023_018MA,B17023_019E,B17023_019EA,B17023_019M,B17023_019MA,B17023_020E,B17023_020EA,B17023_020M,B17023_020MA,B17023_021E,B17023_021EA,B17023_021M,B17023_021MA,B17023_022E,B17023_022EA,B17023_022M,B17023_022MA,B17023_023E,B17023_023EA,B17023_023M,B17023_023MA,B17023_024E,B17023_024EA,B17023_024M,B17023_024MA,B17023_025E,B17023_025EA,B17023_025M,B17023_025MA,B17023_026E,B17023_026EA,B17023_026M,B17023_026MA,B17023_027E,B17023_027EA,B17023_027M,B17023_027MA,B17023_028E,B17023_028EA,B17023_028M,B17023_028MA,B17023_029E,B17023_029EA,B17023_029M,B17023_029MA,B17023_030E,B17023_030EA,B17023_030M,B17023_030MA,B17023_031E,B17023_031EA,B17023_031M,B17023_031MA,B17023_032E,B17023_032EA,B17023_032M,B17023_032MA,B17023_033E,B17023_033EA,B17023_033M,B17023_033MA,B17023_034E,B17023_034EA,B17023_034M,B17023_034MA,B17023_035E,B17023_035EA,B17023_035M,B17023_035MA,GEO_ID,NAME,state
2430277,null,20042,null,289323,null,9095,null,97647,null,5157,null,39191,null,2904,null,36400,null,3354,null,19746,null,2617,null,2310,null,930,null,191676,null,7352,null,31555,null,3375,null,10109,null,1855,null,15539,null,2423,null,5722,null,1272,null,185,null,267,null,160121,null,6604,null,34967,null,2686,null,88748,null,5089,null,32046,null,3477,null,4360,null,1365,null,2140954,null,19158,null,1693868,null,15236,null,1040198,null,11344,null,543700,null,9603,null,103613,null,4885,null,6357,null,1515,null,447086,null,11562,null,126713,null,6836,null,65929,null,4757,null,55193,null,4710,null,5397,null,1503,null,194,null,253,null,320373,null,9551,null,156382,null,6201,null,147072,null,6971,null,16537,null,2200,null,382,null,296,null,0400000US37,North Carolina,37
172152,null,3488,null,11336,null,1498,null,3993,null,762,null,1807,null,440,null,960,null,322,null,1102,null,488,null,124,null,135,null,7343,null,1332,null,1198,null,494,null,128,null,133,null,644,null,332,null,201,null,177,null,225,null,285,null,6145,null,1284,null,992,null,380,null,3880,null,1101,null,1202,null,530,null,71,null,97,null,160816,null,3639,null,136855,null,2676,null,85163,null,2298,null,39632,null,1985,null,11294,null,1438,null,766,null,340,null,23961,null,2037,null,8558,null,1420,null,4437,null,991,null,3916,null,884,null,205,null,193,null,0,null,208,null,15403,null,1397,null,6574,null,1099,null,7920,null,1120,null,888,null,366,null,21,null,31,null,0400000US38,North Dakota,38
2947214,null,14853,null,328032,null,9616,null,94901,null,4419,null,36948,null,2706,null,30582,null,2825,null,22362,null,2287,null,5009,null,1178,null,233131,null,7879,null,34516,null,3977,null,8535,null,1340,null,20960,null,3030,null,4717,null,1242,null,304,null,228,null,198615,null,6783,null,37344,null,3135,null,113404,null,5927,null,42917,null,3059,null,4950,null,1344,null,2619182,null,15194,null,2076132,null,16644,null,1282054,null,13763,null,628934,null,10142,null,154122,null,5831,null,11022,null,1413,null,543050,null,10023,null,155705,null,7285,null,80726,null,5551,null,65636,null,4802,null,9190,null,1611,null,153,null,201,null,387345,null,8086,null,195257,null,6550,null,166750,null,6112,null,24428,null,2752,null,910,null,571,null,0400000US39,Ohio,39
949299,null,9633,null,115114,null,5201,null,41788,null,2978,null,17040,null,1813,null,13829,null,2041,null,8884,null,1419,null,2035,null,641,null,73326,null,4391,null,10680,null,1483,null,3028,null,771,null,6305,null,1225,null,1306,null,643,null,41,null,68,null,62646,null,4126,null,11742,null,1788,null,35897,null,2821,null,12695,null,1841,null,2312,null,809,null,834185,null,8985,null,661532,null,10274,null,401521,null,6653,null,203583,null,6847,null,52765,null,3434,null,3663,null,953,null,172653,null,5746,null,59493,null,3895,null,26430,null,2461,null,28084,null,2545,null,4528,null,1173,null,451,null,499,null,113160,null,4290,null,56116,null,3122,null,49053,null,3535,null,7991,null,1653,null,0,null,251,null,0400000US40,Oklahoma,40
956627,null,9956,null,94215,null,4875,null,36990,null,3607,null,14557,null,1698,null,12988,null,1600,null,8068,null,1849,null,1377,null,606,null,57225,null,3683,null,11484,null,1885,null,3083,null,1049,null,7034,null,1709,null,1356,null,728,null,11,null,20,null,45741,null,3617,null,8047,null,1516,null,27266,null,2765,null,9324,null,1858,null,1104,null,621,null,862412,null,10210,null,702741,null,11244,null,439916,null,8033,null,208354,null,7186,null,50881,null,3177,null,3590,null,1281,null,159671,null,5876,null,51123,null,3559,null,26515,null,2519,null,22415,null,2644,null,2065,null,890,null,128,null,141,null,108548,null,5148,null,51404,null,3585,null,51480,null,3472,null,5323,null,1346,null,341,null,367,null,0400000US41,Oregon,41
3195832,null,16060,null,275187,null,7919,null,88924,null,4217,null,43189,null,2784,null,27989,null,3078,null,14669,null,2121,null,3077,null,742,null,186263,null,7666,null,28389,null,3049,null,7960,null,1363,null,16020,null,2328,null,3848,null,1100,null,561,null,482,null,157874,null,6311,null,31222,null,3196,null,91586,null,4413,null,31939,null,3152,null,3127,null,1022,null,2920645,null,15284,null,2325508,null,15399,null,1440920,null,12389,null,714525,null,9362,null,157028,null,5132,null,13035,null,1616,null,595137,null,12240,null,177273,null,6347,null,98381,null,4292,null,70784,null,4592,null,7505,null,1557,null,603,null,382,null,417864,null,10171,null,224983,null,7427,null,169761,null,6325,null,22043,null,2772,null,1077,null,570,null,0400000US42,Pennsylvania,42
257514,null,5605,null,22067,null,2482,null,5879,null,1271,null,2891,null,982,null,1680,null,652,null,1179,null,551,null,129,null,151,null,16188,null,2128,null,1802,null,793,null,475,null,465,null,1082,null,584,null,245,null,231,null,0,null,287,null,14386,null,1936,null,2263,null,734,null,9023,null,1607,null,3021,null,722,null,79,null,128,null,235447,null,5403,null,181313,null,5026,null,109668,null,4359,null,59494,null,3307,null,11898,null,1497,null,253,null,230,null,54134,null,3917,null,15131,null,2457,null,7542,null,1455,null,6705,null,1672,null,884,null,670,null,0,null,287,null,39003,null,3107,null,20149,null,2426,null,16529,null,2274,null,2137,null,910,null,188,null,228,null,0400000US44,Rhode Island,44
1163764,null,13110,null,149748,null,6647,null,46966,null,3604,null,21918,null,2648,null,14957,null,2164,null,9217,null,1761,null,874,null,448,null,102782,null,5888,null,15048,null,2407,null,5472,null,1257,null,7982,null,1935,null,1396,null,752,null,198,null,243,null,87734,null,5362,null,22264,null,2356,null,47189,null,4167,null,16881,null,2433,null,1400,null,572,null,1014016,null,12500,null,786340,null,11001,null,504876,null,8598,null,231986,null,6132,null,46916,null,3951,null,2562,null,851,null,227676,null,7403,null,60270,null,4360,null,31168,null,2747,null,25713,null,2844,null,3389,null,1196,null,0,null,289,null,167406,null,6739,null,87081,null,4407,null,72049,null,5192,null,8043,null,1586,null,233,null,197,null,0400000US45,South Carolina,45
204649,null,4183,null,18493,null,2237,null,7154,null,1588,null,2803,null,646,null,2068,null,677,null,1726,null,833,null,557,null,368,null,11339,null,1466,null,2325,null,641,null,781,null,318,null,1265,null,603,null,192,null,113,null,87,null,98,null,9014,null,1422,null,2073,null,572,null,5301,null,1240,null,1543,null,562,null,97,null,144,null,186156,null,4156,null,155000,null,3764,null,93207,null,2812,null,45791,null,2510,null,14339,null,1422,null,1663,null,507,null,31156,null,2658,null,8362,null,1349,null,4277,null,897,null,3570,null,855,null,473,null,192,null,42,null,71,null,22794,null,2266,null,8915,null,1041,null,12467,null,1854,null,1412,null,597,null,0,null,223,null,0400000US46,South Dakota,46
1638789,null,13739,null,214685,null,7558,null,78823,null,4871,null,36856,null,3034,null,28200,null,2863,null,12019,null,1966,null,1748,null,677,null,135862,null,5364,null,22119,null,2920,null,6433,null,1257,null,12478,null,2428,null,3104,null,1475,null,104,null,133,null,113743,null,4942,null,28296,null,2540,null,58915,null,4080,null,23691,null,2646,null,2841,null,999,null,1424104,null,13638,null,1128489,null,12403,null,697454,null,10591,null,357232,null,7873,null,69120,null,4059,null,4683,null,1166,null,295615,null,9006,null,84645,null,5087,null,43933,null,3549,null,36998,null,3363,null,3714,null,1111,null,0,null,283,null,210970,null,7209,null,113288,null,4558,null,88705,null,5032,null,8489,null,1781,null,488,null,322,null,0400000US47,Tennessee,47
5956367,null,25065,null,799633,null,15159,null,332724,null,9982,null,106965,null,6092,null,120235,null,6905,null,91892,null,5108,null,13632,null,2090,null,466909,null,10623,null,70648,null,4616,null,24958,null,2496,null,32523,null,3286,null,11756,null,2005,null,1411,null,669,null,396261,null,10177,null,83198,null,4771,null,199214,null,7953,null,101035,null,5133,null,12814,null,2214,null,5156734,null,23859,null,3981026,null,23616,null,2186836,null,19821,null,1406291,null,16466,null,369845,null,9805,null,18054,null,2090,null,1175708,null,17368,null,363596,null,10296,null,203892,null,7591,null,138720,null,7400,null,20289,null,2632,null,695,null,462,null,812112,null,15034,null,393384,null,9878,null,364696,null,11378,null,50871,null,4206,null,3161,null,993,null,0400000US48,Texas,48
648732,null,7081,null,50707,null,3659,null,27036,null,2587,null,9389,null,1404,null,9130,null,1718,null,6108,null,1112,null,2409,null,812,null,23671,null,2690,null,4468,null,984,null,1461,null,549,null,2010,null,740,null,868,null,421,null,129,null,211,null,19203,null,2406,null,3985,null,1020,null,9266,null,1431,null,5128,null,1345,null,824,null,374,null,598025,null,6893,null,505782,null,6481,null,247173,null,4869,null,162716,null,4873,null,82805,null,3337,null,13088,null,1786,null,92243,null,5038,null,30275,null,2664,null,15175,null,1869,null,13249,null,1931,null,1807,null,705,null,44,null,81,null,61968,null,4159,null,30421,null,3290,null,28083,null,2740,null,3306,null,916,null,158,null,147,null,0400000US49,Utah,49
159445,null,3177,null,11644,null,1501,null,4204,null,742,null,2182,null,649,null,1206,null,485,null,739,null,353,null,77,null,91,null,7440,null,1224,null,1021,null,335,null,115,null,99,null,906,null,339,null,0,null,211,null,0,null,211,null,6419,null,1154,null,494,null,257,null,4727,null,1042,null,1180,null,524,null,18,null,33,null,147801,null,3398,null,121318,null,3180,null,76082,null,2432,null,37363,null,2335,null,7314,null,1057,null,559,null,331,null,26483,null,2010,null,8842,null,1232,null,3783,null,901,null,4540,null,965,null,519,null,293,null,0,null,211,null,17641,null,1577,null,7102,null,965,null,9146,null,1272,null,1251,null,537,null,142,null,193,null,0400000US50,Vermont,50
1987501,null,16748,null,148366,null,6488,null,50172,null,4488,null,22302,null,2626,null,17089,null,2219,null,9886,null,2079,null,895,null,516,null,98194,null,4594,null,13413,null,2020,null,4543,null,968,null,6712,null,1544,null,1918,null,935,null,240,null,367,null,84781,null,4420,null,17544,null,1970,null,48160,null,3618,null,17555,null,2139,null,1522,null,626,null,1839135,null,15687,null,1459336,null,16139,null,850047,null,12188,null,497730,null,9602,null,105853,null,4582,null,5706,null,1284,null,379799,null,8134,null,110247,null,5350,null,56647,null,3999,null,48637,null,4418,null,4891,null,1219,null,72,null,124,null,269552,null,6672,null,135491,null,4737,null,120427,null,5992,null,12556,null,2098,null,1078,null,692,null,0400000US51,Virginia,51
1650519,null,12840,null,133226,null,6164,null,51036,null,3264,null,20011,null,1991,null,17554,null,2173,null,10841,null,1663,null,2630,null,887,null,82190,null,4571,null,14716,null,1841,null,4041,null,923,null,7731,null,1612,null,2641,null,921,null,303,null,279,null,67474,null,4533,null,10610,null,1612,null,39968,null,3527,null,14910,null,1896,null,1986,null,854,null,1517293,null,13552,null,1233243,null,12325,null,730407,null,10149,null,405288,null,8999,null,90582,null,3944,null,6966,null,1131,null,284050,null,8294,null,97477,null,5584,null,47630,null,3752,null,44958,null,3176,null,4573,null,1534,null,316,null,287,null,186573,null,6368,null,84268,null,4100,null,91832,null,5056,null,10094,null,1588,null,379,null,261,null,0400000US53,Washington,53
492279,null,6996,null,68273,null,3523,null,28694,null,2815,null,14179,null,1853,null,10922,null,1607,null,3096,null,1012,null,497,null,372,null,39579,null,2774,null,7620,null,1827,null,2534,null,966,null,4482,null,1341,null,579,null,502,null,25,null,51,null,31959,null,2503,null,7869,null,1226,null,19264,null,2167,null,4386,null,941,null,440,null,289,null,424006,null,7449,null,349111,null,7548,null,229641,null,5794,null,100279,null,4791,null,18172,null,2196,null,1019,null,466,null,74895,null,3627,null,24316,null,2453,null,14284,null,1819,null,9204,null,1572,null,828,null,413,null,0,null,269,null,50579,null,2867,null,30883,null,2347,null,18602,null,2052,null,1094,null,497,null,0,null,269,null,0400000US54,West Virginia,54
1476615,null,10171,null,121379,null,4876,null,37411,null,2524,null,15096,null,1564,null,12001,null,1664,null,8164,null,1225,null,2150,null,657,null,83968,null,4243,null,14972,null,1955,null,3287,null,749,null,9147,null,1309,null,2162,null,714,null,376,null,216,null,68996,null,3744,null,8853,null,1693,null,44341,null,3176,null,13917,null,1890,null,1885,null,649,null,1355236,null,11067,null,1111201,null,10410,null,677996,null,6732,null,336296,null,5502,null,90796,null,3610,null,6113,null,1186,null,244035,null,6369,null,82954,null,4652,null,39153,null,2456,null,39652,null,3825,null,4030,null,963,null,119,null,149,null,161081,null,5284,null,72030,null,2949,null,79371,null,4273,null,9514,null,1586,null,166,null,131,null,0400000US55,Wisconsin,55
143459,null,3621,null,9056,null,1401,null,3966,null,1047,null,1526,null,679,null,1069,null,567,null,1325,null,668,null,46,null,78,null,5090,null,1058,null,627,null,389,null,51,null,58,null,128,null,145,null,345,null,358,null,103,null,125,null,4463,null,999,null,788,null,455,null,3003,null,789,null,618,null,394,null,54,null,94,null,134403,null,3708,null,112384,null,4005,null,68650,null,3228,null,33545,null,2529,null,9185,null,1474,null,1004,null,574,null,22019,null,1940,null,9009,null,1249,null,3571,null,809,null,4283,null,995,null,1155,null,549,null,0,null,265,null,13010,null,1630,null,6098,null,1105,null,6131,null,1146,null,781,null,506,null,0,null,265,null,0400000US56,Wyoming,56
877711,null,8137,null,362240,null,7048,null,156585,null,4818,null,96176,null,4363,null,45773,null,2862,null,13906,null,1784,null,730,null,456,null,205655,null,5841,null,35664,null,2716,null,15354,null,1502,null,16470,null,1899,null,3603,null,852,null,237,null,225,null,169991,null,4765,null,68468,null,3832,null,72029,null,3646,null,27816,null,2553,null,1678,null,606,null,515471,null,7602,null,360441,null,6469,null,239440,null,5454,null,106040,null,4452,null,14564,null,1664,null,397,null,329,null,155030,null,5070,null,34001,null,2244,null,23415,null,1883,null,9976,null,1416,null,482,null,319,null,128,null,153,null,121029,null,4730,null,78297,null,4045,null,40682,null,3212,null,2050,null,644,null,0,null,289,null,0400000US72,Puerto Rico,72
