B05004_001E,B05004_001EA,B05004_001M,B05004_001MA,B05004_002E,B05004_002EA,B05004_002M,B05004_002MA,B05004_003E,B05004_003EA,B05004_003M,B05004_003MA,B05004_004E,B05004_004EA,B05004_004M,B05004_004MA,B05004_005E,B05004_005EA,B05004_005M,B05004_005MA,B05004_006E,B05004_006EA,B05004_006M,B05004_006MA,B05004_007E,B05004_007EA,B05004_007M,B05004_007MA,B05004_008E,B05004_008EA,B05004_008M,B05004_008MA,B05004_009E,B05004_009EA,B05004_009M,B05004_009MA,B05004_010E,B05004_010EA,B05004_010M,B05004_010MA,B05004_011E,B05004_011EA,B05004_011M,B05004_011MA,B05004_012E,B05004_012EA,B05004_012M,B05004_012MA,B05004_013E,B05004_013EA,B05004_013M,B05004_013MA,B05004_014E,B05004_014EA,B05004_014M,B05004_014MA,B05004_015E,B05004_015EA,B05004_015M,B05004_015MA,GEO_ID,NAME,state
34.6,null,0.1,null,33.1,null,0.1,null,36.1,null,0.1,null,34.0,null,0.1,null,32.3,null,0.2,null,35.6,null,0.1,null,37.0,null,0.4,null,35.8,null,0.4,null,38.6,null,0.4,null,45.9,null,0.7,null,45.6,null,1.0,null,46.1,null,1.0,null,33.7,null,0.3,null,33.2,null,0.4,null,34.7,null,0.5,null,0400000US13,Georgia,13
37.9,null,0.2,null,36.0,null,0.2,null,39.8,null,0.4,null,34.6,null,0.3,null,33.5,null,0.4,null,35.9,null,0.7,null,47.0,null,1.1,null,45.0,null,1.3,null,48.5,null,1.4,null,51.7,null,0.9,null,50.2,null,1.2,null,53.2,null,1.1,null,41.2,null,1.8,null,39.2,null,1.6,null,43.2,null,1.8,null,0400000US15,Hawaii,15
34.2,null,0.2,null,33.3,null,0.3,null,35.2,null,0.3,null,33.7,null,0.2,null,32.8,null,0.3,null,34.7,null,0.3,null,37.8,null,1.1,null,37.5,null,1.5,null,38.1,null,2.0,null,47.2,null,2.0,null,47.8,null,3.2,null,47.0,null,3.0,null,34.1,null,1.6,null,33.6,null,1.9,null,34.7,null,1.7,null,0400000US16,Idaho,16
36.2,null,0.1,null,34.9,null,0.1,null,37.6,null,0.2,null,34.6,null,0.1,null,32.8,null,0.1,null,36.3,null,0.2,null,40.9,null,0.3,null,40.1,null,0.3,null,41.8,null,0.4,null,49.2,null,0.5,null,48.5,null,0.7,null,49.8,null,0.7,null,35.6,null,0.3,null,35.3,null,0.3,null,36.2,null,0.5,null,0400000US17,Illinois,17
36.8,null,0.1,null,35.4,null,0.1,null,38.1,null,0.2,null,36.9,null,0.1,null,35.4,null,0.2,null,38.2,null,0.2,null,35.7,null,0.6,null,34.9,null,0.7,null,37.0,null,0.9,null,46.6,null,1.3,null,46.4,null,2.3,null,46.7,null,1.4,null,32.0,null,0.6,null,31.8,null,0.8,null,32.3,null,0.8,null,0400000US18,Indiana,18
38.0,null,0.2,null,36.5,null,0.3,null,39.4,null,0.3,null,38.3,null,0.1,null,36.8,null,0.3,null,39.8,null,0.3,null,34.5,null,0.9,null,34.4,null,0.9,null,34.5,null,1.6,null,42.5,null,1.4,null,42.4,null,1.1,null,43.0,null,3.1,null,31.7,null,0.7,null,31.9,null,2.0,null,31.3,null,1.8,null,0400000US19,Iowa,19
35.9,null,0.2,null,34.6,null,0.1,null,37.4,null,0.2,null,35.7,null,0.2,null,34.3,null,0.3,null,37.4,null,0.2,null,36.6,null,0.9,null,36.1,null,0.9,null,37.3,null,1.4,null,46.8,null,1.8,null,45.8,null,1.6,null,47.4,null,1.4,null,33.5,null,0.6,null,32.8,null,0.9,null,34.0,null,0.7,null,0400000US20,Kansas,20
37.7,null,0.1,null,36.2,null,0.2,null,39.0,null,0.2,null,37.9,null,0.1,null,36.3,null,0.2,null,39.1,null,0.2,null,34.6,null,0.6,null,33.8,null,2.1,null,35.8,null,0.9,null,40.4,null,2.1,null,39.9,null,4.2,null,40.6,null,2.8,null,31.9,null,1.0,null,31.0,null,0.9,null,32.8,null,1.5,null,0400000US21,Kentucky,21
35.6,null,0.1,null,33.9,null,0.2,null,37.3,null,0.2,null,35.2,null,0.1,null,33.4,null,0.2,null,37.1,null,0.2,null,40.5,null,0.9,null,39.7,null,1.2,null,41.4,null,1.0,null,50.8,null,1.9,null,49.8,null,2.3,null,52.3,null,2.1,null,34.4,null,1.5,null,34.6,null,1.8,null,34.1,null,2.2,null,0400000US22,Louisiana,22
42.2,null,0.2,null,40.8,null,0.3,null,43.2,null,0.3,null,42.1,null,0.3,null,40.7,null,0.4,null,43.1,null,0.3,null,45.6,null,2.5,null,43.4,null,3.4,null,47.3,null,2.8,null,53.3,null,3.3,null,55.3,null,6.8,null,53.0,null,2.5,null,34.4,null,6.0,null,31.4,null,4.1,null,38.7,null,7.1,null,0400000US23,Maine,23
37.7,null,0.2,null,36.1,null,0.2,null,39.2,null,0.2,null,36.9,null,0.2,null,34.8,null,0.2,null,38.6,null,0.2,null,40.4,null,0.4,null,39.3,null,0.6,null,41.6,null,0.6,null,48.3,null,0.5,null,47.6,null,0.9,null,48.7,null,0.6,null,35.1,null,0.4,null,34.9,null,0.5,null,35.3,null,0.5,null,0400000US24,Maryland,24
39.0,null,0.2,null,37.6,null,0.2,null,40.3,null,0.2,null,38.3,null,0.2,null,36.6,null,0.2,null,39.6,null,0.2,null,41.8,null,0.5,null,40.7,null,0.4,null,42.9,null,0.5,null,48.6,null,0.6,null,47.8,null,0.8,null,49.4,null,0.7,null,35.6,null,0.5,null,35.3,null,0.6,null,35.9,null,0.7,null,0400000US25,Massachusetts,25
38.5,null,0.1,null,37.3,null,0.2,null,39.7,null,0.1,null,38.2,null,0.2,null,36.9,null,0.2,null,39.5,null,0.1,null,41.0,null,0.6,null,40.1,null,0.6,null,41.8,null,0.6,null,48.8,null,0.7,null,48.1,null,0.8,null,49.6,null,0.8,null,35.7,null,0.5,null,35.5,null,0.7,null,35.9,null,0.8,null,0400000US26,Michigan,26
37.5,null,0.2,null,36.3,null,0.1,null,38.4,null,0.2,null,37.7,null,0.2,null,36.3,null,0.2,null,38.8,null,0.2,null,36.1,null,0.5,null,36.2,null,0.7,null,36.0,null,0.8,null,42.3,null,0.8,null,42.8,null,0.8,null,41.6,null,1.2,null,32.3,null,0.6,null,32.5,null,0.9,null,32.0,null,0.7,null,0400000US27,Minnesota,27
35.1,null,0.2,null,33.1,null,0.2,null,36.9,null,0.3,null,35.1,null,0.2,null,33.1,null,0.3,null,36.9,null,0.3,null,34.9,null,2.2,null,33.1,null,1.5,null,38.3,null,1.9,null,48.0,null,2.1,null,47.3,null,2.6,null,51.4,null,6.1,null,31.4,null,1.3,null,30.6,null,1.3,null,32.4,null,1.4,null,0400000US28,Mississippi,28
37.6,null,0.2,null,36.1,null,0.1,null,39.0,null,0.1,null,37.6,null,0.2,null,36.1,null,0.2,null,39.0,null,0.2,null,37.5,null,0.8,null,36.4,null,0.9,null,38.9,null,1.0,null,46.0,null,1.8,null,44.1,null,2.4,null,48.2,null,2.3,null,33.0,null,0.7,null,32.6,null,0.9,null,33.5,null,1.1,null,0400000US29,Missouri,29
39.3,null,0.2,null,38.1,null,0.4,null,40.4,null,0.4,null,39.2,null,0.2,null,38.0,null,0.5,null,40.2,null,0.4,null,43.8,null,3.0,null,38.9,null,5.1,null,48.1,null,3.7,null,53.6,null,3.6,null,52.4,null,5.0,null,54.3,null,4.7,null,37.8,null,2.3,null,28.8,null,9.8,null,40.9,null,4.9,null,0400000US30,Montana,30
35.8,null,0.2,null,34.4,null,0.2,null,37.2,null,0.2,null,36.2,null,0.2,null,34.7,null,0.2,null,37.5,null,0.2,null,33.3,null,1.1,null,32.6,null,0.7,null,34.5,null,1.2,null,42.8,null,2.1,null,42.2,null,3.1,null,43.3,null,2.7,null,31.2,null,0.8,null,30.7,null,0.9,null,31.6,null,0.8,null,0400000US31,Nebraska,31
35.5,null,0.1,null,34.9,null,0.2,null,36.2,null,0.2,null,32.9,null,0.3,null,32.9,null,0.3,null,32.9,null,0.4,null,40.4,null,0.5,null,38.9,null,0.7,null,41.9,null,0.6,null,49.0,null,0.9,null,47.0,null,1.1,null,50.6,null,0.7,null,35.3,null,0.6,null,34.3,null,0.5,null,36.7,null,0.9,null,0400000US32,Nevada,32
40.4,null,0.2,null,39.7,null,0.3,null,41.2,null,0.3,null,40.1,null,0.3,null,39.2,null,0.3,null,41.1,null,0.3,null,44.0,null,1.6,null,44.3,null,1.8,null,43.6,null,2.1,null,50.0,null,2.7,null,51.8,null,2.2,null,47.7,null,2.6,null,38.0,null,2.0,null,38.4,null,2.8,null,37.6,null,2.4,null,0400000US33,New Hampshire,33
38.7,null,0.1,null,37.2,null,0.1,null,40.1,null,0.2,null,37.0,null,0.2,null,35.0,null,0.2,null,38.7,null,0.2,null,42.5,null,0.4,null,41.4,null,0.3,null,43.7,null,0.4,null,49.9,null,0.4,null,49.7,null,0.5,null,50.2,null,0.5,null,35.7,null,0.3,null,35.1,null,0.3,null,36.6,null,0.4,null,0400000US34,New Jersey,34
35.5,null,0.2,null,34.3,null,0.3,null,36.8,null,0.3,null,34.3,null,0.3,null,33.2,null,0.4,null,35.6,null,0.4,null,40.7,null,0.9,null,39.7,null,1.1,null,41.8,null,1.2,null,50.8,null,1.4,null,50.6,null,2.0,null,51.0,null,1.9,null,36.4,null,1.1,null,35.4,null,1.3,null,37.6,null,1.1,null,0400000US35,New Mexico,35
38.1,null,0.1,null,36.5,null,0.1,null,39.6,null,0.2,null,34.9,null,0.1,null,33.1,null,0.2,null,36.6,null,0.2,null,44.4,null,0.3,null,43.1,null,0.3,null,45.6,null,0.2,null,50.9,null,0.2,null,50.4,null,0.3,null,51.4,null,0.4,null,37.2,null,0.3,null,36.5,null,0.4,null,38.1,null,0.4,null,0400000US36,New York,36
36.9,null,0.1,null,35.2,null,0.2,null,38.4,null,0.1,null,37.0,null,0.2,null,35.1,null,0.2,null,38.6,null,0.1,null,35.9,null,0.4,null,35.3,null,0.4,null,36.7,null,0.5,null,44.9,null,0.8,null,44.7,null,0.8,null,45.3,null,1.1,null,32.7,null,0.5,null,32.5,null,0.5,null,33.0,null,0.7,null,0400000US37,North Carolina,37
37.0,null,0.3,null,34.9,null,0.4,null,39.0,null,0.6,null,37.1,null,0.4,null,35.1,null,0.5,null,39.2,null,0.6,null,33.0,null,2.9,null,32.6,null,4.7,null,33.6,null,3.7,null,43.9,null,4.1,null,40.0,null,5.6,null,48.5,null,7.3,null,30.5,null,2.1,null,30.7,null,3.8,null,30.3,null,2.8,null,0400000US38,North Dakota,38
38.5,null,0.2,null,37.0,null,0.1,null,39.8,null,0.1,null,38.3,null,0.2,null,36.8,null,0.2,null,39.7,null,0.1,null,40.7,null,0.5,null,39.7,null,0.9,null,41.8,null,0.9,null,50.3,null,1.3,null,49.8,null,1.4,null,50.8,null,1.7,null,33.7,null,0.7,null,32.7,null,1.1,null,34.9,null,0.7,null,0400000US39,Ohio,39
35.7,null,0.1,null,34.0,null,0.2,null,37.5,null,0.2,null,35.6,null,0.2,null,33.8,null,0.2,null,37.5,null,0.3,null,36.3,null,0.7,null,35.1,null,0.7,null,37.9,null,0.9,null,45.8,null,1.3,null,45.8,null,1.5,null,45.8,null,1.9,null,32.6,null,0.6,null,32.1,null,0.9,null,33.4,null,0.9,null,0400000US40,Oklahoma,40
38.0,null,0.2,null,37.0,null,0.2,null,39.2,null,0.2,null,38.0,null,0.2,null,36.9,null,0.2,null,39.2,null,0.2,null,38.2,null,0.6,null,37.3,null,0.7,null,39.4,null,0.9,null,46.9,null,0.8,null,47.0,null,1.1,null,46.9,null,1.1,null,34.4,null,0.5,null,33.9,null,0.8,null,35.0,null,0.8,null,0400000US41,Oregon,41
39.9,null,0.1,null,38.3,null,0.2,null,41.5,null,0.1,null,39.8,null,0.2,null,38.1,null,0.2,null,41.4,null,0.1,null,41.5,null,0.6,null,40.3,null,0.5,null,43.0,null,0.7,null,49.1,null,0.6,null,48.1,null,1.0,null,50.3,null,0.9,null,34.7,null,0.6,null,33.8,null,0.8,null,35.7,null,0.7,null,0400000US42,Pennsylvania,42
39.4,null,0.2,null,37.5,null,0.3,null,41.0,null,0.4,null,38.5,null,0.3,null,36.4,null,0.6,null,40.0,null,0.4,null,43.1,null,1.0,null,41.1,null,1.5,null,45.9,null,1.1,null,50.2,null,1.6,null,48.9,null,2.7,null,50.9,null,1.3,null,38.0,null,1.7,null,35.2,null,1.7,null,40.7,null,2.4,null,0400000US44,Rhode Island,44
37.5,null,0.2,null,35.6,null,0.2,null,39.2,null,0.3,null,37.5,null,0.2,null,35.6,null,0.2,null,39.2,null,0.2,null,37.1,null,1.0,null,35.0,null,1.2,null,39.4,null,1.5,null,50.5,null,1.4,null,50.2,null,2.0,null,50.6,null,1.5,null,32.2,null,0.8,null,31.7,null,0.6,null,33.4,null,1.3,null,0400000US45,South Carolina,45
36.8,null,0.3,null,35.1,null,0.4,null,38.3,null,0.3,null,36.8,null,0.3,null,35.1,null,0.4,null,38.4,null,0.4,null,36.2,null,3.9,null,35.8,null,3.9,null,37.2,null,5.8,null,40.4,null,4.6,null,44.1,null,5.1,null,38.1,null,2.8,null,32.6,null,3.4,null,31.6,null,3.8,null,33.4,null,5.5,null,0400000US46,South Dakota,46
37.7,null,0.3,null,36.2,null,0.2,null,39.1,null,0.2,null,37.9,null,0.1,null,36.3,null,0.2,null,39.2,null,0.2,null,36.2,null,0.6,null,34.7,null,0.8,null,37.9,null,0.8,null,44.7,null,1.6,null,42.5,null,0.7,null,45.8,null,1.3,null,32.8,null,0.5,null,31.9,null,0.8,null,34.3,null,1.1,null,0400000US47,Tennessee,47
33.1,null,0.1,null,32.0,null,0.2,null,34.2,null,0.1,null,30.8,null,0.1,null,29.6,null,0.1,null,32.1,null,0.1,null,38.7,null,0.2,null,38.0,null,0.3,null,39.5,null,0.2,null,47.6,null,0.3,null,47.5,null,0.5,null,47.7,null,0.3,null,35.0,null,0.2,null,34.5,null,0.3,null,35.7,null,0.3,null,0400000US48,Texas,48
28.9,null,0.1,null,28.3,null,0.1,null,29.5,null,0.2,null,28.0,null,0.2,null,27.3,null,0.2,null,28.6,null,0.2,null,36.0,null,0.7,null,35.0,null,1.0,null,37.2,null,1.1,null,45.8,null,2.1,null,43.5,null,1.4,null,48.5,null,1.1,null,32.5,null,0.7,null,32.1,null,0.9,null,33.3,null,1.2,null,0400000US49,Utah,49
41.5,null,0.3,null,40.2,null,0.3,null,42.5,null,0.3,null,41.2,null,0.4,null,39.8,null,0.4,null,42.3,null,0.3,null,47.0,null,2.7,null,47.2,null,3.1,null,46.8,null,3.8,null,51.5,null,5.0,null,53.0,null,5.1,null,49.8,null,9.0,null,40.0,null,3.5,null,39.9,null,4.4,null,40.3,null,7.7,null,0400000US50,Vermont,50
37.0,null,0.1,null,35.5,null,0.1,null,38.4,null,0.1,null,36.4,null,0.2,null,34.8,null,0.2,null,37.9,null,0.2,null,39.7,null,0.5,null,38.3,null,0.6,null,40.9,null,0.5,null,46.4,null,0.5,null,45.7,null,0.6,null,47.2,null,0.9,null,34.6,null,0.4,null,33.9,null,0.6,null,35.4,null,0.6,null,0400000US51,Virginia,51
36.9,null,0.2,null,35.7,null,0.1,null,38.2,null,0.2,null,36.1,null,0.2,null,35.0,null,0.2,null,37.4,null,0.2,null,39.9,null,0.4,null,38.5,null,0.6,null,41.2,null,0.5,null,47.7,null,0.6,null,46.1,null,0.9,null,49.1,null,0.7,null,34.8,null,0.5,null,34.0,null,0.7,null,35.6,null,0.6,null,0400000US53,Washington,53
40.8,null,0.2,null,39.3,null,0.3,null,42.2,null,0.3,null,40.7,null,0.2,null,39.3,null,0.3,null,42.1,null,0.3,null,42.5,null,2.7,null,35.8,null,4.2,null,44.6,null,2.4,null,53.8,null,2.9,null,53.3,null,3.0,null,54.8,null,5.0,null,31.8,null,3.1,null,28.1,null,5.2,null,38.7,null,5.3,null,0400000US54,West Virginia,54
38.4,null,0.1,null,37.3,null,0.1,null,39.4,null,0.2,null,38.4,null,0.1,null,37.3,null,0.1,null,39.5,null,0.2,null,38.1,null,0.8,null,37.2,null,1.1,null,39.3,null,1.1,null,48.7,null,1.4,null,47.1,null,1.6,null,50.1,null,1.5,null,33.0,null,0.6,null,33.0,null,0.7,null,32.9,null,0.8,null,0400000US55,Wisconsin,55
36.7,null,0.6,null,35.3,null,0.4,null,37.9,null,0.5,null,36.5,null,0.6,null,35.1,null,0.5,null,37.9,null,0.6,null,39.8,null,3.8,null,39.9,null,5.4,null,39.6,null,4.2,null,54.0,null,7.8,null,49.4,null,7.9,null,58.5,null,7.1,null,34.6,null,2.2,null,34.9,null,5.1,null,32.6,null,5.5,null,0400000US56,Wyoming,56
36.3,null,0.2,null,34.6,null,0.2,null,38.1,null,0.2,null,35.9,null,0.2,null,34.1,null,0.1,null,37.7,null,0.2,null,47.2,null,1.0,null,46.0,null,1.5,null,48.3,null,1.6,null,57.2,null,2.1,null,57.4,null,1.5,null,56.1,null,3.3,null,41.3,null,1.3,null,40.4,null,0.9,null,42.7,null,1.7,null,0400000US72,Puerto Rico,72
