B08008_001E,B08008_001EA,B08008_001M,B08008_001MA,B08008_002E,B08008_002EA,B08008_002M,B08008_002MA,B08008_003E,B08008_003EA,B08008_003M,B08008_003MA,B08008_004E,B08008_004EA,B08008_004M,B08008_004MA,B08008_005E,B08008_005EA,B08008_005M,B08008_005MA,B08008_006E,B08008_006EA,B08008_006M,B08008_006MA,B08008_007E,B08008_007EA,B08008_007M,B08008_007MA,B08008_008E,B08008_008EA,B08008_008M,B08008_008MA,B08008_009E,B08008_009EA,B08008_009M,B08008_009MA,B08008_010E,B08008_010EA,B08008_010M,B08008_010MA,B08008_011E,B08008_011EA,B08008_011M,B08008_011MA,B08008_012E,B08008_012EA,B08008_012M,B08008_012MA,B08008_013E,B08008_013EA,B08008_013M,B08008_013MA,B08008_014E,B08008_014EA,B08008_014M,B08008_014MA,B08008_015E,B08008_015EA,B08008_015M,B08008_015MA,GEO_ID,NAME,state
5918382,null,18686,null,5158566,null,20729,null,2045455,null,20828,null,3113111,null,20818,null,759816,null,13310,null,3111641,null,16742,null,2699283,null,18156,null,1012291,null,16416,null,1686992,null,15554,null,412358,null,9229,null,2806741,null,11557,null,2459283,null,13056,null,1033164,null,13684,null,1426119,null,12325,null,347458,null,7787,null,0400000US17,Illinois,17
2875125,null,17262,null,1886250,null,18501,null,916753,null,12655,null,969497,null,16160,null,988875,null,12370,null,1509781,null,10922,null,972263,null,11953,null,444397,null,9097,null,527866,null,10264,null,537518,null,8273,null,1365344,null,13278,null,913987,null,10885,null,472356,null,8756,null,441631,null,9615,null,451357,null,8551,null,0400000US18,Indiana,18
1525678,null,9361,null,1203190,null,12296,null,618567,null,11448,null,584623,null,11003,null,322488,null,7772,null,791838,null,6714,null,614808,null,8409,null,294232,null,6712,null,320576,null,6798,null,177030,null,4484,null,733840,null,6424,null,588382,null,7082,null,324335,null,7822,null,264047,null,7255,null,145458,null,4627,null,0400000US19,Iowa,19
1368759,null,10173,null,1132706,null,11364,null,620419,null,10106,null,512287,null,8862,null,236053,null,6642,null,728506,null,6628,null,597383,null,7169,null,305368,null,6813,null,292015,null,6876,null,131123,null,3929,null,640253,null,7691,null,535323,null,7403,null,315051,null,6452,null,220272,null,5143,null,104930,null,4035,null,0400000US20,Kansas,20
1825471,null,14453,null,1081136,null,11873,null,573522,null,10098,null,507614,null,9045,null,744335,null,13536,null,963559,null,10030,null,558326,null,8317,null,284804,null,7493,null,273522,null,7431,null,405233,null,9174,null,861912,null,9394,null,522810,null,8127,null,288718,null,6490,null,234092,null,5547,null,339102,null,7992,null,0400000US21,Kentucky,21
1961548,null,15912,null,1271106,null,15300,null,587195,null,12039,null,683911,null,13353,null,690442,null,13218,null,1031505,null,11173,null,653382,null,10537,null,281526,null,7795,null,371856,null,9650,null,378123,null,8117,null,930043,null,11104,null,617724,null,11018,null,305669,null,8427,null,312055,null,8951,null,312319,null,9313,null,0400000US22,Louisiana,22
636449,null,7649,null,291054,null,7258,null,125115,null,5967,null,165939,null,7186,null,345395,null,7789,null,324116,null,4881,null,142135,null,4887,null,59566,null,3904,null,82569,null,4576,null,181981,null,5586,null,312333,null,5185,null,148919,null,4699,null,65549,null,4000,null,83370,null,4255,null,163414,null,4618,null,0400000US23,Maine,23
2840465,null,14868,null,2255801,null,14267,null,466998,null,10835,null,1788803,null,15062,null,584664,null,10849,null,1439710,null,10089,null,1129611,null,9315,null,211360,null,7382,null,918251,null,10459,null,310099,null,7120,null,1400755,null,11732,null,1126190,null,10644,null,255638,null,7709,null,870552,null,10120,null,274565,null,7114,null,0400000US24,Maryland,24
3231739,null,16169,null,2260145,null,17948,null,791576,null,15829,null,1468569,null,18836,null,971594,null,10379,null,1646028,null,12643,null,1147833,null,12970,null,370607,null,11185,null,777226,null,11950,null,498195,null,6876,null,1585711,null,10858,null,1112312,null,11824,null,420969,null,10593,null,691343,null,12009,null,473399,null,7141,null,0400000US25,Massachusetts,25
4136395,null,22473,null,2510751,null,19629,null,760816,null,13150,null,1749935,null,18525,null,1625644,null,16187,null,2106691,null,14470,null,1255296,null,12613,null,348974,null,8790,null,906322,null,11738,null,851395,null,10876,null,2029704,null,14822,null,1255455,null,13672,null,411842,null,9465,null,843613,null,13203,null,774249,null,9770,null,0400000US26,Michigan,26
2657698,null,12830,null,2171079,null,13932,null,746381,null,12309,null,1424698,null,13618,null,486619,null,10259,null,1374063,null,8669,null,1113216,null,8050,null,353759,null,7815,null,759457,null,8215,null,260847,null,6082,null,1283635,null,8026,null,1057863,null,8786,null,392622,null,7873,null,665241,null,8616,null,225772,null,5245,null,0400000US27,Minnesota,27
1186525,null,12611,null,663652,null,12471,null,299396,null,8683,null,364256,null,10330,null,522873,null,9935,null,610063,null,7900,null,333295,null,7999,null,138156,null,5848,null,195139,null,6851,null,276768,null,6015,null,576462,null,9402,null,330357,null,8303,null,161240,null,6384,null,169117,null,6948,null,246105,null,6839,null,0400000US28,Mississippi,28
2751847,null,15991,null,1925260,null,14673,null,798353,null,10929,null,1126907,null,14787,null,826587,null,12080,null,1420032,null,10642,null,982577,null,10610,null,379955,null,7986,null,602622,null,9723,null,437455,null,7473,null,1331815,null,10950,null,942683,null,10006,null,418398,null,8886,null,524285,null,10358,null,389132,null,8230,null,0400000US29,Missouri,29
457865,null,6323,null,312098,null,6627,null,214463,null,5657,null,97635,null,4611,null,145767,null,5326,null,236593,null,4552,null,155654,null,4145,null,100311,null,3723,null,55343,null,3211,null,80939,null,3528,null,221272,null,4473,null,156444,null,4276,null,114152,null,4111,null,42292,null,2873,null,64828,null,2987,null,0400000US30,Montana,30
920601,null,7536,null,726859,null,9334,null,495271,null,7497,null,231588,null,6279,null,193742,null,6362,null,485438,null,5370,null,379737,null,6240,null,241510,null,5349,null,138227,null,4623,null,105701,null,3774,null,435163,null,5182,null,347122,null,5846,null,253761,null,5175,null,93361,null,3520,null,88041,null,3261,null,0400000US31,Nebraska,31
1202588,null,13404,null,1120039,null,14413,null,425963,null,10343,null,694076,null,12997,null,82549,null,4958,null,667247,null,8587,null,622165,null,9021,null,220607,null,7555,null,401558,null,9046,null,45082,null,3320,null,535341,null,9362,null,497874,null,9219,null,205356,null,6718,null,292518,null,8120,null,37467,null,2783,null,0400000US32,Nevada,32
678576,null,7797,null,305679,null,7585,null,120587,null,5245,null,185092,null,6902,null,372897,null,8351,null,353301,null,5423,null,158242,null,4738,null,56982,null,3616,null,101260,null,4254,null,195059,null,4844,null,325275,null,4751,null,147437,null,5300,null,63605,null,3478,null,83832,null,4707,null,177838,null,5246,null,0400000US33,New Hampshire,33
4098665,null,21214,null,2836355,null,22217,null,575997,null,13726,null,2260358,null,22342,null,1262310,null,15979,null,2186290,null,14140,null,1517795,null,14860,null,284347,null,9196,null,1233448,null,14464,null,668495,null,10197,null,1912375,null,12760,null,1318560,null,13584,null,291650,null,8424,null,1026910,null,13764,null,593815,null,9065,null,0400000US34,New Jersey,34
862556,null,11616,null,688339,null,10318,null,448420,null,10385,null,239919,null,7640,null,174217,null,7273,null,451004,null,8424,null,356931,null,8199,null,218388,null,7829,null,138543,null,5395,null,94073,null,5031,null,411552,null,7664,null,331408,null,6783,null,230032,null,6584,null,101376,null,4713,null,80144,null,4034,null,0400000US35,New Mexico,35
8906053,null,30271,null,7154475,null,31439,null,4255888,null,28464,null,2898587,null,23851,null,1751578,null,17420,null,4639391,null,20701,null,3713278,null,20732,null,2160059,null,21374,null,1553219,null,16514,null,926113,null,12033,null,4266662,null,21715,null,3441197,null,21429,null,2095829,null,18983,null,1345368,null,15146,null,825465,null,10514,null,0400000US36,New York,36
4152303,null,21012,null,2448693,null,22653,null,1266429,null,18863,null,1182264,null,23396,null,1703610,null,20073,null,2173495,null,14518,null,1273810,null,15998,null,633404,null,11250,null,640406,null,14613,null,899685,null,14106,null,1978808,null,15155,null,1174883,null,14910,null,633025,null,13184,null,541858,null,13755,null,803925,null,11312,null,0400000US37,North Carolina,37
345194,null,3835,null,270561,null,4414,null,176193,null,4584,null,94368,null,3631,null,74633,null,3350,null,183156,null,2759,null,142649,null,2937,null,85840,null,3372,null,56809,null,2492,null,40507,null,1946,null,162038,null,2853,null,127912,null,3095,null,90353,null,3242,null,37559,null,2294,null,34126,null,1897,null,0400000US38,North Dakota,38
5165708,null,21181,null,3569892,null,22929,null,1290416,null,19132,null,2279476,null,23471,null,1595816,null,17205,null,2643970,null,13683,null,1799613,null,14855,null,616391,null,11487,null,1183222,null,15685,null,844357,null,9950,null,2521738,null,14715,null,1770279,null,14217,null,674025,null,12375,null,1096254,null,12911,null,751459,null,10672,null,0400000US39,Ohio,39
1645352,null,13265,null,1297682,null,11345,null,751107,null,12085,null,546575,null,10757,null,347670,null,9201,null,885147,null,7822,null,692387,null,7213,null,382510,null,7133,null,309877,null,7514,null,192760,null,5550,null,760205,null,10494,null,605295,null,8865,null,368597,null,8614,null,236698,null,6463,null,154910,null,5615,null,0400000US40,Oklahoma,40
1705433,null,13423,null,1337995,null,13231,null,660939,null,10644,null,677056,null,11355,null,367438,null,9008,null,886335,null,9603,null,686785,null,9954,null,313759,null,7610,null,373026,null,8315,null,199550,null,6629,null,819098,null,9956,null,651210,null,8852,null,347180,null,7641,null,304030,null,6949,null,167888,null,5140,null,0400000US41,Oregon,41
5749703,null,25567,null,3164745,null,22814,null,1092906,null,15180,null,2071839,null,17826,null,2584958,null,20212,null,2987685,null,13971,null,1599031,null,13805,null,519905,null,10640,null,1079126,null,11736,null,1388654,null,13842,null,2762018,null,18779,null,1565714,null,16580,null,573001,null,11694,null,992713,null,13077,null,1196304,null,10864,null,0400000US42,Pennsylvania,42
501342,null,7232,null,343883,null,8595,null,109432,null,5414,null,234451,null,7714,null,157459,null,5696,null,256044,null,5090,null,174298,null,5311,null,51198,null,3928,null,123100,null,4948,null,81746,null,3517,null,245298,null,5062,null,169585,null,5373,null,58234,null,3837,null,111351,null,5098,null,75713,null,3744,null,0400000US44,Rhode Island,44
1961234,null,14358,null,900905,null,14588,null,319438,null,8429,null,581467,null,14405,null,1060329,null,14069,null,1007650,null,8670,null,458331,null,8786,null,154433,null,6273,null,303898,null,9718,null,549319,null,9216,null,953584,null,10408,null,442574,null,10077,null,165005,null,6225,null,277569,null,8682,null,511010,null,9195,null,0400000US45,South Carolina,45
412997,null,5384,null,311731,null,6485,null,221051,null,6060,null,90680,null,4458,null,101266,null,4196,null,212883,null,3788,null,156682,null,4181,null,105333,null,4072,null,51349,null,3297,null,56201,null,2261,null,200114,null,3373,null,155049,null,3830,null,115718,null,3793,null,39331,null,2272,null,45065,null,2470,null,0400000US46,South Dakota,46
2720140,null,15757,null,1712187,null,18294,null,975651,null,14682,null,736536,null,13537,null,1007953,null,13219,null,1430426,null,10234,null,884536,null,11194,null,484598,null,9730,null,399938,null,9628,null,545890,null,8608,null,1289714,null,13037,null,827651,null,11710,null,491053,null,9664,null,336598,null,7596,null,462063,null,9256,null,0400000US47,Tennessee,47
11074127,null,32720,null,8846019,null,32361,null,4916323,null,27177,null,3929696,null,29498,null,2228108,null,24927,null,6097682,null,22824,null,4859179,null,22932,null,2576084,null,19413,null,2283095,null,21252,null,1238503,null,16849,null,4976445,null,21820,null,3986840,null,21166,null,2340239,null,18872,null,1646601,null,18456,null,989605,null,15118,null,0400000US48,Texas,48
1258095,null,8884,null,1198870,null,10237,null,372848,null,8343,null,826022,null,9810,null,59225,null,4305,null,699217,null,7300,null,664857,null,7843,null,185668,null,6340,null,479189,null,8090,null,34360,null,2964,null,558878,null,7264,null,534013,null,7675,null,187180,null,5274,null,346833,null,7483,null,24865,null,2430,null,0400000US49,Utah,49
316524,null,4662,null,107365,null,4711,null,47226,null,3188,null,60139,null,3392,null,209159,null,4123,null,162522,null,2864,null,53874,null,2594,null,21262,null,1857,null,32612,null,2129,null,108648,null,2533,null,154002,null,3348,null,53491,null,3056,null,25964,null,2425,null,27527,null,2191,null,100511,null,2581,null,0400000US50,Vermont,50
3822714,null,17210,null,2324808,null,15926,null,824258,null,14883,null,1500550,null,16402,null,1497906,null,14453,null,2017474,null,12580,null,1214898,null,10623,null,400357,null,9351,null,814541,null,11342,null,802576,null,9872,null,1805240,null,13193,null,1109910,null,10975,null,423901,null,9020,null,686009,null,10544,null,695330,null,10049,null,0400000US51,Virginia,51
3093139,null,17921,null,2489469,null,17002,null,945052,null,13445,null,1544417,null,16168,null,603670,null,11534,null,1653846,null,11817,null,1327677,null,11346,null,466685,null,9212,null,860992,null,11272,null,326169,null,7542,null,1439293,null,13282,null,1161792,null,12812,null,478367,null,9861,null,683425,null,10722,null,277501,null,6826,null,0400000US53,Washington,53
744918,null,8399,null,329707,null,8894,null,124779,null,5239,null,204928,null,7703,null,415211,null,9097,null,397876,null,6968,null,170280,null,5913,null,57692,null,3102,null,112588,null,5651,null,227596,null,6213,null,347042,null,5030,null,159427,null,4987,null,67087,null,3637,null,92340,null,4085,null,187615,null,5543,null,0400000US54,West Virginia,54
2815316,null,14056,null,1998990,null,15945,null,852160,null,13659,null,1146830,null,12702,null,816326,null,12000,null,1448875,null,10108,null,1008362,null,10674,null,398809,null,10046,null,609553,null,9315,null,440513,null,7410,null,1366441,null,8250,null,990628,null,8967,null,453351,null,8889,null,537277,null,8884,null,375813,null,6490,null,0400000US55,Wisconsin,55
277047,null,4160,null,214323,null,5119,null,137016,null,5319,null,77307,null,4646,null,62724,null,4201,null,153221,null,3369,null,117015,null,3516,null,66248,null,3693,null,50767,null,3315,null,36206,null,2825,null,123826,null,3488,null,97308,null,3573,null,70768,null,3361,null,26540,null,2489,null,26518,null,2263,null,0400000US56,Wyoming,56
1156827,null,11194,null,679809,null,11445,null,313650,null,7193,null,366159,null,11270,null,477018,null,10936,null,618373,null,9679,null,350075,null,8316,null,154681,null,5608,null,195394,null,7536,null,268298,null,7897,null,538454,null,8184,null,329734,null,7250,null,158969,null,5057,null,170765,null,5755,null,208720,null,6763,null,0400000US72,Puerto Rico,72
