C19201_001E,C19201_001EA,C19201_001M,C19201_001MA,C19201_002E,C19201_002EA,C19201_002M,C19201_002MA,C19201_003E,C19201_003EA,C19201_003M,C19201_003MA,C19201_004E,C19201_004EA,C19201_004M,C19201_004MA,C19201_005E,C19201_005EA,C19201_005M,C19201_005MA,C19201_006E,C19201_006EA,C19201_006M,C19201_006MA,C19201_007E,C19201_007EA,C19201_007M,C19201_007MA,C19201_008E,C19201_008EA,C19201_008M,C19201_008MA,C19201_009E,C19201_009EA,C19201_009M,C19201_009MA,C19201_010E,C19201_010EA,C19201_010M,C19201_010MA,C19201_011E,C19201_011EA,C19201_011M,C19201_011MA,GEO_ID,NAME,state
1721037,null,13931,null,255294,null,8600,null,202678,null,6482,null,326138,null,8476,null,240655,null,6883,null,256165,null,8460,null,238032,null,7370,null,103632,null,4455,null,62023,null,3496,null,19671,null,2493,null,16749,null,1671,null,0400000US42,Pennsylvania,42
148829,null,5187,null,22523,null,2096,null,15986,null,1776,null,22656,null,2610,null,16445,null,2137,null,21709,null,2479,null,25935,null,2356,null,11064,null,1896,null,8434,null,1521,null,2149,null,672,null,1928,null,593,null,0400000US44,Rhode Island,44
566468,null,8993,null,105983,null,4849,null,70253,null,4080,null,104678,null,5010,null,85088,null,5225,null,86096,null,4210,null,66996,null,4393,null,25109,null,2429,null,15738,null,2033,null,3019,null,695,null,3508,null,874,null,0400000US45,South Carolina,45
111989,null,4358,null,18333,null,1878,null,14271,null,1784,null,22404,null,2228,null,17851,null,1610,null,19867,null,2131,null,12151,null,1621,null,4473,null,1119,null,1690,null,573,null,676,null,402,null,273,null,170,null,0400000US46,South Dakota,46
808277,null,12280,null,152952,null,6922,null,104892,null,5016,null,148854,null,5753,null,119858,null,5077,null,115569,null,5360,null,94023,null,5660,null,38667,null,3123,null,20686,null,2208,null,6218,null,1155,null,6558,null,1313,null,0400000US47,Tennessee,47
2571571,null,22760,null,410475,null,10217,null,269074,null,7326,null,422839,null,10662,null,339547,null,9733,null,399411,null,9700,null,372278,null,10692,null,167674,null,6914,null,119693,null,6667,null,35850,null,3495,null,34730,null,2766,null,0400000US48,Texas,48
214390,null,5536,null,27892,null,2721,null,22275,null,2616,null,34334,null,3059,null,32457,null,3096,null,36985,null,3137,null,33833,null,2917,null,13013,null,1975,null,9872,null,1681,null,2195,null,838,null,1534,null,619,null,0400000US49,Utah,49
92291,null,2909,null,12182,null,1458,null,10250,null,1226,null,17125,null,1840,null,13400,null,1411,null,13833,null,1566,null,15823,null,1603,null,4852,null,881,null,3433,null,781,null,614,null,343,null,779,null,310,null,0400000US50,Vermont,50
983988,null,14460,null,121736,null,6170,null,83158,null,4826,null,137386,null,6082,null,123481,null,5540,null,150560,null,6468,null,162554,null,6032,null,89607,null,4523,null,73951,null,4430,null,24181,null,2042,null,17374,null,1690,null,0400000US51,Virginia,51
908769,null,11224,null,114829,null,5366,null,71738,null,3669,null,138956,null,6384,null,119843,null,6078,null,147690,null,6700,null,151771,null,7100,null,78251,null,4073,null,54699,null,4434,null,17145,null,1979,null,13847,null,1647,null,0400000US53,Washington,53
256238,null,6721,null,51599,null,3146,null,39947,null,2795,null,60933,null,3736,null,33763,null,2443,null,28983,null,2353,null,25038,null,2583,null,8445,null,1323,null,4326,null,967,null,1525,null,699,null,1679,null,687,null,0400000US54,West Virginia,54
795659,null,9824,null,106048,null,4323,null,86883,null,4257,null,154352,null,4871,null,119844,null,4520,null,134274,null,4727,null,117389,null,4510,null,41952,null,2756,null,24039,null,2248,null,6017,null,1060,null,4861,null,846,null,0400000US55,Wisconsin,55
70112,null,3373,null,9570,null,1501,null,6644,null,1119,null,13692,null,1932,null,10561,null,1701,null,12588,null,1922,null,9987,null,1597,null,3748,null,801,null,2509,null,859,null,589,null,386,null,224,null,177,null,0400000US56,Wyoming,56
303401,null,5843,null,148557,null,4408,null,45811,null,2746,null,47873,null,2829,null,24189,null,2336,null,18187,null,1751,null,10480,null,1207,null,4440,null,909,null,2728,null,784,null,487,null,276,null,649,null,371,null,0400000US72,Puerto Rico,72
