B18101_001E,B18101_001EA,B18101_001M,B18101_001MA,B18101_002E,B18101_002EA,B18101_002M,B18101_002MA,B18101_003E,B18101_003EA,B18101_003M,B18101_003MA,B18101_004E,B18101_004EA,B18101_004M,B18101_004MA,B18101_005E,B18101_005EA,B18101_005M,B18101_005MA,B18101_006E,B18101_006EA,B18101_006M,B18101_006MA,B18101_007E,B18101_007EA,B18101_007M,B18101_007MA,B18101_008E,B18101_008EA,B18101_008M,B18101_008MA,B18101_009E,B18101_009EA,B18101_009M,B18101_009MA,B18101_010E,B18101_010EA,B18101_010M,B18101_010MA,B18101_011E,B18101_011EA,B18101_011M,B18101_011MA,B18101_012E,B18101_012EA,B18101_012M,B18101_012MA,B18101_013E,B18101_013EA,B18101_013M,B18101_013MA,B18101_014E,B18101_014EA,B18101_014M,B18101_014MA,B18101_015E,B18101_015EA,B18101_015M,B18101_015MA,B18101_016E,B18101_016EA,B18101_016M,B18101_016MA,B18101_017E,B18101_017EA,B18101_017M,B18101_017MA,B18101_018E,B18101_018EA,B18101_018M,B18101_018MA,B18101_019E,B18101_019EA,B18101_019M,B18101_019MA,B18101_020E,B18101_020EA,B18101_020M,B18101_020MA,B18101_021E,B18101_021EA,B18101_021M,B18101_021MA,B18101_022E,B18101_022EA,B18101_022M,B18101_022MA,B18101_023E,B18101_023EA,B18101_023M,B18101_023MA,B18101_024E,B18101_024EA,B18101_024M,B18101_024MA,B18101_025E,B18101_025EA,B18101_025M,B18101_025MA,B18101_026E,B18101_026EA,B18101_026M,B18101_026MA,B18101_027E,B18101_027EA,B18101_027M,B18101_027MA,B18101_028E,B18101_028EA,B18101_028M,B18101_028MA,B18101_029E,B18101_029EA,B18101_029M,B18101_029MA,B18101_030E,B18101_030EA,B18101_030M,B18101_030MA,B18101_031E,B18101_031EA,B18101_031M,B18101_031MA,B18101_032E,B18101_032EA,B18101_032M,B18101_032MA,B18101_033E,B18101_033EA,B18101_033M,B18101_033MA,B18101_034E,B18101_034EA,B18101_034M,B18101_034MA,B18101_035E,B18101_035EA,B18101_035M,B18101_035MA,B18101_036E,B18101_036EA,B18101_036M,B18101_036MA,B18101_037E,B18101_037EA,B18101_037M,B18101_037MA,B18101_038E,B18101_038EA,B18101_038M,B18101_038MA,B18101_039E,B18101_039EA,B18101_039M,B18101_039MA,GEO_ID,NAME,state
2610041,null,1761,null,1320679,null,3228,null,104734,null,1970,null,717,null,438,null,104017,null,1876,null,246229,null,2460,null,13744,null,2258,null,232485,null,3304,null,310362,null,2332,null,14085,null,1897,null,296277,null,2925,null,517463,null,2919,null,56446,null,3721,null,461017,null,4207,null,85403,null,861,null,19682,null,1696,null,65721,null,1749,null,56488,null,764,null,27734,null,1839,null,28754,null,1864,null,1289362,null,2942,null,97580,null,1502,null,335,null,321,null,97245,null,1521,null,233368,null,2284,null,8268,null,1870,null,225100,null,2778,null,293643,null,1982,null,11769,null,1810,null,281874,null,2727,null,503835,null,2137,null,57148,null,3748,null,446687,null,3989,null,91262,null,1272,null,20428,null,1897,null,70834,null,1880,null,69674,null,1273,null,34292,null,2130,null,35382,null,1956,null,0400000US32,Nevada,32
1308729,null,486,null,645657,null,1572,null,37992,null,971,null,190,null,185,null,37802,null,975,null,110763,null,992,null,7150,null,1348,null,103613,null,1730,null,137709,null,1257,null,8257,null,1511,null,129452,null,1915,null,284032,null,1369,null,28994,null,2671,null,255038,null,2862,null,44338,null,575,null,11584,null,1291,null,32754,null,1277,null,30823,null,533,null,15644,null,1377,null,15179,null,1387,null,663072,null,1498,null,36569,null,801,null,143,null,138,null,36426,null,828,null,103456,null,935,null,3183,null,813,null,100273,null,1303,null,138957,null,948,null,8399,null,1551,null,130558,null,1788,null,290070,null,1350,null,30464,null,2435,null,259606,null,2786,null,48582,null,703,null,11438,null,1432,null,37144,null,1633,null,45438,null,1035,null,23641,null,1636,null,21797,null,1558,null,0400000US33,New Hampshire,33
8582670,null,1995,null,4185622,null,4056,null,284220,null,1385,null,2602,null,793,null,281618,null,1486,null,763123,null,2033,null,45274,null,3247,null,717849,null,3440,null,922771,null,3068,null,40750,null,3754,null,882021,null,4613,null,1744379,null,3335,null,154646,null,6428,null,1589733,null,5943,null,272706,null,1866,null,56150,null,3117,null,216556,null,3310,null,198423,null,1912,null,88955,null,3316,null,109468,null,3497,null,4397048,null,3710,null,270773,null,1338,null,1737,null,782,null,269036,null,1432,null,726303,null,2056,null,23022,null,2329,null,703281,null,3007,null,903621,null,2726,null,40953,null,3099,null,862668,null,3691,null,1842007,null,2237,null,178289,null,6404,null,1663718,null,6632,null,328038,null,1627,null,73578,null,3399,null,254460,null,3413,null,326306,null,2228,null,160630,null,4140,null,165676,null,4024,null,0400000US34,New Jersey,34
1975830,null,2052,null,964197,null,3798,null,76514,null,2004,null,1413,null,757,null,75101,null,2097,null,181677,null,2945,null,9670,null,1370,null,172007,null,3255,null,232605,null,3487,null,15943,null,2672,null,216662,null,3794,null,358432,null,3435,null,61959,null,3599,null,296473,null,4546,null,66498,null,1305,null,21126,null,1712,null,45372,null,1756,null,48471,null,1479,null,27975,null,2030,null,20496,null,1856,null,1011633,null,3783,null,73276,null,2529,null,558,null,419,null,72718,null,2452,null,182631,null,2881,null,6372,null,1531,null,176259,null,3229,null,229309,null,2800,null,13664,null,2031,null,215645,null,2795,null,383028,null,2877,null,52716,null,2884,null,330312,null,3909,null,75995,null,1718,null,22308,null,2033,null,53687,null,2282,null,67394,null,1612,null,37756,null,1991,null,29638,null,2098,null,0400000US35,New Mexico,35
19264374,null,2320,null,9316243,null,6479,null,624153,null,2226,null,4830,null,1207,null,619323,null,2558,null,1631024,null,4893,null,93672,null,5024,null,1537352,null,7412,null,2228956,null,4481,null,119191,null,7107,null,2109765,null,8367,null,3787665,null,4794,null,408124,null,7654,null,3379541,null,8826,null,600362,null,2260,null,141326,null,5453,null,459036,null,5781,null,444083,null,2659,null,198585,null,4992,null,245498,null,5437,null,9948131,null,5828,null,594228,null,1975,null,4418,null,1329,null,589810,null,2345,null,1564483,null,2773,null,56669,null,3731,null,1507814,null,4562,null,2258223,null,3561,null,93570,null,5019,null,2164653,null,5526,null,4063069,null,4255,null,462482,null,10350,null,3600587,null,11316,null,742182,null,2361,null,170527,null,4757,null,571655,null,4532,null,725946,null,3643,null,371976,null,5965,null,353970,null,6120,null,0400000US36,New York,36
9149289,null,4363,null,4406981,null,6652,null,332203,null,3504,null,3645,null,1361,null,328558,null,3651,null,829050,null,5102,null,53741,null,3583,null,775309,null,6290,null,1009205,null,6837,null,67316,null,4780,null,941889,null,6991,null,1752877,null,5722,null,248706,null,7258,null,1504171,null,9123,null,293611,null,2543,null,85195,null,3424,null,208416,null,3790,null,190035,null,2418,null,95481,null,3482,null,94554,null,3427,null,4742308,null,6097,null,321862,null,4344,null,2291,null,940,null,319571,null,4508,null,788060,null,4815,null,37139,null,3436,null,750921,null,5782,null,1058149,null,4368,null,55589,null,4351,null,1002560,null,6111,null,1918498,null,4753,null,274210,null,8463,null,1644288,null,8928,null,353560,null,2699,null,99898,null,3880,null,253662,null,3961,null,302179,null,3127,null,163635,null,4740,null,138544,null,3856,null,0400000US37,North Carolina,37
630082,null,1034,null,313690,null,2180,null,21749,null,929,null,295,null,224,null,21454,null,966,null,50813,null,979,null,3101,null,813,null,47712,null,1082,null,84110,null,1701,null,4692,null,1001,null,79418,null,1640,null,118824,null,1333,null,15379,null,1571,null,103445,null,1881,null,20945,null,374,null,5740,null,646,null,15205,null,726,null,17249,null,394,null,8444,null,868,null,8805,null,802,null,316392,null,1855,null,20800,null,1031,null,49,null,76,null,20751,null,1042,null,47869,null,1118,null,1074,null,409,null,46795,null,1161,null,78933,null,1609,null,2965,null,879,null,75968,null,1664,null,118694,null,1185,null,12830,null,1535,null,105864,null,1874,null,23441,null,598,null,4732,null,759,null,18709,null,821,null,26655,null,745,null,12925,null,1228,null,13730,null,1167,null,0400000US38,North Dakota,38
11351905,null,2312,null,5519650,null,6309,null,375398,null,1857,null,3126,null,995,null,372272,null,2234,null,1007641,null,2984,null,77390,null,4690,null,930251,null,5431,null,1245876,null,4170,null,91291,null,5336,null,1154585,null,5681,null,2247500,null,4790,null,321463,null,7685,null,1926037,null,9348,null,373259,null,1585,null,98608,null,3395,null,274651,null,3736,null,269976,null,1852,null,125885,null,3298,null,144091,null,3332,null,5832255,null,5886,null,361881,null,1976,null,2403,null,996,null,359478,null,2146,null,965444,null,3047,null,44823,null,3546,null,920621,null,4494,null,1264174,null,2960,null,82615,null,5549,null,1181559,null,5683,null,2364471,null,3707,null,334828,null,8530,null,2029643,null,9167,null,444113,null,2675,null,114098,null,3793,null,330015,null,3978,null,432172,null,3879,null,221511,null,4161,null,210661,null,4923,null,0400000US39,Ohio,39
3590307,null,1968,null,1747282,null,5899,null,137112,null,2451,null,1461,null,594,null,135651,null,2572,null,332799,null,2595,null,24578,null,2402,null,308221,null,3283,null,425673,null,3571,null,32365,null,2902,null,393308,null,4296,null,648226,null,3598,null,127026,null,5820,null,521200,null,6497,null,121985,null,1317,null,41404,null,2239,null,80581,null,2214,null,81487,null,1370,null,44689,null,2224,null,36798,null,2015,null,1843025,null,5752,null,134622,null,2569,null,1092,null,487,null,133530,null,2532,null,314060,null,3030,null,15835,null,1952,null,298225,null,3231,null,424972,null,3296,null,32449,null,2887,null,392523,null,4377,null,699278,null,3506,null,130182,null,4562,null,569096,null,5111,null,139775,null,1563,null,42030,null,2493,null,97745,null,2578,null,130318,null,2013,null,72508,null,2550,null,57810,null,2498,null,0400000US40,Oklahoma,40
3779860,null,1353,null,1861527,null,4199,null,125761,null,1723,null,2188,null,981,null,123573,null,2036,null,318982,null,2510,null,22316,null,2750,null,296666,null,3300,null,440404,null,2688,null,30428,null,3244,null,409976,null,3803,null,752029,null,3067,null,104218,null,4748,null,647811,null,5836,null,129599,null,1048,null,35105,null,2363,null,94494,null,2339,null,94752,null,1276,null,48436,null,2421,null,46316,null,2399,null,1918333,null,4104,null,119097,null,1826,null,1092,null,663,null,118005,null,1917,null,307522,null,2461,null,14259,null,2106,null,293263,null,3277,null,436472,null,2811,null,25362,null,2878,null,411110,null,3366,null,777000,null,2872,null,99877,null,4987,null,677123,null,5393,null,143194,null,1480,null,35652,null,2323,null,107542,null,2772,null,135048,null,1648,null,71165,null,3059,null,63883,null,2823,null,0400000US41,Oregon,41
12365826,null,2335,null,5989283,null,5960,null,381684,null,2069,null,2590,null,823,null,379094,null,2061,null,1031560,null,2640,null,82308,null,4123,null,949252,null,4791,null,1338655,null,4544,null,93267,null,6076,null,1245388,null,6842,null,2466892,null,5154,null,311919,null,6871,null,2154973,null,8378,null,429557,null,2184,null,106390,null,3598,null,323167,null,3835,null,340935,null,2827,null,154276,null,4496,null,186659,null,4296,null,6376543,null,5721,null,362133,null,1989,null,3328,null,1115,null,358805,null,2318,null,990371,null,2788,null,48347,null,3738,null,942024,null,4411,null,1352265,null,3354,null,80148,null,4556,null,1272117,null,5474,null,2600396,null,3773,null,346223,null,10520,null,2254173,null,10492,null,513087,null,2163,null,121274,null,3271,null,391813,null,3754,null,558291,null,3462,null,277720,null,5138,null,280571,null,5568,null,0400000US42,Pennsylvania,42
1035366,null,942,null,501755,null,1853,null,30279,null,681,null,338,null,263,null,29941,null,726,null,86146,null,1008,null,6658,null,1536,null,79488,null,1864,null,120607,null,1392,null,8127,null,2030,null,112480,null,2580,null,205395,null,1265,null,25508,null,2849,null,179887,null,3029,null,32980,null,730,null,7475,null,1134,null,25505,null,1177,null,26348,null,881,null,10885,null,1194,null,15463,null,1153,null,533611,null,1547,null,29891,null,878,null,357,null,268,null,29534,null,885,null,80365,null,904,null,3725,null,991,null,76640,null,1158,null,118615,null,1221,null,7645,null,1770,null,110970,null,2106,null,221228,null,1301,null,26536,null,2370,null,194692,null,2560,null,40687,null,732,null,9393,null,1698,null,31294,null,1705,null,42825,null,1188,null,20435,null,1634,null,22390,null,1583,null,0400000US44,Rhode Island,44
4454344,null,2365,null,2138916,null,5916,null,159844,null,2764,null,532,null,351,null,159312,null,2822,null,393146,null,3473,null,23665,null,2478,null,369481,null,4283,null,487721,null,4822,null,34201,null,3325,null,453520,null,5483,null,841797,null,4279,null,132697,null,5542,null,709100,null,6734,null,155747,null,1722,null,45472,null,2660,null,110275,null,2938,null,100661,null,1706,null,50693,null,2446,null,49968,null,2498,null,2315428,null,5699,null,151280,null,2576,null,538,null,317,null,150742,null,2606,null,373929,null,3583,null,13800,null,1385,null,360129,null,3779,null,512168,null,3541,null,24611,null,2779,null,487557,null,4640,null,935817,null,3424,null,138483,null,5946,null,797334,null,6705,null,185151,null,1979,null,51683,null,2768,null,133468,null,2950,null,157083,null,1908,null,91527,null,3637,null,65556,null,3297,null,0400000US45,South Carolina,45
792969,null,1202,null,394075,null,2267,null,30836,null,1233,null,292,null,283,null,30544,null,1243,null,69024,null,1620,null,3896,null,963,null,65128,null,1803,null,95783,null,1995,null,5469,null,1371,null,90314,null,2141,null,149846,null,1602,null,19744,null,2095,null,130102,null,2586,null,26244,null,561,null,7381,null,956,null,18863,null,1025,null,22342,null,818,null,11133,null,1175,null,11209,null,1237,null,398894,null,1995,null,28837,null,1178,null,192,null,175,null,28645,null,1174,null,66128,null,1326,null,1733,null,564,null,64395,null,1473,null,92427,null,1275,null,4017,null,1162,null,88410,null,1440,null,151547,null,1532,null,15429,null,1714,null,136118,null,2347,null,29577,null,867,null,6128,null,870,null,23449,null,1100,null,30378,null,720,null,13267,null,1259,null,17111,null,1325,null,0400000US46,South Dakota,46
6188118,null,2269,null,3000342,null,5084,null,217142,null,2779,null,1694,null,593,null,215448,null,2814,null,548157,null,3518,null,35754,null,3949,null,512403,null,4621,null,687436,null,4044,null,45916,null,3815,null,641520,null,5676,null,1204709,null,3909,null,211866,null,7471,null,992843,null,7877,null,210999,null,1786,null,66127,null,3425,null,144872,null,3355,null,131899,null,1464,null,70474,null,2444,null,61425,null,2475,null,3187776,null,4850,null,205188,null,2707,null,1653,null,801,null,203535,null,2704,null,517490,null,3252,null,23693,null,2494,null,493797,null,4250,null,709046,null,3373,null,44994,null,4107,null,664052,null,4884,null,1298193,null,3679,null,221983,null,7091,null,1076210,null,7694,null,244827,null,1485,null,75941,null,3450,null,168886,null,3170,null,213032,null,2610,null,124850,null,4027,null,88182,null,3710,null,0400000US47,Tennessee,47
24291561,null,5368,null,11997916,null,11833,null,1054286,null,4280,null,10082,null,1988,null,1044204,null,4611,null,2459339,null,6137,null,165630,null,7386,null,2293709,null,8349,null,3001175,null,8552,null,167912,null,8106,null,2833263,null,10488,null,4427307,null,8985,null,560110,null,12049,null,3867197,null,15093,null,631660,null,4023,null,197615,null,5595,null,434045,null,5809,null,424149,null,3558,null,221475,null,5582,null,202674,null,5212,null,12293645,null,9896,null,1010908,null,4594,null,6965,null,1737,null,1003943,null,4744,null,2353197,null,5496,null,93938,null,4876,null,2259259,null,7522,null,2946987,null,8488,null,154242,null,6638,null,2792745,null,10435,null,4599413,null,6186,null,607644,null,12774,null,3991769,null,13426,null,736654,null,3941,null,223227,null,6708,null,513427,null,6067,null,646486,null,4104,null,373136,null,7274,null,273350,null,6782,null,0400000US48,Texas,48
2755284,null,1757,null,1383084,null,3425,null,141043,null,1437,null,813,null,436,null,140230,null,1473,null,307896,null,1804,null,15990,null,1924,null,291906,null,2395,null,390300,null,2889,null,19826,null,2604,null,370474,null,3222,null,432116,null,2454,null,47070,null,3159,null,385046,null,3486,null,64686,null,1110,null,16875,null,1606,null,47811,null,1659,null,47043,null,914,null,21502,null,1504,null,25541,null,1497,null,1372200,null,2960,null,129920,null,1424,null,1085,null,611,null,128835,null,1539,null,290014,null,1810,null,8723,null,1631,null,281291,null,2424,null,383414,null,1531,null,18793,null,2261,null,364621,null,2587,null,435735,null,2111,null,45579,null,3306,null,390156,null,3658,null,71380,null,1134,null,15157,null,1329,null,56223,null,1768,null,61737,null,1327,null,33422,null,1890,null,28315,null,1701,null,0400000US49,Utah,49
615376,null,351,null,302888,null,1418,null,16237,null,529,null,224,null,230,null,16013,null,579,null,48327,null,604,null,3596,null,858,null,44731,null,1099,null,70281,null,1204,null,5940,null,1189,null,64341,null,1376,null,130234,null,909,null,18130,null,1567,null,112104,null,1876,null,22787,null,365,null,5168,null,841,null,17619,null,916,null,15022,null,542,null,7414,null,768,null,7608,null,773,null,312488,null,1353,null,16196,null,488,null,139,null,153,null,16057,null,509,null,45722,null,624,null,3281,null,857,null,42441,null,1032,null,67242,null,914,null,5665,null,1212,null,61577,null,1312,null,135689,null,659,null,16498,null,1509,null,119191,null,1579,null,24121,null,475,null,5671,null,909,null,18450,null,1013,null,23518,null,645,null,12165,null,1145,null,11353,null,1057,null,0400000US50,Vermont,50
7643783,null,8021,null,3694552,null,10204,null,269324,null,3965,null,1037,null,529,null,268287,null,4021,null,673674,null,4971,null,40506,null,3265,null,633168,null,5312,null,873277,null,7466,null,47490,null,4337,null,825787,null,8756,null,1485345,null,6246,null,168655,null,6260,null,1316690,null,8182,null,243397,null,2427,null,61395,null,2457,null,182002,null,3079,null,149535,null,2365,null,71986,null,2606,null,77549,null,3116,null,3949231,null,8554,null,255922,null,3330,null,982,null,631,null,254940,null,3275,null,643639,null,4036,null,22560,null,2959,null,621079,null,4797,null,900732,null,4834,null,38800,null,3289,null,861932,null,6195,null,1623111,null,5444,null,185630,null,7024,null,1437481,null,8173,null,283188,null,2443,null,68781,null,3589,null,214407,null,3661,null,242639,null,2698,null,123953,null,4049,null,118686,null,3946,null,0400000US51,Virginia,51
6546149,null,3943,null,3237684,null,5076,null,231510,null,2114,null,3523,null,1178,null,227987,null,2182,null,573255,null,2618,null,33450,null,3390,null,539805,null,4061,null,765232,null,4235,null,54094,null,6743,null,711138,null,7482,null,1318874,null,3485,null,170474,null,6017,null,1148400,null,6333,null,207026,null,1529,null,58210,null,2862,null,148816,null,2962,null,141787,null,1440,null,75851,null,2652,null,65936,null,2689,null,3308465,null,4054,null,218813,null,2534,null,1081,null,477,null,217732,null,2543,null,545962,null,2368,null,21129,null,2694,null,524833,null,2994,null,761535,null,2850,null,45881,null,4049,null,715654,null,4778,null,1349711,null,2719,null,166688,null,6579,null,1183023,null,6943,null,223902,null,1589,null,54355,null,3414,null,169547,null,3348,null,208542,null,2113,null,108828,null,4220,null,99714,null,3885,null,0400000US53,Washington,53
1793105,null,630,null,878335,null,2985,null,55181,null,1788,null,675,null,458,null,54506,null,1814,null,141024,null,1885,null,9569,null,1496,null,131455,null,2284,null,196308,null,2323,null,17091,null,2300,null,179217,null,3479,null,366706,null,2417,null,86628,null,3708,null,280078,null,4311,null,70743,null,785,null,26183,null,1959,null,44560,null,2132,null,48373,null,1000,null,27858,null,1552,null,20515,null,1684,null,914770,null,2916,null,51939,null,1932,null,194,null,222,null,51745,null,1948,null,134739,null,1827,null,6191,null,1294,null,128548,null,2172,null,190922,null,1833,null,18297,null,2207,null,172625,null,2977,null,380378,null,1851,null,72927,null,3629,null,307451,null,4091,null,80488,null,998,null,28891,null,1642,null,51597,null,1681,null,76304,null,875,null,41993,null,2289,null,34311,null,2322,null,0400000US54,West Virginia,54
5566055,null,937,null,2753697,null,4461,null,184230,null,1838,null,1352,null,552,null,182878,null,1883,null,482089,null,2565,null,30940,null,2959,null,451149,null,3625,null,637778,null,4212,null,34051,null,2808,null,603727,null,4844,null,1133744,null,3500,null,122624,null,4583,null,1011120,null,5405,null,182335,null,1229,null,41864,null,2211,null,140471,null,2251,null,133521,null,1141,null,59821,null,2370,null,73700,null,2566,null,2812358,null,4436,null,176266,null,1656,null,1052,null,475,null,175214,null,1723,null,460252,null,2510,null,16657,null,1736,null,443595,null,2546,null,628096,null,2706,null,31573,null,2238,null,596523,null,3199,null,1137779,null,2467,null,123631,null,5006,null,1014148,null,6223,null,204537,null,1153,null,40135,null,2154,null,164402,null,2140,null,205428,null,1810,null,96410,null,3485,null,109018,null,3586,null,0400000US55,Wisconsin,55
533716,null,1089,null,271587,null,2346,null,20490,null,1236,null,225,null,257,null,20265,null,1246,null,47680,null,1839,null,3549,null,849,null,44131,null,1988,null,65322,null,1631,null,4840,null,1239,null,60482,null,2153,null,108516,null,1760,null,15197,null,1769,null,93319,null,2286,null,17617,null,608,null,5684,null,858,null,11933,null,871,null,11962,null,525,null,6187,null,708,null,5775,null,722,null,262129,null,2021,null,18637,null,857,null,180,null,169,null,18457,null,886,null,41614,null,1383,null,1922,null,696,null,39692,null,1553,null,61862,null,1456,null,3454,null,992,null,58408,null,1732,null,105302,null,1556,null,13956,null,2120,null,91346,null,2375,null,18037,null,539,null,4382,null,929,null,13655,null,1027,null,16677,null,1111,null,9313,null,1309,null,7364,null,1013,null,0400000US56,Wyoming,56
3938846,null,691,null,1882930,null,3738,null,119350,null,1650,null,1570,null,678,null,117780,null,1809,null,373802,null,2197,null,42847,null,2968,null,330955,null,3450,null,460790,null,2593,null,43422,null,4050,null,417368,null,4347,null,691265,null,2537,null,173543,null,5287,null,517722,null,5162,null,139625,null,1441,null,57570,null,2352,null,82055,null,2352,null,98098,null,1376,null,64837,null,2182,null,33261,null,1870,null,2055916,null,3798,null,114176,null,1662,null,1401,null,662,null,112775,null,1698,null,356202,null,2086,null,21676,null,2232,null,334526,null,2490,null,477586,null,2728,null,32300,null,3266,null,445286,null,4134,null,793357,null,2453,null,190263,null,6181,null,603094,null,6489,null,172497,null,347,null,77853,null,2964,null,94644,null,2939,null,142098,null,1983,null,104705,null,2826,null,37393,null,2386,null,0400000US72,Puerto Rico,72
