B09010_001E,B09010_001EA,B09010_001M,B09010_001MA,B09010_002E,B09010_002EA,B09010_002M,B09010_002MA,B09010_003E,B09010_003EA,B09010_003M,B09010_003MA,B09010_004E,B09010_004EA,B09010_004M,B09010_004MA,B09010_005E,B09010_005EA,B09010_005M,B09010_005MA,B09010_006E,B09010_006EA,B09010_006M,B09010_006MA,B09010_007E,B09010_007EA,B09010_007M,B09010_007MA,B09010_008E,B09010_008EA,B09010_008M,B09010_008MA,B09010_009E,B09010_009EA,B09010_009M,B09010_009MA,B09010_010E,B09010_010EA,B09010_010M,B09010_010MA,B09010_011E,B09010_011EA,B09010_011M,B09010_011MA,B09010_012E,B09010_012EA,B09010_012M,B09010_012MA,B09010_013E,B09010_013EA,B09010_013M,B09010_013MA,GEO_ID,NAME,state
2760494,null,3376,null,592930,null,15210,null,585356,null,15577,null,188488,null,9762,null,53548,null,7029,null,343320,null,13985,null,7574,null,2116,null,2167564,null,14918,null,2152130,null,14804,null,1679749,null,13543,null,135346,null,8457,null,337035,null,12575,null,15434,null,2814,null,0400000US42,Pennsylvania,42
226549,null,785,null,51175,null,4057,null,50665,null,4011,null,15124,null,2882,null,3464,null,1677,null,32077,null,3691,null,510,null,392,null,175374,null,4114,null,173984,null,4152,null,128778,null,5305,null,12770,null,3122,null,32436,null,4242,null,1390,null,873,null,0400000US44,Rhode Island,44
1077252,null,2487,null,295504,null,13053,null,292165,null,12896,null,86077,null,7821,null,25607,null,4355,null,180481,null,10028,null,3339,null,1863,null,781748,null,12730,null,778184,null,12721,null,571794,null,13683,null,56274,null,6232,null,150116,null,8547,null,3564,null,1537,null,0400000US45,South Carolina,45
194725,null,1747,null,42236,null,3952,null,41427,null,3997,null,15505,null,3265,null,5650,null,1812,null,20272,null,3364,null,809,null,806,null,152489,null,4405,null,151497,null,4448,null,122089,null,4208,null,7560,null,1632,null,21848,null,3374,null,992,null,695,null,0400000US46,South Dakota,46
1485507,null,3479,null,458360,null,14833,null,454472,null,15100,null,174977,null,9671,null,40290,null,5604,null,239205,null,12319,null,3888,null,1873,null,1027147,null,14992,null,1019240,null,14772,null,783559,null,14198,null,62698,null,5830,null,172983,null,9704,null,7907,null,2277,null,0400000US47,Tennessee,47
6874820,null,4115,null,1785551,null,28959,null,1770985,null,27982,null,755202,null,22277,null,130561,null,9618,null,885222,null,25905,null,14566,null,3294,null,5089269,null,28674,null,5063924,null,28870,null,3828684,null,34914,null,314877,null,13947,null,920363,null,26963,null,25345,null,3887,null,0400000US48,Texas,48
868495,null,1590,null,124179,null,10050,null,123235,null,10017,null,71724,null,8303,null,9931,null,2817,null,41580,null,5220,null,944,null,791,null,744316,null,10070,null,740938,null,10302,null,640064,null,11475,null,29334,null,3840,null,71540,null,6848,null,3378,null,1592,null,0400000US49,Utah,49
126354,null,811,null,24702,null,2623,null,23962,null,2714,null,9820,null,1735,null,2793,null,866,null,11349,null,1849,null,740,null,581,null,101652,null,2539,null,100816,null,2514,null,78183,null,2979,null,7227,null,1332,null,15406,null,2062,null,836,null,498,null,0400000US50,Vermont,50
1840705,null,3218,null,306926,null,12141,null,304255,null,12248,null,103752,null,8474,null,28165,null,4823,null,172338,null,9221,null,2671,null,1577,null,1533779,null,12176,null,1524648,null,12320,null,1181946,null,12985,null,93301,null,7608,null,249401,null,11644,null,9131,null,2032,null,0400000US51,Virginia,51
1567961,null,1899,null,366696,null,13199,null,362668,null,13038,null,169291,null,10305,null,39978,null,5552,null,153399,null,9126,null,4028,null,1470,null,1201265,null,13386,null,1191855,null,13349,null,937977,null,15014,null,79364,null,6794,null,174514,null,8602,null,9410,null,2212,null,0400000US53,Washington,53
382638,null,2036,null,116575,null,7014,null,113853,null,6973,null,50645,null,5238,null,13502,null,2878,null,49706,null,5134,null,2722,null,1238,null,266063,null,6926,null,264483,null,7002,null,213722,null,6575,null,13930,null,2337,null,36831,null,4311,null,1580,null,800,null,0400000US54,West Virginia,54
1302452,null,1896,null,267764,null,10804,null,264810,null,10952,null,94413,null,6423,null,26330,null,4218,null,144067,null,8258,null,2954,null,1350,null,1034688,null,10451,null,1026233,null,10370,null,814031,null,13303,null,72373,null,6640,null,139829,null,7651,null,8455,null,1623,null,0400000US55,Wisconsin,55
128353,null,1987,null,17308,null,2793,null,17256,null,2798,null,8563,null,2032,null,3246,null,1363,null,5447,null,1643,null,52,null,87,null,111045,null,3116,null,110745,null,3080,null,85544,null,3800,null,8951,null,1865,null,16250,null,2744,null,300,null,247,null,0400000US56,Wyoming,56
963093,null,585,null,448355,null,10836,null,445468,null,10779,null,146494,null,8391,null,44592,null,4666,null,254382,null,9670,null,2887,null,1194,null,514738,null,10922,null,512073,null,10803,null,329137,null,10996,null,38921,null,4567,null,144015,null,7773,null,2665,null,932,null,0400000US72,Puerto Rico,72
