C15002A_001E,C15002A_001EA,C15002A_001M,C15002A_001MA,C15002A_002E,C15002A_002EA,C15002A_002M,C15002A_002MA,C15002A_003E,C15002A_003EA,C15002A_003M,C15002A_003MA,C15002A_004E,C15002A_004EA,C15002A_004M,C15002A_004MA,C15002A_005E,C15002A_005EA,C15002A_005M,C15002A_005MA,C15002A_006E,C15002A_006EA,C15002A_006M,C15002A_006MA,C15002A_007E,C15002A_007EA,C15002A_007M,C15002A_007MA,C15002A_008E,C15002A_008EA,C15002A_008M,C15002A_008MA,C15002A_009E,C15002A_009EA,C15002A_009M,C15002A_009MA,C15002A_010E,C15002A_010EA,C15002A_010M,C15002A_010MA,C15002A_011E,C15002A_011EA,C15002A_011M,C15002A_011MA,GEO_ID,NAME,state
4046190,null,14445,null,1965133,null,10410,null,294933,null,9189,null,536105,null,9608,null,502926,null,9664,null,631169,null,11310,null,2081057,null,5719,null,270853,null,8941,null,602879,null,9558,null,587318,null,10930,null,620007,null,10383,null,0400000US13,Georgia,13
251094,null,2161,null,136111,null,1548,null,7793,null,1604,null,28311,null,2629,null,45355,null,3149,null,54652,null,3092,null,114983,null,1283,null,5062,null,1129,null,22795,null,2309,null,38387,null,2704,null,48739,null,2932,null,0400000US15,Hawaii,15
906204,null,2990,null,447304,null,1923,null,51008,null,3253,null,128532,null,4658,null,153638,null,4371,null,114126,null,4120,null,458900,null,1708,null,45885,null,3274,null,134465,null,5146,null,173307,null,5190,null,105243,null,3911,null,0400000US16,Idaho,16
6379726,null,13610,null,3098070,null,8742,null,344165,null,9223,null,858935,null,12361,null,856668,null,11141,null,1038302,null,10730,null,3281656,null,7024,null,344522,null,9236,null,928980,null,12042,null,968794,null,12630,null,1039360,null,10506,null,0400000US17,Illinois,17
3680276,null,5530,null,1779366,null,4172,null,223821,null,7044,null,646744,null,8765,null,484256,null,8673,null,424545,null,7584,null,1900910,null,2986,null,233304,null,6979,null,680744,null,8803,null,560056,null,9570,null,426806,null,7961,null,0400000US18,Indiana,18
1865029,null,2731,null,898812,null,1756,null,82722,null,3575,null,313702,null,5604,null,277243,null,6469,null,225145,null,4718,null,966217,null,1949,null,76497,null,3735,null,315740,null,6511,null,328744,null,6357,null,245236,null,6086,null,0400000US19,Iowa,19
1601834,null,4948,null,776892,null,3195,null,75816,null,3842,null,229307,null,6116,null,232979,null,5919,null,238790,null,5886,null,824942,null,2794,null,72128,null,3884,null,229189,null,6209,null,276253,null,6725,null,247372,null,5288,null,0400000US20,Kansas,20
2605823,null,3866,null,1245486,null,2581,null,241653,null,6734,null,443010,null,8133,null,296461,null,8051,null,264362,null,6723,null,1360337,null,2197,null,231970,null,7253,null,455934,null,8869,null,382197,null,7842,null,290236,null,7326,null,0400000US21,Kentucky,21
1953725,null,3848,null,942031,null,2546,null,148608,null,6251,null,309149,null,7809,null,250639,null,7846,null,233635,null,6124,null,1011694,null,2456,null,134113,null,6328,null,356968,null,6795,null,266375,null,7014,null,254238,null,6479,null,0400000US22,Louisiana,22
894426,null,2091,null,426023,null,1418,null,46151,null,2708,null,148952,null,4685,null,120383,null,4153,null,110537,null,4128,null,468403,null,1289,null,39224,null,2676,null,159244,null,4547,null,136807,null,4346,null,133128,null,5112,null,0400000US23,Maine,23
2381584,null,6527,null,1146338,null,4279,null,117058,null,5634,null,291081,null,6944,null,268403,null,6507,null,469796,null,8020,null,1235246,null,3749,null,114957,null,5680,null,329479,null,7657,null,322704,null,8087,null,468106,null,8879,null,0400000US24,Maryland,24
3817667,null,7388,null,1811262,null,5054,null,171157,null,6645,null,503111,null,11199,null,418530,null,9140,null,718464,null,10787,null,2006405,null,4328,null,169972,null,7018,null,517482,null,10371,null,527234,null,9759,null,791717,null,9218,null,0400000US25,Massachusetts,25
5460690,null,5164,null,2651977,null,3442,null,296890,null,9093,null,821930,null,10085,null,838189,null,11228,null,694968,null,10379,null,2808713,null,2932,null,285251,null,7537,null,902304,null,9193,null,930974,null,12046,null,690184,null,10095,null,0400000US26,Michigan,26
3143384,null,4378,null,1538126,null,2956,null,115796,null,5065,null,444099,null,8072,null,488793,null,8486,null,489438,null,8060,null,1605258,null,2264,null,104357,null,4514,null,446636,null,6155,null,535245,null,8295,null,519020,null,7347,null,0400000US27,Minnesota,27
1192043,null,3988,null,569502,null,2465,null,93602,null,4159,null,167480,null,5570,null,171954,null,5743,null,136466,null,5070,null,622541,null,2242,null,90255,null,4328,null,186959,null,5350,null,203572,null,6047,null,141755,null,5056,null,0400000US28,Mississippi,28
3409327,null,4507,null,1637300,null,3381,null,203557,null,6252,null,539199,null,8148,null,460392,null,10334,null,434152,null,8160,null,1772027,null,2173,null,214539,null,6017,null,563081,null,7497,null,540577,null,8385,null,453830,null,8178,null,0400000US29,Missouri,29
598362,null,1409,null,293721,null,1165,null,26964,null,2402,null,93573,null,3906,null,89076,null,4092,null,84108,null,3652,null,304641,null,1227,null,22828,null,1951,null,93866,null,3428,null,102749,null,3930,null,85198,null,3780,null,0400000US30,Montana,30
1044931,null,3842,null,506558,null,2792,null,46813,null,3364,null,148525,null,4187,null,169559,null,4396,null,141661,null,4298,null,538373,null,1839,null,43104,null,3222,null,154534,null,4056,null,188880,null,4749,null,151855,null,4428,null,0400000US31,Nebraska,31
1350812,null,6812,null,694917,null,4442,null,115450,null,6541,null,197327,null,6740,null,225816,null,6919,null,156324,null,5276,null,655895,null,3666,null,94778,null,4534,null,196047,null,5443,null,227851,null,6192,null,137219,null,5091,null,0400000US32,Nevada,32
865567,null,1839,null,419332,null,1404,null,39292,null,3454,null,130163,null,5194,null,116972,null,4823,null,132905,null,5176,null,446235,null,942,null,33429,null,3107,null,131024,null,4476,null,139257,null,4596,null,142525,null,4057,null,0400000US33,New Hampshire,33
4320649,null,12915,null,2077367,null,7383,null,231990,null,8572,null,597929,null,10543,null,479449,null,9567,null,767999,null,11271,null,2243282,null,7470,null,235837,null,7293,null,709035,null,11266,null,547275,null,8210,null,751135,null,11223,null,0400000US34,New Jersey,34
978652,null,9580,null,470008,null,5944,null,73061,null,4061,null,120798,null,5664,null,141333,null,4733,null,134816,null,4079,null,508644,null,4885,null,71573,null,4846,null,126893,null,4906,null,163602,null,5580,null,146576,null,4612,null,0400000US35,New Mexico,35
9245824,null,17530,null,4428886,null,10712,null,516428,null,11445,null,1224640,null,14483,null,1102236,null,15101,null,1585582,null,16947,null,4816938,null,9780,null,527682,null,12087,null,1378289,null,15075,null,1218404,null,14632,null,1692563,null,16460,null,0400000US36,New York,36
4537630,null,8605,null,2173136,null,6182,null,314330,null,8690,null,586790,null,11580,null,627515,null,10290,null,644501,null,11090,null,2364494,null,4276,null,272520,null,7191,null,633511,null,11143,null,771296,null,10147,null,687167,null,11043,null,0400000US37,North Carolina,37
388334,null,1199,null,190662,null,799,null,19445,null,1654,null,53853,null,2673,null,70009,null,2714,null,47355,null,2326,null,197672,null,797,null,16640,null,1508,null,53689,null,2470,null,72716,null,2390,null,54627,null,2138,null,0400000US38,North Dakota,38
6668270,null,4509,null,3196186,null,3186,null,373976,null,8095,null,1142033,null,13417,null,857970,null,12604,null,822207,null,10922,null,3472084,null,2593,null,383359,null,9077,null,1258564,null,14582,null,999332,null,12825,null,830829,null,11665,null,0400000US39,Ohio,39
1885112,null,5040,null,907486,null,3669,null,121239,null,6251,null,289875,null,6114,null,274269,null,6188,null,222103,null,5689,null,977626,null,2405,null,123591,null,4634,null,312964,null,5527,null,307358,null,5973,null,233713,null,6027,null,0400000US40,Oklahoma,40
2285840,null,7517,null,1111837,null,4457,null,110904,null,5634,null,265613,null,7598,null,397637,null,9139,null,337683,null,6790,null,1174003,null,3934,null,95427,null,4608,null,294529,null,7203,null,442427,null,7986,null,341620,null,8399,null,0400000US41,Oregon,41
7415858,null,6416,null,3544111,null,3823,null,388689,null,9747,null,1331002,null,14227,null,818402,null,12109,null,1006018,null,12726,null,3871747,null,4212,null,414602,null,7535,null,1503615,null,14505,null,933218,null,12502,null,1020312,null,12234,null,0400000US42,Pennsylvania,42
615254,null,3490,null,288825,null,2258,null,40622,null,3255,null,80139,null,4143,null,70073,null,3837,null,97991,null,4464,null,326429,null,1834,null,41205,null,2903,null,93227,null,4359,null,91226,null,4510,null,100771,null,4243,null,0400000US44,Rhode Island,44
2140511,null,4925,null,1026698,null,3316,null,144280,null,5416,null,286570,null,7299,null,291441,null,8276,null,304407,null,6240,null,1113813,null,2804,null,140964,null,5904,null,324818,null,8019,null,348024,null,8056,null,300007,null,7152,null,0400000US45,South Carolina,45
472945,null,2576,null,230548,null,1991,null,24186,null,1959,null,78884,null,2674,null,69730,null,3518,null,57748,null,3318,null,242397,null,1211,null,17187,null,1729,null,76006,null,2935,null,84315,null,2984,null,64889,null,2666,null,0400000US46,South Dakota,46
3449540,null,5435,null,1655300,null,3011,null,277697,null,7608,null,543467,null,10056,null,421304,null,8177,null,412832,null,6819,null,1794240,null,3244,null,271041,null,7282,null,598544,null,9037,null,509944,null,9415,null,414711,null,8851,null,0400000US47,Tennessee,47
11610131,null,27817,null,5693796,null,18565,null,1088084,null,19499,null,1390002,null,19052,null,1601869,null,18911,null,1613841,null,18366,null,5916335,null,13438,null,1046106,null,17820,null,1539645,null,16575,null,1793368,null,16262,null,1537216,null,17490,null,0400000US48,Texas,48
1434393,null,4307,null,709237,null,2740,null,61089,null,3980,null,165202,null,4816,null,251925,null,6681,null,231021,null,6107,null,725156,null,2354,null,55823,null,4018,null,185458,null,4863,null,293334,null,5980,null,190541,null,5931,null,0400000US49,Utah,49
412728,null,874,null,199408,null,602,null,19625,null,1795,null,70231,null,3096,null,46555,null,2388,null,62997,null,2684,null,213320,null,496,null,16458,null,1746,null,62991,null,2584,null,59573,null,2598,null,74298,null,2674,null,0400000US50,Vermont,50
3803686,null,9146,null,1841555,null,5157,null,229253,null,7484,null,458266,null,8845,null,453267,null,7986,null,700769,null,9428,null,1962131,null,5736,null,204549,null,7580,null,495752,null,9714,null,562639,null,9618,null,699191,null,10937,null,0400000US51,Virginia,51
3691760,null,7216,null,1810617,null,4716,null,161030,null,6581,null,444122,null,8953,null,615264,null,11252,null,590201,null,10845,null,1881143,null,3989,null,148382,null,6200,null,466668,null,8757,null,703917,null,10298,null,562176,null,9149,null,0400000US53,Washington,53
1202641,null,2835,null,575774,null,1946,null,105214,null,4375,null,243880,null,6066,null,128116,null,5051,null,98564,null,4253,null,626867,null,1631,null,103471,null,4582,null,249881,null,5677,null,166008,null,5164,null,107507,null,4089,null,0400000US54,West Virginia,54
3420938,null,4154,null,1678914,null,3146,null,163069,null,5156,null,586900,null,8655,null,490446,null,9004,null,438499,null,8093,null,1742024,null,2117,null,142906,null,4696,null,594631,null,7782,null,541886,null,7370,null,462601,null,5849,null,0400000US55,Wisconsin,55
330518,null,1695,null,165020,null,1406,null,12194,null,1544,null,54450,null,2455,null,56355,null,2770,null,42021,null,2272,null,165498,null,1093,null,11691,null,1527,null,47808,null,2512,null,66988,null,2693,null,39011,null,2524,null,0400000US56,Wyoming,56
1909546,null,15313,null,877791,null,9471,null,293127,null,8094,null,235446,null,7353,null,180363,null,7297,null,168855,null,5002,null,1031755,null,9184,null,294241,null,7063,null,238578,null,6051,null,232453,null,6289,null,266483,null,7802,null,0400000US72,Puerto Rico,72
