B01001_001E,B01001_001EA,B01001_001M,B01001_001MA,B01001_002E,B01001_002EA,B01001_002M,B01001_002MA,B01001_003E,B01001_003EA,B01001_003M,B01001_003MA,B01001_004E,B01001_004EA,B01001_004M,B01001_004MA,B01001_005E,B01001_005EA,B01001_005M,B01001_005MA,B01001_006E,B01001_006EA,B01001_006M,B01001_006MA,B01001_007E,B01001_007EA,B01001_007M,B01001_007MA,B01001_008E,B01001_008EA,B01001_008M,B01001_008MA,B01001_009E,B01001_009EA,B01001_009M,B01001_009MA,B01001_010E,B01001_010EA,B01001_010M,B01001_010MA,B01001_011E,B01001_011EA,B01001_011M,B01001_011MA,B01001_012E,B01001_012EA,B01001_012M,B01001_012MA,B01001_013E,B01001_013EA,B01001_013M,B01001_013MA,B01001_014E,B01001_014EA,B01001_014M,B01001_014MA,B01001_015E,B01001_015EA,B01001_015M,B01001_015MA,B01001_016E,B01001_016EA,B01001_016M,B01001_016MA,B01001_017E,B01001_017EA,B01001_017M,B01001_017MA,B01001_018E,B01001_018EA,B01001_018M,B01001_018MA,B01001_019E,B01001_019EA,B01001_019M,B01001_019MA,B01001_020E,B01001_020EA,B01001_020M,B01001_020MA,B01001_021E,B01001_021EA,B01001_021M,B01001_021MA,B01001_022E,B01001_022EA,B01001_022M,B01001_022MA,B01001_023E,B01001_023EA,B01001_023M,B01001_023MA,B01001_024E,B01001_024EA,B01001_024M,B01001_024MA,B01001_025E,B01001_025EA,B01001_025M,B01001_025MA,B01001_026E,B01001_026EA,B01001_026M,B01001_026MA,B01001_027E,B01001_027EA,B01001_027M,B01001_027MA,B01001_028E,B01001_028EA,B01001_028M,B01001_028MA,B01001_029E,B01001_029EA,B01001_029M,B01001_029MA,B01001_030E,B01001_030EA,B01001_030M,B01001_030MA,B01001_031E,B01001_031EA,B01001_031M,B01001_031MA,B01001_032E,B01001_032EA,B01001_032M,B01001_032MA,B01001_033E,B01001_033EA,B01001_033M,B01001_033MA,B01001_034E,B01001_034EA,B01001_034M,B01001_034MA,B01001_035E,B01001_035EA,B01001_035M,B01001_035MA,B01001_036E,B01001_036EA,B01001_036M,B01001_036MA,B01001_037E,B01001_037EA,B01001_037M,B01001_037MA,B01001_038E,B01001_038EA,B01001_038M,B01001_038MA,B01001_039E,B01001_039EA,B01001_039M,B01001_039MA,B01001_040E,B01001_040EA,B01001_040M,B01001_040MA,B01001_041E,B01001_041EA,B01001_041M,B01001_041MA,B01001_042E,B01001_042EA,B01001_042M,B01001_042MA,B01001_043E,B01001_043EA,B01001_043M,B01001_043MA,B01001_044E,B01001_044EA,B01001_044M,B01001_044MA,B01001_045E,B01001_045EA,B01001_045M,B01001_045MA,B01001_046E,B01001_046EA,B01001_046M,B01001_046MA,B01001_047E,B01001_047EA,B01001_047M,B01001_047MA,B01001_048E,B01001_048EA,B01001_048M,B01001_048MA,B01001_049E,B01001_049EA,B01001_049M,B01001_049MA,GEO_ID,NAME,state
6593587,null,0,*****,3203980,null,2734,null,196734,null,1608,null,203086,null,4701,null,201639,null,4588,null,130912,null,1426,null,103439,null,1739,null,52482,null,3929,null,49531,null,3367,null,128698,null,4693,null,220352,null,1358,null,207027,null,1820,null,215285,null,6465,null,245997,null,6434,null,261981,null,1456,null,244080,null,1582,null,205942,null,4092,null,74419,null,3117,null,96100,null,3931,null,56723,null,2872,null,63276,null,3018,null,85562,null,3627,null,67965,null,2878,null,50423,null,2579,null,42327,null,2174,null,3389607,null,2734,null,188168,null,1493,null,195806,null,5376,null,191474,null,5012,null,125061,null,1471,null,105654,null,1988,null,51548,null,3872,null,48801,null,3525,null,130109,null,4594,null,215421,null,1226,null,206856,null,1458,null,222061,null,5294,null,249937,null,5336,null,270400,null,1488,null,254350,null,1218,null,215960,null,4733,null,85696,null,4070,null,105078,null,4500,null,65766,null,3036,null,71442,null,2967,null,108730,null,3710,null,96702,null,3770,null,84192,null,3607,null,100395,null,3351,null,0400000US25,Massachusetts,25
9969727,null,0,*****,4903174,null,3954,null,313316,null,2086,null,321928,null,5774,null,346198,null,5859,null,220275,null,1860,null,162518,null,3457,null,75973,null,4520,null,73843,null,4646,null,196007,null,5413,null,313631,null,2106,null,292242,null,2524,null,327361,null,6854,null,339570,null,6838,null,381686,null,2021,null,378297,null,1815,null,330354,null,5692,null,113883,null,4411,null,146118,null,5211,null,86763,null,3179,null,103507,null,3295,null,142058,null,3586,null,100558,null,3722,null,77528,null,3510,null,59560,null,3386,null,5066553,null,3954,null,302178,null,1917,null,304208,null,5960,null,330317,null,6209,null,209152,null,1889,null,150612,null,2501,null,79186,null,4830,null,73402,null,4190,null,185739,null,5704,null,305775,null,1840,null,288063,null,1678,null,326808,null,6532,null,345792,null,6290,null,388498,null,1694,null,388307,null,1479,null,341908,null,6817,null,122911,null,4604,null,156077,null,5015,null,94561,null,3594,null,117592,null,3304,null,170181,null,4079,null,135228,null,3784,null,122518,null,3189,null,127540,null,4071,null,0400000US26,Michigan,26
5266215,null,0,*****,2615345,null,2534,null,183358,null,1310,null,173952,null,4138,null,175001,null,4183,null,110622,null,1216,null,77139,null,1756,null,38076,null,3166,null,34642,null,2932,null,113325,null,4538,null,192174,null,1561,null,166754,null,1880,null,171800,null,4378,null,180464,null,4351,null,211711,null,1447,null,199095,null,1164,null,166284,null,3904,null,59361,null,3286,null,73114,null,2902,null,41710,null,2150,null,52984,null,2161,null,69631,null,2391,null,53090,null,2359,null,39445,null,1896,null,31613,null,1803,null,2650870,null,2535,null,178682,null,1386,null,164377,null,3918,null,168478,null,3506,null,103463,null,1192,null,77076,null,1770,null,36140,null,2945,null,36901,null,2307,null,108830,null,3662,null,181066,null,1394,null,160904,null,1660,null,162976,null,4763,null,181727,null,4805,null,206123,null,1286,null,196500,null,1472,null,172367,null,3835,null,59824,null,3004,null,74619,null,2821,null,46959,null,1954,null,55980,null,2457,null,77247,null,2351,null,68722,null,2769,null,61251,null,2741,null,70658,null,2677,null,0400000US27,Minnesota,27
2951996,null,0,*****,1434962,null,4890,null,115763,null,2759,null,108651,null,4103,null,106366,null,4030,null,63870,null,2252,null,54898,null,4712,null,24551,null,2745,null,25584,null,3478,null,61968,null,3659,null,102327,null,4320,null,85830,null,3408,null,88192,null,5333,null,92577,null,4354,null,100970,null,2776,null,95011,null,2531,null,83652,null,3083,null,34191,null,2392,null,37746,null,2448,null,23630,null,2302,null,27815,null,2135,null,40140,null,1999,null,29405,null,2189,null,18170,null,1762,null,13655,null,1807,null,1517034,null,4890,null,104548,null,2986,null,103516,null,4405,null,100002,null,4161,null,62146,null,2250,null,48979,null,3830,null,25262,null,2890,null,22825,null,2749,null,57205,null,3743,null,102630,null,3084,null,95271,null,2628,null,92749,null,3864,null,100572,null,3927,null,104163,null,2143,null,104461,null,1484,null,92065,null,3047,null,31914,null,2626,null,46134,null,2666,null,26990,null,2144,null,35595,null,2577,null,49397,null,2588,null,40442,null,2169,null,35641,null,2042,null,34527,null,2194,null,0400000US28,Mississippi,28
5987580,null,0,*****,2928463,null,3961,null,208988,null,2429,null,191836,null,4390,null,203824,null,4479,null,125818,null,1825,null,89522,null,3023,null,46607,null,3926,null,45646,null,3372,null,123610,null,4423,null,207716,null,2449,null,182558,null,2024,null,190526,null,5282,null,192347,null,5046,null,224351,null,1584,null,212426,null,1625,null,180219,null,3839,null,69761,null,3389,null,85521,null,3901,null,51541,null,2827,null,63767,null,2646,null,84380,null,3004,null,64058,null,2597,null,46645,null,2315,null,36796,null,2291,null,3059117,null,3961,null,195108,null,2131,null,189042,null,4995,null,192803,null,5078,null,123130,null,2072,null,83591,null,2248,null,40188,null,3042,null,40839,null,3445,null,125466,null,4543,null,207598,null,1843,null,184984,null,1990,null,192218,null,4875,null,194859,null,5098,null,228341,null,1753,null,223146,null,1540,null,195426,null,4522,null,75122,null,3451,null,92267,null,3759,null,59233,null,2936,null,75568,null,3362,null,97474,null,3797,null,86856,null,3324,null,75810,null,3189,null,80048,null,3593,null,0400000US29,Missouri,29
974989,null,0,*****,485597,null,2577,null,31353,null,1319,null,30467,null,1957,null,31612,null,2101,null,19726,null,1172,null,16569,null,1710,null,8870,null,1975,null,8460,null,1752,null,20919,null,2324,null,33976,null,1226,null,26013,null,1204,null,27862,null,2075,null,27448,null,2018,null,34915,null,856,null,37972,null,800,null,34207,null,1952,null,15019,null,1578,null,16131,null,1402,null,7670,null,895,null,12136,null,1020,null,16661,null,1107,null,13226,null,1222,null,7947,null,957,null,6438,null,1066,null,489392,null,2577,null,29571,null,976,null,29946,null,2028,null,29204,null,1984,null,19677,null,816,null,16077,null,2372,null,6854,null,1505,null,6621,null,1191,null,20235,null,2296,null,30706,null,1184,null,27190,null,1230,null,25566,null,2382,null,32508,null,1922,null,35605,null,986,null,38959,null,811,null,34092,null,1747,null,13483,null,1492,null,15955,null,1592,null,9733,null,1007,null,12147,null,1112,null,16131,null,1264,null,14467,null,1352,null,11875,null,1394,null,12790,null,1276,null,0400000US30,Montana,30
1796622,null,0,*****,890892,null,2243,null,67648,null,1479,null,66086,null,2594,null,57577,null,2599,null,37016,null,1103,null,29020,null,1993,null,12416,null,1686,null,16386,null,2244,null,42440,null,3187,null,66493,null,1814,null,56788,null,1548,null,58094,null,2441,null,54512,null,2540,null,62885,null,955,null,62719,null,1398,null,52303,null,2231,null,21669,null,1660,null,24124,null,1732,null,15153,null,1246,null,16099,null,1609,null,24866,null,1545,null,20010,null,1570,null,15079,null,1178,null,11509,null,1355,null,905730,null,2244,null,66473,null,1424,null,59346,null,2492,null,56805,null,2417,null,36351,null,878,null,25674,null,1875,null,15244,null,2636,null,12777,null,2059,null,42133,null,3051,null,61795,null,1263,null,54171,null,1407,null,53091,null,2264,null,53435,null,2538,null,64556,null,1018,null,63637,null,946,null,57059,null,2603,null,19392,null,1495,null,25202,null,1962,null,15420,null,1416,null,18471,null,1376,null,28651,null,1679,null,26048,null,2279,null,23479,null,1917,null,26520,null,1848,null,0400000US31,Nebraska,31
2643085,null,0,*****,1346479,null,2970,null,104734,null,1970,null,96085,null,3899,null,94323,null,3827,null,58481,null,2896,null,32890,null,1225,null,18400,null,2256,null,16003,null,1783,null,51399,null,2597,null,102856,null,1005,null,100820,null,1738,null,101992,null,3905,null,96039,null,4269,null,96667,null,1251,null,87234,null,1016,null,78855,null,2886,null,27514,null,2303,null,39079,null,2409,null,23582,null,2151,null,26297,null,2066,null,36008,null,2386,null,26861,null,2195,null,18377,null,1751,null,11983,null,1600,null,1296606,null,2970,null,97580,null,1502,null,91089,null,4079,null,90237,null,4091,null,52509,null,1565,null,32488,null,2107,null,14829,null,2197,null,16032,null,2108,null,47767,null,2690,null,96926,null,1456,null,88079,null,1203,null,92233,null,4105,null,87732,null,3864,null,90147,null,874,null,87017,null,1229,null,76129,null,3210,null,33212,null,2506,null,38972,null,2377,null,24791,null,2141,null,29117,null,2204,null,37873,null,2209,null,30442,null,2018,null,21250,null,1664,null,20155,null,1799,null,0400000US32,Nevada,32
1324575,null,0,*****,653759,null,1465,null,38084,null,974,null,37596,null,2186,null,44880,null,2242,null,28555,null,488,null,20910,null,1040,null,9837,null,1742,null,8582,null,1424,null,26480,null,2246,null,39467,null,1240,null,35101,null,884,null,40140,null,2308,null,52153,null,2454,null,56285,null,763,null,54641,null,840,null,46900,null,2052,null,19317,null,1710,null,17247,null,1939,null,12296,null,1319,null,14697,null,1174,null,18001,null,1616,null,14042,null,1272,null,10223,null,1120,null,8325,null,1220,null,670816,null,1465,null,36605,null,803,null,37985,null,2266,null,39119,null,2427,null,26559,null,555,null,21193,null,1239,null,10348,null,1561,null,9508,null,1409,null,25587,null,1826,null,36725,null,821,null,35746,null,717,null,45307,null,2435,null,48336,null,2272,null,57164,null,748,null,54044,null,561,null,46694,null,2056,null,16573,null,1463,null,22469,null,1709,null,13650,null,1325,null,16240,null,1498,null,19795,null,1674,null,16898,null,1304,null,16233,null,1528,null,18038,null,1531,null,0400000US33,New Hampshire,33
8707740,null,0,*****,4267434,null,2795,null,284245,null,1383,null,283874,null,6648,null,296981,null,6451,null,183607,null,1482,null,114622,null,2276,null,56752,null,3199,null,55080,null,3968,null,160888,null,4731,null,286726,null,1912,null,282358,null,1844,null,306577,null,6939,null,318237,null,7188,null,352138,null,2054,null,322132,null,1932,null,264160,null,5097,null,97018,null,4588,null,119220,null,3926,null,72782,null,3448,null,83997,null,4119,null,118673,null,3588,null,87881,null,3137,null,68288,null,3511,null,51198,null,2770,null,4440306,null,2795,null,270773,null,1338,null,276791,null,6035,null,277833,null,5733,null,172037,null,1362,null,110387,null,2158,null,57912,null,3638,null,51155,null,3565,null,149501,null,5268,null,268976,null,1512,null,270676,null,1236,null,304151,null,7275,null,327612,null,7341,null,357517,null,1454,null,333619,null,1508,null,280478,null,4994,null,107987,null,4543,null,137114,null,4458,null,84920,null,4518,null,98691,null,3774,null,147298,null,4583,null,124351,null,4622,null,113202,null,3951,null,117325,null,3848,null,0400000US34,New Jersey,34
2009671,null,0,*****,989014,null,3207,null,76514,null,2004,null,71962,null,3253,null,65962,null,3663,null,44229,null,2175,null,33361,null,2401,null,12295,null,1897,null,14270,null,1998,null,44350,null,2752,null,75989,null,2231,null,65763,null,2136,null,60782,null,3242,null,61873,null,3125,null,67900,null,1881,null,64017,null,1607,null,58638,null,2871,null,24132,null,2314,null,29880,null,2211,null,18235,null,1747,null,19075,null,1641,null,29736,null,1926,null,23691,null,1833,null,15201,null,1358,null,11159,null,1338,null,1020657,null,3207,null,73276,null,2529,null,71340,null,4103,null,68837,null,4429,null,42454,null,2333,null,29568,null,2196,null,15407,null,2220,null,12110,null,2225,null,42816,null,3508,null,69510,null,2019,null,62744,null,1749,null,64685,null,3278,null,57625,null,2979,null,72319,null,2047,null,70451,null,1661,null,62412,null,2565,null,26490,null,2416,null,30952,null,2010,null,18432,null,1622,null,24586,null,2153,null,33528,null,2134,null,29593,null,1983,null,20931,null,2233,null,20591,null,2257,null,0400000US35,New Mexico,35
19541453,null,0,*****,9497213,null,4246,null,624153,null,2226,null,593822,null,8816,null,637501,null,8696,null,406570,null,4711,null,297417,null,3644,null,155563,null,5519,null,141624,null,6912,null,377423,null,8172,null,685965,null,2787,null,642491,null,2646,null,634476,null,10568,null,698449,null,10737,null,745336,null,2243,null,699260,null,2530,null,589697,null,8533,null,214506,null,7399,null,275943,null,5988,null,152869,null,5366,null,195782,null,5782,null,260768,null,5123,null,196222,null,5339,null,151548,null,4628,null,119828,null,4200,null,10044240,null,4246,null,594351,null,1973,null,580676,null,8588,null,599989,null,8485,null,385394,null,1752,null,287931,null,4087,null,147275,null,7221,null,131426,null,6132,null,382946,null,7699,null,675563,null,2268,null,642148,null,2397,null,653367,null,8176,null,718603,null,8596,null,772208,null,1895,null,733413,null,1786,null,632813,null,9061,null,250287,null,6734,null,316151,null,6888,null,188387,null,5996,null,228678,null,5918,null,333740,null,6040,null,281932,null,6214,null,242376,null,5983,null,264586,null,6026,null,0400000US36,New York,36
9380884,null,0,*****,4580153,null,6104,null,332203,null,3504,null,327886,null,7699,null,314182,null,6836,null,188467,null,3303,null,149012,null,5887,null,80950,null,6032,null,69407,null,5645,null,201396,null,6847,null,316037,null,5645,null,301346,null,4871,null,325503,null,8369,null,323369,null,7612,null,333765,null,3579,null,309002,null,3330,null,264368,null,6231,null,104290,null,4572,null,141585,null,4386,null,79322,null,3256,null,96188,null,4076,null,122313,null,3917,null,98890,null,3024,null,59614,null,2811,null,41058,null,2624,null,4800731,null,6104,null,321862,null,4344,null,306388,null,7232,null,300295,null,7003,null,182325,null,4534,null,138759,null,6463,null,66665,null,4312,null,64094,null,5293,null,186746,null,6074,null,305710,null,4028,null,309970,null,4059,null,337649,null,7185,null,337698,null,6744,null,352948,null,3467,null,331610,null,2552,null,292938,null,5733,null,122110,null,4357,null,151423,null,5553,null,92454,null,3591,null,111192,null,3914,null,154959,null,4394,null,132180,null,4758,null,101292,null,4655,null,99464,null,3939,null,0400000US37,North Carolina,37
646844,null,0,*****,323783,null,1838,null,21749,null,929,null,18254,null,1359,null,20023,null,1255,null,12902,null,663,null,13001,null,1375,null,5792,null,1563,null,5521,null,1000,null,20639,null,1828,null,25875,null,981,null,18318,null,987,null,16276,null,1459,null,21467,null,1481,null,22123,null,528,null,23611,null,534,null,19133,null,1113,null,8490,null,866,null,9969,null,902,null,5800,null,708,null,5776,null,809,null,9805,null,942,null,7613,null,753,null,5686,null,751,null,5960,null,702,null,323061,null,1838,null,20800,null,1031,null,17352,null,1264,null,18712,null,1304,null,11937,null,777,null,10918,null,998,null,5230,null,1060,null,6776,null,1276,null,17803,null,1618,null,22906,null,870,null,16853,null,1010,null,15264,null,1309,null,20924,null,1456,null,22851,null,572,null,23860,null,566,null,19537,null,1004,null,7370,null,894,null,9294,null,964,null,6054,null,663,null,6429,null,740,null,11148,null,925,null,9904,null,1123,null,9708,null,1029,null,11431,null,966,null,0400000US38,North Dakota,38
11542645,null,0,*****,5632221,null,4368,null,375398,null,1857,null,377867,null,6763,null,385268,null,6640,null,247261,null,1772,null,176556,null,3361,null,83147,null,5065,null,81246,null,4605,null,216075,null,5077,null,380755,null,2801,null,353679,null,2256,null,367631,null,6285,null,392168,null,6532,null,429992,null,2370,null,429875,null,1809,null,363409,null,6292,null,140183,null,4891,null,167152,null,5641,null,96495,null,3488,null,117672,null,3878,null,165323,null,3856,null,123989,null,3419,null,96652,null,3476,null,64428,null,3135,null,5910424,null,4368,null,361881,null,1976,null,358731,null,6429,null,372504,null,6299,null,235269,null,2122,null,162270,null,2310,null,80960,null,4484,null,73401,null,4907,null,216463,null,6503,null,378884,null,2537,null,358580,null,1973,null,370662,null,7699,null,397438,null,7447,null,444190,null,2285,null,446931,null,1983,null,384638,null,5261,null,149628,null,5222,null,181487,null,4573,null,107116,null,4708,null,138969,null,4492,null,205767,null,5211,null,176875,null,5315,null,145193,null,4656,null,162587,null,4519,null,0400000US39,Ohio,39
3687050,null,0,*****,1818767,null,4546,null,137278,null,2427,null,131679,null,4093,null,123883,null,4173,null,78995,null,2113,null,58989,null,2390,null,28628,null,3378,null,29165,null,3149,null,86784,null,4636,null,139098,null,2874,null,118614,null,2272,null,119342,null,4439,null,106826,null,3806,null,125642,null,1656,null,123006,null,1443,null,107404,null,3054,null,39005,null,2466,null,53157,null,2921,null,27571,null,2066,null,40069,null,2062,null,56254,null,2483,null,39245,null,1968,null,27926,null,1819,null,20207,null,1904,null,1868283,null,4546,null,134704,null,2576,null,118782,null,4382,null,123397,null,4182,null,72441,null,2023,null,51615,null,2789,null,27361,null,2891,null,26440,null,2705,null,80126,null,3915,null,130718,null,2303,null,113768,null,2321,null,112161,null,3513,null,113796,null,3878,null,133260,null,1836,null,128441,null,1764,null,116815,null,3134,null,43125,null,2615,null,57276,null,2536,null,34075,null,2142,null,44422,null,2819,null,63975,null,2498,null,55972,null,2887,null,42429,null,2284,null,43184,null,2494,null,0400000US40,Oklahoma,40
3825657,null,0,*****,1895208,null,4062,null,125761,null,1723,null,119710,null,4519,null,125107,null,4613,null,75535,null,1429,null,55492,null,1848,null,26187,null,2607,null,28498,null,2792,null,77329,null,3636,null,136581,null,1737,null,130464,null,1889,null,131156,null,4662,null,126294,null,4656,null,133118,null,1671,null,135420,null,1341,null,126406,null,3817,null,48446,null,2530,null,64948,null,3389,null,33840,null,2349,null,43670,null,2364,null,53702,null,2797,null,38406,null,2360,null,32155,null,2106,null,26983,null,2158,null,1930449,null,4062,null,119097,null,1826,null,115266,null,4302,null,119138,null,4199,null,73196,null,1535,null,50419,null,1846,null,25164,null,3039,null,25022,null,3037,null,77938,null,4401,null,134551,null,1851,null,124594,null,1922,null,123293,null,4141,null,124992,null,4188,null,136679,null,1768,null,141068,null,1339,null,139609,null,3881,null,52039,null,2663,null,61770,null,3380,null,36814,null,2216,null,48465,null,3024,null,59325,null,2459,null,49248,null,2604,null,43710,null,2130,null,49052,null,2341,null,0400000US41,Oregon,41
12604767,null,0,*****,6136100,null,4216,null,381684,null,2069,null,376733,null,7703,null,398948,null,7271,null,261655,null,1502,null,197544,null,3744,null,94252,null,4715,null,90487,null,4813,null,236250,null,6547,null,403268,null,2340,null,373441,null,2767,null,391149,null,6783,null,429399,null,6945,null,476797,null,2241,null,476043,null,2493,null,409357,null,7456,null,149854,null,5591,null,188961,null,6072,null,113879,null,3954,null,137814,null,3714,null,184140,null,3857,null,151490,null,4125,null,119629,null,4469,null,93326,null,3572,null,6468667,null,4216,null,362133,null,1989,null,365584,null,6463,null,379519,null,6780,null,246605,null,1750,null,194307,null,2722,null,98178,null,4179,null,90081,null,5077,null,221674,null,5429,null,387565,null,2292,null,368548,null,1946,null,397387,null,7287,null,432967,null,7392,null,490686,null,2280,null,491285,null,1967,null,431226,null,6023,null,158467,null,4875,null,208179,null,5653,null,132547,null,4149,null,161740,null,4333,null,225524,null,5682,null,219252,null,5866,null,193731,null,4974,null,211482,null,5311,null,0400000US42,Pennsylvania,42
1053209,null,0,*****,510981,null,1406,null,30279,null,681,null,30383,null,2239,null,34038,null,2190,null,21790,null,573,null,18136,null,703,null,9901,null,1777,null,9296,null,1484,null,18360,null,1936,null,35585,null,1057,null,33045,null,800,null,33174,null,2338,null,36124,null,2564,null,40192,null,644,null,38510,null,560,null,34007,null,1929,null,11322,null,1476,null,15402,null,1603,null,10215,null,1173,null,9585,null,1055,null,13482,null,1184,null,10965,null,1220,null,10451,null,1111,null,6739,null,1142,null,542228,null,1406,null,29891,null,878,null,28343,null,2064,null,31987,null,1803,null,20052,null,453,null,19654,null,952,null,8487,null,1435,null,7927,null,1376,null,19120,null,1865,null,32472,null,738,null,31882,null,737,null,34214,null,2435,null,38444,null,2414,null,41680,null,685,null,42198,null,673,null,35895,null,1856,null,13499,null,1563,null,16136,null,1579,null,10838,null,1346,null,11713,null,1209,null,18561,null,1736,null,16829,null,1464,null,14190,null,1421,null,18216,null,1475,null,0400000US44,Rhode Island,44
4561242,null,0,*****,2219149,null,4954,null,159844,null,2764,null,152537,null,4943,null,147486,null,5001,null,94641,null,2637,null,80056,null,3678,null,37569,null,3397,null,33499,null,3055,null,89715,null,5313,null,155570,null,3337,null,138166,null,2934,null,146297,null,4612,null,149274,null,5304,null,158935,null,2671,null,151468,null,2383,null,138876,null,3274,null,55244,null,2955,null,68912,null,3082,null,43710,null,2615,null,50827,null,2706,null,62565,null,2642,null,50554,null,2474,null,33036,null,1989,null,20368,null,1815,null,2342093,null,4954,null,151280,null,2576,null,143943,null,5325,null,142491,null,5560,null,88192,null,2485,null,67292,null,3258,null,34255,null,3621,null,32343,null,2834,null,86766,null,4330,null,154028,null,2752,null,144444,null,2601,null,151795,null,5567,null,156684,null,5150,null,174146,null,2131,null,163207,null,1891,null,152822,null,4593,null,60576,null,3527,null,79858,null,3606,null,46741,null,2840,null,59908,null,3415,null,80702,null,2953,null,67429,null,2956,null,51775,null,2426,null,51416,null,2919,null,0400000US45,South Carolina,45
812383,null,0,*****,404042,null,1926,null,30836,null,1233,null,26145,null,1677,null,27498,null,1560,null,17382,null,938,null,15519,null,2021,null,7044,null,1428,null,6165,null,1491,null,18978,null,2056,null,28512,null,2016,null,23359,null,1237,null,22262,null,1710,null,24223,null,1718,null,28942,null,821,null,28657,null,703,null,27284,null,1507,null,8913,null,959,null,11482,null,1282,null,6142,null,818,null,7748,null,1091,null,12632,null,1193,null,8832,null,1103,null,8245,null,1185,null,7242,null,965,null,408341,null,1926,null,28837,null,1178,null,25103,null,1894,null,26120,null,1692,null,17008,null,1052,null,13166,null,1443,null,6227,null,1224,null,5502,null,1267,null,17017,null,2074,null,28482,null,1215,null,22633,null,1058,null,22448,null,1562,null,23253,null,1585,null,29085,null,942,null,28859,null,807,null,29350,null,1502,null,8146,null,1204,null,10915,null,1089,null,5442,null,796,null,10816,null,1222,null,13906,null,1381,null,12533,null,1256,null,10075,null,1059,null,13418,null,1153,null,0400000US46,South Dakota,46
6296254,null,0,*****,3073108,null,4445,null,217142,null,2779,null,201248,null,5470,null,216757,null,5453,null,132523,null,2580,null,90480,null,3005,null,42070,null,3663,null,43677,null,3781,null,126245,null,4398,null,217474,null,3211,null,201028,null,2024,null,213013,null,5220,null,216444,null,5358,null,227247,null,2225,null,216490,null,1804,null,190128,null,4963,null,76072,null,4044,null,91360,null,3444,null,51315,null,2783,null,66760,null,3394,null,96204,null,3373,null,67816,null,2536,null,42332,null,2726,null,29283,null,2366,null,3223146,null,4445,null,205188,null,2707,null,201236,null,4747,null,195791,null,4779,null,120963,null,2243,null,85482,null,3255,null,43040,null,3313,null,39673,null,3333,null,121371,null,4687,null,217357,null,1873,null,207576,null,2205,null,217526,null,5638,null,219667,null,5678,null,237130,null,1791,null,233482,null,1812,null,207038,null,4417,null,81646,null,4072,null,106255,null,4067,null,63724,null,3003,null,78042,null,3221,null,106929,null,3777,null,90992,null,3546,null,68978,null,3524,null,74060,null,3427,null,0400000US47,Tennessee,47
24782302,null,0,*****,12366201,null,9166,null,1054555,null,4271,null,970738,null,12133,null,950505,null,12733,null,546305,null,4283,null,382666,null,5672,null,193173,null,8240,null,197697,null,8456,null,539546,null,11356,null,976768,null,6394,null,893301,null,4781,null,887081,null,11427,null,845231,null,11610,null,873865,null,4819,null,791640,null,3835,null,643925,null,8628,null,235221,null,6538,null,298089,null,7630,null,170314,null,6399,null,203368,null,6413,null,269430,null,5793,null,206797,null,4723,null,133105,null,4632,null,102881,null,4562,null,12416101,null,9166,null,1011428,null,4531,null,934198,null,12883,null,899854,null,12961,null,520896,null,4004,null,352340,null,6486,null,184059,null,7715,null,166752,null,6736,null,516033,null,9054,null,909740,null,4202,null,848131,null,4456,null,860086,null,11096,null,830792,null,10881,null,872641,null,3915,null,804048,null,3951,null,687198,null,7782,null,249972,null,6244,null,318830,null,8307,null,188264,null,5314,null,238270,null,6549,null,318770,null,7172,null,273093,null,6442,null,216973,null,6498,null,213733,null,6681,null,0400000US48,Texas,48
2784572,null,0,*****,1403669,null,2913,null,141106,null,1435,null,127848,null,3701,null,116686,null,4035,null,64269,null,1269,null,44737,null,1477,null,22085,null,2308,null,26311,null,2914,null,80565,null,3811,null,119521,null,1445,null,107681,null,1630,null,87926,null,2830,null,81072,null,3100,null,80367,null,1452,null,76435,null,1033,null,64897,null,2504,null,20616,null,1788,null,28719,null,2446,null,18133,null,1562,null,19595,null,1763,null,27309,null,2099,null,22953,null,1599,null,13924,null,1292,null,10914,null,1411,null,1380903,null,2913,null,129920,null,1424,null,118474,null,3678,null,110548,null,3563,null,61056,null,1409,null,47768,null,1500,null,27296,null,2803,null,25011,null,2957,null,67713,null,3389,null,114795,null,1274,null,102691,null,1334,null,88122,null,3296,null,74158,null,2889,null,79816,null,1187,null,75916,null,915,null,66496,null,2464,null,23190,null,2160,null,29844,null,2362,null,18777,null,1601,null,21692,null,1889,null,31809,null,2035,null,26751,null,1976,null,18526,null,1843,null,20534,null,1903,null,0400000US49,Utah,49
