C17021_001E,C17021_001EA,C17021_001M,C17021_001MA,C17021_002E,C17021_002EA,C17021_002M,C17021_002MA,C17021_003E,C17021_003EA,C17021_003M,C17021_003MA,C17021_004E,C17021_004EA,C17021_004M,C17021_004MA,C17021_005E,C17021_005EA,C17021_005M,C17021_005MA,C17021_006E,C17021_006EA,C17021_006M,C17021_006MA,C17021_007E,C17021_007EA,C17021_007M,C17021_007MA,C17021_008E,C17021_008EA,C17021_008M,C17021_008MA,C17021_009E,C17021_009EA,C17021_009M,C17021_009MA,C17021_010E,C17021_010EA,C17021_010M,C17021_010MA,C17021_011E,C17021_011EA,C17021_011M,C17021_011MA,C17021_012E,C17021_012EA,C17021_012M,C17021_012MA,C17021_013E,C17021_013EA,C17021_013M,C17021_013MA,C17021_014E,C17021_014EA,C17021_014M,C17021_014MA,C17021_015E,C17021_015EA,C17021_015M,C17021_015MA,GEO_ID,NAME,state
9535714,null,6127,null,1574649,null,36922,null,1224509,null,33768,null,445520,null,23048,null,778989,null,31644,null,134096,null,13978,null,644893,null,25396,null,350140,null,11018,null,7961065,null,36138,null,6902970,null,41730,null,5197724,null,49684,null,1705246,null,38949,null,448373,null,19975,null,1256873,null,35648,null,1058095,null,20898,null,0400000US13,Georgia,13
1264202,null,2157,null,131007,null,9277,null,92736,null,8424,null,39018,null,6526,null,53718,null,7384,null,10392,null,3477,null,43326,null,6412,null,38271,null,4096,null,1133195,null,9114,null,987521,null,11206,null,751985,null,17599,null,235536,null,14726,null,83456,null,9985,null,152080,null,12790,null,145674,null,7406,null,0400000US15,Hawaii,15
1511950,null,1516,null,216115,null,12490,null,155169,null,11551,null,86042,null,9112,null,69127,null,8386,null,14050,null,3574,null,55077,null,7275,null,60946,null,5236,null,1295835,null,12694,null,1138055,null,14981,null,962864,null,17907,null,175191,null,11824,null,61255,null,7294,null,113936,null,9259,null,157780,null,5706,null,0400000US16,Idaho,16
12574351,null,4476,null,1677093,null,37391,null,1234412,null,35601,null,415527,null,22655,null,818885,null,25718,null,146103,null,12509,null,672782,null,25302,null,442681,null,13820,null,10897258,null,37677,null,9284622,null,41122,null,7272084,null,54169,null,2012538,null,42652,null,601453,null,22246,null,1411085,null,38785,null,1612636,null,20827,null,0400000US17,Illinois,17
6228236,null,3485,null,896972,null,23765,null,652170,null,22660,null,235103,null,16323,null,417067,null,18233,null,80424,null,10448,null,336643,null,15503,null,244802,null,8664,null,5331264,null,24796,null,4560568,null,27934,null,3689106,null,34570,null,871462,null,22569,null,254486,null,14808,null,616976,null,19474,null,770696,null,12502,null,0400000US18,Indiana,18
2905436,null,1980,null,342934,null,13024,null,212552,null,12716,null,77678,null,7550,null,134874,null,9842,null,25177,null,4810,null,109697,null,8793,null,130382,null,5713,null,2562502,null,13241,null,2150457,null,14322,null,1809307,null,18044,null,341150,null,11917,null,114349,null,9002,null,226801,null,10210,null,412045,null,10312,null,0400000US19,Iowa,19
2732685,null,2290,null,365033,null,15162,null,245711,null,14157,null,92728,null,9291,null,152983,null,10895,null,30251,null,4798,null,122732,null,10559,null,119322,null,5789,null,2367652,null,15097,null,2002301,null,17019,null,1643989,null,20529,null,358312,null,15320,null,117784,null,8124,null,240528,null,12914,null,365351,null,9286,null,0400000US20,Kansas,20
4187582,null,3444,null,777295,null,21970,null,580954,null,22307,null,236515,null,16027,null,344439,null,16809,null,54295,null,6803,null,290144,null,16598,null,196341,null,7333,null,3410287,null,22000,null,2947754,null,22726,null,2391531,null,31225,null,556223,null,22852,null,161020,null,11591,null,395203,null,16923,null,462533,null,10842,null,0400000US21,Kentucky,21
4367637,null,2329,null,755460,null,23513,null,561430,null,22583,null,144767,null,11856,null,416663,null,19809,null,45094,null,6262,null,371569,null,18987,null,194030,null,7719,null,3612177,null,23413,null,3114866,null,24209,null,2342500,null,28470,null,772366,null,23075,null,201436,null,12109,null,570930,null,22162,null,497311,null,13538,null,0400000US22,Louisiana,22
1281292,null,1528,null,157685,null,8398,null,100472,null,7946,null,38257,null,5596,null,62215,null,6031,null,13429,null,2376,null,48786,null,5981,null,57213,null,3476,null,1123607,null,8719,null,928833,null,12194,null,757273,null,12472,null,171560,null,9146,null,50341,null,5345,null,121219,null,8257,null,194774,null,7820,null,0400000US23,Maine,23
5559336,null,2928,null,505286,null,18824,null,346376,null,17937,null,101064,null,10268,null,245312,null,13722,null,41046,null,6207,null,204266,null,12991,null,158910,null,7678,null,5054050,null,18528,null,4307266,null,20853,null,3259981,null,36622,null,1047285,null,30254,null,265081,null,16356,null,782204,null,26127,null,746784,null,15562,null,0400000US24,Maryland,24
6365449,null,2245,null,654983,null,20720,null,406656,null,18294,null,120112,null,10162,null,286544,null,17394,null,46329,null,6352,null,240215,null,15784,null,248327,null,9985,null,5710466,null,20740,null,4729143,null,27193,null,3724533,null,34337,null,1004610,null,26692,null,273944,null,15741,null,730666,null,23025,null,981323,null,18168,null,0400000US25,Massachusetts,25
9735741,null,3666,null,1576704,null,30948,null,1130794,null,29827,null,421194,null,22964,null,709600,null,25267,null,129897,null,12122,null,579703,null,22127,null,445910,null,11612,null,8159037,null,31242,null,6968355,null,36525,null,5538285,null,41737,null,1430070,null,29703,null,407517,null,18536,null,1022553,null,25748,null,1190682,null,16191,null,0400000US26,Michigan,26
5133038,null,2706,null,563006,null,17470,null,362228,null,15140,null,148999,null,12029,null,213229,null,12312,null,45737,null,6386,null,167492,null,11697,null,200778,null,8134,null,4570032,null,17430,null,3823286,null,20455,null,3187561,null,26097,null,635725,null,23099,null,200019,null,12511,null,435706,null,17494,null,746746,null,13363,null,0400000US27,Minnesota,27
2848335,null,2637,null,624360,null,17712,null,494270,null,16786,null,130253,null,11022,null,364017,null,17963,null,54455,null,8403,null,309562,null,16233,null,130090,null,6813,null,2223975,null,18095,null,1942510,null,21276,null,1455721,null,26031,null,486789,null,18494,null,122474,null,12444,null,364315,null,14669,null,281465,null,9050,null,0400000US28,Mississippi,28
5818541,null,3372,null,849009,null,24710,null,608313,null,23706,null,208122,null,14021,null,400191,null,18567,null,78986,null,8355,null,321205,null,16558,null,240696,null,8112,null,4969532,null,25483,null,4224533,null,27208,null,3364386,null,29177,null,860147,null,25116,null,242557,null,14170,null,617590,null,20988,null,744999,null,14587,null,0400000US29,Missouri,29
946333,null,1999,null,143028,null,9517,null,94960,null,7770,null,37858,null,4900,null,57102,null,7566,null,15429,null,4261,null,41673,null,6346,null,48068,null,5373,null,803305,null,9431,null,665851,null,11305,null,551965,null,14394,null,113886,null,8892,null,37085,null,5778,null,76801,null,7429,null,137454,null,5995,null,0400000US30,Montana,30
1739311,null,2955,null,214765,null,9539,null,136295,null,8353,null,56252,null,7155,null,80043,null,7239,null,16119,null,3523,null,63924,null,6557,null,78470,null,5910,null,1524546,null,10763,null,1281034,null,14687,null,1074858,null,16762,null,206176,null,10601,null,59776,null,6146,null,146400,null,8862,null,243512,null,8006,null,0400000US31,Nebraska,31
2606479,null,3099,null,321940,null,18092,null,240465,null,17591,null,102431,null,13392,null,138034,null,13826,null,33148,null,6009,null,104886,null,13277,null,81475,null,5922,null,2284539,null,18942,null,1916614,null,22945,null,1426161,null,26291,null,490453,null,23017,null,173579,null,13398,null,316874,null,18857,null,367925,null,10740,null,0400000US32,Nevada,32
1284588,null,1481,null,109213,null,8221,null,68944,null,7425,null,24551,null,4050,null,44393,null,6125,null,8733,null,2515,null,35660,null,6123,null,40269,null,3704,null,1175375,null,8369,null,991777,null,10658,null,824725,null,13730,null,167052,null,11393,null,56152,null,7296,null,110900,null,10092,null,183598,null,7842,null,0400000US33,New Hampshire,33
8531160,null,2446,null,799099,null,26131,null,588990,null,24691,null,196383,null,15116,null,392607,null,18140,null,70151,null,7740,null,322456,null,18031,null,210109,null,9214,null,7732061,null,26273,null,6707067,null,30145,null,5220091,null,44085,null,1486976,null,31195,null,430018,null,18499,null,1056958,null,25862,null,1024994,null,17926,null,0400000US34,New Jersey,34
1968078,null,3199,null,353594,null,19626,null,271310,null,18663,null,111713,null,12761,null,159597,null,11915,null,38194,null,7379,null,121403,null,11242,null,82284,null,5178,null,1614484,null,19550,null,1379899,null,20890,null,1036290,null,22956,null,343609,null,18021,null,111378,null,11042,null,232231,null,14832,null,234585,null,8187,null,0400000US35,New Mexico,35
19014215,null,6000,null,2691757,null,43874,null,1938762,null,43636,null,718410,null,32648,null,1220352,null,34658,null,208309,null,15121,null,1012043,null,31556,null,752995,null,18134,null,16322458,null,45707,null,13702612,null,55030,null,10169837,null,69049,null,3532775,null,53180,null,970968,null,32432,null,2561807,null,41248,null,2619846,null,27977,null,0400000US36,New York,36
9095948,null,4026,null,1478214,null,29213,null,1069215,null,26768,null,392164,null,20199,null,677051,null,22557,null,127655,null,11498,null,549396,null,20298,null,408999,null,14062,null,7617734,null,29522,null,6506782,null,33798,null,5152040,null,38903,null,1354742,null,32105,null,380777,null,23662,null,973965,null,28606,null,1110952,null,17115,null,0400000US37,North Carolina,37
620821,null,509,null,72342,null,4796,null,37200,null,3888,null,13756,null,2674,null,23444,null,3300,null,5092,null,1597,null,18352,null,3223,null,35142,null,3138,null,548479,null,4870,null,453381,null,6371,null,391604,null,6207,null,61777,null,4668,null,21558,null,3603,null,40219,null,3531,null,95098,null,4375,null,0400000US38,North Dakota,38
11225133,null,4163,null,1709971,null,33382,null,1210096,null,32195,null,389130,null,18777,null,820966,null,25788,null,135291,null,13216,null,685675,null,22194,null,499875,null,12737,null,9515162,null,33481,null,8061395,null,37414,null,6403384,null,45062,null,1658011,null,34288,null,464908,null,22610,null,1193103,null,27710,null,1453767,null,17862,null,0400000US39,Ohio,39
3565442,null,3092,null,577956,null,18136,null,418637,null,16633,null,164441,null,11251,null,254196,null,14513,null,43599,null,5430,null,210597,null,13504,null,159319,null,6617,null,2987486,null,18103,null,2551270,null,22297,null,2028562,null,27997,null,522708,null,19881,null,179870,null,12608,null,342838,null,14585,null,436216,null,10740,null,0400000US40,Oklahoma,40
3748545,null,2642,null,534594,null,17909,null,356890,null,17088,null,153284,null,14199,null,203606,null,12644,null,44435,null,6433,null,159171,null,12782,null,177704,null,7809,null,3213951,null,18161,null,2666796,null,23800,null,2162873,null,30265,null,503923,null,20645,null,159042,null,12682,null,344881,null,17261,null,547155,null,14034,null,0400000US41,Oregon,41
12165877,null,4304,null,1516705,null,25949,null,1010267,null,25412,null,338298,null,16726,null,671969,null,23600,null,115668,null,11059,null,556301,null,21552,null,506438,null,14548,null,10649172,null,26093,null,8994273,null,27570,null,7171071,null,37679,null,1823202,null,37220,null,531301,null,19531,null,1291901,null,32498,null,1654899,null,19037,null,0400000US42,Pennsylvania,42
1015667,null,1151,null,116378,null,8258,null,79036,null,7915,null,21271,null,4328,null,57765,null,7059,null,7547,null,2611,null,50218,null,6431,null,37342,null,3789,null,899289,null,8203,null,752762,null,10355,null,574385,null,13212,null,178377,null,12179,null,49412,null,7886,null,128965,null,9702,null,146527,null,7026,null,0400000US44,Rhode Island,44
4416859,null,3291,null,753739,null,21608,null,562355,null,19628,null,184951,null,14409,null,377404,null,18831,null,58917,null,7033,null,318487,null,18032,null,191384,null,8157,null,3663120,null,21783,null,3142687,null,23731,null,2407077,null,29032,null,735610,null,25509,null,195011,null,13900,null,540599,null,22913,null,520433,null,12294,null,0400000US45,South Carolina,45
782725,null,1066,null,111305,null,8178,null,73535,null,7679,null,27870,null,5959,null,45665,null,5512,null,12103,null,2623,null,33562,null,5290,null,37770,null,3397,null,671420,null,8096,null,563551,null,10332,null,469978,null,9831,null,93573,null,7670,null,25445,null,4167,null,68128,null,7493,null,107869,null,5734,null,0400000US46,South Dakota,46
6141391,null,3970,null,1052144,null,23735,null,780233,null,25159,null,298432,null,17818,null,481801,null,18994,null,83269,null,10229,null,398532,null,18058,null,271911,null,10554,null,5089247,null,23054,null,4364208,null,28263,null,3439288,null,33912,null,924920,null,26282,null,250627,null,14068,null,674293,null,23546,null,725039,null,13331,null,0400000US47,Tennessee,47
24176222,null,6688,null,4150242,null,58989,null,3341806,null,56781,null,1485227,null,43482,null,1856579,null,43194,null,310934,null,20270,null,1545645,null,40982,null,808436,null,18242,null,20025980,null,59827,null,17532027,null,63719,null,13504222,null,78509,null,4027805,null,60974,null,1206486,null,33863,null,2821319,null,59060,null,2493953,null,28374,null,0400000US48,Texas,48
2741756,null,2304,null,316217,null,14867,null,217711,null,14578,null,119226,null,10290,null,98485,null,11384,null,20217,null,4477,null,78268,null,10260,null,98506,null,6799,null,2425539,null,15660,null,2197218,null,17030,null,1882736,null,22176,null,314482,null,17481,null,102186,null,9034,null,212296,null,15241,null,228321,null,7488,null,0400000US49,Utah,49
600244,null,782,null,68246,null,5148,null,39646,null,4648,null,15633,null,3041,null,24013,null,3243,null,4068,null,954,null,19945,null,2982,null,28600,null,2566,null,531998,null,5231,null,438751,null,6579,null,357877,null,8222,null,80874,null,5299,null,27283,null,3776,null,53591,null,4390,null,93247,null,3900,null,0400000US50,Vermont,50
7623736,null,3044,null,802578,null,26888,null,555886,null,27071,null,199138,null,17943,null,356748,null,17533,null,64330,null,9026,null,292418,null,15827,null,246692,null,10549,null,6821158,null,27335,null,5793117,null,30595,null,4606011,null,35532,null,1187106,null,29107,null,339637,null,18071,null,847469,null,24543,null,1028041,null,18219,null,0400000US51,Virginia,51
6530664,null,3151,null,804237,null,23667,null,539015,null,22820,null,215642,null,14748,null,323373,null,17154,null,71046,null,7384,null,252327,null,16657,null,265222,null,9142,null,5726427,null,23692,null,4764460,null,30498,null,3872094,null,33733,null,892366,null,23756,null,305754,null,17640,null,586612,null,17392,null,961967,null,19304,null,0400000US53,Washington,53
1771561,null,1720,null,313419,null,11866,null,222990,null,11191,null,97174,null,8893,null,125816,null,8911,null,25297,null,4810,null,100519,null,8219,null,90429,null,4918,null,1458142,null,11718,null,1240178,null,13935,null,1024880,null,17010,null,215298,null,11162,null,67758,null,6876,null,147540,null,9845,null,217964,null,6797,null,0400000US54,West Virginia,54
5495845,null,2615,null,683408,null,19384,null,437908,null,17338,null,153192,null,10392,null,284716,null,13746,null,54912,null,6056,null,229804,null,12484,null,245500,null,8304,null,4812437,null,19639,null,4029609,null,23199,null,3322726,null,29849,null,706883,null,19664,null,234791,null,13555,null,472092,null,16407,null,782828,null,14310,null,0400000US55,Wisconsin,55
529982,null,735,null,52144,null,5517,null,35185,null,5232,null,16617,null,3965,null,18568,null,3739,null,4334,null,1787,null,14234,null,3380,null,16959,null,1968,null,477838,null,5516,null,408932,null,6372,null,340852,null,9649,null,68080,null,7040,null,27304,null,3872,null,40776,null,5976,null,68906,null,3849,null,0400000US56,Wyoming,56
3924557,null,2542,null,1764635,null,24829,null,1559007,null,24303,null,664260,null,18823,null,894747,null,21334,null,164216,null,11251,null,730531,null,17885,null,205628,null,6755,null,2159922,null,24937,null,1995905,null,25684,null,1344816,null,26502,null,651089,null,21059,null,145397,null,10911,null,505692,null,18555,null,164017,null,5634,null,0400000US72,Puerto Rico,72
