C16005_001E,C16005_001EA,C16005_001M,C16005_001MA,C16005_002E,C16005_002EA,C16005_002M,C16005_002MA,C16005_003E,C16005_003EA,C16005_003M,C16005_003MA,C16005_004E,C16005_004EA,C16005_004M,C16005_004MA,C16005_005E,C16005_005EA,C16005_005M,C16005_005MA,C16005_006E,C16005_006EA,C16005_006M,C16005_006MA,C16005_007E,C16005_007EA,C16005_007M,C16005_007MA,C16005_008E,C16005_008EA,C16005_008M,C16005_008MA,C16005_009E,C16005_009EA,C16005_009M,C16005_009MA,C16005_010E,C16005_010EA,C16005_010M,C16005_010MA,C16005_011E,C16005_011EA,C16005_011M,C16005_011MA,C16005_012E,C16005_012EA,C16005_012M,C16005_012MA,C16005_013E,C16005_013EA,C16005_013M,C16005_013MA,C16005_014E,C16005_014EA,C16005_014M,C16005_014MA,C16005_015E,C16005_015EA,C16005_015M,C16005_015MA,C16005_016E,C16005_016EA,C16005_016M,C16005_016MA,C16005_017E,C16005_017EA,C16005_017M,C16005_017MA,C16005_018E,C16005_018EA,C16005_018M,C16005_018MA,C16005_019E,C16005_019EA,C16005_019M,C16005_019MA,C16005_020E,C16005_020EA,C16005_020M,C16005_020MA,C16005_021E,C16005_021EA,C16005_021M,C16005_021MA,C16005_022E,C16005_022EA,C16005_022M,C16005_022MA,C16005_023E,C16005_023EA,C16005_023M,C16005_023MA,C16005_024E,C16005_024EA,C16005_024M,C16005_024MA,C16005_025E,C16005_025EA,C16005_025M,C16005_025MA,C16005_026E,C16005_026EA,C16005_026M,C16005_026MA,C16005_027E,C16005_027EA,C16005_027M,C16005_027MA,C16005_028E,C16005_028EA,C16005_028M,C16005_028MA,C16005_029E,C16005_029EA,C16005_029M,C16005_029MA,GEO_ID,NAME,state
4250118,null,2475,null,4047106,null,7553,null,3934714,null,9172,null,75372,null,5316,null,56710,null,4546,null,18662,null,2986,null,26655,null,2949,null,22608,null,2712,null,4047,null,967,null,6877,null,1474,null,6146,null,1466,null,731,null,470,null,3488,null,1414,null,3350,null,1368,null,138,null,224,null,203012,null,7470,null,46219,null,3671,null,92408,null,4730,null,22800,null,2743,null,69608,null,4203,null,27498,null,3007,null,17976,null,2437,null,9522,null,2020,null,29186,null,3048,null,13423,null,1947,null,15763,null,2144,null,7701,null,2702,null,3594,null,1690,null,4107,null,1599,null,0400000US45,South Carolina,45
752710,null,1231,null,731555,null,3173,null,698925,null,4763,null,9438,null,1473,null,7304,null,1205,null,2134,null,938,null,11838,null,2071,null,9270,null,1730,null,2568,null,1020,null,1411,null,452,null,1129,null,441,null,282,null,212,null,9943,null,1824,null,8968,null,1625,null,975,null,649,null,21155,null,3035,null,6250,null,1317,null,3991,null,1062,null,954,null,472,null,3037,null,995,null,4108,null,2254,null,2922,null,1863,null,1186,null,611,null,3252,null,843,null,1548,null,605,null,1704,null,634,null,3554,null,981,null,1198,null,733,null,2356,null,799,null,0400000US46,South Dakota,46
5873924,null,2822,null,5610637,null,10497,null,5474228,null,11687,null,86230,null,5726,null,69594,null,5320,null,16636,null,2224,null,30524,null,3658,null,25485,null,3272,null,5039,null,1271,null,13984,null,2471,null,12551,null,2364,null,1433,null,688,null,5671,null,1525,null,5152,null,1375,null,519,null,624,null,263287,null,10058,null,47222,null,4130,null,111144,null,5027,null,31885,null,3559,null,79259,null,4367,null,36249,null,5045,null,26490,null,3387,null,9759,null,2406,null,46119,null,3273,null,21178,null,2539,null,24941,null,3129,null,22553,null,4948,null,11119,null,3011,null,11434,null,3107,null,0400000US47,Tennessee,47
22716319,null,4163,null,18758301,null,36499,null,14593522,null,37733,null,3869219,null,35039,null,3037882,null,37595,null,831337,null,17621,null,149070,null,6859,null,130875,null,6254,null,18195,null,2033,null,110076,null,6496,null,92485,null,6159,null,17591,null,2426,null,36414,null,5674,null,33231,null,5564,null,3183,null,1004,null,3958018,null,36173,null,356586,null,13712,null,2774851,null,32837,null,716289,null,17902,null,2058562,null,31310,null,294570,null,14189,null,200028,null,9472,null,94542,null,7841,null,428178,null,11973,null,199278,null,8434,null,228900,null,8522,null,103833,null,9044,null,67863,null,6741,null,35970,null,6287,null,0400000US48,Texas,48
2513546,null,1600,null,2298170,null,7241,null,2127344,null,10427,null,112899,null,6095,null,94539,null,5703,null,18360,null,2543,null,28912,null,3153,null,25529,null,2873,null,3383,null,927,null,16402,null,2112,null,13750,null,1929,null,2652,null,742,null,12613,null,2141,null,10929,null,2039,null,1684,null,856,null,215376,null,7054,null,38757,null,4314,null,118577,null,5985,null,41506,null,4176,null,77071,null,5455,null,20874,null,3510,null,13898,null,2428,null,6976,null,1907,null,31862,null,3428,null,12308,null,1775,null,19554,null,3019,null,5306,null,2358,null,2970,null,1368,null,2336,null,1721,null,0400000US49,Utah,49
589327,null,557,null,569020,null,2187,null,554320,null,2970,null,4328,null,935,null,3400,null,806,null,928,null,422,null,8254,null,1281,null,7244,null,1189,null,1010,null,311,null,1633,null,687,null,1317,null,709,null,316,null,283,null,485,null,270,null,485,null,270,null,0,null,211,null,20307,null,2221,null,8914,null,1195,null,674,null,327,null,322,null,225,null,352,null,252,null,7053,null,1552,null,4554,null,1144,null,2499,null,872,null,3375,null,744,null,1264,null,471,null,2111,null,642,null,291,null,233,null,128,null,126,null,163,null,198,null,0400000US50,Vermont,50
7357344,null,3691,null,6557691,null,15336,null,6231141,null,17308,null,189577,null,8577,null,153892,null,7316,null,35685,null,3282,null,77295,null,4409,null,68408,null,4243,null,8887,null,1367,null,44742,null,4089,null,36204,null,3342,null,8538,null,1642,null,14936,null,2576,null,13934,null,2460,null,1002,null,472,null,799653,null,14862,null,134816,null,6873,null,253582,null,8513,null,91240,null,6385,null,162342,null,8321,null,156730,null,9684,null,110152,null,7377,null,46578,null,5171,null,193666,null,5844,null,97472,null,4806,null,96194,null,5381,null,60859,null,6049,null,40094,null,4628,null,20765,null,3188,null,0400000US51,Virginia,51
6213872,null,1536,null,5410193,null,15133,null,5007217,null,19102,null,232224,null,8183,null,179544,null,7748,null,52680,null,4557,null,79242,null,5719,null,66065,null,5131,null,13177,null,1764,null,75663,null,3888,null,58650,null,3413,null,17013,null,2260,null,15847,null,2962,null,13110,null,2341,null,2737,null,1471,null,803679,null,14759,null,152248,null,5943,null,226627,null,7086,null,64459,null,3778,null,162168,null,7073,null,153700,null,11557,null,84934,null,6373,null,68766,null,7218,null,233289,null,6789,null,97881,null,5386,null,135408,null,6964,null,37815,null,5159,null,20161,null,3289,null,17654,null,3836,null,0400000US53,Washington,53
1712657,null,1657,null,1690065,null,2465,null,1667397,null,3970,null,12627,null,1958,null,9051,null,1620,null,3576,null,887,null,7335,null,1335,null,5559,null,1025,null,1776,null,781,null,1170,null,485,null,929,null,434,null,241,null,194,null,1536,null,799,null,1010,null,604,null,526,null,372,null,22592,null,2306,null,6612,null,1665,null,3118,null,1029,null,1959,null,865,null,1159,null,680,null,4896,null,1153,null,3719,null,932,null,1177,null,447,null,5413,null,997,null,2617,null,779,null,2796,null,806,null,2553,null,1026,null,2173,null,953,null,380,null,240,null,0400000US54,West Virginia,54
5294278,null,1795,null,5041611,null,8805,null,4809114,null,11131,null,127278,null,6527,null,97672,null,5847,null,29606,null,3051,null,69161,null,4119,null,57073,null,3827,null,12088,null,1418,null,26692,null,2926,null,20762,null,3043,null,5930,null,1386,null,9366,null,1883,null,8005,null,1812,null,1361,null,658,null,252667,null,8557,null,46472,null,3656,null,99046,null,5637,null,26167,null,3224,null,72879,null,4516,null,44920,null,4987,null,30142,null,3804,null,14778,null,2661,null,52993,null,2978,null,25802,null,2263,null,27191,null,2798,null,9236,null,2471,null,5497,null,1844,null,3739,null,1332,null,0400000US55,Wisconsin,55
505143,null,1228,null,488035,null,2688,null,467238,null,3009,null,13478,null,2068,null,11130,null,1707,null,2348,null,1004,null,4596,null,1251,null,4215,null,1232,null,381,null,243,null,264,null,307,null,91,null,102,null,173,null,295,null,2459,null,984,null,2358,null,974,null,101,null,106,null,17108,null,2135,null,3597,null,1075,null,9435,null,1906,null,4859,null,1075,null,4576,null,1461,null,2044,null,827,null,1593,null,796,null,451,null,298,null,1713,null,886,null,1046,null,517,null,667,null,633,null,319,null,216,null,141,null,145,null,178,null,187,null,0400000US56,Wyoming,56
3733631,null,1205,null,3625733,null,7314,null,167114,null,9619,null,3456792,null,13306,null,511638,null,14047,null,2945154,null,14995,null,1586,null,584,null,1351,null,543,null,235,null,227,null,170,null,148,null,47,null,75,null,123,null,126,null,71,null,117,null,36,null,58,null,35,null,58,null,107898,null,7138,null,3673,null,1019,null,102062,null,7219,null,13393,null,1681,null,88669,null,6637,null,1243,null,621,null,1064,null,610,null,179,null,135,null,754,null,866,null,57,null,94,null,697,null,825,null,166,null,141,null,50,null,85,null,116,null,112,null,0400000US72,Puerto Rico,72
