B14007_001E,B14007_001EA,B14007_001M,B14007_001MA,B14007_002E,B14007_002EA,B14007_002M,B14007_002MA,B14007_003E,B14007_003EA,B14007_003M,B14007_003MA,B14007_004E,B14007_004EA,B14007_004M,B14007_004MA,B14007_005E,B14007_005EA,B14007_005M,B14007_005MA,B14007_006E,B14007_006EA,B14007_006M,B14007_006MA,B14007_007E,B14007_007EA,B14007_007M,B14007_007MA,B14007_008E,B14007_008EA,B14007_008M,B14007_008MA,B14007_009E,B14007_009EA,B14007_009M,B14007_009MA,B14007_010E,B14007_010EA,B14007_010M,B14007_010MA,B14007_011E,B14007_011EA,B14007_011M,B14007_011MA,B14007_012E,B14007_012EA,B14007_012M,B14007_012MA,B14007_013E,B14007_013EA,B14007_013M,B14007_013MA,B14007_014E,B14007_014EA,B14007_014M,B14007_014MA,B14007_015E,B14007_015EA,B14007_015M,B14007_015MA,B14007_016E,B14007_016EA,B14007_016M,B14007_016MA,B14007_017E,B14007_017EA,B14007_017M,B14007_017MA,B14007_018E,B14007_018EA,B14007_018M,B14007_018MA,B14007_019E,B14007_019EA,B14007_019M,B14007_019MA,GEO_ID,NAME,state
5465758,null,4744,null,1525619,null,11482,null,94677,null,5153,null,74827,null,3835,null,61576,null,4227,null,70728,null,4390,null,69941,null,4295,null,65815,null,4201,null,76674,null,4207,null,74241,null,3896,null,69949,null,4123,null,77039,null,4701,null,84099,null,5111,null,75288,null,3686,null,74480,null,4048,null,93263,null,4659,null,348230,null,10371,null,114792,null,6238,null,3940139,null,11491,null,0400000US24,Maryland,24
6362726,null,5121,null,1729862,null,12626,null,119889,null,5475,null,83928,null,3924,null,81469,null,4568,null,79532,null,4078,null,76347,null,3769,null,76903,null,3955,null,82493,null,4046,null,74217,null,4419,null,78169,null,4043,null,83325,null,4021,null,82071,null,3961,null,84844,null,3769,null,80112,null,3488,null,91827,null,5017,null,426463,null,10130,null,128273,null,5565,null,4632864,null,12376,null,0400000US25,Massachusetts,25
9608269,null,5705,null,2714290,null,15464,null,156036,null,5524,null,125876,null,5366,null,119950,null,5125,null,124554,null,5367,null,132247,null,5530,null,126462,null,5494,null,130779,null,4596,null,133884,null,4672,null,131095,null,5561,null,138566,null,5548,null,143849,null,4807,null,146331,null,5111,null,140724,null,4630,null,154126,null,4808,null,680200,null,13339,null,129611,null,6450,null,6893979,null,14241,null,0400000US26,Michigan,26
5052803,null,4244,null,1373953,null,9840,null,96859,null,4126,null,67158,null,3374,null,64915,null,3363,null,66261,null,3387,null,68709,null,3781,null,66576,null,2735,null,66862,null,2778,null,68490,null,3481,null,65875,null,3100,null,71576,null,3270,null,68172,null,3410,null,71733,null,2417,null,70848,null,2815,null,80474,null,3217,null,311475,null,6661,null,67970,null,4374,null,3678850,null,10206,null,0400000US27,Minnesota,27
2813754,null,4892,null,802241,null,9130,null,50554,null,3814,null,46392,null,3398,null,40650,null,3044,null,42085,null,3599,null,45919,null,3526,null,41411,null,3443,null,39968,null,3509,null,39147,null,2720,null,44937,null,3839,null,42449,null,3360,null,42702,null,3182,null,39514,null,3191,null,38395,null,2964,null,48660,null,4358,null,172862,null,6988,null,26596,null,2982,null,2011513,null,9009,null,0400000US28,Mississippi,28
5751055,null,5478,null,1543258,null,14100,null,101012,null,4578,null,81654,null,4053,null,72275,null,3419,null,72603,null,3519,null,78855,null,3816,null,79454,null,4235,null,80562,null,3803,null,81628,null,4018,null,74862,null,3389,null,81179,null,4381,null,81198,null,3940,null,82043,null,3892,null,75363,null,3672,null,87419,null,4227,null,335003,null,10940,null,78148,null,4532,null,4207797,null,13386,null,0400000US29,Missouri,29
937374,null,1846,null,245580,null,4661,null,14735,null,1909,null,11877,null,1698,null,11814,null,1503,null,12808,null,1573,null,13229,null,1421,null,9670,null,1310,null,11776,null,1316,null,11726,null,1269,null,12162,null,1469,null,13260,null,1280,null,11734,null,1503,null,14124,null,1480,null,12433,null,1522,null,14386,null,1999,null,59688,null,3334,null,10158,null,1783,null,691794,null,4328,null,0400000US30,Montana,30
1715308,null,2995,null,486397,null,5869,null,34757,null,2884,null,26601,null,2272,null,26703,null,2330,null,26102,null,2309,null,20181,null,1650,null,23504,null,1895,null,22895,null,2095,null,22097,null,1807,null,23868,null,2095,null,22317,null,2213,null,24715,null,1933,null,25301,null,1643,null,23615,null,2040,null,24557,null,2026,null,115645,null,4707,null,23539,null,2052,null,1228911,null,5634,null,0400000US31,Nebraska,31
2523952,null,4107,null,660101,null,9402,null,29468,null,2802,null,34847,null,2928,null,39493,null,3276,null,41241,null,3357,null,36417,null,3278,null,37114,null,3269,null,41574,null,3436,null,32891,null,2851,null,37682,null,3096,null,35622,null,3859,null,36693,null,3392,null,36525,null,2917,null,34916,null,2986,null,37763,null,3407,null,119039,null,6553,null,28816,null,3321,null,1863851,null,9007,null,0400000US32,Nevada,32
1284528,null,2040,null,333252,null,5372,null,21660,null,2292,null,14487,null,1686,null,15887,null,2112,null,15968,null,1661,null,16392,null,1575,null,15197,null,1547,null,15164,null,1811,null,16192,null,1977,null,15905,null,1606,null,18659,null,2040,null,20524,null,2158,null,17086,null,1564,null,18349,null,1564,null,21205,null,1966,null,72526,null,3429,null,18051,null,2550,null,951276,null,5341,null,0400000US33,New Hampshire,33
8381877,null,7025,null,2245888,null,13813,null,181669,null,5921,null,118005,null,5228,null,106417,null,5053,null,109896,null,4730,null,118413,null,5241,null,108087,null,4810,null,110009,null,4578,null,114976,null,4955,null,117222,null,3864,null,113947,null,4878,null,122923,null,5952,null,119784,null,4360,null,117024,null,4578,null,132271,null,5284,null,444171,null,9894,null,111074,null,5347,null,6135989,null,12810,null,0400000US34,New Jersey,34
1919855,null,3106,null,547834,null,8227,null,30385,null,2964,null,26425,null,2556,null,29198,null,3008,null,30908,null,2964,null,28518,null,2589,null,28359,null,2877,null,28679,null,2777,null,26945,null,2303,null,24687,null,2481,null,30527,null,3092,null,28837,null,2816,null,27164,null,2742,null,26888,null,2687,null,34488,null,3112,null,120965,null,6164,null,24861,null,2714,null,1372021,null,7903,null,0400000US35,New Mexico,35
18802603,null,8444,null,5040594,null,20158,null,306255,null,8072,null,241644,null,7390,null,233874,null,6201,null,231746,null,7478,null,231644,null,7310,null,239383,null,7368,null,243546,null,6149,null,250890,null,8227,null,242459,null,7143,null,253215,null,7222,null,263838,null,6379,null,269986,null,6028,null,262542,null,6629,null,285238,null,7509,null,1168007,null,14852,null,316327,null,9304,null,13762009,null,19127,null,0400000US36,New York,36
8991090,null,6460,null,2480531,null,16945,null,151104,null,5726,null,126156,null,4728,null,127976,null,6559,null,130653,null,6125,null,132173,null,5059,null,122300,null,5159,null,125216,null,5932,null,126767,null,5508,null,114033,null,5721,null,126334,null,6302,null,132725,null,6353,null,119338,null,4802,null,119085,null,5561,null,137914,null,6877,null,584495,null,11669,null,104262,null,5934,null,6510559,null,16629,null,0400000US37,North Carolina,37
619888,null,1596,null,161531,null,3438,null,7094,null,975,null,7457,null,1203,null,6878,null,940,null,7131,null,1092,null,6807,null,952,null,7212,null,982,null,7220,null,838,null,7030,null,899,null,6697,null,946,null,8705,null,1087,null,6850,null,914,null,8893,null,929,null,8060,null,981,null,7873,null,964,null,49836,null,2671,null,7788,null,1613,null,458357,null,3630,null,0400000US38,North Dakota,38
11103982,null,7171,null,3010651,null,17120,null,191211,null,6910,null,145623,null,5961,null,144741,null,5208,null,142526,null,5077,null,153536,null,5229,null,144074,null,5796,null,148697,null,4836,null,149490,null,5123,null,151167,null,5426,null,156107,null,5624,null,158123,null,5825,null,170003,null,5447,null,154832,null,5275,null,176953,null,6430,null,680500,null,10875,null,143068,null,5861,null,8093331,null,17145,null,0400000US39,Ohio,39
3522232,null,3761,null,967673,null,9111,null,62026,null,3685,null,57581,null,3563,null,52959,null,3317,null,49277,null,3102,null,49203,null,3469,null,51615,null,3193,null,50398,null,3413,null,48134,null,3143,null,44861,null,3149,null,50825,null,3192,null,53113,null,2989,null,47720,null,2860,null,48449,null,2738,null,49450,null,2939,null,217882,null,7336,null,34180,null,3845,null,2554559,null,9712,null,0400000US40,Oklahoma,40
3679172,null,4235,null,952008,null,10712,null,54368,null,3057,null,44860,null,3629,null,47283,null,3462,null,46545,null,2853,null,49193,null,3204,null,46044,null,3313,null,49350,null,3271,null,48624,null,3175,null,46501,null,3133,null,50012,null,3086,null,47742,null,3168,null,45867,null,2577,null,46299,null,2915,null,59330,null,4065,null,225208,null,8754,null,44782,null,3325,null,2727164,null,9912,null,0400000US41,Oregon,41
12159552,null,5952,null,3112656,null,16268,null,199687,null,6522,null,144101,null,5300,null,146412,null,6032,null,144933,null,6077,null,154022,null,5930,null,148876,null,6225,null,148893,null,5574,null,155461,null,4879,null,150144,null,5759,null,162300,null,5411,null,166142,null,5345,null,165278,null,5219,null,163591,null,5107,null,176174,null,5888,null,708946,null,12224,null,177696,null,7103,null,9046896,null,16380,null,0400000US42,Pennsylvania,42
1019915,null,2148,null,275220,null,5314,null,16477,null,2136,null,12652,null,1941,null,11122,null,1795,null,10255,null,1523,null,12209,null,1659,null,10260,null,1484,null,13759,null,2051,null,15025,null,1633,null,14300,null,1938,null,12866,null,2057,null,13004,null,1369,null,13979,null,1636,null,13121,null,1666,null,14989,null,2003,null,77603,null,4058,null,13599,null,1897,null,744695,null,4878,null,0400000US44,Rhode Island,44
4373749,null,4657,null,1167469,null,11240,null,70410,null,3812,null,70820,null,4393,null,57657,null,3442,null,60634,null,3599,null,58891,null,3821,null,61132,null,3894,null,58747,null,3804,null,56030,null,3576,null,59584,null,3816,null,60611,null,3950,null,62495,null,3858,null,63384,null,3553,null,58088,null,4477,null,62892,null,4056,null,258145,null,7818,null,47949,null,4456,null,3206280,null,10672,null,0400000US45,South Carolina,45
776250,null,1948,null,209414,null,4981,null,14262,null,1510,null,8918,null,1288,null,11318,null,1418,null,10082,null,1358,null,9906,null,1124,null,10608,null,1323,null,10942,null,1410,null,11300,null,1436,null,10301,null,1325,null,9187,null,1237,null,12676,null,1258,null,10459,null,1172,null,11945,null,1439,null,11796,null,1858,null,48126,null,3376,null,7588,null,1491,null,566836,null,5161,null,0400000US46,South Dakota,46
6040868,null,5483,null,1545457,null,13549,null,87006,null,4192,null,85189,null,4623,null,80836,null,4366,null,81159,null,4893,null,81285,null,4117,null,76165,null,3626,null,79141,null,4170,null,82264,null,4273,null,84368,null,4036,null,83056,null,4689,null,80867,null,3533,null,85349,null,4233,null,82961,null,4491,null,93623,null,4586,null,314357,null,9176,null,67831,null,4488,null,4495411,null,13144,null,0400000US47,Tennessee,47
23553343,null,12845,null,6934432,null,24229,null,469953,null,11004,null,414985,null,10622,null,373691,null,9856,null,391361,null,10247,null,387743,null,10697,null,374862,null,11267,null,380297,null,9819,null,365476,null,9618,null,365725,null,9067,null,365953,null,9040,null,383330,null,8461,null,344084,null,8164,null,328669,null,6806,null,373188,null,9725,null,1353185,null,18165,null,261930,null,9169,null,16618911,null,27370,null,0400000US48,Texas,48
2618749,null,3820,null,915426,null,8810,null,57627,null,3164,null,47712,null,3285,null,50836,null,3378,null,48482,null,3406,null,46237,null,2859,null,47480,null,2604,null,44621,null,3257,null,44840,null,2833,null,44140,null,2915,null,46704,null,3023,null,42795,null,3060,null,40472,null,2649,null,40878,null,2549,null,49341,null,3302,null,231597,null,7385,null,31664,null,2302,null,1703323,null,8890,null,0400000US49,Utah,49
603942,null,1135,null,151196,null,3307,null,8564,null,1060,null,6833,null,1008,null,6101,null,866,null,7077,null,994,null,8330,null,1154,null,6790,null,820,null,6519,null,863,null,6976,null,870,null,6747,null,855,null,7094,null,850,null,6880,null,1154,null,8792,null,950,null,8608,null,1202,null,8419,null,1175,null,39977,null,2539,null,7489,null,1327,null,452746,null,3243,null,0400000US50,Vermont,50
7567605,null,6541,null,2094831,null,17468,null,132992,null,6207,null,106692,null,5309,null,98091,null,4219,null,101741,null,4885,null,101013,null,4639,null,100421,null,4490,null,99736,null,4562,null,100225,null,4218,null,94014,null,4536,null,103435,null,5532,null,109734,null,4807,null,102924,null,4508,null,98812,null,4120,null,110116,null,6338,null,505227,null,12575,null,129658,null,5813,null,5472774,null,16209,null,0400000US51,Virginia,51
6396166,null,5079,null,1674498,null,12111,null,101238,null,4444,null,84960,null,4315,null,84130,null,4286,null,83813,null,4167,null,86654,null,5047,null,84208,null,4899,null,85404,null,4657,null,86227,null,4289,null,85228,null,4201,null,84074,null,4962,null,84521,null,4084,null,92198,null,4060,null,89627,null,4558,null,98958,null,4780,null,369102,null,9789,null,74156,null,4353,null,4721668,null,12908,null,0400000US53,Washington,53
1754785,null,3007,null,406265,null,6713,null,24077,null,2146,null,20372,null,2044,null,19691,null,1830,null,16941,null,2170,null,20429,null,2153,null,24457,null,2092,null,19794,null,1755,null,20469,null,2247,null,21517,null,2155,null,21252,null,2045,null,23115,null,2126,null,22395,null,1849,null,20180,null,2121,null,21642,null,1936,null,91550,null,4501,null,18384,null,2068,null,1348520,null,7189,null,0400000US54,West Virginia,54
5441281,null,3550,null,1476430,null,11475,null,80548,null,3142,null,86196,null,3885,null,68635,null,3643,null,70301,null,3214,null,72100,null,3435,null,73692,null,3396,null,70705,null,3422,null,71059,null,3451,null,70503,null,3147,null,72175,null,3671,null,74992,null,3283,null,77250,null,3121,null,80880,null,3204,null,82435,null,3382,null,358114,null,9083,null,66845,null,4449,null,3964851,null,11610,null,0400000US55,Wisconsin,55
518988,null,1661,null,139708,null,4421,null,10192,null,1583,null,7151,null,1212,null,6749,null,1105,null,6830,null,1260,null,7148,null,1207,null,6985,null,1276,null,6283,null,967,null,6730,null,1332,null,5824,null,1064,null,5454,null,959,null,7581,null,1074,null,6552,null,1117,null,7171,null,1220,null,6851,null,1238,null,36108,null,2893,null,6099,null,1379,null,379280,null,4124,null,0400000US56,Wyoming,56
3829119,null,4041,null,1096131,null,10046,null,57136,null,4001,null,46834,null,3406,null,47180,null,3041,null,53707,null,3528,null,51921,null,3080,null,59778,null,3411,null,55481,null,3707,null,60152,null,4034,null,61935,null,3699,null,64242,null,4210,null,60644,null,3349,null,56584,null,3445,null,54447,null,3031,null,68219,null,3731,null,251654,null,8367,null,46217,null,4292,null,2732988,null,9659,null,0400000US72,Puerto Rico,72
