B13008_001E,B13008_001EA,B13008_001M,B13008_001MA,B13008_002E,B13008_002EA,B13008_002M,B13008_002MA,B13008_003E,B13008_003EA,B13008_003M,B13008_003MA,B13008_004E,B13008_004EA,B13008_004M,B13008_004MA,B13008_005E,B13008_005EA,B13008_005M,B13008_005MA,B13008_006E,B13008_006EA,B13008_006M,B13008_006MA,B13008_007E,B13008_007EA,B13008_007M,B13008_007MA,B13008_008E,B13008_008EA,B13008_008M,B13008_008MA,B13008_009E,B13008_009EA,B13008_009M,B13008_009MA,B13008_010E,B13008_010EA,B13008_010M,B13008_010MA,B13008_011E,B13008_011EA,B13008_011M,B13008_011MA,B13008_012E,B13008_012EA,B13008_012M,B13008_012MA,B13008_013E,B13008_013EA,B13008_013M,B13008_013MA,B13008_014E,B13008_014EA,B13008_014M,B13008_014MA,B13008_015E,B13008_015EA,B13008_015M,B13008_015MA,GEO_ID,NAME,state
2548209,null,9148,null,149184,null,6793,null,86207,null,4869,null,68323,null,4289,null,17884,null,2433,null,62977,null,5508,null,55366,null,5485,null,7611,null,1908,null,2399025,null,11624,null,1095128,null,14561,null,928118,null,14172,null,167010,null,6118,null,1303897,null,18948,null,1202695,null,18596,null,101202,null,5907,null,0400000US13,Georgia,13
302145,null,1915,null,20598,null,2547,null,13642,null,1879,null,10357,null,1645,null,3285,null,961,null,6956,null,1850,null,5926,null,1655,null,1030,null,775,null,281547,null,3178,null,139168,null,4974,null,98987,null,4301,null,40181,null,2808,null,142379,null,4754,null,120570,null,4163,null,21809,null,3549,null,0400000US15,Hawaii,15
368700,null,2245,null,28738,null,2699,null,23130,null,2449,null,19738,null,2174,null,3392,null,920,null,5608,null,1222,null,5217,null,1282,null,391,null,289,null,339962,null,3493,null,185606,null,4966,null,166445,null,4630,null,19161,null,2060,null,154356,null,4695,null,147037,null,4794,null,7319,null,1606,null,0400000US16,Idaho,16
3229058,null,5790,null,185509,null,7118,null,119402,null,5432,null,86414,null,4289,null,32988,null,3029,null,66107,null,4891,null,58135,null,4407,null,7972,null,1643,null,3043549,null,8708,null,1343181,null,13130,null,1030289,null,11438,null,312892,null,8167,null,1700368,null,13341,null,1521826,null,13320,null,178542,null,8803,null,0400000US17,Illinois,17
1578753,null,4479,null,95945,null,4450,null,60933,null,3529,null,53911,null,3361,null,7022,null,1430,null,35012,null,3375,null,33593,null,3166,null,1419,null,630,null,1482808,null,6101,null,702042,null,9521,null,651050,null,9178,null,50992,null,3175,null,780766,null,10592,null,749311,null,10793,null,31455,null,2719,null,0400000US18,Indiana,18
715225,null,3744,null,45083,null,3141,null,29280,null,2234,null,26871,null,2095,null,2409,null,783,null,15803,null,2230,null,14462,null,2107,null,1341,null,762,null,670142,null,4951,null,328025,null,6755,null,305518,null,6521,null,22507,null,1938,null,342117,null,6237,null,327805,null,5989,null,14312,null,2304,null,0400000US19,Iowa,19
679213,null,2979,null,47037,null,3186,null,31646,null,2817,null,27322,null,2557,null,4324,null,962,null,15391,null,1940,null,13729,null,1915,null,1662,null,779,null,632176,null,4108,null,308534,null,6058,null,275866,null,5085,null,32668,null,2565,null,323642,null,6476,null,304584,null,6079,null,19058,null,2365,null,0400000US20,Kansas,20
1059137,null,5309,null,62730,null,4013,null,40171,null,2943,null,37307,null,2844,null,2864,null,757,null,22559,null,2823,null,21805,null,2749,null,754,null,462,null,996407,null,7008,null,504069,null,9273,null,480765,null,9105,null,23304,null,2222,null,492338,null,10735,null,480071,null,10444,null,12267,null,1903,null,0400000US21,Kentucky,21
1134280,null,4226,null,67870,null,3899,null,37590,null,3424,null,34091,null,3402,null,3499,null,995,null,30280,null,2781,null,29693,null,2832,null,587,null,442,null,1066410,null,6212,null,467316,null,9350,null,441708,null,9075,null,25608,null,2352,null,599094,null,8650,null,583699,null,8761,null,15395,null,2226,null,0400000US22,Louisiana,22
315041,null,1789,null,15826,null,1591,null,10896,null,1306,null,10150,null,1328,null,746,null,482,null,4930,null,993,null,4814,null,981,null,116,null,191,null,299215,null,2188,null,135312,null,3999,null,128088,null,3881,null,7224,null,976,null,163903,null,3631,null,158679,null,3834,null,5224,null,1303,null,0400000US23,Maine,23
1462725,null,3637,null,84069,null,5061,null,52756,null,3875,null,37436,null,3146,null,15320,null,2334,null,31313,null,3270,null,26976,null,2872,null,4337,null,1355,null,1378656,null,6957,null,606778,null,9905,null,479869,null,8781,null,126909,null,5173,null,771878,null,10302,null,685795,null,10351,null,86083,null,4683,null,0400000US24,Maryland,24
1679501,null,4376,null,77909,null,4644,null,53423,null,3557,null,39537,null,3048,null,13886,null,2122,null,24486,null,3231,null,19491,null,2864,null,4995,null,1245,null,1601592,null,5420,null,672910,null,10376,null,515496,null,9498,null,157414,null,6285,null,928682,null,10314,null,813410,null,11204,null,115272,null,6280,null,0400000US25,Massachusetts,25
2431897,null,4394,null,130553,null,5829,null,81208,null,4219,null,69808,null,3932,null,11400,null,1605,null,49345,null,3931,null,47978,null,3820,null,1367,null,678,null,2301344,null,7475,null,1022471,null,11677,null,913266,null,11795,null,109205,null,4434,null,1278873,null,12503,null,1222976,null,12842,null,55897,null,4411,null,0400000US26,Michigan,26
1296862,null,3783,null,75041,null,3837,null,52734,null,2878,null,43902,null,2891,null,8832,null,1246,null,22307,null,2339,null,20065,null,2268,null,2242,null,748,null,1221821,null,5267,null,585630,null,6778,null,522746,null,5957,null,62884,null,3061,null,636191,null,6929,null,590524,null,6529,null,45667,null,3354,null,0400000US27,Minnesota,27
735381,null,3477,null,47571,null,4297,null,23279,null,2720,null,22023,null,2688,null,1256,null,661,null,24292,null,3041,null,24292,null,3041,null,0,null,291,null,687810,null,5803,null,304195,null,6812,null,293221,null,7066,null,10974,null,1504,null,383615,null,8218,null,379072,null,8276,null,4543,null,1261,null,0400000US28,Mississippi,28
1467837,null,4709,null,82624,null,5316,null,51929,null,3247,null,47301,null,3213,null,4628,null,1141,null,30695,null,3417,null,29534,null,3471,null,1161,null,589,null,1385213,null,6914,null,652755,null,9120,null,616302,null,8891,null,36453,null,2263,null,732458,null,10795,null,709253,null,10235,null,23205,null,2838,null,0400000US29,Missouri,29
229330,null,2113,null,13406,null,1458,null,8242,null,1307,null,8045,null,1286,null,197,null,238,null,5164,null,1171,null,5164,null,1171,null,0,null,240,null,215924,null,2259,null,98173,null,3287,null,94922,null,3269,null,3251,null,846,null,117751,null,3980,null,114905,null,3932,null,2846,null,959,null,0400000US30,Montana,30
433142,null,2566,null,33017,null,2634,null,23563,null,2301,null,20163,null,2127,null,3400,null,906,null,9454,null,1594,null,8597,null,1576,null,857,null,532,null,400125,null,3515,null,194440,null,6034,null,175039,null,5440,null,19401,null,1905,null,205685,null,5878,null,194812,null,5397,null,10873,null,1574,null,0400000US31,Nebraska,31
638586,null,2722,null,35453,null,2620,null,23242,null,2009,null,14045,null,1835,null,9197,null,1501,null,12211,null,1988,null,8478,null,1653,null,3733,null,1146,null,603133,null,3161,null,281976,null,6985,null,190553,null,5694,null,91423,null,4487,null,321157,null,6863,null,268350,null,6317,null,52807,null,4334,null,0400000US32,Nevada,32
328229,null,1747,null,14079,null,1818,null,10627,null,1508,null,9510,null,1488,null,1117,null,441,null,3452,null,1018,null,3303,null,1012,null,149,null,177,null,314150,null,2406,null,149250,null,4078,null,136792,null,3650,null,12458,null,1845,null,164900,null,4385,null,158543,null,4373,null,6357,null,1304,null,0400000US33,New Hampshire,33
2143137,null,4796,null,113145,null,5268,null,79221,null,4512,null,50769,null,3372,null,28452,null,3177,null,33924,null,2668,null,26082,null,2459,null,7842,null,1466,null,2029992,null,7065,null,941657,null,9577,null,634658,null,9551,null,306999,null,8036,null,1088335,null,11392,null,899948,null,11444,null,188387,null,7337,null,0400000US34,New Jersey,34
485145,null,3741,null,31643,null,3127,null,19212,null,2672,null,15487,null,2266,null,3725,null,1160,null,12431,null,2031,null,11540,null,2004,null,891,null,602,null,453502,null,4885,null,199588,null,5562,null,161004,null,4696,null,38584,null,2807,null,253914,null,6478,null,235309,null,6575,null,18605,null,2787,null,0400000US35,New Mexico,35
4960634,null,5862,null,240633,null,8973,null,161251,null,7210,null,111002,null,5437,null,50249,null,4104,null,79382,null,5272,null,62500,null,4293,null,16882,null,2519,null,4720001,null,8618,null,1962224,null,15115,null,1310022,null,14249,null,652202,null,11022,null,2757777,null,18767,null,2233419,null,20238,null,524358,null,13062,null,0400000US36,New York,36
2352153,null,7194,null,131909,null,6511,null,81810,null,4816,null,67532,null,4323,null,14278,null,2087,null,50099,null,3823,null,43483,null,3675,null,6616,null,1369,null,2220244,null,9637,null,1087629,null,13325,null,962698,null,12389,null,124931,null,4564,null,1132615,null,14744,null,1058612,null,14665,null,74003,null,4988,null,0400000US37,North Carolina,37
156470,null,1884,null,10941,null,1464,null,7114,null,1178,null,6948,null,1161,null,166,null,184,null,3827,null,856,null,3609,null,867,null,218,null,224,null,145529,null,2286,null,73437,null,2718,null,70451,null,2429,null,2986,null,821,null,72092,null,2837,null,70602,null,2792,null,1490,null,509,null,0400000US38,North Dakota,38
2812532,null,5428,null,152614,null,5663,null,91621,null,4454,null,84110,null,4200,null,7511,null,1459,null,60993,null,3636,null,59242,null,3630,null,1751,null,657,null,2659918,null,8077,null,1205356,null,12344,null,1130646,null,12810,null,74710,null,3946,null,1454562,null,13126,null,1410820,null,12214,null,43742,null,4258,null,0400000US39,Ohio,39
887858,null,3973,null,55175,null,3052,null,37023,null,2971,null,33489,null,2910,null,3534,null,936,null,18152,null,1928,null,15850,null,1756,null,2302,null,895,null,832683,null,4718,null,414977,null,7004,null,377808,null,6868,null,37169,null,2967,null,417706,null,8002,null,399970,null,7858,null,17736,null,2409,null,0400000US40,Oklahoma,40
926886,null,3723,null,47691,null,3031,null,32066,null,2769,null,25251,null,2586,null,6815,null,1490,null,15625,null,2254,null,14181,null,2376,null,1444,null,666,null,879195,null,4808,null,410419,null,9018,null,341488,null,8499,null,68931,null,4175,null,468776,null,9274,null,426630,null,9283,null,42146,null,4113,null,0400000US41,Oregon,41
3026741,null,5814,null,151344,null,5857,null,95549,null,4098,null,83244,null,3909,null,12305,null,1887,null,55795,null,4203,null,52624,null,4038,null,3171,null,984,null,2875397,null,8343,null,1295839,null,11167,null,1179525,null,10892,null,116314,null,5054,null,1579558,null,13101,null,1509945,null,13513,null,69613,null,4870,null,0400000US42,Pennsylvania,42
262922,null,1949,null,10222,null,1515,null,7914,null,1409,null,5596,null,1017,null,2318,null,901,null,2308,null,767,null,1990,null,675,null,318,null,248,null,252700,null,2458,null,104101,null,4114,null,85313,null,3046,null,18788,null,2375,null,148599,null,4349,null,132415,null,4601,null,16184,null,1895,null,0400000US44,Rhode Island,44
1123285,null,4408,null,66483,null,4137,null,36574,null,3142,null,32119,null,2940,null,4455,null,1025,null,29909,null,3552,null,28410,null,3489,null,1499,null,618,null,1056802,null,5708,null,479187,null,8576,null,443111,null,8173,null,36076,null,3061,null,577615,null,8503,null,557986,null,8516,null,19629,null,2836,null,0400000US45,South Carolina,45
191344,null,2104,null,11731,null,1524,null,8389,null,1350,null,7765,null,1317,null,624,null,359,null,3342,null,841,null,3125,null,802,null,217,null,272,null,179613,null,2500,null,86210,null,3380,null,81679,null,3258,null,4531,null,1240,null,93403,null,3758,null,91116,null,3703,null,2287,null,735,null,0400000US46,South Dakota,46
1556920,null,4077,null,103522,null,4728,null,59682,null,4043,null,52359,null,3789,null,7323,null,1529,null,43840,null,3480,null,41998,null,3361,null,1842,null,915,null,1453398,null,6325,null,708857,null,10753,null,659621,null,10049,null,49236,null,3938,null,744541,null,10929,null,718630,null,11612,null,25911,null,2989,null,0400000US47,Tennessee,47
6236697,null,10084,null,418903,null,10997,null,279656,null,9241,null,187974,null,8282,null,91682,null,4679,null,139247,null,8014,null,112289,null,7561,null,26958,null,3076,null,5817794,null,15954,null,2840249,null,19667,null,2059985,null,17444,null,780264,null,11045,null,2977545,null,24287,null,2585484,null,21716,null,392061,null,12430,null,0400000US48,Texas,48
706551,null,2744,null,52057,null,3346,null,42677,null,3424,null,38848,null,3357,null,3829,null,831,null,9380,null,1737,null,8387,null,1662,null,993,null,451,null,654494,null,4019,null,340772,null,6559,null,298504,null,6790,null,42268,null,2558,null,313722,null,7369,null,291171,null,7245,null,22551,null,2869,null,0400000US49,Utah,49
151938,null,1394,null,5642,null,879,null,3698,null,683,null,3395,null,620,null,303,null,212,null,1944,null,532,null,1883,null,523,null,61,null,99,null,146296,null,1718,null,66755,null,2793,null,63314,null,2671,null,3441,null,826,null,79541,null,2957,null,77702,null,2979,null,1839,null,674,null,0400000US50,Vermont,50
2008285,null,6154,null,106693,null,6416,null,73735,null,4753,null,57178,null,4222,null,16557,null,2060,null,32958,null,3351,null,29834,null,3024,null,3124,null,1092,null,1901592,null,9329,null,920895,null,11199,null,755078,null,10589,null,165817,null,5372,null,980697,null,12203,null,898317,null,11294,null,82380,null,4947,null,0400000US51,Virginia,51
1649648,null,3956,null,89077,null,5103,null,65764,null,4284,null,47593,null,3078,null,18171,null,2349,null,23313,null,2675,null,19509,null,2445,null,3804,null,953,null,1560571,null,6432,null,748354,null,9704,null,593531,null,9464,null,154823,null,5729,null,812217,null,11228,null,727263,null,9946,null,84954,null,4749,null,0400000US53,Washington,53
423854,null,2414,null,22406,null,2390,null,14643,null,1909,null,14108,null,1902,null,535,null,308,null,7763,null,1604,null,7763,null,1604,null,0,null,269,null,401448,null,3357,null,206483,null,4927,null,202560,null,4923,null,3923,null,856,null,194965,null,4968,null,193170,null,4918,null,1795,null,633,null,0400000US54,West Virginia,54
1381674,null,4264,null,76062,null,4034,null,52730,null,3118,null,46529,null,2923,null,6201,null,1226,null,23332,null,2148,null,22300,null,1995,null,1032,null,486,null,1305612,null,5428,null,604946,null,8125,null,561552,null,7606,null,43394,null,2927,null,700666,null,8944,null,673746,null,8133,null,26920,null,3019,null,0400000US55,Wisconsin,55
127734,null,2076,null,8877,null,1463,null,6592,null,1256,null,6001,null,1110,null,591,null,391,null,2285,null,802,null,2237,null,797,null,48,null,79,null,118857,null,2616,null,64773,null,2964,null,61733,null,3060,null,3040,null,748,null,54084,null,3110,null,52546,null,2993,null,1538,null,773,null,0400000US56,Wyoming,56
1007062,null,3420,null,43671,null,3795,null,20128,null,2348,null,19285,null,2315,null,843,null,412,null,23543,null,3051,null,22873,null,3090,null,670,null,472,null,963391,null,5266,null,331815,null,7101,null,318945,null,7021,null,12870,null,1668,null,631576,null,8210,null,615043,null,8196,null,16533,null,2560,null,0400000US72,Puerto Rico,72
