C07408_001E,C07408_001EA,C07408_001M,C07408_001MA,C07408_002E,C07408_002EA,C07408_002M,C07408_002MA,C07408_003E,C07408_003EA,C07408_003M,C07408_003MA,C07408_004E,C07408_004EA,C07408_004M,C07408_004MA,C07408_005E,C07408_005EA,C07408_005M,C07408_005MA,C07408_006E,C07408_006EA,C07408_006M,C07408_006MA,C07408_007E,C07408_007EA,C07408_007M,C07408_007MA,C07408_008E,C07408_008EA,C07408_008M,C07408_008MA,C07408_009E,C07408_009EA,C07408_009M,C07408_009MA,C07408_010E,C07408_010EA,C07408_010M,C07408_010MA,C07408_011E,C07408_011EA,C07408_011M,C07408_011MA,C07408_012E,C07408_012EA,C07408_012M,C07408_012MA,C07408_013E,C07408_013EA,C07408_013M,C07408_013MA,C07408_014E,C07408_014EA,C07408_014M,C07408_014MA,C07408_015E,C07408_015EA,C07408_015M,C07408_015MA,C07408_016E,C07408_016EA,C07408_016M,C07408_016MA,C07408_017E,C07408_017EA,C07408_017M,C07408_017MA,C07408_018E,C07408_018EA,C07408_018M,C07408_018MA,C07408_019E,C07408_019EA,C07408_019M,C07408_019MA,C07408_020E,C07408_020EA,C07408_020M,C07408_020MA,C07408_021E,C07408_021EA,C07408_021M,C07408_021MA,C07408_022E,C07408_022EA,C07408_022M,C07408_022MA,C07408_023E,C07408_023EA,C07408_023M,C07408_023MA,C07408_024E,C07408_024EA,C07408_024M,C07408_024MA,C07408_025E,C07408_025EA,C07408_025M,C07408_025MA,GEO_ID,NAME,state
7605123,null,15025,null,2479462,null,22479,null,3648334,null,33645,null,1048208,null,16240,null,429119,null,9007,null,6396523,null,26664,null,1908022,null,24018,null,3261607,null,30499,null,837275,null,16729,null,389619,null,8584,null,624438,null,22638,null,284425,null,12021,null,204125,null,11925,null,111595,null,7505,null,24293,null,2614,null,384488,null,16352,null,196499,null,10956,null,108940,null,8009,null,68201,null,4654,null,10848,null,2048,null,199674,null,10605,null,90516,null,6586,null,73662,null,6895,null,31137,null,3754,null,4359,null,1106,null,0400000US13,Georgia,13
1045895,null,6940,null,329903,null,7844,null,539436,null,9924,null,113891,null,5513,null,62665,null,3135,null,876732,null,9381,null,257419,null,7910,null,471054,null,9573,null,91469,null,4930,null,56790,null,2874,null,111551,null,8879,null,45231,null,4659,null,46929,null,5552,null,15399,null,2488,null,3992,null,1098,null,7472,null,1807,null,5555,null,1512,null,940,null,554,null,896,null,435,null,81,null,87,null,50140,null,5183,null,21698,null,2720,null,20513,null,3621,null,6127,null,1558,null,1802,null,906,null,0400000US15,Hawaii,15
1189701,null,5764,null,300954,null,7804,null,677415,null,11666,null,151165,null,6531,null,60167,null,3223,null,993384,null,7866,null,217888,null,7417,null,599747,null,9943,null,121078,null,5134,null,54671,null,3273,null,112037,null,6925,null,44418,null,3844,null,44528,null,4482,null,19997,null,2536,null,3094,null,872,null,37625,null,4311,null,16926,null,2731,null,13984,null,2673,null,5169,null,1103,null,1546,null,624,null,46655,null,4190,null,21722,null,2942,null,19156,null,2883,null,4921,null,1498,null,856,null,393,null,0400000US16,Idaho,16
10277234,null,14281,null,3515048,null,23289,null,4963020,null,34318,null,1175935,null,18590,null,623231,null,10354,null,8916502,null,25324,null,2768592,null,24449,null,4582056,null,35010,null,988990,null,16050,null,576864,null,10197,null,863059,null,21898,null,473295,null,16483,null,232380,null,9959,null,125789,null,6949,null,31595,null,3418,null,265392,null,10199,null,156305,null,8132,null,66965,null,5782,null,34509,null,2770,null,7613,null,1395,null,232281,null,10254,null,116856,null,6334,null,81619,null,6671,null,26647,null,2930,null,7159,null,1440,null,0400000US17,Illinois,17
5099835,null,10708,null,1471048,null,14750,null,2622941,null,23082,null,688848,null,13832,null,316998,null,6760,null,4328330,null,17067,null,1103057,null,13796,null,2390203,null,22423,null,548583,null,12478,null,286487,null,7072,null,465968,null,15256,null,219908,null,9636,null,134225,null,7151,null,91813,null,5489,null,20022,null,2286,null,185960,null,8073,null,95097,null,5433,null,52435,null,4898,null,31502,null,2998,null,6926,null,1549,null,119577,null,7263,null,52986,null,4297,null,46078,null,4382,null,16950,null,2546,null,3563,null,881,null,0400000US18,Indiana,18
2412512,null,8072,null,666492,null,10770,null,1309913,null,15506,null,278081,null,8550,null,158026,null,4098,null,2037595,null,10680,null,471253,null,10319,null,1201595,null,14207,null,220789,null,7226,null,143958,null,4187,null,228144,null,8752,null,114451,null,6828,null,66513,null,5143,null,37581,null,3927,null,9599,null,1305,null,88815,null,5507,null,51631,null,3887,null,23060,null,3067,null,11743,null,1614,null,2381,null,468,null,57958,null,5067,null,29157,null,3338,null,18745,null,2578,null,7968,null,1323,null,2088,null,696,null,0400000US19,Iowa,19
2208058,null,7400,null,619369,null,9651,null,1166361,null,13415,null,283648,null,7726,null,138680,null,5164,null,1831153,null,10929,null,431933,null,9093,null,1052631,null,12742,null,223951,null,7180,null,122638,null,4348,null,222596,null,9508,null,109540,null,6970,null,66873,null,5095,null,36323,null,3503,null,9860,null,1648,null,82931,null,5814,null,46710,null,3754,null,19702,null,2814,null,13056,null,1834,null,3463,null,1055,null,71378,null,4755,null,31186,null,3262,null,27155,null,3389,null,10318,null,1845,null,2719,null,1201,null,0400000US20,Kansas,20
3433574,null,9322,null,906149,null,13981,null,1795596,null,24260,null,488882,null,14033,null,242947,null,6016,null,2948501,null,14925,null,701843,null,11687,null,1632777,null,22606,null,391770,null,12899,null,222111,null,5934,null,294072,null,11574,null,123570,null,7345,null,95431,null,8675,null,63005,null,4572,null,12066,null,1731,null,114143,null,7475,null,50384,null,4467,null,36950,null,4068,null,21680,null,2839,null,5129,null,1280,null,76858,null,5563,null,30352,null,3768,null,30438,null,3686,null,12427,null,2019,null,3641,null,1150,null,0400000US21,Kentucky,21
3545432,null,9334,null,1157285,null,15402,null,1644685,null,22344,null,499510,null,12594,null,243952,null,6535,null,3059840,null,16681,null,912147,null,15427,null,1504866,null,21683,null,418273,null,10890,null,224554,null,6320,null,283406,null,12425,null,143352,null,8748,null,81534,null,6251,null,46348,null,3697,null,12172,null,2010,null,129327,null,7672,null,68433,null,5571,null,33003,null,3614,null,23099,null,2684,null,4792,null,1127,null,72859,null,6168,null,33353,null,4154,null,25282,null,3040,null,11790,null,1921,null,2434,null,949,null,0400000US22,Louisiana,22
1103199,null,3805,null,311556,null,6576,null,564212,null,8845,null,152715,null,5848,null,74716,null,2611,null,959331,null,6988,null,235085,null,6452,null,529150,null,8383,null,126844,null,5401,null,68252,null,2714,null,80351,null,5828,null,42087,null,4429,null,18832,null,2585,null,15636,null,1972,null,3796,null,888,null,35982,null,3841,null,20867,null,2936,null,7021,null,1593,null,6648,null,1404,null,1446,null,575,null,27535,null,2830,null,13517,null,2179,null,9209,null,1736,null,3587,null,882,null,1222,null,667,null,0400000US23,Maine,23
4537932,null,12047,null,1539519,null,17557,null,2182766,null,20587,null,549432,null,11967,null,266215,null,6854,null,3946116,null,21014,null,1235794,null,16467,null,2005061,null,21598,null,459000,null,10720,null,246261,null,6774,null,326172,null,13785,null,158531,null,8466,null,98956,null,7225,null,55689,null,5189,null,12996,null,1802,null,134775,null,9489,null,75699,null,6236,null,34628,null,4846,null,20567,null,2426,null,3881,null,1039,null,130869,null,7856,null,69495,null,5149,null,44121,null,4378,null,14176,null,1811,null,3077,null,974,null,0400000US24,Maryland,24
5370770,null,12271,null,1904931,null,19812,null,2502400,null,25062,null,623599,null,11706,null,339840,null,7896,null,4683770,null,16709,null,1520682,null,18582,null,2319304,null,22205,null,530504,null,11248,null,313280,null,7384,null,404126,null,14055,null,206059,null,10018,null,117361,null,8328,null,62897,null,5294,null,17809,null,2404,null,160260,null,8201,null,103856,null,6592,null,30988,null,3385,null,19628,null,2441,null,5788,null,1284,null,122614,null,7034,null,74334,null,5714,null,34747,null,4188,null,10570,null,2032,null,2963,null,826,null,0400000US25,Massachusetts,25
8088588,null,12410,null,2600198,null,22633,null,3962795,null,29030,null,1030140,null,18376,null,495455,null,9544,null,6887725,null,20184,null,1956644,null,20919,null,3640765,null,24957,null,842264,null,15700,null,448052,null,8288,null,733998,null,17398,null,389861,null,13415,null,191630,null,10848,null,122861,null,5915,null,29646,null,2614,null,293851,null,9018,null,169289,null,7753,null,67915,null,5140,null,45088,null,3101,null,11559,null,1909,null,173014,null,9468,null,84404,null,5854,null,62485,null,5974,null,19927,null,2548,null,6198,null,1380,null,0400000US26,Michigan,26
4225359,null,7906,null,1319271,null,12577,null,2233636,null,19094,null,454949,null,10575,null,217503,null,5181,null,3608504,null,14230,null,967433,null,13160,null,2067999,null,18495,null,376788,null,9116,null,196284,null,4782,null,324837,null,11288,null,177567,null,8189,null,88548,null,6115,null,45663,null,3947,null,13059,null,1538,null,192678,null,7449,null,115469,null,5775,null,47897,null,4622,null,23769,null,2724,null,5543,null,1169,null,99340,null,5953,null,58802,null,4378,null,29192,null,3713,null,8729,null,1671,null,2617,null,879,null,0400000US27,Minnesota,27
2313367,null,8962,null,730890,null,11422,null,1082385,null,18830,null,333457,null,12048,null,166635,null,7052,null,1981040,null,12366,null,565886,null,11889,null,984219,null,19285,null,278705,null,10385,null,152230,null,6756,null,173386,null,9825,null,84729,null,6727,null,50938,null,4615,null,29700,null,3672,null,8019,null,1697,null,99436,null,7099,null,55070,null,5361,null,26274,null,4156,null,14375,null,2273,null,3717,null,1119,null,59505,null,6314,null,25205,null,3170,null,20954,null,3603,null,10677,null,2214,null,2669,null,843,null,0400000US28,Mississippi,28
4779302,null,12252,null,1395258,null,15845,null,2418119,null,21330,null,659630,null,13766,null,306295,null,6650,null,4036230,null,20519,null,1034226,null,16245,null,2199760,null,22250,null,524148,null,12313,null,278096,null,6264,null,426017,null,15007,null,205357,null,9531,null,120722,null,8034,null,81733,null,5455,null,18205,null,2540,null,203441,null,9356,null,101134,null,5889,null,56644,null,5918,null,38031,null,3542,null,7632,null,1485,null,113614,null,7202,null,54541,null,4453,null,40993,null,4448,null,15718,null,2165,null,2362,null,729,null,0400000US29,Missouri,29
789540,null,5017,null,229144,null,6910,null,397196,null,10764,null,110878,null,5725,null,52322,null,3350,null,659749,null,7536,null,164111,null,6902,null,359306,null,9953,null,88834,null,5315,null,47498,null,3116,null,75763,null,5605,null,37009,null,3900,null,22121,null,2869,null,13629,null,2636,null,3004,null,681,null,27574,null,3374,null,15113,null,2110,null,7292,null,1761,null,3751,null,1151,null,1418,null,532,null,26454,null,3350,null,12911,null,2200,null,8477,null,1811,null,4664,null,1148,null,402,null,301,null,0400000US30,Montana,30
1408034,null,5961,null,416380,null,7934,null,748982,null,13263,null,158541,null,6147,null,84131,null,3700,null,1169308,null,9192,null,286521,null,7578,null,683455,null,12388,null,122644,null,5798,null,76688,null,3675,null,144733,null,7876,null,77993,null,6421,null,37461,null,3729,null,23627,null,2927,null,5652,null,1459,null,58640,null,4464,null,35519,null,3408,null,14919,null,2253,null,6761,null,1316,null,1441,null,606,null,35353,null,3534,null,16347,null,2346,null,13147,null,2623,null,5509,null,1620,null,350,null,314,null,0400000US31,Nebraska,31
2060649,null,9300,null,629157,null,12322,null,1000977,null,16714,null,328346,null,10302,null,102169,null,4324,null,1644727,null,15122,null,451541,null,12540,null,852080,null,16193,null,251240,null,9689,null,89866,null,4493,null,308499,null,13768,null,131610,null,8683,null,109640,null,7854,null,58665,null,5162,null,8584,null,1836,null,16464,null,2596,null,8630,null,1616,null,5038,null,1395,null,2399,null,796,null,397,null,364,null,90959,null,6497,null,37376,null,4190,null,34219,null,3913,null,16042,null,2636,null,3322,null,749,null,0400000US32,Nevada,32
1093845,null,5980,null,314584,null,7062,null,572282,null,10976,null,142387,null,6262,null,64592,null,2967,null,943768,null,8269,null,239292,null,7205,null,528443,null,9908,null,117993,null,5526,null,58040,null,2820,null,77793,null,6292,null,38142,null,4194,null,21025,null,3082,null,14069,null,2216,null,4557,null,913,null,31086,null,4649,null,15972,null,3096,null,8804,null,2396,null,5417,null,1331,null,893,null,420,null,41198,null,4174,null,21178,null,2898,null,14010,null,2359,null,4908,null,1296,null,1102,null,577,null,0400000US33,New Hampshire,33
7020672,null,11932,null,2355376,null,20981,null,3484921,null,26960,null,716553,null,13548,null,463822,null,9089,null,6322986,null,19522,null,2003933,null,18503,null,3256488,null,26453,null,627218,null,12538,null,435347,null,8541,null,372963,null,14791,null,178711,null,10670,null,124991,null,7468,null,52720,null,4000,null,16541,null,2008,null,162956,null,8644,null,84044,null,6236,null,50554,null,4394,null,21775,null,2746,null,6583,null,1296,null,161767,null,9749,null,88688,null,6116,null,52888,null,5445,null,14840,null,2338,null,5351,null,1009,null,0400000US34,New Jersey,34
1574459,null,6682,null,511058,null,9189,null,748371,null,12520,null,219800,null,8227,null,95230,null,4163,null,1337238,null,11514,null,401557,null,10366,null,670549,null,12559,null,179010,null,7183,null,86122,null,3790,null,143310,null,9235,null,68003,null,5667,null,45953,null,4866,null,23820,null,3049,null,5534,null,1602,null,40243,null,5007,null,20694,null,3373,null,11067,null,2490,null,7146,null,1873,null,1336,null,541,null,53668,null,4572,null,20804,null,3004,null,20802,null,3467,null,9824,null,1611,null,2238,null,877,null,0400000US35,New Mexico,35
15876743,null,18944,null,5829594,null,35632,null,7211012,null,38490,null,1814582,null,19342,null,1021555,null,14043,null,14108779,null,30533,null,4891090,null,35049,null,6685589,null,37618,null,1581847,null,18315,null,950253,null,13564,null,1038748,null,22373,null,524394,null,16398,null,316322,null,13541,null,151015,null,8000,null,47017,null,3801,null,408823,null,15525,null,252094,null,12099,null,97830,null,6734,null,47483,null,3467,null,11416,null,1781,null,320393,null,12193,null,162016,null,7798,null,111271,null,6470,null,34237,null,3335,null,12869,null,1797,null,0400000US36,New York,36
7386177,null,18882,null,2170137,null,23657,null,3762457,null,30673,null,989043,null,14565,null,464540,null,8069,null,6313016,null,23808,null,1655770,null,24177,null,3423076,null,29230,null,806929,null,13507,null,427241,null,8761,null,625785,null,17069,null,296878,null,11606,null,191178,null,9319,null,113418,null,7469,null,24311,null,2859,null,266429,null,11735,null,143837,null,8889,null,70795,null,5358,null,43877,null,3849,null,7920,null,1332,null,180947,null,11731,null,73652,null,4847,null,77408,null,8124,null,24819,null,3199,null,5068,null,1243,null,0400000US37,North Carolina,37
520867,null,3752,null,149971,null,4894,null,288194,null,5819,null,47672,null,2473,null,35030,null,1660,null,432406,null,4955,null,101329,null,5140,null,261882,null,5395,null,38055,null,2381,null,31140,null,1580,null,49712,null,4128,null,26822,null,3210,null,15234,null,2238,null,5675,null,1091,null,1981,null,773,null,20156,null,2409,null,12165,null,1788,null,4779,null,1272,null,2147,null,739,null,1065,null,492,null,18593,null,2300,null,9655,null,1597,null,6299,null,1746,null,1795,null,625,null,844,null,455,null,0400000US38,North Dakota,38
9312399,null,12232,null,2841151,null,21836,null,4559727,null,32591,null,1291668,null,19425,null,619853,null,8695,null,8000326,null,25601,null,2177391,null,23088,null,4204155,null,30690,null,1048526,null,17034,null,570254,null,9209,null,841897,null,20322,null,417791,null,12770,null,224632,null,10507,null,162255,null,8429,null,37219,null,3549,null,298372,null,9568,null,166835,null,7478,null,68952,null,4879,null,54949,null,4181,null,7636,null,1193,null,171804,null,8195,null,79134,null,5245,null,61988,null,4966,null,25938,null,3411,null,4744,null,1135,null,0400000US39,Ohio,39
2882184,null,10819,null,762844,null,12875,null,1498457,null,17764,null,426513,null,11524,null,194370,null,5680,null,2389624,null,13736,null,552514,null,11757,null,1331257,null,17602,null,330877,null,9674,null,174976,null,5457,null,286052,null,10913,null,119284,null,7339,null,97675,null,6566,null,57330,null,4603,null,11763,null,1447,null,134227,null,7655,null,62959,null,5181,null,39598,null,3937,null,26663,null,2595,null,5007,null,1161,null,72281,null,6478,null,28087,null,3643,null,29927,null,4152,null,11643,null,1940,null,2624,null,725,null,0400000US40,Oklahoma,40
3062079,null,9653,null,900155,null,14655,null,1554707,null,21539,null,436255,null,11100,null,170962,null,5888,null,2550922,null,15778,null,655823,null,14293,null,1394683,null,21064,null,346532,null,9691,null,153884,null,5693,null,324285,null,13756,null,150200,null,9003,null,101598,null,7970,null,61352,null,4763,null,11135,null,1703,null,101295,null,6374,null,53020,null,4221,null,28360,null,4047,null,17198,null,2492,null,2717,null,810,null,85577,null,5929,null,41112,null,3361,null,30066,null,4026,null,11173,null,1724,null,3226,null,868,null,0400000US41,Oregon,41
10280699,null,11872,null,3290003,null,22180,null,5063978,null,28227,null,1163775,null,18266,null,762943,null,10010,null,9068703,null,24832,null,2634873,null,24584,null,4735125,null,27890,null,990069,null,16260,null,708636,null,9887,null,743560,null,18712,null,387062,null,12954,null,207081,null,10760,null,111096,null,6708,null,38321,null,2864,null,293132,null,11355,null,171878,null,8203,null,71231,null,5456,null,39909,null,3489,null,10114,null,1508,null,175304,null,7633,null,96190,null,5530,null,50541,null,4334,null,22701,null,2261,null,5872,null,1255,null,0400000US42,Pennsylvania,42
863087,null,5171,null,293938,null,7737,null,402667,null,10029,null,107327,null,5917,null,59155,null,3866,null,753814,null,6246,null,239336,null,7466,null,367456,null,9768,null,91779,null,5399,null,55243,null,3721,null,68761,null,5383,null,32656,null,3184,null,22501,null,3330,null,11161,null,1971,null,2443,null,588,null,12991,null,2466,null,6669,null,1634,null,4022,null,1447,null,1456,null,754,null,844,null,558,null,27521,null,3513,null,15277,null,2383,null,8688,null,2276,null,2931,null,818,null,625,null,364,null,0400000US44,Rhode Island,44
3627269,null,9074,null,1137096,null,14343,null,1756899,null,19920,null,482635,null,13420,null,250639,null,6651,null,3137733,null,14551,null,895679,null,14396,null,1615172,null,19184,null,397585,null,11685,null,229297,null,6284,null,278329,null,11147,null,131589,null,7391,null,82746,null,7256,null,51188,null,4963,null,12806,null,1822,null,116321,null,8269,null,67342,null,5559,null,24647,null,3635,null,19360,null,2648,null,4972,null,1264,null,94886,null,7085,null,42486,null,4322,null,34334,null,4079,null,14502,null,2130,null,3564,null,924,null,0400000US45,South Carolina,45
643571,null,4646,null,182220,null,5356,null,341300,null,8425,null,77155,null,4645,null,42896,null,2593,null,541894,null,5709,null,132412,null,5793,null,309863,null,7683,null,61567,null,4331,null,38052,null,2450,null,50904,null,4416,null,23478,null,3251,null,14594,null,2245,null,9786,null,1929,null,3046,null,773,null,29623,null,3114,null,17614,null,2634,null,7053,null,1642,null,3894,null,947,null,1062,null,429,null,21150,null,3220,null,8716,null,2152,null,9790,null,2151,null,1908,null,789,null,736,null,424,null,0400000US46,South Dakota,46
5035856,null,11417,null,1394600,null,15141,null,2550570,null,23571,null,753177,null,15039,null,337509,null,7700,null,4301059,null,19455,null,1081927,null,15903,null,2308206,null,22959,null,601817,null,13598,null,309109,null,7095,null,457545,null,15006,null,191040,null,9625,null,150027,null,8501,null,98428,null,4967,null,18050,null,2140,null,149656,null,8285,null,69786,null,5310,null,42424,null,4223,null,31891,null,3061,null,5555,null,1007,null,127596,null,6942,null,51847,null,4175,null,49913,null,4447,null,21041,null,2678,null,4795,null,1283,null,0400000US47,Tennessee,47
18714395,null,22071,null,5777038,null,38450,null,9400563,null,46647,null,2533022,null,33442,null,1003772,null,12524,null,15562648,null,43773,null,4361336,null,41357,null,8314203,null,44186,null,1981822,null,25877,null,905287,null,12663,null,2008568,null,35640,null,883082,null,22896,null,703282,null,17981,null,360559,null,12817,null,61645,null,4357,null,837031,null,23380,null,396463,null,14527,null,267650,null,13546,null,145092,null,7716,null,27826,null,2651,null,306148,null,12149,null,136157,null,7049,null,115428,null,6981,null,45549,null,4384,null,9014,null,1688,null,0400000US48,Texas,48
2011021,null,9270,null,578963,null,11129,null,1136361,null,13469,null,217104,null,7400,null,78593,null,3642,null,1669693,null,11703,null,431414,null,9523,null,994333,null,12920,null,171061,null,6969,null,72885,null,3558,null,208740,null,9839,null,88557,null,6960,null,87832,null,5937,null,29308,null,2875,null,3043,null,612,null,70094,null,4961,null,34663,null,3334,null,24690,null,3409,null,9502,null,1764,null,1239,null,467,null,62494,null,5096,null,24329,null,3487,null,29506,null,3838,null,7233,null,1207,null,1426,null,642,null,0400000US49,Utah,49
521316,null,3237,null,158432,null,4426,null,265875,null,5813,null,66781,null,3415,null,30228,null,1962,null,449325,null,4107,null,117471,null,4817,null,248016,null,5618,null,55855,null,3311,null,27983,null,1961,null,38367,null,3533,null,21207,null,2488,null,8807,null,1797,null,6705,null,1276,null,1648,null,429,null,12446,null,1691,null,7834,null,1512,null,2280,null,817,null,2022,null,676,null,310,null,203,null,21178,null,2743,null,11920,null,1751,null,6772,null,1740,null,2199,null,948,null,287,null,226,null,0400000US50,Vermont,50
