C25122_001E,C25122_001EA,C25122_001M,C25122_001MA,C25122_002E,C25122_002EA,C25122_002M,C25122_002MA,C25122_003E,C25122_003EA,C25122_003M,C25122_003MA,C25122_004E,C25122_004EA,C25122_004M,C25122_004MA,C25122_005E,C25122_005EA,C25122_005M,C25122_005MA,C25122_006E,C25122_006EA,C25122_006M,C25122_006MA,C25122_007E,C25122_007EA,C25122_007M,C25122_007MA,C25122_008E,C25122_008EA,C25122_008M,C25122_008MA,C25122_009E,C25122_009EA,C25122_009M,C25122_009MA,C25122_010E,C25122_010EA,C25122_010M,C25122_010MA,C25122_011E,C25122_011EA,C25122_011M,C25122_011MA,C25122_012E,C25122_012EA,C25122_012M,C25122_012MA,C25122_013E,C25122_013EA,C25122_013M,C25122_013MA,C25122_014E,C25122_014EA,C25122_014M,C25122_014MA,C25122_015E,C25122_015EA,C25122_015M,C25122_015MA,C25122_016E,C25122_016EA,C25122_016M,C25122_016MA,C25122_017E,C25122_017EA,C25122_017M,C25122_017MA,C25122_018E,C25122_018EA,C25122_018M,C25122_018MA,C25122_019E,C25122_019EA,C25122_019M,C25122_019MA,C25122_020E,C25122_020EA,C25122_020M,C25122_020MA,C25122_021E,C25122_021EA,C25122_021M,C25122_021MA,C25122_022E,C25122_022EA,C25122_022M,C25122_022MA,C25122_023E,C25122_023EA,C25122_023M,C25122_023MA,C25122_024E,C25122_024EA,C25122_024M,C25122_024MA,C25122_025E,C25122_025EA,C25122_025M,C25122_025MA,C25122_026E,C25122_026EA,C25122_026M,C25122_026MA,C25122_027E,C25122_027EA,C25122_027M,C25122_027MA,C25122_028E,C25122_028EA,C25122_028M,C25122_028MA,C25122_029E,C25122_029EA,C25122_029M,C25122_029MA,C25122_030E,C25122_030EA,C25122_030M,C25122_030MA,C25122_031E,C25122_031EA,C25122_031M,C25122_031MA,GEO_ID,NAME,state
1449584,null,16702,null,245660,null,8572,null,93086,null,4476,null,110038,null,6040,null,24996,null,2826,null,17540,null,1800,null,296503,null,6471,null,96978,null,4300,null,147881,null,5834,null,30942,null,2733,null,20702,null,1901,null,332450,null,9844,null,52806,null,3664,null,206883,null,7514,null,52641,null,4383,null,20120,null,2217,null,221233,null,8015,null,18893,null,2398,null,143103,null,6210,null,48212,null,3428,null,11025,null,1584,null,204817,null,6684,null,10689,null,1529,null,112126,null,5448,null,71788,null,4770,null,10214,null,1510,null,148921,null,7058,null,5411,null,1157,null,52444,null,3894,null,81994,null,4868,null,9072,null,1740,null,0400000US42,Pennsylvania,42
148663,null,4568,null,26121,null,2589,null,11861,null,1654,null,9280,null,1686,null,4010,null,1223,null,970,null,493,null,28861,null,3113,null,9799,null,1576,null,12579,null,1945,null,5721,null,1492,null,762,null,465,null,27869,null,3236,null,3509,null,935,null,16235,null,2360,null,7344,null,1792,null,781,null,507,null,22855,null,2214,null,890,null,457,null,11732,null,1755,null,9355,null,1743,null,878,null,582,null,24747,null,2633,null,838,null,520,null,9884,null,1695,null,12807,null,2036,null,1218,null,541,null,18210,null,2675,null,781,null,481,null,5395,null,1311,null,11551,null,1921,null,483,null,312,null,0400000US44,Rhode Island,44
516655,null,9849,null,103465,null,5473,null,37159,null,3946,null,44118,null,4189,null,6918,null,1551,null,15270,null,2259,null,101928,null,5848,null,25763,null,2909,null,55566,null,4129,null,8525,null,1692,null,12074,null,1890,null,124957,null,5294,null,16998,null,2141,null,83319,null,5451,null,13333,null,1947,null,11307,null,1592,null,79497,null,4490,null,6933,null,1452,null,51927,null,3980,null,14804,null,1998,null,5833,null,1624,null,61074,null,4509,null,2864,null,1111,null,36873,null,3315,null,17142,null,2670,null,4195,null,826,null,45734,null,3291,null,1679,null,721,null,18409,null,2438,null,21990,null,2639,null,3656,null,832,null,0400000US45,South Carolina,45
101605,null,4457,null,18812,null,1876,null,11249,null,1868,null,5035,null,1214,null,477,null,320,null,2051,null,616,null,22471,null,2547,null,11153,null,1978,null,8391,null,1323,null,1067,null,451,null,1860,null,664,null,27832,null,2574,null,8462,null,1084,null,15113,null,2191,null,2016,null,763,null,2241,null,627,null,13175,null,1708,null,2661,null,663,null,8007,null,1333,null,1002,null,418,null,1505,null,504,null,12544,null,1727,null,1486,null,532,null,6809,null,1413,null,2402,null,688,null,1847,null,638,null,6771,null,1179,null,262,null,201,null,2679,null,814,null,2512,null,884,null,1318,null,485,null,0400000US46,South Dakota,46
754909,null,12322,null,156256,null,6671,null,63492,null,3887,null,62911,null,4407,null,9456,null,1825,null,20397,null,2846,null,169099,null,6664,null,48937,null,3924,null,90194,null,4592,null,15016,null,2243,null,14952,null,2031,null,176174,null,8054,null,27284,null,3203,null,117871,null,6234,null,17762,null,2405,null,13257,null,1929,null,112847,null,5787,null,11365,null,1749,null,74724,null,4404,null,18830,null,2125,null,7928,null,1538,null,87256,null,4885,null,4850,null,1141,null,53692,null,4012,null,23630,null,2636,null,5084,null,1031,null,53277,null,3880,null,2080,null,799,null,22989,null,2376,null,24855,null,2615,null,3353,null,909,null,0400000US47,Tennessee,47
3097238,null,23180,null,464885,null,11922,null,151301,null,6582,null,218596,null,8838,null,53543,null,4897,null,41445,null,3822,null,564485,null,14020,null,120169,null,6820,null,345463,null,11291,null,59871,null,4046,null,38982,null,3146,null,727377,null,16518,null,69779,null,4490,null,500092,null,14322,null,116335,null,6821,null,41171,null,3573,null,504358,null,13791,null,25924,null,2785,null,318909,null,10549,null,134721,null,7407,null,24804,null,2453,null,465490,null,11847,null,14929,null,2056,null,234133,null,8605,null,194697,null,7460,null,21731,null,2425,null,370643,null,11005,null,8821,null,1636,null,122625,null,6616,null,220478,null,8696,null,18719,null,2470,null,0400000US48,Texas,48
246016,null,6525,null,30264,null,2745,null,10555,null,1524,null,13410,null,1898,null,3917,null,1100,null,2382,null,889,null,43508,null,3764,null,10240,null,1626,null,25692,null,2986,null,5329,null,1156,null,2247,null,685,null,59181,null,4083,null,5524,null,1213,null,39342,null,3252,null,11446,null,1921,null,2869,null,765,null,46779,null,3676,null,3052,null,837,null,28605,null,2855,null,13661,null,2013,null,1461,null,620,null,37449,null,3033,null,1103,null,588,null,18759,null,2320,null,15829,null,2171,null,1758,null,751,null,28835,null,2916,null,588,null,277,null,7598,null,1555,null,19239,null,2607,null,1410,null,474,null,0400000US49,Utah,49
72289,null,3301,null,9391,null,1391,null,3935,null,1018,null,3867,null,944,null,1269,null,531,null,320,null,159,null,15156,null,1556,null,4741,null,956,null,6566,null,1072,null,2669,null,812,null,1180,null,430,null,17216,null,1678,null,1712,null,525,null,10596,null,1400,null,3652,null,1079,null,1256,null,624,null,12050,null,1718,null,265,null,172,null,7436,null,1350,null,3852,null,957,null,497,null,227,null,13013,null,1887,null,306,null,268,null,5595,null,1242,null,6269,null,1475,null,843,null,489,null,5463,null,909,null,120,null,144,null,1397,null,468,null,3152,null,860,null,794,null,336,null,0400000US50,Vermont,50
946960,null,13066,null,119755,null,6188,null,38021,null,3827,null,44420,null,4230,null,24749,null,3020,null,12565,null,2083,null,136148,null,5984,null,34144,null,3422,null,62497,null,4161,null,28161,null,2556,null,11346,null,2013,null,186147,null,7394,null,16341,null,2293,null,99447,null,5287,null,58757,null,4722,null,11602,null,1731,null,165809,null,5795,null,5359,null,1193,null,76167,null,5040,null,76217,null,4571,null,8066,null,1542,null,164970,null,6955,null,3535,null,997,null,48340,null,4044,null,106005,null,5192,null,7090,null,1309,null,174131,null,6781,null,1965,null,771,null,22350,null,2477,null,143210,null,6431,null,6606,null,1389,null,0400000US51,Virginia,51
913626,null,11489,null,115511,null,5965,null,35616,null,3085,null,53721,null,4204,null,19113,null,2682,null,7061,null,1553,null,142289,null,5881,null,32175,null,2681,null,76229,null,5201,null,26939,null,2354,null,6946,null,1690,null,202030,null,7255,null,14881,null,2023,null,122032,null,5897,null,54723,null,3919,null,10394,null,1545,null,157920,null,6228,null,4991,null,1151,null,87377,null,5148,null,60476,null,4899,null,5076,null,1357,null,152783,null,6812,null,3264,null,924,null,58870,null,4476,null,86315,null,4543,null,4334,null,1158,null,143093,null,6020,null,1270,null,494,null,29060,null,2692,null,108539,null,5717,null,4224,null,977,null,0400000US53,Washington,53
197454,null,5349,null,49402,null,3503,null,26058,null,2727,null,15633,null,2265,null,1578,null,690,null,6133,null,1245,null,49874,null,3580,null,21366,null,2666,null,19476,null,2218,null,1343,null,652,null,7689,null,1362,null,43258,null,3243,null,12051,null,1621,null,22810,null,2388,null,2224,null,759,null,6173,null,1186,null,23482,null,2044,null,4993,null,939,null,12888,null,1443,null,2243,null,928,null,3358,null,779,null,18411,null,2432,null,2874,null,852,null,10932,null,1782,null,1704,null,652,null,2901,null,839,null,13027,null,1720,null,1303,null,639,null,6108,null,1322,null,3442,null,1045,null,2174,null,809,null,0400000US54,West Virginia,54
704938,null,9233,null,108835,null,4987,null,39564,null,3246,null,54266,null,4103,null,10281,null,1602,null,4724,null,1030,null,149885,null,6232,null,44745,null,3175,null,83989,null,5017,null,13953,null,2001,null,7198,null,1065,null,171469,null,5565,null,24921,null,2343,null,120026,null,4655,null,19790,null,2096,null,6732,null,944,null,116556,null,5114,null,9219,null,1309,null,81617,null,4270,null,21091,null,2423,null,4629,null,835,null,101234,null,5016,null,4479,null,895,null,66584,null,3894,null,26132,null,2632,null,4039,null,816,null,56959,null,4006,null,1856,null,744,null,29035,null,2797,null,22192,null,2149,null,3876,null,824,null,0400000US55,Wisconsin,55
62111,null,3871,null,7910,null,1604,null,3521,null,997,null,3286,null,1118,null,487,null,422,null,616,null,371,null,10270,null,1615,null,3660,null,929,null,4426,null,1139,null,804,null,483,null,1380,null,521,null,14625,null,1911,null,2355,null,680,null,9346,null,1551,null,1444,null,627,null,1480,null,563,null,11451,null,2037,null,2184,null,1021,null,7245,null,1380,null,850,null,385,null,1172,null,667,null,9183,null,1605,null,887,null,524,null,4995,null,1204,null,2239,null,768,null,1062,null,489,null,8672,null,1603,null,307,null,300,null,3265,null,1009,null,4025,null,1184,null,1075,null,479,null,0400000US56,Wyoming,56
336252,null,6528,null,159756,null,4866,null,74543,null,3750,null,18697,null,2191,null,916,null,418,null,65600,null,3437,null,81291,null,3848,null,35658,null,2531,null,16513,null,1898,null,956,null,424,null,28164,null,2266,null,55128,null,3215,null,17289,null,1898,null,18199,null,1741,null,1668,null,555,null,17972,null,2001,null,23537,null,2056,null,4921,null,1040,null,9448,null,1564,null,2027,null,614,null,7141,null,1219,null,11477,null,1282,null,2214,null,701,null,4600,null,978,null,2209,null,643,null,2454,null,614,null,5063,null,1024,null,514,null,346,null,1701,null,530,null,1814,null,731,null,1034,null,370,null,0400000US72,Puerto Rico,72
