C21007_001E,C21007_001EA,C21007_001M,C21007_001MA,C21007_002E,C21007_002EA,C21007_002M,C21007_002MA,C21007_003E,C21007_003EA,C21007_003M,C21007_003MA,C21007_004E,C21007_004EA,C21007_004M,C21007_004MA,C21007_005E,C21007_005EA,C21007_005M,C21007_005MA,C21007_006E,C21007_006EA,C21007_006M,C21007_006MA,C21007_007E,C21007_007EA,C21007_007M,C21007_007MA,C21007_008E,C21007_008EA,C21007_008M,C21007_008MA,C21007_009E,C21007_009EA,C21007_009M,C21007_009MA,C21007_010E,C21007_010EA,C21007_010M,C21007_010MA,C21007_011E,C21007_011EA,C21007_011M,C21007_011MA,C21007_012E,C21007_012EA,C21007_012M,C21007_012MA,C21007_013E,C21007_013EA,C21007_013M,C21007_013MA,C21007_014E,C21007_014EA,C21007_014M,C21007_014MA,C21007_015E,C21007_015EA,C21007_015M,C21007_015MA,C21007_016E,C21007_016EA,C21007_016M,C21007_016MA,C21007_017E,C21007_017EA,C21007_017M,C21007_017MA,C21007_018E,C21007_018EA,C21007_018M,C21007_018MA,C21007_019E,C21007_019EA,C21007_019M,C21007_019MA,C21007_020E,C21007_020EA,C21007_020M,C21007_020MA,C21007_021E,C21007_021EA,C21007_021M,C21007_021MA,C21007_022E,C21007_022EA,C21007_022M,C21007_022MA,C21007_023E,C21007_023EA,C21007_023M,C21007_023MA,C21007_024E,C21007_024EA,C21007_024M,C21007_024MA,C21007_025E,C21007_025EA,C21007_025M,C21007_025MA,C21007_026E,C21007_026EA,C21007_026M,C21007_026MA,C21007_027E,C21007_027EA,C21007_027M,C21007_027MA,C21007_028E,C21007_028EA,C21007_028M,C21007_028MA,C21007_029E,C21007_029EA,C21007_029M,C21007_029MA,C21007_030E,C21007_030EA,C21007_030M,C21007_030MA,C21007_031E,C21007_031EA,C21007_031M,C21007_031MA,GEO_ID,NAME,state
2886737,null,1767,null,2384144,null,2895,null,195029,null,7631,null,18428,null,2536,null,6598,null,1372,null,11830,null,2044,null,176601,null,6557,null,29719,null,2752,null,146882,null,6478,null,2189115,null,8174,null,309384,null,10762,null,59049,null,4586,null,250335,null,9828,null,1879731,null,12943,null,163014,null,7464,null,1716717,null,13194,null,502593,null,2053,null,143796,null,3526,null,7375,null,1315,null,3544,null,865,null,3831,null,888,null,136421,null,3399,null,54348,null,2948,null,82073,null,3340,null,358797,null,3831,null,35022,null,3273,null,19863,null,2824,null,15159,null,1996,null,323775,null,5290,null,112603,null,4755,null,211172,null,4682,null,0400000US41,Oregon,41
9429500,null,3296,null,7587630,null,4613,null,516782,null,9662,null,41326,null,4138,null,15202,null,2663,null,26124,null,2851,null,475456,null,9395,null,69398,null,3765,null,406058,null,8516,null,7070848,null,11154,null,846814,null,16928,null,214854,null,8982,null,631960,null,14953,null,6224034,null,22000,null,525774,null,12233,null,5698260,null,23792,null,1841870,null,3117,null,445193,null,5979,null,20473,null,1878,null,9968,null,1296,null,10505,null,1339,null,424720,null,6097,null,152042,null,5199,null,272678,null,5508,null,1396677,null,6646,null,140985,null,5217,null,73242,null,3489,null,67743,null,3982,null,1255692,null,8194,null,424408,null,6979,null,831284,null,8296,null,0400000US42,Pennsylvania,42
788312,null,1152,null,645472,null,1796,null,40722,null,3019,null,2534,null,917,null,840,null,546,null,1694,null,695,null,38188,null,3057,null,4234,null,1002,null,33954,null,2807,null,604750,null,3718,null,62781,null,5395,null,15970,null,2195,null,46811,null,4740,null,541969,null,6232,null,46018,null,4165,null,495951,null,7873,null,142840,null,1387,null,33050,null,1911,null,1259,null,472,null,440,null,247,null,819,null,403,null,31791,null,1882,null,11081,null,1204,null,20710,null,1821,null,109790,null,2226,null,11781,null,1781,null,6575,null,1494,null,5206,null,1175,null,98009,null,2611,null,30092,null,2307,null,67917,null,2651,null,0400000US44,Rhode Island,44
3334018,null,3458,null,2735376,null,3919,null,233233,null,8624,null,20013,null,2573,null,6203,null,1337,null,13810,null,1919,null,213220,null,8499,null,33950,null,3428,null,179270,null,7830,null,2502143,null,9653,null,406230,null,12211,null,86036,null,5208,null,320194,null,10771,null,2095913,null,15890,null,202552,null,7563,null,1893361,null,16428,null,598642,null,2306,null,146997,null,3492,null,6861,null,1241,null,3737,null,922,null,3124,null,795,null,140136,null,3601,null,51633,null,2628,null,88503,null,3327,null,451645,null,4278,null,60205,null,3449,null,33657,null,2971,null,26548,null,2465,null,391440,null,5293,null,150348,null,5038,null,241092,null,5803,null,0400000US45,South Carolina,45
587993,null,2022,null,479452,null,2217,null,38624,null,2821,null,4305,null,1072,null,1836,null,701,null,2469,null,763,null,34319,null,2607,null,6472,null,1312,null,27847,null,2419,null,440828,null,3109,null,59959,null,4578,null,9813,null,1539,null,50146,null,4366,null,380869,null,5248,null,26142,null,2594,null,354727,null,6081,null,108541,null,1058,null,28185,null,1753,null,1615,null,570,null,976,null,408,null,639,null,337,null,26570,null,1785,null,10897,null,1467,null,15673,null,1691,null,80356,null,2075,null,9929,null,1295,null,5771,null,1080,null,4158,null,835,null,70427,null,2104,null,20265,null,1836,null,50162,null,2220,null,0400000US46,South Dakota,46
4653392,null,3393,null,3852635,null,4489,null,304002,null,9412,null,26912,null,2619,null,10836,null,1488,null,16076,null,2320,null,277090,null,8481,null,51520,null,4277,null,225570,null,8155,null,3548633,null,9164,null,586030,null,14392,null,152361,null,7515,null,433669,null,13046,null,2962603,null,15773,null,308928,null,8866,null,2653675,null,16479,null,800757,null,3312,null,188586,null,3866,null,10076,null,1317,null,5433,null,994,null,4643,null,976,null,178510,null,3729,null,73605,null,3046,null,104905,null,3809,null,612171,null,4634,null,78868,null,4642,null,48599,null,4008,null,30269,null,2496,null,533303,null,6111,null,209755,null,5481,null,323548,null,5943,null,0400000US47,Tennessee,47
17297481,null,6659,null,14858532,null,8515,null,993025,null,14929,null,72198,null,4973,null,22003,null,2840,null,50195,null,3877,null,920827,null,15077,null,150613,null,6260,null,770214,null,13489,null,13865507,null,15569,null,2127503,null,32281,null,352046,null,12072,null,1775457,null,28166,null,11738004,null,33410,null,957945,null,18829,null,10780059,null,36228,null,2438949,null,5336,null,556092,null,7415,null,31021,null,2643,null,15716,null,1751,null,15305,null,1846,null,525071,null,7138,null,213046,null,6363,null,312025,null,6631,null,1882857,null,8305,null,256166,null,8469,null,145627,null,6138,null,110539,null,6118,null,1626691,null,10980,null,641064,null,11964,null,985627,null,10829,null,0400000US48,Texas,48
1873229,null,1940,null,1628383,null,2964,null,83924,null,4213,null,7193,null,1473,null,2674,null,1059,null,4519,null,1124,null,76731,null,3863,null,11271,null,1567,null,65460,null,3696,null,1544459,null,4974,null,185679,null,8667,null,23733,null,2738,null,161946,null,8302,null,1358780,null,9228,null,92921,null,5369,null,1265859,null,8934,null,244846,null,2185,null,63242,null,2382,null,2269,null,591,null,928,null,427,null,1341,null,508,null,60973,null,2424,null,22334,null,1673,null,38639,null,2048,null,181604,null,2965,null,15956,null,2063,null,7846,null,1480,null,8110,null,1556,null,165648,null,3278,null,55848,null,2632,null,109800,null,3441,null,0400000US49,Utah,49
475349,null,945,null,389901,null,966,null,29005,null,1922,null,2445,null,713,null,1206,null,392,null,1239,null,593,null,26560,null,1954,null,4745,null,984,null,21815,null,1798,null,360896,null,2287,null,42628,null,3406,null,11359,null,1539,null,31269,null,2854,null,318268,null,4324,null,28485,null,2462,null,289783,null,4299,null,85448,null,562,null,21845,null,1146,null,1170,null,398,null,759,null,351,null,411,null,214,null,20675,null,1144,null,7032,null,842,null,13643,null,935,null,63603,null,1228,null,5508,null,911,null,3527,null,792,null,1981,null,460,null,58095,null,1530,null,19100,null,1626,null,38995,null,1754,null,0400000US50,Vermont,50
5699075,null,6505,null,4780316,null,7166,null,484049,null,9618,null,19472,null,2248,null,4873,null,1265,null,14599,null,1890,null,464577,null,9898,null,48045,null,2845,null,416532,null,10116,null,4296267,null,12270,null,453417,null,14694,null,85217,null,5162,null,368200,null,14533,null,3842850,null,17015,null,299105,null,9261,null,3543745,null,18209,null,918759,null,3633,null,232529,null,4841,null,9340,null,1335,null,5697,null,1052,null,3643,null,856,null,223189,null,4768,null,76948,null,2998,null,146241,null,4304,null,686230,null,5106,null,66395,null,3985,null,35289,null,2984,null,31106,null,2695,null,619835,null,6728,null,208181,null,5669,null,411654,null,6731,null,0400000US51,Virginia,51
4941858,null,4177,null,4160601,null,5191,null,363690,null,9493,null,26926,null,2835,null,9340,null,1546,null,17586,null,2219,null,336764,null,9257,null,51689,null,3351,null,285075,null,8651,null,3796911,null,9774,null,465919,null,12851,null,106412,null,7610,null,359507,null,11961,null,3330992,null,15343,null,268235,null,9214,null,3062757,null,15445,null,781257,null,2950,null,211284,null,3879,null,7582,null,1160,null,3715,null,885,null,3867,null,909,null,203702,null,3946,null,81564,null,3529,null,122138,null,3965,null,569973,null,4956,null,52233,null,3657,null,30106,null,3240,null,22127,null,2233,null,517740,null,5467,null,181859,null,5090,null,335881,null,6144,null,0400000US53,Washington,53
1394153,null,2158,null,1118245,null,2206,null,88557,null,3408,null,8436,null,1319,null,4561,null,987,null,3875,null,1016,null,80121,null,3373,null,19792,null,2180,null,60329,null,3048,null,1029688,null,3976,null,187874,null,7090,null,60005,null,3984,null,127869,null,6089,null,841814,null,8657,null,109648,null,5389,null,732166,null,8710,null,275908,null,1471,null,65085,null,2213,null,3680,null,905,null,2095,null,709,null,1585,null,549,null,61405,null,2180,null,27139,null,1684,null,34266,null,2453,null,210823,null,2182,null,24755,null,2308,null,14786,null,1901,null,9969,null,1389,null,186068,null,2928,null,80905,null,3484,null,105163,null,3591,null,0400000US54,West Virginia,54
4205886,null,2072,null,3480065,null,2661,null,245840,null,6662,null,18039,null,2284,null,5307,null,1199,null,12732,null,1740,null,227801,null,6457,null,32048,null,2184,null,195753,null,6106,null,3234225,null,6918,null,394806,null,10924,null,75326,null,4535,null,319480,null,9762,null,2839419,null,12227,null,196397,null,5569,null,2643022,null,12981,null,725821,null,2056,null,176242,null,3381,null,7554,null,1043,null,4016,null,892,null,3538,null,911,null,168688,null,3493,null,57605,null,2493,null,111083,null,3160,null,549579,null,3617,null,48605,null,3252,null,23443,null,2681,null,25162,null,2191,null,500974,null,4815,null,153166,null,4515,null,347808,null,4943,null,0400000US55,Wisconsin,55
399725,null,2372,null,335432,null,2344,null,33417,null,2555,null,1988,null,829,null,957,null,538,null,1031,null,570,null,31429,null,2547,null,4649,null,1083,null,26780,null,2436,null,302015,null,3310,null,30076,null,2995,null,6708,null,1560,null,23368,null,2743,null,271939,null,4450,null,24937,null,2646,null,247002,null,4819,null,64293,null,1639,null,16848,null,1074,null,696,null,306,null,236,null,159,null,460,null,260,null,16152,null,1078,null,7173,null,907,null,8979,null,999,null,47445,null,1666,null,3419,null,826,null,1809,null,519,null,1610,null,571,null,44026,null,1884,null,16348,null,1813,null,27678,null,1892,null,0400000US56,Wyoming,56
2971190,null,702,null,2418872,null,1905,null,59303,null,3683,null,12536,null,1846,null,3187,null,925,null,9349,null,1659,null,46767,null,3249,null,12281,null,1652,null,34486,null,2929,null,2359569,null,3871,null,987185,null,16726,null,221526,null,7786,null,765659,null,14727,null,1372384,null,17138,null,202180,null,7599,null,1170204,null,15875,null,552318,null,1768,null,58814,null,3718,null,9775,null,1047,null,5072,null,785,null,4703,null,901,null,49039,null,3525,null,24777,null,3199,null,24262,null,1944,null,493504,null,4115,null,211957,null,6013,null,133585,null,4711,null,78372,null,3613,null,281547,null,5991,null,141531,null,5112,null,140016,null,4148,null,0400000US72,Puerto Rico,72
