B10052_001E,B10052_001EA,B10052_001M,B10052_001MA,B10052_002E,B10052_002EA,B10052_002M,B10052_002MA,B10052_003E,B10052_003EA,B10052_003M,B10052_003MA,B10052_004E,B10052_004EA,B10052_004M,B10052_004MA,B10052_005E,B10052_005EA,B10052_005M,B10052_005MA,B10052_006E,B10052_006EA,B10052_006M,B10052_006MA,B10052_007E,B10052_007EA,B10052_007M,B10052_007MA,B10052_008E,B10052_008EA,B10052_008M,B10052_008MA,B10052_009E,B10052_009EA,B10052_009M,B10052_009MA,B10052_010E,B10052_010EA,B10052_010M,B10052_010MA,B10052_011E,B10052_011EA,B10052_011M,B10052_011MA,GEO_ID,NAME,state
246795,null,10732,null,69557,null,4579,null,29283,null,2908,null,14916,null,2111,null,14367,null,2142,null,40274,null,3685,null,177238,null,10096,null,81444,null,6433,null,62036,null,5834,null,19408,null,2164,null,95794,null,6324,null,0400000US13,Georgia,13
51539,null,3229,null,12639,null,1729,null,2527,null,793,null,692,null,415,null,1835,null,653,null,10112,null,1565,null,38900,null,3086,null,8391,null,1559,null,4761,null,1263,null,3630,null,836,null,30509,null,2816,null,0400000US15,Hawaii,15
25491,null,3135,null,7760,null,1518,null,2870,null,927,null,1224,null,662,null,1646,null,590,null,4890,null,1222,null,17731,null,2502,null,8957,null,1594,null,6774,null,1613,null,2183,null,746,null,8774,null,1725,null,0400000US16,Idaho,16
271286,null,9769,null,61536,null,4138,null,21632,null,2250,null,11867,null,1719,null,9765,null,1605,null,39904,null,3608,null,209750,null,8380,null,79979,null,6004,null,58871,null,5230,null,21108,null,2332,null,129771,null,6585,null,0400000US17,Illinois,17
120911,null,6066,null,35920,null,3113,null,19397,null,2293,null,13209,null,1954,null,6188,null,1334,null,16523,null,2116,null,84991,null,4669,null,46767,null,3664,null,36783,null,3360,null,9984,null,1546,null,38224,null,3454,null,0400000US18,Indiana,18
31442,null,3365,null,6927,null,1194,null,3324,null,785,null,2309,null,694,null,1015,null,438,null,3603,null,926,null,24515,null,3147,null,10111,null,1722,null,7934,null,1609,null,2177,null,597,null,14404,null,2128,null,0400000US19,Iowa,19
43354,null,3558,null,11270,null,1506,null,4718,null,1175,null,2421,null,755,null,2297,null,743,null,6552,null,1261,null,32084,null,3156,null,15930,null,2354,null,11765,null,1931,null,4165,null,1153,null,16154,null,1986,null,0400000US20,Kansas,20
100821,null,6191,null,34470,null,3405,null,19866,null,2435,null,12628,null,2101,null,7238,null,1206,null,14604,null,2192,null,66351,null,4950,null,39786,null,4070,null,29139,null,3606,null,10647,null,1775,null,26565,null,2570,null,0400000US21,Kentucky,21
118930,null,6799,null,36502,null,3195,null,18562,null,2177,null,10525,null,1479,null,8037,null,1352,null,17940,null,2255,null,82428,null,5753,null,46273,null,4724,null,33148,null,4192,null,13125,null,2126,null,36155,null,3734,null,0400000US22,Louisiana,22
14663,null,1804,null,4199,null,911,null,1344,null,445,null,731,null,376,null,613,null,283,null,2855,null,806,null,10464,null,1559,null,4855,null,1168,null,3163,null,1018,null,1692,null,616,null,5609,null,1113,null,0400000US23,Maine,23
131566,null,6918,null,30870,null,2874,null,9653,null,1539,null,5891,null,1301,null,3762,null,884,null,21217,null,2454,null,100696,null,6169,null,37389,null,3703,null,26730,null,3238,null,10659,null,1685,null,63307,null,5043,null,0400000US24,Maryland,24
117119,null,7043,null,30675,null,3207,null,7995,null,1753,null,4379,null,1014,null,3616,null,1160,null,22680,null,2721,null,86444,null,5914,null,25683,null,3063,null,17586,null,2778,null,8097,null,1358,null,60761,null,4686,null,0400000US25,Massachusetts,25
173435,null,7195,null,53004,null,3809,null,18097,null,1817,null,10200,null,1387,null,7897,null,1378,null,34907,null,3337,null,120431,null,6016,null,51615,null,3783,null,35830,null,3181,null,15785,null,2105,null,68816,null,4648,null,0400000US26,Michigan,26
56205,null,4003,null,11425,null,1283,null,4252,null,835,null,2787,null,691,null,1465,null,499,null,7173,null,1160,null,44780,null,3605,null,18147,null,2238,null,13314,null,1906,null,4833,null,1147,null,26633,null,2738,null,0400000US27,Minnesota,27
84905,null,6448,null,26715,null,3003,null,13123,null,1844,null,7530,null,1346,null,5593,null,1261,null,13592,null,2263,null,58190,null,5016,null,36243,null,3653,null,26358,null,3263,null,9885,null,1542,null,21947,null,3182,null,0400000US28,Mississippi,28
105682,null,6843,null,31792,null,3451,null,13789,null,2143,null,7480,null,1695,null,6309,null,1240,null,18003,null,2268,null,73890,null,4905,null,36312,null,3692,null,25344,null,2879,null,10968,null,2085,null,37578,null,3145,null,0400000US29,Missouri,29
14547,null,2261,null,3967,null,1153,null,1435,null,402,null,742,null,379,null,693,null,278,null,2532,null,1087,null,10580,null,1800,null,5663,null,1265,null,3636,null,1095,null,2027,null,691,null,4917,null,1112,null,0400000US30,Montana,30
24470,null,2914,null,5098,null,1060,null,2408,null,659,null,1329,null,575,null,1079,null,467,null,2690,null,818,null,19372,null,2652,null,8182,null,1415,null,6130,null,1317,null,2052,null,603,null,11190,null,2194,null,0400000US31,Nebraska,31
67105,null,5875,null,14122,null,2194,null,5000,null,1179,null,2919,null,999,null,2081,null,768,null,9122,null,1628,null,52983,null,4737,null,21421,null,3120,null,13799,null,2236,null,7622,null,1859,null,31562,null,3134,null,0400000US32,Nevada,32
19253,null,2766,null,5521,null,1405,null,1041,null,613,null,564,null,555,null,477,null,273,null,4480,null,1389,null,13732,null,2260,null,5216,null,1293,null,3875,null,1197,null,1341,null,518,null,8516,null,1584,null,0400000US33,New Hampshire,33
183669,null,8494,null,45110,null,3911,null,10201,null,1713,null,4959,null,1295,null,5242,null,1200,null,34909,null,3343,null,138559,null,7368,null,39937,null,4362,null,25506,null,3161,null,14431,null,2295,null,98622,null,5741,null,0400000US34,New Jersey,34
52614,null,4342,null,14724,null,1971,null,5961,null,1365,null,3055,null,903,null,2906,null,907,null,8763,null,1639,null,37890,null,3957,null,21457,null,3512,null,16695,null,3073,null,4762,null,1093,null,16433,null,2552,null,0400000US35,New Mexico,35
426933,null,10277,null,105590,null,5676,null,31840,null,2845,null,16806,null,2199,null,15034,null,1833,null,73750,null,4550,null,321343,null,9242,null,109272,null,6115,null,70001,null,5256,null,39271,null,3704,null,212071,null,8095,null,0400000US36,New York,36
185550,null,9482,null,57352,null,4745,null,27121,null,2797,null,15261,null,2219,null,11860,null,1755,null,30231,null,3560,null,128198,null,6950,null,70987,null,4916,null,53852,null,4575,null,17135,null,2466,null,57211,null,4301,null,0400000US37,North Carolina,37
4870,null,1098,null,1195,null,415,null,668,null,299,null,426,null,253,null,242,null,188,null,527,null,299,null,3675,null,1013,null,1995,null,716,null,1325,null,529,null,670,null,330,null,1680,null,630,null,0400000US38,North Dakota,38
202280,null,7587,null,59219,null,4002,null,25393,null,2620,null,16064,null,2307,null,9329,null,1432,null,33826,null,3166,null,143061,null,6437,null,67765,null,4197,null,49458,null,3703,null,18307,null,1919,null,75296,null,4879,null,0400000US39,Ohio,39
77398,null,4170,null,26623,null,2218,null,12662,null,1704,null,7248,null,1247,null,5414,null,1048,null,13961,null,1714,null,50775,null,3546,null,27705,null,2586,null,19799,null,2069,null,7906,null,1340,null,23070,null,2790,null,0400000US40,Oklahoma,40
66143,null,5360,null,17176,null,2538,null,5912,null,1477,null,3029,null,1097,null,2883,null,863,null,11264,null,1666,null,48967,null,4641,null,19298,null,2332,null,13475,null,2035,null,5823,null,1339,null,29669,null,3765,null,0400000US41,Oregon,41
216616,null,9519,null,61573,null,4152,null,23797,null,2378,null,13602,null,1847,null,10195,null,1468,null,37776,null,3261,null,155043,null,7796,null,61506,null,5402,null,43560,null,4676,null,17946,null,2326,null,93537,null,5574,null,0400000US42,Pennsylvania,42
18834,null,2559,null,4776,null,1036,null,1005,null,475,null,672,null,374,null,333,null,264,null,3771,null,969,null,14058,null,2437,null,4851,null,1479,null,3356,null,1213,null,1495,null,692,null,9207,null,1877,null,0400000US44,Rhode Island,44
107496,null,5537,null,30261,null,2667,null,13297,null,1713,null,7519,null,1189,null,5778,null,1225,null,16964,null,2321,null,77235,null,5385,null,39021,null,3409,null,27636,null,2981,null,11385,null,1884,null,38214,null,4083,null,0400000US45,South Carolina,45
13359,null,1812,null,3945,null,1199,null,1647,null,648,null,743,null,415,null,904,null,447,null,2298,null,962,null,9414,null,1607,null,5659,null,1185,null,4255,null,1091,null,1404,null,446,null,3755,null,1061,null,0400000US46,South Dakota,46
150481,null,7701,null,46487,null,3317,null,23057,null,2663,null,13129,null,1965,null,9928,null,1549,null,23430,null,2432,null,103994,null,6693,null,54112,null,4559,null,40784,null,4070,null,13328,null,1901,null,49882,null,4695,null,0400000US47,Tennessee,47
699067,null,16691,null,187685,null,8196,null,75728,null,5207,null,41828,null,3815,null,33900,null,2993,null,111957,null,5807,null,511382,null,14780,null,238550,null,8517,null,182284,null,7234,null,56266,null,3836,null,272832,null,12090,null,0400000US48,Texas,48
56956,null,4557,null,12350,null,1633,null,4246,null,887,null,2586,null,792,null,1660,null,613,null,8104,null,1370,null,44606,null,3993,null,15303,null,2195,null,10386,null,1870,null,4917,null,1123,null,29303,null,3406,null,0400000US49,Utah,49
6885,null,1549,null,2177,null,726,null,532,null,231,null,280,null,175,null,252,null,146,null,1645,null,707,null,4708,null,1241,null,1874,null,790,null,1552,null,743,null,322,null,197,null,2834,null,844,null,0400000US50,Vermont,50
151122,null,7651,null,38122,null,3493,null,13188,null,1982,null,6003,null,1310,null,7185,null,1342,null,24934,null,2561,null,113000,null,6312,null,48868,null,4427,null,34562,null,3812,null,14306,null,2165,null,64132,null,4827,null,0400000US51,Virginia,51
114998,null,6162,null,32559,null,2898,null,11917,null,1772,null,6523,null,1281,null,5394,null,1285,null,20642,null,2347,null,82439,null,5689,null,32133,null,2812,null,21132,null,2252,null,11001,null,1787,null,50306,null,4528,null,0400000US53,Washington,53
38470,null,3161,null,13942,null,1797,null,6687,null,1232,null,3320,null,937,null,3367,null,858,null,7255,null,1454,null,24528,null,2456,null,15086,null,1996,null,10428,null,1715,null,4658,null,1156,null,9442,null,1509,null,0400000US54,West Virginia,54
67892,null,4252,null,17412,null,1966,null,7521,null,1205,null,4922,null,985,null,2599,null,663,null,9891,null,1556,null,50480,null,3913,null,20383,null,2089,null,15126,null,1784,null,5257,null,1070,null,30097,null,3167,null,0400000US55,Wisconsin,55
9209,null,1779,null,2542,null,1061,null,1016,null,727,null,504,null,382,null,512,null,639,null,1526,null,640,null,6667,null,1453,null,3272,null,999,null,2436,null,869,null,836,null,374,null,3395,null,1310,null,0400000US56,Wyoming,56
122372,null,6156,null,44149,null,3544,null,18002,null,2020,null,7391,null,1354,null,10611,null,1528,null,26147,null,2665,null,78223,null,4971,null,37249,null,2977,null,23600,null,2424,null,13649,null,1836,null,40974,null,3545,null,0400000US72,Puerto Rico,72
