B19126_001E,B19126_001EA,B19126_001M,B19126_001MA,B19126_002E,B19126_002EA,B19126_002M,B19126_002MA,B19126_003E,B19126_003EA,B19126_003M,B19126_003MA,B19126_004E,B19126_004EA,B19126_004M,B19126_004MA,B19126_005E,B19126_005EA,B19126_005M,B19126_005MA,B19126_006E,B19126_006EA,B19126_006M,B19126_006MA,B19126_007E,B19126_007EA,B19126_007M,B19126_007MA,B19126_008E,B19126_008EA,B19126_008M,B19126_008MA,B19126_009E,B19126_009EA,B19126_009M,B19126_009MA,B19126_010E,B19126_010EA,B19126_010M,B19126_010MA,B19126_011E,B19126_011EA,B19126_011M,B19126_011MA,GEO_ID,NAME,state
56176,null,602,null,70222,null,842,null,74302,null,1035,null,66681,null,996,null,30059,null,579,null,38829,null,1443,null,35821,null,2871,null,42051,null,2660,null,28220,null,702,null,23770,null,775,null,35197,null,1162,null,0400000US13,Georgia,13
75066,null,1578,null,85282,null,1949,null,84162,null,3833,null,85944,null,2319,null,45985,null,3130,null,55704,null,6487,null,43290,null,9844,null,61981,null,3215,null,42001,null,3658,null,24749,null,1764,null,61489,null,4112,null,0400000US15,Hawaii,15
51851,null,886,null,58634,null,1329,null,60989,null,1744,null,56112,null,1375,null,30182,null,1544,null,37101,null,2982,null,33685,null,4149,null,39906,null,6669,null,27053,null,1785,null,23356,null,1816,null,34903,null,3921,null,0400000US16,Idaho,16
66806,null,478,null,79432,null,622,null,82684,null,982,null,76593,null,766,null,34271,null,639,null,44199,null,1905,null,36550,null,2458,null,53014,null,2020,null,30858,null,729,null,23672,null,878,null,42959,null,1254,null,0400000US17,Illinois,17
56432,null,584,null,66187,null,719,null,71768,null,1008,null,62321,null,716,null,28587,null,778,null,35774,null,1697,null,29455,null,2094,null,43680,null,2305,null,26289,null,938,null,20389,null,845,null,37698,null,1419,null,0400000US18,Indiana,18
61156,null,771,null,69599,null,756,null,75311,null,1245,null,65291,null,1120,null,30414,null,1481,null,38448,null,2289,null,33697,null,3292,null,49300,null,5027,null,26403,null,1092,null,21765,null,1457,null,42631,null,2719,null,0400000US19,Iowa,19
60994,null,915,null,70136,null,1034,null,73094,null,1939,null,67871,null,1072,null,31423,null,1301,null,38648,null,1459,null,35271,null,3395,null,41728,null,2325,null,28399,null,1559,null,22984,null,1200,null,42806,null,2565,null,0400000US20,Kansas,20
49801,null,693,null,60495,null,805,null,67211,null,1493,null,56270,null,1146,null,24787,null,909,null,33622,null,1687,null,28511,null,1479,null,39986,null,3394,null,22291,null,905,null,17686,null,1144,null,32774,null,1704,null,0400000US21,Kentucky,21
53427,null,939,null,69448,null,1082,null,76575,null,1970,null,63991,null,1202,null,26413,null,894,null,39417,null,2441,null,36224,null,5954,null,43559,null,5033,null,23522,null,874,null,19364,null,803,null,30610,null,1862,null,0400000US22,Louisiana,22
56566,null,1169,null,65084,null,1043,null,70041,null,1980,null,61993,null,1193,null,29295,null,1932,null,37237,null,5455,null,30117,null,3520,null,45405,null,4956,null,26740,null,2536,null,22763,null,1552,null,36673,null,2206,null,0400000US23,Maine,23
84254,null,913,null,100407,null,1139,null,106732,null,2075,null,95456,null,1470,null,46734,null,1510,null,53472,null,3189,null,42873,null,4713,null,63761,null,4979,null,43845,null,1689,null,34891,null,1248,null,59979,null,2033,null,0400000US24,Maryland,24
81033,null,946,null,96280,null,1096,null,105499,null,1649,null,88608,null,1391,null,41886,null,1220,null,51346,null,2613,null,41323,null,2576,null,61244,null,3326,null,37871,null,1420,null,28133,null,1223,null,53319,null,2035,null,0400000US25,Massachusetts,25
56681,null,426,null,67605,null,480,null,74730,null,892,null,62661,null,576,null,29189,null,655,null,37916,null,1408,null,31251,null,1721,null,44087,null,1820,null,26611,null,617,null,21075,null,689,null,37352,null,1082,null,0400000US26,Michigan,26
69374,null,521,null,78685,null,685,null,85422,null,1492,null,73306,null,841,null,35300,null,969,null,41900,null,1801,null,36623,null,2069,null,50588,null,3108,null,31951,null,1153,null,25959,null,882,null,46890,null,2111,null,0400000US27,Minnesota,27
45601,null,903,null,58566,null,1078,null,63971,null,1917,null,54724,null,1056,null,23008,null,1097,null,31163,null,1651,null,27550,null,3292,null,34831,null,4455,null,20813,null,1131,null,17294,null,1107,null,27924,null,1727,null,0400000US28,Mississippi,28
56318,null,639,null,66926,null,756,null,72588,null,1319,null,63146,null,733,null,28857,null,674,null,37551,null,1924,null,32237,null,2037,null,43635,null,2495,null,26295,null,848,null,20198,null,1045,null,37710,null,1373,null,0400000US29,Missouri,29
55010,null,1352,null,62795,null,1396,null,67511,null,3241,null,60435,null,1642,null,27580,null,1875,null,31718,null,5751,null,25584,null,4639,null,47231,null,13171,null,25728,null,2649,null,19852,null,2615,null,35555,null,2971,null,0400000US30,Montana,30
60102,null,941,null,68422,null,984,null,72663,null,1553,null,64977,null,1222,null,30358,null,1825,null,37335,null,2796,null,32251,null,2727,null,46031,null,5589,null,26437,null,1956,null,21429,null,1603,null,41570,null,2353,null,0400000US31,Nebraska,31
60829,null,1204,null,70861,null,1481,null,70639,null,2359,null,71034,null,1666,null,38968,null,1465,null,46564,null,3600,null,37847,null,3640,null,55599,null,4081,null,35838,null,1808,null,28965,null,2412,null,48486,null,3910,null,0400000US32,Nevada,32
73856,null,1579,null,83407,null,1837,null,90990,null,2501,null,77990,null,1860,null,40263,null,1844,null,49318,null,5037,null,41682,null,5678,null,58348,null,4592,null,37081,null,3298,null,29121,null,3840,null,50965,null,4824,null,0400000US33,New Hampshire,33
83381,null,889,null,99101,null,745,null,106732,null,1454,null,92038,null,1036,null,44104,null,1071,null,52971,null,3134,null,41688,null,2847,null,62189,null,5067,null,41061,null,1143,null,29697,null,1086,null,56404,null,2058,null,0400000US34,New Jersey,34
51994,null,1153,null,64074,null,1254,null,63016,null,2856,null,64537,null,1386,null,29941,null,1640,null,35222,null,2271,null,32499,null,3289,null,39158,null,3205,null,27282,null,1643,null,22593,null,1480,null,36847,null,2306,null,0400000US35,New Mexico,35
66891,null,560,null,82274,null,580,null,88480,null,907,null,78053,null,777,null,37723,null,571,null,47603,null,1292,null,37434,null,1743,null,55592,null,1700,null,34392,null,593,null,25663,null,741,null,47319,null,925,null,0400000US36,New York,36
54288,null,568,null,65745,null,671,null,70933,null,949,null,62396,null,676,null,27789,null,558,null,32988,null,1388,null,27791,null,1587,null,40393,null,2537,null,25672,null,728,null,20606,null,902,null,33803,null,827,null,0400000US37,North Carolina,37
63507,null,1455,null,70089,null,1576,null,76887,null,2666,null,65102,null,2246,null,31356,null,3678,null,43547,null,3052,null,38621,null,5689,null,47798,null,13480,null,26823,null,1779,null,22617,null,3581,null,41571,null,6372,null,0400000US38,North Dakota,38
57360,null,475,null,68602,null,430,null,74873,null,791,null,64306,null,539,null,29294,null,558,null,38168,null,1234,null,31645,null,1327,null,45431,null,1503,null,26438,null,682,null,19902,null,660,null,37794,null,1185,null,0400000US39,Ohio,39
52403,null,789,null,63197,null,885,null,64820,null,1525,null,61839,null,1174,null,27716,null,851,null,36000,null,2251,null,31834,null,1697,null,43927,null,4608,null,24550,null,842,null,19674,null,1015,null,34329,null,2030,null,0400000US40,Oklahoma,40
59174,null,787,null,68609,null,772,null,71636,null,1610,null,66708,null,994,null,30056,null,1073,null,37456,null,2466,null,31246,null,2616,null,43890,null,4118,null,27717,null,1086,null,22043,null,1409,null,40074,null,2567,null,0400000US41,Oregon,41
62185,null,402,null,72910,null,544,null,80979,null,805,null,68063,null,586,null,33095,null,556,null,41982,null,1203,null,34709,null,2255,null,48844,null,1631,null,30352,null,720,null,22939,null,809,null,40720,null,1159,null,0400000US42,Pennsylvania,42
69350,null,2149,null,82528,null,2129,null,90970,null,2345,null,77890,null,2060,null,36895,null,2802,null,45569,null,9331,null,39422,null,3794,null,57985,null,9453,null,33648,null,2706,null,25206,null,3179,null,47484,null,3349,null,0400000US44,Rhode Island,44
52406,null,726,null,65204,null,956,null,69741,null,1777,null,62576,null,1013,null,26728,null,913,null,33914,null,2949,null,29747,null,2733,null,36880,null,2812,null,24878,null,907,null,20674,null,1285,null,31929,null,1227,null,0400000US45,South Carolina,45
57764,null,1603,null,65325,null,1556,null,70176,null,1749,null,61990,null,1718,null,27194,null,1837,null,33583,null,8148,null,30627,null,5301,null,43305,null,10144,null,25944,null,1745,null,22829,null,2883,null,36731,null,5790,null,0400000US46,South Dakota,46
51344,null,620,null,61725,null,757,null,67500,null,1336,null,58318,null,734,null,27254,null,748,null,34488,null,1861,null,28351,null,2316,null,42381,null,2519,null,25132,null,964,null,19043,null,805,null,33542,null,1591,null,0400000US47,Tennessee,47
56607,null,367,null,69601,null,459,null,69419,null,773,null,69751,null,628,null,30642,null,419,null,40833,null,978,null,33569,null,1166,null,46919,null,1826,null,27465,null,452,null,22112,null,538,null,37872,null,877,null,0400000US48,Texas,48
62935,null,1011,null,68952,null,1047,null,69357,null,1432,null,68483,null,1522,null,37497,null,1748,null,44743,null,2811,null,40547,null,3575,null,54123,null,7366,null,34133,null,1737,null,28073,null,1573,null,45386,null,3952,null,0400000US49,Utah,49
63483,null,2036,null,71837,null,1735,null,76484,null,3475,null,68207,null,2477,null,35052,null,2870,null,43801,null,4954,null,38593,null,4577,null,52131,null,9524,null,31281,null,1884,null,24914,null,4197,null,47294,null,6138,null,0400000US50,Vermont,50
71270,null,554,null,84404,null,821,null,90403,null,1381,null,80414,null,1078,null,38398,null,895,null,47304,null,1985,null,41431,null,2960,null,52197,null,2886,null,35347,null,1063,null,28734,null,1270,null,44726,null,1331,null,0400000US51,Virginia,51
68360,null,617,null,79461,null,719,null,81830,null,1216,null,77670,null,1085,null,35458,null,1026,null,44650,null,1913,null,37503,null,2028,null,51860,null,2063,null,31366,null,1180,null,25424,null,1494,null,43195,null,1761,null,0400000US53,Washington,53
47659,null,976,null,54560,null,1276,null,60948,null,1938,null,51417,null,1199,null,24551,null,1727,null,32731,null,3001,null,30596,null,6393,null,35620,null,4893,null,21516,null,1271,null,15319,null,1945,null,30212,null,2355,null,0400000US54,West Virginia,54
62638,null,577,null,72081,null,531,null,78353,null,863,null,67729,null,736,null,32011,null,697,null,40807,null,1315,null,35353,null,1791,null,51812,null,2727,null,28727,null,850,null,22370,null,996,null,42027,null,970,null,0400000US55,Wisconsin,55
65532,null,2400,null,73347,null,2087,null,74870,null,2290,null,71869,null,3864,null,39198,null,4392,null,48594,null,7059,null,44861,null,7870,null,51555,null,10456,null,34347,null,3469,null,28607,null,4524,null,43775,null,2115,null,0400000US56,Wyoming,56
21359,null,346,null,27933,null,536,null,32989,null,1209,null,24944,null,667,null,13839,null,424,null,16150,null,826,null,13456,null,1111,null,20274,null,2039,null,13203,null,497,null,8990,null,814,null,17465,null,909,null,0400000US72,Puerto Rico,72
