C19001_001E,C19001_001EA,C19001_001M,C19001_001MA,C19001_002E,C19001_002EA,C19001_002M,C19001_002MA,C19001_003E,C19001_003EA,C19001_003M,C19001_003MA,C19001_004E,C19001_004EA,C19001_004M,C19001_004MA,C19001_005E,C19001_005EA,C19001_005M,C19001_005MA,C19001_006E,C19001_006EA,C19001_006M,C19001_006MA,C19001_007E,C19001_007EA,C19001_007M,C19001_007MA,C19001_008E,C19001_008EA,C19001_008M,C19001_008MA,C19001_009E,C19001_009EA,C19001_009M,C19001_009MA,C19001_010E,C19001_010EA,C19001_010M,C19001_010MA,C19001_011E,C19001_011EA,C19001_011M,C19001_011MA,GEO_ID,NAME,state
2085767,null,8065,null,129929,null,4876,null,100374,null,4084,null,206206,null,5961,null,208615,null,5041,null,295829,null,6926,null,417160,null,8007,null,295747,null,5766,null,268587,null,6979,null,85624,null,3454,null,77696,null,3880,null,0400000US27,Minnesota,27
1095026,null,8003,null,135507,null,6179,null,93982,null,3863,null,165200,null,6244,null,134040,null,5506,null,160092,null,6263,null,181646,null,7029,null,107194,null,4839,null,79540,null,3781,null,20950,null,1878,null,16875,null,2139,null,0400000US28,Mississippi,28
2339684,null,9753,null,201855,null,7213,null,148188,null,5688,null,284719,null,6345,null,276752,null,7604,null,366455,null,8065,null,445482,null,9854,null,270385,null,6445,null,225836,null,7648,null,65127,null,3894,null,54885,null,3287,null,0400000US29,Missouri,29
375287,null,3537,null,31623,null,2906,null,24128,null,2255,null,52660,null,2960,null,45412,null,2979,null,62467,null,2895,null,70937,null,3952,null,43811,null,3019,null,30516,null,2469,null,7403,null,1241,null,6330,null,835,null,0400000US30,Montana,30
711223,null,4845,null,49531,null,3204,null,41903,null,2658,null,85447,null,4547,null,87165,null,4564,null,111031,null,3872,null,144670,null,4976,null,85840,null,3232,null,70966,null,2984,null,18331,null,1610,null,16339,null,1369,null,0400000US31,Nebraska,31
965715,null,7365,null,58093,null,3855,null,41206,null,3364,null,100076,null,6006,null,106227,null,5086,null,144672,null,6043,null,201355,null,6762,null,128387,null,5807,null,122149,null,6063,null,36258,null,2853,null,27292,null,2519,null,0400000US32,Nevada,32
506342,null,4336,null,26373,null,2504,null,21732,null,2525,null,45594,null,3043,null,44429,null,3484,null,71601,null,3508,null,97779,null,4094,null,72167,null,3977,null,78342,null,3607,null,27692,null,2272,null,20633,null,2027,null,0400000US33,New Hampshire,33
3154926,null,9910,null,176723,null,7915,null,127591,null,6060,null,257251,null,7483,null,258713,null,8108,null,357983,null,8666,null,527826,null,10560,null,427708,null,9755,null,535421,null,10626,null,238662,null,6021,null,247048,null,5114,null,0400000US34,New Jersey,34
742104,null,4973,null,71057,null,4425,null,47816,null,4079,null,100656,null,4646,null,84902,null,4838,null,116370,null,5325,null,133525,null,6010,null,80864,null,3879,null,68854,null,3823,null,21116,null,2065,null,16944,null,1598,null,0400000US35,New Mexico,35
7187555,null,16275,null,601602,null,12751,null,393817,null,11206,null,738007,null,12097,null,679781,null,12994,null,908131,null,12559,null,1233925,null,16357,null,858134,null,14560,null,945649,null,12793,null,386803,null,9330,null,441706,null,9269,null,0400000US36,New York,36
3646095,null,15663,null,328207,null,8092,null,240352,null,7629,null,467429,null,10947,null,452585,null,11047,null,552194,null,12558,null,658527,null,12740,null,403009,null,10685,null,341406,null,9215,null,103530,null,5115,null,98856,null,4632,null,0400000US37,North Carolina,37
279014,null,2769,null,23233,null,2122,null,15890,null,1382,null,31919,null,2560,null,33959,null,2312,null,41349,null,2443,null,54611,null,3173,null,36320,null,2543,null,28019,null,1992,null,7006,null,1023,null,6708,null,1096,null,0400000US38,North Dakota,38
4526404,null,14127,null,411491,null,9936,null,272204,null,9922,null,555849,null,8414,null,525767,null,10147,null,702558,null,14696,null,856517,null,14318,null,518705,null,9348,null,445480,null,8611,null,134147,null,4434,null,103686,null,3554,null,0400000US39,Ohio,39
1430019,null,8950,null,133936,null,5062,null,94164,null,4613,null,196241,null,6532,null,181052,null,6506,null,221781,null,7081,null,265038,null,6353,null,153683,null,5550,null,119605,null,4760,null,32987,null,2477,null,31532,null,2089,null,0400000US40,Oklahoma,40
1485919,null,6587,null,108215,null,5116,null,85040,null,4757,null,178402,null,5759,null,170997,null,7213,null,223415,null,6222,null,290755,null,7244,null,181391,null,6614,null,160055,null,5099,null,46329,null,3690,null,41320,null,2905,null,0400000US41,Oregon,41
4916869,null,14704,null,364963,null,9620,null,289351,null,8385,null,569382,null,11498,null,544293,null,10201,null,713383,null,11647,null,932340,null,12929,null,609537,null,9602,null,539946,null,11318,null,183304,null,5996,null,170370,null,4697,null,0400000US42,Pennsylvania,42
406343,null,4227,null,32126,null,2884,null,23930,null,2427,null,40670,null,3417,null,36823,null,3049,null,54469,null,3499,null,74055,null,3662,null,54331,null,3383,null,54647,null,3323,null,18939,null,1946,null,16353,null,1906,null,0400000US44,Rhode Island,44
1730232,null,10605,null,174171,null,7009,null,117721,null,6039,null,227598,null,8055,null,207937,null,7188,null,263169,null,8288,null,314048,null,8995,null,187628,null,5903,null,156881,null,5914,null,42702,null,2775,null,38377,null,2787,null,0400000US45,South Carolina,45
316638,null,3769,null,26389,null,2090,null,19712,null,2194,null,41064,null,3047,null,36924,null,2205,null,50729,null,2969,null,65476,null,2886,null,37316,null,2385,null,25258,null,1978,null,6631,null,1181,null,7139,null,1013,null,0400000US46,South Dakota,46
2447066,null,12952,null,244706,null,8359,null,173960,null,6556,null,322362,null,8443,null,299880,null,9462,null,380335,null,8967,null,446341,null,10550,null,260670,null,7367,null,196272,null,5668,null,63518,null,4083,null,59022,null,3606,null,0400000US47,Tennessee,47
8527938,null,23685,null,698426,null,13627,null,511654,null,12879,null,1012918,null,15010,null,947938,null,15924,null,1239920,null,16972,null,1522582,null,20520,null,975619,null,14246,null,956022,null,14545,null,336422,null,9289,null,326437,null,7098,null,0400000US48,Texas,48
863122,null,4563,null,46744,null,3337,null,36261,null,3267,null,75675,null,4895,null,90719,null,5216,null,136691,null,6220,null,189723,null,6001,null,121380,null,4227,null,108096,null,4167,null,32790,null,2571,null,25043,null,2131,null,0400000US49,Utah,49
251736,null,2982,null,15559,null,1673,null,14397,null,1418,null,27741,null,2265,null,26171,null,1915,null,37271,null,2570,null,54675,null,2761,null,32800,null,1927,null,27526,null,1845,null,9398,null,1464,null,6198,null,1076,null,0400000US50,Vermont,50
2971489,null,12961,null,185383,null,6911,null,130856,null,5909,null,262971,null,8118,null,267752,null,8083,null,409859,null,9366,null,547255,null,11280,null,383455,null,8698,null,419554,null,10406,null,182983,null,5846,null,181421,null,5511,null,0400000US51,Virginia,51
2559288,null,9514,null,163435,null,6486,null,113886,null,5142,null,245047,null,7333,null,250550,null,7088,null,362401,null,8814,null,492340,null,11440,null,348523,null,7259,null,359576,null,8365,null,124468,null,4281,null,99062,null,4616,null,0400000US53,Washington,53
748517,null,6008,null,81395,null,4015,null,63344,null,3599,null,115103,null,5306,null,95737,null,4302,null,115880,null,4407,null,127981,null,4995,null,70313,null,4277,null,52226,null,3371,null,13696,null,1732,null,12842,null,1721,null,0400000US54,West Virginia,54
2272274,null,8949,null,151744,null,5633,null,122184,null,5180,null,259591,null,6406,null,250225,null,6099,null,352550,null,7474,null,464637,null,8010,null,303099,null,6964,null,248471,null,5561,null,64839,null,3087,null,54934,null,2636,null,0400000US55,Wisconsin,55
213571,null,2941,null,12196,null,1648,null,9455,null,1325,null,23104,null,2151,null,22245,null,2051,null,34641,null,3300,null,42925,null,3007,null,30453,null,2378,null,27175,null,2030,null,6218,null,969,null,5159,null,846,null,0400000US56,Wyoming,56
1181112,null,8338,null,352948,null,7392,null,155567,null,5619,null,214480,null,6602,null,143117,null,5169,null,137965,null,4429,null,99176,null,3927,null,39952,null,2568,null,25039,null,1990,null,5647,null,981,null,7221,null,1192,null,0400000US72,Puerto Rico,72
