B22002_001E,B22002_001EA,B22002_001M,B22002_001MA,B22002_002E,B22002_002EA,B22002_002M,B22002_002MA,B22002_003E,B22002_003EA,B22002_003M,B22002_003MA,B22002_004E,B22002_004EA,B22002_004M,B22002_004MA,B22002_005E,B22002_005EA,B22002_005M,B22002_005MA,B22002_006E,B22002_006EA,B22002_006M,B22002_006MA,B22002_007E,B22002_007EA,B22002_007M,B22002_007MA,B22002_008E,B22002_008EA,B22002_008M,B22002_008MA,B22002_009E,B22002_009EA,B22002_009M,B22002_009MA,B22002_010E,B22002_010EA,B22002_010M,B22002_010MA,B22002_011E,B22002_011EA,B22002_011M,B22002_011MA,B22002_012E,B22002_012EA,B22002_012M,B22002_012MA,B22002_013E,B22002_013EA,B22002_013M,B22002_013MA,B22002_014E,B22002_014EA,B22002_014M,B22002_014MA,B22002_015E,B22002_015EA,B22002_015M,B22002_015MA,B22002_016E,B22002_016EA,B22002_016M,B22002_016MA,B22002_017E,B22002_017EA,B22002_017M,B22002_017MA,B22002_018E,B22002_018EA,B22002_018M,B22002_018MA,B22002_019E,B22002_019EA,B22002_019M,B22002_019MA,B22002_020E,B22002_020EA,B22002_020M,B22002_020MA,B22002_021E,B22002_021EA,B22002_021M,B22002_021MA,B22002_022E,B22002_022EA,B22002_022M,B22002_022MA,B22002_023E,B22002_023EA,B22002_023M,B22002_023MA,B22002_024E,B22002_024EA,B22002_024M,B22002_024MA,B22002_025E,B22002_025EA,B22002_025M,B22002_025MA,B22002_026E,B22002_026EA,B22002_026M,B22002_026MA,B22002_027E,B22002_027EA,B22002_027M,B22002_027MA,GEO_ID,NAME,state
1226804,null,6707,null,123219,null,5166,null,69717,null,4646,null,22497,null,2405,null,45972,null,3825,null,6581,null,1164,null,39391,null,3645,null,1248,null,425,null,53502,null,2864,null,7496,null,1204,null,6962,null,1397,null,2177,null,717,null,4785,null,1246,null,39044,null,2494,null,1103585,null,7626,null,310167,null,5518,null,235941,null,4826,null,69429,null,3673,null,24605,null,2389,null,44824,null,2565,null,4797,null,1249,null,793418,null,6992,null,370407,null,5839,null,39558,null,2965,null,14602,null,1810,null,24956,null,2081,null,383453,null,6822,null,0400000US19,Iowa,19
1104976,null,6395,null,91291,null,3873,null,50364,null,3408,null,15684,null,1872,null,33760,null,2768,null,5901,null,1343,null,27859,null,2685,null,920,null,524,null,40927,null,2488,null,5011,null,976,null,6467,null,933,null,1667,null,524,null,4800,null,874,null,29449,null,2155,null,1013685,null,6566,null,312618,null,6207,null,229083,null,5275,null,81327,null,4200,null,26378,null,2655,null,54949,null,3537,null,2208,null,766,null,701067,null,6527,null,307870,null,5595,null,42979,null,2936,null,14712,null,1845,null,28267,null,2411,null,350218,null,6084,null,0400000US20,Kansas,20
1694197,null,9986,null,255794,null,6607,null,143566,null,5751,null,49316,null,4101,null,93295,null,4797,null,13758,null,2175,null,79537,null,4605,null,955,null,468,null,112228,null,4154,null,20491,null,2075,null,18653,null,2122,null,4553,null,1092,null,14100,null,1973,null,73084,null,3589,null,1438403,null,10491,null,428528,null,8152,null,319957,null,8197,null,104657,null,5528,null,25814,null,2518,null,78843,null,5095,null,3914,null,1135,null,1009875,null,10020,null,465912,null,8155,null,74340,null,4418,null,25111,null,2785,null,49229,null,3521,null,469623,null,9871,null,0400000US21,Kentucky,21
1688027,null,9265,null,293164,null,8739,null,158337,null,6777,null,50747,null,3774,null,106598,null,5597,null,12491,null,2122,null,94107,null,5023,null,992,null,579,null,134827,null,6043,null,27462,null,2789,null,29239,null,2657,null,5412,null,1032,null,23827,null,2543,null,78126,null,4494,null,1394863,null,12246,null,428567,null,10064,null,294369,null,8662,null,130312,null,6192,null,32804,null,2817,null,97508,null,5016,null,3886,null,1037,null,966296,null,10600,null,401433,null,7743,null,88739,null,5073,null,27066,null,2919,null,61673,null,3918,null,476124,null,10389,null,0400000US22,Louisiana,22
544855,null,4187,null,78873,null,4202,null,36217,null,2885,null,13030,null,1488,null,22539,null,2242,null,4828,null,1171,null,17711,null,2020,null,648,null,406,null,42656,null,3136,null,6757,null,1278,null,5021,null,941,null,1268,null,463,null,3753,null,815,null,30878,null,2752,null,465982,null,5545,null,116947,null,3604,null,86109,null,3410,null,29322,null,2368,null,8531,null,1292,null,20791,null,2171,null,1516,null,704,null,349035,null,5495,null,165247,null,4323,null,19536,null,1943,null,6431,null,1116,null,13105,null,1503,null,164252,null,5688,null,0400000US23,Maine,23
2095122,null,8485,null,147415,null,5156,null,91516,null,4447,null,25231,null,2974,null,65457,null,4054,null,8320,null,1619,null,57137,null,4137,null,828,null,455,null,55899,null,2861,null,8730,null,1376,null,12481,null,1766,null,2653,null,725,null,9828,null,1576,null,34688,null,2527,null,1947707,null,10373,null,621966,null,9206,null,435248,null,8345,null,182946,null,7043,null,43962,null,4082,null,138984,null,5748,null,3772,null,1084,null,1325741,null,11079,null,542948,null,8208,null,118647,null,5964,null,34970,null,3208,null,83677,null,4484,null,664146,null,11280,null,0400000US24,Maryland,24
2475492,null,10003,null,233115,null,7834,null,107088,null,5455,null,27488,null,2725,null,78716,null,5490,null,9535,null,1574,null,69181,null,4888,null,884,null,485,null,126027,null,5072,null,14604,null,1746,null,21005,null,2203,null,4862,null,966,null,16143,null,1882,null,90418,null,4315,null,2242377,null,12233,null,655806,null,10406,null,502109,null,9315,null,149356,null,5912,null,38388,null,3452,null,110968,null,5336,null,4341,null,1114,null,1586571,null,11888,null,624309,null,9721,null,139470,null,5741,null,45871,null,3791,null,93599,null,4110,null,822792,null,12455,null,0400000US25,Massachusetts,25
3819736,null,15353,null,555220,null,11569,null,292610,null,7680,null,95658,null,4880,null,192199,null,6967,null,28770,null,2898,null,163429,null,6500,null,4753,null,1167,null,262610,null,7941,null,38964,null,2905,null,53069,null,3044,null,11832,null,1625,null,41237,null,2699,null,170577,null,6920,null,3264516,null,17301,null,940849,null,11804,null,704739,null,11171,null,227689,null,6238,null,67837,null,4481,null,159852,null,5124,null,8421,null,1515,null,2323667,null,17593,null,1039023,null,9639,null,172417,null,5340,null,58282,null,3536,null,114135,null,4201,null,1112227,null,16526,null,0400000US26,Michigan,26
2085767,null,8065,null,131783,null,5803,null,70136,null,4099,null,22111,null,1918,null,46716,null,3674,null,7482,null,1636,null,39234,null,3251,null,1309,null,558,null,61647,null,3641,null,6844,null,1143,null,7677,null,1170,null,2062,null,635,null,5615,null,1016,null,47126,null,3564,null,1953984,null,9328,null,589986,null,6965,null,447671,null,6212,null,136868,null,5038,null,41292,null,2992,null,95576,null,3969,null,5447,null,1267,null,1363998,null,9218,null,600068,null,6791,null,81212,null,4251,null,29590,null,2250,null,51622,null,3449,null,682718,null,10296,null,0400000US27,Minnesota,27
1095026,null,8003,null,164624,null,6259,null,99670,null,5251,null,23082,null,2538,null,75253,null,4466,null,7418,null,1670,null,67835,null,4092,null,1335,null,725,null,64954,null,3864,null,11171,null,1578,null,18738,null,2124,null,4068,null,988,null,14670,null,1890,null,35045,null,2696,null,930402,null,9399,null,295315,null,6804,null,195438,null,6785,null,97120,null,5309,null,25968,null,2587,null,71152,null,4669,null,2757,null,891,null,635087,null,8635,null,276836,null,6264,null,56493,null,3595,null,16937,null,2431,null,39556,null,2711,null,301758,null,8628,null,0400000US28,Mississippi,28
2339684,null,9753,null,293576,null,7316,null,163258,null,6056,null,48151,null,3227,null,111873,null,5159,null,15759,null,2039,null,96114,null,4375,null,3234,null,1064,null,130318,null,4919,null,18647,null,1901,null,25165,null,2582,null,6307,null,1359,null,18858,null,2248,null,86506,null,4797,null,2046108,null,11411,null,591796,null,9845,null,431243,null,8844,null,155603,null,6872,null,44732,null,3745,null,110871,null,5764,null,4950,null,1293,null,1454312,null,11549,null,654855,null,7319,null,97838,null,5048,null,31104,null,2976,null,66734,null,3810,null,701619,null,10153,null,0400000US29,Missouri,29
375287,null,3537,null,32887,null,2497,null,19508,null,2319,null,7022,null,1455,null,11907,null,1841,null,3063,null,1018,null,8844,null,1564,null,579,null,337,null,13379,null,1647,null,1388,null,451,null,2104,null,821,null,968,null,656,null,1136,null,495,null,9887,null,1543,null,342400,null,3829,null,84066,null,3794,null,62132,null,3417,null,20931,null,2003,null,6164,null,1192,null,14767,null,1858,null,1003,null,465,null,258334,null,4324,null,117424,null,3882,null,13032,null,1688,null,4388,null,1198,null,8644,null,1229,null,127878,null,4835,null,0400000US30,Montana,30
711223,null,4845,null,58665,null,4203,null,34841,null,3282,null,11565,null,1722,null,22391,null,2630,null,3644,null,1082,null,18747,null,2365,null,885,null,663,null,23824,null,2360,null,3259,null,727,null,3506,null,975,null,663,null,360,null,2843,null,893,null,17059,null,2072,null,652558,null,6184,null,192806,null,5073,null,147671,null,4465,null,42467,null,3212,null,10891,null,1615,null,31576,null,2719,null,2668,null,818,null,459752,null,6219,null,199875,null,4850,null,27232,null,2414,null,10403,null,1584,null,16829,null,1819,null,232645,null,6149,null,0400000US31,Nebraska,31
965715,null,7365,null,65473,null,4578,null,38599,null,3068,null,12207,null,2032,null,25949,null,2423,null,5307,null,1440,null,20642,null,2394,null,443,null,295,null,26874,null,2922,null,3078,null,902,null,5705,null,1246,null,1815,null,645,null,3890,null,966,null,18091,null,2293,null,900242,null,8240,null,294933,null,8271,null,199722,null,6959,null,91536,null,5847,null,30023,null,2890,null,61513,null,5050,null,3675,null,1285,null,605309,null,8662,null,236907,null,6726,null,57132,null,3790,null,23202,null,2742,null,33930,null,2740,null,311270,null,8280,null,0400000US32,Nevada,32
506342,null,4336,null,35223,null,2786,null,18303,null,2185,null,4814,null,1240,null,12382,null,1779,null,2638,null,873,null,9744,null,1874,null,1107,null,876,null,16920,null,2412,null,2559,null,762,null,2268,null,728,null,1100,null,568,null,1168,null,430,null,12093,null,2114,null,471119,null,4994,null,142111,null,4746,null,108009,null,4177,null,32009,null,2539,null,9338,null,1538,null,22671,null,2070,null,2093,null,895,null,329008,null,6078,null,155544,null,3575,null,18906,null,2065,null,6688,null,1198,null,12218,null,1673,null,154558,null,5017,null,0400000US33,New Hampshire,33
3154926,null,9910,null,174459,null,7059,null,96526,null,5094,null,24015,null,2469,null,71633,null,4468,null,10438,null,1827,null,61195,null,4393,null,878,null,553,null,77933,null,4912,null,12669,null,1775,null,16192,null,2137,null,4304,null,921,null,11888,null,1878,null,49072,null,3811,null,2980467,null,11478,null,1001901,null,14303,null,737368,null,12220,null,259140,null,8676,null,63916,null,3671,null,195224,null,7834,null,5393,null,1528,null,1978566,null,14458,null,837452,null,11885,null,213562,null,6075,null,68561,null,3869,null,145001,null,4600,null,927552,null,11000,null,0400000US34,New Jersey,34
742104,null,4973,null,79217,null,4267,null,51042,null,3444,null,17989,null,2389,null,32763,null,3057,null,6615,null,1477,null,26148,null,2850,null,290,null,240,null,28175,null,2594,null,4756,null,983,null,5539,null,1118,null,1651,null,679,null,3888,null,955,null,17880,null,2127,null,662887,null,6405,null,197431,null,6518,null,130251,null,5525,null,65366,null,4443,null,21798,null,2776,null,43568,null,3578,null,1814,null,739,null,465456,null,7816,null,194084,null,5036,null,38548,null,2496,null,11923,null,1537,null,26625,null,2334,null,232824,null,6510,null,0400000US35,New Mexico,35
7187555,null,16275,null,891528,null,14154,null,415201,null,9278,null,122403,null,5835,null,288553,null,7697,null,37455,null,3343,null,251098,null,7358,null,4245,null,1087,null,476327,null,11193,null,72543,null,4011,null,98018,null,5167,null,23231,null,2716,null,74787,null,4294,null,305766,null,9021,null,6296027,null,17973,null,1897237,null,16982,null,1345045,null,14416,null,539098,null,11306,null,134821,null,7333,null,404277,null,9156,null,13094,null,2175,null,4398790,null,20111,null,1674607,null,14694,null,466573,null,11606,null,146629,null,6071,null,319944,null,8829,null,2257610,null,18842,null,0400000US36,New York,36
3646095,null,15663,null,401614,null,10150,null,235678,null,8877,null,70895,null,4658,null,160410,null,7489,null,23206,null,2631,null,137204,null,6952,null,4373,null,1116,null,165936,null,6488,null,23560,null,2501,null,34488,null,2888,null,8203,null,1483,null,26285,null,2325,null,107888,null,5217,null,3244481,null,17245,null,967939,null,13573,null,688503,null,11659,null,272648,null,9603,null,72394,null,5738,null,200254,null,7346,null,6788,null,1617,null,2276542,null,14896,null,1008557,null,11724,null,171216,null,6012,null,54465,null,4202,null,116751,null,5011,null,1096769,null,13781,null,0400000US37,North Carolina,37
279014,null,2769,null,21168,null,1953,null,10196,null,1510,null,3167,null,848,null,6812,null,1405,null,896,null,374,null,5916,null,1422,null,217,null,180,null,10972,null,1222,null,1124,null,355,null,889,null,414,null,235,null,266,null,654,null,321,null,8959,null,1244,null,257846,null,3173,null,66833,null,2597,null,52235,null,2299,null,14304,null,1707,null,5114,null,1083,null,9190,null,1273,null,294,null,162,null,191013,null,3235,null,84322,null,2210,null,9299,null,1422,null,3511,null,790,null,5788,null,1084,null,97392,null,3427,null,0400000US38,North Dakota,38
4526404,null,14127,null,569270,null,10381,null,305944,null,7979,null,85271,null,4165,null,215716,null,7235,null,32352,null,3755,null,183364,null,5791,null,4957,null,1351,null,263326,null,7068,null,34991,null,2304,null,49786,null,3551,null,12536,null,1904,null,37250,null,2993,null,178549,null,6115,null,3957134,null,15508,null,1127335,null,12008,null,819975,null,10756,null,296687,null,8041,null,80463,null,5150,null,216224,null,6928,null,10673,null,1869,null,2829799,null,16485,null,1230796,null,14155,null,213992,null,7731,null,64870,null,4736,null,149122,null,5500,null,1385011,null,14292,null,0400000US39,Ohio,39
1430019,null,8950,null,172416,null,5857,null,100097,null,5148,null,34402,null,2883,null,64421,null,4631,null,10184,null,2058,null,54237,null,3992,null,1274,null,603,null,72319,null,3672,null,11552,null,1361,null,12722,null,1710,null,3242,null,858,null,9480,null,1340,null,48045,null,3407,null,1257603,null,9582,null,381795,null,7758,null,271157,null,7261,null,106989,null,4503,null,34631,null,2464,null,72358,null,3742,null,3649,null,1014,null,875808,null,9532,null,386209,null,6600,null,61847,null,3305,null,22116,null,2052,null,39731,null,2860,null,427752,null,9393,null,0400000US40,Oklahoma,40
1485919,null,6587,null,215791,null,6686,null,108955,null,5396,null,40828,null,3454,null,65246,null,4096,null,12121,null,2022,null,53125,null,3834,null,2881,null,1099,null,106836,null,4711,null,18686,null,2386,null,18346,null,2078,null,5600,null,1239,null,12746,null,1670,null,69804,null,3915,null,1270128,null,8956,null,339918,null,8191,null,260068,null,7458,null,77109,null,4667,null,25161,null,2839,null,51948,null,4044,null,2741,null,863,null,930210,null,10178,null,420149,null,8166,null,56195,null,3823,null,19725,null,2116,null,36470,null,2976,null,453866,null,10232,null,0400000US41,Oregon,41
4916869,null,14704,null,477892,null,8088,null,247757,null,6670,null,67133,null,3970,null,176369,null,5845,null,25191,null,3023,null,151178,null,5325,null,4255,null,1186,null,230135,null,6588,null,29894,null,2251,null,42537,null,3106,null,10222,null,1448,null,32315,null,2774,null,157704,null,5609,null,4438977,null,15347,null,1232711,null,12418,null,913884,null,9212,null,307216,null,8073,null,89324,null,5208,null,217892,null,6158,null,11611,null,1686,null,3206266,null,14440,null,1403521,null,12558,null,255278,null,7736,null,80925,null,4141,null,174353,null,6893,null,1547467,null,13189,null,0400000US42,Pennsylvania,42
406343,null,4227,null,40499,null,3277,null,21688,null,1895,null,5116,null,1068,null,16215,null,1903,null,1906,null,903,null,14309,null,1664,null,357,null,335,null,18811,null,2241,null,2665,null,747,null,3319,null,1166,null,831,null,585,null,2488,null,985,null,12827,null,1761,null,365844,null,4890,null,104313,null,4413,null,73536,null,3533,null,29734,null,3257,null,8196,null,1801,null,21538,null,2683,null,1043,null,581,null,261531,null,5185,null,105875,null,4145,null,21054,null,2166,null,6000,null,1217,null,15054,null,1861,null,134602,null,5000,null,0400000US44,Rhode Island,44
1730232,null,10605,null,214770,null,7924,null,126354,null,6590,null,33472,null,3037,null,91431,null,5603,null,12459,null,2173,null,78972,null,5184,null,1451,null,807,null,88416,null,4998,null,15273,null,1975,null,20209,null,2247,null,5206,null,1225,null,15003,null,1732,null,52934,null,4042,null,1515462,null,11072,null,432165,null,8659,null,298784,null,7279,null,130871,null,5946,null,32877,null,3382,null,97994,null,5147,null,2510,null,779,null,1083297,null,11004,null,485777,null,7952,null,87947,null,4756,null,24776,null,2603,null,63171,null,4193,null,509573,null,8596,null,0400000US45,South Carolina,45
316638,null,3769,null,30705,null,2768,null,17082,null,2014,null,5647,null,1253,null,11059,null,1711,null,1723,null,656,null,9336,null,1597,null,376,null,354,null,13623,null,1836,null,1037,null,370,null,1047,null,496,null,283,null,245,null,764,null,429,null,11539,null,1692,null,285933,null,4013,null,84967,null,2884,null,63869,null,2589,null,20137,null,1875,null,5043,null,909,null,15094,null,1682,null,961,null,572,null,200966,null,4028,null,91601,null,2697,null,10252,null,1271,null,3638,null,844,null,6614,null,962,null,99113,null,4283,null,0400000US46,South Dakota,46
2447066,null,12952,null,375597,null,9373,null,206381,null,6886,null,71542,null,4083,null,132928,null,5921,null,20696,null,2726,null,112232,null,5536,null,1911,null,967,null,169216,null,6496,null,33404,null,2988,null,34244,null,2973,null,7342,null,1300,null,26902,null,2629,null,101568,null,5091,null,2071469,null,13808,null,603101,null,10001,null,442307,null,8530,null,154815,null,7060,null,43670,null,3703,null,111145,null,5873,null,5979,null,1372,null,1468368,null,13318,null,660059,null,10318,null,109490,null,5137,null,35056,null,3509,null,74434,null,3618,null,698819,null,11767,null,0400000US47,Tennessee,47
