B25045_001E,B25045_001EA,B25045_001M,B25045_001MA,B25045_002E,B25045_002EA,B25045_002M,B25045_002MA,B25045_003E,B25045_003EA,B25045_003M,B25045_003MA,B25045_004E,B25045_004EA,B25045_004M,B25045_004MA,B25045_005E,B25045_005EA,B25045_005M,B25045_005MA,B25045_006E,B25045_006EA,B25045_006M,B25045_006MA,B25045_007E,B25045_007EA,B25045_007M,B25045_007MA,B25045_008E,B25045_008EA,B25045_008M,B25045_008MA,B25045_009E,B25045_009EA,B25045_009M,B25045_009MA,B25045_010E,B25045_010EA,B25045_010M,B25045_010MA,B25045_011E,B25045_011EA,B25045_011M,B25045_011MA,B25045_012E,B25045_012EA,B25045_012M,B25045_012MA,B25045_013E,B25045_013EA,B25045_013M,B25045_013MA,B25045_014E,B25045_014EA,B25045_014M,B25045_014MA,B25045_015E,B25045_015EA,B25045_015M,B25045_015MA,B25045_016E,B25045_016EA,B25045_016M,B25045_016MA,B25045_017E,B25045_017EA,B25045_017M,B25045_017MA,B25045_018E,B25045_018EA,B25045_018M,B25045_018MA,B25045_019E,B25045_019EA,B25045_019M,B25045_019MA,GEO_ID,NAME,state
1095026,null,8003,null,760954,null,9164,null,32380,null,2675,null,2661,null,1037,null,10676,null,1544,null,19043,null,1778,null,728574,null,8952,null,93590,null,5048,null,448010,null,6943,null,186974,null,3928,null,334072,null,8181,null,48045,null,4020,null,11067,null,2459,null,25527,null,3122,null,11451,null,1694,null,286027,null,8682,null,125261,null,5968,null,137024,null,6309,null,23742,null,2065,null,0400000US28,Mississippi,28
2339684,null,9753,null,1616365,null,12338,null,46324,null,2797,null,3677,null,822,null,18197,null,2198,null,24450,null,2168,null,1570041,null,12359,null,210962,null,6069,null,963851,null,9514,null,395228,null,5230,null,723319,null,12154,null,119988,null,5027,null,29953,null,2838,null,56151,null,3451,null,33884,null,2948,null,603331,null,11773,null,263569,null,8421,null,277169,null,9175,null,62593,null,2909,null,0400000US29,Missouri,29
375287,null,3537,null,259779,null,5241,null,5093,null,874,null,346,null,213,null,2114,null,581,null,2633,null,588,null,254686,null,5370,null,25292,null,2048,null,160982,null,4039,null,68412,null,1980,null,115508,null,4810,null,13612,null,1696,null,2888,null,759,null,6642,null,1241,null,4082,null,884,null,101896,null,4662,null,44335,null,2822,null,44299,null,3301,null,13262,null,1585,null,0400000US30,Montana,30
711223,null,4845,null,478209,null,6374,null,10268,null,1280,null,556,null,325,null,3453,null,744,null,6259,null,976,null,467941,null,6406,null,69437,null,3417,null,285288,null,4754,null,113216,null,2544,null,233014,null,5227,null,32754,null,3058,null,8503,null,1857,null,13406,null,2099,null,10845,null,1509,null,200260,null,5511,null,100468,null,3941,null,77222,null,4228,null,22570,null,1716,null,0400000US31,Nebraska,31
965715,null,7365,null,572214,null,8475,null,13064,null,1628,null,933,null,430,null,5146,null,962,null,6985,null,1332,null,559150,null,8494,null,71344,null,4199,null,356145,null,7414,null,131661,null,2857,null,393501,null,8659,null,58625,null,3929,null,16011,null,2188,null,26094,null,2437,null,16520,null,2257,null,334876,null,8753,null,128878,null,5472,null,176743,null,6880,null,29255,null,2652,null,0400000US32,Nevada,32
506342,null,4336,null,367316,null,4946,null,6858,null,1179,null,640,null,456,null,2315,null,664,null,3903,null,742,null,360458,null,4729,null,31803,null,2800,null,249162,null,4207,null,79493,null,2481,null,139026,null,4442,null,17158,null,1735,null,4472,null,1326,null,5499,null,991,null,7187,null,1051,null,121868,null,4783,null,47055,null,3294,null,60317,null,3650,null,14496,null,1695,null,0400000US33,New Hampshire,33
3154926,null,9910,null,2086551,null,13280,null,79767,null,4165,null,4311,null,1175,null,26750,null,2784,null,48706,null,2943,null,2006784,null,13145,null,174086,null,6414,null,1352517,null,11647,null,480181,null,6058,null,1068375,null,12489,null,293185,null,8544,null,74439,null,4896,null,141949,null,6544,null,76797,null,3985,null,775190,null,12319,null,248159,null,6879,null,427237,null,10254,null,99794,null,4899,null,0400000US34,New Jersey,34
742104,null,4973,null,514530,null,6487,null,16732,null,1770,null,921,null,480,null,7463,null,1374,null,8348,null,1141,null,497798,null,6687,null,63048,null,3559,null,301247,null,5077,null,133503,null,3888,null,227574,null,6879,null,22960,null,2627,null,5151,null,1344,null,10595,null,1752,null,7214,null,1390,null,204614,null,6574,null,93842,null,4720,null,91568,null,4933,null,19204,null,1997,null,0400000US35,New Mexico,35
7187555,null,16275,null,3955096,null,19708,null,377646,null,9592,null,34954,null,2953,null,182303,null,6326,null,160389,null,5261,null,3577450,null,19644,null,293412,null,7437,null,2409645,null,16425,null,874393,null,9082,null,3232459,null,19133,null,1674126,null,16017,null,452850,null,10129,null,865958,null,13569,null,355318,null,6775,null,1558333,null,17071,null,481947,null,9481,null,881155,null,13965,null,195231,null,5617,null,0400000US36,New York,36
3646095,null,15663,null,2449917,null,18145,null,66899,null,3717,null,3350,null,854,null,26134,null,2692,null,37415,null,2774,null,2383018,null,17827,null,298789,null,8611,null,1508195,null,13211,null,576034,null,7209,null,1196178,null,15743,null,168922,null,6203,null,49700,null,3651,null,77197,null,4829,null,42025,null,3005,null,1027256,null,16596,null,453552,null,10060,null,484181,null,13052,null,89523,null,3857,null,0400000US37,North Carolina,37
279014,null,2769,null,184159,null,3181,null,2633,null,586,null,246,null,179,null,956,null,399,null,1431,null,400,null,181526,null,3132,null,29232,null,2092,null,109499,null,2268,null,42795,null,1583,null,94855,null,3294,null,10645,null,1389,null,3176,null,875,null,3123,null,763,null,4346,null,846,null,84210,null,3300,null,45287,null,2763,null,27180,null,2123,null,11743,null,1286,null,0400000US38,North Dakota,38
4526404,null,14127,null,3080013,null,18866,null,99108,null,4594,null,7217,null,1511,null,35830,null,2657,null,56061,null,3031,null,2980905,null,18063,null,347904,null,8588,null,1883932,null,11262,null,749069,null,7772,null,1446391,null,15349,null,277442,null,7287,null,73432,null,4251,null,134380,null,5279,null,69630,null,3350,null,1168949,null,14501,null,474161,null,9989,null,568075,null,11674,null,126713,null,4749,null,0400000US39,Ohio,39
1430019,null,8950,null,960901,null,9207,null,22289,null,1893,null,1424,null,521,null,9750,null,1453,null,11115,null,1327,null,938612,null,9291,null,135461,null,4801,null,552839,null,7291,null,250312,null,3457,null,469118,null,8798,null,60289,null,3451,null,15922,null,2412,null,27815,null,2011,null,16552,null,1980,null,408829,null,8414,null,187927,null,5966,null,184907,null,5858,null,35995,null,2485,null,0400000US40,Oklahoma,40
1485919,null,6587,null,936919,null,9031,null,20946,null,2208,null,1441,null,557,null,8997,null,1305,null,10508,null,1371,null,915973,null,8941,null,91288,null,4639,null,587893,null,7845,null,236792,null,4452,null,549000,null,9010,null,86113,null,4401,null,25619,null,3225,null,32215,null,2900,null,28279,null,2762,null,462887,null,9022,null,197527,null,6267,null,220020,null,7379,null,45340,null,3092,null,0400000US41,Oregon,41
4916869,null,14704,null,3467285,null,17499,null,173975,null,6016,null,12367,null,1808,null,64181,null,3857,null,97427,null,3601,null,3293310,null,17150,null,348772,null,7901,null,2112353,null,12276,null,832185,null,7985,null,1449584,null,16702,null,380946,null,9000,null,109253,null,5719,null,162736,null,6283,null,108957,null,4704,null,1068638,null,15661,null,408373,null,9563,null,498275,null,11751,null,161990,null,4828,null,0400000US42,Pennsylvania,42
406343,null,4227,null,257680,null,4568,null,8888,null,1390,null,357,null,322,null,2791,null,614,null,5740,null,1133,null,248792,null,4494,null,24353,null,2392,null,162662,null,3886,null,61777,null,2237,null,148663,null,4568,null,27288,null,2735,null,5717,null,1365,null,13065,null,1952,null,8506,null,1306,null,121375,null,5193,null,40839,null,3373,null,62331,null,4051,null,18205,null,1706,null,0400000US44,Rhode Island,44
1730232,null,10605,null,1213577,null,11626,null,40330,null,3471,null,2506,null,939,null,15947,null,2043,null,21877,null,2288,null,1173247,null,11832,null,139904,null,5696,null,722479,null,9526,null,310864,null,4529,null,516655,null,9849,null,79056,null,4445,null,20152,null,2529,null,40040,null,3726,null,18864,null,2133,null,437599,null,8910,null,186507,null,6722,null,213223,null,7152,null,37869,null,2839,null,0400000US45,South Carolina,45
316638,null,3769,null,215033,null,3921,null,3239,null,676,null,75,null,105,null,1061,null,409,null,2103,null,527,null,211794,null,3991,null,28688,null,2293,null,131142,null,3200,null,51964,null,1919,null,101605,null,4457,null,12599,null,1880,null,2380,null,906,null,4827,null,1050,null,5392,null,1011,null,89006,null,4362,null,39535,null,3044,null,35573,null,2806,null,13898,null,1540,null,0400000US46,South Dakota,46
2447066,null,12952,null,1692157,null,14484,null,47195,null,3223,null,2764,null,941,null,16001,null,1799,null,28430,null,2562,null,1644962,null,13850,null,206629,null,6699,null,1026498,null,11500,null,411835,null,5481,null,754909,null,12322,null,103921,null,5622,null,26220,null,3047,null,48684,null,4113,null,29017,null,2954,null,650988,null,11526,null,277454,null,8305,null,316283,null,8942,null,57251,null,3487,null,0400000US47,Tennessee,47
8527938,null,23685,null,5430700,null,23806,null,124805,null,4711,null,7494,null,1348,null,45692,null,3643,null,71619,null,3733,null,5305895,null,23768,null,717654,null,12783,null,3434464,null,19405,null,1153777,null,10965,null,3097238,null,23180,null,385575,null,10630,null,112740,null,6789,null,173330,null,8382,null,99505,null,4964,null,2711663,null,24837,null,1235995,null,17116,null,1284587,null,17827,null,191081,null,6021,null,0400000US48,Texas,48
863122,null,4563,null,617106,null,7080,null,11106,null,1373,null,1348,null,534,null,4285,null,937,null,5473,null,936,null,606000,null,7000,null,117665,null,3815,null,364668,null,5297,null,123667,null,2861,null,246016,null,6525,null,26555,null,2500,null,7765,null,1595,null,10231,null,1518,null,8559,null,1161,null,219461,null,6758,null,117481,null,4935,null,87433,null,4861,null,14547,null,1736,null,0400000US49,Utah,49
251736,null,2982,null,179447,null,3107,null,4348,null,818,null,532,null,329,null,1577,null,509,null,2239,null,644,null,175099,null,3099,null,15024,null,1131,null,119074,null,2628,null,41001,null,1460,null,72289,null,3301,null,10829,null,1557,null,2366,null,734,null,4226,null,887,null,4237,null,866,null,61460,null,3280,null,27569,null,2152,null,26673,null,2142,null,7218,null,943,null,0400000US50,Vermont,50
2971489,null,12961,null,2024529,null,15173,null,55566,null,3494,null,3163,null,874,null,20241,null,2100,null,32162,null,2567,null,1968963,null,15689,null,227696,null,6978,null,1292711,null,12122,null,448556,null,6154,null,946960,null,13066,null,132274,null,6429,null,35115,null,3352,null,58857,null,4384,null,38302,null,2889,null,814686,null,13399,null,350382,null,7715,null,394190,null,9930,null,70114,null,3771,null,0400000US51,Virginia,51
2559288,null,9514,null,1645662,null,12603,null,33589,null,2473,null,2450,null,682,null,13713,null,1599,null,17426,null,1843,null,1612073,null,12634,null,184206,null,5679,null,1058286,null,10450,null,369581,null,5487,null,913626,null,11489,null,128840,null,6927,null,35880,null,3817,null,51424,null,4454,null,41536,null,3045,null,784786,null,11643,null,340977,null,6965,null,373630,null,10293,null,70179,null,4066,null,0400000US53,Washington,53
748517,null,6008,null,551063,null,6864,null,26240,null,2217,null,743,null,418,null,9560,null,1513,null,15937,null,1683,null,524823,null,6904,null,60373,null,3488,null,318671,null,4119,null,145779,null,3098,null,197454,null,5349,null,39705,null,3007,null,10753,null,1449,null,18593,null,2157,null,10359,null,1377,null,157749,null,5348,null,67998,null,3928,null,71010,null,3739,null,18741,null,2102,null,0400000US54,West Virginia,54
2272274,null,8949,null,1567336,null,10758,null,36840,null,2658,null,2252,null,657,null,13432,null,1447,null,21156,null,1803,null,1530496,null,10131,null,193758,null,5868,null,990413,null,7498,null,346325,null,4394,null,704938,null,9233,null,115655,null,5435,null,37108,null,3745,null,44232,null,2989,null,34315,null,2472,null,589283,null,9267,null,264593,null,6201,null,249251,null,6649,null,75439,null,3410,null,0400000US55,Wisconsin,55
213571,null,2941,null,151460,null,3613,null,1844,null,594,null,250,null,213,null,848,null,415,null,746,null,386,null,149616,null,3478,null,23070,null,2179,null,93093,null,2904,null,33453,null,1715,null,62111,null,3871,null,6172,null,1525,null,669,null,567,null,2958,null,1030,null,2545,null,686,null,55939,null,3555,null,26604,null,2642,null,24655,null,2213,null,4680,null,860,null,0400000US56,Wyoming,56
1181112,null,8338,null,844860,null,7873,null,132441,null,4005,null,3467,null,815,null,48617,null,2853,null,80357,null,3339,null,712419,null,7945,null,64003,null,3691,null,450370,null,7561,null,198046,null,4435,null,336252,null,6528,null,100816,null,3664,null,23008,null,2108,null,50525,null,2762,null,27283,null,1907,null,235436,null,5944,null,77832,null,3643,null,135929,null,4923,null,21675,null,1578,null,0400000US72,Puerto Rico,72
