B19201_001E,B19201_001EA,B19201_001M,B19201_001MA,B19201_002E,B19201_002EA,B19201_002M,B19201_002MA,B19201_003E,B19201_003EA,B19201_003M,B19201_003MA,B19201_004E,B19201_004EA,B19201_004M,B19201_004MA,B19201_005E,B19201_005EA,B19201_005M,B19201_005MA,B19201_006E,B19201_006EA,B19201_006M,B19201_006MA,B19201_007E,B19201_007EA,B19201_007M,B19201_007MA,B19201_008E,B19201_008EA,B19201_008M,B19201_008MA,B19201_009E,B19201_009EA,B19201_009M,B19201_009MA,B19201_010E,B19201_010EA,B19201_010M,B19201_010MA,B19201_011E,B19201_011EA,B19201_011M,B19201_011MA,B19201_012E,B19201_012EA,B19201_012M,B19201_012MA,B19201_013E,B19201_013EA,B19201_013M,B19201_013MA,B19201_014E,B19201_014EA,B19201_014M,B19201_014MA,B19201_015E,B19201_015EA,B19201_015M,B19201_015MA,B19201_016E,B19201_016EA,B19201_016M,B19201_016MA,B19201_017E,B19201_017EA,B19201_017M,B19201_017MA,GEO_ID,NAME,state
736600,null,10488,null,94240,null,3899,null,71703,null,3481,null,62826,null,3523,null,60449,null,3280,null,52243,null,2721,null,49654,null,2913,null,46620,null,3175,null,41858,null,2812,null,35431,null,2618,null,58743,null,3523,null,62608,null,3760,null,52968,null,2592,null,23506,null,2304,null,9124,null,1506,null,7248,null,1277,null,7379,null,1084,null,0400000US27,Minnesota,27
340895,null,8894,null,79615,null,4650,null,50733,null,2760,null,37211,null,3128,null,30559,null,2963,null,24291,null,3065,null,20746,null,2526,null,16536,null,2038,null,13467,null,2002,null,12987,null,2051,null,14858,null,2163,null,16932,null,2097,null,12288,null,1984,null,5079,null,1187,null,2375,null,743,null,1838,null,616,null,1380,null,497,null,0400000US28,Mississippi,28
796309,null,11349,null,129363,null,5881,null,97874,null,4713,null,74578,null,3926,null,71339,null,4060,null,64902,null,3182,null,55699,null,3460,null,51896,null,3349,null,38939,null,3339,null,35801,null,2778,null,56303,null,3611,null,46278,null,3473,null,37930,null,2921,null,18381,null,2333,null,5566,null,1177,null,5793,null,1350,null,5667,null,1133,null,0400000US29,Missouri,29
139347,null,4887,null,21166,null,2343,null,17548,null,1823,null,17020,null,1706,null,12626,null,1344,null,11928,null,1509,null,9635,null,1550,null,8906,null,1129,null,8214,null,1545,null,5844,null,970,null,9144,null,1505,null,7776,null,1396,null,5394,null,1056,null,2302,null,678,null,814,null,387,null,389,null,247,null,641,null,306,null,0400000US30,Montana,30
253257,null,6653,null,36166,null,2927,null,30889,null,2073,null,23732,null,2423,null,22319,null,2263,null,22924,null,2541,null,21223,null,2160,null,16156,null,2001,null,14683,null,1684,null,10731,null,1743,null,18181,null,2046,null,13806,null,1747,null,12263,null,1574,null,5053,null,1040,null,1911,null,728,null,1436,null,517,null,1784,null,560,null,0400000US31,Nebraska,31
333479,null,8146,null,38024,null,3202,null,25182,null,2576,null,28931,null,2831,null,23630,null,2382,null,22837,null,2325,null,18046,null,2173,null,21287,null,2223,null,19268,null,2264,null,16605,null,2524,null,28173,null,2362,null,31604,null,3032,null,29415,null,2959,null,13122,null,2000,null,6118,null,1179,null,6246,null,1435,null,4991,null,1332,null,0400000US32,Nevada,32
169851,null,5205,null,19644,null,2159,null,15684,null,2058,null,12582,null,1666,null,15088,null,1996,null,12336,null,1878,null,10334,null,1672,null,11198,null,1845,null,10067,null,1478,null,8296,null,1456,null,13210,null,1878,null,12862,null,1937,null,13807,null,2050,null,5261,null,1239,null,3617,null,835,null,3273,null,881,null,2592,null,772,null,0400000US33,New Hampshire,33
982895,null,11580,null,111841,null,5899,null,83819,null,4536,null,77130,null,4211,null,64708,null,3607,null,62156,null,3817,null,53787,null,3201,null,52124,null,3696,null,43746,null,3220,null,46688,null,3180,null,77876,null,4700,null,87671,null,4603,null,96294,null,5222,null,52089,null,3465,null,24075,null,2636,null,25765,null,2552,null,23126,null,2209,null,0400000US34,New Jersey,34
252808,null,6567,null,47079,null,3630,null,26241,null,2699,null,21851,null,2503,null,24448,null,2559,null,17416,null,2256,null,17442,null,1952,null,14945,null,1949,null,11108,null,1964,null,13381,null,2006,null,14271,null,1970,null,17465,null,2157,null,14669,null,1839,null,5126,null,1212,null,2980,null,852,null,2606,null,791,null,1780,null,608,null,0400000US35,New Mexico,35
2580715,null,19412,null,396882,null,11110,null,231872,null,6069,null,200928,null,6290,null,178703,null,6704,null,162017,null,5623,null,140601,null,6607,null,128983,null,5687,null,111060,null,4787,null,106493,null,4989,null,187293,null,7628,null,206950,null,7699,null,212810,null,6946,null,113344,null,5477,null,63273,null,4670,null,64111,null,4507,null,75395,null,4312,null,0400000US36,New York,36
1215818,null,14776,null,208806,null,7346,null,146734,null,6238,null,118246,null,5686,null,103788,null,5497,null,95801,null,4971,null,85362,null,4989,null,69853,null,3851,null,63157,null,4525,null,54038,null,4166,null,76930,null,4280,null,73692,null,3989,null,63194,null,4430,null,24000,null,2436,null,10191,null,1412,null,9249,null,1556,null,12777,null,1860,null,0400000US37,North Carolina,37
106862,null,3703,null,18833,null,2012,null,11834,null,1203,null,10632,null,1450,null,9634,null,1572,null,9015,null,1313,null,9066,null,1241,null,6385,null,1051,null,5301,null,918,null,4815,null,884,null,5968,null,984,null,6246,null,1237,null,4699,null,1079,null,1753,null,524,null,1354,null,579,null,617,null,406,null,710,null,296,null,0400000US38,North Dakota,38
1579190,null,13980,null,270780,null,8048,null,177054,null,7194,null,157112,null,5545,null,148785,null,5631,null,121876,null,4655,null,107516,null,5223,null,98512,null,4696,null,83779,null,4064,null,64863,null,4469,null,105713,null,5888,null,101162,null,5673,null,75793,null,4081,null,30114,null,2337,null,13598,null,1826,null,12590,null,1545,null,9943,null,1375,null,0400000US39,Ohio,39
480720,null,9266,null,86588,null,3960,null,59396,null,3540,null,51107,null,3756,null,46156,null,3271,null,39346,null,3234,null,33687,null,2555,null,29154,null,2435,null,21108,null,2193,null,19730,null,2419,null,28454,null,2343,null,27572,null,2666,null,20468,null,2366,null,8182,null,1473,null,3195,null,819,null,2995,null,931,null,3582,null,1144,null,0400000US40,Oklahoma,40
529292,null,10134,null,74119,null,3931,null,55870,null,4059,null,49330,null,2902,null,47635,null,4006,null,40960,null,3764,null,36402,null,3144,null,32920,null,2935,null,27568,null,2685,null,22737,null,2325,null,38807,null,3053,null,36593,null,3237,null,30705,null,2666,null,17686,null,2048,null,6677,null,1387,null,6273,null,1641,null,5010,null,1201,null,0400000US41,Oregon,41
1721037,null,13931,null,255294,null,8600,null,202678,null,6482,null,173064,null,5730,null,153074,null,5457,null,126919,null,5042,null,113736,null,5037,null,95233,null,4403,null,84899,null,4768,null,76033,null,4284,null,121026,null,5739,null,117006,null,6045,null,103632,null,4455,null,41162,null,2838,null,20861,null,2235,null,19671,null,2493,null,16749,null,1671,null,0400000US42,Pennsylvania,42
148829,null,5187,null,22523,null,2096,null,15986,null,1776,null,11786,null,1685,null,10870,null,1730,null,8657,null,1560,null,7788,null,1535,null,7228,null,1471,null,7284,null,1300,null,7197,null,1602,null,12539,null,1868,null,13396,null,1672,null,11064,null,1896,null,5246,null,1304,null,3188,null,977,null,2149,null,672,null,1928,null,593,null,0400000US44,Rhode Island,44
566468,null,8993,null,105983,null,4849,null,70253,null,4080,null,56217,null,3937,null,48461,null,3532,null,43598,null,4084,null,41490,null,3139,null,34643,null,3097,null,27818,null,2525,null,23635,null,2110,null,34477,null,2892,null,32519,null,3239,null,25109,null,2429,null,10765,null,1622,null,4973,null,1131,null,3019,null,695,null,3508,null,874,null,0400000US45,South Carolina,45
111989,null,4358,null,18333,null,1878,null,14271,null,1784,null,10054,null,1417,null,12350,null,1514,null,10133,null,1391,null,7718,null,1244,null,8637,null,1470,null,5782,null,1211,null,5448,null,1051,null,7575,null,1340,null,4576,null,1019,null,4473,null,1119,null,1235,null,417,null,455,null,349,null,676,null,402,null,273,null,170,null,0400000US46,South Dakota,46
808277,null,12280,null,152952,null,6922,null,104892,null,5016,null,81363,null,4138,null,67491,null,3785,null,64984,null,4236,null,54874,null,3482,null,45624,null,3357,null,36063,null,3451,null,33882,null,3176,null,50074,null,3749,null,43949,null,3718,null,38667,null,3123,null,13518,null,1761,null,7168,null,1359,null,6218,null,1155,null,6558,null,1313,null,0400000US47,Tennessee,47
2571571,null,22760,null,410475,null,10217,null,269074,null,7326,null,213289,null,8502,null,209550,null,7207,null,173089,null,6277,null,166458,null,6722,null,148151,null,5906,null,128388,null,6272,null,122872,null,6475,null,187904,null,7382,null,184374,null,7085,null,167674,null,6914,null,81974,null,5300,null,37719,null,3282,null,35850,null,3495,null,34730,null,2766,null,0400000US48,Texas,48
214390,null,5536,null,27892,null,2721,null,22275,null,2616,null,18828,null,2324,null,15506,null,1926,null,17716,null,1812,null,14741,null,2324,null,14162,null,1895,null,11958,null,1557,null,10865,null,1923,null,15900,null,1979,null,17933,null,1972,null,13013,null,1975,null,6833,null,1295,null,3039,null,924,null,2195,null,838,null,1534,null,619,null,0400000US49,Utah,49
92291,null,2909,null,12182,null,1458,null,10250,null,1226,null,8645,null,1403,null,8480,null,1453,null,6355,null,1002,null,7045,null,1117,null,4606,null,938,null,4761,null,866,null,4466,null,1010,null,8349,null,1451,null,7474,null,1053,null,4852,null,881,null,1940,null,585,null,1493,null,568,null,614,null,343,null,779,null,310,null,0400000US50,Vermont,50
983988,null,14460,null,121736,null,6170,null,83158,null,4826,null,70777,null,4359,null,66609,null,4235,null,66437,null,4831,null,57044,null,3960,null,55078,null,4142,null,49746,null,3748,null,45736,null,3791,null,79792,null,4353,null,82762,null,4662,null,89607,null,4523,null,48106,null,3626,null,25845,null,2867,null,24181,null,2042,null,17374,null,1690,null,0400000US51,Virginia,51
908769,null,11224,null,114829,null,5366,null,71738,null,3669,null,70212,null,4657,null,68744,null,4815,null,62499,null,4029,null,57344,null,4238,null,55216,null,3716,null,49744,null,3932,null,42730,null,3229,null,74394,null,4426,null,77377,null,4810,null,78251,null,4073,null,36588,null,3040,null,18111,null,2537,null,17145,null,1979,null,13847,null,1647,null,0400000US53,Washington,53
256238,null,6721,null,51599,null,3146,null,39947,null,2795,null,36726,null,2662,null,24207,null,2327,null,17799,null,1743,null,15964,null,1987,null,12662,null,1491,null,8929,null,1389,null,7392,null,1252,null,13791,null,1808,null,11247,null,1599,null,8445,null,1323,null,3122,null,834,null,1204,null,509,null,1525,null,699,null,1679,null,687,null,0400000US54,West Virginia,54
795659,null,9824,null,106048,null,4323,null,86883,null,4257,null,82763,null,3798,null,71589,null,3711,null,62960,null,3475,null,56884,null,3254,null,50919,null,2993,null,43580,null,3267,null,39775,null,2769,null,60447,null,3236,null,56942,null,3928,null,41952,null,2756,null,16342,null,1956,null,7697,null,1279,null,6017,null,1060,null,4861,null,846,null,0400000US55,Wisconsin,55
70112,null,3373,null,9570,null,1501,null,6644,null,1119,null,7128,null,1312,null,6564,null,1487,null,6336,null,1244,null,4225,null,1047,null,5003,null,1272,null,3191,null,1123,null,4394,null,1151,null,5856,null,1295,null,4131,null,847,null,3748,null,801,null,1642,null,683,null,867,null,471,null,589,null,386,null,224,null,177,null,0400000US56,Wyoming,56
303401,null,5843,null,148557,null,4408,null,45811,null,2746,null,28664,null,2212,null,19209,null,1860,null,13665,null,1743,null,10524,null,1450,null,7097,null,1163,null,6167,null,980,null,4923,null,1031,null,5568,null,936,null,4912,null,888,null,4440,null,909,null,2129,null,732,null,599,null,279,null,487,null,276,null,649,null,371,null,0400000US72,Puerto Rico,72
