C08528_001E,C08528_001EA,C08528_001M,C08528_001MA,C08528_002E,C08528_002EA,C08528_002M,C08528_002MA,C08528_003E,C08528_003EA,C08528_003M,C08528_003MA,C08528_004E,C08528_004EA,C08528_004M,C08528_004MA,C08528_005E,C08528_005EA,C08528_005M,C08528_005MA,C08528_006E,C08528_006EA,C08528_006M,C08528_006MA,C08528_007E,C08528_007EA,C08528_007M,C08528_007MA,C08528_008E,C08528_008EA,C08528_008M,C08528_008MA,C08528_009E,C08528_009EA,C08528_009M,C08528_009MA,C08528_010E,C08528_010EA,C08528_010M,C08528_010MA,C08528_011E,C08528_011EA,C08528_011M,C08528_011MA,C08528_012E,C08528_012EA,C08528_012M,C08528_012MA,C08528_013E,C08528_013EA,C08528_013M,C08528_013MA,C08528_014E,C08528_014EA,C08528_014M,C08528_014MA,C08528_015E,C08528_015EA,C08528_015M,C08528_015MA,C08528_016E,C08528_016EA,C08528_016M,C08528_016MA,C08528_017E,C08528_017EA,C08528_017M,C08528_017MA,C08528_018E,C08528_018EA,C08528_018M,C08528_018MA,C08528_019E,C08528_019EA,C08528_019M,C08528_019MA,C08528_020E,C08528_020EA,C08528_020M,C08528_020MA,C08528_021E,C08528_021EA,C08528_021M,C08528_021MA,C08528_022E,C08528_022EA,C08528_022M,C08528_022MA,C08528_023E,C08528_023EA,C08528_023M,C08528_023MA,C08528_024E,C08528_024EA,C08528_024M,C08528_024MA,C08528_025E,C08528_025EA,C08528_025M,C08528_025MA,C08528_026E,C08528_026EA,C08528_026M,C08528_026MA,C08528_027E,C08528_027EA,C08528_027M,C08528_027MA,C08528_028E,C08528_028EA,C08528_028M,C08528_028MA,C08528_029E,C08528_029EA,C08528_029M,C08528_029MA,C08528_030E,C08528_030EA,C08528_030M,C08528_030MA,GEO_ID,NAME,state
1926542,null,15646,null,1467333,null,17356,null,346631,null,11105,null,109423,null,5580,null,3155,null,1580,null,1580073,null,16190,null,1218135,null,17152,null,290567,null,9995,null,69411,null,4523,null,1960,null,1330,null,193979,null,8718,null,150793,null,7639,null,29521,null,2594,null,13344,null,2192,null,321,null,334,null,11170,null,2055,null,8993,null,1694,null,2024,null,989,null,153,null,183,null,0,null,271,null,65192,null,4376,null,46952,null,4022,null,12430,null,1853,null,5666,null,1318,null,144,null,176,null,76128,null,5145,null,42460,null,3961,null,12089,null,1783,null,20849,null,2608,null,730,null,421,null,0400000US45,South Carolina,45
415020,null,5825,null,310508,null,5727,null,65944,null,3302,null,36934,null,2566,null,1634,null,643,null,320419,null,6371,null,250898,null,6699,null,51690,null,3138,null,17511,null,1997,null,320,null,200,null,42603,null,3748,null,32690,null,3475,null,8006,null,1188,null,1799,null,533,null,108,null,114,null,1892,null,667,null,1483,null,588,null,409,null,290,null,0,null,271,null,0,null,271,null,25525,null,2234,null,16282,null,2123,null,4994,null,1079,null,3754,null,851,null,495,null,314,null,24581,null,2331,null,9155,null,1514,null,845,null,406,null,13870,null,1447,null,711,null,361,null,0400000US46,South Dakota,46
2750197,null,18016,null,2160877,null,18573,null,390582,null,10102,null,195723,null,7084,null,3015,null,838,null,2301339,null,19960,null,1833935,null,19507,null,337641,null,9577,null,127580,null,6505,null,2183,null,749,null,268748,null,9383,null,209392,null,8563,null,37656,null,2764,null,21344,null,2919,null,356,null,271,null,22958,null,2767,null,19017,null,2558,null,2924,null,880,null,1017,null,698,null,0,null,271,null,65219,null,4911,null,49291,null,4463,null,8487,null,1604,null,7426,null,1437,null,15,null,27,null,91933,null,5126,null,49242,null,3453,null,3874,null,1131,null,38356,null,3457,null,461,null,301,null,0400000US47,Tennessee,47
11058421,null,33219,null,8621898,null,33806,null,1650331,null,21130,null,770115,null,18205,null,16077,null,2132,null,8809066,null,36199,null,6951908,null,33634,null,1377444,null,19761,null,470964,null,13631,null,8750,null,1535,null,1256151,null,21801,null,973560,null,19070,null,172338,null,7548,null,107487,null,7424,null,2766,null,947,null,175612,null,8433,null,142253,null,7548,null,25629,null,3000,null,7320,null,1663,null,410,null,416,null,400092,null,12161,null,312182,null,11271,null,51867,null,4431,null,34828,null,3704,null,1215,null,605,null,417500,null,11759,null,241995,null,8594,null,23053,null,3142,null,149516,null,7862,null,2936,null,928,null,0400000US48,Texas,48
1252718,null,9359,null,983040,null,9497,null,205736,null,6891,null,62140,null,3656,null,1802,null,647,null,956244,null,10503,null,760343,null,10900,null,166168,null,6119,null,28909,null,2450,null,824,null,391,null,145655,null,6570,null,116790,null,6373,null,21626,null,2260,null,6872,null,1447,null,367,null,311,null,29876,null,3609,null,24004,null,3141,null,5535,null,1519,null,337,null,269,null,0,null,271,null,59995,null,4348,null,46156,null,3867,null,10332,null,1791,null,3507,null,890,null,0,null,271,null,60948,null,4554,null,35747,null,3683,null,2075,null,753,null,22515,null,2461,null,611,null,417,null,0400000US49,Utah,49
313208,null,4901,null,234011,null,5576,null,46441,null,2819,null,32072,null,2410,null,684,null,245,null,235534,null,4730,null,181499,null,5349,null,36453,null,2332,null,17307,null,1803,null,275,null,147,null,30336,null,2966,null,23349,null,2600,null,4186,null,1027,null,2740,null,718,null,61,null,108,null,2277,null,783,null,1809,null,649,null,439,null,307,null,29,null,34,null,0,null,271,null,22141,null,2308,null,15710,null,1857,null,4249,null,919,null,2000,null,551,null,182,null,157,null,22920,null,1892,null,11644,null,1437,null,1114,null,379,null,9996,null,1244,null,166,null,133,null,0400000US50,Vermont,50
3722613,null,20263,null,2735100,null,23006,null,805203,null,13799,null,177385,null,6016,null,4925,null,1231,null,2950039,null,20631,null,2194180,null,21943,null,652640,null,12634,null,100753,null,5090,null,2466,null,865,null,370732,null,9030,null,276024,null,8133,null,72840,null,4508,null,20845,null,2496,null,1023,null,652,null,110313,null,6384,null,75678,null,5282,null,33421,null,3166,null,1214,null,516,null,0,null,271,null,134355,null,7059,null,95479,null,5858,null,31081,null,4389,null,7416,null,1548,null,379,null,299,null,157174,null,8291,null,93739,null,5737,null,15221,null,3843,null,47157,null,3675,null,1057,null,544,null,0400000US51,Virginia,51
3042540,null,17924,null,2300360,null,18103,null,541323,null,11023,null,197592,null,8129,null,3265,null,755,null,2194844,null,19451,null,1695216,null,17956,null,386965,null,9618,null,111352,null,5963,null,1311,null,486,null,343549,null,11762,null,260199,null,9738,null,65285,null,4853,null,17588,null,2356,null,477,null,334,null,177531,null,7720,null,137340,null,7077,null,37245,null,3308,null,2946,null,868,null,0,null,271,null,164003,null,7261,null,116324,null,5643,null,36735,null,3593,null,10552,null,1812,null,392,null,294,null,162613,null,8251,null,91281,null,6008,null,15093,null,2418,null,55154,null,3482,null,1085,null,605,null,0400000US53,Washington,53
728449,null,9324,null,549757,null,10050,null,136988,null,5414,null,40792,null,3612,null,912,null,417,null,598498,null,10698,null,456216,null,10458,null,115411,null,5024,null,26654,null,2995,null,217,null,147,null,71658,null,4169,null,55094,null,4054,null,13132,null,1650,null,3163,null,893,null,269,null,248,null,5112,null,1233,null,4102,null,1184,null,842,null,447,null,168,null,146,null,0,null,271,null,27679,null,2932,null,19362,null,2713,null,5326,null,1228,null,2918,null,796,null,73,null,145,null,25502,null,2156,null,14983,null,1815,null,2277,null,750,null,7889,null,1380,null,353,null,304,null,0400000US54,West Virginia,54
2759489,null,14922,null,2261362,null,14427,null,344652,null,8092,null,149676,null,4947,null,3799,null,791,null,2201112,null,12996,null,1849135,null,11935,null,270075,null,6022,null,80107,null,3644,null,1795,null,500,null,251574,null,7565,null,207382,null,6885,null,32647,null,3010,null,11206,null,1628,null,339,null,249,null,51913,null,3823,null,38420,null,4039,null,12673,null,1931,null,820,null,482,null,0,null,271,null,139889,null,6041,null,103669,null,5213,null,24674,null,2527,null,11048,null,1382,null,498,null,223,null,115001,null,4558,null,62756,null,3471,null,4583,null,774,null,46495,null,2858,null,1167,null,410,null,0400000US55,Wisconsin,55
284923,null,4340,null,203362,null,4510,null,58228,null,2987,null,22419,null,2502,null,914,null,476,null,219671,null,5140,null,160060,null,4773,null,46890,null,3150,null,12387,null,1987,null,334,null,295,null,32052,null,3087,null,23912,null,2716,null,6116,null,1208,null,1987,null,694,null,37,null,60,null,4030,null,1085,null,3610,null,1075,null,420,null,290,null,0,null,271,null,0,null,271,null,14703,null,1859,null,9463,null,1697,null,3723,null,707,null,1170,null,549,null,347,null,341,null,14467,null,2262,null,6317,null,1508,null,1079,null,459,null,6875,null,1590,null,196,null,199,null,0400000US56,Wyoming,56
1155465,null,11336,null,766703,null,11268,null,289872,null,7688,null,97366,null,4954,null,1524,null,648,null,901279,null,11514,null,608166,null,10811,null,233648,null,6837,null,58706,null,3099,null,759,null,435,null,119110,null,6169,null,76137,null,4863,null,32277,null,3163,null,10346,null,1564,null,350,null,330,null,35682,null,3077,null,23619,null,2491,null,8561,null,1473,null,3502,null,1033,null,0,null,271,null,73408,null,4802,null,47546,null,3685,null,13647,null,2293,null,12005,null,2415,null,210,null,212,null,25986,null,3169,null,11235,null,2336,null,1739,null,543,null,12807,null,2009,null,205,null,253,null,0400000US72,Puerto Rico,72
