B13002I_001E,B13002I_001EA,B13002I_001M,B13002I_001MA,B13002I_002E,B13002I_002EA,B13002I_002M,B13002I_002MA,B13002I_003E,B13002I_003EA,B13002I_003M,B13002I_003MA,B13002I_004E,B13002I_004EA,B13002I_004M,B13002I_004MA,B13002I_005E,B13002I_005EA,B13002I_005M,B13002I_005MA,B13002I_006E,B13002I_006EA,B13002I_006M,B13002I_006MA,B13002I_007E,B13002I_007EA,B13002I_007M,B13002I_007MA,GEO_ID,NAME,state
48564,null,1826,null,4128,null,1028,null,2400,null,809,null,1728,null,562,null,44436,null,2036,null,22042,null,1667,null,22394,null,2136,null,0400000US29,Missouri,29
8163,null,1044,null,553,null,491,null,321,null,335,null,232,null,360,null,7610,null,1094,null,2864,null,791,null,4746,null,1023,null,0400000US30,Montana,30
36894,null,1483,null,4127,null,1001,null,2488,null,870,null,1639,null,602,null,32767,null,1769,null,16259,null,1618,null,16508,null,1930,null,0400000US31,Nebraska,31
176597,null,1359,null,13571,null,1827,null,7935,null,1533,null,5636,null,1275,null,163026,null,2099,null,81832,null,3999,null,81194,null,3975,null,0400000US32,Nevada,32
9028,null,751,null,265,null,208,null,265,null,208,null,0,null,255,null,8763,null,766,null,3815,null,812,null,4948,null,932,null,0400000US33,New Hampshire,33
381013,null,2042,null,21869,null,2530,null,11531,null,1785,null,10338,null,1725,null,359144,null,3177,null,155488,null,4736,null,203656,null,5228,null,0400000US34,New Jersey,34
233455,null,1643,null,18617,null,2597,null,10572,null,2345,null,8045,null,1384,null,214838,null,2912,null,94999,null,3194,null,119839,null,4013,null,0400000US35,New Mexico,35
880120,null,2627,null,50546,null,3966,null,25172,null,2606,null,25374,null,2987,null,829574,null,4510,null,321997,null,7016,null,507577,null,7543,null,0400000US36,New York,36
171426,null,3083,null,17442,null,2322,null,9591,null,1792,null,7851,null,1722,null,153984,null,3502,null,81391,null,3532,null,72593,null,3839,null,0400000US37,North Carolina,37
3932,null,606,null,212,null,161,null,134,null,161,null,78,null,103,null,3720,null,641,null,2323,null,618,null,1397,null,602,null,0400000US38,North Dakota,38
82061,null,2145,null,6298,null,1161,null,2935,null,845,null,3363,null,1000,null,75763,null,2443,null,32488,null,2427,null,43275,null,2727,null,0400000US39,Ohio,39
74250,null,1772,null,6561,null,1203,null,3868,null,1026,null,2693,null,809,null,67689,null,1979,null,37215,null,2081,null,30474,null,2489,null,0400000US40,Oklahoma,40
104902,null,1834,null,8409,null,1584,null,5265,null,1428,null,3144,null,1017,null,96493,null,2283,null,49521,null,3192,null,46972,null,3101,null,0400000US41,Oregon,41
166170,null,1845,null,13854,null,1779,null,6231,null,1222,null,7623,null,1382,null,152316,null,2583,null,59846,null,3359,null,92470,null,3257,null,0400000US42,Pennsylvania,42
34454,null,820,null,1355,null,685,null,922,null,613,null,433,null,312,null,33099,null,1179,null,11637,null,1468,null,21462,null,1524,null,0400000US44,Rhode Island,44
48307,null,1998,null,5320,null,1269,null,3459,null,1028,null,1861,null,726,null,42987,null,2164,null,23423,null,2112,null,19564,null,2156,null,0400000US45,South Carolina,45
5988,null,702,null,610,null,451,null,492,null,410,null,118,null,159,null,5378,null,797,null,2871,null,734,null,2507,null,771,null,0400000US46,South Dakota,46
59150,null,2020,null,7833,null,1617,null,5452,null,1319,null,2381,null,994,null,51317,null,2624,null,27226,null,2428,null,24091,null,2405,null,0400000US47,Tennessee,47
2338190,null,4982,null,199489,null,6817,null,128816,null,5844,null,70673,null,5382,null,2138701,null,8672,null,1079214,null,12240,null,1059487,null,12064,null,0400000US48,Texas,48
83967,null,1075,null,5492,null,1049,null,3487,null,807,null,2005,null,665,null,78475,null,1505,null,42187,null,1856,null,36288,null,2012,null,0400000US49,Utah,49
1766,null,435,null,134,null,138,null,73,null,90,null,61,null,99,null,1632,null,461,null,818,null,386,null,814,null,393,null,0400000US50,Vermont,50
145767,null,2575,null,12056,null,1776,null,8985,null,1536,null,3071,null,859,null,133711,null,2888,null,74231,null,3546,null,59480,null,3235,null,0400000US51,Virginia,51
170594,null,1917,null,14493,null,1995,null,9287,null,1519,null,5206,null,1266,null,156101,null,2653,null,75022,null,3589,null,81079,null,3391,null,0400000US53,Washington,53
4359,null,1064,null,305,null,301,null,73,null,87,null,232,null,285,null,4054,null,1091,null,1834,null,585,null,2220,null,1011,null,0400000US54,West Virginia,54
72864,null,2171,null,7236,null,1209,null,5039,null,1086,null,2197,null,658,null,65628,null,2333,null,28496,null,2229,null,37132,null,2347,null,0400000US55,Wisconsin,55
11773,null,1346,null,1243,null,605,null,947,null,594,null,296,null,343,null,10530,null,1589,null,5070,null,1160,null,5460,null,1278,null,0400000US56,Wyoming,56
994296,null,3903,null,42991,null,3769,null,19602,null,2260,null,23389,null,3071,null,951305,null,5437,null,327221,null,6886,null,624084,null,8412,null,0400000US72,Puerto Rico,72
