B07409_001E,B07409_001EA,B07409_001M,B07409_001MA,B07409_002E,B07409_002EA,B07409_002M,B07409_002MA,B07409_003E,B07409_003EA,B07409_003M,B07409_003MA,B07409_004E,B07409_004EA,B07409_004M,B07409_004MA,B07409_005E,B07409_005EA,B07409_005M,B07409_005MA,B07409_006E,B07409_006EA,B07409_006M,B07409_006MA,B07409_007E,B07409_007EA,B07409_007M,B07409_007MA,B07409_008E,B07409_008EA,B07409_008M,B07409_008MA,B07409_009E,B07409_009EA,B07409_009M,B07409_009MA,B07409_010E,B07409_010EA,B07409_010M,B07409_010MA,B07409_011E,B07409_011EA,B07409_011M,B07409_011MA,B07409_012E,B07409_012EA,B07409_012M,B07409_012MA,B07409_013E,B07409_013EA,B07409_013M,B07409_013MA,B07409_014E,B07409_014EA,B07409_014M,B07409_014MA,B07409_015E,B07409_015EA,B07409_015M,B07409_015MA,B07409_016E,B07409_016EA,B07409_016M,B07409_016MA,B07409_017E,B07409_017EA,B07409_017M,B07409_017MA,B07409_018E,B07409_018EA,B07409_018M,B07409_018MA,B07409_019E,B07409_019EA,B07409_019M,B07409_019MA,B07409_020E,B07409_020EA,B07409_020M,B07409_020MA,B07409_021E,B07409_021EA,B07409_021M,B07409_021MA,B07409_022E,B07409_022EA,B07409_022M,B07409_022MA,B07409_023E,B07409_023EA,B07409_023M,B07409_023MA,B07409_024E,B07409_024EA,B07409_024M,B07409_024MA,B07409_025E,B07409_025EA,B07409_025M,B07409_025MA,B07409_026E,B07409_026EA,B07409_026M,B07409_026MA,B07409_027E,B07409_027EA,B07409_027M,B07409_027MA,B07409_028E,B07409_028EA,B07409_028M,B07409_028MA,B07409_029E,B07409_029EA,B07409_029M,B07409_029MA,B07409_030E,B07409_030EA,B07409_030M,B07409_030MA,GEO_ID,NAME,state
6188995,null,18379,null,997096,null,16715,null,1792267,null,20363,null,1698543,null,19305,null,1088318,null,17368,null,612771,null,13606,null,5345338,null,22673,null,837928,null,14359,null,1552058,null,17472,null,1454787,null,18995,null,955433,null,15391,null,545132,null,11694,null,449144,null,18789,null,95371,null,8217,null,137554,null,9201,null,129418,null,6985,null,59257,null,5061,null,27544,null,3068,null,256846,null,11574,null,49719,null,4645,null,72823,null,5159,null,72291,null,5436,null,42457,null,4127,null,19556,null,2829,null,137667,null,8504,null,14078,null,2602,null,29832,null,3472,null,42047,null,4671,null,31171,null,3902,null,20539,null,2766,null,0400000US13,Georgia,13
880396,null,6045,null,85308,null,4608,null,254262,null,6923,null,281833,null,7541,null,172881,null,6044,null,86112,null,4942,null,754703,null,7493,null,73251,null,4049,null,221416,null,6387,null,236303,null,7180,null,149566,null,5263,null,74167,null,4143,null,85560,null,6982,null,8887,null,2185,null,24505,null,3838,null,30962,null,3804,null,14400,null,2069,null,6806,null,1555,null,4560,null,1459,null,441,null,313,null,2093,null,911,null,1381,null,643,null,468,null,597,null,177,null,258,null,35573,null,4554,null,2729,null,1137,null,6248,null,1491,null,13187,null,2807,null,8447,null,1801,null,4962,null,1435,null,0400000US15,Hawaii,15
960965,null,4333,null,109730,null,4551,null,276238,null,8063,null,341124,null,7560,null,160446,null,5816,null,73427,null,3568,null,838202,null,5411,null,97452,null,4432,null,238786,null,7252,null,296194,null,6896,null,139831,null,4862,null,65939,null,3380,null,72155,null,4661,null,8084,null,1463,null,24099,null,2813,null,27569,null,3165,null,9083,null,1653,null,3320,null,996,null,22947,null,3170,null,2572,null,851,null,7803,null,1709,null,8894,null,1669,null,2787,null,919,null,891,null,399,null,27661,null,2901,null,1622,null,671,null,5550,null,1317,null,8467,null,1393,null,8745,null,1909,null,3277,null,991,null,0400000US16,Idaho,16
8433662,null,12794,null,1145495,null,15920,null,2304645,null,21425,null,2405249,null,20031,null,1590249,null,17802,null,988024,null,13246,null,7518882,null,19590,null,1011145,null,15854,null,2074937,null,21680,null,2152219,null,19822,null,1401260,null,17004,null,879321,null,13399,null,607518,null,15935,null,98288,null,7019,null,160098,null,7781,null,169113,null,7543,null,117859,null,6536,null,62160,null,4251,null,157652,null,7932,null,22149,null,2477,null,37949,null,3141,null,48596,null,4965,null,33180,null,3062,null,15778,null,2107,null,149610,null,8468,null,13913,null,2489,null,31661,null,3960,null,35321,null,3620,null,37950,null,3829,null,30765,null,3191,null,0400000US17,Illinois,17
4193100,null,9681,null,560509,null,11343,null,1490482,null,15799,null,1198270,null,15483,null,603992,null,12082,null,339847,null,8458,null,3682419,null,13253,null,478872,null,10104,null,1317339,null,13555,null,1046673,null,13685,null,532346,null,11578,null,307189,null,8148,null,312851,null,10672,null,53846,null,3641,null,115184,null,7197,null,93068,null,5369,null,35955,null,3526,null,14798,null,2277,null,115671,null,6040,null,17651,null,2212,null,35292,null,3280,null,37006,null,3435,null,19361,null,2494,null,6361,null,1343,null,82159,null,5690,null,10140,null,2361,null,22667,null,3408,null,21523,null,3198,null,16330,null,2476,null,11499,null,1616,null,0400000US18,Indiana,18
1975920,null,6706,null,187660,null,6062,null,655477,null,9248,null,639579,null,9755,null,347348,null,7548,null,145856,null,5396,null,1753694,null,8457,null,160780,null,5551,null,591523,null,8786,null,562100,null,9375,null,310524,null,6856,null,128767,null,5138,null,141117,null,6766,null,18168,null,2331,null,43205,null,3648,null,51576,null,4158,null,20275,null,2547,null,7893,null,1524,null,45662,null,3735,null,5095,null,1291,null,11867,null,1750,null,16060,null,2005,null,8823,null,1647,null,3817,null,793,null,35447,null,3505,null,3617,null,991,null,8882,null,1723,null,9843,null,1851,null,7726,null,1746,null,5379,null,1175,null,0400000US19,Iowa,19
1793686,null,7743,null,182367,null,6532,null,514173,null,10698,null,566207,null,9956,null,347325,null,8349,null,183614,null,6048,null,1557224,null,9369,null,153549,null,5898,null,451319,null,9855,null,487654,null,9173,null,300765,null,7120,null,163937,null,5361,null,138222,null,6959,null,17677,null,2378,null,37941,null,4049,null,49988,null,4495,null,22328,null,2204,null,10288,null,1877,null,47809,null,4762,null,6674,null,1508,null,13742,null,2385,null,14844,null,2265,null,9162,null,1662,null,3387,null,1033,null,50431,null,4248,null,4467,null,1486,null,11171,null,2170,null,13721,null,2098,null,15070,null,2189,null,6002,null,1275,null,0400000US20,Kansas,20
2856400,null,9319,null,519577,null,11901,null,975399,null,13966,null,763592,null,11110,null,355395,null,9849,null,242437,null,7701,null,2526545,null,12879,null,458030,null,10480,null,871546,null,12839,null,663452,null,10787,null,315834,null,9710,null,217683,null,6977,null,200688,null,8588,null,39965,null,3288,null,66488,null,4660,null,61578,null,4745,null,21403,null,2358,null,11254,null,1735,null,75885,null,5928,null,16192,null,2402,null,24950,null,3216,null,21312,null,2544,null,7304,null,1324,null,6127,null,1490,null,53282,null,4588,null,5390,null,1231,null,12415,null,1802,null,17250,null,2394,null,10854,null,2067,null,7373,null,1805,null,0400000US21,Kentucky,21
2886564,null,9101,null,515225,null,12751,null,990842,null,15147,null,764931,null,14198,null,416871,null,10266,null,198695,null,7435,null,2555275,null,12983,null,447965,null,11668,null,888664,null,14755,null,672395,null,14002,null,368477,null,8954,null,177774,null,6833,null,191539,null,9199,null,43084,null,4433,null,62115,null,4386,null,52312,null,4457,null,24525,null,3253,null,9503,null,1708,null,87446,null,5948,null,17992,null,2597,null,26978,null,3533,null,24372,null,2761,null,12288,null,2109,null,5816,null,1464,null,52304,null,4577,null,6184,null,1503,null,13085,null,2349,null,15852,null,2411,null,11581,null,1986,null,5602,null,1148,null,0400000US22,Louisiana,22
925671,null,3503,null,91008,null,4331,null,319216,null,7440,null,267122,null,6220,null,159816,null,7135,null,88509,null,4988,null,834359,null,4692,null,81531,null,3969,null,286102,null,6868,null,241316,null,5647,null,144026,null,6505,null,81384,null,4806,null,53927,null,3687,null,6030,null,990,null,20388,null,2426,null,15490,null,2064,null,8780,null,1801,null,3239,null,820,null,20953,null,2545,null,2302,null,885,null,8161,null,1830,null,6259,null,1388,null,3105,null,970,null,1126,null,490,null,16432,null,2297,null,1145,null,579,null,4565,null,1279,null,4057,null,1051,null,3905,null,1060,null,2760,null,904,null,0400000US23,Maine,23
3758131,null,10163,null,438564,null,12150,null,1006050,null,14413,null,976984,null,15488,null,742187,null,13003,null,594346,null,11926,null,3334505,null,16410,null,378746,null,11817,null,899152,null,13512,null,863908,null,14082,null,656518,null,13291,null,536181,null,10838,null,242009,null,11455,null,41567,null,3441,null,67494,null,5751,null,61019,null,5317,null,42857,null,3344,null,29072,null,3583,null,95919,null,7981,null,12835,null,2404,null,26735,null,3667,null,28034,null,3331,null,17768,null,2907,null,10547,null,1903,null,85698,null,6332,null,5416,null,1764,null,12669,null,2081,null,24023,null,2716,null,25044,null,2893,null,18546,null,2704,null,0400000US24,Maryland,24
4454804,null,9536,null,489290,null,12899,null,1174365,null,17843,null,1093258,null,15722,null,971000,null,14432,null,726891,null,11984,null,3968792,null,14111,null,424641,null,12271,null,1058789,null,16761,null,977130,null,12853,null,856353,null,13086,null,651879,null,11646,null,306272,null,11809,null,50091,null,4973,null,82109,null,6651,null,74604,null,4280,null,62745,null,5121,null,36723,null,3411,null,106347,null,5798,null,9961,null,1694,null,22816,null,2575,null,26115,null,2778,null,30954,null,3927,null,16501,null,2419,null,73393,null,5559,null,4597,null,1493,null,10651,null,1886,null,15409,null,2115,null,20948,null,2963,null,21788,null,2891,null,0400000US25,Massachusetts,25
6642115,null,11064,null,797740,null,14231,null,2061411,null,18414,null,2146376,null,20764,null,1008068,null,16721,null,628520,null,11652,null,5861914,null,15196,null,684895,null,13005,null,1819913,null,18218,null,1884464,null,19247,null,904588,null,15670,null,568054,null,10684,null,487159,null,13229,null,78657,null,4166,null,160182,null,7955,null,167073,null,8055,null,54591,null,3746,null,26656,null,2835,null,179733,null,6835,null,24055,null,2751,null,56178,null,4314,null,60279,null,3859,null,26188,null,2698,null,13033,null,1759,null,113309,null,7340,null,10133,null,1886,null,25138,null,3047,null,34560,null,3526,null,22701,null,2855,null,20777,null,2266,null,0400000US26,Michigan,26
3477782,null,6963,null,294265,null,7860,null,970128,null,10856,null,1120001,null,13604,null,737740,null,11324,null,355648,null,7754,null,3090930,null,11034,null,247842,null,7484,null,869781,null,10270,null,996562,null,13262,null,656136,null,10985,null,320609,null,7711,null,219111,null,8213,null,29100,null,3624,null,61142,null,4144,null,70334,null,4252,null,42172,null,3662,null,16363,null,1796,null,113820,null,5710,null,13907,null,2168,null,29417,null,2648,null,37115,null,3429,null,23768,null,2862,null,9613,null,1631,null,53921,null,4729,null,3416,null,1169,null,9788,null,1733,null,15990,null,2369,null,15664,null,1848,null,9063,null,1590,null,0400000US27,Minnesota,27
1868423,null,8660,null,366479,null,9155,null,570590,null,12322,null,564005,null,10724,null,234563,null,7331,null,132786,null,5756,null,1656375,null,10393,null,323685,null,8128,null,510043,null,12326,null,495696,null,9962,null,209474,null,6971,null,117477,null,5616,null,114389,null,7389,null,25849,null,3559,null,35290,null,3448,null,37006,null,4371,null,10906,null,1830,null,5338,null,1345,null,55381,null,4518,null,11628,null,1821,null,14952,null,2107,null,17089,null,2780,null,7148,null,1755,null,4564,null,1173,null,42278,null,5517,null,5317,null,1143,null,10305,null,2212,null,14214,null,2571,null,7035,null,1607,null,5407,null,1442,null,0400000US28,Mississippi,28
3945616,null,10426,null,524602,null,11716,null,1260159,null,11329,null,1167310,null,14680,null,617981,null,11891,null,375564,null,9787,null,3450186,null,17812,null,439746,null,9567,null,1117233,null,12881,null,1009991,null,13176,null,546905,null,11043,null,336311,null,9605,null,288144,null,11197,null,51163,null,4057,null,89175,null,5002,null,92497,null,5767,null,36476,null,3377,null,18833,null,2073,null,131725,null,6989,null,24969,null,3070,null,37792,null,3226,null,41069,null,4068,null,18503,null,2128,null,9392,null,1727,null,75561,null,5850,null,8724,null,2096,null,15959,null,2295,null,23753,null,3147,null,16097,null,2273,null,11028,null,1680,null,0400000US29,Missouri,29
646295,null,3663,null,59622,null,3460,null,202451,null,6081,null,207145,null,6347,null,123371,null,5685,null,53706,null,4181,null,565469,null,5780,null,52009,null,3404,null,178989,null,5812,null,179634,null,5949,null,106783,null,4911,null,48054,null,4102,null,50263,null,4272,null,4405,null,1070,null,15334,null,2486,null,17405,null,2423,null,10049,null,1939,null,3070,null,876,null,15022,null,2180,null,2158,null,781,null,5403,null,1325,null,4544,null,1021,null,2487,null,871,null,430,null,230,null,15541,null,2445,null,1050,null,536,null,2725,null,803,null,5562,null,1251,null,4052,null,1169,null,2152,null,819,null,0400000US30,Montana,30
1139583,null,5275,null,112869,null,4496,null,326757,null,7225,null,389499,null,6841,null,210579,null,7039,null,99879,null,4446,null,998161,null,7442,null,96151,null,4541,null,290637,null,6863,null,339329,null,7558,null,184661,null,6542,null,87383,null,3979,null,91071,null,5549,null,11694,null,2147,null,24878,null,2697,null,31953,null,3133,null,16175,null,2252,null,6371,null,1381,null,28483,null,3066,null,3478,null,1055,null,6861,null,1562,null,10017,null,1672,null,5577,null,1248,null,2550,null,837,null,21868,null,2737,null,1546,null,643,null,4381,null,1194,null,8200,null,1874,null,4166,null,1010,null,3575,null,1082,null,0400000US31,Nebraska,31
1723171,null,8659,null,278545,null,10307,null,495789,null,10335,null,573029,null,11298,null,246222,null,7533,null,129586,null,5956,null,1407046,null,12455,null,216886,null,8896,null,403027,null,9680,null,471538,null,11333,null,203844,null,7169,null,111751,null,5260,null,235620,null,10806,null,50196,null,4993,null,70196,null,5540,null,76240,null,5694,null,27893,null,2954,null,11095,null,1741,null,10227,null,2123,null,1431,null,604,null,3425,null,1033,null,3745,null,1196,null,946,null,512,null,680,null,429,null,70278,null,5791,null,10032,null,1926,null,19141,null,2495,null,21506,null,3002,null,13539,null,2467,null,6060,null,1257,null,0400000US32,Nevada,32
905710,null,4855,null,81448,null,4992,null,271761,null,7471,null,264733,null,7745,null,187984,null,5773,null,99784,null,3758,null,803132,null,6499,null,67621,null,4628,null,239353,null,7060,null,234726,null,7591,null,171012,null,5987,null,90420,null,3922,null,56635,null,5060,null,8142,null,1671,null,18797,null,2497,null,18142,null,2717,null,7975,null,1621,null,3579,null,878,null,20038,null,3315,null,2122,null,910,null,6778,null,1716,null,6086,null,1386,null,2592,null,1015,null,2460,null,1178,null,25905,null,3025,null,3563,null,1406,null,6833,null,1348,null,5779,null,1490,null,6405,null,1429,null,3325,null,925,null,0400000US33,New Hampshire,33
5886304,null,9952,null,739726,null,14688,null,1727993,null,19370,null,1391306,null,15852,null,1266548,null,16766,null,760731,null,14248,null,5366091,null,15722,null,667617,null,14136,null,1584665,null,18893,null,1267166,null,14194,null,1153038,null,15929,null,693605,null,13423,null,295792,null,10590,null,47235,null,3851,null,94197,null,6996,null,70400,null,4474,null,55153,null,4365,null,28807,null,3221,null,122844,null,6666,null,14456,null,1989,null,29501,null,2831,null,30361,null,3265,null,30953,null,2656,null,17573,null,2163,null,101577,null,7090,null,10418,null,1831,null,19630,null,2811,null,23379,null,2999,null,27404,null,3471,null,20746,null,2690,null,0400000US34,New Jersey,34
1284452,null,6118,null,221096,null,6926,null,340836,null,8041,null,398160,null,7839,null,192492,null,5969,null,131868,null,5284,null,1118873,null,9837,null,189970,null,6764,null,301480,null,7585,null,341361,null,7530,null,166906,null,4900,null,119156,null,4923,null,99455,null,7443,null,19855,null,3569,null,24864,null,3281,null,34568,null,3738,null,14176,null,2600,null,5992,null,1278,null,27914,null,4129,null,6667,null,1702,null,5800,null,1814,null,10126,null,1920,null,3544,null,1287,null,1777,null,783,null,38210,null,3795,null,4604,null,1280,null,8692,null,1995,null,12105,null,2086,null,7866,null,1433,null,4943,null,1168,null,0400000US35,New Mexico,35
13184082,null,13050,null,2015456,null,23398,null,3648010,null,24913,null,3260368,null,29285,null,2427937,null,26068,null,1832311,null,23257,null,11910466,null,24125,null,1792889,null,20921,null,3331297,null,24422,null,2962162,null,26723,null,2169577,null,23311,null,1654541,null,22828,null,784005,null,18549,null,147113,null,7839,null,201878,null,7777,null,187099,null,7816,null,150176,null,8109,null,97739,null,5597,null,270050,null,10895,null,53763,null,4152,null,67448,null,5074,null,58990,null,4692,null,52778,null,4324,null,37071,null,3318,null,219561,null,8795,null,21691,null,2967,null,47387,null,3641,null,52117,null,4547,null,55406,null,3863,null,42960,null,3695,null,0400000US36,New York,36
6101692,null,16348,null,962211,null,16645,null,1670662,null,18275,null,1853048,null,17582,null,1080990,null,16724,null,534781,null,12397,null,5383190,null,21207,null,830024,null,14980,null,1484752,null,17568,null,1629218,null,18761,null,962223,null,17076,null,476973,null,10446,null,425941,null,13669,null,86023,null,6805,null,115845,null,7616,null,134842,null,6770,null,64595,null,4689,null,24636,null,2983,null,165261,null,7624,null,29526,null,2890,null,40122,null,4100,null,53985,null,4534,null,27195,null,3005,null,14433,null,2675,null,127300,null,9720,null,16638,null,3359,null,29943,null,4336,null,35003,null,4085,null,26977,null,3219,null,18739,null,2697,null,0400000US37,North Carolina,37
417250,null,3048,null,41480,null,2555,null,113897,null,4137,null,153829,null,4413,null,79649,null,3594,null,28395,null,2204,null,368815,null,3378,null,36364,null,2432,null,102136,null,3867,null,135097,null,3899,null,70597,null,3560,null,24621,null,1945,null,27693,null,2632,null,2657,null,921,null,6957,null,1180,null,11471,null,1977,null,4808,null,1120,null,1800,null,563,null,9846,null,1597,null,1758,null,693,null,2398,null,703,null,3501,null,798,null,1782,null,725,null,407,null,290,null,10896,null,1917,null,701,null,381,null,2406,null,831,null,3760,null,1065,null,2462,null,903,null,1567,null,587,null,0400000US38,North Dakota,38
7737952,null,9214,null,954332,null,13738,null,2723836,null,24644,null,2190698,null,20745,null,1185610,null,18854,null,683476,null,13831,null,6850086,null,21831,null,813997,null,11696,null,2442308,null,22638,null,1919413,null,21211,null,1055481,null,17371,null,618887,null,12602,null,589752,null,16232,null,99777,null,6724,null,200269,null,7707,null,183268,null,8666,null,74229,null,5002,null,32209,null,3569,null,183124,null,7635,null,29360,null,2922,null,57460,null,4068,null,54907,null,4165,null,28477,null,2939,null,12920,null,1617,null,114990,null,6086,null,11198,null,2096,null,23799,null,2775,null,33110,null,3522,null,27423,null,2804,null,19460,null,2345,null,0400000US39,Ohio,39
2354889,null,8181,null,336130,null,9995,null,748909,null,10322,null,733045,null,11027,null,361481,null,8614,null,175324,null,5640,null,2027438,null,11034,null,285176,null,8252,null,643991,null,9792,null,624540,null,9890,null,315851,null,7651,null,157880,null,5092,null,192835,null,8016,null,30243,null,2935,null,63630,null,4402,null,63915,null,4184,null,25690,null,2887,null,9357,null,1716,null,86239,null,5537,null,14610,null,1845,null,29694,null,3203,null,26830,null,2831,null,12023,null,1776,null,3082,null,843,null,48377,null,4760,null,6101,null,1658,null,11594,null,2049,null,17760,null,2639,null,7917,null,1536,null,5005,null,1243,null,0400000US40,Oklahoma,40
2558246,null,7614,null,279863,null,9357,null,620575,null,10647,null,917453,null,14523,null,478431,null,9699,null,261924,null,8875,null,2200070,null,12186,null,232791,null,8175,null,533261,null,10104,null,784785,null,12845,null,415461,null,9152,null,233772,null,8452,null,231832,null,10649,null,33697,null,3945,null,58182,null,4548,null,85832,null,5868,null,37222,null,3323,null,16899,null,2030,null,66785,null,4816,null,8026,null,1658,null,17191,null,2442,null,23382,null,2526,null,13508,null,2084,null,4678,null,1040,null,59559,null,4682,null,5349,null,1243,null,11941,null,1747,null,23454,null,2760,null,12240,null,2001,null,6575,null,1387,null,0400000US41,Oregon,41
