B11010_001E,B11010_001EA,B11010_001M,B11010_001MA,B11010_002E,B11010_002EA,B11010_002M,B11010_002MA,B11010_003E,B11010_003EA,B11010_003M,B11010_003MA,B11010_004E,B11010_004EA,B11010_004M,B11010_004MA,B11010_005E,B11010_005EA,B11010_005M,B11010_005MA,B11010_006E,B11010_006EA,B11010_006M,B11010_006MA,B11010_007E,B11010_007EA,B11010_007M,B11010_007MA,B11010_008E,B11010_008EA,B11010_008M,B11010_008MA,B11010_009E,B11010_009EA,B11010_009M,B11010_009MA,B11010_010E,B11010_010EA,B11010_010M,B11010_010MA,B11010_011E,B11010_011EA,B11010_011M,B11010_011MA,B11010_012E,B11010_012EA,B11010_012M,B11010_012MA,B11010_013E,B11010_013EA,B11010_013M,B11010_013MA,B11010_014E,B11010_014EA,B11010_014M,B11010_014MA,B11010_015E,B11010_015EA,B11010_015M,B11010_015MA,GEO_ID,NAME,state
819993,null,10109,null,390925,null,7660,null,314938,null,7146,null,252576,null,6854,null,62362,null,2829,null,75987,null,4335,null,72177,null,4066,null,3810,null,864,null,429068,null,7697,null,369560,null,7939,null,196928,null,6217,null,172632,null,4712,null,59508,null,4404,null,55978,null,4193,null,3530,null,809,null,0400000US18,Indiana,18
428542,null,7027,null,199063,null,5274,null,154042,null,4664,null,122586,null,5010,null,31456,null,2075,null,45021,null,3130,null,42978,null,3045,null,2043,null,574,null,229479,null,5129,null,193460,null,4761,null,95440,null,4175,null,98020,null,3080,null,36019,null,2842,null,33896,null,2854,null,2123,null,603,null,0400000US19,Iowa,19
382795,null,6365,null,182729,null,5465,null,142891,null,5342,null,113420,null,5051,null,29471,null,2037,null,39838,null,3257,null,38175,null,3302,null,1663,null,517,null,200066,null,4618,null,172048,null,4315,null,92366,null,3745,null,79682,null,2721,null,28018,null,2794,null,26542,null,2899,null,1476,null,435,null,0400000US20,Kansas,20
547576,null,10786,null,250568,null,6510,null,208636,null,6496,null,161137,null,5897,null,47499,null,2199,null,41932,null,3210,null,39630,null,3261,null,2302,null,737,null,297008,null,8012,null,263424,null,7573,null,141204,null,6416,null,122220,null,3715,null,33584,null,3739,null,30785,null,3438,null,2799,null,763,null,0400000US21,Kentucky,21
559128,null,10989,null,265245,null,7392,null,215727,null,7488,null,172993,null,7152,null,42734,null,2756,null,49518,null,3758,null,46278,null,3622,null,3240,null,784,null,293883,null,7438,null,257746,null,6628,null,151145,null,5775,null,106601,null,3586,null,36137,null,2984,null,33416,null,3008,null,2721,null,807,null,0400000US22,Louisiana,22
197294,null,5821,null,90669,null,3959,null,70161,null,3324,null,52234,null,3150,null,17927,null,1320,null,20508,null,2381,null,19090,null,2274,null,1418,null,498,null,106625,null,3541,null,89572,null,3491,null,45523,null,3198,null,44049,null,2102,null,17053,null,1850,null,15384,null,1799,null,1669,null,451,null,0400000US23,Maine,23
703434,null,10967,null,303194,null,8098,null,235433,null,7255,null,184866,null,6749,null,50567,null,2952,null,67761,null,4530,null,62909,null,4290,null,4852,null,863,null,400240,null,7992,null,342845,null,7899,null,203903,null,6222,null,138942,null,4537,null,57395,null,3971,null,52283,null,3842,null,5112,null,893,null,0400000US24,Maryland,24
918435,null,12832,null,395513,null,10478,null,301902,null,9759,null,229414,null,8499,null,72488,null,3004,null,93611,null,5903,null,87937,null,5661,null,5674,null,939,null,522922,null,9046,null,440689,null,9390,null,243074,null,7989,null,197615,null,5256,null,82233,null,5164,null,76365,null,5014,null,5868,null,1105,null,0400000US25,Massachusetts,25
1295978,null,16419,null,606085,null,11225,null,483291,null,9966,null,379382,null,9271,null,103909,null,3932,null,122794,null,6129,null,112713,null,6067,null,10081,null,1298,null,689893,null,11672,null,601179,null,11208,null,331984,null,9495,null,269195,null,5017,null,88714,null,4853,null,81307,null,4544,null,7407,null,1063,null,0400000US26,Michigan,26
736600,null,10488,null,351513,null,7805,null,271059,null,7278,null,219834,null,6902,null,51225,null,2481,null,80454,null,4099,null,76313,null,4028,null,4141,null,759,null,385087,null,7425,null,321672,null,6874,null,182981,null,5424,null,138691,null,4198,null,63415,null,3599,null,59629,null,3571,null,3786,null,696,null,0400000US27,Minnesota,27
340895,null,8894,null,159468,null,6183,null,130821,null,5502,null,104098,null,5371,null,26723,null,2131,null,28647,null,2967,null,26593,null,2894,null,2054,null,575,null,181427,null,6554,null,165239,null,5825,null,86014,null,4726,null,79225,null,3607,null,16188,null,2371,null,14468,null,2279,null,1720,null,604,null,0400000US28,Mississippi,28
796309,null,11349,null,368369,null,7798,null,292087,null,7569,null,231508,null,7225,null,60579,null,2762,null,76282,null,4030,null,72034,null,3926,null,4248,null,933,null,427940,null,8936,null,370955,null,8063,null,201117,null,6395,null,169838,null,4602,null,56985,null,3607,null,52439,null,3579,null,4546,null,841,null,0400000US29,Missouri,29
139347,null,4887,null,66586,null,3521,null,52720,null,3330,null,39667,null,2918,null,13053,null,1514,null,13866,null,2066,null,13298,null,2026,null,568,null,284,null,72761,null,2982,null,62320,null,2948,null,33939,null,2421,null,28381,null,1822,null,10441,null,1223,null,8850,null,1094,null,1591,null,520,null,0400000US30,Montana,30
253257,null,6653,null,122074,null,4438,null,96674,null,3733,null,78879,null,3630,null,17795,null,1541,null,25400,null,2671,null,24513,null,2612,null,887,null,378,null,131183,null,4483,null,110351,null,3975,null,58484,null,3146,null,51867,null,2475,null,20832,null,2055,null,19063,null,1959,null,1769,null,604,null,0400000US31,Nebraska,31
333479,null,8146,null,178099,null,6517,null,130684,null,5511,null,104261,null,4921,null,26423,null,2344,null,47415,null,3730,null,43633,null,3695,null,3782,null,954,null,155380,null,5328,null,122785,null,4677,null,74815,null,4033,null,47970,null,2466,null,32595,null,2898,null,28659,null,2850,null,3936,null,860,null,0400000US32,Nevada,32
169851,null,5205,null,78746,null,4453,null,56442,null,3693,null,44943,null,3263,null,11499,null,1544,null,22304,null,2766,null,20981,null,2781,null,1323,null,457,null,91105,null,3836,null,75085,null,3568,null,39945,null,2930,null,35140,null,2095,null,16020,null,1854,null,14754,null,1836,null,1266,null,472,null,0400000US33,New Hampshire,33
982895,null,11580,null,438442,null,9131,null,346497,null,7699,null,258640,null,8110,null,87857,null,4027,null,91945,null,5385,null,85364,null,5332,null,6581,null,1199,null,544453,null,9220,null,481218,null,8771,null,243309,null,7331,null,237909,null,5506,null,63235,null,4040,null,53598,null,3781,null,9637,null,1330,null,0400000US34,New Jersey,34
252808,null,6567,null,119246,null,4952,null,93923,null,4673,null,71774,null,4368,null,22149,null,2063,null,25323,null,2521,null,23706,null,2421,null,1617,null,511,null,133562,null,5214,null,114391,null,4376,null,63854,null,3786,null,50537,null,2842,null,19171,null,2810,null,17547,null,2675,null,1624,null,583,null,0400000US35,New Mexico,35
2580715,null,19412,null,1150866,null,14319,null,903584,null,14877,null,692261,null,13800,null,211323,null,5478,null,247282,null,7982,null,230633,null,7622,null,16649,null,1820,null,1429849,null,14706,null,1229621,null,13727,null,687241,null,10588,null,542380,null,9498,null,200228,null,7312,null,180430,null,6940,null,19798,null,2231,null,0400000US36,New York,36
1215818,null,14776,null,547331,null,9050,null,430790,null,8174,null,349950,null,8328,null,80840,null,3960,null,116541,null,5766,null,110440,null,5892,null,6101,null,1146,null,668487,null,11168,null,579031,null,10333,null,341172,null,8484,null,237859,null,5729,null,89456,null,5647,null,84706,null,5384,null,4750,null,1012,null,0400000US37,North Carolina,37
106862,null,3703,null,53741,null,2561,null,42386,null,2479,null,35458,null,2372,null,6928,null,755,null,11355,null,1446,null,10779,null,1423,null,576,null,278,null,53121,null,2597,null,44771,null,2436,null,23704,null,2220,null,21067,null,1370,null,8350,null,1274,null,7789,null,1237,null,561,null,305,null,0400000US38,North Dakota,38
1579190,null,13980,null,730488,null,10209,null,590781,null,9556,null,470384,null,9034,null,120397,null,4479,null,139707,null,5122,null,130404,null,5023,null,9303,null,1352,null,848702,null,10644,null,738517,null,10274,null,402679,null,8797,null,335838,null,6116,null,110185,null,5118,null,99993,null,4746,null,10192,null,1294,null,0400000US39,Ohio,39
480720,null,9266,null,226115,null,7384,null,184217,null,6877,null,145662,null,6050,null,38555,null,2506,null,41898,null,3603,null,39686,null,3550,null,2212,null,586,null,254605,null,6127,null,222622,null,5540,null,119900,null,4481,null,102722,null,3631,null,31983,null,3117,null,29462,null,2958,null,2521,null,711,null,0400000US40,Oklahoma,40
529292,null,10134,null,243147,null,8136,null,175848,null,6500,null,136682,null,6010,null,39166,null,2519,null,67299,null,4281,null,63134,null,4250,null,4165,null,1085,null,286145,null,6495,null,230561,null,5990,null,129757,null,5166,null,100804,null,4029,null,55584,null,3743,null,50750,null,3509,null,4834,null,1009,null,0400000US41,Oregon,41
1721037,null,13931,null,768792,null,10706,null,619595,null,10146,null,467734,null,9642,null,151861,null,4648,null,149197,null,5710,null,138717,null,5615,null,10480,null,1561,null,952245,null,10556,null,827146,null,9228,null,414398,null,7498,null,412748,null,5479,null,125099,null,4927,null,114155,null,4714,null,10944,null,1290,null,0400000US42,Pennsylvania,42
148829,null,5187,null,67157,null,3664,null,53570,null,3387,null,41822,null,3122,null,11748,null,1466,null,13587,null,1955,null,12183,null,1969,null,1404,null,396,null,81672,null,3737,null,71895,null,3460,null,37041,null,2548,null,34854,null,2332,null,9777,null,1467,null,8771,null,1410,null,1006,null,468,null,0400000US44,Rhode Island,44
566468,null,8993,null,257123,null,7241,null,209153,null,6485,null,167136,null,5954,null,42017,null,2841,null,47970,null,3817,null,44335,null,3637,null,3635,null,804,null,309345,null,7177,null,270443,null,7089,null,152256,null,5827,null,118187,null,4687,null,38902,null,2797,null,36179,null,2663,null,2723,null,724,null,0400000US45,South Carolina,45
111989,null,4358,null,53487,null,3217,null,43713,null,2697,null,32993,null,2317,null,10720,null,1355,null,9774,null,1486,null,9148,null,1445,null,626,null,351,null,58502,null,3201,null,50489,null,3010,null,25349,null,2368,null,25140,null,1634,null,8013,null,1281,null,7259,null,1138,null,754,null,406,null,0400000US46,South Dakota,46
808277,null,12280,null,371000,null,7950,null,298242,null,7289,null,237938,null,6839,null,60304,null,3122,null,72758,null,4760,null,68816,null,4451,null,3942,null,924,null,437277,null,9801,null,387564,null,9248,null,222460,null,8151,null,165104,null,4925,null,49713,null,3321,null,44950,null,3255,null,4763,null,787,null,0400000US47,Tennessee,47
2571571,null,22760,null,1247107,null,19110,null,984630,null,17176,null,805512,null,15726,null,179118,null,5405,null,262477,null,10419,null,251402,null,10261,null,11075,null,1636,null,1324464,null,14824,null,1136797,null,13352,null,697251,null,13231,null,439546,null,7302,null,187667,null,7221,null,172272,null,6964,null,15395,null,1813,null,0400000US48,Texas,48
214390,null,5536,null,104745,null,4107,null,77852,null,4085,null,60782,null,3771,null,17070,null,1544,null,26893,null,2388,null,25312,null,2373,null,1581,null,592,null,109645,null,3966,null,86260,null,3780,null,47786,null,3225,null,38474,null,2435,null,23385,null,2463,null,22283,null,2392,null,1102,null,441,null,0400000US49,Utah,49
92291,null,2909,null,42665,null,2291,null,31633,null,2047,null,24517,null,1962,null,7116,null,870,null,11032,null,1422,null,10477,null,1408,null,555,null,239,null,49626,null,2440,null,38712,null,2249,null,20156,null,1752,null,18556,null,1359,null,10914,null,1608,null,9666,null,1487,null,1248,null,380,null,0400000US50,Vermont,50
983988,null,14460,null,448923,null,10075,null,346073,null,7907,null,274615,null,8356,null,71458,null,3202,null,102850,null,5802,null,98840,null,5664,null,4010,null,1003,null,535065,null,11455,null,456424,null,10482,null,269514,null,7830,null,186910,null,5402,null,78641,null,4401,null,73091,null,4041,null,5550,null,1123,null,0400000US51,Virginia,51
908769,null,11224,null,431660,null,9055,null,320344,null,8404,null,259845,null,8352,null,60499,null,3110,null,111316,null,5724,null,103944,null,5730,null,7372,null,1167,null,477109,null,9219,null,391026,null,9436,null,232370,null,8093,null,158656,null,4236,null,86083,null,5177,null,79723,null,4987,null,6360,null,1070,null,0400000US53,Washington,53
256238,null,6721,null,116535,null,4511,null,97766,null,4174,null,73147,null,3509,null,24619,null,2045,null,18769,null,2591,null,17040,null,2539,null,1729,null,483,null,139703,null,4748,null,123060,null,4185,null,57416,null,3235,null,65644,null,2637,null,16643,null,1967,null,14748,null,1897,null,1895,null,615,null,0400000US54,West Virginia,54
795659,null,9824,null,378707,null,6308,null,288060,null,6919,null,229909,null,6632,null,58151,null,2448,null,90647,null,4653,null,86715,null,4626,null,3932,null,681,null,416952,null,7569,null,342460,null,6782,null,183897,null,5520,null,158563,null,4159,null,74492,null,4074,null,69850,null,4058,null,4642,null,760,null,0400000US55,Wisconsin,55
70112,null,3373,null,36081,null,2435,null,29211,null,2352,null,23487,null,2315,null,5724,null,905,null,6870,null,1246,null,6594,null,1254,null,276,null,180,null,34031,null,2488,null,29818,null,2446,null,17019,null,1985,null,12799,null,1259,null,4213,null,959,null,3711,null,876,null,502,null,330,null,0400000US56,Wyoming,56
303401,null,5843,null,127005,null,3970,null,108411,null,3678,null,72309,null,3540,null,36102,null,2058,null,18594,null,1878,null,15357,null,1733,null,3237,null,728,null,176396,null,4704,null,160363,null,4009,null,82189,null,3306,null,78174,null,2839,null,16033,null,1641,null,11694,null,1321,null,4339,null,927,null,0400000US72,Puerto Rico,72
