B25093_001E,B25093_001EA,B25093_001M,B25093_001MA,B25093_002E,B25093_002EA,B25093_002M,B25093_002MA,B25093_003E,B25093_003EA,B25093_003M,B25093_003MA,B25093_004E,B25093_004EA,B25093_004M,B25093_004MA,B25093_005E,B25093_005EA,B25093_005M,B25093_005MA,B25093_006E,B25093_006EA,B25093_006M,B25093_006MA,B25093_007E,B25093_007EA,B25093_007M,B25093_007MA,B25093_008E,B25093_008EA,B25093_008M,B25093_008MA,B25093_009E,B25093_009EA,B25093_009M,B25093_009MA,B25093_010E,B25093_010EA,B25093_010M,B25093_010MA,B25093_011E,B25093_011EA,B25093_011M,B25093_011MA,B25093_012E,B25093_012EA,B25093_012M,B25093_012MA,B25093_013E,B25093_013EA,B25093_013M,B25093_013MA,B25093_014E,B25093_014EA,B25093_014M,B25093_014MA,B25093_015E,B25093_015EA,B25093_015M,B25093_015MA,B25093_016E,B25093_016EA,B25093_016M,B25093_016MA,B25093_017E,B25093_017EA,B25093_017M,B25093_017MA,B25093_018E,B25093_018EA,B25093_018M,B25093_018MA,B25093_019E,B25093_019EA,B25093_019M,B25093_019MA,B25093_020E,B25093_020EA,B25093_020M,B25093_020MA,B25093_021E,B25093_021EA,B25093_021M,B25093_021MA,B25093_022E,B25093_022EA,B25093_022M,B25093_022MA,B25093_023E,B25093_023EA,B25093_023M,B25093_023MA,B25093_024E,B25093_024EA,B25093_024M,B25093_024MA,B25093_025E,B25093_025EA,B25093_025M,B25093_025MA,B25093_026E,B25093_026EA,B25093_026M,B25093_026MA,B25093_027E,B25093_027EA,B25093_027M,B25093_027MA,B25093_028E,B25093_028EA,B25093_028M,B25093_028MA,B25093_029E,B25093_029EA,B25093_029M,B25093_029MA,GEO_ID,NAME,state
2325917,null,19632,null,27571,null,2947,null,9365,null,1739,null,2406,null,780,null,3080,null,1025,null,2246,null,904,null,9619,null,1809,null,855,null,542,null,272102,null,8108,null,97027,null,4974,null,49267,null,3751,null,36858,null,3111,null,25661,null,2761,null,60902,null,4529,null,2387,null,811,null,1522376,null,13971,null,694123,null,10391,null,213935,null,7598,null,152291,null,5549,null,110158,null,5176,null,339232,null,7984,null,12637,null,1666,null,503868,null,5472,null,283321,null,5607,null,45428,null,2624,null,36806,null,2940,null,28193,null,2376,null,106383,null,4873,null,3737,null,962,null,0400000US13,Georgia,13
252881,null,6432,null,1257,null,584,null,301,null,247,null,0,null,275,null,0,null,275,null,0,null,275,null,887,null,574,null,69,null,88,null,19492,null,2708,null,2864,null,865,null,2810,null,889,null,2927,null,798,null,1263,null,500,null,9449,null,2254,null,179,null,176,null,152877,null,4510,null,53279,null,2488,null,19924,null,1929,null,15193,null,1783,null,14208,null,1898,null,49535,null,3433,null,738,null,415,null,79255,null,3079,null,45785,null,2791,null,7037,null,1105,null,4647,null,836,null,4472,null,919,null,16725,null,1976,null,589,null,293,null,0400000US15,Hawaii,15
399498,null,5977,null,7286,null,1663,null,2522,null,971,null,1219,null,556,null,806,null,349,null,815,null,601,null,1548,null,661,null,376,null,569,null,50960,null,2675,null,15110,null,1491,null,8357,null,1160,null,9054,null,1504,null,6142,null,1172,null,12210,null,1602,null,87,null,144,null,243971,null,4674,null,115302,null,3450,null,33565,null,2383,null,23352,null,2291,null,18365,null,2261,null,52082,null,3608,null,1305,null,493,null,97281,null,2518,null,56615,null,2382,null,10550,null,1320,null,6456,null,1133,null,4300,null,1008,null,19004,null,1808,null,356,null,200,null,0400000US16,Idaho,16
3235065,null,15882,null,32905,null,3440,null,10764,null,1966,null,3955,null,1090,null,4510,null,1074,null,1821,null,606,null,10613,null,2005,null,1242,null,689,null,368928,null,7622,null,110588,null,4662,null,65541,null,3476,null,53175,null,3728,null,36957,null,2841,null,100673,null,4914,null,1994,null,853,null,2046047,null,15583,null,885251,null,10524,null,290003,null,9033,null,222376,null,7100,null,154165,null,5286,null,482437,null,9464,null,11815,null,1656,null,787185,null,7367,null,402013,null,6085,null,85155,null,3947,null,61395,null,3566,null,46907,null,3264,null,187644,null,5558,null,4071,null,899,null,0400000US17,Illinois,17
1744831,null,14143,null,25979,null,2505,null,7974,null,1514,null,4845,null,1189,null,2955,null,1058,null,3080,null,918,null,6903,null,1379,null,222,null,214,null,205040,null,6190,null,90088,null,4313,null,38028,null,2810,null,25517,null,2346,null,16068,null,1927,null,34875,null,2824,null,464,null,378,null,1084048,null,9735,null,578920,null,8506,null,158641,null,5252,null,104020,null,4066,null,64507,null,4079,null,172459,null,5431,null,5501,null,1231,null,429764,null,5426,null,244659,null,4731,null,46691,null,3405,null,35114,null,2696,null,23405,null,2390,null,78168,null,3185,null,1727,null,550,null,0400000US18,Indiana,18
884301,null,8410,null,18916,null,2473,null,7667,null,1464,null,3438,null,1080,null,1956,null,840,null,1715,null,787,null,4140,null,1151,null,0,null,228,null,109573,null,3622,null,52086,null,2939,null,20601,null,1920,null,12852,null,1538,null,8612,null,1403,null,15003,null,1595,null,419,null,255,null,529847,null,5514,null,307016,null,5043,null,78461,null,3073,null,49002,null,2828,null,26248,null,2195,null,68060,null,3726,null,1060,null,422,null,225965,null,2963,null,141274,null,3319,null,22245,null,1821,null,16348,null,1596,null,9982,null,1059,null,34895,null,2268,null,1221,null,540,null,0400000US19,Iowa,19
749151,null,7504,null,13839,null,1999,null,6054,null,1167,null,2155,null,696,null,906,null,406,null,1297,null,646,null,3199,null,964,null,228,null,227,null,89837,null,3780,null,40778,null,2611,null,17249,null,2111,null,10736,null,1564,null,7328,null,1469,null,13571,null,1827,null,175,null,169,null,462901,null,5793,null,262930,null,5378,null,69016,null,3560,null,40611,null,2620,null,23858,null,1966,null,65167,null,3752,null,1319,null,505,null,182574,null,3147,null,107765,null,3153,null,19066,null,1572,null,13560,null,1524,null,11074,null,1516,null,30680,null,1825,null,429,null,232,null,0400000US20,Kansas,20
1163029,null,12289,null,15768,null,2318,null,7015,null,1442,null,2310,null,846,null,1681,null,657,null,1701,null,655,null,2891,null,971,null,170,null,243,null,131546,null,5622,null,60756,null,3902,null,23425,null,2145,null,12919,null,1718,null,10109,null,1547,null,22473,null,2507,null,1864,null,768,null,709564,null,7671,null,399493,null,6925,null,88665,null,3960,null,62099,null,3630,null,39850,null,3526,null,114368,null,5229,null,5089,null,1066,null,306151,null,4446,null,187122,null,4386,null,31142,null,2455,null,21854,null,2104,null,14075,null,1972,null,50049,null,3051,null,1909,null,578,null,0400000US21,Kentucky,21
1146560,null,10008,null,19813,null,2551,null,10262,null,1725,null,2138,null,809,null,1268,null,481,null,646,null,472,null,5276,null,1413,null,223,null,196,null,137350,null,5331,null,69816,null,4673,null,21790,null,2729,null,13373,null,1804,null,8894,null,1608,null,22633,null,2703,null,844,null,602,null,701180,null,8619,null,419649,null,7833,null,80395,null,4607,null,51408,null,3646,null,32774,null,2744,null,110418,null,4952,null,6536,null,1406,null,288217,null,4866,null,188687,null,4077,null,24966,null,2015,null,16653,null,1952,null,12986,null,1706,null,43655,null,2823,null,1270,null,522,null,0400000US22,Louisiana,22
396341,null,5297,null,2933,null,925,null,940,null,464,null,389,null,403,null,563,null,365,null,313,null,285,null,728,null,285,null,0,null,230,null,33878,null,2290,null,8711,null,1148,null,7034,null,1308,null,5035,null,972,null,4230,null,971,null,8800,null,1382,null,68,null,81,null,260093,null,3975,null,117542,null,4374,null,36516,null,2305,null,28374,null,2184,null,18217,null,1837,null,58140,null,2701,null,1304,null,459,null,99437,null,2655,null,50923,null,2405,null,9624,null,1111,null,8824,null,991,null,6363,null,867,null,23525,null,1828,null,178,null,127,null,0400000US23,Maine,23
1436362,null,11234,null,12266,null,1862,null,2341,null,942,null,1825,null,689,null,2049,null,804,null,960,null,542,null,4685,null,1320,null,406,null,374,null,141855,null,5631,null,34791,null,2832,null,25354,null,2300,null,24257,null,2520,null,18431,null,2172,null,38280,null,3494,null,742,null,748,null,951263,null,10224,null,380648,null,7136,null,140615,null,5571,null,112634,null,4589,null,79712,null,4556,null,232922,null,6639,null,4732,null,1135,null,330978,null,6522,null,167796,null,5287,null,32899,null,2249,null,25850,null,2035,null,19448,null,1930,null,83819,null,4002,null,1166,null,412,null,0400000US24,Maryland,24
1589421,null,12326,null,5744,null,1336,null,1036,null,528,null,701,null,341,null,1001,null,719,null,1208,null,565,null,1763,null,713,null,35,null,57,null,127721,null,4793,null,29647,null,2480,null,24067,null,2204,null,21335,null,2259,null,14424,null,1807,null,37964,null,3174,null,284,null,282,null,1063880,null,11616,null,415113,null,9145,null,158610,null,6591,null,126456,null,4932,null,89752,null,4393,null,269339,null,6197,null,4610,null,1069,null,392076,null,5103,null,165617,null,4598,null,46720,null,2773,null,34063,null,2534,null,25481,null,1958,null,117882,null,4237,null,2313,null,710,null,0400000US25,Massachusetts,25
2795638,null,15898,null,30480,null,2713,null,7299,null,1127,null,4227,null,1002,null,4281,null,1128,null,3352,null,977,null,11015,null,1766,null,306,null,231,null,283111,null,6937,null,96042,null,4727,null,52970,null,3268,null,38643,null,2936,null,25639,null,2413,null,67437,null,4033,null,2380,null,868,null,1782457,null,12220,null,779006,null,9222,null,254013,null,5964,null,192231,null,6025,null,130617,null,4649,null,411407,null,8935,null,15183,null,1726,null,699590,null,6921,null,359658,null,5980,null,80401,null,3458,null,55669,null,3007,null,44825,null,2653,null,155425,null,4757,null,3612,null,834,null,0400000US26,Michigan,26
1537420,null,9655,null,21982,null,2080,null,6851,null,1254,null,3498,null,796,null,3090,null,850,null,2171,null,627,null,6310,null,1208,null,62,null,94,null,204192,null,3934,null,64508,null,3011,null,41483,null,3099,null,31452,null,2657,null,20298,null,1910,null,45766,null,2498,null,685,null,396,null,984375,null,7872,null,450997,null,5447,null,146596,null,4767,null,113032,null,4709,null,75126,null,3786,null,194275,null,5935,null,4349,null,839,null,326871,null,3849,null,181590,null,3177,null,35148,null,2278,null,24841,null,1695,null,16752,null,1656,null,67249,null,2988,null,1291,null,398,null,0400000US27,Minnesota,27
760954,null,9164,null,10712,null,2081,null,3261,null,1150,null,1338,null,705,null,1895,null,1001,null,605,null,454,null,3207,null,1170,null,406,null,358,null,85539,null,4411,null,38989,null,3158,null,12907,null,2064,null,9579,null,2052,null,6915,null,1413,null,16377,null,2029,null,772,null,467,null,458686,null,6919,null,248272,null,7550,null,54771,null,3998,null,39404,null,3090,null,25752,null,2352,null,85695,null,4774,null,4792,null,1090,null,206017,null,4197,null,119930,null,3861,null,21275,null,1981,null,12846,null,1574,null,11626,null,1322,null,39298,null,2698,null,1042,null,396,null,0400000US28,Mississippi,28
1616365,null,12338,null,25893,null,2523,null,9800,null,1624,null,3916,null,1046,null,2502,null,793,null,2824,null,870,null,6493,null,1350,null,358,null,288,null,188746,null,4809,null,80118,null,3894,null,37182,null,2717,null,25787,null,2455,null,13425,null,1622,null,31684,null,2790,null,550,null,353,null,982048,null,9646,null,517481,null,8292,null,142414,null,5312,null,88994,null,4441,null,61221,null,3649,null,166854,null,5010,null,5084,null,1018,null,419678,null,5007,null,250062,null,4172,null,40726,null,2572,null,32555,null,2330,null,22765,null,1869,null,71594,null,3431,null,1976,null,538,null,0400000US29,Missouri,29
259779,null,5241,null,2741,null,806,null,962,null,471,null,401,null,339,null,604,null,351,null,125,null,164,null,649,null,370,null,0,null,240,null,22897,null,1897,null,8740,null,1345,null,4209,null,925,null,3018,null,690,null,1978,null,613,null,4952,null,916,null,0,null,240,null,163096,null,3941,null,84020,null,3170,null,22091,null,1973,null,12969,null,1628,null,10426,null,1613,null,32328,null,2588,null,1262,null,602,null,71045,null,1828,null,41341,null,1860,null,7340,null,975,null,5147,null,869,null,3887,null,816,null,12944,null,1388,null,386,null,281,null,0400000US30,Montana,30
478209,null,6374,null,8026,null,1558,null,3662,null,1095,null,1006,null,680,null,620,null,320,null,281,null,357,null,2457,null,930,null,0,null,228,null,61967,null,2882,null,24162,null,2142,null,12258,null,1253,null,9268,null,1479,null,5527,null,1078,null,10752,null,1597,null,0,null,228,null,288741,null,4671,null,155434,null,3887,null,45208,null,2640,null,31649,null,2091,null,16476,null,1476,null,38576,null,2833,null,1398,null,489,null,119475,null,2547,null,70211,null,2413,null,13771,null,1522,null,9409,null,1234,null,6009,null,997,null,19555,null,1629,null,520,null,284,null,0400000US31,Nebraska,31
572214,null,8475,null,7080,null,1300,null,1601,null,684,null,549,null,341,null,1064,null,604,null,1408,null,694,null,2425,null,712,null,33,null,56,null,65197,null,4062,null,14267,null,1911,null,8781,null,1474,null,9698,null,1810,null,8526,null,1615,null,23429,null,2823,null,496,null,355,null,361291,null,7333,null,120591,null,5291,null,49088,null,3577,null,44608,null,3631,null,31219,null,3013,null,113497,null,5267,null,2288,null,871,null,138646,null,3116,null,64154,null,3066,null,15463,null,2074,null,9417,null,1212,null,9107,null,1526,null,39806,null,2156,null,699,null,501,null,0400000US32,Nevada,32
367316,null,4946,null,1743,null,635,null,144,null,167,null,104,null,111,null,450,null,411,null,71,null,96,null,974,null,477,null,0,null,255,null,30700,null,2743,null,6085,null,1027,null,6483,null,1295,null,5107,null,1283,null,4239,null,1084,null,8406,null,1246,null,380,null,429,null,251477,null,4351,null,94487,null,3756,null,40404,null,2421,null,31196,null,2333,null,21475,null,1999,null,62966,null,3609,null,949,null,536,null,83396,null,2487,null,32199,null,2068,null,9411,null,1300,null,8880,null,1209,null,6607,null,1082,null,26067,null,1808,null,232,null,199,null,0400000US33,New Hampshire,33
2086551,null,13280,null,7930,null,1423,null,665,null,406,null,951,null,575,null,917,null,508,null,574,null,354,null,4389,null,1130,null,434,null,476,null,170467,null,6308,null,33048,null,3181,null,25039,null,2401,null,30507,null,3208,null,21199,null,1972,null,60254,null,3783,null,420,null,461,null,1379267,null,11801,null,457509,null,8806,null,192171,null,5247,null,169458,null,5966,null,131384,null,5356,null,423861,null,9593,null,4884,null,1212,null,528887,null,6119,null,183049,null,5333,null,61015,null,2989,null,48593,null,2721,null,40364,null,2593,null,192990,null,6064,null,2876,null,714,null,0400000US34,New Jersey,34
514530,null,6487,null,7913,null,1291,null,3306,null,1057,null,1166,null,627,null,521,null,486,null,397,null,271,null,2162,null,702,null,361,null,373,null,56056,null,3544,null,19714,null,2420,null,9585,null,1635,null,6731,null,1486,null,5330,null,1415,null,14540,null,2104,null,156,null,185,null,308710,null,5094,null,167935,null,4984,null,39628,null,2835,null,23860,null,2546,null,19554,null,2271,null,55054,null,3667,null,2679,null,739,null,141851,null,3914,null,88424,null,3267,null,11630,null,1392,null,8924,null,1472,null,7855,null,1161,null,24124,null,2400,null,894,null,477,null,0400000US35,New Mexico,35
3955096,null,19708,null,22328,null,2269,null,5769,null,1106,null,2530,null,822,null,2531,null,848,null,1643,null,615,null,9202,null,1636,null,653,null,406,null,306038,null,7620,null,102758,null,4413,null,47670,null,2821,null,39185,null,3191,null,26959,null,2575,null,87924,null,4255,null,1542,null,728,null,2591948,null,17183,null,1114766,null,12583,null,339113,null,8065,null,252761,null,7346,null,195841,null,5478,null,676513,null,11499,null,12954,null,1876,null,1034782,null,9019,null,466019,null,7848,null,107303,null,4727,null,83220,null,3539,null,68527,null,3812,null,303988,null,6325,null,5725,null,1287,null,0400000US36,New York,36
2449917,null,18145,null,28885,null,3062,null,7574,null,1558,null,5129,null,1293,null,3273,null,1011,null,2862,null,837,null,9362,null,1704,null,685,null,514,null,273254,null,7716,null,110639,null,5327,null,52047,null,3555,null,34104,null,3136,null,20011,null,2398,null,54327,null,3796,null,2126,null,865,null,1534329,null,13707,null,759118,null,10773,null,219765,null,7097,null,153216,null,5730,null,96120,null,6146,null,295811,null,7188,null,10299,null,1593,null,613449,null,6742,null,338102,null,5673,null,62848,null,3998,null,45404,null,2740,null,37847,null,2881,null,125473,null,4222,null,3775,null,892,null,0400000US37,North Carolina,37
184159,null,3181,null,7111,null,1274,null,3920,null,992,null,888,null,434,null,746,null,397,null,220,null,231,null,1132,null,553,null,205,null,325,null,22367,null,1508,null,12042,null,1295,null,3906,null,807,null,1867,null,614,null,1767,null,638,null,2785,null,672,null,0,null,208,null,110455,null,2411,null,73721,null,2348,null,13555,null,1300,null,7409,null,1030,null,5500,null,810,null,9915,null,1049,null,355,null,181,null,44226,null,1582,null,27288,null,1475,null,4193,null,737,null,3132,null,681,null,1614,null,427,null,7762,null,1101,null,237,null,179,null,0400000US38,North Dakota,38
3080013,null,18866,null,31298,null,3136,null,10336,null,1723,null,4613,null,1057,null,3393,null,896,null,3139,null,1079,null,8974,null,1449,null,843,null,487,null,323823,null,7859,null,122142,null,4947,null,64910,null,3216,null,47935,null,3587,null,28520,null,2690,null,59507,null,3991,null,809,null,528,null,1919762,null,11641,null,944761,null,11667,null,290367,null,7183,null,200359,null,6484,null,129431,null,4635,null,343398,null,8066,null,11446,null,1769,null,805130,null,7841,null,421211,null,6049,null,88217,null,3606,null,69335,null,3857,null,52419,null,2694,null,170178,null,5298,null,3770,null,716,null,0400000US39,Ohio,39
960901,null,9207,null,18395,null,2020,null,7844,null,1242,null,2580,null,766,null,1768,null,680,null,1424,null,542,null,4480,null,1417,null,299,null,202,null,118490,null,4543,null,59004,null,4481,null,19949,null,1933,null,11903,null,1657,null,7027,null,1261,null,19878,null,2250,null,729,null,414,null,562589,null,7220,null,337420,null,7234,null,70277,null,3308,null,42619,null,2520,null,28706,null,2431,null,79047,null,3950,null,4520,null,1124,null,261427,null,3693,null,171160,null,3832,null,24367,null,1871,null,18076,null,1528,null,11996,null,1495,null,34347,null,2026,null,1481,null,540,null,0400000US40,Oklahoma,40
936919,null,9031,null,6730,null,1540,null,1637,null,600,null,795,null,516,null,1232,null,599,null,343,null,251,null,2612,null,1082,null,111,null,121,null,85999,null,4488,null,18852,null,1846,null,14325,null,1628,null,13880,null,1692,null,11103,null,1766,null,27766,null,2677,null,73,null,85,null,596890,null,7783,null,238022,null,5902,null,82424,null,4176,null,72448,null,4122,null,49754,null,3408,null,150627,null,4952,null,3615,null,1064,null,247300,null,4355,null,127385,null,4087,null,25907,null,1934,null,19705,null,2093,null,16355,null,1516,null,56877,null,2843,null,1071,null,537,null,0400000US41,Oregon,41
3467285,null,17499,null,28648,null,2796,null,9132,null,1583,null,3047,null,787,null,4170,null,1157,null,3038,null,897,null,8996,null,1558,null,265,null,265,null,332491,null,7194,null,125637,null,4427,null,58613,null,3783,null,47158,null,3105,null,31168,null,2696,null,68214,null,3677,null,1701,null,811,null,2176534,null,12208,null,1081095,null,12676,null,314885,null,8235,null,224174,null,6378,null,147741,null,6195,null,398853,null,8022,null,9786,null,1463,null,929612,null,8194,null,470790,null,7166,null,105356,null,3785,null,79565,null,3478,null,55805,null,3052,null,212821,null,5253,null,5275,null,963,null,0400000US42,Pennsylvania,42
257680,null,4568,null,1733,null,835,null,484,null,398,null,81,null,98,null,484,null,439,null,242,null,303,null,442,null,345,null,0,null,287,null,22977,null,2131,null,5163,null,1205,null,3425,null,878,null,3821,null,1011,null,2742,null,899,null,7826,null,1335,null,0,null,287,null,165453,null,3865,null,61418,null,2629,null,23339,null,2287,null,20018,null,2083,null,13571,null,1762,null,46691,null,3444,null,416,null,320,null,67517,null,2319,null,27316,null,1814,null,7264,null,1208,null,5627,null,837,null,5598,null,828,null,21375,null,2055,null,337,null,234,null,0400000US44,Rhode Island,44
1213577,null,11626,null,14579,null,2056,null,5861,null,1258,null,1777,null,659,null,1321,null,645,null,1279,null,556,null,4087,null,969,null,254,null,224,null,127831,null,5459,null,53900,null,3624,null,23042,null,2340,null,13751,null,1673,null,11414,null,1754,null,24860,null,2605,null,864,null,449,null,738426,null,9712,null,384669,null,8856,null,93072,null,4490,null,70643,null,3763,null,41336,null,2912,null,140024,null,4753,null,8682,null,1865,null,332741,null,4576,null,191099,null,4194,null,32347,null,2884,null,24665,null,2436,null,19284,null,2202,null,63434,null,3228,null,1912,null,600,null,0400000US45,South Carolina,45
