C24010I_001E,C24010I_001EA,C24010I_001M,C24010I_001MA,C24010I_002E,C24010I_002EA,C24010I_002M,C24010I_002MA,C24010I_003E,C24010I_003EA,C24010I_003M,C24010I_003MA,C24010I_004E,C24010I_004EA,C24010I_004M,C24010I_004MA,C24010I_005E,C24010I_005EA,C24010I_005M,C24010I_005MA,C24010I_006E,C24010I_006EA,C24010I_006M,C24010I_006MA,C24010I_007E,C24010I_007EA,C24010I_007M,C24010I_007MA,C24010I_008E,C24010I_008EA,C24010I_008M,C24010I_008MA,C24010I_009E,C24010I_009EA,C24010I_009M,C24010I_009MA,C24010I_010E,C24010I_010EA,C24010I_010M,C24010I_010MA,C24010I_011E,C24010I_011EA,C24010I_011M,C24010I_011MA,C24010I_012E,C24010I_012EA,C24010I_012M,C24010I_012MA,C24010I_013E,C24010I_013EA,C24010I_013M,C24010I_013MA,C24010I_014E,C24010I_014EA,C24010I_014M,C24010I_014MA,C24010I_015E,C24010I_015EA,C24010I_015M,C24010I_015MA,GEO_ID,NAME,state
331444,null,5701,null,225158,null,4717,null,25652,null,3258,null,46194,null,5844,null,17766,null,2864,null,7716,null,2854,null,84998,null,6170,null,42832,null,4748,null,106286,null,4515,null,21429,null,2401,null,34543,null,3706,null,28479,null,3048,null,1010,null,510,null,1296,null,792,null,19529,null,2793,null,0400000US13,Georgia,13
45443,null,2340,null,24807,null,1763,null,4525,null,1025,null,8797,null,1683,null,3251,null,955,null,238,null,276,null,4596,null,1152,null,3400,null,931,null,20636,null,1518,null,6383,null,1178,null,5005,null,1017,null,8036,null,1067,null,103,null,124,null,236,null,302,null,873,null,451,null,0400000US15,Hawaii,15
62935,null,2576,null,36915,null,1822,null,5365,null,1164,null,5877,null,1223,null,4385,null,1321,null,5842,null,1299,null,6925,null,1325,null,8521,null,1534,null,26020,null,2293,null,5871,null,1087,null,8925,null,1661,null,6322,null,1246,null,1276,null,521,null,41,null,72,null,3585,null,933,null,0400000US16,Idaho,16
840569,null,10700,null,501410,null,7613,null,65354,null,3724,null,121386,null,7058,null,68936,null,4222,null,3640,null,1861,null,84896,null,5189,null,157198,null,5905,null,339159,null,7142,null,72783,null,4426,null,87280,null,4760,null,111057,null,5493,null,1259,null,686,null,1469,null,632,null,65311,null,3840,null,0400000US17,Illinois,17
139386,null,3880,null,88561,null,2624,null,10643,null,1632,null,19488,null,3022,null,7480,null,1660,null,3310,null,1330,null,21221,null,3162,null,26419,null,2929,null,50825,null,2759,null,11157,null,1553,null,14430,null,1946,null,14141,null,1629,null,459,null,394,null,221,null,248,null,10417,null,1558,null,0400000US18,Indiana,18
54948,null,2657,null,32425,null,2180,null,5156,null,1111,null,5184,null,1670,null,2585,null,731,null,1693,null,947,null,7318,null,1409,null,10489,null,1841,null,22523,null,1927,null,4225,null,1115,null,6430,null,1401,null,5525,null,1191,null,85,null,132,null,0,null,228,null,6258,null,1315,null,0400000US19,Iowa,19
110236,null,3622,null,66604,null,2411,null,7069,null,1339,null,13350,null,2414,null,7367,null,1898,null,2875,null,948,null,18670,null,2239,null,17273,null,2411,null,43632,null,2213,null,8294,null,1325,null,14042,null,1890,null,12797,null,1551,null,509,null,286,null,129,null,158,null,7861,null,1407,null,0400000US20,Kansas,20
42893,null,2537,null,29694,null,2256,null,2558,null,763,null,6792,null,1892,null,2153,null,641,null,5034,null,1775,null,7806,null,1948,null,5351,null,1643,null,13199,null,1486,null,3214,null,811,null,5208,null,1148,null,2957,null,829,null,46,null,82,null,0,null,273,null,1774,null,670,null,0400000US21,Kentucky,21
70150,null,2804,null,42787,null,2308,null,6271,null,1165,null,7420,null,1508,null,4971,null,1134,null,982,null,533,null,16558,null,2014,null,6585,null,1344,null,27363,null,1961,null,7583,null,1266,null,9550,null,1306,null,8377,null,1454,null,98,null,132,null,686,null,426,null,1069,null,531,null,0400000US22,Louisiana,22
6399,null,916,null,3057,null,796,null,1214,null,504,null,436,null,260,null,652,null,404,null,254,null,177,null,423,null,401,null,78,null,74,null,3342,null,568,null,1495,null,495,null,561,null,289,null,1151,null,464,null,0,null,230,null,106,null,148,null,29,null,31,null,0400000US23,Maine,23
199851,null,3806,null,117754,null,2889,null,19872,null,2664,null,28596,null,3796,null,11884,null,1704,null,502,null,702,null,41328,null,3216,null,15572,null,2580,null,82097,null,2630,null,22557,null,2348,null,34130,null,2781,null,20266,null,2200,null,0,null,285,null,1198,null,579,null,3946,null,950,null,0400000US24,Maryland,24
235080,null,5549,null,127825,null,4226,null,23272,null,2495,null,39893,null,3877,null,21047,null,2755,null,862,null,678,null,14458,null,2699,null,28293,null,3031,null,107255,null,3897,null,29582,null,2560,null,33545,null,3512,null,30235,null,2557,null,243,null,248,null,135,null,132,null,13515,null,1911,null,0400000US25,Massachusetts,25
157643,null,4730,null,92149,null,3726,null,15192,null,1779,null,20626,null,2333,null,11121,null,1609,null,8624,null,2478,null,11830,null,1778,null,24756,null,2333,null,65494,null,3264,null,16072,null,1767,null,18820,null,2423,null,17510,null,1932,null,2572,null,860,null,333,null,286,null,10187,null,1587,null,0400000US26,Michigan,26
96067,null,2587,null,57689,null,2343,null,7649,null,1601,null,16512,null,2468,null,6248,null,1147,null,1851,null,647,null,7346,null,1498,null,18083,null,2197,null,38378,null,2100,null,7214,null,1225,null,13602,null,1796,null,10302,null,1679,null,1009,null,376,null,168,null,158,null,6083,null,1094,null,0400000US27,Minnesota,27
28941,null,2256,null,19922,null,2547,null,3158,null,1087,null,4867,null,2138,null,619,null,400,null,720,null,500,null,6015,null,1085,null,4543,null,1042,null,9019,null,1763,null,2748,null,903,null,2552,null,955,null,1983,null,838,null,237,null,251,null,0,null,291,null,1499,null,579,null,0400000US28,Mississippi,28
82438,null,2725,null,49148,null,2001,null,7523,null,1274,null,13320,null,1714,null,5095,null,1197,null,1218,null,628,null,10079,null,1850,null,11913,null,1548,null,33290,null,1936,null,8753,null,1193,null,10374,null,1585,null,8890,null,1419,null,358,null,253,null,344,null,290,null,4571,null,1045,null,0400000US29,Missouri,29
11603,null,1203,null,5671,null,1003,null,1610,null,670,null,1747,null,694,null,393,null,265,null,301,null,269,null,1256,null,541,null,364,null,214,null,5932,null,1053,null,1694,null,777,null,1921,null,769,null,1763,null,745,null,22,null,38,null,179,null,294,null,353,null,372,null,0400000US30,Montana,30
63170,null,2454,null,38036,null,1923,null,3365,null,936,null,5703,null,1184,null,3350,null,856,null,1053,null,639,null,9207,null,1220,null,15358,null,1731,null,25134,null,1740,null,4140,null,1013,null,7291,null,1396,null,6140,null,1203,null,329,null,232,null,233,null,243,null,7001,null,1215,null,0400000US31,Nebraska,31
286848,null,5934,null,174742,null,4569,null,16675,null,2224,null,64515,null,5104,null,22605,null,3427,null,669,null,461,null,44457,null,3136,null,25821,null,3141,null,112106,null,3639,null,17407,null,2132,null,49694,null,3498,null,35473,null,2905,null,170,null,283,null,752,null,507,null,8610,null,1616,null,0400000US32,Nevada,32
14950,null,1543,null,8613,null,1163,null,1049,null,523,null,2100,null,852,null,1979,null,873,null,90,null,138,null,1819,null,849,null,1576,null,698,null,6337,null,916,null,2029,null,663,null,1538,null,671,null,1701,null,504,null,0,null,255,null,55,null,89,null,1014,null,581,null,0400000US33,New Hampshire,33
672836,null,8500,null,381775,null,5596,null,59959,null,4633,null,93442,null,6243,null,55665,null,4129,null,9055,null,6827,null,66379,null,5246,null,97275,null,5269,null,291061,null,5245,null,68731,null,3722,null,88069,null,4707,null,89951,null,4623,null,1172,null,488,null,751,null,364,null,42387,null,3533,null,0400000US34,New Jersey,34
379731,null,6863,null,201504,null,5004,null,38311,null,3245,null,44238,null,3809,null,33422,null,3200,null,5358,null,1154,null,48480,null,3730,null,31695,null,3176,null,178227,null,4611,null,52490,null,3484,null,55738,null,4073,null,61085,null,3926,null,352,null,305,null,1446,null,545,null,7116,null,1596,null,0400000US35,New Mexico,35
1373882,null,15043,null,761140,null,10135,null,120328,null,6483,null,215583,null,9849,null,122403,null,7006,null,4855,null,2555,null,146188,null,8026,null,151783,null,7382,null,612742,null,10021,null,154698,null,6725,null,221317,null,7929,null,186555,null,7318,null,984,null,615,null,3221,null,1130,null,45967,null,3742,null,0400000US36,New York,36
279799,null,5493,null,182766,null,4298,null,17635,null,2259,null,36130,null,3617,null,15862,null,2653,null,9524,null,2506,null,67881,null,4561,null,35734,null,3865,null,97033,null,3971,null,18841,null,2375,null,31243,null,3022,null,22441,null,2505,null,2156,null,743,null,880,null,597,null,21472,null,2279,null,0400000US37,North Carolina,37
6438,null,745,null,3497,null,575,null,327,null,269,null,441,null,298,null,234,null,219,null,60,null,69,null,1082,null,494,null,1353,null,511,null,2941,null,559,null,734,null,387,null,685,null,401,null,1182,null,408,null,269,null,267,null,0,null,208,null,71,null,116,null,0400000US38,North Dakota,38
120838,null,3725,null,68023,null,2748,null,12890,null,1604,null,16117,null,2273,null,8068,null,1393,null,2094,null,1103,null,13414,null,1706,null,15440,null,2229,null,52815,null,3170,null,14605,null,2053,null,14854,null,1717,null,14347,null,2072,null,756,null,379,null,287,null,307,null,7966,null,1434,null,0400000US39,Ohio,39
121653,null,3844,null,75276,null,2645,null,8310,null,1519,null,14589,null,2467,null,5867,null,1118,null,2634,null,963,null,28391,null,2656,null,15485,null,2329,null,46377,null,2922,null,8670,null,1503,null,16792,null,2188,null,13749,null,1797,null,537,null,325,null,1039,null,674,null,5590,null,1278,null,0400000US40,Oklahoma,40
174551,null,4083,null,103068,null,3358,null,12056,null,1956,null,20781,null,2750,null,12669,null,2096,null,16539,null,3138,null,17519,null,3069,null,23504,null,3043,null,71483,null,3188,null,15428,null,2188,null,25494,null,2916,null,17264,null,1879,null,4695,null,1201,null,347,null,274,null,8255,null,1544,null,0400000US41,Oregon,41
229170,null,5820,null,124683,null,4734,null,22886,null,2553,null,26890,null,3110,null,15841,null,2406,null,2503,null,827,null,17723,null,2833,null,38840,null,3893,null,104487,null,3650,null,26590,null,2617,null,31681,null,2923,null,30434,null,2916,null,422,null,379,null,278,null,226,null,15082,null,1933,null,0400000US42,Pennsylvania,42
49572,null,2520,null,26638,null,2106,null,3715,null,1080,null,6011,null,1587,null,5333,null,1426,null,0,null,287,null,3404,null,1205,null,8175,null,1912,null,22934,null,1753,null,3845,null,965,null,9014,null,1772,null,5670,null,1293,null,0,null,287,null,210,null,344,null,4195,null,1327,null,0400000US44,Rhode Island,44
77638,null,3006,null,50162,null,2845,null,5440,null,1598,null,13014,null,2833,null,3836,null,1078,null,1804,null,873,null,20068,null,2905,null,6000,null,1338,null,27476,null,2350,null,6827,null,1233,null,9503,null,1849,null,6476,null,1317,null,372,null,411,null,627,null,406,null,3671,null,1111,null,0400000US45,South Carolina,45
8704,null,1200,null,4803,null,696,null,691,null,452,null,1076,null,568,null,807,null,426,null,379,null,271,null,1067,null,624,null,783,null,513,null,3901,null,933,null,1064,null,475,null,876,null,465,null,1209,null,481,null,107,null,112,null,0,null,223,null,645,null,410,null,0400000US46,South Dakota,46
99526,null,3445,null,66593,null,2947,null,8896,null,1699,null,13754,null,2429,null,5988,null,1348,null,1726,null,876,null,24996,null,3329,null,11233,null,2240,null,32933,null,2137,null,7464,null,1425,null,11320,null,1749,null,8735,null,1489,null,67,null,74,null,255,null,266,null,5092,null,1439,null,0400000US47,Tennessee,47
3791406,null,22706,null,2227761,null,15004,null,330325,null,9279,null,408668,null,12578,null,332019,null,9474,null,32445,null,3525,null,652559,null,17136,null,471745,null,12905,null,1563645,null,14927,null,388388,null,10997,null,528742,null,11552,null,514696,null,10867,null,4539,null,1272,null,11762,null,1866,null,115518,null,6747,null,0400000US48,Texas,48
137955,null,3494,null,81964,null,2685,null,11279,null,1702,null,17888,null,2211,null,11143,null,1915,null,1615,null,655,null,21299,null,2692,null,18740,null,2850,null,55991,null,2363,null,10555,null,1601,null,17307,null,2073,null,18793,null,2291,null,100,null,103,null,265,null,208,null,8971,null,1503,null,0400000US49,Utah,49
3965,null,666,null,2413,null,644,null,834,null,433,null,154,null,171,null,279,null,223,null,216,null,211,null,596,null,480,null,334,null,267,null,1552,null,490,null,738,null,343,null,475,null,302,null,263,null,181,null,0,null,211,null,0,null,211,null,76,null,92,null,0400000US50,Vermont,50
261173,null,5636,null,152455,null,4441,null,29838,null,2899,null,33785,null,3576,null,14259,null,2270,null,3078,null,2141,null,51659,null,3836,null,19836,null,2766,null,108718,null,3942,null,26291,null,2690,null,41281,null,3971,null,33167,null,3176,null,128,null,176,null,1309,null,726,null,6542,null,1540,null,0400000US51,Virginia,51
273373,null,5478,null,165307,null,3766,null,22913,null,2428,null,36314,null,3702,null,19900,null,2525,null,19638,null,2847,null,29618,null,2692,null,36924,null,3735,null,108066,null,4111,null,23926,null,2479,null,35450,null,2718,null,27231,null,2750,null,8303,null,1727,null,983,null,618,null,12173,null,1814,null,0400000US53,Washington,53
7278,null,1398,null,4792,null,1277,null,1831,null,748,null,533,null,348,null,282,null,276,null,16,null,39,null,829,null,486,null,1301,null,791,null,2486,null,629,null,597,null,289,null,928,null,414,null,767,null,532,null,7,null,12,null,0,null,269,null,187,null,211,null,0400000US54,West Virginia,54
121920,null,3367,null,72203,null,2696,null,8348,null,1363,null,16526,null,1875,null,7655,null,1515,null,7438,null,1741,null,10306,null,1965,null,21930,null,2221,null,49717,null,2382,null,10413,null,1486,null,15125,null,1758,null,13763,null,1831,null,1448,null,531,null,275,null,204,null,8693,null,1493,null,0400000US55,Wisconsin,55
20902,null,2017,null,11221,null,1477,null,1564,null,647,null,1682,null,970,null,1334,null,860,null,114,null,159,null,4234,null,1050,null,2293,null,797,null,9681,null,1215,null,2383,null,969,null,4188,null,1163,null,2593,null,734,null,0,null,265,null,331,null,314,null,186,null,247,null,0400000US56,Wyoming,56
1188050,null,10638,null,630680,null,8872,null,143801,null,6234,null,139046,null,7011,null,119827,null,5903,null,7293,null,1436,null,115947,null,5511,null,104766,null,5068,null,557370,null,8321,null,199674,null,6143,null,105942,null,5186,null,210416,null,6774,null,862,null,420,null,2283,null,940,null,38193,null,3609,null,0400000US72,Puerto Rico,72
