B17018_001E,B17018_001EA,B17018_001M,B17018_001MA,B17018_002E,B17018_002EA,B17018_002M,B17018_002MA,B17018_003E,B17018_003EA,B17018_003M,B17018_003MA,B17018_004E,B17018_004EA,B17018_004M,B17018_004MA,B17018_005E,B17018_005EA,B17018_005M,B17018_005MA,B17018_006E,B17018_006EA,B17018_006M,B17018_006MA,B17018_007E,B17018_007EA,B17018_007M,B17018_007MA,B17018_008E,B17018_008EA,B17018_008M,B17018_008MA,B17018_009E,B17018_009EA,B17018_009M,B17018_009MA,B17018_010E,B17018_010EA,B17018_010M,B17018_010MA,B17018_011E,B17018_011EA,B17018_011M,B17018_011MA,B17018_012E,B17018_012EA,B17018_012M,B17018_012MA,B17018_013E,B17018_013EA,B17018_013M,B17018_013MA,B17018_014E,B17018_014EA,B17018_014M,B17018_014MA,B17018_015E,B17018_015EA,B17018_015M,B17018_015MA,B17018_016E,B17018_016EA,B17018_016M,B17018_016MA,B17018_017E,B17018_017EA,B17018_017M,B17018_017MA,B17018_018E,B17018_018EA,B17018_018M,B17018_018MA,B17018_019E,B17018_019EA,B17018_019M,B17018_019MA,B17018_020E,B17018_020EA,B17018_020M,B17018_020MA,B17018_021E,B17018_021EA,B17018_021M,B17018_021MA,B17018_022E,B17018_022EA,B17018_022M,B17018_022MA,B17018_023E,B17018_023EA,B17018_023M,B17018_023MA,B17018_024E,B17018_024EA,B17018_024M,B17018_024MA,B17018_025E,B17018_025EA,B17018_025M,B17018_025MA,B17018_026E,B17018_026EA,B17018_026M,B17018_026MA,B17018_027E,B17018_027EA,B17018_027M,B17018_027MA,B17018_028E,B17018_028EA,B17018_028M,B17018_028MA,B17018_029E,B17018_029EA,B17018_029M,B17018_029MA,B17018_030E,B17018_030EA,B17018_030M,B17018_030MA,B17018_031E,B17018_031EA,B17018_031M,B17018_031MA,B17018_032E,B17018_032EA,B17018_032M,B17018_032MA,B17018_033E,B17018_033EA,B17018_033M,B17018_033MA,B17018_034E,B17018_034EA,B17018_034M,B17018_034MA,B17018_035E,B17018_035EA,B17018_035M,B17018_035MA,GEO_ID,NAME,state
2370143,null,18487,null,300948,null,7887,null,104511,null,5549,null,40381,null,3934,null,32900,null,2848,null,20920,null,2538,null,10310,null,1571,null,196437,null,7528,null,28515,null,3514,null,11416,null,2148,null,9880,null,1877,null,5691,null,1355,null,1528,null,739,null,167922,null,6475,null,48422,null,3586,null,59204,null,4369,null,49883,null,3221,null,10413,null,1489,null,2069195,null,19185,null,1572319,null,16668,null,144850,null,6919,null,387623,null,8588,null,467714,null,10896,null,572132,null,11688,null,496876,null,12609,null,130358,null,5905,null,26967,null,2980,null,47082,null,3745,null,32231,null,3355,null,24078,null,3042,null,366518,null,10699,null,42707,null,3251,null,101449,null,5720,null,140663,null,6032,null,81699,null,4963,null,0400000US13,Georgia,13
310366,null,5604,null,23281,null,2354,null,9055,null,1585,null,1784,null,527,null,3364,null,931,null,3161,null,1030,null,746,null,399,null,14226,null,2049,null,2475,null,1073,null,222,null,291,null,1243,null,786,null,616,null,381,null,394,null,394,null,11751,null,1735,null,1117,null,470,null,4957,null,1354,null,4574,null,970,null,1103,null,562,null,287085,null,5680,null,219809,null,5770,null,13606,null,1649,null,50833,null,3655,null,75672,null,4011,null,79698,null,3746,null,67276,null,3946,null,23392,null,2619,null,2132,null,859,null,9327,null,1450,null,7098,null,1525,null,4835,null,1201,null,43884,null,3066,null,5527,null,1066,null,13327,null,1848,null,15747,null,2349,null,9283,null,1509,null,0400000US15,Hawaii,15
397214,null,6069,null,39387,null,3021,null,20497,null,2073,null,5340,null,1136,null,4489,null,844,null,7848,null,1500,null,2820,null,884,null,18890,null,2344,null,3353,null,1013,null,762,null,511,null,1458,null,710,null,995,null,496,null,138,null,148,null,15537,null,2041,null,3414,null,916,null,5546,null,1388,null,5368,null,1060,null,1209,null,558,null,357827,null,6663,null,301298,null,6746,null,23789,null,2123,null,73174,null,4332,null,113611,null,4600,null,90724,null,3680,null,56529,null,3451,null,20291,null,2462,null,3851,null,1133,null,7253,null,1335,null,6170,null,1479,null,3017,null,893,null,36238,null,2604,null,4445,null,822,null,9712,null,1426,null,15253,null,1742,null,6828,null,1310,null,0400000US16,Idaho,16
3120138,null,16955,null,309309,null,9787,null,98400,null,5197,null,33722,null,2925,null,31137,null,3125,null,19672,null,2068,null,13869,null,1861,null,210909,null,7259,null,34020,null,3359,null,12241,null,2055,null,9762,null,1856,null,10279,null,1770,null,1738,null,680,null,176889,null,6900,null,46632,null,3573,null,61960,null,3753,null,58981,null,4027,null,9316,null,1496,null,2810829,null,16463,null,2211626,null,16947,null,199685,null,6699,null,506786,null,11374,null,654118,null,11457,null,851037,null,10415,null,599203,null,10562,null,180743,null,5658,null,29902,null,2459,null,59227,null,4225,null,56489,null,4030,null,35125,null,2639,null,418460,null,9853,null,51154,null,3831,null,103865,null,5336,null,167980,null,6505,null,95461,null,5075,null,0400000US17,Illinois,17
1657555,null,11425,null,177908,null,6746,null,59310,null,3677,null,18254,null,1954,null,22175,null,2220,null,13700,null,1678,null,5181,null,1155,null,118598,null,5874,null,19695,null,2798,null,6599,null,1692,null,8846,null,2090,null,3744,null,1241,null,506,null,433,null,98903,null,5041,null,26715,null,3356,null,34516,null,2864,null,34732,null,2848,null,2940,null,917,null,1479647,null,12225,null,1192040,null,12080,null,103295,null,4857,null,382800,null,7785,null,358682,null,7906,null,347263,null,7113,null,287607,null,8362,null,86147,null,4953,null,12809,null,2100,null,36670,null,3708,null,24038,null,2101,null,12630,null,1908,null,201460,null,6813,null,22399,null,2525,null,65569,null,3448,null,79136,null,4410,null,34356,null,3151,null,0400000US18,Indiana,18
798262,null,8113,null,61180,null,3975,null,20689,null,1889,null,5236,null,898,null,6758,null,1092,null,6435,null,1102,null,2260,null,690,null,40491,null,3385,null,6299,null,1425,null,2002,null,741,null,2510,null,854,null,1472,null,668,null,315,null,321,null,34192,null,3013,null,6357,null,1325,null,11267,null,1455,null,15297,null,2163,null,1271,null,565,null,737082,null,7320,null,615652,null,7776,null,38561,null,2146,null,186273,null,5091,null,198713,null,5078,null,192105,null,5330,null,121430,null,4191,null,41666,null,3046,null,4570,null,1040,null,14719,null,1886,null,16385,null,2124,null,5992,null,1018,null,79764,null,3272,null,5473,null,1157,null,21957,null,2139,null,37970,null,2970,null,14364,null,1687,null,0400000US19,Iowa,19
722181,null,7254,null,64861,null,3723,null,22406,null,2140,null,6521,null,1402,null,7814,null,1384,null,5365,null,863,null,2706,null,758,null,42455,null,3121,null,7363,null,1448,null,1897,null,758,null,2897,null,970,null,2167,null,787,null,402,null,307,null,35092,null,2708,null,8529,null,1519,null,10556,null,1890,null,13672,null,1788,null,2335,null,781,null,657320,null,7464,null,535242,null,6802,null,35816,null,2799,null,128728,null,4664,null,172273,null,5747,null,198425,null,5069,null,122078,null,4939,null,41295,null,2835,null,6590,null,1409,null,13624,null,1749,null,13613,null,1652,null,7468,null,1372,null,80783,null,3849,null,6233,null,1216,null,19888,null,1971,null,34454,null,3037,null,20208,null,2051,null,0400000US20,Kansas,20
1146621,null,11765,null,164977,null,6536,null,62709,null,4360,null,26515,null,3201,null,20872,null,2284,null,12164,null,2042,null,3158,null,944,null,102268,null,5046,null,14760,null,2054,null,6121,null,1274,null,5293,null,1219,null,3248,null,1104,null,98,null,111,null,87508,null,4843,null,23056,null,2912,null,29627,null,2864,null,31630,null,3150,null,3195,null,964,null,981644,null,10597,null,792967,null,11598,null,93359,null,4663,null,251898,null,7149,null,226160,null,6992,null,221550,null,6264,null,188677,null,7046,null,54476,null,3738,null,12297,null,1801,null,20713,null,2293,null,13093,null,1853,null,8373,null,1524,null,134201,null,5653,null,18838,null,2031,null,43131,null,3284,null,48962,null,3559,null,23270,null,2785,null,0400000US21,Kentucky,21
1128899,null,12816,null,149644,null,6791,null,36994,null,3053,null,13015,null,1625,null,13438,null,2055,null,7996,null,1537,null,2545,null,810,null,112650,null,6016,null,10697,null,1790,null,4236,null,1218,null,3796,null,985,null,2249,null,919,null,416,null,331,null,101953,null,5828,null,31517,null,3025,null,36154,null,3961,null,31250,null,3222,null,3032,null,760,null,979255,null,11421,null,737017,null,10693,null,82302,null,5095,null,233252,null,8318,null,212959,null,8068,null,208504,null,6408,null,242238,null,7610,null,67076,null,4023,null,13303,null,1980,null,26165,null,2622,null,18748,null,2413,null,8860,null,1467,null,175162,null,6398,null,28999,null,3168,null,54576,null,3694,null,57378,null,3933,null,34209,null,2694,null,0400000US22,Louisiana,22
347561,null,5549,null,28937,null,2543,null,10257,null,1377,null,2351,null,721,null,4773,null,771,null,2197,null,668,null,936,null,372,null,18680,null,2088,null,3718,null,837,null,921,null,459,null,1246,null,551,null,1274,null,548,null,277,null,205,null,14962,null,1970,null,2584,null,673,null,6567,null,1342,null,5349,null,1045,null,462,null,296,null,318624,null,5723,null,260886,null,4738,null,16919,null,1740,null,77615,null,3345,null,80961,null,3637,null,85391,null,4102,null,57738,null,3391,null,17340,null,1721,null,1331,null,397,null,6491,null,1101,null,6225,null,1157,null,3293,null,797,null,40398,null,3028,null,2794,null,900,null,13399,null,1919,null,14653,null,1994,null,9552,null,1694,null,0400000US23,Maine,23
1391688,null,11881,null,85358,null,5051,null,23552,null,2560,null,7210,null,1325,null,7189,null,1133,null,4394,null,1000,null,4759,null,1228,null,61806,null,4083,null,8390,null,1732,null,3137,null,1044,null,3160,null,1332,null,1274,null,639,null,819,null,561,null,53416,null,3838,null,13911,null,2338,null,18934,null,2508,null,16435,null,2365,null,4136,null,1131,null,1306330,null,11281,null,988605,null,11687,null,63755,null,3704,null,207506,null,7102,null,257401,null,6750,null,459943,null,8457,null,317725,null,8887,null,81515,null,5040,null,14200,null,1983,null,23594,null,2387,null,23914,null,2537,null,19807,null,2160,null,236210,null,6583,null,21487,null,2176,null,64544,null,4147,null,88133,null,4130,null,62046,null,4104,null,0400000US24,Maryland,24
1557057,null,14586,null,108611,null,5573,null,31035,null,2764,null,7728,null,1473,null,10875,null,2075,null,6833,null,1590,null,5599,null,1201,null,77576,null,4989,null,11346,null,1914,null,4082,null,1290,null,3279,null,1014,null,3071,null,934,null,914,null,502,null,66230,null,4308,null,17095,null,2329,null,22965,null,2783,null,22142,null,2475,null,4028,null,1036,null,1448446,null,13792,null,1137475,null,12395,null,75145,null,4603,null,227736,null,7249,null,278293,null,6941,null,556301,null,9008,null,310971,null,8597,null,87310,null,5203,null,14363,null,2138,null,29239,null,3371,null,23274,null,2368,null,20434,null,2135,null,223661,null,7132,null,23939,null,2542,null,62899,null,4018,null,77826,null,4576,null,58997,null,3527,null,0400000US25,Massachusetts,25
2523758,null,15653,null,292116,null,8264,null,101342,null,5570,null,27050,null,3169,null,35876,null,2528,null,28636,null,2533,null,9780,null,1376,null,190774,null,7336,null,32429,null,3343,null,8403,null,1681,null,14028,null,2034,null,8481,null,1874,null,1517,null,625,null,158345,null,6398,null,38393,null,3498,null,52589,null,3855,null,61510,null,3771,null,5853,null,1254,null,2231642,null,15674,null,1777042,null,14727,null,125880,null,5138,null,459076,null,9568,null,597310,null,11186,null,594776,null,9065,null,454600,null,8577,null,134292,null,5803,null,17899,null,1938,null,45670,null,3177,null,46725,null,3127,null,23998,null,2264,null,320308,null,7168,null,33720,null,2764,null,90996,null,4590,null,134395,null,4907,null,61197,null,3389,null,0400000US26,Michigan,26
1349167,null,10514,null,94915,null,4456,null,35213,null,2973,null,10708,null,1583,null,10138,null,1429,null,9731,null,1304,null,4636,null,1097,null,59702,null,3792,null,10947,null,1702,null,3705,null,1065,null,2965,null,825,null,3915,null,896,null,362,null,239,null,48755,null,3477,null,10921,null,1846,null,16418,null,1986,null,18413,null,2168,null,3003,null,752,null,1254252,null,10299,null,1041481,null,9884,null,52434,null,3227,null,244566,null,6530,null,343181,null,6962,null,401300,null,6835,null,212771,null,6592,null,69479,null,3712,null,8846,null,1464,null,25686,null,2562,null,21051,null,1869,null,13896,null,1700,null,143292,null,5310,null,11286,null,1688,null,37036,null,2532,null,59134,null,3644,null,35836,null,2915,null,0400000US27,Minnesota,27
754131,null,10408,null,130544,null,5589,null,35111,null,3000,null,13809,null,1868,null,10582,null,1658,null,8637,null,1708,null,2083,null,661,null,95433,null,5752,null,13138,null,2109,null,4853,null,1146,null,4931,null,1526,null,2860,null,826,null,494,null,422,null,82295,null,5233,null,26173,null,2636,null,25819,null,2905,null,27001,null,3827,null,3302,null,880,null,623587,null,10341,null,471416,null,9998,null,56313,null,3558,null,130147,null,6878,null,157338,null,6451,null,127618,null,4990,null,152171,null,6531,null,41253,null,3870,null,8190,null,1594,null,13402,null,2120,null,14005,null,2419,null,5656,null,1166,null,110918,null,5183,null,19707,null,2453,null,29830,null,3009,null,41078,null,3767,null,20303,null,2409,null,0400000US28,Mississippi,28
1543375,null,10732,null,168472,null,6261,null,52405,null,3632,null,15983,null,2158,null,17742,null,1950,null,13630,null,1790,null,5050,null,1097,null,116067,null,5060,null,20124,null,2631,null,6029,null,1294,null,6838,null,1600,null,6187,null,1639,null,1070,null,679,null,95943,null,4447,null,25462,null,2643,null,32380,null,2855,null,33578,null,3418,null,4523,null,1082,null,1374903,null,10549,null,1100491,null,10917,null,90224,null,3761,null,317390,null,7138,null,328039,null,6751,null,364838,null,8127,null,274412,null,8547,null,77778,null,4667,null,11327,null,1788,null,28512,null,2589,null,23869,null,2497,null,14070,null,2184,null,196634,null,6558,null,23221,null,2574,null,53579,null,3425,null,79410,null,4268,null,40424,null,3201,null,0400000US29,Missouri,29
235940,null,5112,null,23429,null,2087,null,8916,null,1071,null,1627,null,434,null,3382,null,667,null,2953,null,705,null,954,null,412,null,14513,null,2071,null,3435,null,1079,null,1281,null,631,null,213,null,183,null,1327,null,736,null,614,null,405,null,11078,null,1821,null,2136,null,788,null,3172,null,976,null,4141,null,938,null,1629,null,730,null,212511,null,5143,null,179050,null,5420,null,10626,null,1631,null,51599,null,3081,null,55286,null,3653,null,61539,null,3094,null,33461,null,2528,null,11148,null,1846,null,904,null,426,null,4064,null,958,null,3603,null,1116,null,2577,null,739,null,22313,null,1969,null,2247,null,653,null,6252,null,1192,null,9060,null,1493,null,4754,null,1018,null,0400000US30,Montana,30
457966,null,6887,null,38557,null,2744,null,14374,null,1785,null,3730,null,847,null,4632,null,1113,null,4543,null,889,null,1469,null,546,null,24183,null,2526,null,3648,null,948,null,957,null,519,null,1200,null,548,null,1310,null,563,null,181,null,150,null,20535,null,2404,null,3459,null,937,null,7506,null,1372,null,8213,null,1373,null,1357,null,823,null,419409,null,6807,null,347996,null,6732,null,21129,null,2018,null,88081,null,3092,null,118492,null,4592,null,120294,null,4551,null,71413,null,3849,null,21953,null,2234,null,4202,null,1006,null,7343,null,1279,null,6819,null,1417,null,3589,null,892,null,49460,null,3217,null,4426,null,1106,null,14081,null,1916,null,19900,null,2258,null,11053,null,1448,null,0400000US31,Nebraska,31
632236,null,9999,null,56721,null,4188,null,22584,null,3137,null,9375,null,2190,null,6261,null,1318,null,4309,null,1226,null,2639,null,856,null,34137,null,3233,null,6298,null,1176,null,3016,null,857,null,1836,null,743,null,1310,null,670,null,136,null,163,null,27839,null,3264,null,8861,null,1913,null,7119,null,1444,null,10078,null,1973,null,1781,null,938,null,575515,null,10266,null,429330,null,8570,null,49354,null,4000,null,102563,null,5339,null,155420,null,5294,null,121993,null,4588,null,146185,null,6763,null,54049,null,3894,null,11084,null,2223,null,16465,null,2127,null,17299,null,2520,null,9201,null,1392,null,92136,null,5206,null,12956,null,1731,null,24830,null,2736,null,38470,null,3611,null,15880,null,2361,null,0400000US32,Nevada,32
336491,null,4797,null,18672,null,2131,null,6252,null,985,null,1259,null,547,null,2249,null,653,null,1897,null,620,null,847,null,420,null,12420,null,1878,null,1567,null,703,null,212,null,327,null,764,null,417,null,591,null,475,null,0,null,255,null,10853,null,1940,null,3256,null,1155,null,3082,null,912,null,4094,null,1207,null,421,null,229,null,317819,null,4419,null,264674,null,5243,null,16028,null,1960,null,67603,null,4143,null,77865,null,3729,null,103178,null,3861,null,53145,null,3319,null,18197,null,1956,null,2338,null,890,null,5863,null,1262,null,6077,null,1513,null,3919,null,835,null,34948,null,2807,null,2235,null,794,null,9867,null,1448,null,14039,null,1873,null,8807,null,1312,null,0400000US33,New Hampshire,33
2172031,null,12552,null,151004,null,6997,null,47075,null,3821,null,13378,null,1916,null,13396,null,1848,null,9856,null,1794,null,10445,null,1770,null,103929,null,5159,null,15637,null,2234,null,6151,null,1321,null,5089,null,1252,null,2309,null,960,null,2088,null,1017,null,88292,null,4856,null,23108,null,2614,null,35109,null,3306,null,24764,null,2567,null,5311,null,1065,null,2021027,null,12469,null,1564429,null,14111,null,111860,null,5332,null,364789,null,7877,null,381904,null,8916,null,705876,null,11336,null,456598,null,9351,null,131582,null,5353,null,22131,null,2532,null,43595,null,3528,null,32776,null,3262,null,33080,null,3106,null,325016,null,7343,null,40620,null,2818,null,102490,null,4430,null,100735,null,4284,null,81171,null,4850,null,0400000US34,New Jersey,34
489296,null,6847,null,66461,null,4543,null,25798,null,2921,null,11342,null,1997,null,7485,null,1551,null,5598,null,1277,null,1373,null,552,null,40663,null,3393,null,8771,null,1983,null,3351,null,999,null,2273,null,939,null,2840,null,1004,null,307,null,337,null,31892,null,3186,null,11113,null,1794,null,8163,null,1476,null,10641,null,1864,null,1975,null,820,null,422835,null,7011,null,321282,null,6630,null,39623,null,3078,null,72525,null,3688,null,108630,null,4258,null,100504,null,4041,null,101553,null,5084,null,33216,null,3038,null,6663,null,1482,null,10986,null,1809,null,10690,null,1904,null,4877,null,1057,null,68337,null,4166,null,9207,null,1640,null,19359,null,2425,null,25006,null,2955,null,14765,null,1876,null,0400000US35,New Mexico,35
4606840,null,20341,null,498217,null,11254,null,168173,null,7418,null,58598,null,4075,null,56826,null,3959,null,28707,null,2565,null,24042,null,2559,null,330044,null,8981,null,50477,null,4156,null,18765,null,2785,null,18647,null,2422,null,10256,null,1716,null,2809,null,903,null,279567,null,8349,null,99419,null,5219,null,82247,null,4890,null,78265,null,4771,null,19636,null,2581,null,4108623,null,20904,null,3046425,null,20522,null,283143,null,7610,null,729991,null,11963,null,801989,null,11335,null,1231302,null,12354,null,1062198,null,15982,null,291659,null,9969,null,56088,null,4225,null,91305,null,5374,null,83655,null,5144,null,60611,null,3972,null,770539,null,11584,null,106909,null,5416,null,220618,null,6165,null,252202,null,8292,null,190810,null,6803,null,0400000US36,New York,36
