B17013_001E,B17013_001EA,B17013_001M,B17013_001MA,B17013_002E,B17013_002EA,B17013_002M,B17013_002MA,B17013_003E,B17013_003EA,B17013_003M,B17013_003MA,B17013_004E,B17013_004EA,B17013_004M,B17013_004MA,B17013_005E,B17013_005EA,B17013_005M,B17013_005MA,B17013_006E,B17013_006EA,B17013_006M,B17013_006MA,B17013_007E,B17013_007EA,B17013_007M,B17013_007MA,B17013_008E,B17013_008EA,B17013_008M,B17013_008MA,B17013_009E,B17013_009EA,B17013_009M,B17013_009MA,B17013_010E,B17013_010EA,B17013_010M,B17013_010MA,B17013_011E,B17013_011EA,B17013_011M,B17013_011MA,B17013_012E,B17013_012EA,B17013_012M,B17013_012MA,B17013_013E,B17013_013EA,B17013_013M,B17013_013MA,B17013_014E,B17013_014EA,B17013_014M,B17013_014MA,B17013_015E,B17013_015EA,B17013_015M,B17013_015MA,B17013_016E,B17013_016EA,B17013_016M,B17013_016MA,B17013_017E,B17013_017EA,B17013_017M,B17013_017MA,B17013_018E,B17013_018EA,B17013_018M,B17013_018MA,B17013_019E,B17013_019EA,B17013_019M,B17013_019MA,B17013_020E,B17013_020EA,B17013_020M,B17013_020MA,B17013_021E,B17013_021EA,B17013_021M,B17013_021MA,B17013_022E,B17013_022EA,B17013_022M,B17013_022MA,B17013_023E,B17013_023EA,B17013_023M,B17013_023MA,B17013_024E,B17013_024EA,B17013_024M,B17013_024MA,B17013_025E,B17013_025EA,B17013_025M,B17013_025MA,B17013_026E,B17013_026EA,B17013_026M,B17013_026MA,B17013_027E,B17013_027EA,B17013_027M,B17013_027MA,B17013_028E,B17013_028EA,B17013_028M,B17013_028MA,B17013_029E,B17013_029EA,B17013_029M,B17013_029MA,B17013_030E,B17013_030EA,B17013_030M,B17013_030MA,B17013_031E,B17013_031EA,B17013_031M,B17013_031MA,B17013_032E,B17013_032EA,B17013_032M,B17013_032MA,B17013_033E,B17013_033EA,B17013_033M,B17013_033MA,B17013_034E,B17013_034EA,B17013_034M,B17013_034MA,B17013_035E,B17013_035EA,B17013_035M,B17013_035MA,GEO_ID,NAME,state
2430277,null,20042,null,289323,null,9095,null,97647,null,5157,null,27920,null,2723,null,39012,null,3356,null,25578,null,2975,null,5137,null,1179,null,191676,null,7352,null,31555,null,3375,null,15603,null,2476,null,12435,null,2173,null,3027,null,1027,null,490,null,452,null,160121,null,6604,null,61287,null,4266,null,78974,null,4531,null,17136,null,2442,null,2724,null,989,null,2140954,null,19158,null,1693868,null,15236,null,830986,null,12381,null,687534,null,10786,null,159926,null,6100,null,15422,null,2488,null,447086,null,11562,null,126713,null,6836,null,77857,null,5297,null,42849,null,4006,null,4949,null,1387,null,1058,null,435,null,320373,null,9551,null,171384,null,6322,null,132993,null,6319,null,14633,null,2104,null,1363,null,459,null,0400000US37,North Carolina,37
172152,null,3488,null,11336,null,1498,null,3993,null,762,null,1659,null,442,null,1033,null,325,null,1091,null,488,null,210,null,186,null,7343,null,1332,null,1198,null,494,null,495,null,319,null,320,null,219,null,186,null,170,null,197,null,283,null,6145,null,1284,null,3213,null,999,null,2169,null,779,null,597,null,378,null,166,null,142,null,160816,null,3639,null,136855,null,2676,null,73046,null,2160,null,48279,null,2243,null,14343,null,1622,null,1187,null,399,null,23961,null,2037,null,8558,null,1420,null,5889,null,1091,null,2402,null,839,null,246,null,220,null,21,null,35,null,15403,null,1397,null,9644,null,1293,null,5421,null,928,null,317,null,227,null,21,null,31,null,0400000US38,North Dakota,38
2947214,null,14853,null,328032,null,9616,null,94901,null,4419,null,28527,null,2360,null,32100,null,2787,null,26891,null,2501,null,7383,null,1452,null,233131,null,7879,null,34516,null,3977,null,17612,null,2639,null,14077,null,2227,null,2174,null,822,null,653,null,365,null,198615,null,6783,null,76314,null,4562,null,96068,null,5012,null,22435,null,2156,null,3798,null,1132,null,2619182,null,15194,null,2076132,null,16644,null,986267,null,12666,null,841128,null,11717,null,225816,null,7673,null,22921,null,2356,null,543050,null,10023,null,155705,null,7285,null,97235,null,5822,null,52366,null,3525,null,5580,null,1418,null,524,null,317,null,387345,null,8086,null,213915,null,6393,null,152173,null,6061,null,19182,null,2108,null,2075,null,710,null,0400000US39,Ohio,39
949299,null,9633,null,115114,null,5201,null,41788,null,2978,null,12955,null,1541,null,15073,null,1872,null,10424,null,1464,null,3336,null,851,null,73326,null,4391,null,10680,null,1483,null,4977,null,1007,null,5011,null,1078,null,488,null,413,null,204,null,253,null,62646,null,4126,null,21928,null,2379,null,30914,null,2680,null,8257,null,1446,null,1547,null,611,null,834185,null,8985,null,661532,null,10274,null,324681,null,6376,null,254884,null,7545,null,73211,null,4187,null,8756,null,1599,null,172653,null,5746,null,59493,null,3895,null,34032,null,3006,null,21024,null,2374,null,4067,null,1069,null,370,null,280,null,113160,null,4290,null,61746,null,3495,null,44288,null,2962,null,6384,null,1255,null,742,null,344,null,0400000US40,Oklahoma,40
956627,null,9956,null,94215,null,4875,null,36990,null,3607,null,12623,null,1599,null,12529,null,1666,null,9510,null,2140,null,2328,null,820,null,57225,null,3683,null,11484,null,1885,null,5803,null,1331,null,4920,null,1440,null,646,null,423,null,115,null,201,null,45741,null,3617,null,18184,null,2477,null,22153,null,2882,null,4807,null,1364,null,597,null,427,null,862412,null,10210,null,702741,null,11244,null,359774,null,7458,null,257899,null,6560,null,74805,null,4117,null,10263,null,1654,null,159671,null,5876,null,51123,null,3559,null,32088,null,2800,null,16223,null,2148,null,2337,null,1022,null,475,null,329,null,108548,null,5148,null,60824,null,3773,null,39986,null,3539,null,7068,null,1399,null,670,null,452,null,0400000US41,Oregon,41
3195832,null,16060,null,275187,null,7919,null,88924,null,4217,null,33988,null,2672,null,31445,null,2785,null,18530,null,2355,null,4961,null,746,null,186263,null,7666,null,28389,null,3049,null,13230,null,1825,null,12126,null,2257,null,2479,null,926,null,554,null,402,null,157874,null,6311,null,61170,null,3642,null,75799,null,4735,null,18049,null,2403,null,2856,null,785,null,2920645,null,15284,null,2325508,null,15399,null,1088263,null,11208,null,958144,null,9676,null,250797,null,6969,null,28304,null,2456,null,595137,null,12240,null,177273,null,6347,null,108738,null,4823,null,59615,null,4236,null,7715,null,1421,null,1205,null,739,null,417864,null,10171,null,232999,null,7866,null,160980,null,6514,null,20942,null,2403,null,2943,null,1138,null,0400000US42,Pennsylvania,42
257514,null,5605,null,22067,null,2482,null,5879,null,1271,null,2580,null,962,null,1793,null,670,null,1295,null,566,null,211,null,206,null,16188,null,2128,null,1802,null,793,null,821,null,570,null,809,null,555,null,172,null,191,null,0,null,287,null,14386,null,1936,null,5331,null,1246,null,7365,null,1355,null,1690,null,631,null,0,null,287,null,235447,null,5403,null,181313,null,5026,null,79112,null,4007,null,80154,null,4331,null,20348,null,2164,null,1699,null,646,null,54134,null,3917,null,15131,null,2457,null,8591,null,1735,null,5495,null,1416,null,674,null,394,null,371,null,397,null,39003,null,3107,null,20566,null,2511,null,15203,null,2020,null,2772,null,860,null,462,null,330,null,0400000US44,Rhode Island,44
1163764,null,13110,null,149748,null,6647,null,46966,null,3604,null,16933,null,2287,null,15778,null,2076,null,11955,null,1897,null,2300,null,768,null,102782,null,5888,null,15048,null,2407,null,8320,null,1687,null,5956,null,1581,null,595,null,348,null,177,null,205,null,87734,null,5362,null,30831,null,2644,null,44108,null,3629,null,11527,null,1854,null,1268,null,660,null,1014016,null,12500,null,786340,null,11001,null,396517,null,7686,null,310935,null,7226,null,72417,null,4372,null,6471,null,1377,null,227676,null,7403,null,60270,null,4360,null,34053,null,3384,null,22741,null,2834,null,3093,null,1155,null,383,null,347,null,167406,null,6739,null,86800,null,4827,null,71203,null,4448,null,8858,null,1716,null,545,null,274,null,0400000US45,South Carolina,45
204649,null,4183,null,18493,null,2237,null,7154,null,1588,null,2229,null,576,null,2335,null,679,null,1842,null,858,null,748,null,355,null,11339,null,1466,null,2325,null,641,null,924,null,499,null,857,null,360,null,273,null,173,null,271,null,280,null,9014,null,1422,null,3316,null,762,null,4112,null,1030,null,1281,null,600,null,305,null,216,null,186156,null,4156,null,155000,null,3764,null,79753,null,2607,null,54045,null,2629,null,18639,null,1690,null,2563,null,621,null,31156,null,2658,null,8362,null,1349,null,5651,null,1103,null,2415,null,677,null,258,null,178,null,38,null,63,null,22794,null,2266,null,13013,null,1881,null,9001,null,1484,null,543,null,291,null,237,null,209,null,0400000US46,South Dakota,46
1638789,null,13739,null,214685,null,7558,null,78823,null,4871,null,27393,null,2565,null,32670,null,2940,null,14684,null,2217,null,4076,null,1232,null,135862,null,5364,null,22119,null,2920,null,11468,null,1816,null,8706,null,2034,null,1441,null,615,null,504,null,347,null,113743,null,4942,null,41095,null,3277,null,56297,null,3931,null,13515,null,2142,null,2836,null,960,null,1424104,null,13638,null,1128489,null,12403,null,541677,null,9485,null,466648,null,9302,null,109185,null,4913,null,10979,null,1645,null,295615,null,9006,null,84645,null,5087,null,51342,null,3972,null,29015,null,3058,null,3915,null,937,null,373,null,320,null,210970,null,7209,null,115938,null,5063,null,79471,null,4408,null,13705,null,2027,null,1856,null,816,null,0400000US47,Tennessee,47
5956367,null,25065,null,799633,null,15159,null,332724,null,9982,null,74589,null,4801,null,118518,null,7201,null,109550,null,5909,null,30067,null,3217,null,466909,null,10623,null,70648,null,4616,null,30122,null,2777,null,29430,null,3325,null,8710,null,1582,null,2386,null,786,null,396261,null,10177,null,116461,null,5599,null,202936,null,8217,null,63142,null,4389,null,13722,null,2352,null,5156734,null,23859,null,3981026,null,23616,null,1624120,null,19335,null,1699245,null,18158,null,573369,null,11571,null,84292,null,4920,null,1175708,null,17368,null,363596,null,10296,null,197300,null,7603,null,135774,null,6571,null,25967,null,2830,null,4555,null,1141,null,812112,null,15034,null,392221,null,9683,null,345453,null,10297,null,61313,null,4843,null,13125,null,1860,null,0400000US48,Texas,48
648732,null,7081,null,50707,null,3659,null,27036,null,2587,null,8012,null,1291,null,8882,null,1673,null,6928,null,1241,null,3214,null,876,null,23671,null,2690,null,4468,null,984,null,1753,null,613,null,2042,null,779,null,602,null,378,null,71,null,114,null,19203,null,2406,null,5752,null,1152,null,9750,null,1733,null,2868,null,909,null,833,null,461,null,598025,null,6893,null,505782,null,6481,null,184048,null,5203,null,188920,null,5421,null,107852,null,4597,null,24962,null,2373,null,92243,null,5038,null,30275,null,2664,null,16367,null,2037,null,11303,null,1884,null,2170,null,653,null,435,null,291,null,61968,null,4159,null,29506,null,2992,null,26193,null,2488,null,5097,null,1185,null,1172,null,593,null,0400000US49,Utah,49
159445,null,3177,null,11644,null,1501,null,4204,null,742,null,1816,null,535,null,1311,null,470,null,900,null,398,null,177,null,142,null,7440,null,1224,null,1021,null,335,null,518,null,296,null,478,null,231,null,25,null,40,null,0,null,211,null,6419,null,1154,null,2665,null,762,null,3259,null,910,null,477,null,296,null,18,null,33,null,147801,null,3398,null,121318,null,3180,null,61572,null,2211,null,48942,null,2616,null,10070,null,1151,null,734,null,312,null,26483,null,2010,null,8842,null,1232,null,5275,null,1006,null,3219,null,697,null,348,null,317,null,0,null,211,null,17641,null,1577,null,9624,null,1367,null,7298,null,994,null,666,null,336,null,53,null,85,null,0400000US50,Vermont,50
1987501,null,16748,null,148366,null,6488,null,50172,null,4488,null,16834,null,2180,null,18878,null,2086,null,12568,null,2412,null,1892,null,751,null,98194,null,4594,null,13413,null,2020,null,6486,null,1283,null,4707,null,1294,null,1712,null,938,null,508,null,481,null,84781,null,4420,null,32596,null,3028,null,41838,null,3668,null,9329,null,1529,null,1018,null,593,null,1839135,null,15687,null,1459336,null,16139,null,652552,null,10416,null,622616,null,9529,null,164941,null,6231,null,19227,null,2186,null,379799,null,8134,null,110247,null,5350,null,63521,null,3894,null,40728,null,3749,null,5176,null,1218,null,822,null,445,null,269552,null,6672,null,146539,null,5347,null,104406,null,5173,null,16368,null,2354,null,2239,null,854,null,0400000US51,Virginia,51
1650519,null,12840,null,133226,null,6164,null,51036,null,3264,null,15526,null,1800,null,19054,null,2090,null,12007,null,1910,null,4449,null,1204,null,82190,null,4571,null,14716,null,1841,null,7485,null,1276,null,4741,null,1230,null,1907,null,791,null,583,null,497,null,67474,null,4533,null,25064,null,2548,null,31597,null,3298,null,8997,null,1867,null,1816,null,832,null,1517293,null,13552,null,1233243,null,12325,null,582960,null,9438,null,495308,null,8872,null,138842,null,5002,null,16133,null,1987,null,284050,null,8294,null,97477,null,5584,null,58973,null,4412,null,32487,null,2888,null,4694,null,1177,null,1323,null,682,null,186573,null,6368,null,104529,null,5127,null,70893,null,4279,null,9666,null,1500,null,1485,null,611,null,0400000US53,Washington,53
492279,null,6996,null,68273,null,3523,null,28694,null,2815,null,11082,null,1609,null,12639,null,1790,null,3966,null,1115,null,1007,null,466,null,39579,null,2774,null,7620,null,1827,null,4861,null,1506,null,2254,null,975,null,480,null,388,null,25,null,51,null,31959,null,2503,null,13223,null,1569,null,16735,null,1970,null,1600,null,561,null,401,null,342,null,424006,null,7449,null,349111,null,7548,null,178751,null,5535,null,139291,null,5109,null,27815,null,2517,null,3254,null,940,null,74895,null,3627,null,24316,null,2453,null,15113,null,2052,null,8130,null,1514,null,975,null,495,null,98,null,159,null,50579,null,2867,null,29356,null,2575,null,19244,null,2174,null,1449,null,572,null,530,null,405,null,0400000US54,West Virginia,54
1476615,null,10171,null,121379,null,4876,null,37411,null,2524,null,11690,null,1194,null,12731,null,1748,null,9574,null,1341,null,3416,null,913,null,83968,null,4243,null,14972,null,1955,null,7838,null,1517,null,5634,null,1241,null,1247,null,511,null,253,null,245,null,68996,null,3744,null,28625,null,2535,null,31072,null,2954,null,7403,null,1620,null,1896,null,544,null,1355236,null,11067,null,1111201,null,10410,null,553306,null,6390,null,423644,null,6643,null,122072,null,4265,null,12179,null,1737,null,244035,null,6369,null,82954,null,4652,null,48842,null,3169,null,30142,null,2957,null,3513,null,802,null,457,null,299,null,161081,null,5284,null,91153,null,4553,null,60956,null,3360,null,7344,null,1170,null,1628,null,649,null,0400000US55,Wisconsin,55
143459,null,3621,null,9056,null,1401,null,3966,null,1047,null,1496,null,689,null,1099,null,566,null,1196,null,612,null,175,null,226,null,5090,null,1058,null,627,null,389,null,139,null,147,null,154,null,179,null,334,null,324,null,0,null,265,null,4463,null,999,null,2187,null,684,null,2064,null,692,null,139,null,181,null,73,null,82,null,134403,null,3708,null,112384,null,4005,null,56752,null,2884,null,41899,null,2756,null,12021,null,1564,null,1712,null,650,null,22019,null,1940,null,9009,null,1249,null,4918,null,1011,null,3092,null,780,null,925,null,464,null,74,null,91,null,13010,null,1630,null,7477,null,1190,null,4622,null,1246,null,864,null,515,null,47,null,69,null,0400000US56,Wyoming,56
877711,null,8137,null,362240,null,7048,null,156585,null,4818,null,55376,null,3557,null,67363,null,3655,null,30077,null,2497,null,3769,null,893,null,205655,null,5841,null,35664,null,2716,null,15912,null,1777,null,16314,null,1896,null,2697,null,706,null,741,null,340,null,169991,null,4765,null,61309,null,3325,null,87218,null,4045,null,17906,null,1682,null,3558,null,792,null,515471,null,7602,null,360441,null,6469,null,138731,null,4812,null,178900,null,5892,null,38993,null,2503,null,3817,null,699,null,155030,null,5070,null,34001,null,2244,null,19713,null,1689,null,12178,null,1484,null,1473,null,554,null,637,null,360,null,121029,null,4730,null,59586,null,3968,null,54585,null,2916,null,5954,null,1154,null,904,null,366,null,0400000US72,Puerto Rico,72
