C20005A_001E,C20005A_001EA,C20005A_001M,C20005A_001MA,C20005A_002E,C20005A_002EA,C20005A_002M,C20005A_002MA,C20005A_003E,C20005A_003EA,C20005A_003M,C20005A_003MA,C20005A_004E,C20005A_004EA,C20005A_004M,C20005A_004MA,C20005A_005E,C20005A_005EA,C20005A_005M,C20005A_005MA,C20005A_006E,C20005A_006EA,C20005A_006M,C20005A_006MA,C20005A_007E,C20005A_007EA,C20005A_007M,C20005A_007MA,C20005A_008E,C20005A_008EA,C20005A_008M,C20005A_008MA,C20005A_009E,C20005A_009EA,C20005A_009M,C20005A_009MA,C20005A_010E,C20005A_010EA,C20005A_010M,C20005A_010MA,C20005A_011E,C20005A_011EA,C20005A_011M,C20005A_011MA,C20005A_012E,C20005A_012EA,C20005A_012M,C20005A_012MA,C20005A_013E,C20005A_013EA,C20005A_013M,C20005A_013MA,C20005A_014E,C20005A_014EA,C20005A_014M,C20005A_014MA,C20005A_015E,C20005A_015EA,C20005A_015M,C20005A_015MA,C20005A_016E,C20005A_016EA,C20005A_016M,C20005A_016MA,C20005A_017E,C20005A_017EA,C20005A_017M,C20005A_017MA,C20005A_018E,C20005A_018EA,C20005A_018M,C20005A_018MA,C20005A_019E,C20005A_019EA,C20005A_019M,C20005A_019MA,C20005A_020E,C20005A_020EA,C20005A_020M,C20005A_020MA,C20005A_021E,C20005A_021EA,C20005A_021M,C20005A_021MA,C20005A_022E,C20005A_022EA,C20005A_022M,C20005A_022MA,C20005A_023E,C20005A_023EA,C20005A_023M,C20005A_023MA,C20005A_024E,C20005A_024EA,C20005A_024M,C20005A_024MA,C20005A_025E,C20005A_025EA,C20005A_025M,C20005A_025MA,C20005A_026E,C20005A_026EA,C20005A_026M,C20005A_026MA,C20005A_027E,C20005A_027EA,C20005A_027M,C20005A_027MA,C20005A_028E,C20005A_028EA,C20005A_028M,C20005A_028MA,C20005A_029E,C20005A_029EA,C20005A_029M,C20005A_029MA,C20005A_030E,C20005A_030EA,C20005A_030M,C20005A_030MA,C20005A_031E,C20005A_031EA,C20005A_031M,C20005A_031MA,C20005A_032E,C20005A_032EA,C20005A_032M,C20005A_032MA,C20005A_033E,C20005A_033EA,C20005A_033M,C20005A_033MA,C20005A_034E,C20005A_034EA,C20005A_034M,C20005A_034MA,C20005A_035E,C20005A_035EA,C20005A_035M,C20005A_035MA,C20005A_036E,C20005A_036EA,C20005A_036M,C20005A_036MA,C20005A_037E,C20005A_037EA,C20005A_037M,C20005A_037MA,C20005A_038E,C20005A_038EA,C20005A_038M,C20005A_038MA,C20005A_039E,C20005A_039EA,C20005A_039M,C20005A_039MA,GEO_ID,NAME,state
1575128,null,8553,null,812903,null,5448,null,414072,null,8295,null,0,null,302,null,414072,null,8295,null,7860,null,1630,null,39238,null,4767,null,69755,null,4741,null,119808,null,5320,null,88926,null,5027,null,88485,null,4682,null,398831,null,8899,null,202601,null,6788,null,196230,null,7258,null,73136,null,4703,null,47128,null,3716,null,26149,null,2823,null,26321,null,2958,null,13160,null,1987,null,10336,null,2059,null,762225,null,4241,null,274530,null,7169,null,0,null,302,null,274530,null,7169,null,5976,null,1653,null,35078,null,2883,null,60085,null,3983,null,95563,null,4340,null,51469,null,3389,null,26359,null,2857,null,487695,null,7312,null,292642,null,6400,null,195053,null,6010,null,85608,null,4989,null,51212,null,3339,null,28647,null,2560,null,19018,null,1994,null,7294,null,1226,null,3274,null,924,null,0400000US32,Nevada,32
1024346,null,2472,null,499763,null,1573,null,258806,null,4836,null,0,null,255,null,258806,null,4836,null,3994,null,1055,null,11490,null,2032,null,28194,null,2637,null,80588,null,4014,null,63174,null,3819,null,71366,null,3468,null,240957,null,5034,null,111577,null,4852,null,129380,null,4556,null,57882,null,3792,null,27872,null,2159,null,15673,null,2077,null,15451,null,2033,null,6329,null,1189,null,6173,null,1032,null,524583,null,1640,null,184297,null,4294,null,0,null,255,null,184297,null,4294,null,3029,null,816,null,17879,null,2344,null,37342,null,3138,null,74206,null,3772,null,32290,null,2537,null,19551,null,2156,null,340286,null,4230,null,160053,null,4127,null,180233,null,4619,null,82913,null,3847,null,46244,null,3286,null,22463,null,2508,null,18753,null,1771,null,7295,null,1167,null,2565,null,773,null,0400000US33,New Hampshire,33
4976126,null,15806,null,2415368,null,9483,null,1279766,null,12736,null,175,null,282,null,1279591,null,12705,null,19478,null,2601,null,70335,null,3918,null,123124,null,6000,null,273875,null,8679,null,291914,null,8088,null,500865,null,7998,null,1135602,null,11863,null,593531,null,10646,null,542071,null,11202,null,228072,null,7357,null,106328,null,5603,null,57798,null,4092,null,66218,null,4312,null,38807,null,2752,null,44848,null,2855,null,2560758,null,8839,null,872361,null,10911,null,172,null,275,null,872189,null,10885,null,15650,null,2051,null,78302,null,4972,null,121480,null,6065,null,271322,null,7044,null,197506,null,6349,null,187929,null,6012,null,1688397,null,12618,null,973139,null,10678,null,715258,null,11335,null,310857,null,7497,null,160294,null,6363,null,80997,null,4651,null,79805,null,4210,null,49715,null,3002,null,33590,null,2655,null,0400000US34,New Jersey,34
1150465,null,11176,null,559601,null,6895,null,262126,null,6823,null,38,null,64,null,262088,null,6833,null,8173,null,1456,null,37188,null,3872,null,42909,null,3774,null,71391,null,4048,null,49689,null,3673,null,52738,null,2970,null,297475,null,7052,null,165185,null,4965,null,132290,null,4902,null,67564,null,3850,null,31180,null,2827,null,13237,null,1978,null,10991,null,1552,null,5448,null,1256,null,3870,null,848,null,590864,null,5515,null,198420,null,6358,null,0,null,283,null,198420,null,6358,null,8474,null,1930,null,37643,null,3771,null,44232,null,3408,null,60178,null,4010,null,30546,null,2575,null,17347,null,1881,null,392444,null,7144,null,235410,null,6118,null,157034,null,6234,null,81571,null,4533,null,42298,null,4148,null,14009,null,1845,null,11821,null,1638,null,5281,null,1051,null,2054,null,781,null,0400000US35,New Mexico,35
10801949,null,22360,null,5227168,null,12952,null,2612941,null,16757,null,411,null,276,null,2612530,null,16765,null,48463,null,3614,null,183779,null,8079,null,307039,null,9459,null,656339,null,13334,null,588812,null,12217,null,828098,null,12361,null,2614227,null,16694,null,1415165,null,14409,null,1199062,null,13888,null,539163,null,11483,null,248049,null,8284,null,127659,null,5808,null,131526,null,6158,null,75519,null,4468,null,77146,null,4437,null,5574781,null,13337,null,1910137,null,17372,null,18,null,33,null,1910119,null,17371,null,41865,null,3143,null,189090,null,7250,null,323338,null,9119,null,565350,null,10579,null,406342,null,10135,null,384134,null,9606,null,3664644,null,17543,null,2149334,null,16569,null,1515310,null,15942,null,711326,null,11454,null,348635,null,7768,null,164135,null,5550,null,151753,null,6089,null,81093,null,4335,null,58368,null,3381,null,0400000US36,New York,36
5318443,null,9400,null,2579134,null,7299,null,1276724,null,11635,null,231,null,242,null,1276493,null,11661,null,27938,null,2851,null,122417,null,5895,null,203980,null,7891,null,389331,null,8966,null,265401,null,8767,null,267426,null,7810,null,1302410,null,13693,null,676023,null,9980,null,626387,null,13226,null,290579,null,9051,null,147998,null,7976,null,77025,null,4805,null,63229,null,4049,null,24969,null,2909,null,22587,null,2097,null,2739309,null,4943,null,926795,null,13619,null,70,null,118,null,926725,null,13618,null,25287,null,2849,null,137620,null,7186,null,205392,null,7748,null,321228,null,9470,null,149034,null,5702,null,88164,null,3992,null,1812514,null,14504,null,1064125,null,12595,null,748389,null,13018,null,391656,null,9959,null,171204,null,6600,null,76255,null,4703,null,74222,null,4670,null,24968,null,2347,null,10084,null,1791,null,0400000US37,North Carolina,37
479303,null,1245,null,239489,null,878,null,133169,null,3083,null,84,null,75,null,133085,null,3101,null,3742,null,874,null,12342,null,1644,null,20031,null,1958,null,47757,null,2860,null,25843,null,1814,null,23370,null,1847,null,106320,null,2960,null,41763,null,1807,null,64557,null,2928,null,31444,null,1823,null,12917,null,1674,null,7433,null,1445,null,6371,null,932,null,3118,null,688,null,3274,null,862,null,239814,null,984,null,92667,null,2818,null,23,null,27,null,92644,null,2822,null,2207,null,515,null,15625,null,1679,null,29344,null,2320,null,31488,null,2040,null,9013,null,1285,null,4967,null,766,null,147147,null,3090,null,67017,null,2010,null,80130,null,3102,null,44516,null,2414,null,19461,null,1791,null,7791,null,1106,null,6429,null,1224,null,1680,null,509,null,253,null,169,null,0400000US38,North Dakota,38
7807404,null,6851,null,3777905,null,4591,null,1791896,null,13467,null,145,null,137,null,1791751,null,13469,null,37138,null,2538,null,142122,null,5557,null,262903,null,8035,null,573386,null,12122,null,414597,null,8792,null,361605,null,6240,null,1986009,null,14041,null,1018903,null,11634,null,967106,null,12419,null,472428,null,8098,null,207750,null,6942,null,108993,null,5913,null,106164,null,4683,null,45780,null,2931,null,25991,null,2057,null,4029499,null,4194,null,1341554,null,13922,null,453,null,355,null,1341101,null,13975,null,33978,null,2674,null,199758,null,7260,null,314785,null,8609,null,451898,null,10532,null,237849,null,6791,null,102833,null,4731,null,2687945,null,14938,null,1504033,null,13659,null,1183912,null,13526,null,635030,null,9918,null,301925,null,8472,null,114834,null,5163,null,85223,null,4963,null,33443,null,2707,null,13457,null,1612,null,0400000US39,Ohio,39
2224591,null,6330,null,1084213,null,4009,null,571148,null,6784,null,147,null,144,null,571001,null,6761,null,15241,null,2149,null,69505,null,4668,null,97103,null,5000,null,175731,null,6843,null,117493,null,4784,null,95928,null,4154,null,513065,null,7005,null,277549,null,6455,null,235516,null,5993,null,115508,null,4943,null,54427,null,3751,null,26277,null,2761,null,22035,null,2053,null,9371,null,1334,null,7898,null,1349,null,1140378,null,3515,null,396879,null,7138,null,27,null,45,null,396852,null,7142,null,17217,null,1888,null,79787,null,4143,null,94831,null,4401,null,130375,null,4849,null,50700,null,2940,null,23942,null,2345,null,743499,null,7490,null,451896,null,7785,null,291603,null,6899,null,168806,null,5950,null,68376,null,3368,null,26380,null,2710,null,20087,null,2398,null,5911,null,1074,null,2043,null,591,null,0400000US40,Oklahoma,40
2669100,null,9891,null,1306271,null,5836,null,560889,null,9857,null,83,null,99,null,560806,null,9851,null,13154,null,1993,null,51727,null,4872,null,75521,null,5042,null,169903,null,6595,null,127731,null,6138,null,122770,null,5077,null,745382,null,10194,null,371696,null,7308,null,373686,null,8512,null,165149,null,5424,null,82868,null,5213,null,48039,null,3950,null,45781,null,3210,null,16866,null,2006,null,14983,null,1742,null,1362829,null,5253,null,411104,null,8876,null,0,null,275,null,411104,null,8876,null,14218,null,1743,null,57039,null,3940,null,92652,null,5395,null,135784,null,5378,null,71588,null,4111,null,39823,null,3045,null,951725,null,8016,null,505341,null,7903,null,446384,null,7425,null,218574,null,5967,null,112056,null,6393,null,55644,null,3055,null,37687,null,2975,null,16603,null,1999,null,5820,null,992,null,0400000US41,Oregon,41
8657436,null,8923,null,4173023,null,5181,null,2054277,null,12098,null,83,null,113,null,2054194,null,12098,null,38860,null,2748,null,143360,null,5471,null,276280,null,8823,null,640628,null,10188,null,479467,null,8341,null,475599,null,9018,null,2118746,null,11904,null,1096270,null,9681,null,1022476,null,12157,null,489377,null,8327,null,204434,null,6642,null,116858,null,4910,null,124053,null,4926,null,50153,null,3015,null,37601,null,2955,null,4484413,null,6108,null,1492456,null,14681,null,118,null,108,null,1492338,null,14701,null,33221,null,2486,null,189510,null,7263,null,349760,null,8768,null,497585,null,9012,null,269473,null,7642,null,152789,null,5252,null,2991957,null,15079,null,1715167,null,13568,null,1276790,null,14290,null,683177,null,11024,null,309241,null,7567,null,124639,null,4735,null,97616,null,4245,null,42354,null,3140,null,19763,null,2003,null,0400000US42,Pennsylvania,42
722936,null,4221,null,343243,null,2628,null,166720,null,5006,null,0,null,287,null,166720,null,5006,null,2957,null,994,null,9726,null,1507,null,18021,null,2172,null,47360,null,2704,null,43071,null,3124,null,45585,null,2657,null,176523,null,4591,null,87207,null,3616,null,89316,null,3678,null,40348,null,2929,null,18442,null,2164,null,10055,null,1581,null,11471,null,1911,null,4646,null,1166,null,4354,null,855,null,379693,null,2288,null,127368,null,4722,null,0,null,287,null,127368,null,4722,null,2350,null,680,null,12565,null,1630,null,21851,null,2700,null,43580,null,3464,null,29216,null,2676,null,17806,null,2019,null,252325,null,5108,null,134020,null,4369,null,118305,null,4571,null,52670,null,3061,null,27419,null,2518,null,15904,null,1972,null,12183,null,1651,null,7162,null,1176,null,2967,null,900,null,0400000US44,Rhode Island,44
2496213,null,6416,null,1215167,null,4297,null,590023,null,8804,null,47,null,80,null,589976,null,8796,null,13521,null,2646,null,54407,null,4660,null,96399,null,5412,null,184560,null,6190,null,123828,null,5394,null,117261,null,5089,null,625144,null,8881,null,341557,null,7383,null,283587,null,7926,null,136843,null,6315,null,61311,null,4063,null,32895,null,2999,null,29717,null,2821,null,11377,null,1504,null,11444,null,1879,null,1281046,null,3700,null,423389,null,7427,null,0,null,289,null,423389,null,7427,null,10118,null,1412,null,63256,null,4101,null,97608,null,4476,null,152634,null,6342,null,67389,null,4549,null,32384,null,2646,null,857657,null,7884,null,522631,null,8822,null,335026,null,7970,null,186743,null,5958,null,75692,null,4238,null,32655,null,2541,null,26917,null,2482,null,9434,null,1383,null,3585,null,782,null,0400000US45,South Carolina,45
565582,null,2381,null,279757,null,1578,null,153746,null,3827,null,57,null,94,null,153689,null,3821,null,5510,null,1298,null,15827,null,1909,null,29512,null,2922,null,57893,null,3187,null,25214,null,2353,null,19733,null,1707,null,126011,null,3984,null,53227,null,2362,null,72784,null,3706,null,41044,null,2993,null,15213,null,2022,null,6177,null,1203,null,4808,null,983,null,2810,null,807,null,2732,null,691,null,285825,null,1416,null,117570,null,3566,null,10,null,17,null,117560,null,3568,null,4535,null,798,null,22896,null,2314,null,36037,null,2560,null,36106,null,2535,null,13366,null,1855,null,4620,null,973,null,168255,null,3852,null,80781,null,2870,null,87474,null,3888,null,50548,null,2873,null,19724,null,2114,null,8179,null,1386,null,6669,null,1209,null,1678,null,521,null,676,null,440,null,0400000US46,South Dakota,46
4016285,null,6664,null,1948380,null,4331,null,918600,null,8694,null,141,null,160,null,918459,null,8706,null,21984,null,2321,null,95651,null,5164,null,156548,null,7290,null,296526,null,8072,null,183104,null,5402,null,164646,null,5531,null,1029780,null,9485,null,547343,null,8317,null,482437,null,9700,null,221302,null,7975,null,113360,null,5890,null,58986,null,4450,null,49589,null,3480,null,21024,null,2487,null,18176,null,1938,null,2067905,null,3672,null,675951,null,11018,null,31,null,54,null,675920,null,11018,null,18953,null,2266,null,114603,null,6104,null,172995,null,6448,null,221820,null,6923,null,98190,null,4339,null,49359,null,3507,null,1391954,null,11049,null,855243,null,10352,null,536711,null,9470,null,285330,null,9197,null,130491,null,5374,null,53220,null,3802,null,47545,null,3465,null,13426,null,1601,null,6699,null,1275,null,0400000US47,Tennessee,47
13908079,null,33459,null,6886064,null,21287,null,3704401,null,23291,null,284,null,209,null,3704117,null,23316,null,87858,null,5586,null,462072,null,15139,null,603312,null,15170,null,968561,null,18708,null,699262,null,13457,null,883052,null,13547,null,3181663,null,22644,null,1627522,null,18230,null,1554141,null,22141,null,723601,null,15056,null,357541,null,11904,null,175473,null,7854,null,144399,null,6000,null,77195,null,5331,null,75932,null,4034,null,7022015,null,18521,null,2527074,null,20515,null,202,null,147,null,2526872,null,20513,null,95696,null,5538,null,470150,null,12071,null,508756,null,13196,null,781493,null,12409,null,406375,null,10236,null,264402,null,8664,null,4494941,null,24069,null,2732537,null,21029,null,1762404,null,19751,null,997230,null,17313,null,404302,null,10868,null,145249,null,5999,null,135614,null,4986,null,55064,null,3603,null,24945,null,2009,null,0400000US48,Texas,48
1810578,null,6233,null,898330,null,4314,null,475640,null,7799,null,0,null,265,null,475640,null,7799,null,10073,null,1987,null,37482,null,3689,null,66196,null,4432,null,143606,null,5420,null,110343,null,4482,null,107940,null,4176,null,422690,null,7835,null,168741,null,4861,null,253949,null,6618,null,127855,null,5322,null,56942,null,4189,null,26053,null,2544,null,23350,null,2134,null,10613,null,1441,null,9136,null,1403,null,912248,null,3354,null,275968,null,6789,null,0,null,265,null,275968,null,6789,null,10186,null,2102,null,47999,null,3582,null,67352,null,4040,null,93707,null,3215,null,38724,null,3043,null,18000,null,1839,null,636280,null,7203,null,312208,null,6175,null,324072,null,7973,null,191014,null,5581,null,73968,null,3698,null,27285,null,2345,null,22736,null,2518,null,7875,null,1299,null,1194,null,463,null,0400000US49,Utah,49
493532,null,1349,null,241167,null,1091,null,116410,null,2899,null,14,null,25,null,116396,null,2898,null,3638,null,794,null,7633,null,1176,null,17920,null,1999,null,39577,null,2333,null,25785,null,1919,null,21843,null,1958,null,124757,null,2928,null,52428,null,2283,null,72329,null,3043,null,36082,null,2232,null,14887,null,1545,null,8510,null,1192,null,7767,null,1160,null,3213,null,870,null,1870,null,566,null,252365,null,883,null,89433,null,3263,null,29,null,34,null,89404,null,3268,null,2886,null,721,null,9591,null,1243,null,21486,null,2011,null,31654,null,2246,null,16386,null,1609,null,7401,null,1080,null,162932,null,3352,null,77555,null,2766,null,85377,null,3040,null,44742,null,2037,null,21176,null,1878,null,9499,null,1273,null,7057,null,986,null,2247,null,580,null,656,null,323,null,0400000US50,Vermont,50
4492701,null,10738,null,2200738,null,6746,null,1210761,null,10594,null,79,null,130,null,1210682,null,10608,null,18733,null,2299,null,80292,null,5939,null,138615,null,6425,null,315021,null,8223,null,255004,null,7379,null,403017,null,7387,null,989977,null,12198,null,496428,null,9297,null,493549,null,10090,null,229569,null,7325,null,104994,null,4852,null,54779,null,3443,null,53197,null,3664,null,25117,null,2610,null,25893,null,1896,null,2291963,null,6196,null,850293,null,10896,null,93,null,119,null,850200,null,10902,null,18886,null,2044,null,92609,null,4633,null,150293,null,5725,null,264742,null,7530,null,164345,null,6211,null,159325,null,4919,null,1441670,null,11326,null,810032,null,9486,null,631638,null,10399,null,330577,null,8708,null,140132,null,5796,null,60482,null,3795,null,57742,null,4089,null,27566,null,2377,null,15139,null,1735,null,0400000US51,Virginia,51
4332969,null,9104,null,2143609,null,5901,null,1034188,null,10039,null,46,null,77,null,1034142,null,10031,null,18006,null,2282,null,61064,null,4622,null,120987,null,5974,null,273255,null,7790,null,249590,null,7460,null,311240,null,7608,null,1109421,null,9923,null,539512,null,7954,null,569909,null,10677,null,237634,null,8041,null,118262,null,7197,null,72419,null,4456,null,69084,null,4460,null,40965,null,3312,null,31545,null,3095,null,2189360,null,5216,null,710919,null,9895,null,45,null,77,null,710874,null,9889,null,14037,null,2077,null,82057,null,4727,null,135829,null,5964,null,242282,null,6204,null,142991,null,5950,null,93678,null,4645,null,1478441,null,10362,null,793118,null,10441,null,685323,null,10735,null,322138,null,7596,null,168669,null,7047,null,79924,null,4552,null,68415,null,3530,null,32946,null,2689,null,13231,null,1533,null,0400000US53,Washington,53
1404037,null,2849,null,680995,null,2261,null,301769,null,6613,null,0,null,269,null,301769,null,6613,null,7115,null,1234,null,38352,null,3009,null,51816,null,3510,null,93185,null,4254,null,63651,null,3353,null,47650,null,3274,null,379226,null,6947,null,237842,null,5340,null,141384,null,5669,null,74316,null,3978,null,27905,null,2564,null,15019,null,2074,null,14146,null,1809,null,6871,null,1265,null,3127,null,888,null,723042,null,1938,null,218957,null,5243,null,52,null,66,null,218905,null,5229,null,9037,null,1453,null,54511,null,3276,null,54761,null,3550,null,63670,null,3558,null,25344,null,2457,null,11582,null,1667,null,504085,null,5310,null,338124,null,5220,null,165961,null,5421,null,100654,null,4511,null,34525,null,2830,null,13042,null,1611,null,12625,null,1346,null,4425,null,1077,null,690,null,379,null,0400000US54,West Virginia,54
4061227,null,5310,null,2003448,null,3928,null,1010229,null,8469,null,87,null,94,null,1010142,null,8484,null,23897,null,1862,null,73333,null,3908,null,143056,null,5500,null,340503,null,6331,null,245010,null,6270,null,184343,null,4628,null,993219,null,9185,null,439860,null,6674,null,553359,null,7373,null,271252,null,5880,null,109324,null,4877,null,62137,null,3614,null,68713,null,3400,null,25481,null,2219,null,16452,null,1840,null,2057779,null,3246,null,736569,null,9116,null,22,null,32,null,736547,null,9118,null,20460,null,1776,null,93233,null,3938,null,181223,null,4504,null,259700,null,7034,null,125988,null,4106,null,55943,null,3033,null,1321210,null,9382,null,635667,null,7509,null,685543,null,9471,null,353130,null,7500,null,170379,null,5034,null,75629,null,3851,null,55942,null,2757,null,24335,null,2215,null,6128,null,880,null,0400000US55,Wisconsin,55
396918,null,2317,null,201222,null,1778,null,113672,null,3160,null,0,null,265,null,113672,null,3160,null,2824,null,937,null,9455,null,1827,null,15327,null,2180,null,33766,null,2928,null,30209,null,2319,null,22091,null,1806,null,87550,null,3467,null,36217,null,2143,null,51333,null,3001,null,25403,null,2005,null,9439,null,1622,null,6348,null,1543,null,5307,null,1283,null,2606,null,741,null,2230,null,572,null,195696,null,1559,null,71137,null,3642,null,0,null,265,null,71137,null,3642,null,3230,null,973,null,12044,null,2194,null,17951,null,1985,null,22921,null,2301,null,11451,null,1507,null,3540,null,918,null,124559,null,3569,null,58731,null,2901,null,65828,null,3387,null,35598,null,2699,null,17095,null,1864,null,6061,null,1135,null,4289,null,980,null,2203,null,758,null,582,null,352,null,0400000US56,Wyoming,56
2284165,null,18131,null,1063725,null,11276,null,326529,null,7620,null,56,null,93,null,326473,null,7599,null,29551,null,2930,null,129624,null,6187,null,65510,null,3881,null,57402,null,3581,null,22780,null,2311,null,21606,null,2137,null,737196,null,10717,null,547744,null,9268,null,189452,null,7385,null,134503,null,5802,null,36898,null,3218,null,8068,null,1627,null,7477,null,1253,null,1517,null,532,null,989,null,395,null,1220440,null,11343,null,279304,null,7663,null,91,null,150,null,279213,null,7703,null,16172,null,2290,null,112978,null,5928,null,79221,null,4184,null,49794,null,3156,null,12542,null,1804,null,8506,null,1441,null,941136,null,10662,null,771087,null,10712,null,170049,null,6419,null,119497,null,4768,null,31104,null,2896,null,9825,null,1499,null,7690,null,1149,null,1243,null,437,null,690,null,358,null,0400000US72,Puerto Rico,72
