C17020I_001E,C17020I_001EA,C17020I_001M,C17020I_001MA,C17020I_002E,C17020I_002EA,C17020I_002M,C17020I_002MA,C17020I_003E,C17020I_003EA,C17020I_003M,C17020I_003MA,C17020I_004E,C17020I_004EA,C17020I_004M,C17020I_004MA,C17020I_005E,C17020I_005EA,C17020I_005M,C17020I_005MA,C17020I_006E,C17020I_006EA,C17020I_006M,C17020I_006MA,C17020I_007E,C17020I_007EA,C17020I_007M,C17020I_007MA,C17020I_008E,C17020I_008EA,C17020I_008M,C17020I_008MA,C17020I_009E,C17020I_009EA,C17020I_009M,C17020I_009MA,GEO_ID,NAME,state
156147,null,2277,null,28535,null,4148,null,10004,null,2135,null,17451,null,2599,null,1080,null,516,null,127612,null,4361,null,38414,null,2627,null,78457,null,2854,null,10741,null,1292,null,0400000US22,Louisiana,22
16340,null,524,null,3909,null,1478,null,1941,null,813,null,1828,null,853,null,140,null,169,null,12431,null,1530,null,3971,null,886,null,7865,null,994,null,595,null,313,null,0400000US23,Maine,23
403875,null,2407,null,53134,null,7679,null,19976,null,3700,null,31245,null,4755,null,1913,null,674,null,350741,null,8306,null,116886,null,4687,null,219418,null,4643,null,14437,null,1162,null,0400000US24,Maryland,24
564073,null,2038,null,163142,null,8950,null,72193,null,5088,null,84081,null,5333,null,6868,null,1222,null,400931,null,9116,null,119742,null,5148,null,263321,null,5466,null,17868,null,1289,null,0400000US25,Massachusetts,25
411191,null,2042,null,118563,null,8182,null,54928,null,4892,null,61374,null,4507,null,2261,null,838,null,292628,null,8789,null,97035,null,5144,null,178489,null,4730,null,17104,null,1419,null,0400000US26,Michigan,26
219292,null,1244,null,57634,null,6026,null,29148,null,3592,null,27533,null,3047,null,953,null,521,null,161658,null,5773,null,60830,null,3296,null,96766,null,3362,null,4062,null,1124,null,0400000US27,Minnesota,27
65111,null,3096,null,18765,null,4029,null,7979,null,2128,null,10371,null,2362,null,415,null,412,null,46346,null,3785,null,15197,null,2147,null,29143,null,2486,null,2006,null,774,null,0400000US28,Mississippi,28
196516,null,1673,null,54263,null,5836,null,26694,null,3391,null,26527,null,3023,null,1042,null,478,null,142253,null,5817,null,50887,null,3239,null,82920,null,3041,null,8446,null,998,null,0400000US29,Missouri,29
26416,null,920,null,9827,null,2127,null,5384,null,1377,null,4292,null,1109,null,151,null,168,null,16589,null,2135,null,4257,null,1253,null,11212,null,1396,null,1120,null,386,null,0400000US30,Montana,30
145536,null,1226,null,33623,null,4584,null,17375,null,2902,null,15762,null,2505,null,486,null,262,null,111913,null,5037,null,42465,null,3227,null,64592,null,2924,null,4856,null,1298,null,0400000US31,Nebraska,31
690660,null,2181,null,132892,null,11285,null,64350,null,7117,null,64696,null,5179,null,3846,null,1360,null,557768,null,11786,null,195213,null,7736,null,337502,null,5343,null,25053,null,1349,null,0400000US32,Nevada,32
34626,null,685,null,7303,null,1871,null,3349,null,1062,null,3875,null,1188,null,79,null,133,null,27323,null,2038,null,9122,null,1147,null,17025,null,1427,null,1176,null,496,null,0400000US33,New Hampshire,33
1429466,null,2126,null,261864,null,15868,null,110763,null,8742,null,132931,null,9203,null,18170,null,2232,null,1167602,null,15803,null,324781,null,8610,null,768973,null,9724,null,73848,null,2459,null,0400000US34,New Jersey,34
897081,null,2527,null,204265,null,13574,null,83732,null,7465,null,105639,null,7489,null,14894,null,1882,null,692816,null,13478,null,194347,null,7445,null,433025,null,7274,null,65444,null,2171,null,0400000US35,New Mexico,35
3200536,null,4575,null,807932,null,28264,null,313268,null,12643,null,434337,null,17208,null,60327,null,3672,null,2392604,null,28169,null,628367,null,12549,null,1584585,null,17529,null,179652,null,3895,null,0400000US36,New York,36
694473,null,3518,null,244254,null,14297,null,119502,null,8626,null,121925,null,7271,null,2827,null,866,null,450219,null,13967,null,163168,null,8154,null,274248,null,7396,null,12803,null,1806,null,0400000US37,North Carolina,37
12251,null,609,null,1564,null,598,null,235,null,263,null,1329,null,503,null,0,null,208,null,10687,null,629,null,3114,null,472,null,6829,null,690,null,744,null,404,null,0400000US38,North Dakota,38
313206,null,2268,null,94871,null,6026,null,45575,null,3799,null,46702,null,3394,null,2594,null,889,null,218335,null,6817,null,75383,null,3884,null,130404,null,3856,null,12548,null,1472,null,0400000US39,Ohio,39
290389,null,1871,null,83697,null,6879,null,42144,null,3972,null,39969,null,4021,null,1584,null,662,null,206692,null,7125,null,77263,null,4107,null,120987,null,4192,null,8442,null,1167,null,0400000US40,Oklahoma,40
419162,null,2166,null,102235,null,11075,null,50091,null,5928,null,50173,null,6541,null,1971,null,892,null,316927,null,11311,null,119839,null,6028,null,186734,null,6771,null,10354,null,1100,null,0400000US41,Oregon,41
619745,null,2951,null,181706,null,10686,null,82764,null,5764,null,93121,null,6834,null,5821,null,1059,null,438039,null,10693,null,152644,null,5695,null,265450,null,7047,null,19945,null,1606,null,0400000US42,Pennsylvania,42
122479,null,839,null,34875,null,5390,null,15406,null,2825,null,17129,null,3210,null,2340,null,727,null,87604,null,5468,null,28323,null,2944,null,55727,null,3135,null,3554,null,813,null,0400000US44,Rhode Island,44
195976,null,1991,null,66468,null,6803,null,31386,null,4026,null,34542,null,3807,null,540,null,403,null,129508,null,6824,null,45505,null,3799,null,79895,null,3909,null,4108,null,1058,null,0400000US45,South Carolina,45
19229,null,1314,null,4251,null,1640,null,2126,null,977,null,2029,null,881,null,96,null,123,null,14978,null,1629,null,5214,null,976,null,9282,null,1026,null,482,null,381,null,0400000US46,South Dakota,46
251681,null,2293,null,81560,null,8382,null,38679,null,4592,null,41745,null,4685,null,1136,null,696,null,170121,null,8352,null,64960,null,4689,null,100021,null,5182,null,5140,null,1328,null,0400000US47,Tennessee,47
8965675,null,9823,null,2364407,null,48360,null,1130570,null,27913,null,1117415,null,25060,null,116422,null,5346,null,6601268,null,50599,null,2078519,null,28542,null,4138520,null,27008,null,384229,null,6307,null,0400000US48,Texas,48
337201,null,1131,null,70016,null,7988,null,31959,null,4682,null,35654,null,3997,null,2403,null,1132,null,267185,null,8022,null,107675,null,4786,null,150902,null,4169,null,8608,null,1385,null,0400000US49,Utah,49
8717,null,572,null,830,null,548,null,398,null,330,null,432,null,320,null,0,null,211,null,7887,null,741,null,2682,null,542,null,4556,null,623,null,649,null,383,null,0400000US50,Vermont,50
549612,null,4310,null,81180,null,10054,null,31294,null,5244,null,48456,null,5935,null,1430,null,741,null,468432,null,10352,null,158037,null,5582,null,292293,null,6088,null,18102,null,1610,null,0400000US51,Virginia,51
672146,null,2008,null,166464,null,13575,null,86769,null,8209,null,74985,null,6069,null,4710,null,1412,null,505682,null,14034,null,184068,null,8656,null,306142,null,6367,null,15472,null,1762,null,0400000US53,Washington,53
20311,null,1903,null,3455,null,1505,null,1291,null,920,null,1886,null,881,null,278,null,293,null,16856,null,2022,null,6518,null,1840,null,8823,null,1608,null,1515,null,755,null,0400000US54,West Virginia,54
290251,null,1641,null,76832,null,6930,null,37031,null,4329,null,38597,null,3472,null,1204,null,590,null,213419,null,6799,null,77077,null,4194,null,127581,null,3561,null,8761,null,1199,null,0400000US55,Wisconsin,55
43311,null,243,null,7977,null,2198,null,3612,null,1275,null,4272,null,1263,null,93,null,115,null,35334,null,2227,null,11548,null,1532,null,21663,null,2030,null,2123,null,712,null,0400000US56,Wyoming,56
3874970,null,5291,null,1745562,null,24703,null,538279,null,9681,null,987371,null,17141,null,219912,null,5970,null,2129408,null,24665,null,400493,null,10048,null,1401942,null,17225,null,326973,null,6049,null,0400000US72,Puerto Rico,72
