C06001_001E,C06001_001EA,C06001_001M,C06001_001MA,C06001_002E,C06001_002EA,C06001_002M,C06001_002MA,C06001_003E,C06001_003EA,C06001_003M,C06001_003MA,C06001_004E,C06001_004EA,C06001_004M,C06001_004MA,C06001_005E,C06001_005EA,C06001_005M,C06001_005MA,C06001_006E,C06001_006EA,C06001_006M,C06001_006MA,C06001_007E,C06001_007EA,C06001_007M,C06001_007MA,C06001_008E,C06001_008EA,C06001_008M,C06001_008MA,C06001_009E,C06001_009EA,C06001_009M,C06001_009MA,C06001_010E,C06001_010EA,C06001_010M,C06001_010MA,C06001_011E,C06001_011EA,C06001_011M,C06001_011MA,C06001_012E,C06001_012EA,C06001_012M,C06001_012MA,C06001_013E,C06001_013EA,C06001_013M,C06001_013MA,C06001_014E,C06001_014EA,C06001_014M,C06001_014MA,C06001_015E,C06001_015EA,C06001_015M,C06001_015MA,C06001_016E,C06001_016EA,C06001_016M,C06001_016MA,C06001_017E,C06001_017EA,C06001_017M,C06001_017MA,C06001_018E,C06001_018EA,C06001_018M,C06001_018MA,C06001_019E,C06001_019EA,C06001_019M,C06001_019MA,C06001_020E,C06001_020EA,C06001_020M,C06001_020MA,C06001_021E,C06001_021EA,C06001_021M,C06001_021MA,C06001_022E,C06001_022EA,C06001_022M,C06001_022MA,C06001_023E,C06001_023EA,C06001_023M,C06001_023MA,C06001_024E,C06001_024EA,C06001_024M,C06001_024MA,C06001_025E,C06001_025EA,C06001_025M,C06001_025MA,C06001_026E,C06001_026EA,C06001_026M,C06001_026MA,C06001_027E,C06001_027EA,C06001_027M,C06001_027MA,C06001_028E,C06001_028EA,C06001_028M,C06001_028MA,C06001_029E,C06001_029EA,C06001_029M,C06001_029MA,C06001_030E,C06001_030EA,C06001_030M,C06001_030MA,C06001_031E,C06001_031EA,C06001_031M,C06001_031MA,C06001_032E,C06001_032EA,C06001_032M,C06001_032MA,C06001_033E,C06001_033EA,C06001_033M,C06001_033MA,C06001_034E,C06001_034EA,C06001_034M,C06001_034MA,C06001_035E,C06001_035EA,C06001_035M,C06001_035MA,C06001_036E,C06001_036EA,C06001_036M,C06001_036MA,C06001_037E,C06001_037EA,C06001_037M,C06001_037MA,C06001_038E,C06001_038EA,C06001_038M,C06001_038MA,C06001_039E,C06001_039EA,C06001_039M,C06001_039MA,C06001_040E,C06001_040EA,C06001_040M,C06001_040MA,C06001_041E,C06001_041EA,C06001_041M,C06001_041MA,C06001_042E,C06001_042EA,C06001_042M,C06001_042MA,C06001_043E,C06001_043EA,C06001_043M,C06001_043MA,C06001_044E,C06001_044EA,C06001_044M,C06001_044MA,C06001_045E,C06001_045EA,C06001_045M,C06001_045MA,GEO_ID,NAME,state
2951996,null,0,*****,220311,null,2141,null,544551,null,2277,null,321272,null,5620,null,760148,null,6807,null,404605,null,4441,null,325702,null,1664,null,203567,null,2714,null,171840,null,2455,null,2113682,null,15016,null,189007,null,4075,null,428168,null,6142,null,229011,null,7042,null,502671,null,8172,null,266942,null,5476,null,225933,null,4065,null,143072,null,3407,null,128878,null,2976,null,762451,null,15164,null,29945,null,3395,null,109999,null,5643,null,82680,null,5314,null,221220,null,5903,null,126650,null,5572,null,93309,null,4237,null,57307,null,2698,null,41341,null,2336,null,16325,null,2509,null,722,null,425,null,2391,null,1016,null,3033,null,1012,null,6327,null,1624,null,2713,null,988,null,896,null,476,null,85,null,105,null,158,null,161,null,59538,null,4713,null,637,null,412,null,3993,null,1096,null,6548,null,1560,null,29930,null,2938,null,8300,null,1633,null,5564,null,1263,null,3103,null,794,null,1463,null,525,null,0400000US28,Mississippi,28
5987580,null,0,*****,404096,null,2274,null,1026453,null,3076,null,595469,null,3213,null,1552806,null,4458,null,888264,null,3179,null,698316,null,2243,null,431963,null,2060,null,390213,null,1931,null,3981259,null,20185,null,355073,null,4599,null,810115,null,6704,null,402041,null,6375,null,958881,null,9633,null,531547,null,7940,null,418712,null,5503,null,256263,null,4866,null,248627,null,4524,null,1755374,null,20431,null,45141,null,3934,null,185808,null,6712,null,166730,null,6760,null,490579,null,9171,null,314971,null,7771,null,258169,null,5348,null,162088,null,4294,null,131888,null,4387,null,38047,null,2778,null,1487,null,645,null,6760,null,1444,null,5264,null,1234,null,13089,null,1737,null,7184,null,1116,null,2843,null,857,null,928,null,507,null,492,null,382,null,212900,null,8245,null,2395,null,816,null,23770,null,3393,null,21434,null,2955,null,90257,null,4305,null,34562,null,3378,null,18592,null,1959,null,12684,null,1754,null,9206,null,1262,null,0400000US29,Missouri,29
974989,null,0,*****,60924,null,1468,null,160632,null,1345,null,104605,null,1938,null,231269,null,2427,null,147451,null,1814,null,128887,null,985,null,74478,null,780,null,66743,null,728,null,538026,null,7250,null,51988,null,2000,null,115184,null,3857,null,58159,null,3706,null,112474,null,4682,null,72445,null,3530,null,60252,null,2440,null,35977,null,1681,null,31547,null,1815,null,408684,null,7176,null,8480,null,1545,null,42391,null,3591,null,43703,null,3082,null,109735,null,4328,null,69248,null,2823,null,65427,null,2291,null,36640,null,1645,null,33060,null,1629,null,8970,null,1856,null,269,null,325,null,1542,null,826,null,394,null,243,null,3156,null,1137,null,1951,null,664,null,1176,null,643,null,69,null,59,null,413,null,318,null,19309,null,2460,null,187,null,271,null,1515,null,602,null,2349,null,979,null,5904,null,1295,null,3807,null,1121,null,2032,null,646,null,1792,null,512,null,1723,null,476,null,0400000US30,Montana,30
1796622,null,0,*****,134121,null,1626,null,313181,null,1687,null,196090,null,2533,null,458379,null,3147,null,253797,null,2005,null,199749,null,1560,null,118660,null,1486,null,122645,null,1452,null,1186624,null,11162,null,116518,null,2467,null,239894,null,4694,null,126351,null,3756,null,266451,null,5293,null,152761,null,3013,null,123314,null,2478,null,75353,null,2078,null,85982,null,2260,null,489498,null,10643,null,15626,null,1901,null,60570,null,3807,null,52020,null,3773,null,133661,null,5238,null,85712,null,3200,null,68488,null,2584,null,39099,null,1865,null,34322,null,2258,null,14314,null,1806,null,548,null,305,null,1793,null,677,null,2832,null,768,null,5450,null,1078,null,2589,null,677,null,746,null,338,null,54,null,89,null,302,null,246,null,106186,null,4467,null,1429,null,738,null,10924,null,2140,null,14887,null,1932,null,52817,null,3072,null,12735,null,1462,null,7201,null,1440,null,4154,null,1152,null,2039,null,666,null,0400000US31,Nebraska,31
2643085,null,0,*****,202314,null,1744,null,482724,null,2432,null,229808,null,3015,null,766677,null,3126,null,361065,null,1963,null,293761,null,1435,null,177668,null,1602,null,129068,null,1094,null,633879,null,14545,null,162459,null,4104,null,256399,null,8313,null,66960,null,4413,null,91439,null,5139,null,32019,null,2921,null,13613,null,1607,null,6495,null,1132,null,4495,null,1208,null,1464117,null,18093,null,35258,null,3517,null,187104,null,9016,null,114565,null,5748,null,434383,null,8508,null,234381,null,4721,null,219992,null,3112,null,137257,null,2567,null,101177,null,2332,null,38584,null,3896,null,1581,null,764,null,6433,null,1682,null,3258,null,921,null,15634,null,2240,null,5353,null,1263,null,4023,null,846,null,1356,null,577,null,946,null,537,null,506505,null,11099,null,3016,null,1357,null,32788,null,4157,null,45025,null,3549,null,225221,null,7635,null,89312,null,3848,null,56133,null,3044,null,32560,null,2247,null,22450,null,1870,null,0400000US32,Nevada,32
1324575,null,0,*****,74689,null,971,null,214694,null,988,null,132445,null,1637,null,332975,null,1896,null,222134,null,1476,null,169200,null,934,null,94679,null,785,null,83759,null,748,null,561002,null,9838,null,56852,null,2416,null,140224,null,4287,null,68738,null,3213,null,118841,null,4409,null,68024,null,3065,null,47993,null,2395,null,30118,null,2027,null,30212,null,1737,null,682316,null,10597,null,16860,null,2440,null,67550,null,4196,null,56373,null,3172,null,185640,null,4596,null,138476,null,3297,null,111464,null,2502,null,58281,null,1974,null,47672,null,2017,null,12795,null,2130,null,345,null,359,null,1416,null,606,null,1580,null,652,null,4814,null,1137,null,2721,null,688,null,1308,null,541,null,133,null,130,null,478,null,348,null,68462,null,4867,null,632,null,348,null,5504,null,1222,null,5754,null,1581,null,23680,null,2157,null,12913,null,2407,null,8435,null,1254,null,6147,null,1160,null,5397,null,1041,null,0400000US33,New Hampshire,33
8707740,null,0,*****,555018,null,1372,null,1491123,null,1542,null,756297,null,3054,null,2365313,null,4211,null,1365406,null,3093,null,1005977,null,1795,null,606361,null,2260,null,562245,null,2230,null,4587062,null,30417,null,479932,null,4846,null,1123264,null,10930,null,479231,null,8665,null,1050982,null,14256,null,580453,null,8408,null,408904,null,7813,null,229458,null,5938,null,234838,null,4530,null,2143110,null,22347,null,61326,null,4195,null,238252,null,8884,null,134931,null,6440,null,522429,null,11535,null,412634,null,8279,null,332493,null,8579,null,223458,null,5592,null,217587,null,4817,null,218101,null,8608,null,4174,null,1087,null,23116,null,2463,null,14965,null,2239,null,66445,null,5324,null,39216,null,3028,null,35971,null,3221,null,21551,null,1897,null,12663,null,1865,null,1759467,null,23946,null,9586,null,1635,null,106491,null,6177,null,127170,null,5847,null,725457,null,13660,null,333103,null,6339,null,228609,null,6656,null,131894,null,4528,null,97157,null,3549,null,0400000US34,New Jersey,34
2009671,null,0,*****,149790,null,2560,null,364784,null,3115,null,204177,null,3742,null,518971,null,4506,null,274687,null,3191,null,232504,null,2064,null,143592,null,2453,null,121166,null,1910,null,1034424,null,12842,null,126730,null,3662,null,256905,null,5829,null,121781,null,4373,null,234847,null,6959,null,116094,null,4034,null,86239,null,3309,null,49961,null,2530,null,41867,null,2358,null,754931,null,11444,null,21462,null,2875,null,86212,null,4624,null,65525,null,3980,null,192043,null,5963,null,118584,null,4128,null,122319,null,2926,null,79955,null,2915,null,68831,null,1924,null,24310,null,2888,null,504,null,375,null,3687,null,1012,null,2168,null,1032,null,8968,null,1723,null,5278,null,1621,null,2288,null,727,null,851,null,486,null,566,null,331,null,196006,null,9828,null,1094,null,602,null,17980,null,3408,null,14703,null,2326,null,83113,null,5215,null,34731,null,2916,null,21658,null,2336,null,12825,null,1724,null,9902,null,1380,null,0400000US35,New Mexico,35
19541453,null,0,*****,1218504,null,2257,null,3203952,null,4893,null,1921605,null,4637,null,5351062,null,6057,null,2950217,null,4205,null,2279397,null,3125,null,1360224,null,2469,null,1256492,null,2017,null,12586278,null,35858,null,1131530,null,5358,null,2751343,null,13041,null,1326981,null,11034,null,2914715,null,21747,null,1720056,null,12627,null,1282799,null,11197,null,729645,null,6942,null,729209,null,7130,null,2301446,null,24943,null,54178,null,4479,null,207154,null,9617,null,248128,null,9040,null,720841,null,12415,null,345541,null,9148,null,312668,null,8835,null,213703,null,6459,null,199233,null,6125,null,475559,null,13800,null,8677,null,1900,null,44490,null,4601,null,35685,null,3640,null,115586,null,6972,null,71713,null,5498,null,88829,null,3820,null,61228,null,3400,null,49351,null,3174,null,4178170,null,35796,null,24119,null,2844,null,200965,null,10028,null,310811,null,8392,null,1599920,null,22450,null,812907,null,11523,null,595101,null,9799,null,355648,null,6433,null,278699,null,6402,null,0400000US36,New York,36
9380884,null,0,*****,654065,null,3339,null,1619543,null,3819,null,957029,null,8120,null,2557282,null,8944,null,1327325,null,5605,null,1076714,null,3276,null,656428,null,3517,null,532498,null,2935,null,5456567,null,33681,null,565145,null,5470,null,1152698,null,12599,null,523960,null,10817,null,1179743,null,14585,null,686855,null,9152,null,612972,null,8998,null,397005,null,5779,null,338189,null,6467,null,3158445,null,34865,null,78333,null,4656,null,384026,null,12161,null,342937,null,10366,null,1008246,null,16055,null,531491,null,9138,null,409822,null,8548,null,229622,null,5354,null,173968,null,5330,null,100602,null,6137,null,3767,null,1030,null,19680,null,3241,null,14562,null,2344,null,34392,null,3356,null,16651,null,2102,null,6864,null,1450,null,2439,null,925,null,2247,null,784,null,665270,null,13794,null,6820,null,1685,null,63139,null,5357,null,75570,null,5075,null,334901,null,8888,null,92328,null,4636,null,47056,null,3353,null,27362,null,2507,null,18094,null,2150,null,0400000US37,North Carolina,37
646844,null,0,*****,42549,null,932,null,99180,null,1030,null,85680,null,2048,null,157883,null,2168,null,92445,null,1069,null,73793,null,789,null,45012,null,702,null,50302,null,507,null,452258,null,6504,null,36570,null,1346,null,76166,null,2201,null,49635,null,2951,null,97568,null,3471,null,63765,null,1723,null,54638,null,1593,null,34708,null,957,null,39208,null,1459,null,174645,null,6121,null,5396,null,962,null,20355,null,2029,null,32978,null,3006,null,52208,null,2976,null,26210,null,1690,null,17361,null,1422,null,9755,null,942,null,10382,null,1339,null,4488,null,920,null,170,null,178,null,1144,null,496,null,852,null,474,null,1191,null,471,null,633,null,319,null,450,null,263,null,23,null,38,null,25,null,38,null,15453,null,2033,null,413,null,214,null,1515,null,670,null,2215,null,739,null,6916,null,1366,null,1837,null,614,null,1344,null,512,null,526,null,238,null,687,null,366,null,0400000US38,North Dakota,38
11542645,null,0,*****,737279,null,2387,null,1976900,null,3370,null,1090118,null,4580,null,2999797,null,5531,null,1750988,null,4257,null,1386497,null,2397,null,831342,null,3049,null,769724,null,2873,null,8684980,null,28428,null,682389,null,4419,null,1699013,null,10480,null,859716,null,9644,null,2209792,null,14858,null,1287678,null,9282,null,946081,null,8506,null,518613,null,6326,null,481698,null,6671,null,2344860,null,25537,null,47982,null,4004,null,232436,null,9463,null,184400,null,8406,null,583718,null,11875,null,387731,null,8114,null,384411,null,7913,null,274840,null,5969,null,249342,null,7129,null,79475,null,4757,null,1856,null,774,null,10363,null,1708,null,8889,null,1465,null,28796,null,2807,null,14402,null,1670,null,6527,null,998,null,4223,null,803,null,4419,null,947,null,433330,null,11361,null,5052,null,1089,null,35088,null,3580,null,37113,null,3390,null,177491,null,6307,null,61177,null,3496,null,49478,null,2757,null,33666,null,2743,null,34265,null,2537,null,0400000US39,Ohio,39
3687050,null,0,*****,271982,null,1881,null,649177,null,2127,null,389108,null,4446,null,954323,null,5129,null,510349,null,3615,null,416782,null,2481,null,266366,null,1893,null,228963,null,1824,null,2235869,null,16943,null,235391,null,3399,null,484575,null,7645,null,235901,null,5510,null,502047,null,10014,null,251100,null,5701,null,225185,null,5794,null,153828,null,3808,null,147842,null,3345,null,1232414,null,16205,null,33878,null,2829,null,144559,null,6652,null,124703,null,5413,null,353975,null,8938,null,225502,null,5064,null,173205,null,5305,null,101777,null,4010,null,74815,null,3006,null,28926,null,2904,null,1243,null,615,null,5646,null,1413,null,3585,null,1148,null,9575,null,1399,null,6385,null,1070,null,1446,null,525,null,802,null,410,null,244,null,200,null,189841,null,7211,null,1470,null,628,null,14397,null,2589,null,24919,null,2999,null,88726,null,4492,null,27362,null,2168,null,16946,null,1603,null,9959,null,1452,null,6062,null,1134,null,0400000US40,Oklahoma,40
3825657,null,0,*****,244858,null,1691,null,627952,null,2058,null,366049,null,2703,null,1031925,null,4015,null,546285,null,2739,null,493218,null,1916,null,275816,null,1610,null,239554,null,1489,null,1749225,null,18935,null,216040,null,3409,null,447423,null,7006,null,192097,null,6880,null,403568,null,8941,null,193719,null,5697,null,162764,null,5377,null,69733,null,3582,null,63881,null,3101,null,1669414,null,17501,null,25424,null,2893,null,147512,null,6668,null,129188,null,6061,null,449318,null,9214,null,285317,null,5719,null,291941,null,5620,null,182546,null,3833,null,158168,null,3268,null,39816,null,3461,null,939,null,403,null,4842,null,1215,null,4991,null,1246,null,15089,null,2330,null,7767,null,1185,null,3134,null,844,null,987,null,422,null,2067,null,626,null,367202,null,11658,null,2455,null,844,null,28175,null,3756,null,39773,null,4033,null,163950,null,6307,null,59482,null,3613,null,35379,null,2612,null,22550,null,2054,null,15438,null,1690,null,0400000US41,Oregon,41
12604767,null,0,*****,743817,null,2180,null,2029044,null,3025,null,1222773,null,4426,null,3183724,null,4451,null,1934811,null,4028,null,1546044,null,2425,null,955644,null,2376,null,988910,null,1687,null,9398103,null,24548,null,671755,null,5086,null,1645493,null,11512,null,870404,null,9842,null,2194569,null,14960,null,1397824,null,10383,null,1129676,null,7480,null,712633,null,5518,null,775749,null,6029,null,2326725,null,23045,null,61421,null,4316,null,298886,null,9672,null,272858,null,10599,null,659234,null,11851,null,390218,null,9933,null,310402,null,6736,null,174931,null,5025,null,158775,null,5452,null,188697,null,7849,null,3863,null,1303,null,27351,null,3483,null,20774,null,2551,null,61597,null,4367,null,32419,null,2403,null,23236,null,1766,null,11014,null,1415,null,8443,null,1332,null,691242,null,16201,null,6778,null,1520,null,57314,null,4721,null,58737,null,4242,null,268324,null,8377,null,114350,null,5572,null,82730,null,4373,null,57066,null,3091,null,45943,null,3107,null,0400000US42,Pennsylvania,42
1053209,null,0,*****,60170,null,888,null,166593,null,803,null,110881,null,1484,null,274940,null,1462,null,162580,null,1116,null,126261,null,1003,null,74394,null,1033,null,77390,null,883,null,629120,null,10743,null,51368,null,1792,null,129156,null,3522,null,61297,null,3763,null,140228,null,4810,null,87999,null,3221,null,68035,null,2237,null,42238,null,2159,null,48799,null,1952,null,270475,null,9030,null,7509,null,1457,null,26365,null,2919,null,36373,null,2952,null,75078,null,4408,null,48276,null,3051,null,39860,null,2144,null,20003,null,1625,null,17011,null,1519,null,20156,null,2619,null,744,null,511,null,4002,null,1520,null,1955,null,794,null,6388,null,1368,null,2494,null,909,null,2132,null,691,null,1483,null,655,null,958,null,530,null,133458,null,7458,null,549,null,338,null,7070,null,1569,null,11256,null,1916,null,53246,null,4060,null,23811,null,1794,null,16234,null,2015,null,10670,null,1597,null,10622,null,1800,null,0400000US44,Rhode Island,44
4561242,null,0,*****,311124,null,2475,null,769290,null,2833,null,461495,null,4251,null,1196258,null,6298,null,647756,null,4231,null,556288,null,2157,null,344453,null,2416,null,274578,null,1999,null,2698836,null,22804,null,258552,null,4370,null,548777,null,8986,null,272297,null,6393,null,631484,null,10928,null,343112,null,6590,null,300150,null,5144,null,185730,null,3999,null,158734,null,3607,null,1611274,null,23231,null,49075,null,3821,null,194099,null,8843,null,160851,null,6107,null,458562,null,10328,null,263074,null,6668,null,232011,null,5531,null,145659,null,3920,null,107943,null,3678,null,45999,null,4008,null,1376,null,950,null,8575,null,1859,null,5811,null,1428,null,15762,null,2299,null,9599,null,1631,null,3326,null,1002,null,886,null,458,null,664,null,396,null,205133,null,7595,null,2121,null,846,null,17839,null,2708,null,22536,null,2015,null,90450,null,4897,null,31971,null,3359,null,20801,null,2498,null,12178,null,1647,null,7237,null,1157,null,0400000US45,South Carolina,45
812383,null,0,*****,59673,null,1231,null,139256,null,1388,null,89618,null,2438,null,195172,null,2912,null,115543,null,1591,null,96090,null,1097,null,56686,null,1120,null,60345,null,971,null,535584,null,7707,null,50619,null,1486,null,108016,null,3210,null,54575,null,2699,null,113774,null,4214,null,70182,null,2401,null,59344,null,2224,null,36744,null,2004,null,42330,null,1685,null,249643,null,7486,null,7851,null,1273,null,27398,null,2480,null,31376,null,3033,null,70676,null,3683,null,41140,null,2502,null,34819,null,2230,null,19177,null,1719,null,17206,null,1626,null,5391,null,1388,null,593,null,555,null,1247,null,523,null,1018,null,779,null,1492,null,593,null,651,null,359,null,241,null,245,null,12,null,20,null,137,null,176,null,21765,null,3064,null,610,null,549,null,2595,null,1301,null,2649,null,870,null,9230,null,1633,null,3570,null,1567,null,1686,null,579,null,753,null,347,null,672,null,424,null,0400000US46,South Dakota,46
6296254,null,0,*****,422330,null,2822,null,1068518,null,3211,null,592038,null,3972,null,1710085,null,4895,null,914349,null,3967,null,752499,null,3488,null,462974,null,2484,null,373461,null,2247,null,3888353,null,24934,null,373781,null,5044,null,811198,null,8807,null,370678,null,7041,null,914801,null,12081,null,490022,null,7183,null,425558,null,5790,null,269628,null,5299,null,232687,null,5744,null,2097311,null,24523,null,44634,null,4257,null,223128,null,8316,null,185731,null,6367,null,649642,null,12210,null,378117,null,7354,null,301779,null,6045,null,180317,null,5440,null,133963,null,5333,null,44932,null,4651,null,1544,null,757,null,7797,null,1381,null,6587,null,1473,null,16595,null,2399,null,8032,null,1341,null,3089,null,888,null,563,null,330,null,725,null,458,null,265658,null,10300,null,2371,null,1053,null,26395,null,3701,null,29042,null,2695,null,129047,null,5541,null,38178,null,3643,null,22073,null,2912,null,12466,null,2152,null,6086,null,1176,null,0400000US47,Tennessee,47
24782302,null,0,*****,2065983,null,4163,null,4822496,null,4996,null,2532266,null,10332,null,7051130,null,11863,null,3342194,null,7933,null,2433235,null,5290,null,1388416,null,5044,null,1146582,null,4292,null,15036869,null,49482,null,1886941,null,9288,null,3809975,null,19693,null,1707173,null,16969,null,3433336,null,28890,null,1595261,null,15604,null,1234974,null,12373,null,727599,null,9371,null,641610,null,9516,null,5463022,null,42378,null,141008,null,7563,null,660851,null,16358,null,426291,null,12560,null,1635109,null,20692,null,1004182,null,12654,null,775371,null,10499,null,450349,null,8890,null,369861,null,7984,null,297172,null,11372,null,10813,null,2114,null,50544,null,5033,null,32191,null,3266,null,108518,null,6397,null,56782,null,4174,null,23643,null,2218,null,9291,null,1248,null,5390,null,1196,null,3985239,null,36868,null,27221,null,3435,null,301126,null,12210,null,366611,null,11048,null,1874167,null,21051,null,685969,null,11320,null,399247,null,8138,null,201177,null,5621,null,129721,null,4862,null,0400000US48,Texas,48
2784572,null,0,*****,271026,null,1600,null,598881,null,2027,null,341486,null,2321,null,775966,null,3668,null,312534,null,2439,null,233762,null,1555,null,137315,null,1571,null,113602,null,1187,null,1741374,null,15849,null,242863,null,3308,null,468654,null,7460,null,201844,null,5638,null,417176,null,7402,null,157091,null,3723,null,120285,null,3105,null,69178,null,2601,null,64283,null,2574,null,797859,null,15992,null,24809,null,2755,null,107115,null,7136,null,107543,null,6002,null,247854,null,6893,null,119543,null,4356,null,92996,null,3111,null,55334,null,2671,null,42665,null,2476,null,27197,null,3334,null,588,null,369,null,3910,null,1284,null,4052,null,1262,null,9852,null,1633,null,5322,null,1287,null,1815,null,573,null,833,null,357,null,825,null,473,null,218142,null,7181,null,2766,null,856,null,19202,null,2838,null,28047,null,2897,null,101084,null,4760,null,30578,null,2696,null,18666,null,1998,null,11970,null,1417,null,5829,null,1290,null,0400000US49,Utah,49
621760,null,0,*****,32433,null,557,null,94169,null,790,null,69675,null,1043,null,149003,null,1076,null,101571,null,654,null,85616,null,531,null,47470,null,588,null,41823,null,614,null,328652,null,6282,null,26168,null,1192,null,66641,null,2040,null,34917,null,2278,null,73041,null,2778,null,45415,null,2391,null,36251,null,1714,null,23268,null,1217,null,22951,null,1308,null,267413,null,6287,null,5811,null,1021,null,25438,null,2110,null,31810,null,2390,null,68607,null,2659,null,51659,null,2493,null,45648,null,1681,null,21826,null,1155,null,16614,null,1382,null,5158,null,1068,null,224,null,226,null,629,null,332,null,1003,null,395,null,1563,null,644,null,1059,null,407,null,276,null,166,null,205,null,165,null,199,null,172,null,20537,null,2240,null,230,null,181,null,1461,null,707,null,1945,null,660,null,5792,null,1055,null,3438,null,827,null,3441,null,736,null,2171,null,616,null,2059,null,615,null,0400000US50,Vermont,50
7882590,null,0,*****,525246,null,3691,null,1319602,null,4160,null,829755,null,7457,null,2179551,null,7159,null,1170872,null,5919,null,902348,null,3566,null,532426,null,3248,null,422790,null,3208,null,3980953,null,24760,null,441018,null,6080,null,926386,null,9393,null,438506,null,10139,null,864320,null,12048,null,465655,null,8945,null,387962,null,6725,null,246472,null,6167,null,210634,null,4016,null,2963183,null,26660,null,72211,null,4092,null,312289,null,9967,null,292568,null,9352,null,914191,null,13077,null,538558,null,9086,null,418518,null,6586,null,234944,null,5711,null,179904,null,3727,null,132712,null,7458,null,5928,null,1566,null,22297,null,2688,null,18574,null,2691,null,45633,null,3913,null,26287,null,2600,null,9055,null,1531,null,2910,null,684,null,2028,null,787,null,805742,null,15248,null,6089,null,1555,null,58630,null,4966,null,80107,null,5919,null,355407,null,7721,null,140372,null,4696,null,86813,null,3386,null,48100,null,3103,null,30224,null,2672,null,0400000US51,Virginia,51
6664195,null,0,*****,450323,null,1536,null,1120864,null,2167,null,647657,null,3095,null,1854985,null,4748,null,986273,null,3670,null,802655,null,2048,null,434079,null,2026,null,367359,null,1830,null,3162080,null,23814,null,383838,null,4331,null,807410,null,9384,null,350910,null,7694,null,715028,null,11680,null,365615,null,7727,null,293452,null,7362,null,134280,null,3967,null,111547,null,3868,null,2585105,null,20491,null,54978,null,3977,null,235007,null,8466,null,208262,null,5963,null,750454,null,11420,null,468230,null,7922,null,417338,null,7537,null,241572,null,4424,null,209264,null,4415,null,106373,null,5372,null,4549,null,1054,null,16907,null,2101,null,15863,null,2471,null,38326,null,2901,null,16019,null,2108,null,9629,null,1421,null,2552,null,689,null,2528,null,656,null,810637,null,14899,null,6958,null,1185,null,61540,null,5322,null,72622,null,5067,null,351177,null,7723,null,136409,null,5009,null,82236,null,2923,null,55675,null,2498,null,44020,null,2727,null,0400000US53,Washington,53
1819777,null,0,*****,107120,null,1657,null,277652,null,2117,null,171062,null,2831,null,460155,null,2978,null,268941,null,1650,null,247737,null,1365,null,153313,null,1130,null,133797,null,1072,null,1300019,null,10520,null,88206,null,2499,null,208661,null,4666,null,113438,null,3896,null,296978,null,5256,null,185554,null,3750,null,180404,null,3292,null,120361,null,2369,null,106417,null,1908,null,489366,null,10639,null,18261,null,2226,null,66226,null,4495,null,53723,null,3482,null,152194,null,5284,null,78470,null,3704,null,64134,null,3346,null,30593,null,2122,null,25765,null,2049,null,7263,null,1334,null,116,null,153,null,693,null,429,null,1367,null,568,null,2924,null,962,null,1355,null,534,null,434,null,260,null,192,null,269,null,182,null,148,null,23129,null,2332,null,537,null,372,null,2072,null,895,null,2534,null,829,null,8059,null,1429,null,3562,null,899,null,2765,null,814,null,2167,null,597,null,1433,null,493,null,0400000US54,West Virginia,54
5654774,null,0,*****,360496,null,1795,null,945672,null,2365,null,586950,null,3259,null,1451648,null,4373,null,878678,null,3073,null,671029,null,2190,null,391037,null,1489,null,369264,null,1440,null,4063335,null,15349,null,327342,null,2809,null,762983,null,5913,null,413044,null,6379,null,967706,null,8600,null,602441,null,5812,null,455015,null,5249,null,269427,null,3239,null,265377,null,3341,null,1292379,null,14944,null,28831,null,2586,null,152394,null,5574,null,141523,null,6663,null,359312,null,7946,null,232807,null,5620,null,185285,null,4913,null,104939,null,3091,null,87288,null,2972,null,42975,null,4892,null,905,null,436,null,8170,null,2272,null,5451,null,1335,null,14198,null,2209,null,6709,null,1281,null,3728,null,898,null,2522,null,860,null,1292,null,504,null,256085,null,8615,null,3418,null,852,null,22125,null,2347,null,26932,null,2814,null,110432,null,4736,null,36721,null,3383,null,27001,null,2385,null,14149,null,1710,null,15307,null,2070,null,0400000US55,Wisconsin,55
544270,null,0,*****,39127,null,1228,null,90574,null,1774,null,58776,null,1712,null,139433,null,1997,null,81931,null,1567,null,67864,null,1134,null,36003,null,878,null,30562,null,848,null,223593,null,6408,null,28355,null,1521,null,51290,null,3631,null,28423,null,1991,null,52735,null,3315,null,23583,null,2038,null,19641,null,1502,null,9421,null,1049,null,10145,null,1070,null,299397,null,6460,null,10688,null,1582,null,37594,null,3353,null,27579,null,2217,null,77412,null,3572,null,55588,null,2301,null,46176,null,1818,null,25253,null,1137,null,19107,null,1189,null,4172,null,1093,null,84,null,98,null,233,null,216,null,907,null,444,null,2119,null,931,null,627,null,395,null,71,null,129,null,131,null,246,null,0,null,265,null,17108,null,2135,null,0,null,265,null,1457,null,592,null,1867,null,829,null,7167,null,1400,null,2133,null,816,null,1976,null,798,null,1198,null,653,null,1310,null,737,null,0400000US56,Wyoming,56
