B25070_001E,B25070_001EA,B25070_001M,B25070_001MA,B25070_002E,B25070_002EA,B25070_002M,B25070_002MA,B25070_003E,B25070_003EA,B25070_003M,B25070_003MA,B25070_004E,B25070_004EA,B25070_004M,B25070_004MA,B25070_005E,B25070_005EA,B25070_005M,B25070_005MA,B25070_006E,B25070_006EA,B25070_006M,B25070_006MA,B25070_007E,B25070_007EA,B25070_007M,B25070_007MA,B25070_008E,B25070_008EA,B25070_008M,B25070_008MA,B25070_009E,B25070_009EA,B25070_009M,B25070_009MA,B25070_010E,B25070_010EA,B25070_010M,B25070_010MA,B25070_011E,B25070_011EA,B25070_011M,B25070_011MA,GEO_ID,NAME,state
355825,null,6741,null,17044,null,2140,null,35001,null,3304,null,47625,null,4008,null,45484,null,3830,null,35090,null,3010,null,28770,null,3269,null,17984,null,2271,null,27255,null,2652,null,74926,null,4829,null,26646,null,2541,null,0400000US20,Kansas,20
531168,null,8755,null,21942,null,2769,null,47086,null,3338,null,59555,null,4426,null,60001,null,4479,null,51754,null,3611,null,38812,null,3471,null,32929,null,3561,null,37342,null,3685,null,112651,null,5518,null,69096,null,4123,null,0400000US21,Kentucky,21
541467,null,9788,null,23554,null,2761,null,44227,null,4160,null,57688,null,3495,null,52117,null,4469,null,52824,null,3838,null,35218,null,3490,null,32049,null,2948,null,43478,null,3865,null,128967,null,6592,null,71345,null,5447,null,0400000US22,Louisiana,22
148514,null,4635,null,4058,null,971,null,9953,null,1855,null,16870,null,1979,null,16505,null,2139,null,17916,null,2298,null,13007,null,1656,null,9342,null,1560,null,13765,null,1708,null,33012,null,2531,null,14086,null,1699,null,0400000US23,Maine,23
658760,null,11399,null,17130,null,2333,null,48175,null,3752,null,73567,null,4633,null,85976,null,4242,null,74416,null,4621,null,61423,null,4305,null,44377,null,4208,null,63653,null,3727,null,154358,null,7063,null,35685,null,3705,null,0400000US24,Maryland,24
886071,null,13259,null,29217,null,2679,null,67419,null,4599,null,106949,null,5899,null,114455,null,6353,null,113015,null,5606,null,83049,null,4216,null,51303,null,3451,null,66861,null,3676,null,208743,null,7459,null,45060,null,3131,null,0400000US25,Massachusetts,25
1024098,null,13431,null,31967,null,3208,null,73388,null,4286,null,105034,null,5844,null,105275,null,5176,null,101914,null,5329,null,85699,null,4466,null,61528,null,3990,null,85714,null,4593,null,295513,null,8677,null,78066,null,4538,null,0400000US26,Michigan,26
548347,null,9443,null,17063,null,1722,null,43439,null,3215,null,63086,null,3635,null,67450,null,3680,null,66315,null,3798,null,47133,null,3209,null,36587,null,3334,null,44441,null,3293,null,128485,null,6429,null,34348,null,2527,null,0400000US27,Minnesota,27
334072,null,8181,null,10642,null,1845,null,23534,null,3062,null,31936,null,3128,null,31873,null,3427,null,30258,null,3564,null,27870,null,3039,null,19893,null,2707,null,27084,null,2924,null,72508,null,4019,null,58474,null,3963,null,0400000US28,Mississippi,28
723319,null,12154,null,28077,null,2619,null,67040,null,4550,null,87699,null,5275,null,88790,null,4540,null,79141,null,4592,null,55141,null,3708,null,38523,null,3540,null,57476,null,3843,null,160372,null,6650,null,61060,null,3799,null,0400000US29,Missouri,29
115508,null,4810,null,7090,null,1532,null,10172,null,1601,null,12640,null,1877,null,13793,null,1544,null,12943,null,1833,null,8770,null,1600,null,5371,null,1244,null,7842,null,1622,null,22148,null,2284,null,14739,null,1650,null,0400000US30,Montana,30
233014,null,5227,null,10806,null,1666,null,22858,null,2626,null,30842,null,2799,null,34129,null,3052,null,24172,null,2485,null,14229,null,1853,null,11775,null,1901,null,16755,null,2073,null,48315,null,3568,null,19133,null,1872,null,0400000US31,Nebraska,31
393501,null,8659,null,10715,null,1897,null,26457,null,2999,null,49223,null,3806,null,52202,null,4120,null,41274,null,4173,null,36383,null,3137,null,30378,null,2876,null,41001,null,3540,null,88595,null,5066,null,17273,null,1782,null,0400000US32,Nevada,32
139026,null,4442,null,3923,null,1138,null,9235,null,1648,null,17089,null,2207,null,18672,null,2035,null,17240,null,2044,null,12295,null,2040,null,10414,null,1898,null,11473,null,2122,null,29547,null,3037,null,9138,null,1492,null,0400000US33,New Hampshire,33
1068375,null,12489,null,32667,null,3131,null,79479,null,4181,null,128772,null,5625,null,129376,null,5579,null,111262,null,5765,null,92919,null,4890,null,71026,null,4175,null,91976,null,5327,null,277679,null,9455,null,53219,null,3304,null,0400000US34,New Jersey,34
227574,null,6879,null,11518,null,1748,null,20035,null,2588,null,27429,null,3113,null,24814,null,2892,null,22753,null,2622,null,17869,null,2157,null,14252,null,2390,null,17433,null,2609,null,46433,null,3432,null,25038,null,2856,null,0400000US35,New Mexico,35
3232459,null,19133,null,148209,null,5838,null,268631,null,7563,null,367400,null,9748,null,354479,null,9317,null,342482,null,10646,null,267784,null,7756,null,200375,null,6835,null,260691,null,8837,null,848329,null,12835,null,174079,null,6547,null,0400000US36,New York,36
1196178,null,15743,null,40554,null,4215,null,93502,null,5156,null,129697,null,6748,null,140716,null,5985,null,122557,null,6993,null,98253,null,5654,null,70144,null,5097,null,97507,null,5804,null,279014,null,9464,null,124234,null,6139,null,0400000US37,North Carolina,37
94855,null,3294,null,6376,null,1061,null,12152,null,1550,null,13923,null,1982,null,11249,null,1569,null,7981,null,1531,null,6038,null,1240,null,5511,null,1094,null,4657,null,1161,null,18576,null,2160,null,8392,null,1056,null,0400000US38,North Dakota,38
1446391,null,15349,null,50401,null,3807,null,125762,null,5593,null,170707,null,7057,null,166813,null,6226,null,154006,null,6965,null,111185,null,5633,null,82557,null,5377,null,118711,null,6129,null,353154,null,10263,null,113095,null,5566,null,0400000US39,Ohio,39
469118,null,8798,null,18897,null,2254,null,47497,null,3512,null,52381,null,3778,null,57786,null,4215,null,44612,null,3585,null,36148,null,3171,null,27828,null,2929,null,36327,null,3174,null,94002,null,4792,null,53640,null,3611,null,0400000US40,Oklahoma,40
549000,null,9010,null,16037,null,1933,null,36164,null,3503,null,67616,null,3792,null,69641,null,4581,null,59650,null,4265,null,46692,null,3224,null,35018,null,3399,null,49442,null,3573,null,134996,null,5737,null,33744,null,2552,null,0400000US41,Oregon,41
1449584,null,16702,null,53607,null,3912,null,120465,null,6081,null,180440,null,6853,null,177044,null,6868,null,159671,null,6720,null,115648,null,5835,null,81065,null,5230,null,111877,null,4840,null,331421,null,8186,null,118346,null,4835,null,0400000US42,Pennsylvania,42
148663,null,4568,null,5474,null,1266,null,9843,null,2023,null,15118,null,1945,null,19290,null,2792,null,19879,null,2174,null,13924,null,2079,null,9637,null,1777,null,10491,null,1835,null,35734,null,2860,null,9273,null,1665,null,0400000US44,Rhode Island,44
516655,null,9849,null,19962,null,1957,null,38718,null,3092,null,55556,null,4763,null,54552,null,3773,null,51511,null,4175,null,37247,null,3691,null,32932,null,3800,null,44334,null,4096,null,117423,null,6242,null,64420,null,4455,null,0400000US45,South Carolina,45
101605,null,4457,null,5612,null,1065,null,10114,null,1308,null,12333,null,1713,null,12963,null,1853,null,11467,null,1744,null,7145,null,1413,null,5284,null,1301,null,6681,null,1420,null,17665,null,2295,null,12341,null,1614,null,0400000US46,South Dakota,46
754909,null,12322,null,24595,null,2903,null,56958,null,3744,null,83127,null,5030,null,88093,null,5684,null,77667,null,5086,null,63550,null,4479,null,40157,null,3540,null,57002,null,4287,null,182729,null,7324,null,81031,null,5029,null,0400000US47,Tennessee,47
3097238,null,23180,null,109797,null,5803,null,247122,null,9453,null,375899,null,11296,null,378883,null,10624,null,326866,null,9497,null,262173,null,9621,null,194980,null,6474,null,266932,null,9252,null,684473,null,12533,null,250113,null,9476,null,0400000US48,Texas,48
246016,null,6525,null,7909,null,1544,null,20195,null,2022,null,28739,null,2408,null,34375,null,3113,null,26784,null,2850,null,23254,null,2711,null,15263,null,1905,null,21168,null,2367,null,52870,null,3210,null,15459,null,1959,null,0400000US49,Utah,49
72289,null,3301,null,1371,null,485,null,4062,null,895,null,9405,null,1438,null,8640,null,1444,null,8874,null,1294,null,8902,null,1590,null,2716,null,634,null,6496,null,1127,null,15985,null,1642,null,5838,null,1000,null,0400000US50,Vermont,50
946960,null,13066,null,28539,null,2708,null,60781,null,4618,null,118607,null,6685,null,124940,null,6595,null,109168,null,4914,null,84660,null,4747,null,61512,null,4131,null,84535,null,4823,null,200715,null,7666,null,73503,null,3653,null,0400000US51,Virginia,51
913626,null,11489,null,23310,null,2532,null,67203,null,4559,null,110533,null,5132,null,118517,null,5384,null,111406,null,4836,null,84163,null,5464,null,60645,null,4993,null,78183,null,4531,null,209135,null,7876,null,50531,null,4026,null,0400000US53,Washington,53
197454,null,5349,null,10383,null,1691,null,16675,null,1964,null,18528,null,2417,null,18924,null,2025,null,20005,null,2127,null,14021,null,1944,null,10262,null,1739,null,12127,null,1801,null,43564,null,3380,null,32965,null,2510,null,0400000US54,West Virginia,54
704938,null,9233,null,22239,null,2671,null,65056,null,4321,null,94966,null,4835,null,87980,null,4385,null,75545,null,4239,null,55904,null,3678,null,45810,null,3230,null,52954,null,3753,null,164482,null,5480,null,40002,null,2955,null,0400000US55,Wisconsin,55
62111,null,3871,null,3921,null,1049,null,7610,null,1531,null,7709,null,1295,null,8615,null,1648,null,6373,null,1240,null,4106,null,1096,null,2631,null,806,null,3220,null,956,null,10442,null,1821,null,7484,null,1316,null,0400000US56,Wyoming,56
336252,null,6528,null,7675,null,1232,null,15298,null,1737,null,19725,null,1829,null,21604,null,1818,null,22115,null,2096,null,16237,null,1682,null,11776,null,1566,null,18493,null,2295,null,60602,null,3859,null,142727,null,4885,null,0400000US72,Puerto Rico,72
