B18104_001E,B18104_001EA,B18104_001M,B18104_001MA,B18104_002E,B18104_002EA,B18104_002M,B18104_002MA,B18104_003E,B18104_003EA,B18104_003M,B18104_003MA,B18104_004E,B18104_004EA,B18104_004M,B18104_004MA,B18104_005E,B18104_005EA,B18104_005M,B18104_005MA,B18104_006E,B18104_006EA,B18104_006M,B18104_006MA,B18104_007E,B18104_007EA,B18104_007M,B18104_007MA,B18104_008E,B18104_008EA,B18104_008M,B18104_008MA,B18104_009E,B18104_009EA,B18104_009M,B18104_009MA,B18104_010E,B18104_010EA,B18104_010M,B18104_010MA,B18104_011E,B18104_011EA,B18104_011M,B18104_011MA,B18104_012E,B18104_012EA,B18104_012M,B18104_012MA,B18104_013E,B18104_013EA,B18104_013M,B18104_013MA,B18104_014E,B18104_014EA,B18104_014M,B18104_014MA,B18104_015E,B18104_015EA,B18104_015M,B18104_015MA,B18104_016E,B18104_016EA,B18104_016M,B18104_016MA,B18104_017E,B18104_017EA,B18104_017M,B18104_017MA,B18104_018E,B18104_018EA,B18104_018M,B18104_018MA,B18104_019E,B18104_019EA,B18104_019M,B18104_019MA,B18104_020E,B18104_020EA,B18104_020M,B18104_020MA,B18104_021E,B18104_021EA,B18104_021M,B18104_021MA,B18104_022E,B18104_022EA,B18104_022M,B18104_022MA,B18104_023E,B18104_023EA,B18104_023M,B18104_023MA,B18104_024E,B18104_024EA,B18104_024M,B18104_024MA,B18104_025E,B18104_025EA,B18104_025M,B18104_025MA,B18104_026E,B18104_026EA,B18104_026M,B18104_026MA,B18104_027E,B18104_027EA,B18104_027M,B18104_027MA,B18104_028E,B18104_028EA,B18104_028M,B18104_028MA,B18104_029E,B18104_029EA,B18104_029M,B18104_029MA,B18104_030E,B18104_030EA,B18104_030M,B18104_030MA,B18104_031E,B18104_031EA,B18104_031M,B18104_031MA,B18104_032E,B18104_032EA,B18104_032M,B18104_032MA,B18104_033E,B18104_033EA,B18104_033M,B18104_033MA,GEO_ID,NAME,state
8849878,null,8088,null,4263850,null,9305,null,937512,null,4848,null,45653,null,4519,null,891859,null,6358,null,1113763,null,6901,null,42850,null,4571,null,1070913,null,7550,null,1802165,null,8709,null,77420,null,5473,null,1724745,null,10373,null,263014,null,2925,null,15884,null,2166,null,247130,null,2902,null,147396,null,2705,null,21504,null,2327,null,125892,null,2603,null,4586028,null,8714,null,893778,null,4177,null,19472,null,2087,null,874306,null,4548,null,1152794,null,7803,null,33715,null,3816,null,1119079,null,7391,null,1974789,null,4472,null,86168,null,4830,null,1888621,null,6253,null,311395,null,2981,null,22438,null,2272,null,288957,null,3174,null,253272,null,2946,null,47818,null,3538,null,205454,null,4687,null,0400000US13,Georgia,13
1143103,null,4917,null,559568,null,4107,null,102853,null,1846,null,2609,null,837,null,100244,null,2061,null,138473,null,3222,null,3279,null,1169,null,135194,null,3214,null,240049,null,2386,null,8258,null,1326,null,231791,null,2653,null,41881,null,575,null,2453,null,711,null,39428,null,848,null,36312,null,1207,null,6883,null,1203,null,29429,null,1692,null,583535,null,3157,null,96645,null,1241,null,1904,null,637,null,94741,null,1471,null,135036,null,1778,null,2105,null,602,null,132931,null,1856,null,249432,null,2252,null,6859,null,1082,null,242573,null,2560,null,47937,null,808,null,2564,null,791,null,45373,null,1198,null,54485,null,1554,null,10934,null,1643,null,43551,null,1970,null,0400000US15,Hawaii,15
1397187,null,2126,null,695590,null,2648,null,151779,null,1880,null,8418,null,1725,null,143361,null,2423,null,181043,null,2146,null,6890,null,1390,null,174153,null,2499,null,280216,null,1888,null,14707,null,1625,null,265509,null,2452,null,49187,null,1070,null,2229,null,627,null,46958,null,1262,null,33365,null,765,null,3570,null,804,null,29795,null,1097,null,701597,null,2552,null,143017,null,1775,null,2593,null,737,null,140424,null,1929,null,179023,null,1795,null,7200,null,1726,null,171823,null,2404,null,283702,null,1733,null,13443,null,1930,null,270259,null,2325,null,51167,null,961,null,2196,null,591,null,48971,null,1123,null,44688,null,1168,null,5691,null,1077,null,38997,null,1471,null,0400000US16,Idaho,16
11827038,null,3561,null,5785953,null,5520,null,1162030,null,2863,null,50711,null,3706,null,1111319,null,4614,null,1522283,null,4165,null,41872,null,4516,null,1480411,null,5991,null,2463496,null,4862,null,86466,null,4943,null,2377030,null,6964,null,375843,null,1718,null,16993,null,1892,null,358850,null,2670,null,262301,null,2144,null,27304,null,2366,null,234997,null,3075,null,6041085,null,4769,null,1113691,null,2360,null,22880,null,2455,null,1090811,null,3153,null,1504804,null,3313,null,34453,null,3224,null,1470351,null,4258,null,2543388,null,4423,null,92586,null,4867,null,2450802,null,6718,null,449823,null,2370,null,19798,null,2037,null,430025,null,2653,null,429379,null,3331,null,53041,null,3051,null,376338,null,3807,null,0400000US17,Illinois,17
5872449,null,2637,null,2872686,null,4890,null,581387,null,2463,null,35279,null,3748,null,546108,null,4299,null,729688,null,3928,null,28960,null,2978,null,700728,null,4810,null,1228861,null,4192,null,54939,null,3735,null,1173922,null,5500,null,197789,null,1377,null,10234,null,1439,null,187555,null,2032,null,134961,null,1494,null,18920,null,2000,null,116041,null,2290,null,2999763,null,4639,null,557572,null,2583,null,17218,null,2019,null,540354,null,3009,null,727129,null,3347,null,22248,null,2588,null,704881,null,4066,null,1263601,null,3963,null,59884,null,3903,null,1203717,null,5117,null,231448,null,1549,null,11509,null,1534,null,219939,null,2089,null,220013,null,2525,null,28608,null,2486,null,191405,null,3587,null,0400000US18,Indiana,18
2758067,null,1947,null,1358343,null,3871,null,259855,null,2245,null,14510,null,1682,null,245345,null,2683,null,346654,null,2829,null,11613,null,1371,null,335041,null,3319,null,573869,null,2841,null,23450,null,2275,null,550419,null,3382,null,100068,null,1197,null,5115,null,1056,null,94953,null,1506,null,77897,null,1187,null,7302,null,1030,null,70595,null,1536,null,1399724,null,3603,null,248363,null,2011,null,7580,null,1264,null,240783,null,2063,null,336752,null,2800,null,9734,null,1920,null,327018,null,3115,null,577971,null,2280,null,23864,null,2153,null,554107,null,2787,null,113595,null,1030,null,4223,null,900,null,109372,null,1545,null,123043,null,1627,null,11890,null,1473,null,111153,null,2129,null,0400000US19,Iowa,19
2552177,null,3366,null,1256316,null,3838,null,253314,null,2250,null,16002,null,1867,null,237312,null,3010,null,332063,null,3069,null,13908,null,1911,null,318155,null,3375,null,522613,null,2694,null,22070,null,2231,null,500543,null,3160,null,84221,null,1499,null,4551,null,1082,null,79670,null,1669,null,64105,null,1412,null,7839,null,1327,null,56266,null,1718,null,1295861,null,3219,null,242830,null,1796,null,5310,null,919,null,237520,null,1970,null,324425,null,2132,null,11565,null,1981,null,312860,null,2652,null,534892,null,2153,null,22897,null,2494,null,511995,null,3161,null,95658,null,1601,null,4883,null,1046,null,90775,null,1772,null,98056,null,1832,null,13890,null,1595,null,84166,null,2238,null,0400000US20,Kansas,20
3935199,null,3086,null,1905634,null,4821,null,370797,null,3549,null,30675,null,2932,null,340122,null,3855,null,472044,null,2992,null,27100,null,2802,null,444944,null,3275,null,829670,null,3103,null,58709,null,3875,null,770961,null,4958,null,142605,null,1763,null,11841,null,1820,null,130764,null,2702,null,90518,null,1408,null,14442,null,1668,null,76076,null,1848,null,2029565,null,5050,null,354044,null,3539,null,14000,null,2113,null,340044,null,4045,null,481801,null,2959,null,22589,null,2486,null,459212,null,3684,null,882707,null,2666,null,64752,null,4599,null,817955,null,5114,null,167203,null,1465,null,12905,null,1476,null,154298,null,1875,null,143810,null,1851,null,23082,null,2068,null,120728,null,2914,null,0400000US21,Kentucky,21
4072994,null,3215,null,1949879,null,6368,null,409049,null,3228,null,25852,null,2715,null,383197,null,4427,null,513533,null,5104,null,23803,null,3275,null,489730,null,5518,null,804648,null,5255,null,44062,null,2859,null,760586,null,6108,null,134107,null,1503,null,10611,null,1570,null,123496,null,1923,null,88542,null,1749,null,14240,null,1381,null,74302,null,2015,null,2123115,null,6098,null,392819,null,2824,null,13048,null,1776,null,379771,null,3124,null,541063,null,3351,null,20541,null,3217,null,520522,null,4388,null,885271,null,3861,null,56588,null,3540,null,828683,null,5014,null,163107,null,1985,null,11810,null,1497,null,151297,null,2553,null,140855,null,2222,null,24394,null,2488,null,116461,null,2815,null,0400000US22,Louisiana,22
1229543,null,1430,null,596169,null,1851,null,101312,null,1198,null,8647,null,1494,null,92665,null,1673,null,130906,null,1566,null,10462,null,1788,null,120444,null,2603,null,277529,null,1138,null,18344,null,1886,null,259185,null,2030,null,50574,null,474,null,3783,null,808,null,46791,null,889,null,35848,null,599,null,4742,null,1057,null,31106,null,1178,null,633374,null,1795,null,97767,null,1248,null,4404,null,947,null,93363,null,1422,null,133389,null,1145,null,6154,null,1213,null,127235,null,1776,null,291995,null,1294,null,15855,null,1897,null,276140,null,2112,null,56074,null,554,null,2506,null,707,null,53568,null,832,null,54149,null,829,null,7084,null,1092,null,47065,null,1333,null,0400000US23,Maine,23
5210309,null,3980,null,2497022,null,4685,null,495957,null,2226,null,25079,null,2729,null,470878,null,3496,null,618981,null,3705,null,20817,null,2670,null,598164,null,4138,null,1099744,null,3538,null,38497,null,3595,null,1061247,null,5536,null,170747,null,1582,null,6899,null,1233,null,163848,null,1663,null,111593,null,1417,null,12938,null,1331,null,98655,null,1707,null,2713287,null,4195,null,472623,null,2076,null,11917,null,1846,null,460706,null,2834,null,637634,null,2874,null,14264,null,2457,null,623370,null,3696,null,1217980,null,3272,null,40487,null,2781,null,1177493,null,4479,null,204048,null,1873,null,9804,null,1407,null,194244,null,2239,null,181002,null,3331,null,26062,null,2694,null,154940,null,4158,null,0400000US24,Maryland,24
6111371,null,1779,null,2954470,null,3437,null,534061,null,2073,null,31270,null,3691,null,502791,null,4596,null,743787,null,2166,null,28901,null,2675,null,714886,null,3286,null,1324380,null,2774,null,59842,null,4363,null,1264538,null,5180,null,202345,null,1401,null,9346,null,1273,null,192999,null,1887,null,149897,null,1635,null,16363,null,2057,null,133534,null,2599,null,3156901,null,3593,null,512100,null,2027,null,15773,null,2211,null,496327,null,2593,null,756477,null,2153,null,25127,null,2904,null,731350,null,3728,null,1398958,null,2442,null,65704,null,4078,null,1333254,null,4154,null,242359,null,1437,null,10123,null,1561,null,232236,null,1931,null,247007,null,2967,null,31052,null,2632,null,215955,null,3678,null,0400000US25,Massachusetts,25
9219371,null,2559,null,4497393,null,4230,null,884120,null,2343,null,56519,null,3042,null,827601,null,3857,null,1078170,null,2726,null,57204,null,4564,null,1020966,null,4917,null,1979456,null,3822,null,113157,null,5967,null,1866299,null,7014,null,328603,null,1903,null,17666,null,1934,null,310937,null,2627,null,227044,null,1772,null,31225,null,3379,null,195819,null,3787,null,4721978,null,3673,null,843179,null,2270,null,27596,null,2605,null,815583,null,3453,null,1080084,null,3009,null,40394,null,3011,null,1039690,null,3996,null,2065500,null,3188,null,110015,null,6027,null,1955485,null,6491,null,378349,null,1662,null,19122,null,1834,null,359227,null,2470,null,354866,null,2483,null,54438,null,3251,null,300428,null,4063,null,0400000US26,Michigan,26
4834680,null,1824,null,2395342,null,3147,null,457529,null,2068,null,23259,null,1907,null,434270,null,2679,null,610411,null,2923,null,22497,null,2323,null,587914,null,3452,null,1050313,null,2700,null,43359,null,3175,null,1006954,null,4169,null,162147,null,1197,null,6714,null,1099,null,155433,null,1529,null,114942,null,1289,null,10667,null,1359,null,104275,null,1585,null,2439338,null,2715,null,436027,null,1769,null,10922,null,1481,null,425105,null,2578,null,599015,null,2307,null,18105,null,2300,null,580910,null,3119,null,1052192,null,2346,null,41091,null,3274,null,1011101,null,3964,null,177026,null,1911,null,6200,null,1117,null,170826,null,2153,null,175078,null,2295,null,17227,null,2007,null,157851,null,2847,null,0400000US27,Minnesota,27
2659494,null,3444,null,1270946,null,6100,null,278207,null,3657,null,17566,null,2157,null,260641,null,4010,null,332282,null,4453,null,16259,null,2570,null,316023,null,4261,null,512362,null,4448,null,36711,null,3698,null,475651,null,4782,null,90083,null,2008,null,7977,null,1519,null,82106,null,2161,null,58012,null,1893,null,11010,null,1357,null,47002,null,1986,null,1388548,null,5365,null,265664,null,3022,null,9183,null,1633,null,256481,null,3211,null,347378,null,3229,null,13263,null,2414,null,334115,null,3941,null,567027,null,2979,null,42661,null,3563,null,524366,null,3988,null,109779,null,1983,null,9095,null,1568,null,100684,null,2082,null,98700,null,2232,null,20839,null,2120,null,77861,null,2425,null,0400000US28,Mississippi,28
5467378,null,3201,null,2647988,null,4676,null,518505,null,2873,null,32066,null,2759,null,486439,null,3627,null,663718,null,3278,null,31660,null,3339,null,632058,null,5017,null,1129038,null,3337,null,66274,null,3999,null,1062764,null,4787,null,197275,null,1462,null,10625,null,1283,null,186650,null,1825,null,139452,null,1471,null,16859,null,1754,null,122593,null,2154,null,2819390,null,4553,null,504298,null,2649,null,16620,null,2079,null,487678,null,3313,null,677537,null,2804,null,28073,null,2638,null,649464,null,3723,null,1193530,null,2507,null,76107,null,4379,null,1117423,null,5195,null,228567,null,2122,null,13952,null,1945,null,214615,null,2620,null,215458,null,2531,null,31375,null,2608,null,184083,null,3267,null,0400000US29,Missouri,29
896662,null,1764,null,444111,null,2427,null,81455,null,1856,null,4049,null,1161,null,77406,null,2001,null,109895,null,1897,null,4638,null,1111,null,105257,null,2070,null,190674,null,2014,null,9181,null,1623,null,181493,null,2052,null,35716,null,603,null,1978,null,600,null,33738,null,805,null,26371,null,512,null,3898,null,946,null,22473,null,1036,null,452551,null,2704,null,78032,null,1746,null,2259,null,746,null,75773,null,1915,null,106848,null,1765,null,4643,null,1136,null,102205,null,1897,null,195480,null,1585,null,9405,null,1684,null,186075,null,2098,null,37585,null,599,null,962,null,363,null,36623,null,669,null,34606,null,773,null,5010,null,1079,null,29596,null,1236,null,0400000US30,Montana,30
1628856,null,2074,null,805047,null,3461,null,159730,null,1864,null,6940,null,1312,null,152790,null,2264,null,216326,null,2295,null,7173,null,1666,null,209153,null,2758,null,330679,null,2515,null,13137,null,1823,null,317542,null,2952,null,55455,null,1201,null,1947,null,624,null,53508,null,1311,null,42857,null,1080,null,3930,null,764,null,38927,null,1309,null,823809,null,2963,null,151122,null,1522,null,4033,null,1096,null,147089,null,1560,null,209443,null,1929,null,5403,null,1418,null,204040,null,2387,null,334727,null,2054,null,11428,null,1556,null,323299,null,2567,null,61682,null,1013,null,2028,null,759,null,59654,null,993,null,66835,null,1603,null,7790,null,1182,null,59045,null,1931,null,0400000US31,Nebraska,31
2407727,null,2497,null,1215945,null,3380,null,246229,null,2460,null,10927,null,2098,null,235302,null,3188,null,310362,null,2332,null,6832,null,1389,null,303530,null,2836,null,517463,null,2919,null,13831,null,1662,null,503632,null,3165,null,85403,null,861,null,2931,null,907,null,82472,null,1205,null,56488,null,764,null,7771,null,1556,null,48717,null,1695,null,1191782,null,2374,null,233368,null,2284,null,4541,null,1203,null,228827,null,2552,null,293643,null,1982,null,5856,null,1240,null,287787,null,2210,null,503835,null,2137,null,17973,null,2216,null,485862,null,2975,null,91262,null,1272,null,3067,null,848,null,88195,null,1462,null,69674,null,1273,null,10158,null,1341,null,59516,null,1469,null,0400000US32,Nevada,32
1234168,null,1053,null,607665,null,1394,null,110763,null,992,null,6033,null,1270,null,104730,null,1685,null,137709,null,1257,null,6159,null,1306,null,131550,null,1742,null,284032,null,1369,null,9639,null,1491,null,274393,null,1799,null,44338,null,575,null,1789,null,640,null,42549,null,824,null,30823,null,533,null,4054,null,1203,null,26769,null,1303,null,626503,null,1421,null,103456,null,935,null,2538,null,803,null,100918,null,1225,null,138957,null,948,null,5248,null,1197,null,133709,null,1437,null,290070,null,1350,null,10645,null,1754,null,279425,null,1998,null,48582,null,703,null,1226,null,476,null,47356,null,949,null,45438,null,1035,null,7036,null,1105,null,38402,null,1479,null,0400000US33,New Hampshire,33
8027677,null,2341,null,3901402,null,4021,null,763123,null,2033,null,35636,null,3083,null,727487,null,3333,null,922771,null,3068,null,25365,null,3070,null,897406,null,4242,null,1744379,null,3335,null,62505,null,4529,null,1681874,null,4567,null,272706,null,1866,null,12125,null,1969,null,260581,null,2631,null,198423,null,1912,null,22006,null,2319,null,176417,null,3024,null,4126275,null,3666,null,726303,null,2056,null,14582,null,1809,null,711721,null,2799,null,903621,null,2726,null,22280,null,2353,null,881341,null,2927,null,1842007,null,2237,null,61798,null,3867,null,1780209,null,4257,null,328038,null,1627,null,14956,null,1967,null,313082,null,2344,null,326306,null,2228,null,43751,null,3537,null,282555,null,4263,null,0400000US34,New Jersey,34
1826040,null,3467,null,887683,null,3905,null,181677,null,2945,null,7039,null,1387,null,174638,null,3236,null,232605,null,3487,null,9417,null,1879,null,223188,null,3616,null,358432,null,3435,null,22529,null,2586,null,335903,null,4111,null,66498,null,1305,null,4456,null,1121,null,62042,null,1535,null,48471,null,1479,null,8154,null,1421,null,40317,null,1637,null,938357,null,3915,null,182631,null,2881,null,4338,null,1427,null,178293,null,3176,null,229309,null,2800,null,8298,null,1634,null,221011,null,2935,null,383028,null,2877,null,21048,null,2467,null,361980,null,3577,null,75995,null,1718,null,5941,null,1182,null,70054,null,1976,null,67394,null,1612,null,11661,null,1773,null,55733,null,2238,null,0400000US35,New Mexico,35
18045993,null,3237,null,8692090,null,6533,null,1631024,null,4893,null,75895,null,4432,null,1555129,null,7187,null,2228956,null,4481,null,77567,null,6054,null,2151389,null,7852,null,3787665,null,4794,null,147908,null,6641,null,3639757,null,8099,null,600362,null,2260,null,32502,null,2644,null,567860,null,3651,null,444083,null,2659,null,52353,null,3239,null,391730,null,3990,null,9353903,null,5823,null,1564483,null,2773,null,37954,null,3309,null,1526529,null,4000,null,2258223,null,3561,null,53111,null,4373,null,2205112,null,5212,null,4063069,null,4255,null,155220,null,5534,null,3907849,null,6726,null,742182,null,2361,null,36694,null,2559,null,705488,null,2974,null,725946,null,3643,null,117192,null,4736,null,608754,null,5866,null,0400000US36,New York,36
8495224,null,5230,null,4074778,null,6138,null,829050,null,5102,null,43965,null,3449,null,785085,null,6256,null,1009205,null,6837,null,41580,null,3507,null,967625,null,6355,null,1752877,null,5722,null,86378,null,5395,null,1666499,null,7356,null,293611,null,2543,null,19224,null,2015,null,274387,null,3112,null,190035,null,2418,null,25509,null,2307,null,164526,null,3005,null,4420446,null,5486,null,788060,null,4815,null,22950,null,2860,null,765110,null,5517,null,1058149,null,4368,null,30272,null,3494,null,1027877,null,5450,null,1918498,null,4753,null,91070,null,4546,null,1827428,null,5280,null,353560,null,2699,null,19941,null,2246,null,333619,null,3170,null,302179,null,3127,null,50952,null,3552,null,251227,null,3738,null,0400000US37,North Carolina,37
