B14005_001E,B14005_001EA,B14005_001M,B14005_001MA,B14005_002E,B14005_002EA,B14005_002M,B14005_002MA,B14005_003E,B14005_003EA,B14005_003M,B14005_003MA,B14005_004E,B14005_004EA,B14005_004M,B14005_004MA,B14005_005E,B14005_005EA,B14005_005M,B14005_005MA,B14005_006E,B14005_006EA,B14005_006M,B14005_006MA,B14005_007E,B14005_007EA,B14005_007M,B14005_007MA,B14005_008E,B14005_008EA,B14005_008M,B14005_008MA,B14005_009E,B14005_009EA,B14005_009M,B14005_009MA,B14005_010E,B14005_010EA,B14005_010M,B14005_010MA,B14005_011E,B14005_011EA,B14005_011M,B14005_011MA,B14005_012E,B14005_012EA,B14005_012M,B14005_012MA,B14005_013E,B14005_013EA,B14005_013M,B14005_013MA,B14005_014E,B14005_014EA,B14005_014M,B14005_014MA,B14005_015E,B14005_015EA,B14005_015M,B14005_015MA,B14005_016E,B14005_016EA,B14005_016M,B14005_016MA,B14005_017E,B14005_017EA,B14005_017M,B14005_017MA,B14005_018E,B14005_018EA,B14005_018M,B14005_018MA,B14005_019E,B14005_019EA,B14005_019M,B14005_019MA,B14005_020E,B14005_020EA,B14005_020M,B14005_020MA,B14005_021E,B14005_021EA,B14005_021M,B14005_021MA,B14005_022E,B14005_022EA,B14005_022M,B14005_022MA,B14005_023E,B14005_023EA,B14005_023M,B14005_023MA,B14005_024E,B14005_024EA,B14005_024M,B14005_024MA,B14005_025E,B14005_025EA,B14005_025M,B14005_025MA,B14005_026E,B14005_026EA,B14005_026M,B14005_026MA,B14005_027E,B14005_027EA,B14005_027M,B14005_027MA,B14005_028E,B14005_028EA,B14005_028M,B14005_028MA,B14005_029E,B14005_029EA,B14005_029M,B14005_029MA,GEO_ID,NAME,state
601318,null,12313,null,302675,null,7755,null,241074,null,6946,null,45134,null,4029,null,20058,null,2035,null,175882,null,6564,null,61601,null,4468,null,35406,null,3894,null,19434,null,3358,null,6714,null,1329,null,9258,null,1822,null,26195,null,2826,null,5976,null,1251,null,6498,null,1525,null,13721,null,2172,null,298643,null,10158,null,249224,null,9692,null,59780,null,6468,null,19913,null,2378,null,169531,null,5927,null,49419,null,4506,null,30730,null,3752,null,13238,null,2141,null,7040,null,1635,null,10452,null,1901,null,18689,null,2632,null,3165,null,1024,null,3515,null,1134,null,12009,null,2029,null,0400000US13,Georgia,13
64156,null,2294,null,33621,null,1708,null,25292,null,2210,null,5895,null,1126,null,2176,null,820,null,17221,null,2093,null,8329,null,2138,null,5405,null,1303,null,3262,null,1122,null,1115,null,563,null,1028,null,499,null,2924,null,1704,null,597,null,313,null,177,null,202,null,2150,null,1643,null,30535,null,1695,null,25325,null,1560,null,6442,null,1030,null,1314,null,553,null,17569,null,1692,null,5210,null,1353,null,3359,null,1125,null,1650,null,758,null,460,null,353,null,1249,null,881,null,1851,null,749,null,542,null,409,null,125,null,211,null,1184,null,665,null,0400000US15,Hawaii,15
98011,null,3651,null,48407,null,2281,null,38912,null,1872,null,10709,null,1492,null,3746,null,834,null,24457,null,1824,null,9495,null,1535,null,6222,null,1319,null,2673,null,650,null,2053,null,940,null,1496,null,846,null,3273,null,907,null,1247,null,507,null,1090,null,648,null,936,null,424,null,49604,null,2713,null,40347,null,2536,null,14570,null,2255,null,3206,null,1013,null,22571,null,2106,null,9257,null,1775,null,6405,null,1418,null,4374,null,1072,null,1080,null,562,null,951,null,477,null,2852,null,1108,null,1326,null,870,null,226,null,240,null,1300,null,520,null,0400000US16,Idaho,16
749484,null,8170,null,384765,null,6329,null,323503,null,6513,null,89273,null,4523,null,34155,null,3164,null,200075,null,6163,null,61262,null,3465,null,34076,null,2684,null,17408,null,2137,null,6645,null,1106,null,10023,null,1742,null,27186,null,3013,null,7622,null,1623,null,5988,null,1218,null,13576,null,1903,null,364719,null,4862,null,316336,null,4937,null,95038,null,4195,null,29305,null,2802,null,191993,null,5362,null,48383,null,3783,null,31432,null,2816,null,15229,null,2135,null,7682,null,1655,null,8521,null,1515,null,16951,null,2429,null,3478,null,1080,null,3416,null,1012,null,10057,null,2033,null,0400000US17,Illinois,17
364693,null,5587,null,188309,null,4252,null,154739,null,4094,null,38045,null,2896,null,15056,null,1691,null,101638,null,3606,null,33570,null,3375,null,18187,null,2417,null,9331,null,1780,null,5256,null,1272,null,3600,null,1020,null,15383,null,2357,null,6104,null,1691,null,3611,null,1054,null,5668,null,1341,null,176384,null,3849,null,151682,null,4112,null,49655,null,3319,null,12686,null,1845,null,89341,null,3785,null,24702,null,2384,null,13313,null,1722,null,6078,null,1201,null,2489,null,708,null,4746,null,1234,null,11389,null,1672,null,3277,null,1111,null,2796,null,875,null,5316,null,1208,null,0400000US18,Indiana,18
175874,null,4005,null,90856,null,3035,null,77050,null,2800,null,30982,null,2213,null,6781,null,1248,null,39287,null,2484,null,13806,null,1948,null,9177,null,1682,null,5332,null,1313,null,1683,null,572,null,2162,null,829,null,4629,null,993,null,2372,null,713,null,675,null,350,null,1582,null,535,null,85018,null,3022,null,74378,null,3272,null,35742,null,2982,null,5113,null,1109,null,33523,null,2292,null,10640,null,1529,null,6304,null,1189,null,4525,null,1200,null,786,null,405,null,993,null,506,null,4336,null,1201,null,1746,null,700,null,872,null,539,null,1718,null,616,null,0400000US19,Iowa,19
162132,null,3884,null,82693,null,2978,null,69022,null,2679,null,22885,null,1801,null,6095,null,1270,null,40042,null,2746,null,13671,null,1731,null,8133,null,1414,null,5217,null,1291,null,1867,null,818,null,1049,null,561,null,5538,null,1004,null,2646,null,816,null,1224,null,554,null,1668,null,640,null,79439,null,2719,null,68267,null,2549,null,28953,null,2328,null,5000,null,1025,null,34314,null,2872,null,11172,null,1791,null,8405,null,1576,null,5334,null,1049,null,1161,null,672,null,1910,null,998,null,2767,null,799,null,680,null,425,null,793,null,452,null,1294,null,585,null,0400000US20,Kansas,20
241104,null,4910,null,124195,null,3897,null,95892,null,3511,null,24619,null,2270,null,9364,null,1621,null,61909,null,3050,null,28303,null,3230,null,17917,null,2941,null,12479,null,2689,null,2799,null,947,null,2639,null,744,null,10386,null,1894,null,2248,null,823,null,3468,null,1144,null,4670,null,1205,null,116909,null,4179,null,99363,null,4165,null,31413,null,2744,null,7967,null,1516,null,59983,null,3537,null,17546,null,2641,null,10946,null,1895,null,6190,null,1404,null,1866,null,839,null,2890,null,824,null,6600,null,1506,null,574,null,355,null,1031,null,624,null,4995,null,1234,null,0400000US21,Kentucky,21
263145,null,5747,null,137069,null,4714,null,110741,null,4519,null,27725,null,2627,null,8359,null,1667,null,74657,null,4484,null,26328,null,2674,null,15682,null,2023,null,8499,null,1648,null,2645,null,755,null,4538,null,1223,null,10646,null,1748,null,2887,null,890,null,1926,null,687,null,5833,null,1338,null,126076,null,3701,null,101430,null,4052,null,30235,null,3071,null,8334,null,1528,null,62861,null,4280,null,24646,null,2596,null,14836,null,2140,null,6550,null,1500,null,2374,null,902,null,5912,null,1295,null,9810,null,1904,null,3252,null,1218,null,1928,null,790,null,4630,null,1168,null,0400000US22,Louisiana,22
75588,null,1854,null,38818,null,1483,null,32189,null,1780,null,10194,null,1384,null,2767,null,815,null,19228,null,1623,null,6629,null,996,null,4968,null,863,null,2806,null,634,null,1443,null,631,null,719,null,364,null,1661,null,588,null,443,null,384,null,452,null,275,null,766,null,356,null,36770,null,1321,null,31533,null,1319,null,13881,null,1557,null,2757,null,714,null,14895,null,1363,null,5237,null,944,null,3955,null,825,null,2767,null,807,null,501,null,425,null,687,null,385,null,1282,null,546,null,447,null,292,null,110,null,135,null,725,null,430,null,0400000US23,Maine,23
334600,null,5618,null,167013,null,4234,null,139871,null,4579,null,35842,null,2767,null,14086,null,2067,null,89943,null,4415,null,27142,null,2823,null,18828,null,2177,null,9865,null,1780,null,4121,null,1174,null,4842,null,1224,null,8314,null,1825,null,2508,null,920,null,1581,null,792,null,4225,null,1294,null,167587,null,4076,null,144728,null,4303,null,46454,null,3528,null,13706,null,2136,null,84568,null,3700,null,22859,null,2815,null,15564,null,2372,null,8854,null,1773,null,3325,null,1151,null,3385,null,1060,null,7295,null,1478,null,2227,null,768,null,1438,null,645,null,3630,null,1174,null,0400000US24,Maryland,24
379907,null,5041,null,189468,null,3571,null,165987,null,3974,null,46337,null,3135,null,13311,null,1811,null,106339,null,3716,null,23481,null,2684,null,14604,null,2253,null,7284,null,1611,null,3992,null,1152,null,3328,null,1112,null,8877,null,1566,null,3197,null,938,null,1490,null,625,null,4190,null,1118,null,190439,null,3843,null,170189,null,4261,null,61587,null,3953,null,15856,null,1951,null,92746,null,4416,null,20250,null,2767,null,13136,null,2424,null,6860,null,1623,null,2198,null,1150,null,4078,null,1355,null,7114,null,1447,null,2091,null,799,null,1835,null,744,null,3188,null,1036,null,0400000US25,Massachusetts,25
599835,null,6482,null,307216,null,5402,null,255686,null,5483,null,61901,null,3073,null,31159,null,2502,null,162626,null,5665,null,51530,null,3459,null,31560,null,3036,null,16038,null,2074,null,8209,null,1492,null,7313,null,1595,null,19970,null,2012,null,3113,null,726,null,6149,null,1257,null,10708,null,1553,null,292619,null,4222,null,252738,null,4369,null,79310,null,3734,null,29050,null,2425,null,144378,null,4676,null,39881,null,2807,null,25784,null,2457,null,14214,null,2008,null,6946,null,1362,null,4624,null,929,null,14097,null,1785,null,2639,null,868,null,2993,null,818,null,8465,null,1452,null,0400000US26,Michigan,26
297414,null,3533,null,150332,null,2558,null,129000,null,3265,null,45236,null,2596,null,15231,null,1695,null,68533,null,2730,null,21332,null,2152,null,14984,null,1953,null,7662,null,1233,null,5170,null,1256,null,2152,null,684,null,6348,null,1153,null,2304,null,651,null,1234,null,502,null,2810,null,709,null,147082,null,2602,null,130210,null,2614,null,55960,null,2076,null,11240,null,1480,null,63010,null,2798,null,16872,null,1668,null,12261,null,1399,null,7852,null,1153,null,1932,null,537,null,2477,null,717,null,4611,null,1037,null,1758,null,657,null,928,null,391,null,1925,null,737,null,0400000US27,Minnesota,27
189222,null,7030,null,97989,null,5595,null,77992,null,5125,null,15100,null,2264,null,7441,null,1583,null,55451,null,4402,null,19997,null,3058,null,11144,null,2166,null,4966,null,1557,null,2259,null,946,null,3919,null,1261,null,8853,null,1902,null,2020,null,698,null,1654,null,784,null,5179,null,1649,null,91233,null,4654,null,77233,null,4228,null,18054,null,2342,null,8889,null,1536,null,50290,null,3608,null,14000,null,2397,null,8774,null,1593,null,2625,null,926,null,2866,null,1050,null,3283,null,985,null,5226,null,1519,null,861,null,482,null,1145,null,612,null,3220,null,1204,null,0400000US28,Mississippi,28
335763,null,5429,null,171469,null,4359,null,139201,null,4646,null,41882,null,2844,null,14044,null,1762,null,83275,null,4249,null,32268,null,2732,null,18582,null,1935,null,11144,null,1787,null,3946,null,836,null,3492,null,1051,null,13686,null,2259,null,4429,null,1422,null,3058,null,1055,null,6199,null,1330,null,164294,null,4094,null,140812,null,4326,null,55506,null,3270,null,12078,null,1652,null,73228,null,4052,null,23482,null,2080,null,13029,null,1704,null,7473,null,1327,null,2690,null,1050,null,2866,null,879,null,10453,null,1565,null,3019,null,903,null,2608,null,822,null,4826,null,947,null,0400000US29,Missouri,29
59305,null,3333,null,29301,null,2475,null,24769,null,2453,null,6860,null,1172,null,2478,null,870,null,15431,null,2114,null,4532,null,1061,null,2405,null,661,null,1202,null,421,null,798,null,455,null,405,null,242,null,2127,null,787,null,197,null,157,null,638,null,490,null,1292,null,572,null,30004,null,2744,null,24837,null,2455,null,9732,null,1237,null,2347,null,919,null,12758,null,1855,null,5167,null,1194,null,2198,null,720,null,989,null,379,null,665,null,425,null,544,null,465,null,2969,null,1089,null,631,null,385,null,446,null,303,null,1892,null,915,null,0400000US30,Montana,30
103093,null,3300,null,53913,null,2479,null,45141,null,2609,null,18764,null,2242,null,3729,null,980,null,22648,null,1717,null,8772,null,1558,null,5310,null,1151,null,3667,null,913,null,1232,null,593,null,411,null,310,null,3462,null,1123,null,1474,null,769,null,771,null,489,null,1217,null,631,null,49180,null,2669,null,42961,null,2694,null,20435,null,1898,null,3635,null,917,null,18891,null,2465,null,6219,null,1086,null,4292,null,910,null,3036,null,927,null,552,null,300,null,704,null,386,null,1927,null,649,null,733,null,455,null,578,null,325,null,616,null,367,null,0400000US31,Nebraska,31
142958,null,4132,null,74974,null,3266,null,56610,null,3511,null,11526,null,1729,null,4806,null,941,null,40278,null,3641,null,18364,null,1831,null,10554,null,1444,null,6342,null,1212,null,2220,null,713,null,1992,null,735,null,7810,null,1480,null,2990,null,849,null,2211,null,930,null,2609,null,1006,null,67984,null,2888,null,52791,null,3442,null,12475,null,1781,null,6252,null,1617,null,34064,null,2438,null,15193,null,1953,null,7340,null,1209,null,3628,null,849,null,2034,null,722,null,1678,null,589,null,7853,null,1486,null,2339,null,978,null,1758,null,780,null,3756,null,1203,null,0400000US32,Nevada,32
80654,null,2456,null,41437,null,1505,null,35342,null,1846,null,11172,null,1666,null,3807,null,933,null,20363,null,1629,null,6095,null,1156,null,4727,null,1048,null,2755,null,775,null,1005,null,559,null,967,null,490,null,1368,null,601,null,674,null,448,null,453,null,392,null,241,null,197,null,39217,null,1759,null,35383,null,1880,null,15954,null,1488,null,2585,null,722,null,16844,null,1644,null,3834,null,943,null,3130,null,853,null,2020,null,724,null,380,null,314,null,730,null,456,null,704,null,415,null,265,null,189,null,316,null,373,null,123,null,126,null,0400000US33,New Hampshire,33
464110,null,4703,null,237804,null,3497,null,206471,null,4033,null,48308,null,3286,null,17531,null,1955,null,140632,null,4488,null,31333,null,2426,null,21512,null,2047,null,10512,null,1567,null,3931,null,1019,null,7069,null,1360,null,9821,null,1729,null,3860,null,1195,null,1925,null,690,null,4036,null,994,null,226306,null,3271,null,202730,null,3727,null,58619,null,3780,null,18271,null,2438,null,125840,null,4408,null,23576,null,2524,null,17592,null,2175,null,9300,null,1338,null,3527,null,919,null,4765,null,1303,null,5984,null,1449,null,1034,null,444,null,791,null,454,null,4159,null,1222,null,0400000US34,New Jersey,34
121051,null,4938,null,64776,null,3272,null,50878,null,3366,null,12911,null,1889,null,4361,null,1235,null,33606,null,3054,null,13898,null,1969,null,8231,null,1799,null,5508,null,1443,null,1256,null,697,null,1467,null,892,null,5667,null,1423,null,1658,null,760,null,1710,null,866,null,2299,null,859,null,56275,null,3173,null,45152,null,3283,null,12055,null,2071,null,4104,null,1198,null,28993,null,2958,null,11123,null,1814,null,5806,null,1310,null,2861,null,984,null,550,null,387,null,2395,null,716,null,5317,null,1351,null,1116,null,585,null,996,null,678,null,3205,null,1022,null,0400000US35,New Mexico,35
1116159,null,9728,null,570484,null,7864,null,487148,null,8059,null,98875,null,5042,null,34762,null,3211,null,353511,null,8252,null,83336,null,4616,null,47504,null,3637,null,21729,null,2495,null,9786,null,1646,null,15989,null,1998,null,35832,null,2934,null,10019,null,1718,null,5490,null,1179,null,20323,null,2312,null,545675,null,7262,null,481111,null,7642,null,122283,null,5227,null,36016,null,3022,null,322812,null,8110,null,64564,null,3983,null,39008,null,3359,null,17372,null,2204,null,7732,null,1523,null,13904,null,2203,null,25556,null,2436,null,5704,null,1085,null,3252,null,857,null,16600,null,2180,null,0400000US36,New York,36
534250,null,10303,null,273610,null,7053,null,216311,null,6646,null,50270,null,4681,null,23172,null,2545,null,142869,null,6027,null,57299,null,5155,null,34126,null,3904,null,20572,null,3055,null,7000,null,1513,null,6554,null,1549,null,23173,null,2644,null,6073,null,1232,null,6236,null,1211,null,10864,null,2055,null,260640,null,7641,null,222277,null,7500,null,60135,null,3507,null,16219,null,1981,null,145923,null,7442,null,38363,null,3394,null,22770,null,2704,null,12454,null,2368,null,4454,null,1087,null,5862,null,1282,null,15593,null,2452,null,3353,null,1052,null,3237,null,1030,null,9003,null,1922,null,0400000US37,North Carolina,37
41453,null,2149,null,22381,null,1687,null,18535,null,1751,null,6381,null,902,null,650,null,251,null,11504,null,1430,null,3846,null,1081,null,2853,null,887,null,1891,null,738,null,99,null,104,null,863,null,462,null,993,null,465,null,384,null,300,null,0,null,208,null,609,null,309,null,19072,null,1315,null,16491,null,1314,null,8518,null,902,null,686,null,337,null,7287,null,1081,null,2581,null,737,null,1618,null,627,null,1031,null,548,null,251,null,201,null,336,null,235,null,963,null,394,null,345,null,260,null,125,null,170,null,493,null,279,null,0400000US38,North Dakota,38
661569,null,6848,null,340257,null,5017,null,290024,null,5859,null,75960,null,4322,null,32575,null,2705,null,181489,null,6165,null,50233,null,3645,null,31360,null,2824,null,18194,null,2180,null,7133,null,1363,null,6033,null,1287,null,18873,null,2471,null,5209,null,1266,null,4532,null,1261,null,9132,null,1917,null,321312,null,4002,null,280086,null,4302,null,92548,null,3552,null,33502,null,2376,null,154036,null,4695,null,41226,null,3055,null,27346,null,2301,null,15467,null,1788,null,6236,null,1326,null,5643,null,1231,null,13880,null,2224,null,3800,null,1177,null,3232,null,950,null,6848,null,1375,null,0400000US39,Ohio,39
210275,null,4928,null,110166,null,3022,null,88942,null,3369,null,26362,null,2344,null,6640,null,1046,null,55940,null,3093,null,21224,null,2327,null,12182,null,1853,null,7749,null,1411,null,1915,null,758,null,2518,null,828,null,9042,null,1654,null,3259,null,967,null,2077,null,817,null,3706,null,967,null,100109,null,3958,null,82492,null,3909,null,27254,null,2248,null,6023,null,1173,null,49215,null,3237,null,17617,null,1967,null,9171,null,1389,null,5107,null,1118,null,926,null,482,null,3138,null,941,null,8446,null,1510,null,3196,null,977,null,761,null,413,null,4489,null,1118,null,0400000US40,Oklahoma,40
205933,null,4650,null,105351,null,3412,null,83922,null,3805,null,19282,null,1806,null,9653,null,1645,null,54987,null,3399,null,21429,null,2030,null,14605,null,2169,null,7752,null,1747,null,2785,null,866,null,4068,null,1109,null,6824,null,1496,null,2637,null,777,null,2061,null,790,null,2126,null,821,null,100582,null,2811,null,84755,null,3285,null,28823,null,2750,null,7147,null,1507,null,48785,null,2800,null,15827,null,2044,null,10452,null,2016,null,5989,null,1482,null,1399,null,569,null,3064,null,1060,null,5375,null,1209,null,1955,null,688,null,1548,null,796,null,1872,null,853,null,0400000US41,Oregon,41
734633,null,7301,null,374495,null,5209,null,318005,null,5875,null,81837,null,3604,null,32325,null,2594,null,203843,null,6122,null,56490,null,3694,null,35660,null,3080,null,16808,null,1910,null,8921,null,1636,null,9931,null,1758,null,20830,null,2579,null,5329,null,1021,null,3689,null,984,null,11812,null,1973,null,360138,null,4850,null,316506,null,5300,null,108991,null,4677,null,24071,null,2334,null,183444,null,4952,null,43632,null,3377,null,27116,null,2645,null,16205,null,2114,null,5634,null,1197,null,5277,null,1233,null,16516,null,2329,null,4636,null,1180,null,2496,null,908,null,9384,null,1838,null,0400000US42,Pennsylvania,42
64186,null,2002,null,31712,null,1277,null,26379,null,1591,null,7461,null,1025,null,2389,null,640,null,16529,null,1461,null,5333,null,1094,null,2977,null,811,null,1343,null,564,null,963,null,494,null,671,null,490,null,2356,null,787,null,577,null,420,null,685,null,423,null,1094,null,528,null,32474,null,1587,null,28612,null,1558,null,9933,null,1193,null,2843,null,967,null,15836,null,1713,null,3862,null,940,null,1898,null,672,null,1496,null,646,null,63,null,74,null,339,null,278,null,1964,null,792,null,702,null,515,null,609,null,461,null,653,null,393,null,0400000US44,Rhode Island,44
268614,null,6821,null,142414,null,4806,null,111422,null,4852,null,25054,null,3156,null,9461,null,1635,null,76907,null,4139,null,30992,null,3329,null,19423,null,2878,null,11223,null,2192,null,3344,null,993,null,4856,null,1299,null,11569,null,2278,null,3043,null,1034,null,2170,null,768,null,6356,null,1746,null,126200,null,4960,null,108413,null,4944,null,28811,null,2480,null,8862,null,1640,null,70740,null,4254,null,17787,null,2493,null,11675,null,2025,null,5773,null,1153,null,1826,null,726,null,4076,null,1487,null,6112,null,1368,null,1514,null,688,null,1225,null,631,null,3373,null,1023,null,0400000US45,South Carolina,45
