C17001_001E,C17001_001EA,C17001_001M,C17001_001MA,C17001_002E,C17001_002EA,C17001_002M,C17001_002MA,C17001_003E,C17001_003EA,C17001_003M,C17001_003MA,C17001_004E,C17001_004EA,C17001_004M,C17001_004MA,C17001_005E,C17001_005EA,C17001_005M,C17001_005MA,C17001_006E,C17001_006EA,C17001_006M,C17001_006MA,C17001_007E,C17001_007EA,C17001_007M,C17001_007MA,C17001_008E,C17001_008EA,C17001_008M,C17001_008MA,C17001_009E,C17001_009EA,C17001_009M,C17001_009MA,C17001_010E,C17001_010EA,C17001_010M,C17001_010MA,C17001_011E,C17001_011EA,C17001_011M,C17001_011MA,C17001_012E,C17001_012EA,C17001_012M,C17001_012MA,C17001_013E,C17001_013EA,C17001_013M,C17001_013MA,C17001_014E,C17001_014EA,C17001_014M,C17001_014MA,C17001_015E,C17001_015EA,C17001_015M,C17001_015MA,C17001_016E,C17001_016EA,C17001_016M,C17001_016MA,C17001_017E,C17001_017EA,C17001_017M,C17001_017MA,C17001_018E,C17001_018EA,C17001_018M,C17001_018MA,C17001_019E,C17001_019EA,C17001_019M,C17001_019MA,GEO_ID,NAME,state
2848335,null,2637,null,624360,null,17712,null,274810,null,10093,null,122410,null,7214,null,137724,null,5638,null,14676,null,1924,null,349550,null,11151,null,110218,null,5839,null,200533,null,7202,null,38799,null,2862,null,2223975,null,18095,null,1100784,null,11562,null,265011,null,7318,null,702354,null,7331,null,133419,null,2251,null,1123191,null,11531,null,253193,null,6106,null,700318,null,7595,null,169680,null,3544,null,0400000US28,Mississippi,28
5818541,null,3372,null,849009,null,24710,null,372079,null,14421,null,147958,null,8143,null,204458,null,8680,null,19663,null,2133,null,476930,null,14552,null,143001,null,6902,null,286082,null,8951,null,47847,null,2210,null,4969532,null,25483,null,2461936,null,15480,null,569589,null,8503,null,1575283,null,9682,null,317064,null,2879,null,2507596,null,15124,null,544262,null,7754,null,1567156,null,9188,null,396178,null,2877,null,0400000US29,Missouri,29
946333,null,1999,null,143028,null,9517,null,65689,null,5219,null,24342,null,3410,null,37487,null,3411,null,3860,null,758,null,77339,null,5816,null,22056,null,2686,null,47490,null,3961,null,7793,null,1254,null,803305,null,9431,null,404825,null,5565,null,86784,null,3529,null,259814,null,3555,null,58227,null,768,null,398480,null,5841,null,83409,null,3039,null,250673,null,3974,null,64398,null,1404,null,0400000US30,Montana,30
1739311,null,2955,null,214765,null,9539,null,93556,null,5432,null,31760,null,3209,null,56883,null,3791,null,4913,null,959,null,121209,null,6356,null,34589,null,3333,null,73775,null,4992,null,12845,null,1380,null,1524546,null,10763,null,769720,null,6112,null,190684,null,4029,null,485640,null,4345,null,93396,null,1739,null,754826,null,7414,null,178399,null,3764,null,460755,null,5675,null,115672,null,1860,null,0400000US31,Nebraska,31
2606479,null,3099,null,321940,null,18092,null,147602,null,10065,null,61335,null,6604,null,78209,null,5503,null,8058,null,1507,null,174338,null,10103,null,56474,null,5616,null,103243,null,5931,null,14621,null,1893,null,2284539,null,18942,null,1173895,null,10595,null,283553,null,7539,null,756509,null,5565,null,133833,null,1653,null,1110644,null,11029,null,269585,null,6656,null,694744,null,6421,null,146315,null,2080,null,0400000US32,Nevada,32
1284588,null,1481,null,109213,null,8221,null,49661,null,5087,null,17403,null,3094,null,28820,null,2861,null,3438,null,1563,null,59552,null,4948,null,13199,null,2230,null,38429,null,3452,null,7924,null,1322,null,1175375,null,8369,null,585761,null,5175,null,128576,null,3375,null,385462,null,3029,null,71723,null,1771,null,589614,null,5027,null,124632,null,2813,null,378886,null,3127,null,86096,null,1528,null,0400000US33,New Hampshire,33
8531160,null,2446,null,799099,null,26131,null,347959,null,13962,null,137882,null,8353,null,181966,null,9001,null,28111,null,2754,null,451140,null,16319,null,134815,null,7686,null,255627,null,10256,null,60698,null,3491,null,7732061,null,26273,null,3818081,null,14142,null,899613,null,8609,null,2475450,null,9376,null,443018,null,3202,null,3913980,null,16872,null,853408,null,7572,null,2466926,null,10970,null,593646,null,4317,null,0400000US34,New Jersey,34
1968078,null,3199,null,353594,null,19626,null,164225,null,10589,null,66150,null,5940,null,86206,null,6269,null,11869,null,1758,null,189369,null,10778,null,61961,null,5520,null,107710,null,6357,null,19698,null,1931,null,1614484,null,19550,null,797976,null,11078,null,188129,null,6594,null,506747,null,6587,null,103100,null,2015,null,816508,null,11097,null,190902,null,6087,null,501915,null,7019,null,123691,null,2509,null,0400000US35,New Mexico,35
19014215,null,6000,null,2691757,null,43874,null,1200998,null,23191,null,443152,null,13551,null,664192,null,15972,null,93654,null,4434,null,1490759,null,26418,null,425202,null,12148,null,874884,null,18107,null,190673,null,6946,null,16322458,null,45707,null,8003366,null,25755,null,1779551,null,14231,null,5273024,null,17993,null,950791,null,5427,null,8319092,null,27782,null,1703942,null,12641,null,5337695,null,18739,null,1277455,null,7966,null,0400000US36,New York,36
9095948,null,4026,null,1478214,null,29213,null,650634,null,18093,null,254281,null,10505,null,364689,null,12317,null,31664,null,2503,null,827580,null,17058,null,250656,null,9099,null,495193,null,10584,null,81731,null,3885,null,7617734,null,29522,null,3756901,null,18881,null,891927,null,11225,null,2412992,null,12413,null,451982,null,3028,null,3860833,null,18548,null,842816,null,10003,null,2444009,null,11411,null,574008,null,4405,null,0400000US37,North Carolina,37
620821,null,509,null,72342,null,4796,null,30525,null,2761,null,9639,null,1616,null,18107,null,2058,null,2779,null,553,null,41817,null,3146,null,8509,null,1485,null,25935,null,2424,null,7373,null,1016,null,548479,null,4870,null,278678,null,3312,null,62087,null,1831,null,181196,null,2480,null,35395,null,712,null,269801,null,3447,null,59421,null,1940,null,167657,null,2491,null,42723,null,1155,null,0400000US38,North Dakota,38
11225133,null,4163,null,1709971,null,33382,null,762431,null,18136,null,292162,null,10201,null,433586,null,11912,null,36683,null,2729,null,947540,null,19472,null,292148,null,9210,null,564774,null,13081,null,90618,null,3994,null,9515162,null,33481,null,4701019,null,17894,null,1072792,null,10709,null,3021675,null,12397,null,606552,null,3576,null,4814143,null,20549,null,1016625,null,9435,null,3011851,null,14013,null,785667,null,5777,null,0400000US39,Ohio,39
3565442,null,3092,null,577956,null,18136,null,252988,null,10101,null,103014,null,6023,null,135964,null,6558,null,14010,null,1375,null,324968,null,10876,null,97609,null,6127,null,196508,null,7197,null,30851,null,2176,null,2987486,null,18103,null,1489091,null,9619,null,360147,null,6372,null,939482,null,6871,null,189462,null,2068,null,1498395,null,12209,null,342273,null,6119,null,916880,null,7999,null,239242,null,3064,null,0400000US40,Oklahoma,40
3748545,null,2642,null,534594,null,17909,null,248377,null,10332,null,85735,null,5699,null,149136,null,7888,null,13506,null,1421,null,286217,null,11258,null,78591,null,5796,null,178735,null,6599,null,28891,null,3104,null,3213951,null,18161,null,1599354,null,10696,null,352244,null,6038,null,1036265,null,7818,null,210845,null,2048,null,1614597,null,12819,null,340485,null,6738,null,1024761,null,7338,null,249351,null,3510,null,0400000US41,Oregon,41
12165877,null,4304,null,1516705,null,25949,null,648467,null,14612,null,233206,null,9106,null,368324,null,11464,null,46937,null,3017,null,868238,null,18032,null,233432,null,8652,null,520285,null,12991,null,114521,null,4449,null,10649172,null,26093,null,5252076,null,15993,null,1157195,null,9792,null,3371326,null,13876,null,723555,null,4241,null,5397096,null,19660,null,1099541,null,8371,null,3340698,null,14307,null,956857,null,5269,null,0400000US42,Pennsylvania,42
1015667,null,1151,null,116378,null,8258,null,51644,null,4617,null,19323,null,2453,null,28742,null,3287,null,3579,null,831,null,64734,null,5609,null,18408,null,2844,null,36865,null,3422,null,9461,null,1601,null,899289,null,8203,null,442404,null,5000,null,95535,null,2541,null,291120,null,3704,null,55749,null,1092,null,456885,null,5772,null,90423,null,2848,null,292411,null,3919,null,74051,null,1771,null,0400000US44,Rhode Island,44
4416859,null,3291,null,753739,null,21608,null,320927,null,11632,null,133651,null,6486,null,168419,null,7457,null,18857,null,2058,null,432812,null,14554,null,125778,null,7061,null,258825,null,8801,null,48209,null,3130,null,3663120,null,21783,null,1808301,null,11704,null,410962,null,6975,null,1159788,null,8562,null,237551,null,2726,null,1854819,null,14643,null,391067,null,7223,null,1169727,null,9051,null,294025,null,3473,null,0400000US45,South Carolina,45
782725,null,1066,null,111305,null,8178,null,53187,null,4862,null,19140,null,2892,null,30571,null,2859,null,3476,null,820,null,58118,null,4550,null,16357,null,1908,null,33693,null,3030,null,8068,null,1104,null,671420,null,8096,null,336470,null,4692,null,78976,null,2846,null,212384,null,3372,null,45110,null,1004,null,334950,null,5094,null,77228,null,2658,null,205835,null,3233,null,51887,null,1202,null,0400000US46,South Dakota,46
6141391,null,3970,null,1052144,null,23735,null,465937,null,13353,null,178704,null,9569,null,262234,null,8724,null,24999,null,2201,null,586207,null,14878,null,171147,null,7556,null,351115,null,9940,null,63945,null,4004,null,5089247,null,23054,null,2517294,null,12801,null,573197,null,9509,null,1626198,null,8384,null,317899,null,2964,null,2571953,null,15529,null,543447,null,7636,null,1634592,null,10653,null,393914,null,4541,null,0400000US47,Tennessee,47
24176222,null,6688,null,4150242,null,58989,null,1874442,null,32998,null,840994,null,20070,null,933373,null,19344,null,100075,null,5296,null,2275800,null,35168,null,820408,null,18126,null,1268280,null,21604,null,187112,null,6384,null,20025980,null,59827,null,10099053,null,34232,null,2637915,null,20177,null,6505404,null,19070,null,955734,null,6587,null,9926927,null,35682,null,2502229,null,19210,null,6228670,null,22336,null,1196028,null,7604,null,0400000US48,Texas,48
2741756,null,2304,null,316217,null,14867,null,145750,null,8418,null,52462,null,5301,null,87087,null,5678,null,6201,null,1263,null,170467,null,9108,null,52538,null,4566,null,105905,null,6255,null,12024,null,1625,null,2425539,null,15660,null,1233218,null,9155,null,391410,null,6030,null,736280,null,5933,null,105528,null,1565,null,1192321,null,9788,null,364428,null,4881,null,706800,null,6977,null,121093,null,2115,null,0400000US49,Utah,49
600244,null,782,null,68246,null,5148,null,28622,null,2570,null,8168,null,1277,null,18781,null,2013,null,1673,null,484,null,39624,null,3581,null,8327,null,1417,null,26292,null,2439,null,5005,null,876,null,531998,null,5231,null,265997,null,2676,null,55212,null,1244,null,174649,null,2356,null,36136,null,806,null,266001,null,3972,null,52487,null,1679,null,170880,null,2655,null,42634,null,1005,null,0400000US50,Vermont,50
7623736,null,3044,null,802578,null,26888,null,341185,null,16104,null,125776,null,8816,null,193059,null,10714,null,22350,null,1937,null,461393,null,15476,null,127292,null,8431,null,280716,null,8853,null,53385,null,3506,null,6821158,null,27335,null,3383764,null,16329,null,804443,null,9190,null,2208739,null,11727,null,370582,null,2673,null,3437394,null,18386,null,758746,null,8866,null,2206206,null,11743,null,472442,null,4416,null,0400000US51,Virginia,51
6530664,null,3151,null,804237,null,23667,null,370793,null,13332,null,128413,null,8418,null,224020,null,7689,null,18360,null,2065,null,433444,null,13292,null,122417,null,7108,null,269572,null,8452,null,41455,null,3209,null,5726427,null,23692,null,2877742,null,13692,null,664629,null,8788,null,1882660,null,8310,null,330453,null,2705,null,2848685,null,14408,null,630624,null,7572,null,1827072,null,9046,null,390989,null,3784,null,0400000US53,Washington,53
1771561,null,1720,null,313419,null,11866,null,139224,null,7333,null,45091,null,3861,null,84888,null,4893,null,9245,null,1356,null,174195,null,6775,null,43519,null,2952,null,111486,null,4492,null,19190,null,2032,null,1458142,null,11718,null,728634,null,7353,null,147920,null,3740,null,470843,null,5463,null,109871,null,1600,null,729508,null,7051,null,138880,null,3195,null,453026,null,4655,null,137602,null,2294,null,0400000US54,West Virginia,54
5495845,null,2615,null,683408,null,19384,null,309550,null,10468,null,111726,null,5730,null,181925,null,7189,null,15899,null,1908,null,373858,null,11157,null,102678,null,5553,null,230920,null,7010,null,40260,null,3002,null,4812437,null,19639,null,2414968,null,11750,null,545393,null,5887,null,1569618,null,7724,null,299957,null,2404,null,2397469,null,12050,null,524705,null,5995,null,1503059,null,7849,null,369705,null,3494,null,0400000US55,Wisconsin,55
529982,null,735,null,52144,null,5517,null,23001,null,3309,null,8479,null,1874,null,12976,null,2076,null,1546,null,500,null,29143,null,3340,null,7486,null,1653,null,19088,null,2296,null,2569,null,710,null,477838,null,5516,null,247812,null,3363,null,59204,null,2415,null,160575,null,2439,null,28033,null,896,null,230026,null,3792,null,51756,null,2074,null,146125,null,2681,null,32145,null,1392,null,0400000US56,Wyoming,56
3924557,null,2542,null,1764635,null,24829,null,814913,null,14485,null,277970,null,6936,null,449475,null,10024,null,87468,null,3471,null,949722,null,14104,null,264926,null,5809,null,550532,null,10292,null,134264,null,4356,null,2159922,null,24937,null,1062973,null,15453,null,209327,null,7228,null,703391,null,10633,null,150255,null,3433,null,1096949,null,13948,null,199186,null,5751,null,717432,null,10502,null,180331,null,4278,null,0400000US72,Puerto Rico,72
