C08113_001E,C08113_001EA,C08113_001M,C08113_001MA,C08113_002E,C08113_002EA,C08113_002M,C08113_002MA,C08113_003E,C08113_003EA,C08113_003M,C08113_003MA,C08113_004E,C08113_004EA,C08113_004M,C08113_004MA,C08113_005E,C08113_005EA,C08113_005M,C08113_005MA,C08113_006E,C08113_006EA,C08113_006M,C08113_006MA,C08113_007E,C08113_007EA,C08113_007M,C08113_007MA,C08113_008E,C08113_008EA,C08113_008M,C08113_008MA,C08113_009E,C08113_009EA,C08113_009M,C08113_009MA,C08113_010E,C08113_010EA,C08113_010M,C08113_010MA,C08113_011E,C08113_011EA,C08113_011M,C08113_011MA,C08113_012E,C08113_012EA,C08113_012M,C08113_012MA,C08113_013E,C08113_013EA,C08113_013M,C08113_013MA,C08113_014E,C08113_014EA,C08113_014M,C08113_014MA,C08113_015E,C08113_015EA,C08113_015M,C08113_015MA,C08113_016E,C08113_016EA,C08113_016M,C08113_016MA,C08113_017E,C08113_017EA,C08113_017M,C08113_017MA,C08113_018E,C08113_018EA,C08113_018M,C08113_018MA,C08113_019E,C08113_019EA,C08113_019M,C08113_019MA,C08113_020E,C08113_020EA,C08113_020M,C08113_020MA,C08113_021E,C08113_021EA,C08113_021M,C08113_021MA,C08113_022E,C08113_022EA,C08113_022M,C08113_022MA,C08113_023E,C08113_023EA,C08113_023M,C08113_023MA,C08113_024E,C08113_024EA,C08113_024M,C08113_024MA,C08113_025E,C08113_025EA,C08113_025M,C08113_025MA,C08113_026E,C08113_026EA,C08113_026M,C08113_026MA,C08113_027E,C08113_027EA,C08113_027M,C08113_027MA,C08113_028E,C08113_028EA,C08113_028M,C08113_028MA,C08113_029E,C08113_029EA,C08113_029M,C08113_029MA,C08113_030E,C08113_030EA,C08113_030M,C08113_030MA,GEO_ID,NAME,state
4289657,null,27610,null,3714994,null,27720,null,574663,null,11352,null,285344,null,9898,null,289319,null,8848,null,3364553,null,26246,null,2985768,null,25618,null,378785,null,11163,null,218638,null,9028,null,160147,null,7444,null,469741,null,13577,null,357044,null,11858,null,112697,null,7666,null,32963,null,3256,null,79734,null,6328,null,105688,null,9058,null,80230,null,7293,null,25458,null,4862,null,6786,null,1610,null,18672,null,4656,null,142342,null,8914,null,108766,null,7571,null,33576,null,4352,null,9211,null,1765,null,24365,null,4055,null,207333,null,7306,null,183186,null,6924,null,24147,null,3301,null,17746,null,2765,null,6401,null,1380,null,0400000US13,Georgia,13
638154,null,6055,null,476821,null,8625,null,161333,null,6968,null,87556,null,4617,null,73777,null,5602,null,432324,null,7387,null,335542,null,7637,null,96782,null,4793,null,58478,null,3758,null,38304,null,3557,null,89533,null,4783,null,61052,null,4267,null,28481,null,3154,null,14086,null,2001,null,14395,null,2357,null,38192,null,3319,null,20480,null,2573,null,17712,null,2137,null,5963,null,1229,null,11749,null,1776,null,49432,null,4007,null,36685,null,3741,null,12747,null,1965,null,5844,null,1296,null,6903,null,1562,null,28673,null,2920,null,23062,null,2690,null,5611,null,1153,null,3185,null,914,null,2426,null,829,null,0400000US15,Hawaii,15
674773,null,7681,null,607581,null,7853,null,67192,null,3803,null,38271,null,2802,null,28921,null,3186,null,523240,null,9314,null,472597,null,8928,null,50643,null,3493,null,30182,null,2597,null,20461,null,2751,null,73978,null,4941,null,65105,null,4661,null,8873,null,1621,null,4648,null,915,null,4225,null,1144,null,6716,null,1417,null,5822,null,1308,null,894,null,497,null,189,null,215,null,705,null,372,null,36286,null,2835,null,32056,null,2760,null,4230,null,1011,null,1960,null,686,null,2270,null,848,null,34553,null,3005,null,32001,null,2938,null,2552,null,997,null,1292,null,462,null,1260,null,835,null,0400000US16,Idaho,16
5918382,null,18686,null,4601332,null,19630,null,1317050,null,17032,null,716358,null,13274,null,600692,null,14624,null,4347350,null,22640,null,3459056,null,21057,null,888294,null,14142,null,504199,null,10726,null,384095,null,11663,null,529811,null,14392,null,341523,null,11038,null,188288,null,9421,null,76548,null,5592,null,111740,null,7572,null,520515,null,11902,null,399260,null,10794,null,121255,null,6299,null,74464,null,5416,null,46791,null,4624,null,288028,null,9062,null,208187,null,7893,null,79841,null,6411,null,38055,null,3583,null,41786,null,5082,null,232678,null,7593,null,193306,null,7330,null,39372,null,3817,null,23092,null,2441,null,16280,null,2940,null,0400000US17,Illinois,17
2875125,null,17262,null,2655985,null,17270,null,219140,null,6801,null,128415,null,5624,null,90725,null,4980,null,2386963,null,19999,null,2235188,null,18593,null,151775,null,7068,null,94029,null,5151,null,57746,null,4945,null,265322,null,9025,null,223594,null,8053,null,41728,null,3979,null,18221,null,2638,null,23507,null,3205,null,30202,null,3074,null,25472,null,2758,null,4730,null,1353,null,2802,null,1072,null,1928,null,781,null,97941,null,5391,null,84357,null,4806,null,13584,null,2109,null,8503,null,1582,null,5081,null,1269,null,94697,null,5434,null,87374,null,5010,null,7323,null,1446,null,4860,null,1164,null,2463,null,670,null,0400000US18,Indiana,18
1525678,null,9361,null,1430372,null,9345,null,95306,null,4642,null,52582,null,3463,null,42724,null,3469,null,1204228,null,9505,null,1139155,null,9032,null,65073,null,4177,null,37887,null,2955,null,27186,null,2702,null,148870,null,5402,null,130741,null,4762,null,18129,null,2043,null,7526,null,1423,null,10603,null,1786,null,17563,null,2511,null,14603,null,2222,null,2960,null,1082,null,1759,null,703,null,1201,null,722,null,79628,null,4384,null,73541,null,4068,null,6087,null,1383,null,3390,null,990,null,2697,null,817,null,75389,null,4445,null,72332,null,4521,null,3057,null,985,null,2020,null,654,null,1037,null,726,null,0400000US19,Iowa,19
1368759,null,10173,null,1233817,null,9578,null,134942,null,4881,null,68356,null,4299,null,66586,null,3674,null,1111028,null,9823,null,1013156,null,9524,null,97872,null,4138,null,55054,null,3441,null,42818,null,3229,null,129613,null,5979,null,105896,null,4939,null,23717,null,2866,null,7365,null,1488,null,16352,null,2312,null,6124,null,1534,null,5246,null,1451,null,878,null,532,null,466,null,389,null,412,null,301,null,62947,null,4847,null,54011,null,4201,null,8936,null,1613,null,3488,null,1021,null,5448,null,1196,null,59047,null,3857,null,55508,null,3641,null,3539,null,1023,null,1983,null,738,null,1556,null,664,null,0400000US20,Kansas,20
1825471,null,14453,null,1732494,null,15231,null,92977,null,4968,null,48432,null,3591,null,44545,null,4092,null,1487291,null,14428,null,1425987,null,14481,null,61304,null,4120,null,34781,null,3106,null,26523,null,3238,null,193729,null,8181,null,173686,null,7478,null,20043,null,2528,null,8376,null,1721,null,11667,null,2034,null,22449,null,2825,null,19759,null,2606,null,2690,null,1122,null,1048,null,486,null,1642,null,1095,null,64931,null,4400,null,59477,null,4367,null,5454,null,1226,null,2396,null,853,null,3058,null,940,null,57071,null,4198,null,53585,null,4038,null,3486,null,1102,null,1831,null,783,null,1655,null,886,null,0400000US21,Kentucky,21
1961548,null,15912,null,1805398,null,15346,null,156150,null,6552,null,105947,null,5846,null,50203,null,4123,null,1604366,null,16583,null,1491039,null,16460,null,113327,null,5727,null,83322,null,5373,null,30005,null,2889,null,207837,null,9449,null,181557,null,8320,null,26280,null,3447,null,12218,null,2115,null,14062,null,2600,null,24562,null,2559,null,21752,null,2413,null,2810,null,848,null,1121,null,594,null,1689,null,585,null,76304,null,5313,null,67550,null,4814,null,8754,null,1813,null,5458,null,1277,null,3296,null,1340,null,48479,null,3517,null,43500,null,3345,null,4979,null,1532,null,3828,null,1311,null,1151,null,558,null,0400000US22,Louisiana,22
636449,null,7649,null,595786,null,7506,null,40663,null,3191,null,32764,null,2743,null,7899,null,1396,null,498059,null,8300,null,466939,null,8383,null,31120,null,2938,null,26157,null,2443,null,4963,null,1183,null,64290,null,4067,null,59809,null,3989,null,4481,null,1023,null,2815,null,723,null,1666,null,602,null,4295,null,1176,null,4036,null,1123,null,259,null,302,null,183,null,291,null,76,null,88,null,35995,null,3202,null,33714,null,3048,null,2281,null,752,null,1547,null,531,null,734,null,442,null,33810,null,2609,null,31288,null,2426,null,2522,null,822,null,2062,null,636,null,460,null,373,null,0400000US23,Maine,23
2840465,null,14868,null,2378690,null,16216,null,461775,null,11220,null,277514,null,9446,null,184261,null,7372,null,2084261,null,16455,null,1778444,null,15504,null,305817,null,9050,null,202222,null,8433,null,103595,null,5825,null,284342,null,10607,null,216421,null,9478,null,67921,null,5444,null,30065,null,3642,null,37856,null,3811,null,248834,null,9273,null,196545,null,7662,null,52289,null,4410,null,25807,null,2872,null,26482,null,3168,null,105876,null,6817,null,85838,null,5985,null,20038,null,3040,null,9931,null,1873,null,10107,null,2040,null,117152,null,5485,null,101442,null,5286,null,15710,null,2076,null,9489,null,1388,null,6221,null,1726,null,0400000US24,Maryland,24
3231739,null,16169,null,2574958,null,18379,null,656781,null,13981,null,382263,null,11049,null,274518,null,10291,null,2323118,null,18339,null,1920806,null,17976,null,402312,null,12773,null,254448,null,10071,null,147864,null,8264,null,265382,null,8724,null,177913,null,7188,null,87469,null,6185,null,38565,null,3698,null,48904,null,4477,null,304289,null,11540,null,207441,null,9998,null,96848,null,6280,null,47725,null,4188,null,49123,null,5062,null,202590,null,8467,null,152459,null,7415,null,50131,null,4178,null,28031,null,2876,null,22100,null,2792,null,136360,null,5704,null,116339,null,5337,null,20021,null,2438,null,13494,null,1900,null,6527,null,1581,null,0400000US25,Massachusetts,25
4136395,null,22473,null,3761849,null,22401,null,374546,null,10321,null,247640,null,8969,null,126906,null,6309,null,3416716,null,20818,null,3136299,null,21275,null,280417,null,9003,null,194614,null,7879,null,85803,null,4937,null,370831,null,9513,null,316390,null,9242,null,54441,null,4452,null,28718,null,2834,null,25723,null,3103,null,54008,null,4291,null,48400,null,3874,null,5608,null,1226,null,3341,null,996,null,2267,null,799,null,147258,null,5969,null,128824,null,5214,null,18434,null,2372,null,12124,null,1821,null,6310,null,1634,null,147582,null,5465,null,131936,null,4898,null,15646,null,2972,null,8843,null,1590,null,6803,null,2331,null,0400000US26,Michigan,26
2657698,null,12830,null,2419711,null,13184,null,237987,null,7379,null,138009,null,5517,null,99978,null,5360,null,2072837,null,14434,null,1909934,null,13820,null,162903,null,6041,null,103836,null,5222,null,59067,null,3654,null,244619,null,6611,null,204244,null,6229,null,40375,null,3272,null,15806,null,1997,null,24569,null,2971,null,91099,null,5481,null,76301,null,4838,null,14798,null,2089,null,6342,null,1340,null,8456,null,1656,null,117892,null,5229,null,105435,null,4574,null,12457,null,1813,null,7026,null,1207,null,5431,null,1249,null,131251,null,5189,null,123797,null,4897,null,7454,null,1298,null,4999,null,997,null,2455,null,892,null,0400000US27,Minnesota,27
1186525,null,12611,null,1133495,null,11858,null,53030,null,4263,null,28917,null,3091,null,24113,null,3111,null,991127,null,13915,null,955717,null,13010,null,35410,null,3911,null,21383,null,2862,null,14027,null,2403,null,127286,null,7615,null,114242,null,6869,null,13044,null,2871,null,4957,null,1254,null,8087,null,2209,null,4913,null,1124,null,4670,null,1086,null,243,null,215,null,99,null,132,null,144,null,188,null,32462,null,3566,null,29374,null,3136,null,3088,null,1280,null,1682,null,799,null,1406,null,825,null,30737,null,3230,null,29492,null,3076,null,1245,null,571,null,796,null,431,null,449,null,318,null,0400000US28,Mississippi,28
2751847,null,15991,null,2585276,null,16044,null,166571,null,7637,null,102994,null,6235,null,63577,null,3802,null,2228743,null,18954,null,2108467,null,19399,null,120276,null,6831,null,77837,null,5320,null,42439,null,3692,null,274709,null,9953,null,246954,null,9933,null,27755,null,2984,null,13032,null,1750,null,14723,null,2234,null,40702,null,3672,null,38183,null,3636,null,2519,null,847,null,1115,null,549,null,1404,null,641,null,88720,null,5044,null,79683,null,4970,null,9037,null,1921,null,5661,null,1364,null,3376,null,1291,null,118973,null,4986,null,111989,null,4783,null,6984,null,1615,null,5349,null,1568,null,1635,null,630,null,0400000US29,Missouri,29
457865,null,6323,null,438015,null,6673,null,19850,null,2204,null,15805,null,2076,null,4045,null,1096,null,344607,null,6311,null,331924,null,6466,null,12683,null,1870,null,10612,null,1727,null,2071,null,688,null,44785,null,3972,null,42063,null,3938,null,2722,null,867,null,1966,null,748,null,756,null,496,null,3845,null,1113,null,3651,null,1113,null,194,null,210,null,194,null,210,null,0,null,240,null,37508,null,3281,null,34301,null,3105,null,3207,null,743,null,2315,null,769,null,892,null,479,null,27120,null,2294,null,26076,null,2295,null,1044,null,450,null,718,null,350,null,326,null,260,null,0400000US30,Montana,30
920601,null,7536,null,838112,null,6931,null,82489,null,3713,null,40118,null,3575,null,42371,null,2939,null,739945,null,8457,null,684452,null,7810,null,55493,null,3648,null,28793,null,3116,null,26700,null,2733,null,94107,null,4826,null,74826,null,4687,null,19281,null,2534,null,6324,null,1317,null,12957,null,2269,null,5811,null,1241,null,5146,null,1131,null,665,null,347,null,290,null,229,null,375,null,274,null,40664,null,3584,null,35420,null,3072,null,5244,null,1406,null,3304,null,1267,null,1940,null,773,null,40074,null,3019,null,38268,null,2876,null,1806,null,782,null,1407,null,634,null,399,null,481,null,0400000US31,Nebraska,31
1202588,null,13404,null,854890,null,12434,null,347698,null,10004,null,166985,null,7954,null,180713,null,7410,null,952931,null,13402,null,688716,null,12453,null,264215,null,7931,null,136249,null,6883,null,127966,null,6264,null,123783,null,6581,null,74153,null,5186,null,49630,null,4850,null,18342,null,2430,null,31288,null,4092,null,37670,null,3621,null,22888,null,2738,null,14782,null,2163,null,4417,null,1165,null,10365,null,1742,null,47372,null,3760,null,34351,null,3347,null,13021,null,1676,null,5197,null,1151,null,7824,null,1444,null,40832,null,3572,null,34782,null,3421,null,6050,null,1456,null,2780,null,947,null,3270,null,1047,null,0400000US32,Nevada,32
678576,null,7797,null,629138,null,7892,null,49438,null,3974,null,34824,null,3360,null,14614,null,2324,null,558066,null,8743,null,519954,null,8886,null,38112,null,3636,null,28273,null,3124,null,9839,null,1991,null,54215,null,3945,null,48241,null,3780,null,5974,null,1231,null,2644,null,770,null,3330,null,1048,null,3895,null,932,null,3191,null,730,null,704,null,529,null,704,null,529,null,0,null,255,null,26840,null,2733,null,24252,null,2559,null,2588,null,778,null,1582,null,595,null,1006,null,492,null,35560,null,2939,null,33500,null,2802,null,2060,null,653,null,1621,null,598,null,439,null,276,null,0400000US33,New Hampshire,33
4098665,null,21214,null,2873202,null,18868,null,1225463,null,17334,null,693405,null,15518,null,532058,null,15253,null,2926129,null,19747,null,2207491,null,17249,null,718638,null,14091,null,464241,null,12010,null,254397,null,10079,null,357876,null,10645,null,192235,null,7565,null,165641,null,8895,null,68169,null,4887,null,97472,null,7130,null,435062,null,10791,null,249370,null,8897,null,185692,null,8368,null,103260,null,5704,null,82432,null,5690,null,217428,null,9879,null,101149,null,5234,null,116279,null,8435,null,35833,null,3749,null,80446,null,7557,null,162170,null,7596,null,122957,null,6412,null,39213,null,5028,null,21902,null,2874,null,17311,null,5002,null,0400000US34,New Jersey,34
862556,null,11616,null,563795,null,10532,null,298761,null,9615,null,219158,null,8205,null,79603,null,5328,null,672002,null,12077,null,441727,null,10745,null,230275,null,9118,null,170321,null,7388,null,59954,null,4872,null,99101,null,7165,null,59631,null,5331,null,39470,null,4373,null,27091,null,3276,null,12379,null,2179,null,9469,null,1592,null,6252,null,1344,null,3217,null,922,null,1797,null,630,null,1420,null,659,null,36887,null,3410,null,26382,null,2988,null,10505,null,1765,null,7542,null,1355,null,2963,null,940,null,45097,null,3885,null,29803,null,3238,null,15294,null,2195,null,12407,null,1914,null,2887,null,903,null,0400000US35,New Mexico,35
8906053,null,30271,null,6367458,null,28624,null,2538595,null,24627,null,1361105,null,23082,null,1177490,null,22980,null,4808215,null,25501,null,3927971,null,21621,null,880244,null,16553,null,547006,null,12555,null,333238,null,11630,null,658207,null,16227,null,442202,null,12619,null,216005,null,9695,null,95485,null,5577,null,120520,null,8087,null,2371336,null,24473,null,1306094,null,19784,null,1065242,null,16729,null,530958,null,16064,null,534284,null,13160,null,724481,null,15300,null,433700,null,11672,null,290781,null,10853,null,138983,null,7155,null,151798,null,8577,null,343814,null,11587,null,257491,null,8808,null,86323,null,5814,null,48673,null,4192,null,37650,null,4277,null,0400000US36,New York,36
4152303,null,21012,null,3717769,null,20634,null,434534,null,9317,null,217516,null,8238,null,217018,null,7073,null,3355251,null,21778,null,3067289,null,22396,null,287962,null,10225,null,160804,null,7679,null,127158,null,5552,null,445097,null,14310,null,341559,null,13316,null,103538,null,6614,null,32135,null,3561,null,71403,null,5557,null,42214,null,3977,null,34464,null,3697,null,7750,null,1710,null,3124,null,1148,null,4626,null,1228,null,128998,null,8239,null,109969,null,7270,null,19029,null,2905,null,10026,null,2238,null,9003,null,1902,null,180743,null,10092,null,164488,null,9212,null,16255,null,2531,null,11427,null,1924,null,4828,null,1571,null,0400000US37,North Carolina,37
345194,null,3835,null,331173,null,3789,null,14021,null,1777,null,10372,null,1468,null,3649,null,1050,null,270949,null,4363,null,261615,null,4167,null,9334,null,1601,null,7189,null,1331,null,2145,null,787,null,36666,null,2798,null,34179,null,2744,null,2487,null,821,null,1730,null,658,null,757,null,504,null,1096,null,524,null,809,null,428,null,287,null,303,null,199,null,271,null,88,null,142,null,16755,null,1686,null,15438,null,1562,null,1317,null,603,null,864,null,480,null,453,null,334,null,19728,null,1719,null,19132,null,1634,null,596,null,400,null,390,null,216,null,206,null,309,null,0400000US38,North Dakota,38
5165708,null,21181,null,4843540,null,23199,null,322168,null,9108,null,214464,null,7424,null,107704,null,5703,null,4289333,null,20904,null,4052610,null,21729,null,236723,null,7928,null,164169,null,6440,null,72554,null,4395,null,433323,null,10657,null,384744,null,9807,null,48579,null,4118,null,27495,null,3074,null,21084,null,2837,null,91891,null,6306,null,84584,null,6111,null,7307,null,1538,null,3670,null,927,null,3637,null,1233,null,165400,null,7285,null,148218,null,6868,null,17182,null,1792,null,10563,null,1486,null,6619,null,1295,null,185761,null,7846,null,173384,null,7881,null,12377,null,1583,null,8567,null,1357,null,3810,null,846,null,0400000US39,Ohio,39
1645352,null,13265,null,1496338,null,12839,null,149014,null,4979,null,77074,null,4510,null,71940,null,3721,null,1348820,null,12905,null,1242733,null,13300,null,106087,null,4584,null,60260,null,3734,null,45827,null,3035,null,180451,null,7349,null,148243,null,6310,null,32208,null,3091,null,11278,null,1899,null,20930,null,2865,null,6931,null,1359,null,5516,null,1251,null,1415,null,661,null,341,null,233,null,1074,null,602,null,52936,null,4112,null,46818,null,3878,null,6118,null,1421,null,2959,null,935,null,3159,null,958,null,56214,null,3944,null,53028,null,3531,null,3186,null,1082,null,2236,null,874,null,950,null,545,null,0400000US40,Oklahoma,40
1705433,null,13423,null,1456040,null,14103,null,249393,null,6879,null,130348,null,7224,null,119045,null,5756,null,1228105,null,13018,null,1066255,null,12625,null,161850,null,7524,null,91026,null,6599,null,70824,null,4774,null,176976,null,6233,null,134165,null,6068,null,42811,null,3682,null,15745,null,1831,null,27066,null,3334,null,69653,null,4798,null,56001,null,3975,null,13652,null,2191,null,6851,null,1393,null,6801,null,1651,null,121836,null,6288,null,103830,null,5890,null,18006,null,2314,null,10185,null,1920,null,7821,null,1602,null,108863,null,6321,null,95789,null,5756,null,13074,null,2564,null,6541,null,1283,null,6533,null,2045,null,0400000US41,Oregon,41
5749703,null,25567,null,5229843,null,25494,null,519860,null,11341,null,329444,null,9527,null,190416,null,8811,null,4416654,null,26899,null,4082916,null,25143,null,333738,null,9135,null,222687,null,7704,null,111051,null,6050,null,515208,null,11790,null,442321,null,11293,null,72887,null,4497,null,35584,null,3330,null,37303,null,3468,null,303910,null,10354,null,260574,null,8681,null,43336,null,3848,null,27623,null,3047,null,15713,null,2258,null,302387,null,9313,null,253071,null,8182,null,49316,null,4204,null,29923,null,3441,null,19393,null,2764,null,211544,null,8309,null,190961,null,7904,null,20583,null,2839,null,13627,null,2094,null,6956,null,1412,null,0400000US42,Pennsylvania,42
