B25007_001E,B25007_001EA,B25007_001M,B25007_001MA,B25007_002E,B25007_002EA,B25007_002M,B25007_002MA,B25007_003E,B25007_003EA,B25007_003M,B25007_003MA,B25007_004E,B25007_004EA,B25007_004M,B25007_004MA,B25007_005E,B25007_005EA,B25007_005M,B25007_005MA,B25007_006E,B25007_006EA,B25007_006M,B25007_006MA,B25007_007E,B25007_007EA,B25007_007M,B25007_007MA,B25007_008E,B25007_008EA,B25007_008M,B25007_008MA,B25007_009E,B25007_009EA,B25007_009M,B25007_009MA,B25007_010E,B25007_010EA,B25007_010M,B25007_010MA,B25007_011E,B25007_011EA,B25007_011M,B25007_011MA,B25007_012E,B25007_012EA,B25007_012M,B25007_012MA,B25007_013E,B25007_013EA,B25007_013M,B25007_013MA,B25007_014E,B25007_014EA,B25007_014M,B25007_014MA,B25007_015E,B25007_015EA,B25007_015M,B25007_015MA,B25007_016E,B25007_016EA,B25007_016M,B25007_016MA,B25007_017E,B25007_017EA,B25007_017M,B25007_017MA,B25007_018E,B25007_018EA,B25007_018M,B25007_018MA,B25007_019E,B25007_019EA,B25007_019M,B25007_019MA,B25007_020E,B25007_020EA,B25007_020M,B25007_020MA,B25007_021E,B25007_021EA,B25007_021M,B25007_021MA,GEO_ID,NAME,state
544855,null,4187,null,396341,null,5297,null,2933,null,925,null,33878,null,2290,null,71821,null,2628,null,98474,null,2470,null,47159,null,2217,null,42639,null,1898,null,56322,null,1916,null,31137,null,1560,null,11978,null,1408,null,148514,null,4635,null,16636,null,1932,null,37507,null,2673,null,24180,null,2136,null,24101,null,2351,null,9729,null,1400,null,8312,null,1391,null,10890,null,1371,null,10452,null,1349,null,6707,null,1104,null,0400000US23,Maine,23
2095122,null,8485,null,1436362,null,11234,null,12266,null,1862,null,141855,null,5631,null,272243,null,7258,null,366328,null,6065,null,167343,null,5092,null,145349,null,5240,null,185877,null,4365,null,111097,null,3516,null,34004,null,2710,null,658760,null,11399,null,57723,null,3973,null,178139,null,5768,null,144125,null,7634,null,115715,null,4712,null,38018,null,3155,null,32549,null,2654,null,40393,null,2797,null,31102,null,2531,null,20996,null,2398,null,0400000US24,Maryland,24
2475492,null,10003,null,1589421,null,12326,null,5744,null,1336,null,127721,null,4793,null,308075,null,6628,null,412706,null,7800,null,179663,null,5407,null,163436,null,4842,null,208369,null,3939,null,134088,null,3992,null,49619,null,2885,null,886071,null,13259,null,64825,null,3983,null,225282,null,6750,null,175211,null,6750,null,156820,null,6319,null,61137,null,4368,null,48885,null,3541,null,67007,null,3673,null,54173,null,2707,null,32731,null,2436,null,0400000US25,Massachusetts,25
3819736,null,15353,null,2795638,null,15898,null,30480,null,2713,null,283111,null,6937,null,505514,null,7223,null,677794,null,7905,null,325120,null,6817,null,274029,null,5573,null,378016,null,4383,null,238709,null,4792,null,82865,null,3151,null,1024098,null,13431,null,141300,null,5594,null,253771,null,7971,null,201659,null,6340,null,178887,null,6582,null,64560,null,3642,null,43611,null,2921,null,62785,null,3154,null,44569,null,3125,null,32956,null,2687,null,0400000US26,Michigan,26
2085767,null,8065,null,1537420,null,9655,null,21982,null,2080,null,204192,null,3934,null,294007,null,5443,null,384379,null,5114,null,172467,null,4001,null,133522,null,3695,null,179184,null,3441,null,112210,null,2730,null,35477,null,1791,null,548347,null,9443,null,91236,null,4238,null,147296,null,5871,null,88158,null,4190,null,79233,null,3990,null,29768,null,2293,null,23193,null,2185,null,29585,null,2300,null,32793,null,2397,null,27085,null,1799,null,0400000US27,Minnesota,27
1095026,null,8003,null,760954,null,9164,null,10712,null,2081,null,85539,null,4411,null,134556,null,5335,null,166942,null,4644,null,83898,null,3390,null,73290,null,4059,null,109108,null,2662,null,72327,null,3283,null,24582,null,1959,null,334072,null,8181,null,43984,null,4017,null,92344,null,4774,null,63299,null,3812,null,59966,null,3788,null,21135,null,2355,null,18151,null,2300,null,18901,null,1927,null,11768,null,1613,null,4524,null,1113,null,0400000US28,Mississippi,28
2339684,null,9753,null,1616365,null,12338,null,25893,null,2523,null,188746,null,4809,null,278601,null,5738,null,376190,null,6300,null,168819,null,4930,null,158438,null,4086,null,227270,null,3056,null,143994,null,3994,null,48414,null,2550,null,723319,null,12154,null,107035,null,5598,null,186487,null,6500,null,133882,null,5570,null,122148,null,5980,null,44953,null,3158,null,32337,null,3043,null,42395,null,2901,null,33165,null,2802,null,20917,null,1858,null,0400000US29,Missouri,29
375287,null,3537,null,259779,null,5241,null,2741,null,806,null,22897,null,1897,null,40785,null,2585,null,60705,null,2549,null,30417,null,1937,null,31189,null,2168,null,39768,null,1541,null,24107,null,1460,null,7170,null,1147,null,115508,null,4810,null,18009,null,2047,null,29214,null,2379,null,17887,null,2380,null,19250,null,1924,null,7547,null,1057,null,6257,null,1122,null,6649,null,960,null,6879,null,1163,null,3816,null,812,null,0400000US30,Montana,30
711223,null,4845,null,478209,null,6374,null,8026,null,1558,null,61967,null,2882,null,83465,null,3050,null,110414,null,3045,null,49626,null,2735,null,45236,null,2418,null,60908,null,1874,null,44058,null,1959,null,14509,null,1666,null,233014,null,5227,null,46108,null,2682,null,62863,null,2980,null,34814,null,2899,null,33783,null,2789,null,11896,null,1861,null,10135,null,1321,null,12376,null,1241,null,11738,null,1475,null,9301,null,1513,null,0400000US31,Nebraska,31
965715,null,7365,null,572214,null,8475,null,7080,null,1300,null,65197,null,4062,null,114088,null,4843,null,126670,null,4519,null,62478,null,2833,null,58055,null,3166,null,80009,null,2677,null,45917,null,2438,null,12720,null,1815,null,393501,null,8659,null,36559,null,3435,null,108330,null,4768,null,88248,null,5254,null,68688,null,4110,null,25287,null,2406,null,20614,null,2463,null,25042,null,2224,null,14190,null,1978,null,6543,null,1226,null,0400000US32,Nevada,32
506342,null,4336,null,367316,null,4946,null,1743,null,635,null,30700,null,2743,null,69664,null,2741,null,99626,null,2549,null,44802,null,2266,null,37385,null,2102,null,48781,null,1835,null,25572,null,1961,null,9043,null,1103,null,139026,null,4442,null,17320,null,1939,null,34207,null,2723,null,26291,null,2303,null,24300,null,2386,null,8260,null,1246,null,6965,null,1262,null,8200,null,1036,null,8608,null,1346,null,4875,null,818,null,0400000US33,New Hampshire,33
3154926,null,9910,null,2086551,null,13280,null,7930,null,1423,null,170467,null,6308,null,408166,null,8417,null,538991,null,7485,null,226911,null,6259,null,205199,null,4400,null,278524,null,4743,null,184512,null,4259,null,65851,null,3189,null,1068375,null,12489,null,59314,null,4036,null,263284,null,6900,null,234561,null,7394,null,202063,null,6936,null,75527,null,4225,null,57035,null,3893,null,84648,null,4134,null,60473,null,3757,null,31470,null,2746,null,0400000US34,New Jersey,34
742104,null,4973,null,514530,null,6487,null,7913,null,1291,null,56056,null,3544,null,80060,null,3625,null,114512,null,3766,null,59675,null,3081,null,54463,null,2698,null,77253,null,2805,null,49194,null,2627,null,15404,null,1650,null,227574,null,6879,null,32132,null,3543,null,66861,null,4384,null,42290,null,3589,null,34005,null,3263,null,13503,null,1982,null,12365,null,1430,null,14027,null,1901,null,8500,null,1557,null,3891,null,783,null,0400000US35,New Mexico,35
7187555,null,16275,null,3955096,null,19708,null,22328,null,2269,null,306038,null,7620,null,724474,null,10161,null,1008655,null,11702,null,445981,null,7875,null,412838,null,7915,null,551901,null,6940,null,352404,null,6922,null,130477,null,4798,null,3232459,null,19133,null,195172,null,6118,null,739625,null,11523,null,663540,null,11233,null,627832,null,9807,null,250574,null,7461,null,205167,null,7513,null,269428,null,6357,null,192113,null,6181,null,89008,null,3792,null,0400000US36,New York,36
3646095,null,15663,null,2449917,null,18145,null,28885,null,3062,null,273254,null,7716,null,470670,null,7536,null,551019,null,8423,null,258117,null,6359,null,254523,null,6184,null,342708,null,5343,null,210134,null,5333,null,60607,null,3504,null,1196178,null,15743,null,177827,null,6781,null,325425,null,7943,null,241439,null,8624,null,194641,null,6819,null,68702,null,4450,null,56596,null,3305,null,64928,null,4007,null,45171,null,3127,null,21449,null,2178,null,0400000US37,North Carolina,37
279014,null,2769,null,184159,null,3181,null,7111,null,1274,null,22367,null,1508,null,32950,null,1681,null,42058,null,1528,null,17826,null,1226,null,17621,null,1151,null,23082,null,1012,null,15849,null,1320,null,5295,null,835,null,94855,null,3294,null,24374,null,2208,null,24089,null,2097,null,11898,null,1519,null,10546,null,1302,null,4438,null,906,null,3421,null,785,null,4590,null,866,null,6334,null,1014,null,5165,null,850,null,0400000US38,North Dakota,38
4526404,null,14127,null,3080013,null,18866,null,31298,null,3136,null,323823,null,7859,null,541146,null,7988,null,729794,null,8504,null,341054,null,6610,null,307768,null,5855,null,423399,null,5162,null,288505,null,5512,null,93226,null,4152,null,1446391,null,15349,null,168837,null,6007,null,378756,null,9063,null,274310,null,9137,null,259120,null,7544,null,93944,null,4430,null,75081,null,4195,null,92405,null,3857,null,64260,null,3849,null,39678,null,2615,null,0400000US39,Ohio,39
1430019,null,8950,null,960901,null,9207,null,18395,null,2020,null,118490,null,4543,null,152651,null,4556,null,213651,null,4810,null,101806,null,3145,null,94481,null,3323,null,141870,null,2638,null,91314,null,3284,null,28243,null,2099,null,469118,null,8798,null,76586,null,4028,null,127263,null,4763,null,88067,null,4282,null,76707,null,4033,null,27450,null,2324,null,20498,null,2159,null,24925,null,2104,null,16570,null,1654,null,11052,null,1538,null,0400000US40,Oklahoma,40
1485919,null,6587,null,936919,null,9031,null,6730,null,1540,null,85999,null,4488,null,159530,null,4512,null,212821,null,5050,null,117326,null,4022,null,107213,null,3937,null,134518,null,2861,null,81799,null,2950,null,30983,null,2130,null,549000,null,9010,null,67353,null,3850,null,155793,null,5507,null,105376,null,4899,null,87624,null,4688,null,35801,null,3155,null,23434,null,2392,null,31348,null,3332,null,23925,null,2002,null,18346,null,1864,null,0400000US41,Oregon,41
4916869,null,14704,null,3467285,null,17499,null,28648,null,2796,null,332491,null,7194,null,608560,null,8048,null,836160,null,8070,null,389426,null,7807,null,342388,null,7036,null,477410,null,5757,null,338271,null,5856,null,113931,null,4074,null,1449584,null,16702,null,154087,null,5808,null,363539,null,9593,null,256408,null,8560,null,241510,null,6573,null,89911,null,4102,null,73182,null,3851,null,108626,null,4265,null,102073,null,4003,null,60248,null,3370,null,0400000US42,Pennsylvania,42
406343,null,4227,null,257680,null,4568,null,1733,null,835,null,22977,null,2131,null,47894,null,2527,null,62949,null,2391,null,29453,null,2101,null,25157,null,1822,null,34957,null,1978,null,23846,null,1607,null,8714,null,1294,null,148663,null,4568,null,10253,null,1883,null,36303,null,2851,null,29906,null,2662,null,27484,null,2495,null,10761,null,1771,null,7245,null,1230,null,11418,null,1216,null,9756,null,1416,null,5537,null,1009,null,0400000US44,Rhode Island,44
1730232,null,10605,null,1213577,null,11626,null,14579,null,2056,null,127831,null,5459,null,206289,null,6123,null,264175,null,5754,null,133330,null,4403,null,134632,null,4560,null,183950,null,4194,null,116742,null,3460,null,32049,null,2705,null,516655,null,9849,null,63549,null,4380,null,143110,null,6137,null,104771,null,5458,null,91534,null,4398,null,33412,null,2537,null,23546,null,1974,null,30965,null,2788,null,15410,null,1687,null,10358,null,1605,null,0400000US45,South Carolina,45
316638,null,3769,null,215033,null,3921,null,4375,null,1157,null,24388,null,1957,null,35539,null,1964,null,50692,null,2194,null,25992,null,1491,null,19980,null,1433,null,27783,null,1344,null,19108,null,1611,null,7176,null,1030,null,101605,null,4457,null,17304,null,2424,null,24611,null,2034,null,14323,null,1801,null,15462,null,1841,null,6541,null,1296,null,4074,null,843,null,7585,null,1195,null,6993,null,1058,null,4712,null,815,null,0400000US46,South Dakota,46
2447066,null,12952,null,1692157,null,14484,null,17494,null,2511,null,191899,null,6312,null,313613,null,7139,null,376412,null,6542,null,176770,null,5373,null,175704,null,4844,null,243484,null,4503,null,148446,null,4588,null,48335,null,2751,null,754909,null,12322,null,102918,null,5007,null,200756,null,6612,null,147012,null,5618,null,128112,null,5830,null,49847,null,4454,null,39996,null,3218,null,43063,null,3069,null,28488,null,2306,null,14717,null,1870,null,0400000US47,Tennessee,47
8527938,null,23685,null,5430700,null,23806,null,69122,null,4011,null,656026,null,12570,null,1093503,null,13245,null,1307432,null,13282,null,575588,null,10183,null,503633,null,9487,null,674381,null,8847,null,427908,null,7004,null,123107,null,4601,null,3097238,null,23180,null,411686,null,10561,null,937049,null,14611,null,670922,null,12046,null,491962,null,11137,null,171479,null,6436,null,123554,null,5648,null,146158,null,5620,null,95872,null,5141,null,48556,null,4047,null,0400000US48,Texas,48
863122,null,4563,null,617106,null,7080,null,12445,null,1842,null,106568,null,3967,null,121351,null,3550,null,136152,null,3352,null,63424,null,2106,null,48026,null,2133,null,68397,null,2276,null,45541,null,1976,null,15202,null,1399,null,246016,null,6525,null,46774,null,2964,null,78472,null,4347,null,46373,null,3672,null,31739,null,3242,null,9626,null,1587,null,9926,null,1564,null,11084,null,1605,null,7647,null,1302,null,4375,null,966,null,0400000US49,Utah,49
251736,null,2982,null,179447,null,3107,null,1090,null,486,null,14466,null,1178,null,31766,null,1546,null,47410,null,1893,null,23058,null,1545,null,18417,null,1274,null,24933,null,1007,null,13786,null,1193,null,4521,null,776,null,72289,null,3301,null,11563,null,1664,null,18372,null,1707,null,12337,null,1490,null,10835,null,1383,null,4632,null,774,null,3095,null,769,null,4421,null,729,null,4727,null,842,null,2307,null,652,null,0400000US50,Vermont,50
2971489,null,12961,null,2024529,null,15173,null,20011,null,2668,null,210848,null,6056,null,393275,null,7316,null,487168,null,6412,null,222347,null,5159,null,210162,null,5476,null,271340,null,4990,null,158053,null,4396,null,51325,null,3161,null,946960,null,13066,null,109672,null,5265,null,275825,null,7359,null,198932,null,6656,null,157320,null,5630,null,57716,null,4137,null,39079,null,3070,null,50178,null,3535,null,38233,null,2768,null,20005,null,1882,null,0400000US51,Virginia,51
2559288,null,9514,null,1645662,null,12603,null,12273,null,1788,null,174383,null,5718,null,305592,null,5951,null,398740,null,6489,null,196465,null,5613,null,171202,null,5663,null,217802,null,3898,null,125093,null,4049,null,44112,null,2966,null,913626,null,11489,null,113549,null,5535,null,263308,null,6637,null,176404,null,6318,null,151402,null,5634,null,55195,null,4133,null,42053,null,3439,null,48553,null,3682,null,35158,null,2544,null,28004,null,2422,null,0400000US53,Washington,53
748517,null,6008,null,551063,null,6864,null,8574,null,1613,null,52542,null,3300,null,85696,null,3257,null,119834,null,3124,null,64253,null,2833,null,58448,null,3083,null,83788,null,2442,null,58879,null,2476,null,19049,null,1832,null,197454,null,5349,null,30628,null,2888,null,48123,null,3652,null,35282,null,2743,null,30552,null,2146,null,14427,null,1741,null,9342,null,1544,null,15574,null,1788,null,8698,null,1434,null,4828,null,973,null,0400000US54,West Virginia,54
2272274,null,8949,null,1567336,null,10758,null,22390,null,2238,null,173620,null,4797,null,289478,null,4594,null,388054,null,5084,null,178176,null,4159,null,148137,null,3908,null,196472,null,2975,null,125812,null,3264,null,45197,null,1980,null,704938,null,9233,null,116968,null,4878,null,184733,null,5439,null,115476,null,5201,null,109446,null,4597,null,40217,null,2341,null,28344,null,2108,null,41121,null,2681,null,40901,null,2917,null,27732,null,2037,null,0400000US55,Wisconsin,55
213571,null,2941,null,151460,null,3613,null,4353,null,1059,null,18967,null,1825,null,26537,null,1846,null,35296,null,1798,null,17682,null,1597,null,14426,null,1651,null,18229,null,1205,null,12517,null,1101,null,3453,null,799,null,62111,null,3871,null,10754,null,1741,null,16519,null,2152,null,10083,null,1766,null,9173,null,1364,null,4897,null,1134,null,3460,null,846,null,3367,null,753,null,2174,null,683,null,1684,null,546,null,0400000US56,Wyoming,56
1181112,null,8338,null,844860,null,7873,null,3686,null,708,null,63784,null,3597,null,136950,null,4298,null,169351,null,4513,null,91740,null,3886,null,100946,null,3605,null,157282,null,3498,null,90249,null,3100,null,30872,null,2030,null,336252,null,6528,null,20410,null,1890,null,80430,null,3763,null,75385,null,3354,null,66054,null,3276,null,23614,null,2431,null,21401,null,2007,null,28746,null,2098,null,14695,null,1314,null,5517,null,1004,null,0400000US72,Puerto Rico,72
