B11009_001E,B11009_001EA,B11009_001M,B11009_001MA,B11009_002E,B11009_002EA,B11009_002M,B11009_002MA,B11009_003E,B11009_003EA,B11009_003M,B11009_003MA,B11009_004E,B11009_004EA,B11009_004M,B11009_004MA,B11009_005E,B11009_005EA,B11009_005M,B11009_005MA,B11009_006E,B11009_006EA,B11009_006M,B11009_006MA,B11009_007E,B11009_007EA,B11009_007M,B11009_007MA,GEO_ID,NAME,state
279014,null,2769,null,14724,null,1730,null,217,null,136,null,7571,null,1175,null,658,null,343,null,6278,null,1236,null,264290,null,2917,null,0400000US38,North Dakota,38
4526404,null,14127,null,273470,null,7921,null,9550,null,1645,null,121391,null,5285,null,11866,null,1479,null,130663,null,5722,null,4252934,null,15155,null,0400000US39,Ohio,39
1430019,null,8950,null,67637,null,4426,null,2194,null,631,null,32813,null,2941,null,3244,null,835,null,29386,null,2390,null,1362382,null,9251,null,0400000US40,Oklahoma,40
1485919,null,6587,null,105036,null,4958,null,4706,null,1018,null,45161,null,3607,null,7552,null,1152,null,47617,null,3059,null,1380883,null,8462,null,0400000US41,Oregon,41
4916869,null,14704,null,288415,null,7260,null,10578,null,1212,null,134288,null,5317,null,11508,null,1496,null,132041,null,5932,null,4628454,null,14925,null,0400000US42,Pennsylvania,42
406343,null,4227,null,21321,null,2359,null,1176,null,560,null,10583,null,1954,null,921,null,475,null,8641,null,1504,null,385022,null,4265,null,0400000US44,Rhode Island,44
1730232,null,10605,null,82735,null,4882,null,3574,null,830,null,40461,null,3696,null,3789,null,986,null,34911,null,3084,null,1647497,null,9593,null,0400000US45,South Carolina,45
316638,null,3769,null,17045,null,1656,null,385,null,335,null,7965,null,1129,null,417,null,276,null,8278,null,1517,null,299593,null,3748,null,0400000US46,South Dakota,46
2447066,null,12952,null,124270,null,5351,null,5151,null,1139,null,60908,null,3633,null,5226,null,1118,null,52985,null,4022,null,2322796,null,12647,null,0400000US47,Tennessee,47
8527938,null,23685,null,436305,null,11937,null,17650,null,2115,null,201025,null,7893,null,21639,null,2093,null,195991,null,8771,null,8091633,null,25235,null,0400000US48,Texas,48
863122,null,4563,null,34381,null,2772,null,1493,null,612,null,16909,null,2263,null,1985,null,623,null,13994,null,1873,null,828741,null,4717,null,0400000US49,Utah,49
251736,null,2982,null,22247,null,1811,null,672,null,270,null,9224,null,1302,null,1341,null,523,null,11010,null,1487,null,229489,null,3268,null,0400000US50,Vermont,50
2971489,null,12961,null,144087,null,6850,null,6811,null,1424,null,69680,null,5538,null,5984,null,1163,null,61612,null,4380,null,2827402,null,14144,null,0400000US51,Virginia,51
2559288,null,9514,null,177818,null,7449,null,6856,null,1112,null,84471,null,4622,null,8434,null,1399,null,78057,null,4998,null,2381470,null,10133,null,0400000US53,Washington,53
748517,null,6008,null,40852,null,2985,null,1271,null,532,null,18833,null,2307,null,988,null,439,null,19760,null,2296,null,707665,null,6732,null,0400000US54,West Virginia,54
2272274,null,8949,null,152138,null,5265,null,3721,null,690,null,74263,null,4326,null,6052,null,906,null,68102,null,3825,null,2120136,null,9989,null,0400000US55,Wisconsin,55
213571,null,2941,null,12018,null,1687,null,190,null,186,null,6548,null,1275,null,368,null,247,null,4912,null,1112,null,201553,null,3348,null,0400000US56,Wyoming,56
1181112,null,8338,null,78642,null,4169,null,754,null,351,null,38814,null,2667,null,1188,null,451,null,37886,null,2746,null,1102470,null,9631,null,0400000US72,Puerto Rico,72
