C05009_001E,C05009_001EA,C05009_001M,C05009_001MA,C05009_002E,C05009_002EA,C05009_002M,C05009_002MA,C05009_003E,C05009_003EA,C05009_003M,C05009_003MA,C05009_004E,C05009_004EA,C05009_004M,C05009_004MA,C05009_005E,C05009_005EA,C05009_005M,C05009_005MA,C05009_006E,C05009_006EA,C05009_006M,C05009_006MA,C05009_007E,C05009_007EA,C05009_007M,C05009_007MA,C05009_008E,C05009_008EA,C05009_008M,C05009_008MA,C05009_009E,C05009_009EA,C05009_009M,C05009_009MA,C05009_010E,C05009_010EA,C05009_010M,C05009_010MA,C05009_011E,C05009_011EA,C05009_011M,C05009_011MA,C05009_012E,C05009_012EA,C05009_012M,C05009_012MA,C05009_013E,C05009_013EA,C05009_013M,C05009_013MA,C05009_014E,C05009_014EA,C05009_014M,C05009_014MA,C05009_015E,C05009_015EA,C05009_015M,C05009_015MA,GEO_ID,NAME,state
2441179,null,7808,null,849613,null,7213,null,838925,null,7769,null,10688,null,2121,null,668190,null,8180,null,181423,null,6702,null,172980,null,7186,null,8443,null,2112,null,1591566,null,7533,null,1517844,null,9678,null,73722,null,6217,null,1313915,null,11034,null,277651,null,8456,null,208278,null,8154,null,69373,null,6200,null,0400000US13,Georgia,13
273267,null,3172,null,99879,null,2014,null,98521,null,2020,null,1358,null,591,null,76129,null,3305,null,23750,null,2675,null,22579,null,2514,null,1171,null,563,null,173388,null,3347,null,164831,null,3697,null,8557,null,1888,null,126285,null,5163,null,47103,null,3899,null,39290,null,3686,null,7813,null,1923,null,0400000US15,Hawaii,15
404167,null,2682,null,145076,null,3113,null,143264,null,3204,null,1812,null,700,null,123459,null,3658,null,21617,null,2451,null,20132,null,2508,null,1485,null,588,null,259091,null,3333,null,250516,null,3900,null,8575,null,2172,null,225287,null,4730,null,33804,null,3107,null,26288,null,3305,null,7516,null,2061,null,0400000US16,Idaho,16
3041945,null,8099,null,1023973,null,8625,null,1010936,null,8400,null,13037,null,2318,null,742341,null,9628,null,281632,null,9128,null,271718,null,8822,null,9914,null,2030,null,2017972,null,9462,null,1930883,null,10951,null,87089,null,5330,null,1522555,null,14306,null,495417,null,11831,null,416925,null,11303,null,78492,null,5359,null,0400000US17,Illinois,17
1511690,null,5398,null,509015,null,5040,null,503320,null,5293,null,5695,null,1455,null,454280,null,5999,null,54735,null,3759,null,50541,null,3441,null,4194,null,1470,null,1002675,null,5903,null,978539,null,6044,null,24136,null,3187,null,922566,null,6883,null,80109,null,4833,null,59308,null,4805,null,20801,null,3228,null,0400000US18,Indiana,18
681213,null,3274,null,230225,null,3200,null,228720,null,3166,null,1505,null,576,null,209270,null,3264,null,20955,null,2234,null,19923,null,2192,null,1032,null,499,null,450988,null,3727,null,440517,null,3865,null,10471,null,1933,null,417305,null,4376,null,33683,null,2864,null,25672,null,2591,null,8011,null,1683,null,0400000US19,Iowa,19
671249,null,3589,null,232773,null,2993,null,230880,null,3078,null,1893,null,627,null,199513,null,3502,null,33260,null,2911,null,32131,null,2866,null,1129,null,537,null,438476,null,3855,null,425281,null,4444,null,13195,null,1907,null,385696,null,5199,null,52780,null,3207,null,41070,null,2987,null,11710,null,1778,null,0400000US20,Kansas,20
944932,null,6877,null,323521,null,4783,null,320741,null,4812,null,2780,null,909,null,300677,null,4521,null,22844,null,2510,null,21733,null,2574,null,1111,null,663,null,621411,null,6162,null,608326,null,6273,null,13085,null,2324,null,587994,null,5115,null,33417,null,2986,null,23245,null,3135,null,10172,null,1891,null,0400000US21,Kentucky,21
1054473,null,5406,null,367458,null,4815,null,366135,null,4805,null,1323,null,783,null,342159,null,4991,null,25299,null,2714,null,24628,null,2609,null,671,null,678,null,687015,null,5970,null,677031,null,5823,null,9984,null,2080,null,648140,null,6263,null,38875,null,4021,null,29293,null,3181,null,9582,null,2148,null,0400000US22,Louisiana,22
257028,null,2262,null,81566,null,2273,null,80906,null,2383,null,660,null,379,null,75469,null,2432,null,6097,null,1725,null,5909,null,1677,null,188,null,205,null,175462,null,2770,null,171359,null,3090,null,4103,null,1530,null,166126,null,3241,null,9336,null,1669,null,6418,null,1279,null,2918,null,1417,null,0400000US23,Maine,23
1288290,null,5694,null,434487,null,4329,null,427733,null,4438,null,6754,null,1519,null,317538,null,5640,null,116949,null,5154,null,111203,null,5227,null,5746,null,1460,null,853803,null,6693,null,808632,null,7805,null,45171,null,3896,null,678083,null,9960,null,175720,null,7725,null,134956,null,7175,null,40764,null,3796,null,0400000US24,Maryland,24
1385813,null,4630,null,453746,null,4718,null,444425,null,4372,null,9321,null,1852,null,325915,null,7093,null,127831,null,6175,null,121310,null,5956,null,6521,null,1625,null,932067,null,5551,null,884278,null,6343,null,47789,null,4312,null,721319,null,8566,null,210748,null,7974,null,169363,null,7724,null,41385,null,4110,null,0400000US25,Massachusetts,25
2249462,null,5498,null,715195,null,5465,null,706293,null,5430,null,8902,null,1474,null,624988,null,7608,null,90207,null,5502,null,83608,null,5331,null,6599,null,1369,null,1534267,null,6839,null,1489025,null,7498,null,45242,null,3919,null,1376773,null,10040,null,157494,null,7686,null,118646,null,7406,null,38848,null,3805,null,0400000US26,Michigan,26
1215858,null,4053,null,418820,null,4198,null,411355,null,4277,null,7465,null,1381,null,347367,null,5125,null,71453,null,3660,null,67340,null,3627,null,4113,null,908,null,797038,null,4857,null,762832,null,6210,null,34206,null,3589,null,690700,null,7256,null,106338,null,5424,null,78938,null,4412,null,27400,null,3602,null,0400000US27,Minnesota,27
704489,null,5856,null,244621,null,5159,null,244105,null,5169,null,516,null,384,null,233164,null,4896,null,11457,null,1817,null,11095,null,1813,null,362,null,327,null,459868,null,6278,null,456254,null,6571,null,3614,null,1081,null,447385,null,7014,null,12483,null,1998,null,9549,null,1531,null,2934,null,991,null,0400000US28,Mississippi,28
1360531,null,6034,null,464611,null,4913,null,460996,null,5191,null,3615,null,993,null,424126,null,6221,null,40485,null,3796,null,38418,null,3552,null,2067,null,699,null,895920,null,6223,null,874492,null,7163,null,21428,null,3334,null,840313,null,6682,null,55607,null,4033,null,39853,null,3870,null,15754,null,2666,null,0400000US29,Missouri,29
208261,null,2553,null,69905,null,2241,null,69621,null,2220,null,284,null,295,null,67760,null,2368,null,2145,null,725,null,2145,null,725,null,0,null,240,null,138356,null,3363,null,137236,null,3446,null,1120,null,543,null,132263,null,3377,null,6093,null,1727,null,5627,null,1666,null,466,null,351,null,0400000US30,Montana,30
423745,null,3935,null,155220,null,3490,null,153606,null,3630,null,1614,null,760,null,132860,null,3856,null,22360,null,2616,null,21008,null,2545,null,1352,null,731,null,268525,null,3904,null,258406,null,4395,null,10119,null,2111,null,233620,null,4446,null,34905,null,2712,null,26061,null,2397,null,8844,null,2110,null,0400000US31,Nebraska,31
647465,null,4736,null,232568,null,4198,null,229321,null,4259,null,3247,null,1442,null,144424,null,5027,null,88144,null,4339,null,85291,null,4375,null,2853,null,1238,null,414897,null,5686,null,385897,null,6743,null,29000,null,3989,null,264005,null,7342,null,150892,null,6586,null,122648,null,6329,null,28244,null,3901,null,0400000US32,Nevada,32
277925,null,2494,null,85469,null,1969,null,84775,null,1997,null,694,null,346,null,75777,null,2421,null,9692,null,1812,null,9184,null,1793,null,508,null,317,null,192456,null,2702,null,187505,null,2891,null,4951,null,1083,null,174611,null,2990,null,17845,null,2287,null,14370,null,2263,null,3475,null,1019,null,0400000US33,New Hampshire,33
1977170,null,5858,null,652039,null,5300,null,639466,null,5447,null,12573,null,1966,null,415441,null,7744,null,236598,null,7764,null,226100,null,7534,null,10498,null,1830,null,1325131,null,6506,null,1229526,null,8917,null,95605,null,6204,null,911590,null,10257,null,413541,null,10359,null,324576,null,10038,null,88965,null,6145,null,0400000US34,New Jersey,34
485897,null,4140,null,170292,null,3383,null,168371,null,3271,null,1921,null,765,null,137147,null,3979,null,33145,null,2841,null,31837,null,2783,null,1308,null,621,null,315605,null,4764,null,299795,null,5299,null,15810,null,3169,null,243385,null,6666,null,72220,null,5488,null,58122,null,4657,null,14098,null,3041,null,0400000US35,New Mexico,35
4228211,null,9888,null,1409309,null,9125,null,1380134,null,8728,null,29175,null,3397,null,894240,null,13101,null,515069,null,13970,null,488814,null,14134,null,26255,null,3365,null,2818902,null,11798,null,2639276,null,15266,null,179626,null,9372,null,1886888,null,18042,null,932014,null,16178,null,764199,null,17566,null,167815,null,8925,null,0400000US36,New York,36
2153670,null,6823,null,748285,null,6024,null,739182,null,6202,null,9103,null,1963,null,603407,null,6115,null,144878,null,5316,null,138140,null,5306,null,6738,null,1601,null,1405385,null,7295,null,1350371,null,9718,null,55014,null,5321,null,1199501,null,9216,null,205884,null,6965,null,154944,null,8441,null,50940,null,5208,null,0400000US37,North Carolina,37
136618,null,1269,null,49171,null,1439,null,48758,null,1450,null,413,null,214,null,46690,null,1557,null,2481,null,802,null,2119,null,822,null,362,null,195,null,87447,null,1534,null,86051,null,1659,null,1396,null,673,null,83181,null,1796,null,4266,null,1121,null,3232,null,1060,null,1034,null,472,null,0400000US38,North Dakota,38
2593549,null,8070,null,852120,null,6047,null,846306,null,6071,null,5814,null,1196,null,788207,null,7384,null,63913,null,4844,null,60364,null,5058,null,3549,null,1045,null,1741429,null,7788,null,1710611,null,8289,null,30818,null,3418,null,1634593,null,9720,null,106836,null,6677,null,81883,null,6168,null,24953,null,3200,null,0400000US39,Ohio,39
868815,null,5005,null,307856,null,4336,null,305939,null,4507,null,1917,null,694,null,270258,null,4462,null,37598,null,3170,null,36296,null,3101,null,1302,null,531,null,560959,null,5446,null,548600,null,5725,null,12359,null,2295,null,500196,null,6799,null,60763,null,3676,null,48985,null,3360,null,11778,null,2248,null,0400000US40,Oklahoma,40
833869,null,5185,null,281373,null,3783,null,278136,null,3958,null,3237,null,933,null,215322,null,4549,null,66051,null,3950,null,63546,null,3935,null,2505,null,864,null,552496,null,5805,null,528218,null,6693,null,24278,null,3675,null,437463,null,7883,null,115033,null,6806,null,92582,null,6085,null,22451,null,3565,null,0400000US41,Oregon,41
2646538,null,8305,null,859946,null,7404,null,850801,null,7234,null,9145,null,1680,null,759760,null,8095,null,100186,null,6355,null,93924,null,5695,null,6262,null,1451,null,1786592,null,8446,null,1735313,null,9065,null,51279,null,4412,null,1617627,null,10926,null,168965,null,8388,null,128276,null,7580,null,40689,null,4202,null,0400000US42,Pennsylvania,42
217939,null,2399,null,69238,null,1980,null,68368,null,2060,null,870,null,459,null,52862,null,2360,null,16376,null,1969,null,15781,null,1972,null,595,null,455,null,148701,null,2699,null,143029,null,2918,null,5672,null,1426,null,114239,null,3883,null,34462,null,3133,null,29992,null,3338,null,4470,null,1228,null,0400000US44,Rhode Island,44
1014195,null,6194,null,352756,null,5083,null,350317,null,5304,null,2439,null,903,null,309932,null,6092,null,42824,null,3386,null,40947,null,3503,null,1877,null,791,null,661439,null,6906,null,645368,null,7084,null,16071,null,2613,null,607555,null,6436,null,53884,null,4489,null,39364,null,4419,null,14520,null,2776,null,0400000US45,South Carolina,45
184836,null,2782,null,65774,null,1966,null,65122,null,1900,null,652,null,552,null,61032,null,1828,null,4742,null,1171,null,4630,null,1152,null,112,null,120,null,119062,null,2559,null,116840,null,2867,null,2222,null,1035,null,112966,null,2964,null,6096,null,1444,null,4448,null,1117,null,1648,null,916,null,0400000US46,South Dakota,46
1408235,null,6673,null,485664,null,6424,null,481319,null,6325,null,4345,null,1429,null,425541,null,7258,null,60123,null,4775,null,56919,null,4886,null,3204,null,1365,null,922571,null,7369,null,900994,null,8080,null,21577,null,3522,null,848632,null,8439,null,73939,null,5620,null,55002,null,5365,null,18937,null,3263,null,0400000US47,Tennessee,47
6552054,null,13481,null,2357888,null,13645,null,2322424,null,14008,null,35464,null,3867,null,1553961,null,15324,null,803927,null,15697,null,771042,null,15998,null,32885,null,3631,null,4194166,null,15759,null,3923592,null,19068,null,270574,null,11540,null,2783949,null,22524,null,1410217,null,19901,null,1149135,null,19589,null,261082,null,11309,null,0400000US48,Texas,48
843036,null,4143,null,315259,null,4352,null,311889,null,4361,null,3370,null,844,null,265604,null,5083,null,49655,null,3823,null,46732,null,3784,null,2923,null,860,null,527777,null,4584,null,510732,null,5604,null,17045,null,2668,null,447208,null,6025,null,80569,null,4415,null,64389,null,4604,null,16180,null,2674,null,0400000US49,Utah,49
121531,null,1329,null,36171,null,1159,null,35852,null,1149,null,319,null,236,null,33602,null,1266,null,2569,null,712,null,2455,null,723,null,114,null,141,null,85360,null,1304,null,84028,null,1374,null,1332,null,685,null,79718,null,1596,null,5642,null,1121,null,4768,null,947,null,874,null,645,null,0400000US50,Vermont,50
1761228,null,6650,null,605493,null,7383,null,597259,null,7381,null,8234,null,1634,null,475208,null,8802,null,130285,null,5748,null,124401,null,5805,null,5884,null,1424,null,1155735,null,8396,null,1104044,null,8651,null,51691,null,4688,null,957580,null,9351,null,198155,null,7614,null,152666,null,7420,null,45489,null,4694,null,0400000US51,Virginia,51
1501839,null,4996,null,515423,null,4665,null,505761,null,4806,null,9662,null,1602,null,372199,null,6986,null,143224,null,6154,null,135342,null,5920,null,7882,null,1501,null,986416,null,6229,null,931422,null,7537,null,54994,null,5005,null,751792,null,10018,null,234624,null,9430,null,184301,null,7825,null,50323,null,4927,null,0400000US53,Washington,53
359692,null,4059,null,122671,null,3410,null,121876,null,3335,null,795,null,491,null,119751,null,3435,null,2920,null,843,null,2494,null,788,null,426,null,340,null,237021,null,3811,null,235383,null,3748,null,1638,null,751,null,232463,null,3900,null,4558,null,1256,null,3461,null,1120,null,1097,null,669,null,0400000US54,West Virginia,54
1253151,null,4394,null,418209,null,3866,null,413877,null,3860,null,4332,null,1026,null,375158,null,4387,null,43051,null,3170,null,41091,null,3060,null,1960,null,681,null,834942,null,5007,null,815828,null,5534,null,19114,null,2173,null,762354,null,5729,null,72588,null,4395,null,57519,null,4550,null,15069,null,2265,null,0400000US55,Wisconsin,55
122403,null,2564,null,46904,null,2062,null,46904,null,2062,null,0,null,265,null,44171,null,1955,null,2733,null,950,null,2733,null,950,null,0,null,265,null,75499,null,2248,null,74212,null,2290,null,1287,null,572,null,70436,null,2644,null,5063,null,1524,null,3890,null,1460,null,1173,null,555,null,0400000US56,Wyoming,56
914589,null,4404,null,269822,null,3654,null,269448,null,3652,null,374,null,359,null,259082,null,4394,null,10740,null,2180,null,10366,null,2184,null,374,null,359,null,644767,null,5043,null,640911,null,5280,null,3856,null,1139,null,616230,null,5738,null,28537,null,3434,null,24877,null,3240,null,3660,null,1114,null,0400000US72,Puerto Rico,72
