GEO_ID,S2419_C01_001E,S2419_C01_001M,S2419_C02_001E,S2419_C02_001M,S2419_C03_001E,S2419_C03_001M,S2419_C04_001E,S2419_C04_001M,S2419_C01_002E,S2419_C01_002M,S2419_C02_002E,S2419_C02_002M,S2419_C03_002E,S2419_C03_002M,S2419_C04_002E,S2419_C04_002M,S2419_C01_003E,S2419_C01_003M,S2419_C02_003E,S2419_C02_003M,S2419_C03_003E,S2419_C03_003M,S2419_C04_003E,S2419_C04_003M,S2419_C01_004E,S2419_C01_004M,S2419_C02_004E,S2419_C02_004M,S2419_C03_004E,S2419_C03_004M,S2419_C04_004E,S2419_C04_004M,S2419_C01_005E,S2419_C01_005M,S2419_C02_005E,S2419_C02_005M,S2419_C03_005E,S2419_C03_005M,S2419_C04_005E,S2419_C04_005M,S2419_C01_006E,S2419_C01_006M,S2419_C02_006E,S2419_C02_006M,S2419_C03_006E,S2419_C03_006M,S2419_C04_006E,S2419_C04_006M,S2419_C01_007E,S2419_C01_007M,S2419_C02_007E,S2419_C02_007M,S2419_C03_007E,S2419_C03_007M,S2419_C04_007E,S2419_C04_007M,S2419_C01_008E,S2419_C01_008M,S2419_C02_008E,S2419_C02_008M,S2419_C03_008E,S2419_C03_008M,S2419_C04_008E,S2419_C04_008M,S2419_C01_009E,S2419_C01_009M,S2419_C02_009E,S2419_C02_009M,S2419_C03_009E,S2419_C03_009M,S2419_C04_009E,S2419_C04_009M,NAME,S2419_C01_001EA,S2419_C01_001MA,S2419_C02_001MA,S2419_C02_001EA,S2419_C03_001MA,S2419_C03_001EA,S2419_C04_001MA,S2419_C04_001EA,S2419_C01_002EA,S2419_C01_002MA,S2419_C02_002EA,S2419_C02_002MA,S2419_C03_002MA,S2419_C03_002EA,S2419_C04_002MA,S2419_C04_002EA,S2419_C01_003MA,S2419_C01_003EA,S2419_C02_003EA,S2419_C02_003MA,S2419_C03_003EA,S2419_C03_003MA,S2419_C04_003MA,S2419_C04_003EA,S2419_C01_004MA,S2419_C01_004EA,S2419_C02_004MA,S2419_C02_004EA,S2419_C03_004EA,S2419_C03_004MA,S2419_C04_004EA,S2419_C04_004MA,S2419_C01_005EA,S2419_C01_005MA,S2419_C02_005MA,S2419_C02_005EA,S2419_C03_005MA,S2419_C03_005EA,S2419_C04_005MA,S2419_C04_005EA,S2419_C01_006EA,S2419_C01_006MA,S2419_C02_006EA,S2419_C02_006MA,S2419_C03_006EA,S2419_C03_006MA,S2419_C04_006MA,S2419_C04_006EA,S2419_C01_007MA,S2419_C01_007EA,S2419_C02_007MA,S2419_C02_007EA,S2419_C03_007EA,S2419_C03_007MA,S2419_C04_007EA,S2419_C04_007MA,S2419_C01_008EA,S2419_C01_008MA,S2419_C02_008MA,S2419_C02_008EA,S2419_C03_008MA,S2419_C03_008EA,S2419_C04_008MA,S2419_C04_008EA,S2419_C01_009EA,S2419_C01_009MA,S2419_C02_009EA,S2419_C02_009MA,S2419_C03_009MA,S2419_C03_009EA,S2419_C04_009MA,S2419_C04_009EA,state
0400000US39,46966,281,51703,258,40979,246,79.3,0.6,45538,339,51100,288,37525,567,73.4,1.2,45197,341,50816,297,37445,490,73.7,1.1,60312,3057,65740,5643,41692,2427,63.4,6.8,49946,800,55165,1625,46890,676,85.0,2.9,51784,504,58540,2249,47347,1268,80.9,3.8,55163,1763,60124,3086,51808,1241,86.2,4.7,65355,1905,70269,3033,61219,2042,87.1,4.8,40196,1416,42429,2688,30128,3946,71.0,11.0,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US45,41448,327,46255,748,36833,443,79.6,1.4,40752,390,45606,878,35388,605,77.6,1.8,40358,384,44829,1363,35117,790,78.3,2.9,60210,6507,61830,2295,50657,5358,81.9,8.8,46802,2988,50621,2240,43159,2962,85.3,6.5,42111,1137,46223,1976,39289,1904,85.0,5.8,44016,1685,50483,1414,40710,1194,80.6,3.0,59412,2831,61321,3983,55788,7650,91.0,14.2,35226,3899,37469,3161,28864,5774,77.0,15.9,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US13,45295,341,50267,341,40330,305,80.2,0.8,44078,877,50233,412,37524,707,74.7,1.5,42852,834,49042,1207,37243,465,75.9,2.0,60958,1236,63162,4018,47529,5240,75.2,9.5,51973,872,55962,3672,50853,1316,90.9,6.8,45076,1252,47035,1734,42426,1615,90.2,5.1,45187,1408,48355,3213,42830,2150,88.6,7.5,66503,1676,67994,3942,65329,2950,96.1,6.9,36108,1315,39673,2359,27477,4061,69.3,11.7,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US08,51543,276,56688,647,46574,493,82.2,1.2,50966,326,56070,711,43792,1298,78.1,2.4,50539,349,55309,858,43117,1175,78.0,2.3,66202,3959,71505,4393,53778,7384,75.2,12.6,52809,2182,60744,1878,50552,1450,83.2,3.4,53855,1935,61812,1648,49882,1436,80.7,3.3,52151,1416,53618,4525,51651,1259,96.3,8.2,68061,3346,69350,3562,66034,6260,95.2,9.8,45622,3118,46800,3017,41134,1931,87.9,7.1,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US15,47862,1331,52028,795,42526,1108,81.7,2.1,43209,1824,49860,2009,39170,2189,78.6,5.2,42413,1193,48638,2755,38816,2164,79.8,6.1,55179,12310,71703,15394,44567,7561,62.2,13.7,50537,1341,54088,6495,47392,3885,87.6,12.9,59943,4720,61778,1826,50264,4042,81.4,6.8,52949,2706,57806,2186,51421,1173,89.0,3.7,70409,4353,73863,5050,60140,5346,81.4,8.3,36695,6613,41267,4645,33762,2332,81.8,10.5,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,41628,454,46848,852,36530,562,78.0,1.8,41073,617,46842,965,34141,1614,72.9,3.8,40483,632,46013,985,33810,1677,73.5,4.0,60030,9064,60854,6456,40952,17757,67.3,29.2,43924,2699,51644,5369,41591,1672,80.5,8.1,42482,2621,45299,2649,40956,1807,90.4,6.3,42685,1959,48982,5947,39053,3651,79.7,12.3,54952,5951,61155,5977,49384,3368,80.8,9.5,36884,2172,40931,1737,29270,6408,71.5,16.2,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US18,44945,538,50832,284,38102,690,75.0,1.3,44609,737,50816,305,36639,413,72.1,0.8,44178,740,50603,306,36612,409,72.4,0.8,56632,4241,61730,3813,40029,6899,64.8,12.2,46010,1369,53152,4272,42062,905,79.1,6.2,44586,1721,48893,2129,40785,917,83.4,4.0,45301,1445,50772,2949,42073,1180,82.9,5.3,61946,1817,66165,3956,57626,6449,87.1,10.4,36751,2028,41345,2108,29195,2852,70.6,7.7,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,42354,323,47835,988,37449,563,78.3,2.0,41924,368,48038,1166,35720,586,74.4,2.1,41657,385,47347,849,35599,590,75.2,1.8,56233,9593,65277,6129,42794,11731,65.6,20.0,47724,1907,52082,2087,44170,2227,84.8,5.0,42219,938,45589,2831,40476,1564,88.8,6.4,42924,1373,46384,2434,41023,1191,88.4,4.8,58699,3084,59571,3190,56504,6051,94.9,11.6,32403,3262,36401,2161,27473,2253,75.5,7.6,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,43070,890,51682,469,35740,669,69.2,1.4,42247,463,51791,565,32445,973,62.6,2.0,41953,472,51581,591,32237,643,62.5,1.5,58460,8027,61627,4435,47702,12906,77.4,22.2,48757,2514,54008,4392,45389,2910,84.0,8.6,41883,884,48594,3286,36797,2258,75.7,7.3,45989,1518,52040,2479,42478,2220,81.6,5.7,57612,3221,65379,3449,47457,6733,72.6,11.6,39103,5102,44633,6063,26248,5767,58.8,14.6,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US53,56182,414,62107,339,48955,885,78.8,1.4,55090,693,61521,415,45413,721,73.8,1.1,54026,1113,61174,437,45024,1017,73.6,1.6,70916,4505,75764,4650,60241,8932,79.5,11.7,56360,1788,64469,4046,51676,992,80.2,5.1,65041,1471,75343,2747,55447,1342,73.6,3.2,58796,2197,64074,3959,54912,1707,85.7,5.9,67247,2311,70744,1485,60637,3522,85.7,5.1,41440,1365,45188,3374,36734,3053,81.3,9.7,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US17,51543,185,57022,477,46013,455,80.7,1.0,50843,227,55797,585,42792,844,76.7,1.6,50526,239,55133,737,42523,739,77.1,1.6,65129,4599,68775,2893,51295,3866,74.6,6.3,52410,974,61120,1196,50400,646,82.5,1.9,60893,643,70509,1677,54169,2435,76.8,3.9,58427,3050,66078,1846,53202,2163,80.5,4.0,64284,2362,69690,4001,61255,1469,87.9,5.8,40107,2931,42246,2007,31186,1094,73.8,4.1,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,46831,501,51545,306,40407,444,78.4,0.9,46043,590,51263,323,37446,694,73.0,1.3,45686,599,51095,338,37371,572,73.1,1.1,52725,5109,58014,6727,43687,4782,75.3,11.0,45657,1734,51435,1348,42155,1647,82.0,3.5,50335,1126,55542,2347,46048,1799,82.9,5.1,57033,2108,61761,1214,53117,2160,86.0,3.9,61331,1940,63327,4864,59099,4528,93.3,10.3,38009,3351,41956,2397,24811,2058,59.1,6.2,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,52428,1079,61158,1106,45343,1070,74.1,2.2,52456,1513,61178,1424,43518,2233,71.1,3.9,52329,1095,61123,1376,43190,2164,70.7,3.7,62804,8676,63438,10776,61774,19324,97.4,32.1,51417,1574,65204,7623,46769,3587,71.7,10.7,53844,3003,60192,5871,50542,2249,84.0,9.4,56372,8221,65760,8583,46617,6380,70.9,15.3,66263,3495,70853,6761,61212,1347,86.4,8.4,44538,5117,49247,5072,40624,2598,82.5,10.0,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US44,52034,532,57337,2313,47324,2096,82.5,4.9,50882,657,54952,3064,44002,3748,80.1,8.1,50630,659,53806,3110,43503,3892,80.9,8.3,70156,8326,71987,11568,49867,7986,69.3,13.4,52205,2095,53444,5003,51644,2529,96.6,10.0,65074,6140,66644,5023,61886,7430,92.9,12.8,62591,3568,70715,8248,52096,6597,73.7,12.6,69890,7572,71091,11429,67626,12959,95.1,23.5,60342,14715,60490,13088,53726,45244,88.8,77.3,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US05,40213,448,42454,1134,36104,557,85.0,2.5,39207,1195,42427,1192,34097,1381,80.4,3.8,38379,1174,41919,640,33894,1354,80.9,3.3,53409,7313,62208,12168,40413,11029,65.0,19.3,43055,3254,51641,3601,40219,2187,77.9,6.4,38950,1833,39344,2711,38629,1800,98.2,7.6,44273,1377,46088,2169,43391,1410,94.1,5.6,54284,5248,59630,5633,51179,3440,85.8,9.6,32269,2013,36016,2042,23413,4283,65.0,12.5,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,48670,1645,52063,1503,43844,2906,84.2,5.9,46672,1114,52282,2848,38122,2179,72.9,5.6,46249,1058,51961,1665,37514,2013,72.2,4.3,56515,8885,60680,9029,49276,3470,81.2,13.9,50075,4804,50036,9650,50115,5978,100.2,24.9,65913,9066,56806,10631,71009,1829,125.0,23.5,52872,3006,54259,4087,52116,2623,96.1,8.3,64094,8814,67769,8133,60957,23114,89.9,34.7,32389,4763,35714,4092,26006,5883,72.8,17.0,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,51834,220,56908,574,46915,460,82.4,1.2,51355,259,56541,618,44479,929,78.7,1.8,51047,267,55978,651,44172,950,78.9,1.9,61723,897,66666,4297,51222,2638,76.8,5.5,53696,1576,60104,2163,51400,801,85.5,3.3,56712,1429,61508,1106,52227,1104,84.9,2.1,57177,1678,61774,2058,54132,2862,87.6,5.5,61251,1411,62280,2985,56714,6070,91.1,10.2,40408,1092,43891,3594,30469,2178,69.4,7.3,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,42094,632,48439,2011,36875,1036,76.1,3.4,40913,774,47084,1476,33833,1580,71.9,3.9,40561,787,46910,1553,33487,1514,71.4,3.9,47288,4700,48887,4792,40161,7999,82.2,15.9,43372,5138,56773,7481,39455,2783,69.5,9.9,41956,2280,47038,6447,39872,2795,84.8,11.9,50051,2736,51451,4305,48111,4030,93.5,10.8,56771,3668,59346,4123,50243,6733,84.7,11.8,37316,4432,41684,3851,27109,5109,65.0,13.0,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US04,44478,609,48392,946,40407,324,83.5,1.8,43428,713,47433,771,39064,947,82.4,2.4,42425,421,46669,565,38462,950,82.4,2.2,60032,4099,61831,3349,51824,3708,83.8,7.6,47678,2263,52190,2900,45020,2106,86.3,6.0,46651,1031,51520,1044,41438,1129,80.4,2.8,45399,823,50236,2207,42627,1244,84.9,4.5,61759,1915,67466,5344,53516,3385,79.3,7.8,33757,2877,36448,1138,28702,3838,78.7,10.9,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US12,41266,153,44601,695,37863,511,84.9,1.7,40351,188,42351,233,36002,332,85.0,0.9,39539,491,41761,242,35754,340,85.6,0.9,51830,645,55601,3194,45847,3456,82.5,7.7,45517,1019,50068,2308,43596,1480,87.1,4.7,46298,472,51313,733,42657,731,83.1,1.9,43496,1495,49091,2176,41285,621,84.1,4.0,63413,3229,69356,3713,58096,3790,83.8,7.0,31903,931,35838,1048,26289,1315,73.4,3.8,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,61995,308,67283,779,56032,672,83.3,1.4,61351,360,66769,686,52389,866,78.5,1.5,61064,367,66301,722,52308,699,78.9,1.3,76140,4457,81108,2486,60956,7767,75.2,9.2,64601,2036,71580,1682,60110,1940,84.0,3.2,67185,1465,72387,3537,63422,2837,87.6,5.7,69990,2029,74969,3650,66123,1637,88.2,5.0,70265,3197,70788,6248,69622,5752,98.4,12.4,46683,3784,51732,2284,37271,3563,72.0,7.6,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,75358,1805,81322,1843,71050,1270,87.4,2.4,70853,1322,73576,4234,65910,4096,89.6,7.4,70166,2921,71607,1775,65925,4049,92.1,6.1,121597,37209,152209,16814,64490,66028,42.4,44.9,72521,3123,82410,9109,70056,4064,85.0,10.5,65764,4084,67438,8762,62954,6989,93.4,13.9,75668,7168,76935,15856,56284,26810,73.2,37.9,102132,3237,110597,5035,94092,10500,85.1,10.6,71817,18269,98200,27753,60331,24729,61.4,37.5,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,47750,917,53685,1536,39363,1354,73.3,3.0,46326,775,52168,604,36246,615,69.5,1.3,45445,794,51613,534,36034,647,69.8,1.3,70342,8376,72559,4900,43605,10234,60.1,14.7,53371,3448,70157,4113,45062,2908,64.2,5.7,50446,1156,55589,2524,45680,2129,82.2,5.5,50179,1452,52055,2483,47134,2265,90.5,5.5,59631,3623,66012,4945,46561,3989,70.5,7.8,40162,5863,47243,5589,23544,3535,49.8,8.7,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,54514,509,58623,1059,50985,239,87.0,1.6,51993,199,56188,495,47772,912,85.0,1.8,51642,205,55301,565,47446,726,85.8,1.6,68680,4484,72211,3788,55455,4814,76.8,7.3,55193,891,60316,1236,52288,741,86.7,2.2,63490,1558,69313,2057,59136,1717,85.3,3.4,66094,1145,71075,1168,61888,936,87.1,1.8,63681,2676,67875,3462,60893,1569,89.7,4.8,37209,1091,40696,727,31319,1424,77.0,4.0,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
