GEO_ID,S2408_C01_001E,S2408_C01_001M,S2408_C02_001E,S2408_C02_001M,S2408_C03_001E,S2408_C03_001M,S2408_C04_001E,S2408_C04_001M,S2408_C05_001E,S2408_C05_001M,S2408_C01_002E,S2408_C01_002M,S2408_C02_002E,S2408_C02_002M,S2408_C03_002E,S2408_C03_002M,S2408_C04_002E,S2408_C04_002M,S2408_C05_002E,S2408_C05_002M,S2408_C01_003E,S2408_C01_003M,S2408_C02_003E,S2408_C02_003M,S2408_C03_003E,S2408_C03_003M,S2408_C04_003E,S2408_C04_003M,S2408_C05_003E,S2408_C05_003M,S2408_C01_004E,S2408_C01_004M,S2408_C02_004E,S2408_C02_004M,S2408_C03_004E,S2408_C03_004M,S2408_C04_004E,S2408_C04_004M,S2408_C05_004E,S2408_C05_004M,S2408_C01_005E,S2408_C01_005M,S2408_C02_005E,S2408_C02_005M,S2408_C03_005E,S2408_C03_005M,S2408_C04_005E,S2408_C04_005M,S2408_C05_005E,S2408_C05_005M,S2408_C01_006E,S2408_C01_006M,S2408_C02_006E,S2408_C02_006M,S2408_C03_006E,S2408_C03_006M,S2408_C04_006E,S2408_C04_006M,S2408_C05_006E,S2408_C05_006M,S2408_C01_007E,S2408_C01_007M,S2408_C02_007E,S2408_C02_007M,S2408_C03_007E,S2408_C03_007M,S2408_C04_007E,S2408_C04_007M,S2408_C05_007E,S2408_C05_007M,S2408_C01_008E,S2408_C01_008M,S2408_C02_008E,S2408_C02_008M,S2408_C03_008E,S2408_C03_008M,S2408_C04_008E,S2408_C04_008M,S2408_C05_008E,S2408_C05_008M,S2408_C01_009E,S2408_C01_009M,S2408_C02_009E,S2408_C02_009M,S2408_C03_009E,S2408_C03_009M,S2408_C04_009E,S2408_C04_009M,S2408_C05_009E,S2408_C05_009M,NAME,S2408_C01_001MA,S2408_C01_001EA,S2408_C02_001MA,S2408_C02_001EA,S2408_C03_001EA,S2408_C03_001MA,S2408_C04_001EA,S2408_C04_001MA,S2408_C05_001EA,S2408_C05_001MA,S2408_C01_002EA,S2408_C01_002MA,S2408_C02_002MA,S2408_C02_002EA,S2408_C03_002EA,S2408_C03_002MA,S2408_C04_002EA,S2408_C04_002MA,S2408_C05_002EA,S2408_C05_002MA,S2408_C01_003EA,S2408_C01_003MA,S2408_C02_003MA,S2408_C02_003EA,S2408_C03_003EA,S2408_C03_003MA,S2408_C04_003EA,S2408_C04_003MA,S2408_C05_003EA,S2408_C05_003MA,S2408_C01_004EA,S2408_C01_004MA,S2408_C02_004EA,S2408_C02_004MA,S2408_C03_004EA,S2408_C03_004MA,S2408_C04_004EA,S2408_C04_004MA,S2408_C05_004EA,S2408_C05_004MA,S2408_C01_005EA,S2408_C01_005MA,S2408_C02_005EA,S2408_C02_005MA,S2408_C03_005MA,S2408_C03_005EA,S2408_C04_005EA,S2408_C04_005MA,S2408_C05_005EA,S2408_C05_005MA,S2408_C01_006EA,S2408_C01_006MA,S2408_C02_006EA,S2408_C02_006MA,S2408_C03_006EA,S2408_C03_006MA,S2408_C04_006EA,S2408_C04_006MA,S2408_C05_006EA,S2408_C05_006MA,S2408_C01_007EA,S2408_C01_007MA,S2408_C02_007MA,S2408_C02_007EA,S2408_C03_007EA,S2408_C03_007MA,S2408_C04_007EA,S2408_C04_007MA,S2408_C05_007EA,S2408_C05_007MA,S2408_C01_008EA,S2408_C01_008MA,S2408_C02_008MA,S2408_C02_008EA,S2408_C03_008EA,S2408_C03_008MA,S2408_C04_008EA,S2408_C04_008MA,S2408_C05_008EA,S2408_C05_008MA,S2408_C01_009EA,S2408_C01_009MA,S2408_C02_009EA,S2408_C02_009MA,S2408_C03_009EA,S2408_C03_009MA,S2408_C04_009EA,S2408_C04_009MA,S2408_C05_009MA,S2408_C05_009EA,state
0400000US54,741817,9426,389501,6146,52.5,0.6,352316,6544,47.5,0.6,511826,9834,288921,7298,56.4,0.9,222905,6403,43.6,0.9,498241,9750,279155,6975,56.0,0.9,219086,6392,44.0,0.9,13585,1898,9766,1454,71.9,5.0,3819,924,28.1,5.0,58162,4405,19016,2594,32.7,3.1,39146,3025,67.3,3.1,52064,4313,22251,2413,42.7,3.2,29813,3075,57.3,3.2,61604,4107,26788,2825,43.5,3.3,34816,2909,56.5,3.3,27365,2943,14680,2197,53.6,4.9,12685,1782,46.4,4.9,30796,2698,17845,1942,57.9,4.2,12951,1811,42.1,4.2,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1791438,10371,949076,7083,53.0,0.3,842362,7193,47.0,0.3,1260941,11855,703244,8502,55.8,0.5,557697,8449,44.2,0.5,1198012,11715,660794,8288,55.2,0.5,537218,8236,44.8,0.5,62929,3572,42450,2354,67.5,2.5,20479,2260,32.5,2.5,120540,5293,43343,2788,36.0,1.6,77197,3877,64.0,1.6,98072,4950,46166,3025,47.1,2.1,51906,3457,52.9,2.1,120271,5728,41134,3101,34.2,1.7,79137,3921,65.8,1.7,71114,3497,42203,2752,59.3,2.7,28911,2449,40.7,2.7,120500,5126,72986,3772,60.6,1.7,47514,2780,39.4,1.7,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2993716,12072,1553475,8362,51.9,0.2,1440241,10463,48.1,0.2,2228047,14183,1235067,9106,55.4,0.4,992980,11569,44.6,0.4,2130751,14600,1167252,9532,54.8,0.4,963499,11565,45.2,0.4,97296,3867,67815,3372,69.7,1.6,29481,1699,30.3,1.6,271922,6883,80287,3758,29.5,1.1,191635,5629,70.5,1.1,178082,6256,73742,3421,41.4,1.5,104340,4766,58.6,1.5,127404,5123,51352,3139,40.3,1.8,76052,3705,59.7,1.8,37356,2784,19112,2053,51.2,3.4,18244,1686,48.8,3.4,150905,5483,93915,4525,62.2,1.8,56990,3311,37.8,1.8,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1004429,13869,533523,9416,53.1,0.5,470906,8310,46.9,0.5,648001,14534,351303,9247,54.2,0.9,296698,9016,45.8,0.9,620533,14371,331107,9253,53.4,0.9,289426,8674,46.6,0.9,27468,2896,20196,2434,73.5,3.8,7272,1242,26.5,3.8,37908,3902,14282,1928,37.7,3.9,23626,3038,62.3,3.9,58893,5146,30924,3835,52.5,3.7,27969,2897,47.5,3.7,137979,5746,55915,3852,40.5,2.2,82064,4571,59.5,2.2,24131,2714,15170,2202,62.9,5.6,8961,1658,37.1,5.6,97517,5381,65929,4117,67.6,2.4,31588,3041,32.4,2.4,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US20,1442550,10817,764122,8120,53.0,0.3,678428,6326,47.0,0.3,1014379,12660,576572,9121,56.8,0.5,437807,7713,43.2,0.5,970700,12759,545941,9487,56.2,0.6,424759,7291,43.8,0.6,43679,3049,30631,2531,70.1,3.2,13048,1685,29.9,3.2,116275,5741,36147,3080,31.1,2.0,80128,4372,68.9,2.0,100023,4251,41951,2657,41.9,2.0,58072,3146,58.1,2.0,86085,4212,34753,2558,40.4,2.3,51332,3223,59.6,2.3,35942,3435,17963,2131,50.0,4.3,17979,2480,50.0,4.3,89846,3790,56736,3021,63.1,2.3,33110,2552,36.9,2.3,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US51,4180915,20665,2167141,11705,51.8,0.2,2013774,16205,48.2,0.2,2803269,21990,1535189,13956,54.8,0.4,1268080,15754,45.2,0.4,2667161,20496,1445940,13703,54.2,0.4,1221221,14960,45.8,0.4,136108,6956,89249,5524,65.6,1.9,46859,3314,34.4,1.9,328756,9378,114100,5191,34.7,1.1,214656,6925,65.3,1.1,330724,10508,124713,6551,37.7,1.3,206011,7128,62.3,1.3,179393,8022,77257,5371,43.1,2.0,102136,5484,56.9,2.0,320016,8859,192188,7042,60.1,1.4,127828,5556,39.9,1.4,218757,7478,123694,5718,56.5,1.6,95063,4633,43.5,1.6,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,400818,5548,217257,3427,54.2,0.7,183561,4149,45.8,0.7,263514,7344,152884,4802,58.0,1.1,110630,4511,42.0,1.1,248627,7140,142219,4697,57.2,1.2,106408,4553,42.8,1.2,14887,1919,10665,1536,71.6,4.4,4222,846,28.4,4.4,43258,3464,13603,2348,31.4,4.3,29655,2716,68.6,4.3,28584,2962,12576,1593,44.0,4.0,16008,2134,56.0,4.0,22516,2304,9739,1280,43.3,4.3,12777,1738,56.7,4.3,12992,1898,7795,1551,60.0,6.2,5197,957,40.0,6.2,29954,2349,20660,1669,69.0,3.5,9294,1439,31.0,3.5,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US34,4487823,20860,2358060,12363,52.5,0.2,2129763,14359,47.5,0.2,3378425,21833,1863447,15340,55.2,0.3,1514978,15893,44.8,0.3,3203326,22213,1743007,15819,54.4,0.4,1460319,16089,45.6,0.4,175099,7029,120440,5163,68.8,1.5,54659,3703,31.2,1.5,309382,8451,109645,5258,35.4,1.4,199737,6756,64.6,1.4,332076,8863,138565,6041,41.7,1.4,193511,6581,58.3,1.4,190967,6932,75737,4158,39.7,1.8,115230,5761,60.3,1.8,67423,4764,43332,3458,64.3,2.7,24091,2567,35.7,2.7,209550,8187,127334,6468,60.8,1.8,82216,4883,39.2,1.8,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,5637441,21644,2910597,13837,51.6,0.2,2726844,14929,48.4,0.2,4155691,23894,2278804,15295,54.8,0.2,1876887,15893,45.2,0.2,3997408,23818,2166917,15302,54.2,0.3,1830491,15825,45.8,0.3,158283,5866,111887,4438,70.7,1.8,46396,3607,29.3,1.8,547344,12612,172064,6218,31.4,0.8,375280,9095,68.6,0.8,378772,9469,158155,5325,41.8,1.0,220617,7105,58.2,1.0,182789,7581,77506,4295,42.4,1.6,105283,5363,57.6,1.6,97285,5164,53075,3519,54.6,2.3,44210,3373,45.4,2.3,275560,9462,170993,6562,62.1,1.2,104567,5058,37.9,1.2,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US45,2315748,17749,1182781,10895,51.1,0.3,1132967,12991,48.9,0.3,1711583,19478,921787,12228,53.9,0.5,789796,13012,46.1,0.5,1623603,19666,863509,12398,53.2,0.5,760094,12886,46.8,0.5,87980,6028,58278,4281,66.2,2.5,29702,3180,33.8,2.5,141635,7584,49445,4587,34.9,2.3,92190,5282,65.1,2.3,121767,5883,50053,3405,41.1,1.9,71714,4072,58.9,1.9,157088,7601,54234,3739,34.5,1.7,102854,5756,65.5,1.7,54311,4615,31132,3483,57.3,4.1,23179,2967,42.7,4.1,129364,6992,76130,5275,58.8,2.1,53234,3683,41.2,2.1,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US13,4953466,24667,2558108,14380,51.6,0.2,2395358,18318,48.4,0.2,3716389,26664,2014554,18168,54.2,0.3,1701835,18779,45.8,0.3,3506215,25531,1870651,18722,53.4,0.4,1635564,17879,46.6,0.4,210174,8542,143903,6858,68.5,1.6,66271,4331,31.5,1.6,276891,11065,102361,5817,37.0,1.5,174530,8250,63.0,1.5,325703,11610,128630,7037,39.5,1.7,197073,9296,60.5,1.7,230479,9681,81355,5435,35.3,1.7,149124,7119,64.7,1.7,130325,6777,68594,4860,52.6,2.8,61731,5160,47.4,2.8,273679,11217,162614,7893,59.4,1.7,111065,6611,40.6,1.7,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US08,2982794,18123,1594353,11806,53.5,0.3,1388441,11922,46.5,0.3,2169458,19505,1231192,13978,56.8,0.4,938266,12745,43.2,0.4,2018587,20561,1133814,13710,56.2,0.4,884773,13436,43.8,0.4,150871,7154,97378,5267,64.5,1.9,53493,3888,35.5,1.9,234501,7958,78337,4533,33.4,1.4,156164,5920,66.6,1.4,199196,7474,84144,4818,42.2,1.7,115052,5337,57.8,1.7,117800,6424,51284,3805,43.5,2.0,66516,4237,56.5,2.0,79449,5395,48364,3832,60.9,2.5,31085,2949,39.1,2.5,182390,6867,101032,4738,55.4,1.6,81358,4281,44.6,1.6,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US15,684905,7650,350203,5782,51.1,0.6,334702,5117,48.9,0.6,446852,9128,234747,6671,52.5,0.9,212105,5804,47.5,0.9,418003,9314,218509,6707,52.3,1.0,199494,6026,47.7,1.0,28849,3006,16238,2344,56.3,4.7,12611,1720,43.7,4.7,54049,3989,18653,2304,34.5,3.2,35396,2972,65.5,3.2,23915,2313,14591,1778,61.0,4.8,9324,1513,39.0,4.8,63502,3748,24458,2496,38.5,2.8,39044,2655,61.5,2.8,48024,3657,31092,2839,64.7,3.2,16932,1962,35.3,3.2,48563,3362,26662,2673,54.9,3.6,21901,2205,45.1,3.6,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,453723,6188,235253,4165,51.8,0.7,218470,4508,48.2,0.7,300423,7103,165518,4124,55.1,0.9,134905,4815,44.9,0.9,281124,6878,150911,4113,53.7,1.0,130213,4787,46.3,1.0,19299,2240,14607,1722,75.7,4.0,4692,1016,24.3,4.0,52342,3594,16508,2001,31.5,3.4,35834,3131,68.5,3.4,33499,2603,15049,1497,44.9,3.1,18450,1859,55.1,3.1,20282,2431,9707,1453,47.9,4.9,10575,1698,52.1,4.9,11307,1578,5849,924,51.7,5.7,5458,1107,48.3,5.7,35870,2374,22622,1897,63.1,3.0,13248,1333,36.9,3.0,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US18,3238769,17111,1698000,10899,52.4,0.3,1540769,12750,47.6,0.3,2460311,17191,1371556,12641,55.7,0.4,1088755,13603,44.3,0.4,2370347,17564,1309202,12719,55.2,0.4,1061145,13677,44.8,0.4,89964,5092,62354,3952,69.3,2.2,27610,2542,30.7,2.2,293567,8792,90945,4874,31.0,1.2,202622,6374,69.0,1.2,169747,6678,74409,4556,43.8,2.1,95338,5118,56.2,2.1,117862,5989,47442,3302,40.3,1.9,70420,4257,59.7,1.9,49681,3647,26056,2302,52.4,3.8,23625,2842,47.6,3.8,147601,6559,87592,4809,59.3,1.9,60009,3776,40.7,1.9,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,1995789,14195,1043858,8963,52.3,0.3,951931,10748,47.7,0.3,1461575,13839,812811,9539,55.6,0.5,648764,9951,44.4,0.5,1407513,14443,774079,9943,55.0,0.5,633434,10146,45.0,0.5,54062,3587,38732,3050,71.6,2.6,15330,1664,28.4,2.6,151122,6453,46204,3957,30.6,2.1,104918,5180,69.4,2.1,104486,5168,44060,3251,42.2,2.3,60426,3841,57.8,2.3,128562,5880,49243,3733,38.3,2.2,79319,4527,61.7,2.2,42295,3646,22800,2496,53.9,3.2,19495,2061,46.1,3.2,107749,5722,68740,4434,63.8,2.1,39009,2992,36.2,2.1,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2015672,17879,1029182,10608,51.1,0.4,986490,12652,48.9,0.4,1476546,16274,794880,11106,53.8,0.5,681666,11305,46.2,0.5,1404710,15623,746816,11096,53.2,0.6,657894,11738,46.8,0.6,71836,5275,48064,4316,66.9,2.9,23772,2507,33.1,2.9,120134,6099,37762,3267,31.4,2.2,82372,5015,68.6,2.2,133740,7364,56611,4432,42.3,2.5,77129,5521,57.7,2.5,111790,6561,37235,3279,33.3,2.4,74555,5347,66.7,2.4,44200,3810,22221,2445,50.3,3.4,21979,2387,49.7,3.4,129262,6612,80473,5239,62.3,2.5,48789,4073,37.7,2.5,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US53,3692600,19704,1977346,13639,53.5,0.2,1715254,12273,46.5,0.2,2607613,22739,1500302,14990,57.5,0.3,1107311,13353,42.5,0.3,2462721,21567,1408591,14172,57.2,0.3,1054130,12730,42.8,0.3,144892,6414,91711,4866,63.3,1.8,53181,3485,36.7,1.8,299583,9321,103327,4924,34.5,1.3,196256,7253,65.5,1.3,238570,8418,108216,5754,45.4,1.5,130354,5158,54.6,1.5,214812,8528,82151,4736,38.2,1.4,132661,5724,61.8,1.4,105369,5481,65248,4074,61.9,2.2,40121,3137,38.1,2.2,226653,7644,118102,5576,52.1,1.6,108551,4938,47.9,1.6,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US17,6294086,22560,3291779,13601,52.3,0.1,3002307,15055,47.7,0.1,4712778,25520,2611102,17340,55.4,0.2,2101676,15990,44.6,0.2,4475141,25202,2442655,17085,54.6,0.2,2032486,15636,45.4,0.2,237637,6791,168447,5921,70.9,1.3,69190,3675,29.1,1.3,549167,11019,186622,6768,34.0,1.0,362545,8946,66.0,1.0,406811,10624,177252,6839,43.6,1.1,229559,6866,56.4,1.1,223653,7688,91229,4324,40.8,1.5,132424,6046,59.2,1.5,101798,6602,54287,4212,53.3,2.6,47511,4210,46.7,2.6,299879,8299,171287,6887,57.1,1.6,128592,5917,42.9,1.6,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,1615999,9976,845207,6194,52.3,0.3,770792,7692,47.7,0.3,1165710,10812,654159,6884,56.1,0.4,511551,7382,43.9,0.4,1107467,10108,612414,6942,55.3,0.5,495053,7201,44.7,0.5,58243,3592,41745,2554,71.7,2.8,16498,2163,28.3,2.8,135429,4975,39702,2360,29.3,1.6,95727,4438,70.7,1.6,98253,4958,38202,2553,38.9,1.9,60051,3718,61.1,1.9,89960,4268,36951,2535,41.1,2.1,53009,3214,58.9,2.1,25750,2321,14595,1787,56.7,4.0,11155,1320,43.3,4.0,100897,4337,61598,3206,61.1,2.0,39299,2725,38.9,2.0,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,729001,7362,379821,4660,52.1,0.5,349180,5201,47.9,0.5,510306,7012,285154,4964,55.9,0.7,225152,5263,44.1,0.7,486278,7011,268836,5103,55.3,0.8,217442,5313,44.7,0.8,24028,2216,16318,1573,67.9,4.4,7710,1425,32.1,4.4,83132,5550,28226,3009,34.0,2.5,54906,3945,66.0,2.5,48968,3519,18383,2009,37.5,2.8,30585,2422,62.5,2.8,21619,2127,9288,1343,43.0,4.6,12331,1579,57.0,4.6,17023,2228,10407,1674,61.1,5.5,6616,1260,38.9,5.5,47953,3127,28363,2309,59.1,3.0,19590,1980,40.9,3.0,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US44,527497,8056,265664,4880,50.4,0.6,261833,5199,49.6,0.6,380041,9120,200874,5632,52.9,1.0,179167,6283,47.1,1.0,362972,8939,189513,5568,52.2,1.1,173459,6207,47.8,1.1,17069,2441,11361,1641,66.6,5.2,5708,1360,33.4,5.2,55923,4280,16985,2019,30.4,3.3,38938,3825,69.6,3.3,33265,3078,13875,2033,41.7,4.3,19390,2129,58.3,4.3,20734,2342,9916,1564,47.8,4.9,10818,1525,52.2,4.9,13482,2190,8378,1778,62.1,6.8,5104,1085,37.9,6.8,24052,3070,15636,2518,65.0,5.1,8416,1470,35.0,5.1,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US05,1317275,12542,689487,9576,52.3,0.5,627788,7893,47.7,0.5,938382,12921,515541,10832,54.9,0.7,422841,8192,45.1,0.7,891213,12784,484063,10484,54.3,0.8,407150,8308,45.7,0.8,47169,3578,31478,2823,66.7,3.3,15691,1989,33.3,3.3,96869,5117,33767,3114,34.9,2.7,63102,4282,65.1,2.7,68882,4145,29731,2890,43.2,3.4,39151,3447,56.8,3.4,95401,6324,34177,3149,35.8,2.1,61224,4417,64.2,2.1,26601,3445,15674,2601,58.9,4.8,10927,1711,41.1,4.8,91140,5412,60597,4240,66.5,2.7,30543,3162,33.5,2.7,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,458434,6653,232197,4340,50.7,0.6,226237,4529,49.3,0.6,329956,7569,174358,5366,52.8,1.1,155598,5076,47.2,1.1,310120,7452,160213,5542,51.7,1.2,149907,4793,48.3,1.2,19836,2625,14145,2066,71.3,4.9,5691,1263,28.7,4.9,37866,3139,12872,1854,34.0,3.9,24994,2502,66.0,3.9,12443,1903,6027,1463,48.4,7.8,6416,1252,51.6,7.8,46661,3165,18475,2295,39.6,3.9,28186,2530,60.4,3.9,10394,1433,7077,1263,68.1,6.6,3317,774,31.9,6.6,21114,2098,13388,1778,63.4,5.7,7726,1435,36.6,5.7,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
