GEO_ID,S2418_C01_001E,S2418_C01_001M,S2418_C02_001E,S2418_C02_001M,S2418_C03_001E,S2418_C03_001M,S2418_C04_001E,S2418_C04_001M,S2418_C01_002E,S2418_C01_002M,S2418_C02_002E,S2418_C02_002M,S2418_C03_002E,S2418_C03_002M,S2418_C04_002E,S2418_C04_002M,S2418_C01_003E,S2418_C01_003M,S2418_C02_003E,S2418_C02_003M,S2418_C03_003E,S2418_C03_003M,S2418_C04_003E,S2418_C04_003M,S2418_C01_004E,S2418_C01_004M,S2418_C02_004E,S2418_C02_004M,S2418_C03_004E,S2418_C03_004M,S2418_C04_004E,S2418_C04_004M,S2418_C01_005E,S2418_C01_005M,S2418_C02_005E,S2418_C02_005M,S2418_C03_005E,S2418_C03_005M,S2418_C04_005E,S2418_C04_005M,S2418_C01_006E,S2418_C01_006M,S2418_C02_006E,S2418_C02_006M,S2418_C03_006E,S2418_C03_006M,S2418_C04_006E,S2418_C04_006M,S2418_C01_007E,S2418_C01_007M,S2418_C02_007E,S2418_C02_007M,S2418_C03_007E,S2418_C03_007M,S2418_C04_007E,S2418_C04_007M,S2418_C01_008E,S2418_C01_008M,S2418_C02_008E,S2418_C02_008M,S2418_C03_008E,S2418_C03_008M,S2418_C04_008E,S2418_C04_008M,S2418_C01_009E,S2418_C01_009M,S2418_C02_009E,S2418_C02_009M,S2418_C03_009E,S2418_C03_009M,S2418_C04_009E,S2418_C04_009M,NAME,S2418_C01_001MA,S2418_C01_001EA,S2418_C02_001EA,S2418_C02_001MA,S2418_C03_001EA,S2418_C03_001MA,S2418_C04_001MA,S2418_C04_001EA,S2418_C01_002MA,S2418_C01_002EA,S2418_C02_002EA,S2418_C02_002MA,S2418_C03_002EA,S2418_C03_002MA,S2418_C04_002EA,S2418_C04_002MA,S2418_C01_003EA,S2418_C01_003MA,S2418_C02_003EA,S2418_C02_003MA,S2418_C03_003MA,S2418_C03_003EA,S2418_C04_003MA,S2418_C04_003EA,S2418_C01_004MA,S2418_C01_004EA,S2418_C02_004EA,S2418_C02_004MA,S2418_C03_004EA,S2418_C03_004MA,S2418_C04_004MA,S2418_C04_004EA,S2418_C01_005MA,S2418_C01_005EA,S2418_C02_005MA,S2418_C02_005EA,S2418_C03_005EA,S2418_C03_005MA,S2418_C04_005EA,S2418_C04_005MA,S2418_C01_006MA,S2418_C01_006EA,S2418_C02_006MA,S2418_C02_006EA,S2418_C03_006MA,S2418_C03_006EA,S2418_C04_006EA,S2418_C04_006MA,S2418_C01_007EA,S2418_C01_007MA,S2418_C02_007MA,S2418_C02_007EA,S2418_C03_007MA,S2418_C03_007EA,S2418_C04_007EA,S2418_C04_007MA,S2418_C01_008EA,S2418_C01_008MA,S2418_C02_008EA,S2418_C02_008MA,S2418_C03_008MA,S2418_C03_008EA,S2418_C04_008MA,S2418_C04_008EA,S2418_C01_009MA,S2418_C01_009EA,S2418_C02_009MA,S2418_C02_009EA,S2418_C03_009MA,S2418_C03_009EA,S2418_C04_009EA,S2418_C04_009MA,state
0400000US39,36775,207,43895,738,30912,199,70.4,1.3,35566,239,42478,634,28325,447,66.7,1.5,35239,248,42122,334,28198,454,66.9,1.3,50609,980,56991,4035,31979,2183,56.1,5.4,40035,786,45260,2027,37018,688,81.8,4.1,45165,980,52199,1012,39881,1268,76.4,2.8,48546,1879,52426,1966,44635,2075,85.1,4.9,62390,1366,66943,2938,57762,3603,86.3,6.6,24561,1142,31448,1258,16604,783,52.8,3.6,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US45,32528,599,39312,922,28803,618,73.3,2.1,31775,287,37934,1060,26792,384,70.6,2.1,31395,286,36963,637,26624,390,72.0,1.6,50386,4352,57276,9151,36705,4746,64.1,12.2,34809,1819,40775,2922,31834,968,78.1,6.0,39055,1258,43113,2008,35288,1574,81.9,5.6,40530,1004,45896,1704,36570,1265,79.7,3.5,56516,2246,59266,3308,48098,5038,81.2,9.8,22550,1773,27490,3608,18840,1658,68.5,9.8,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US13,36117,260,41840,279,30784,261,73.6,0.9,35342,310,41674,366,28849,684,69.2,1.8,34490,628,41072,361,28426,696,69.2,1.8,51214,1299,60348,3398,38703,3712,64.1,8.0,40997,1183,47268,2989,37501,1936,79.3,6.6,40502,715,43717,2693,36862,1484,84.3,6.8,39878,1124,42811,2298,37986,1725,88.7,6.3,64030,3395,66919,3525,61282,1710,91.6,5.5,25064,1208,30840,847,17652,1372,57.2,4.6,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US08,41343,303,48223,999,35160,413,72.9,1.6,40452,368,47247,806,32294,321,68.4,1.2,39949,619,46395,729,32118,320,69.2,1.1,51821,1337,60953,2014,38506,3796,63.2,6.7,44647,2060,50578,1914,41321,1207,81.7,3.5,47237,1444,56058,1973,41858,1385,74.7,3.3,47138,1416,48490,2882,45935,2424,94.7,7.2,62909,4844,65465,4435,61202,3083,93.5,7.4,29928,2176,36043,1695,21516,1064,59.7,3.6,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US15,40008,1074,44669,2316,34899,960,78.1,4.2,36041,677,41299,895,31361,586,75.9,2.0,35598,692,40771,892,31183,570,76.5,2.0,48073,4857,60485,12635,37283,8018,61.6,20.2,43289,3986,50035,4028,40916,3210,81.8,8.1,51959,3442,60784,1254,45829,3258,75.4,5.1,48718,1862,50424,3300,48175,1943,95.5,7.5,63523,5538,71598,1950,54466,7103,76.1,10.0,25445,3341,29642,4752,22384,3846,75.5,19.5,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,35073,675,40766,698,28605,1155,70.2,2.9,33831,1406,40700,818,26470,601,65.0,1.8,32497,1123,39727,1165,26400,646,66.5,2.3,51346,2715,57428,8382,27831,12417,48.5,21.6,35729,1650,35938,4484,35640,1900,99.2,13.8,39069,2568,42028,2417,35360,2667,84.1,7.8,37932,2843,44008,3244,31416,1331,71.4,5.8,50794,3809,57222,8036,46674,3632,81.6,12.1,29099,3430,35676,2979,16665,3988,46.7,11.6,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US18,36073,290,43010,927,29894,478,69.5,1.7,35958,312,43378,1050,28398,646,65.5,2.1,35706,306,42514,888,28408,650,66.8,1.9,47376,5136,56535,4916,27662,4511,48.9,9.2,35172,1133,43777,2815,31988,729,73.1,4.6,38473,1218,44532,2474,32584,1555,73.2,5.2,40277,1312,43734,2448,37290,1698,85.3,5.9,58537,4306,62716,4305,52017,2606,82.9,6.9,25502,1057,31624,1010,15752,1333,49.8,4.2,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,33850,620,40216,394,29085,679,72.3,1.8,32481,567,40209,526,26720,460,66.5,1.5,32264,332,39619,1117,26650,475,67.3,2.1,49404,4129,52311,4827,31248,4999,59.7,9.8,37386,1471,41804,3659,35619,1767,85.2,8.4,36886,1508,41713,1358,32567,1985,78.1,5.2,39283,1263,41750,1395,37105,1164,88.9,3.7,55052,3378,57291,3380,50531,4315,88.2,9.2,21934,948,25861,1882,16016,1107,61.9,6.4,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,33955,930,43605,1396,26943,415,61.8,2.1,32254,474,43575,1730,25358,532,58.2,2.7,31951,409,42689,1466,25198,574,59.0,2.5,46877,6391,52307,8576,32300,4380,61.8,12.2,37347,2984,45104,6399,34229,2631,75.9,11.8,39623,1874,45477,1802,32943,2453,72.4,6.3,41594,1010,48635,2937,38446,3341,79.1,7.8,54570,4145,62250,4312,43551,5613,70.0,9.7,22793,2256,31098,1663,15000,1871,48.2,6.3,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US53,42863,731,51678,350,35768,379,69.2,0.8,41602,312,51062,386,32560,640,63.8,1.2,41188,310,50585,404,32373,436,64.0,0.9,56640,5999,66437,6679,40361,5403,60.8,9.4,45193,1456,51645,2137,42109,1094,81.5,3.7,55021,1751,67976,2709,44575,1786,65.6,3.6,51386,721,57540,3584,48376,2126,84.1,5.9,62831,3178,67294,3541,55640,3693,82.7,6.5,27114,1351,32571,2600,21181,984,65.0,6.2,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US17,40668,195,47711,627,32914,566,69.0,1.3,40018,348,46963,438,31449,231,67.0,0.7,39041,560,46212,453,31357,237,67.9,0.8,52990,2308,61390,1089,36646,2369,59.7,4.0,41309,581,46353,2149,39852,1111,86.0,4.6,51220,688,61092,855,43882,2439,71.8,4.2,49908,1431,57415,4673,43562,2152,75.9,6.9,61291,1068,64777,3415,58246,3973,89.9,8.4,25735,803,32478,2381,18236,1403,56.1,5.2,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,37087,325,44968,835,30725,333,68.3,1.5,36714,391,44656,1221,29472,755,66.0,2.5,36408,377,43694,1317,29539,771,67.6,2.8,48937,4114,52453,6383,26982,4381,51.4,8.9,35209,1272,40660,3652,32873,1742,80.8,8.6,41265,1011,49564,3192,34171,3312,68.9,8.0,49720,2065,53617,3961,45361,2764,84.6,7.7,58030,3727,61011,3683,51853,3743,85.0,8.3,26443,1222,35592,2299,18743,3211,52.7,9.7,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,41616,504,51102,765,34112,1545,66.8,3.1,41330,690,51262,921,32043,979,62.5,2.1,41117,713,51192,951,31925,951,62.4,2.0,50524,6371,52066,6955,40973,10331,78.7,20.7,41674,1405,50587,4908,39418,2431,77.9,9.5,46232,1983,55738,6103,41677,2087,74.8,9.8,42312,4859,51112,9675,37631,5083,73.6,17.0,64383,4022,70424,7019,54983,10217,78.1,17.4,32045,2133,40471,3276,21657,2422,53.5,7.2,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US44,40974,516,50015,3363,33767,1672,67.5,6.1,38478,1614,46524,1387,30922,732,66.5,2.7,37455,1278,45871,1429,30788,750,67.1,2.9,53794,9303,66150,9427,35771,6466,54.1,11.7,41601,1420,45009,8464,41323,1378,91.8,17.9,56454,5448,60975,7486,52193,6448,85.6,14.1,57108,7122,65625,3237,47130,7987,71.8,11.8,61735,6385,69598,10832,51845,21926,74.5,34.5,32639,6384,41272,9459,25540,7743,61.9,23.2,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US05,32287,340,36974,572,28174,847,76.2,2.4,31709,371,36954,679,26436,515,71.5,1.8,31428,367,36347,681,26295,522,72.3,1.8,47943,6416,53497,8236,31198,3292,58.3,9.5,35747,1220,40716,4673,33719,2827,82.8,11.9,34770,1924,35948,2665,33192,3167,92.3,10.4,40406,1190,41888,2341,38711,2774,92.4,8.3,51161,2570,54353,7353,48116,6398,88.5,14.1,22347,1514,29008,3838,15806,1336,54.5,7.8,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,38023,1600,42447,2327,32722,1253,77.1,4.9,35568,1087,42337,2543,30240,1175,71.4,5.1,34707,1092,41960,1456,29959,1454,71.4,4.5,49881,5148,55498,10555,41499,7479,74.8,22.6,40142,2087,41591,3746,39018,2294,93.8,9.5,56680,9666,51440,11080,61210,9607,119.0,32.9,48918,2089,49302,3209,48640,2505,98.7,7.9,60306,9688,65350,12242,42350,28752,64.8,50.4,21908,1658,25108,6375,20296,3985,80.8,26.8,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,41433,216,48480,855,35520,347,73.3,1.5,40789,258,47896,1032,32740,624,68.4,1.9,40373,282,46985,567,32549,552,69.3,1.4,52445,2883,61083,1122,40584,2851,66.4,4.7,42580,1049,47307,2291,41074,786,86.8,4.5,49489,1576,56084,1855,43249,2128,77.1,4.7,50916,821,54267,2471,49153,2351,90.6,6.4,56420,4212,60426,2126,51182,2286,84.7,4.6,28093,2253,36462,1543,17587,1866,48.2,5.5,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,32219,480,39676,1520,27403,783,69.1,3.3,30846,603,37057,1329,25581,743,69.0,3.3,30257,680,36294,1221,25468,763,70.2,3.3,41137,6647,47029,4404,30704,4230,65.3,11.8,36026,1763,45342,6865,31969,2343,70.5,12.1,36686,2448,41576,4341,34887,2335,83.9,9.5,42189,1902,45571,2967,40257,3952,88.3,10.4,49429,4474,56119,3487,41124,4808,73.3,9.0,26687,2337,35008,5455,20813,1310,59.5,9.8,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US04,35634,269,40391,370,31387,244,77.7,0.9,34626,569,39745,874,30446,286,76.6,1.9,33587,588,37899,972,30210,299,79.7,2.2,51005,1082,56870,3559,40709,4397,71.6,9.3,38842,1463,42343,3211,36467,1187,86.1,7.1,40050,956,47248,1846,36356,1028,76.9,3.8,40859,847,44749,2221,39184,940,87.6,4.8,57090,3378,63496,4447,50930,2786,80.2,6.7,24414,1569,29742,2269,17921,1789,60.3,6.4,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US12,32758,359,37003,226,30060,196,81.2,0.6,31800,156,36135,254,27713,353,76.7,1.1,31314,163,35201,282,27401,217,77.8,0.8,45496,1997,50847,699,35096,3287,69.0,6.5,37028,674,39546,1843,36340,723,91.9,4.9,42129,390,47374,1135,40068,784,84.6,2.6,40934,557,44855,2024,39255,1362,87.5,4.9,60828,1013,65363,2861,55000,4179,84.1,7.1,22146,411,27043,860,17252,509,63.8,2.5,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,47252,432,55693,775,40210,431,72.2,1.3,45858,533,54328,1791,36698,539,67.5,2.5,45248,546,52476,1405,36549,540,69.6,2.1,64686,3704,75263,5213,44975,9536,59.8,12.7,50678,741,57759,4229,46706,1388,80.9,6.0,57361,1981,66688,2063,50822,1792,76.2,3.4,61805,1210,67311,3558,56210,1764,83.5,4.9,65689,2854,65530,5864,65914,4664,100.6,12.9,31723,698,40389,1532,24781,2113,61.4,5.7,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,63780,2988,71190,1822,60562,933,85.1,2.6,58050,4243,65096,5855,52448,4444,80.6,11.2,56527,1926,61121,4057,52096,3317,85.2,7.8,100019,21841,150943,31008,60901,16773,40.3,13.7,61875,1584,67250,7345,60432,3426,89.9,11.2,59949,6736,65207,9583,56305,7825,86.3,18.5,67662,11993,75948,6691,52419,14097,69.0,20.0,99224,4436,106784,6612,87201,5016,81.7,6.8,36099,8758,49396,11618,30590,8099,61.9,21.8,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,35687,397,45834,683,26194,479,57.1,1.3,34493,1001,43823,1594,24539,791,56.0,2.5,32961,1059,42094,569,24388,798,57.9,1.9,51984,2144,70389,8104,30895,6241,43.9,10.2,38671,3441,55238,5428,32165,2115,58.2,7.6,39042,3517,49704,3215,28422,3855,57.2,9.0,42533,2291,47048,2313,41237,1013,87.6,4.4,55969,3382,63355,3828,42118,5700,66.5,9.3,21766,1261,36820,3555,15072,1803,40.9,5.6,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,42309,143,49888,545,37695,423,75.6,1.2,40855,171,46936,395,34657,538,73.8,1.3,40360,180,45863,436,34242,546,74.7,1.4,57435,3752,65130,3834,42065,2616,64.6,5.5,44772,869,49435,1610,42231,586,85.4,3.4,56405,711,63739,2397,50662,746,79.5,3.2,60048,1138,65438,1441,55133,1413,84.3,2.7,60941,881,64549,3241,54469,4006,84.4,7.3,26346,575,31290,603,20685,599,66.1,2.2,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
