GEO_ID,S2409_C01_001E,S2409_C01_001M,S2409_C02_001E,S2409_C02_001M,S2409_C03_001E,S2409_C03_001M,S2409_C04_001E,S2409_C04_001M,S2409_C05_001E,S2409_C05_001M,S2409_C01_002E,S2409_C01_002M,S2409_C02_002E,S2409_C02_002M,S2409_C03_002E,S2409_C03_002M,S2409_C04_002E,S2409_C04_002M,S2409_C05_002E,S2409_C05_002M,S2409_C01_003E,S2409_C01_003M,S2409_C02_003E,S2409_C02_003M,S2409_C03_003E,S2409_C03_003M,S2409_C04_003E,S2409_C04_003M,S2409_C05_003E,S2409_C05_003M,S2409_C01_004E,S2409_C01_004M,S2409_C02_004E,S2409_C02_004M,S2409_C03_004E,S2409_C03_004M,S2409_C04_004E,S2409_C04_004M,S2409_C05_004E,S2409_C05_004M,S2409_C01_005E,S2409_C01_005M,S2409_C02_005E,S2409_C02_005M,S2409_C03_005E,S2409_C03_005M,S2409_C04_005E,S2409_C04_005M,S2409_C05_005E,S2409_C05_005M,S2409_C01_006E,S2409_C01_006M,S2409_C02_006E,S2409_C02_006M,S2409_C03_006E,S2409_C03_006M,S2409_C04_006E,S2409_C04_006M,S2409_C05_006E,S2409_C05_006M,S2409_C01_007E,S2409_C01_007M,S2409_C02_007E,S2409_C02_007M,S2409_C03_007E,S2409_C03_007M,S2409_C04_007E,S2409_C04_007M,S2409_C05_007E,S2409_C05_007M,S2409_C01_008E,S2409_C01_008M,S2409_C02_008E,S2409_C02_008M,S2409_C03_008E,S2409_C03_008M,S2409_C04_008E,S2409_C04_008M,S2409_C05_008E,S2409_C05_008M,S2409_C01_009E,S2409_C01_009M,S2409_C02_009E,S2409_C02_009M,S2409_C03_009E,S2409_C03_009M,S2409_C04_009E,S2409_C04_009M,S2409_C05_009E,S2409_C05_009M,NAME,S2409_C01_001EA,S2409_C01_001MA,S2409_C02_001EA,S2409_C02_001MA,S2409_C03_001EA,S2409_C03_001MA,S2409_C04_001EA,S2409_C04_001MA,S2409_C05_001EA,S2409_C05_001MA,S2409_C01_002EA,S2409_C01_002MA,S2409_C02_002EA,S2409_C02_002MA,S2409_C03_002EA,S2409_C03_002MA,S2409_C04_002EA,S2409_C04_002MA,S2409_C05_002EA,S2409_C05_002MA,S2409_C01_003EA,S2409_C01_003MA,S2409_C02_003MA,S2409_C02_003EA,S2409_C03_003EA,S2409_C03_003MA,S2409_C04_003EA,S2409_C04_003MA,S2409_C05_003EA,S2409_C05_003MA,S2409_C01_004EA,S2409_C01_004MA,S2409_C02_004MA,S2409_C02_004EA,S2409_C03_004EA,S2409_C03_004MA,S2409_C04_004EA,S2409_C04_004MA,S2409_C05_004EA,S2409_C05_004MA,S2409_C01_005EA,S2409_C01_005MA,S2409_C02_005MA,S2409_C02_005EA,S2409_C03_005EA,S2409_C03_005MA,S2409_C04_005EA,S2409_C04_005MA,S2409_C05_005EA,S2409_C05_005MA,S2409_C01_006EA,S2409_C01_006MA,S2409_C02_006EA,S2409_C02_006MA,S2409_C03_006EA,S2409_C03_006MA,S2409_C04_006EA,S2409_C04_006MA,S2409_C05_006EA,S2409_C05_006MA,S2409_C01_007EA,S2409_C01_007MA,S2409_C02_007EA,S2409_C02_007MA,S2409_C03_007EA,S2409_C03_007MA,S2409_C04_007EA,S2409_C04_007MA,S2409_C05_007EA,S2409_C05_007MA,S2409_C01_008EA,S2409_C01_008MA,S2409_C02_008MA,S2409_C02_008EA,S2409_C03_008EA,S2409_C03_008MA,S2409_C04_008EA,S2409_C04_008MA,S2409_C05_008EA,S2409_C05_008MA,S2409_C01_009EA,S2409_C01_009MA,S2409_C02_009MA,S2409_C02_009EA,S2409_C03_009EA,S2409_C03_009MA,S2409_C04_009EA,S2409_C04_009MA,S2409_C05_009EA,S2409_C05_009MA,state
0400000US28,906037,13219,494022,7761,54.5,0.7,412015,9877,45.5,0.7,643076,12312,374082,7780,58.2,0.9,268994,9103,41.8,0.9,619234,12166,355456,7602,57.4,0.9,263778,8948,42.6,0.9,23842,2563,18626,2230,78.1,3.7,5216,1019,21.9,3.7,43066,3571,15674,2023,36.4,4.2,27392,3202,63.6,4.2,55487,5026,26278,3270,47.4,4.4,29209,3712,52.6,4.4,91446,5646,31561,3213,34.5,2.9,59885,4630,65.5,2.9,32824,2763,18772,2202,57.2,4.2,14052,1732,42.8,4.2,40138,3485,27655,2868,68.9,4.4,12483,2120,31.1,4.4,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1242368,12495,707710,7716,57.0,0.5,534658,9746,43.0,0.5,912239,11964,551942,7564,60.5,0.8,360297,9833,39.5,0.8,865000,12328,513983,7872,59.4,0.8,351017,9834,40.6,0.8,47239,3497,37959,3134,80.4,2.8,9280,1486,19.6,2.8,116411,5343,41490,3301,35.6,2.2,74921,4127,64.4,2.2,83447,4885,36816,3005,44.1,2.5,46631,3426,55.9,2.5,48978,3840,22315,2438,45.6,3.2,26663,2509,54.4,3.2,22623,2471,13911,1967,61.5,5.7,8712,1629,38.5,5.7,58670,4407,41236,3353,70.3,3.3,17434,2552,29.7,3.3,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9958866,40575,5792290,25004,58.2,0.2,4166576,28790,41.8,0.2,7523032,38643,4598271,28966,61.1,0.3,2924761,25367,38.9,0.3,7228818,38314,4381507,28232,60.6,0.3,2847311,25800,39.4,0.3,294214,10500,216764,8209,73.7,1.4,77450,5242,26.3,1.4,519262,14871,198271,9624,38.2,1.3,320991,10283,61.8,1.3,670944,16980,291902,11482,43.5,1.1,379042,11077,56.5,1.1,470634,11834,179724,6899,38.2,1.4,290910,10928,61.8,1.4,232858,10593,133873,7373,57.5,1.8,98985,6086,42.5,1.8,542136,16376,390249,14202,72.0,1.2,151887,7661,28.0,1.2,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US16,548036,10261,335285,7141,61.2,0.8,212751,6041,38.8,0.8,393764,10126,255942,6974,65.0,1.1,137822,6134,35.0,1.1,367355,9418,235966,6564,64.2,1.1,131389,5894,35.8,1.1,26409,2902,19976,2540,75.6,4.4,6433,1316,24.4,4.4,38558,3998,15951,1934,41.4,3.6,22607,2975,58.6,3.6,36553,3672,16825,2306,46.0,4.1,19728,2460,54.0,4.1,31134,3310,14826,1922,47.6,4.7,16308,2500,52.4,4.7,17331,2016,10639,1673,61.4,6.5,6692,1353,38.6,6.5,30696,3391,21102,2475,68.7,5.2,9594,2116,31.3,5.2,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US24,2260377,18334,1221530,12288,54.0,0.3,1038847,11259,46.0,0.3,1427168,19637,823352,14673,57.7,0.6,603816,11872,42.3,0.6,1353695,18958,771271,14271,57.0,0.6,582424,11437,43.0,0.6,73473,4697,52081,4050,70.9,2.7,21392,2287,29.1,2.7,221105,9234,83859,5014,37.9,1.4,137246,6061,62.1,1.4,157002,7076,69104,5190,44.0,2.3,87898,4821,56.0,2.3,104613,6434,48206,3627,46.1,2.5,56407,4698,53.9,2.5,270396,8692,145137,6586,53.7,1.5,125259,5350,46.3,1.5,80093,4851,51872,3944,64.8,2.5,28221,2470,35.2,2.5,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US35,620056,8848,348999,5909,56.3,0.7,271057,6423,43.7,0.7,395112,8657,237542,6189,60.1,1.1,157570,5820,39.9,1.1,374063,8297,222179,6204,59.4,1.1,151884,5655,40.6,1.1,21049,2390,15363,2046,73.0,4.5,5686,1110,27.0,4.5,35841,3715,14458,2576,40.3,4.4,21383,2143,59.7,4.4,53569,3843,25438,2763,47.5,3.5,28131,2585,52.5,3.5,52252,3233,18909,2204,36.2,3.2,33343,2445,63.8,3.2,48714,3830,29905,3213,61.4,3.7,18809,2125,38.6,3.7,34568,4081,22747,3104,65.8,4.2,11821,1949,34.2,4.2,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US01,1539677,16527,863496,10342,56.1,0.5,676181,11395,43.9,0.5,1129146,16250,668941,11545,59.2,0.8,460205,11798,40.8,0.8,1079693,15784,629694,11611,58.3,0.8,449999,11644,41.7,0.8,49453,3723,39247,3094,79.4,2.4,10206,1447,20.6,2.4,89754,5345,32737,3155,36.5,3.1,57017,4706,63.5,3.1,101591,5891,47268,3970,46.5,2.7,54323,4109,53.5,2.7,92349,5594,34524,3630,37.4,2.9,57825,4043,62.6,2.9,58923,3780,34097,2754,57.9,3.9,24826,3092,42.1,3.9,67914,4852,45929,4034,67.6,3.9,21985,3160,32.4,3.9,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US47,2294412,18154,1279941,11153,55.8,0.4,1014471,13638,44.2,0.4,1691398,16429,970883,11117,57.4,0.6,720515,13296,42.6,0.6,1638323,16551,931559,11383,56.9,0.6,706764,13265,43.1,0.6,53075,3618,39324,3166,74.1,2.8,13751,1694,25.9,2.8,159758,6731,63693,4577,39.9,2.1,96065,4974,60.1,2.1,157954,6874,76126,4924,48.2,2.1,81828,4506,51.8,2.1,96884,5177,38285,3263,39.5,2.6,58599,3923,60.5,2.6,64679,5221,39173,4036,60.6,3.0,25506,2494,39.4,3.0,123739,6154,91781,5446,74.2,2.2,31958,3058,25.8,2.2,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US50,215821,5266,118365,3525,54.8,1.0,97456,3293,45.2,1.0,134328,4987,83033,3470,61.8,1.5,51295,3018,38.2,1.5,122729,5100,75236,3511,61.3,1.8,47493,3151,38.7,1.8,11599,1624,7797,1200,67.2,5.1,3802,829,32.8,5.1,35264,2363,11492,1115,32.6,2.9,23772,2081,67.4,2.9,13016,1839,5408,967,41.5,5.4,7608,1365,58.5,5.4,11150,1338,4932,849,44.2,4.9,6218,867,55.8,4.9,6092,1012,3152,700,51.7,8.3,2940,728,48.3,8.3,15971,2244,10348,1523,64.8,5.0,5623,1226,35.2,5.0,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1033709,11867,585293,8893,56.6,0.6,448416,8348,43.4,0.6,823278,12520,480882,8729,58.4,0.7,342396,8450,41.6,0.7,790586,12510,459326,8893,58.1,0.8,331260,8365,41.9,0.8,32692,3722,21556,2674,65.9,4.0,11136,1901,34.1,4.0,34112,3386,12865,1713,37.7,3.7,21247,2559,62.3,3.7,66639,4350,30002,3010,45.0,2.9,36637,2788,55.0,2.9,37212,2917,15814,1904,42.5,3.6,21398,2047,57.5,3.6,27612,2972,16583,2165,60.1,5.3,11029,2016,39.9,5.3,44856,4000,29147,3068,65.0,3.5,15709,2090,35.0,3.5,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
