GEO_ID,C08412_001E,C08412_001M,C08412_002E,C08412_002M,C08412_003E,C08412_003M,C08412_004E,C08412_004M,C08412_005E,C08412_005M,C08412_006E,C08412_006M,C08412_007E,C08412_007M,C08412_008E,C08412_008M,C08412_009E,C08412_009M,C08412_010E,C08412_010M,C08412_011E,C08412_011M,C08412_012E,C08412_012M,C08412_013E,C08412_013M,C08412_014E,C08412_014M,C08412_015E,C08412_015M,C08412_016E,C08412_016M,C08412_017E,C08412_017M,C08412_018E,C08412_018M,C08412_019E,C08412_019M,C08412_020E,C08412_020M,C08412_021E,C08412_021M,C08412_022E,C08412_022M,C08412_023E,C08412_023M,C08412_024E,C08412_024M,C08412_025E,C08412_025M,C08412_026E,C08412_026M,C08412_027E,C08412_027M,C08412_028E,C08412_028M,C08412_029E,C08412_029M,C08412_030E,C08412_030M,NAME,C08412_001MA,C08412_001EA,C08412_002MA,C08412_002EA,C08412_003EA,C08412_003MA,C08412_004EA,C08412_004MA,C08412_005EA,C08412_005MA,C08412_006EA,C08412_006MA,C08412_007MA,C08412_007EA,C08412_008EA,C08412_008MA,C08412_009EA,C08412_009MA,C08412_010EA,C08412_010MA,C08412_011EA,C08412_011MA,C08412_012MA,C08412_012EA,C08412_013EA,C08412_013MA,C08412_014EA,C08412_014MA,C08412_015EA,C08412_015MA,C08412_016EA,C08412_016MA,C08412_017EA,C08412_017MA,C08412_018EA,C08412_018MA,C08412_019EA,C08412_019MA,C08412_020EA,C08412_020MA,C08412_021EA,C08412_021MA,C08412_022EA,C08412_022MA,C08412_023MA,C08412_023EA,C08412_024EA,C08412_024MA,C08412_025EA,C08412_025MA,C08412_026EA,C08412_026MA,C08412_027EA,C08412_027MA,C08412_028EA,C08412_028MA,C08412_029EA,C08412_029MA,C08412_030EA,C08412_030MA,state
0400000US42,5283834,24601,817982,14925,780135,15760,807048,14446,768619,13203,341253,9343,642753,12363,342223,8427,413677,8724,370144,9118,2778546,16378,396531,9911,371316,11242,404877,11151,399319,9232,181172,6390,353795,8866,196232,5357,241707,6546,233597,8225,2505288,16410,421451,9347,408819,8899,402171,9510,369300,8810,160081,6166,288958,8886,145991,6276,171970,5655,136547,5717,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,457689,8654,77950,4615,73583,4281,84029,5068,71391,4560,26657,2675,52272,4042,29558,3205,26666,2990,15583,1687,233261,6661,36109,2721,33240,3128,41338,3100,35407,3206,13861,1865,30039,3064,17300,2641,15532,2165,10435,1408,224428,5303,41841,3975,40343,3037,42691,3340,35984,2904,12796,1718,22233,2522,12258,1809,11134,1759,5148,1099,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1777926,16766,240137,8909,279805,8083,306850,11244,287206,11535,113565,7014,235024,9349,99188,5419,117982,6245,98169,6204,952012,11564,121445,5828,140810,6330,151959,7706,151779,7907,62357,5380,134237,6184,52401,3643,71049,4708,65975,4862,825914,10110,118692,5983,138995,5933,154891,6559,135427,6458,51208,3354,100787,6029,46787,4049,46933,3578,32194,3089,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,361956,5249,114031,4666,70606,4115,64404,3621,42030,2902,14389,1823,24938,2443,10228,1384,11033,1286,10297,1604,188348,3424,59779,2846,36135,2629,33968,2413,20084,1827,7002,1109,13721,1467,5330,980,5531,902,6798,1377,173608,3599,54252,2763,34471,2707,30436,2416,21946,2178,7387,1163,11217,1485,4898,940,5502,861,3499,663,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2630807,16026,350314,10836,371451,10389,449367,12251,414593,10340,177232,8313,368294,10733,164435,8057,190286,6462,144835,6335,1420122,10473,174722,7422,187584,7255,230790,7889,214543,8098,100675,5650,211919,7640,95132,5278,110634,4950,94123,5381,1210685,11150,175592,6734,183867,6635,218577,7587,200050,6681,76557,5208,156375,6905,69303,5163,79652,4173,50712,3694,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9611943,33610,1402585,23926,1357040,20462,1541727,25254,1395235,22554,550503,12551,1354780,22309,597816,15156,749018,14972,663239,14618,5402043,22684,696565,15891,708499,14171,827506,18412,783760,17130,311822,10260,825616,16895,351720,11692,456311,12050,440244,12015,4209900,26033,706020,15648,648541,13801,714221,14471,611475,16549,238681,7193,529164,14026,246096,8560,292707,8716,222995,8855,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1096627,9519,205117,7401,192473,6791,194667,6630,172935,6565,70115,4492,118636,5862,48191,3807,52955,3503,41538,3055,628337,6995,106650,5002,103495,5522,110074,4921,100988,5255,40103,3190,72209,3973,30674,2975,35694,2707,28450,2550,468290,7710,98467,5329,88978,5030,84593,4705,71947,3793,30012,2970,46427,3348,17517,2157,17261,1996,13088,1638,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,294894,4695,65719,3873,49136,3147,45792,3016,39529,2359,16817,1899,32058,2524,14719,1661,17433,1888,13691,1626,152884,2806,30967,2294,23818,2227,23867,2190,19421,1853,9694,1267,18046,1775,8370,1219,9207,1562,9494,1302,142010,3353,34752,2545,25318,2100,21925,1820,20108,1506,7123,1128,14012,1647,6349,1009,8226,1057,4197,907,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3407269,20138,403910,11151,437550,11045,532842,14101,503224,13363,220160,7566,463904,11662,245453,8640,285421,9613,314805,9140,1847351,14245,197182,8049,219241,6983,265689,9620,265587,9211,118355,5429,260453,10314,142255,6441,171714,8206,206875,7112,1559918,13192,206728,7237,218309,7700,267153,8571,237637,7636,101805,5414,203451,8013,103198,5162,113707,5343,107930,5301,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2728042,17929,401269,10629,398206,11637,429489,10236,407666,10762,158623,7113,350728,10221,180693,6925,201667,8857,199701,7659,1493605,12457,196639,7178,202688,8811,224861,7645,225873,8113,87819,4945,202901,7307,104044,4749,121691,6832,127089,5869,1234437,11754,204630,7315,195518,7250,204628,7456,181793,7494,70804,4651,147827,6638,76649,4547,79976,5084,72612,4505,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,671408,9678,126520,6105,102788,5886,106515,6138,94855,4369,42512,3739,74992,4313,35763,3183,43422,3347,44041,3528,356832,7262,63366,4526,47625,3614,54408,3473,47997,3236,21739,2582,40714,3048,23133,2369,25946,2346,31904,2829,314576,6540,63154,4246,55163,3997,52107,4297,46858,3125,20773,2407,34278,2671,12630,1630,17476,1959,12137,1847,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2559076,15969,522416,10001,449686,8877,435970,10009,388027,8180,164349,6161,260044,7715,126781,4948,116230,4963,95573,3962,1352306,9877,263202,7296,229275,6284,220041,7179,203494,5738,82059,3951,145578,5811,71800,3713,70251,3737,66606,3140,1206770,10477,259214,6133,220411,5771,215929,6887,184533,5552,82290,4253,114466,4836,54981,2768,45979,2528,28967,2327,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,248358,4784,82734,3882,59924,3150,39596,2977,17907,2292,5910,1117,13177,1986,4998,1029,8376,1611,15736,1887,135690,3110,40559,2779,30506,2223,21312,2112,9667,1387,3944,896,7408,1372,3263,880,5735,1304,13296,1675,112668,3258,42175,2422,29418,2169,18284,1723,8240,1458,1966,606,5769,1225,1735,518,2641,792,2440,689,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1143349,13594,110950,4499,133156,5139,174781,6890,151024,5848,53374,3700,189803,6948,73272,5115,91895,4492,165094,7017,647292,9259,62122,3188,75265,3957,94739,4707,84352,4569,29260,2366,108086,4594,43394,4206,51231,3701,98843,5787,496057,9028,48828,3119,57891,3568,80042,4634,66672,3549,24114,2712,81717,4598,29878,3099,40664,3013,66251,4062,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
