GEO_ID,B01001H_001E,B01001H_001M,B01001H_002E,B01001H_002M,B01001H_003E,B01001H_003M,B01001H_004E,B01001H_004M,B01001H_005E,B01001H_005M,B01001H_006E,B01001H_006M,B01001H_007E,B01001H_007M,B01001H_008E,B01001H_008M,B01001H_009E,B01001H_009M,B01001H_010E,B01001H_010M,B01001H_011E,B01001H_011M,B01001H_012E,B01001H_012M,B01001H_013E,B01001H_013M,B01001H_014E,B01001H_014M,B01001H_015E,B01001H_015M,B01001H_016E,B01001H_016M,B01001H_017E,B01001H_017M,B01001H_018E,B01001H_018M,B01001H_019E,B01001H_019M,B01001H_020E,B01001H_020M,B01001H_021E,B01001H_021M,B01001H_022E,B01001H_022M,B01001H_023E,B01001H_023M,B01001H_024E,B01001H_024M,B01001H_025E,B01001H_025M,B01001H_026E,B01001H_026M,B01001H_027E,B01001H_027M,B01001H_028E,B01001H_028M,B01001H_029E,B01001H_029M,B01001H_030E,B01001H_030M,B01001H_031E,B01001H_031M,NAME,B01001H_001MA,B01001H_001EA,B01001H_002EA,B01001H_002MA,B01001H_003EA,B01001H_003MA,B01001H_004EA,B01001H_004MA,B01001H_005EA,B01001H_005MA,B01001H_006MA,B01001H_006EA,B01001H_007EA,B01001H_007MA,B01001H_008EA,B01001H_008MA,B01001H_009EA,B01001H_009MA,B01001H_010EA,B01001H_010MA,B01001H_011MA,B01001H_011EA,B01001H_012MA,B01001H_012EA,B01001H_013EA,B01001H_013MA,B01001H_014EA,B01001H_014MA,B01001H_015EA,B01001H_015MA,B01001H_016EA,B01001H_016MA,B01001H_017MA,B01001H_017EA,B01001H_018EA,B01001H_018MA,B01001H_019MA,B01001H_019EA,B01001H_020EA,B01001H_020MA,B01001H_021EA,B01001H_021MA,B01001H_022EA,B01001H_022MA,B01001H_023MA,B01001H_023EA,B01001H_024MA,B01001H_024EA,B01001H_025EA,B01001H_025MA,B01001H_026EA,B01001H_026MA,B01001H_027EA,B01001H_027MA,B01001H_028MA,B01001H_028EA,B01001H_029MA,B01001H_029EA,B01001H_030MA,B01001H_030EA,B01001H_031EA,B01001H_031MA,state
0400000US42,9908913,3696,4819937,2291,271034,821,281465,5781,328014,5809,208228,375,106285,302,299250,683,281494,600,276994,283,716053,1008,801033,287,581452,307,337391,101,267904,2830,63340,2830,5088976,2154,259399,778,265659,5219,313128,5080,199569,196,92956,841,290706,913,283021,505,280597,342,737687,660,819469,982,620048,415,403317,330,395013,5179,128407,5229,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,817252,2906,393075,1582,21375,182,22427,2410,26770,2323,16542,400,6419,403,24176,495,26095,300,22249,349,61121,622,64979,351,48226,187,24820,352,23509,726,4367,696,424177,1995,20097,750,22229,1699,24164,1694,15575,300,4857,480,23952,583,27460,335,24076,284,64970,654,69640,325,51643,269,29859,297,33531,1708,12124,1727,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2704013,1910,1324054,1945,81533,1137,80278,3358,88393,3501,53171,1055,26931,1184,82928,1488,85836,1057,86096,929,198496,957,200717,603,168803,101,104845,464,55927,1292,10100,1352,1379959,1845,77792,1209,77270,3166,80935,3250,52478,1201,24405,1254,80266,1309,86975,985,87877,723,202469,870,209743,591,178704,91,119913,217,78017,2083,23115,2074,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,649303,967,321596,1043,20336,615,20477,1186,20568,1170,13475,583,8215,847,23099,936,21179,618,18105,600,45289,719,52257,421,36295,156,22295,330,15994,708,4012,667,327707,871,18921,636,18437,1220,20528,1212,13580,575,6737,826,22030,1053,21813,847,17511,648,45038,612,51893,348,36054,12,26469,293,20133,901,8563,860,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4534901,1892,2224696,2194,138772,1391,135108,4673,144629,4671,91964,1287,56484,2501,136943,2463,147535,1755,154035,947,340395,982,340753,311,270663,129,165282,568,84918,1832,17215,1643,2310205,2413,128387,1498,128499,4417,135160,4410,83508,1288,48621,2125,139715,2347,147121,1567,154427,626,348250,658,355418,331,286307,118,191841,184,123007,2561,39944,2571,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10898613,5452,5351957,4134,343270,1915,328628,7764,367982,7615,226477,1685,125491,2852,340519,3187,318092,2756,339950,2297,801740,2652,869773,1749,640391,925,383468,1064,215853,2660,50323,2586,5546656,3819,329235,1993,321655,6713,338726,6689,213794,1874,118060,2800,342478,3189,337556,2513,351961,1984,813608,2018,886021,1219,666215,776,433627,707,293498,4141,100222,3937,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2028330,1108,1008539,736,96276,275,80103,2906,81543,2919,47423,289,29186,806,94541,910,95756,508,71561,221,122466,178,121732,315,81051,5,49431,14,30384,1033,7086,1030,1019791,776,90958,302,81253,2732,71228,2726,45298,309,27503,607,98702,630,100591,295,68464,193,121830,155,123534,89,84185,129,55736,44,35532,1482,14977,1474,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,578212,270,284738,307,15789,2,15633,1245,19911,1239,13204,301,5826,429,18789,550,17620,300,15656,46,42940,3,48916,3,36867,4,18822,3,12022,555,2743,555,293474,333,14503,3,15718,1059,18077,1050,12412,279,5856,723,17707,724,17159,2,16011,4,45375,35,51321,3,37425,83,20784,3,16372,664,4754,664,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5011025,3690,2459745,4109,152772,2181,152105,5024,167008,5092,103006,2284,60082,3125,158749,3115,145569,2320,151290,1378,385225,1811,391906,1345,307644,596,169665,1059,94741,1918,19983,1799,2551280,3421,148348,2000,148644,4365,154528,4348,96973,1990,50997,2513,149871,2965,149579,1955,158358,1621,397325,1672,406988,974,321227,404,187799,749,135539,2942,45104,2816,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4723932,4677,2336680,2631,132284,1133,137621,4274,153815,4390,98296,646,58871,1079,158530,1327,144681,1179,150482,418,362259,1039,385941,464,283297,176,152530,71,92991,1693,25082,1672,2387252,2495,126524,691,130032,4582,145910,4543,94237,546,56201,1668,153659,1919,144314,1068,149932,405,362373,1064,394556,389,289632,151,163212,838,130412,3043,46258,3058,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1676602,1839,819551,1837,47372,1213,45848,2909,56104,2852,32304,895,19674,1432,52068,1646,53265,890,49179,1012,116381,987,130515,702,105797,263,63844,519,37135,1174,10065,980,857051,2045,45032,1381,44342,2858,50368,2748,31602,1091,16968,1356,53157,1654,53104,1197,51480,1270,118774,1331,137414,57,109872,117,73121,337,53332,1544,18485,1518,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4622432,2297,2283487,1384,133744,416,135910,3335,151115,3372,99113,207,55398,506,155467,633,144851,327,135516,190,353350,1062,381274,257,261639,200,150454,21,99863,1733,25793,1729,2338945,1120,126048,448,131375,3317,141626,3340,95223,182,51271,507,153747,534,141756,370,134293,63,354550,940,378231,117,267674,132,171132,286,142081,2836,49938,2845,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,439924,1177,219997,661,13302,469,12912,1193,13444,1222,9243,385,4712,499,16553,969,15035,871,12627,181,28979,158,39116,141,28538,136,15019,325,8764,612,1753,543,219927,1228,12738,473,11992,1391,12891,1400,9043,436,5250,725,16508,743,13021,194,12012,312,30141,495,38820,300,27651,7,15237,329,10376,686,4247,690,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,42542,4212,21968,2449,731,386,1362,552,1164,515,989,419,342,198,1102,674,1293,608,1570,639,4511,1088,2955,737,3130,736,1466,411,1159,519,194,173,20574,2623,845,517,1110,580,1389,628,888,446,838,438,827,518,1328,659,1905,751,4063,1035,3182,649,1874,613,1672,592,393,184,260,186,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
