GEO_ID,C19131_001E,C19131_001M,C19131_002E,C19131_002M,C19131_003E,C19131_003M,C19131_004E,C19131_004M,C19131_005E,C19131_005M,C19131_006E,C19131_006M,C19131_007E,C19131_007M,C19131_008E,C19131_008M,C19131_009E,C19131_009M,C19131_010E,C19131_010M,C19131_011E,C19131_011M,C19131_012E,C19131_012M,C19131_013E,C19131_013M,C19131_014E,C19131_014M,C19131_015E,C19131_015M,C19131_016E,C19131_016M,C19131_017E,C19131_017M,C19131_018E,C19131_018M,C19131_019E,C19131_019M,C19131_020E,C19131_020M,C19131_021E,C19131_021M,C19131_022E,C19131_022M,C19131_023E,C19131_023M,C19131_024E,C19131_024M,C19131_025E,C19131_025M,C19131_026E,C19131_026M,C19131_027E,C19131_027M,C19131_028E,C19131_028M,C19131_029E,C19131_029M,C19131_030E,C19131_030M,C19131_031E,C19131_031M,C19131_032E,C19131_032M,C19131_033E,C19131_033M,C19131_034E,C19131_034M,C19131_035E,C19131_035M,C19131_036E,C19131_036M,C19131_037E,C19131_037M,C19131_038E,C19131_038M,C19131_039E,C19131_039M,C19131_040E,C19131_040M,C19131_041E,C19131_041M,C19131_042E,C19131_042M,C19131_043E,C19131_043M,C19131_044E,C19131_044M,C19131_045E,C19131_045M,C19131_046E,C19131_046M,C19131_047E,C19131_047M,C19131_048E,C19131_048M,C19131_049E,C19131_049M,C19131_050E,C19131_050M,C19131_051E,C19131_051M,C19131_052E,C19131_052M,C19131_053E,C19131_053M,C19131_054E,C19131_054M,C19131_055E,C19131_055M,C19131_056E,C19131_056M,C19131_057E,C19131_057M,C19131_058E,C19131_058M,C19131_059E,C19131_059M,C19131_060E,C19131_060M,C19131_061E,C19131_061M,C19131_062E,C19131_062M,C19131_063E,C19131_063M,C19131_064E,C19131_064M,C19131_065E,C19131_065M,C19131_066E,C19131_066M,C19131_067E,C19131_067M,C19131_068E,C19131_068M,C19131_069E,C19131_069M,C19131_070E,C19131_070M,C19131_071E,C19131_071M,NAME,C19131_001MA,C19131_001EA,C19131_002MA,C19131_002EA,C19131_003EA,C19131_003MA,C19131_004EA,C19131_004MA,C19131_005MA,C19131_005EA,C19131_006MA,C19131_006EA,C19131_007MA,C19131_007EA,C19131_008EA,C19131_008MA,C19131_009EA,C19131_009MA,C19131_010MA,C19131_010EA,C19131_011MA,C19131_011EA,C19131_012MA,C19131_012EA,C19131_013MA,C19131_013EA,C19131_014EA,C19131_014MA,C19131_015EA,C19131_015MA,C19131_016MA,C19131_016EA,C19131_017MA,C19131_017EA,C19131_018MA,C19131_018EA,C19131_019EA,C19131_019MA,C19131_020EA,C19131_020MA,C19131_021MA,C19131_021EA,C19131_022MA,C19131_022EA,C19131_023MA,C19131_023EA,C19131_024MA,C19131_024EA,C19131_025EA,C19131_025MA,C19131_026EA,C19131_026MA,C19131_027MA,C19131_027EA,C19131_028EA,C19131_028MA,C19131_029EA,C19131_029MA,C19131_030EA,C19131_030MA,C19131_031EA,C19131_031MA,C19131_032MA,C19131_032EA,C19131_033MA,C19131_033EA,C19131_034MA,C19131_034EA,C19131_035MA,C19131_035EA,C19131_036EA,C19131_036MA,C19131_037EA,C19131_037MA,C19131_038MA,C19131_038EA,C19131_039MA,C19131_039EA,C19131_040MA,C19131_040EA,C19131_041EA,C19131_041MA,C19131_042EA,C19131_042MA,C19131_043MA,C19131_043EA,C19131_044MA,C19131_044EA,C19131_045MA,C19131_045EA,C19131_046MA,C19131_046EA,C19131_047EA,C19131_047MA,C19131_048EA,C19131_048MA,C19131_049MA,C19131_049EA,C19131_050MA,C19131_050EA,C19131_051MA,C19131_051EA,C19131_052EA,C19131_052MA,C19131_053EA,C19131_053MA,C19131_054MA,C19131_054EA,C19131_055MA,C19131_055EA,C19131_056MA,C19131_056EA,C19131_057MA,C19131_057EA,C19131_058EA,C19131_058MA,C19131_059EA,C19131_059MA,C19131_060MA,C19131_060EA,C19131_061MA,C19131_061EA,C19131_062MA,C19131_062EA,C19131_063EA,C19131_063MA,C19131_064EA,C19131_064MA,C19131_065MA,C19131_065EA,C19131_066MA,C19131_066EA,C19131_067MA,C19131_067EA,C19131_068MA,C19131_068EA,C19131_069EA,C19131_069MA,C19131_070EA,C19131_070MA,C19131_071MA,C19131_071EA,state
0400000US13,2285356,15485,1643907,16214,764519,12851,12157,1739,12017,2097,42373,3868,66036,5095,110561,5488,184427,7489,134325,6441,120715,6123,41267,3409,40641,3193,879388,14294,21148,2342,21162,2220,67899,3919,82658,4390,135182,5857,197908,5961,141393,6295,127575,5485,43952,3130,40511,3275,641449,11992,156604,7511,75860,4326,5969,1405,6621,1969,14257,2130,14131,2271,14371,2000,11331,2319,3701,1123,3254,1000,1305,593,920,413,80744,6266,7971,2008,4838,1477,9042,1721,10485,1773,14959,2303,17866,3121,7304,1797,6033,1504,1171,540,1075,603,484845,10319,299270,7989,74359,4988,34483,3093,58519,3667,46328,4229,42769,3751,26155,2874,9773,1831,4967,1409,924,542,993,503,185575,6255,20663,2518,17006,2584,31590,2874,23825,2647,33201,3182,35781,3241,14586,2412,6688,1648,1484,766,751,383,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,305789,4989,229666,5006,94000,3893,1017,571,1522,665,3222,813,5991,1348,12479,1640,21637,2268,19096,2432,18400,2037,6891,1371,3745,768,135666,4165,3304,932,2751,716,6491,1400,10454,1384,17599,1967,27038,2336,22193,2010,29435,2572,9277,1147,7124,1055,76123,3688,22276,2053,8044,1616,625,332,409,314,1077,641,793,464,1428,645,1885,745,1245,711,441,354,107,170,34,59,14232,1473,961,602,388,286,1305,615,1279,414,1947,728,3610,841,2030,555,2099,850,536,318,77,126,53847,3244,24261,2749,4927,1342,2411,721,3595,802,5432,1319,3521,849,2860,900,1030,459,390,331,95,113,0,264,29586,2092,1360,643,1577,675,2641,698,2498,742,6107,1360,7426,1116,3485,826,3314,735,787,358,391,235,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,372230,5271,299467,6605,137219,5072,3293,929,3036,892,11403,1781,13650,1588,26764,2276,38171,3246,21374,2067,12748,1456,3211,827,3569,960,162248,4624,3047,749,5101,1293,15933,1539,19601,1846,30374,2468,40684,2766,24741,1938,15512,1694,3775,679,3480,802,72763,4664,21170,2413,13282,1907,1219,611,823,468,2958,986,2719,961,3156,1017,1585,608,476,244,337,295,0,256,9,18,7888,1259,235,229,395,276,504,241,1618,541,1557,553,2565,851,447,259,458,282,0,256,109,129,51593,3748,33703,3245,7461,1495,5797,1501,9353,1712,4781,1243,3815,695,1613,557,829,516,0,256,0,256,54,92,17890,2119,1382,555,1464,709,3074,768,3317,1062,3631,975,3841,1061,659,423,507,323,0,256,15,24,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3126131,16885,2330118,17824,1073018,13925,14537,2053,15582,2189,49986,3965,63953,5423,128460,6262,254572,6495,204968,6947,206767,6474,64890,3333,69303,3772,1257100,13655,23087,2234,22509,2628,80454,3815,116456,5214,178947,6175,274605,7127,208832,6624,215507,7944,74355,3746,62348,3755,796013,14491,202912,7924,91058,5660,8241,1407,4622,1538,13894,1820,14379,2284,19749,2298,17866,2709,5188,1156,4300,863,1372,584,1447,631,111854,5462,3933,1224,3788,1054,11289,1949,15006,2139,19601,2308,26622,2821,15272,2654,11403,2108,3564,1038,1376,522,593101,12405,344600,9527,80582,5639,36941,3492,62909,4893,55098,4341,50191,4445,38910,3790,12124,1629,5838,1641,977,359,1030,440,248501,8082,23110,2722,15719,2525,34171,3371,33365,3618,42075,3104,54437,3522,25839,2455,16245,2247,2655,818,885,363,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1639949,14074,1261777,16107,528393,11067,8855,2023,6495,1211,24081,2446,39456,2981,77304,4329,155791,6061,104986,5227,75552,4112,19966,2013,15907,1731,733384,10818,12063,1472,15243,1872,55712,3051,80504,3800,129378,4734,185078,5123,115557,4781,96607,4968,23409,2146,19833,1964,378172,9730,100408,4858,58682,3874,6315,1263,4190,1188,8411,1367,13557,2416,13591,2082,8499,1673,2726,1099,971,397,165,158,257,195,41726,2876,2141,684,1221,364,5194,1063,6196,1212,10015,1678,8911,1917,4188,865,2479,850,1052,606,329,205,277764,8483,177488,8007,44734,3841,21409,2435,38002,3206,30061,2606,22794,2581,14260,1968,3704,846,1583,597,380,339,561,388,100276,5080,7181,1316,5994,984,16865,2232,16488,2133,21707,2565,21393,2128,7298,1211,2837,943,282,208,231,153,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,790132,7973,638800,8940,259889,5900,3391,898,3035,733,12553,1608,16965,1648,39422,3072,76706,4184,55249,2867,35916,2381,8635,1495,8017,1780,378911,6920,5698,1076,8221,1185,30584,2293,40712,2628,70849,3021,104358,3958,56783,3055,41931,2887,10871,1348,8904,1246,151332,4853,38031,2747,24395,2335,2174,730,2078,906,3886,901,4885,951,5009,1155,4770,1350,667,335,645,291,240,181,41,54,13636,1536,933,437,567,402,1449,431,1636,448,2541,688,3792,832,2029,671,291,219,115,120,283,263,113301,4259,75485,3813,15971,1982,8758,1455,18472,1916,13713,1959,10617,1323,6527,1246,1310,479,59,77,0,221,58,74,37816,2218,2182,591,2622,706,6396,1054,6359,1026,8691,1411,7828,1056,2262,613,873,355,438,363,165,268,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,715841,7568,564704,9283,241504,6027,3102,762,2893,898,13307,1602,20183,2230,39297,2960,65042,3735,42845,2992,36119,2541,10884,1606,7832,1119,323200,6091,4295,884,7229,961,25281,2419,33764,2478,55406,3396,82305,3925,50048,2937,43721,2906,10528,1278,10623,1321,151137,5409,40644,3196,24613,2923,2041,709,2646,1143,4817,1345,3228,805,6002,1163,4297,1055,1034,481,245,175,179,138,124,109,16031,1741,1009,441,692,423,1769,607,2265,621,3715,814,4064,851,1649,482,542,354,220,191,106,109,110493,4916,74612,4165,16551,1956,8340,1593,17230,2657,12658,2100,10618,1653,6489,1330,2067,1137,469,308,135,225,55,99,35881,2613,2824,864,2644,656,6975,987,6026,1011,7593,1154,6310,1283,2333,706,1085,541,45,78,46,75,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119243,11078,851851,11897,348859,8179,11155,1952,12182,2134,26790,2653,32502,2768,56769,3370,91153,4530,58024,3674,39940,2964,10507,1298,9837,1528,502992,8434,17440,2012,20066,2304,57234,3271,63803,3579,87971,4521,112790,5153,68607,3201,52401,2764,13366,1900,9314,1357,267392,7653,65114,4559,32030,3036,3887,951,2914,922,7275,1507,5294,1092,6128,1383,3513,1030,1250,565,1317,509,34,26,418,245,33084,3178,1248,661,1676,612,6356,1232,6154,1364,6659,1376,7462,1537,2153,713,943,391,265,255,168,189,202278,7041,124590,5398,39550,3351,16546,2258,24995,2832,18171,2252,13480,1785,8331,1743,2213,843,937,497,121,154,246,236,77688,4849,9820,1622,8025,1650,14463,2010,12596,1613,14586,2144,11861,1620,3614,983,2218,1062,326,247,179,163,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1137005,12840,768751,13958,324420,9178,8533,1877,8240,1656,18830,2363,26022,2692,51138,4176,82296,5053,59904,4388,46391,3437,10472,1509,12594,1751,444331,10065,11463,1415,16752,2140,48262,3588,49888,3406,72544,4361,97775,4672,63695,4359,57036,3476,13458,1581,13458,1678,368254,11486,75377,5854,35546,3335,5455,1572,2911,963,6358,1543,5820,1436,6590,1585,4877,1358,1610,684,1024,529,623,400,278,225,39831,3975,2924,769,1947,537,5336,1343,7325,1919,7054,1766,7768,1840,4914,1517,1863,664,561,307,139,120,292877,9443,173990,7377,48945,4357,30168,2969,36836,3824,23959,3106,16953,2448,12187,1941,2632,904,1657,809,240,269,413,357,118887,5241,16637,2251,13161,1833,23502,2632,20309,2951,18285,2488,17065,2168,5686,1035,3269,916,546,445,427,268,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,355469,6210,278075,6240,100195,4127,1810,839,1794,730,4374,896,7415,1205,15093,1827,31744,2579,18137,1631,13499,1637,3309,855,3020,726,177880,5289,3822,977,5700,985,15462,1569,19399,1571,33726,2547,44384,2616,25188,2053,19043,1677,6060,1221,5096,998,77394,4523,25588,2251,15844,1958,2056,674,1598,755,1907,925,3160,921,3284,927,2751,746,273,216,373,235,105,104,337,540,9744,1549,558,359,397,253,1545,609,1658,662,1982,742,1705,603,1492,647,393,397,14,22,0,229,51806,3870,34509,3181,7464,1325,5671,1298,7225,1566,5187,1047,3494,784,3428,1078,1712,908,270,302,58,95,0,229,17297,2008,1323,537,914,399,2702,551,3734,1252,2937,730,3512,861,1521,499,382,273,196,172,76,129,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1397971,11798,1021849,12252,459655,9323,4638,1313,2667,825,8440,1621,17894,3153,40596,3680,81100,4346,91541,5634,124103,5549,46544,2638,42132,2817,562194,9839,6209,1138,10257,2236,24379,2284,33844,2461,61431,3628,114613,4863,95464,4266,123502,4618,49258,2968,43237,2936,376122,9143,89905,4700,41825,4191,2786,1057,1521,660,3711,1208,6883,1478,10646,2146,6214,1542,5355,1717,2617,719,1331,735,761,464,48080,3968,1070,369,1140,557,4345,1214,4553,1062,6894,1571,10973,1923,8396,1373,7079,2036,2462,809,1168,563,286217,8688,165156,6793,27249,3545,14571,2725,22154,2466,25614,2907,33273,3976,24581,2958,10312,1653,5750,1490,681,400,971,409,121061,5646,5187,1322,5580,1339,13033,1716,12925,1922,20444,2173,28597,2635,19600,2564,12146,1599,2222,695,1327,472,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1569672,13085,1166209,14716,529330,10200,5905,1429,5498,1557,12914,2539,20786,2905,41681,3697,108124,5974,109384,5734,128182,5581,45761,2694,51095,3260,636879,11769,10445,2042,12727,2746,37806,3262,45112,3660,73016,4108,125282,5729,103662,4963,131771,5908,51954,3531,45104,3130,403463,9133,102031,6367,44822,4295,2939,1194,2583,1002,4892,1518,5149,1416,10323,2159,10114,1518,4532,1744,2786,806,767,387,737,414,57209,5116,2351,1136,2298,1451,4777,1039,5770,1087,9724,1862,13468,2216,8084,1467,8155,1576,1020,491,1562,592,301432,8234,175619,6368,38643,3407,19194,2886,28220,3143,26903,3627,21690,2789,23161,2807,9487,1845,5157,1581,2158,790,1006,443,125813,5694,7517,1763,6524,1741,15326,2207,14378,2183,20129,2331,29897,2900,17426,2101,9984,1533,2914,867,1718,647,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2594228,16786,1946772,16889,835163,9857,12800,1821,12157,1432,37455,2964,54713,3655,102095,4255,217370,7976,166507,5509,151716,4879,42817,2751,37533,2675,1111609,13532,20681,1826,22916,2441,81358,3289,117040,4698,177178,5691,253900,7418,175699,6085,169848,5600,53034,3353,39955,2737,647456,12538,168826,6861,88546,5355,12468,2095,5707,1368,14230,1674,13704,2088,16176,2171,15680,2169,4910,1075,3190,685,977,409,1504,647,80280,4519,4884,1198,2370,584,9955,1444,9609,1543,15778,2309,18495,1491,10040,1624,5784,1673,2702,1000,663,302,478630,10834,291078,9217,74352,4841,35989,3420,56724,4263,42510,3305,38320,3462,28978,3015,8132,1673,4466,1125,938,443,669,363,187552,5642,13824,1582,12231,1650,27608,2588,28889,2429,39967,3191,36107,2313,16974,2044,8009,1501,2481,1312,1462,875,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1329046,11155,1064228,11584,473255,7761,5127,931,4495,862,13596,1887,23295,2200,54241,3408,123645,4403,102155,4528,91779,3759,27823,2156,27099,2097,590973,8174,7410,1117,11744,1676,38747,1987,52653,2807,84507,3494,141763,4198,102783,3991,99277,4032,28396,2455,23693,1753,264818,7538,81150,3945,47397,3182,4231,1034,2895,925,5406,1256,7517,1362,10477,1644,10310,1585,3121,664,2443,924,500,412,497,248,33753,2956,1064,480,1252,428,3017,817,4259,1118,6373,1157,9032,1648,4711,999,3152,730,490,276,403,259,183668,5969,122570,5408,22320,2789,10109,1662,25501,2339,21007,2103,21527,2429,13819,1895,5594,1250,1955,530,593,289,145,152,61098,3674,3062,817,2979,889,7930,1117,8324,1471,12994,1516,15018,1768,6450,1033,3307,727,714,387,320,206,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,759999,9906,503632,10220,204895,6716,5572,1480,5214,1109,14581,2177,23703,3117,39083,3304,53958,3805,31575,2256,20315,2306,6197,1133,4697,926,298737,8083,6803,1193,12960,1677,36524,2655,39072,3803,49781,3307,68667,3784,38300,3103,32237,2543,7673,1328,6720,1334,256367,7448,51903,4028,26185,3294,4587,1409,1288,609,4441,1236,5394,1514,4619,1238,3962,1237,1239,678,509,482,0,288,146,148,25718,2660,2477,988,1889,653,4828,1281,4710,1162,5227,1194,3672,1103,1792,709,791,453,140,177,192,286,204464,6244,122783,5695,41413,3443,15462,2210,28020,2975,17265,2572,10321,1624,7897,1520,1311,565,787,524,261,221,46,74,81681,4277,12205,1994,8912,1676,17974,2214,13298,2027,13439,2062,10309,1495,2906,789,1828,696,562,400,248,215,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1520559,12830,1150439,13648,475959,8722,8228,1410,8708,1493,25853,2526,37898,3250,70367,3912,134268,5713,84079,4817,67626,4210,19998,1889,18934,1599,674480,9063,11613,1681,17532,1793,63625,3498,78588,4069,122182,5383,158905,5688,98534,4249,83090,3822,23122,2102,17289,1678,370120,8657,95788,4764,54603,4079,5909,1269,3798,1016,9344,2041,9877,1680,11544,2055,8178,1609,3547,1328,1897,670,15,26,494,322,41185,3468,2606,778,2259,810,4926,1035,6014,1424,8279,1766,10292,1480,4125,1061,2126,770,146,129,412,254,274332,7759,169653,6163,41843,3634,23331,2774,40150,3502,23951,2619,20787,2226,13796,2143,3720,939,1311,492,658,412,106,146,104679,4703,7936,1444,7217,1226,17686,2095,19462,2290,21116,2274,19096,2341,7580,1584,3389,865,502,331,695,534,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236793,4302,191961,4577,72594,2515,1665,599,1484,548,5666,1033,7914,1142,14383,1782,19984,1615,11571,1534,6979,947,1623,615,1325,412,119367,4355,2977,708,3483,688,11764,1479,14876,1378,22701,1857,32895,2476,14763,1607,10602,1294,2356,620,2950,774,44832,2826,13175,1633,7403,1194,695,400,600,424,1799,694,1307,528,1351,497,1233,632,131,191,224,191,63,96,0,231,5772,1213,576,381,483,394,379,241,761,411,1137,552,1469,630,781,344,186,133,0,231,0,231,31657,2347,21962,2135,5479,1309,4087,1045,4764,1024,4313,1068,1837,715,1218,561,135,153,87,104,42,72,0,231,9695,1280,710,383,1088,420,1782,541,1777,657,1919,642,1795,573,378,221,246,212,0,231,0,231,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
