GEO_ID,B13014_001E,B13014_001M,B13014_002E,B13014_002M,B13014_003E,B13014_003M,B13014_004E,B13014_004M,B13014_005E,B13014_005M,B13014_006E,B13014_006M,B13014_007E,B13014_007M,B13014_008E,B13014_008M,B13014_009E,B13014_009M,B13014_010E,B13014_010M,B13014_011E,B13014_011M,B13014_012E,B13014_012M,B13014_013E,B13014_013M,B13014_014E,B13014_014M,B13014_015E,B13014_015M,B13014_016E,B13014_016M,B13014_017E,B13014_017M,B13014_018E,B13014_018M,B13014_019E,B13014_019M,B13014_020E,B13014_020M,B13014_021E,B13014_021M,B13014_022E,B13014_022M,B13014_023E,B13014_023M,B13014_024E,B13014_024M,B13014_025E,B13014_025M,B13014_026E,B13014_026M,B13014_027E,B13014_027M,NAME,B13014_001EA,B13014_001MA,B13014_002MA,B13014_002EA,B13014_003MA,B13014_003EA,B13014_004EA,B13014_004MA,B13014_005EA,B13014_005MA,B13014_006EA,B13014_006MA,B13014_007EA,B13014_007MA,B13014_008MA,B13014_008EA,B13014_009MA,B13014_009EA,B13014_010EA,B13014_010MA,B13014_011EA,B13014_011MA,B13014_012EA,B13014_012MA,B13014_013MA,B13014_013EA,B13014_014MA,B13014_014EA,B13014_015EA,B13014_015MA,B13014_016EA,B13014_016MA,B13014_017EA,B13014_017MA,B13014_018EA,B13014_018MA,B13014_019MA,B13014_019EA,B13014_020MA,B13014_020EA,B13014_021EA,B13014_021MA,B13014_022EA,B13014_022MA,B13014_023EA,B13014_023MA,B13014_024MA,B13014_024EA,B13014_025MA,B13014_025EA,B13014_026EA,B13014_026MA,B13014_027EA,B13014_027MA,state
0400000US26,2526593,4566,144404,6206,96971,4642,9012,1646,19122,2413,31106,3219,26247,2557,11484,1318,47433,3877,17139,2744,14447,2060,13729,1955,1479,462,639,373,2382189,8019,1180821,9964,87287,5201,331082,7092,426127,7552,225867,5353,110458,4293,1201368,9927,324607,6530,287162,8435,407560,9148,134767,5579,47272,3293,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1298146,3475,75641,4874,58526,4030,5006,1541,7309,1221,20444,2067,18165,2028,7602,1200,17115,2220,5170,1209,5515,1050,5210,1250,1121,639,99,86,1222505,6142,634389,7519,33610,3280,139877,4616,235696,5526,163922,5398,61284,3428,588116,8147,147478,3726,118454,5322,204569,5474,93094,4232,24521,2244,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,736744,3499,43321,4027,23913,2874,2749,943,4941,1113,9098,1632,5156,1188,1969,675,19408,2553,5490,1487,8123,1807,5727,1266,68,91,0,288,693423,5566,338670,7096,43434,3467,103257,6028,119678,5460,50439,3218,21862,2365,354753,7641,115663,4391,95737,5058,99536,5266,31578,3048,12239,1817,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1445964,3902,79016,4585,53248,3731,6626,1364,12192,1639,16568,1887,12631,1830,5231,923,25768,2612,8325,1720,9780,1610,6751,1573,912,373,0,256,1366948,6100,711209,9864,67916,4098,210816,7491,233257,8225,135847,4857,63373,3398,655739,10300,186421,5328,163595,7677,196366,6908,81365,4120,27992,2562,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,226052,1881,12561,1718,8901,1317,571,291,2611,712,3225,1029,1881,562,613,340,3660,1068,1057,598,797,450,1443,727,363,379,0,231,213491,2133,114994,3211,5443,1061,35823,2426,40617,2380,25900,2145,7211,1272,98497,3489,25625,1443,24403,2299,32825,2643,12032,1724,3612,991,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,427564,2172,29564,2234,22760,1896,2183,830,3796,825,7530,1072,6915,988,2336,698,6804,1295,2253,749,1824,477,2329,674,346,347,52,89,398000,3074,212393,4633,14952,1437,50926,3007,77052,3485,51064,2209,18399,1805,185607,4517,48183,2422,40612,2925,62476,3473,27586,2395,6750,1102,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,595503,2599,34430,3181,24904,2784,5696,1595,6367,1564,8520,1679,3152,938,1169,492,9526,1795,3918,1173,2968,870,2007,832,402,287,231,250,561073,4396,292582,6539,56512,4099,88090,4964,91011,5322,41589,2940,15380,1748,268491,6938,79703,4175,71873,5293,78458,4360,27704,2645,10753,1932,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,328256,2042,14535,1667,11125,1511,523,394,1588,612,4118,1121,2961,841,1935,690,3410,840,1002,699,1069,414,956,398,205,171,178,210,313721,2687,165362,3933,8440,1680,42391,2697,54328,3216,42412,2374,17791,1932,148359,3705,38719,2056,34649,3139,48111,3534,18385,2015,8495,1380,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2170753,3935,119608,6822,91119,5782,7525,1881,14158,1812,22742,3176,31753,2860,14941,1958,28489,3523,7955,1822,10351,1801,7400,1838,1904,689,879,554,2051145,8064,1046615,12943,85342,5920,265249,8854,268596,8397,289581,7090,137847,7215,1004530,12096,267035,7263,243157,8639,262116,9603,173483,6297,58739,3645,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477390,2662,27246,2705,16304,2300,2526,913,2859,851,7462,1610,2165,594,1292,464,10942,2155,3726,1263,3968,1182,2531,882,564,494,153,192,450144,3979,216566,6293,30924,2899,59925,4123,73373,4890,33798,2758,18546,2275,233578,6387,72583,4484,56285,4113,70884,5194,22176,2281,11650,1738,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4847881,6499,247124,8123,172534,6915,20070,3124,32508,3071,42806,4092,41155,3659,35995,3192,74590,5312,23369,3153,22852,2603,20292,2540,5624,1532,2453,980,4600757,11003,2167516,18784,233536,8790,569374,13389,604791,11970,446780,9706,313035,8617,2433241,18529,628301,9341,522796,13924,647710,14203,433709,11369,200725,8262,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2166134,5382,116804,5996,75564,4634,10942,1970,15607,2142,21712,2497,20943,2240,6360,1182,41240,3977,15344,2400,13514,2231,9522,1774,2288,935,572,290,2049330,7212,1114616,10256,121569,6328,294587,8942,383017,8361,227096,6203,88347,4691,934714,10986,274268,7421,216230,8352,273863,9793,132706,5808,37647,3501,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,151961,1296,8689,1328,6404,1191,114,114,1451,549,2436,763,1816,598,587,250,2285,720,602,351,1092,530,591,301,0,203,0,203,143272,1829,77194,2152,2922,650,19305,1541,31034,2005,18449,1641,5484,976,66078,2286,15514,900,14861,1476,24747,1994,9434,1218,1522,650,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2832421,5353,156574,6313,106575,5378,11297,1667,23829,2651,31145,2511,27957,2123,12347,1402,49999,3954,13425,2064,22764,2742,11919,1950,1313,414,578,413,2675847,8218,1354896,14016,105468,6338,441504,10715,432789,9461,253071,7141,122064,4597,1320951,13611,372570,7037,360939,10053,389454,10089,143707,6179,54281,3870,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,872183,3823,55123,3545,37529,3134,5764,1348,11181,1964,10759,1616,7678,1247,2147,738,17594,2511,5710,1389,6879,1373,4702,1355,133,138,170,152,817060,5235,439819,7163,50677,3180,140231,5306,139343,4891,81722,4423,27846,2363,377241,7891,115528,4396,96504,4543,117025,5788,36965,3664,11219,1469,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,896416,2821,51176,3804,40284,3473,4955,1133,10858,2084,12685,2213,8357,1427,3429,813,10892,1656,2967,1155,4211,1171,3216,1095,402,266,96,80,845240,4664,427894,7257,48615,3234,105916,5169,152428,5261,82836,3674,38099,3077,417346,7388,108160,3115,95716,5276,137529,6157,53660,3693,22281,2298,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2974503,4925,152013,6117,101537,4884,8428,1617,23126,2226,26299,2482,28996,2351,14688,1828,50476,3640,12681,1991,22484,2945,11703,1915,2704,827,904,500,2822490,8227,1425660,14655,95920,5552,499027,10302,393262,8856,292344,8542,145107,5931,1396830,14868,370992,6796,393592,11350,371535,8776,195437,7175,65274,3597,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,266589,2063,14342,2250,9630,1746,364,320,1974,973,2687,826,3044,1024,1561,596,4712,1210,1397,627,1828,793,750,425,589,558,148,152,252247,3054,121943,4084,12688,2089,30501,2741,36108,2586,27201,2505,15445,1692,130304,3517,32946,2293,27836,3030,40156,3821,19939,2097,9427,1790,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1058086,3699,58762,4066,36607,3248,4596,1386,10097,1855,10138,1721,7899,1450,3877,914,22155,2951,7671,1824,7466,1618,5693,1411,1117,539,208,176,999324,5583,512626,8868,55034,4175,152533,6420,170331,8573,97166,5153,37562,2648,486698,8911,146301,4757,127248,7275,139940,6448,56055,4204,17154,1883,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,185823,1441,12344,1597,8088,1351,524,418,1950,736,2755,760,2210,798,649,362,4256,996,1304,651,1505,562,1397,538,50,84,0,219,173479,2042,93018,2980,5403,1043,22727,1759,36339,2414,22360,1741,6189,1017,80461,3190,22753,1490,19130,1663,26119,2204,10249,1452,2210,697,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1508041,3852,89825,5919,59757,4092,6489,1463,17438,2150,18935,2497,10289,1622,6606,1394,30068,3864,9586,1803,12192,2522,6523,1384,1604,717,163,156,1418216,6072,748557,9901,84501,5415,248159,6909,230488,7881,130412,5406,54997,3441,669659,10815,190380,5744,197376,8535,185037,7877,70581,4748,26285,2584,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5858687,8096,393363,10259,277839,8937,70295,5607,65944,4714,69247,5112,52207,4497,20146,2632,115524,6859,43719,4747,35987,3873,29521,3151,5233,1759,1064,542,5465324,13535,2961811,18827,576237,12871,763036,14292,870915,14734,563855,11753,187768,6580,2503513,19934,791078,10706,589588,14575,743861,15864,285287,9150,93699,5103,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
