GEO_ID,C24010_001E,C24010_001M,C24010_002E,C24010_002M,C24010_003E,C24010_003M,C24010_004E,C24010_004M,C24010_005E,C24010_005M,C24010_006E,C24010_006M,C24010_007E,C24010_007M,C24010_008E,C24010_008M,C24010_009E,C24010_009M,C24010_010E,C24010_010M,C24010_011E,C24010_011M,C24010_012E,C24010_012M,C24010_013E,C24010_013M,C24010_014E,C24010_014M,C24010_015E,C24010_015M,C24010_016E,C24010_016M,C24010_017E,C24010_017M,C24010_018E,C24010_018M,C24010_019E,C24010_019M,C24010_020E,C24010_020M,C24010_021E,C24010_021M,C24010_022E,C24010_022M,C24010_023E,C24010_023M,C24010_024E,C24010_024M,C24010_025E,C24010_025M,C24010_026E,C24010_026M,C24010_027E,C24010_027M,C24010_028E,C24010_028M,C24010_029E,C24010_029M,C24010_030E,C24010_030M,C24010_031E,C24010_031M,C24010_032E,C24010_032M,C24010_033E,C24010_033M,C24010_034E,C24010_034M,C24010_035E,C24010_035M,C24010_036E,C24010_036M,C24010_037E,C24010_037M,C24010_038E,C24010_038M,C24010_039E,C24010_039M,C24010_040E,C24010_040M,C24010_041E,C24010_041M,C24010_042E,C24010_042M,C24010_043E,C24010_043M,C24010_044E,C24010_044M,C24010_045E,C24010_045M,C24010_046E,C24010_046M,C24010_047E,C24010_047M,C24010_048E,C24010_048M,C24010_049E,C24010_049M,C24010_050E,C24010_050M,C24010_051E,C24010_051M,C24010_052E,C24010_052M,C24010_053E,C24010_053M,C24010_054E,C24010_054M,C24010_055E,C24010_055M,C24010_056E,C24010_056M,C24010_057E,C24010_057M,C24010_058E,C24010_058M,C24010_059E,C24010_059M,C24010_060E,C24010_060M,C24010_061E,C24010_061M,C24010_062E,C24010_062M,C24010_063E,C24010_063M,C24010_064E,C24010_064M,C24010_065E,C24010_065M,C24010_066E,C24010_066M,C24010_067E,C24010_067M,C24010_068E,C24010_068M,C24010_069E,C24010_069M,C24010_070E,C24010_070M,C24010_071E,C24010_071M,C24010_072E,C24010_072M,C24010_073E,C24010_073M,C24010_074E,C24010_074M,C24010_075E,C24010_075M,NAME,C24010_001MA,C24010_001EA,C24010_002MA,C24010_002EA,C24010_003MA,C24010_003EA,C24010_004EA,C24010_004MA,C24010_005MA,C24010_005EA,C24010_006MA,C24010_006EA,C24010_007MA,C24010_007EA,C24010_008EA,C24010_008MA,C24010_009EA,C24010_009MA,C24010_010EA,C24010_010MA,C24010_011MA,C24010_011EA,C24010_012MA,C24010_012EA,C24010_013EA,C24010_013MA,C24010_014MA,C24010_014EA,C24010_015EA,C24010_015MA,C24010_016MA,C24010_016EA,C24010_017MA,C24010_017EA,C24010_018EA,C24010_018MA,C24010_019EA,C24010_019MA,C24010_020EA,C24010_020MA,C24010_021EA,C24010_021MA,C24010_022MA,C24010_022EA,C24010_023MA,C24010_023EA,C24010_024EA,C24010_024MA,C24010_025MA,C24010_025EA,C24010_026EA,C24010_026MA,C24010_027MA,C24010_027EA,C24010_028EA,C24010_028MA,C24010_029EA,C24010_029MA,C24010_030EA,C24010_030MA,C24010_031EA,C24010_031MA,C24010_032EA,C24010_032MA,C24010_033MA,C24010_033EA,C24010_034MA,C24010_034EA,C24010_035MA,C24010_035EA,C24010_036EA,C24010_036MA,C24010_037EA,C24010_037MA,C24010_038MA,C24010_038EA,C24010_039MA,C24010_039EA,C24010_040MA,C24010_040EA,C24010_041MA,C24010_041EA,C24010_042EA,C24010_042MA,C24010_043EA,C24010_043MA,C24010_044EA,C24010_044MA,C24010_045EA,C24010_045MA,C24010_046MA,C24010_046EA,C24010_047EA,C24010_047MA,C24010_048EA,C24010_048MA,C24010_049MA,C24010_049EA,C24010_050EA,C24010_050MA,C24010_051MA,C24010_051EA,C24010_052MA,C24010_052EA,C24010_053EA,C24010_053MA,C24010_054EA,C24010_054MA,C24010_055EA,C24010_055MA,C24010_056MA,C24010_056EA,C24010_057MA,C24010_057EA,C24010_058MA,C24010_058EA,C24010_059EA,C24010_059MA,C24010_060MA,C24010_060EA,C24010_061MA,C24010_061EA,C24010_062MA,C24010_062EA,C24010_063EA,C24010_063MA,C24010_064EA,C24010_064MA,C24010_065EA,C24010_065MA,C24010_066MA,C24010_066EA,C24010_067MA,C24010_067EA,C24010_068EA,C24010_068MA,C24010_069MA,C24010_069EA,C24010_070EA,C24010_070MA,C24010_071MA,C24010_071EA,C24010_072MA,C24010_072EA,C24010_073EA,C24010_073MA,C24010_074EA,C24010_074MA,C24010_075EA,C24010_075MA,state
0400000US13,4185729,18960,2261429,13124,677798,11692,340607,9314,260475,7840,80132,4612,337191,8384,74713,4996,58016,4789,16156,2212,26425,2909,19378,2171,59352,4579,38635,3041,44516,3699,32026,3045,12490,1653,268221,9503,6871,1408,71299,5616,35487,3649,35812,4066,75065,5779,90380,6134,24606,3340,422599,11665,265110,10276,157489,7496,22287,3192,442545,10641,278052,9267,164493,8116,427979,12930,191132,7665,236847,11130,23552,2608,117565,6295,95730,6938,1924300,14272,730115,14214,256548,8677,152903,6856,103645,5556,473567,12371,29222,2842,11110,2006,15064,1736,33657,3484,21448,2607,184688,8658,37904,3999,140474,6271,90262,5584,50212,3702,347241,9197,65615,4959,21823,3284,12121,2516,9702,1881,116546,5942,55866,4705,87391,5905,670898,13328,242322,9456,428576,10575,4622,1371,21181,2764,12517,2131,8664,1753,150243,7654,97915,5921,52328,4782,4373,1140,22756,3538,25199,3664,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,582731,6807,306167,4431,91949,3615,45580,3164,34756,2954,10824,1661,46369,3219,5924,1154,7642,1484,1963,575,3971,974,2932,835,10256,1614,5963,1214,7718,1260,5181,1027,2537,822,65053,4291,2214,716,15659,2273,11723,1910,3936,834,22785,2850,18863,2599,5532,1273,54845,3096,30085,2445,24760,2433,2552,805,55314,3766,34711,3122,20603,2466,36454,2846,13629,1945,22825,2553,5204,1264,10194,1509,7427,1338,276564,4662,95465,3483,33236,2336,22308,2027,10928,1367,62229,2984,2543,823,1582,582,2310,762,6528,1216,2646,715,24703,2015,5118,1004,16799,2062,11667,1603,5132,1132,62334,3426,8703,1345,2469,890,2078,813,391,246,24405,2665,12044,1605,14713,1622,104972,3907,41949,3484,63023,3181,1538,582,2015,689,1069,480,946,496,10240,1508,6114,1242,4126,935,938,428,1896,720,1292,454,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,671516,8168,366375,4309,110082,4360,53924,3436,43643,3284,10281,1330,56158,3483,7920,1491,13847,2133,5351,1088,4552,1174,2633,712,10044,1307,4814,1431,6997,1185,5305,1019,1692,577,40589,4276,1567,853,7995,1284,4196,910,3799,814,11913,1760,16251,2892,2863,969,59657,3728,38990,3112,20667,2014,15118,1679,73060,3927,48170,4041,24890,2638,67869,3669,29906,2580,37963,2988,2628,807,20772,2199,14563,1793,305141,6008,99272,3950,32167,2302,20037,2150,12130,1679,67105,3547,1689,595,1895,713,3768,898,5910,995,3979,1001,25245,2322,3939,1167,20680,2066,12736,1439,7944,1632,69580,4163,15187,1925,4086,1230,1891,630,2195,1088,20569,1984,11966,1717,17772,2289,112881,4314,34513,2728,78368,4053,2904,805,2675,792,1988,687,687,336,17829,2258,10911,1688,6918,1382,858,659,2226,767,3834,794,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5951354,21085,3183620,14405,996092,13817,498037,11132,366655,9002,131382,6457,498055,9905,100164,5589,84211,4624,26922,2061,31936,2967,40166,2896,91290,4851,52402,3353,70964,4645,53258,4201,17706,2088,426370,13924,13503,2401,97987,5405,49488,3652,48499,3916,146587,8727,129201,7538,39092,3169,597319,11884,357570,9693,239749,8631,14149,1953,490071,13967,309216,11667,180855,8401,659619,16070,314876,11515,344743,10875,34934,4048,171895,7344,137914,6933,2767734,15593,1043682,14449,348097,8422,200310,6544,147787,5932,695585,13203,39225,3067,14958,1835,22772,2471,57605,4054,33695,3148,246207,7328,54623,3771,226500,8161,154817,6837,71683,4462,522395,12171,101721,4260,31309,3466,20625,3078,10684,1803,165017,7012,72835,4993,151513,7080,975314,14087,332757,10101,642557,10928,5198,1858,17271,2145,9810,1694,7461,1337,203874,8766,142305,7250,61569,4992,5232,1287,18239,2653,38098,3858,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2918053,14954,1559307,9808,411574,8208,200922,6179,154110,6178,46812,3122,210652,6814,31040,2814,50095,3523,10640,1325,16872,1776,10041,1536,38753,2755,20996,3722,32215,2538,24265,2272,7950,1557,182292,6939,7173,1633,38093,2942,21562,2446,16531,2068,63969,4258,59373,4160,13684,1714,247777,7103,157297,5914,90480,4149,11638,1962,274960,7603,163564,6564,111396,5244,431066,9961,248731,6906,182335,7474,17465,1994,83519,4716,81351,4798,1358746,12849,448168,9218,138348,5182,84704,4381,53644,3031,309820,8335,13198,1553,7153,1346,9308,1438,28021,2412,11848,1864,108061,5105,20465,2109,111766,5189,71614,4074,40152,2922,281186,8638,55562,3605,11734,1535,6704,1349,5030,1004,103108,5412,42377,3126,68405,4148,472395,9114,159456,6532,312939,7838,2673,788,11918,1631,5393,1109,6525,1175,142406,5287,105379,4827,37027,3072,1624,509,12238,1782,23165,2520,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1507271,9646,791060,6690,234545,5900,126580,4907,102723,4594,23857,2207,107965,4525,18593,2247,19638,1986,7679,1327,8609,1189,5256,1022,23041,2214,9563,1498,15586,1429,12923,1339,2663,580,80958,3895,4622,1167,15410,1873,7396,1205,8014,1335,25705,2570,30071,2494,5150,971,129937,4932,78167,4097,51770,2794,12455,1629,136494,5517,80705,4097,55789,3528,196671,6003,99741,4455,96930,4696,6385,1179,47213,3163,43332,2985,716211,5884,249364,5766,77256,3387,45026,2719,32230,2724,172108,4595,7444,1118,3471,821,4749,1048,14512,1623,4267,805,66212,3913,11190,1354,60263,3362,39621,2724,20642,1915,145438,5311,34211,2631,3423,754,1730,532,1693,587,49405,3004,19683,2130,38716,2516,251566,5878,81496,4257,170070,5147,3653,926,4894,932,2545,592,2349,714,61296,2632,42874,2370,18422,1661,1131,464,4408,712,12883,1575,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1355967,9835,723985,5700,220212,5781,109222,4688,87161,4245,22061,2315,110990,4835,20610,2171,23430,2388,6149,1798,7633,1191,6572,1230,21125,2512,10166,1744,15305,1605,12440,1629,2865,718,86679,4440,4375,1473,18853,2258,9465,1597,9388,1464,25310,2342,30716,2433,7425,1451,127861,5432,78451,4166,49410,3766,10979,1034,130891,5125,76891,4319,54000,3552,147363,4967,80883,4285,66480,3273,7727,1209,30614,2497,28139,2417,631982,6551,239354,6116,77333,3625,50042,2889,27291,2296,162021,5070,9865,1969,2587,755,3522,834,14789,1798,5587,1238,64563,3074,10123,1280,50985,2942,32788,2236,18197,2312,128624,5404,28646,2846,4883,1088,2724,785,2159,702,41474,3025,18120,1670,35501,2929,215400,5644,68571,3325,146829,4403,2208,805,6159,1315,3154,894,3005,952,40237,2773,27144,2470,13093,1663,615,269,5237,927,7241,1278,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1816063,14801,964619,9778,248877,7019,121608,5249,96078,4978,25530,2135,127269,4947,15536,2051,21740,2250,6234,1193,12730,1822,7203,1461,26754,2567,12148,2012,24924,2744,18648,2309,6276,1344,113118,5615,4194,1018,31080,2712,16652,2143,14428,2033,33377,3076,33886,3432,10581,1613,152574,5939,92004,4742,60570,4189,12413,2162,191073,7987,119510,6544,71563,4261,246564,7462,128423,4951,118141,5512,11856,1817,57940,3522,48345,3647,851444,9129,288137,7315,88536,4230,54995,2973,33541,3063,199601,6306,6621,1272,3437,797,4153,940,16679,1802,6935,1451,77106,3445,8786,1341,75884,4069,48386,2855,27498,2926,172690,6981,35547,3283,9313,1793,5531,1607,3782,1124,59031,4745,26892,2969,41907,2976,300847,7124,99710,4743,201137,7050,1965,682,6314,1238,3711,1012,2603,663,81491,4823,57435,3911,24056,2616,2626,850,6968,1227,14462,1972,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1915246,13496,1000095,10735,261018,7476,117371,4727,88811,4575,28560,2998,143647,6137,14392,2193,28355,2900,12761,1744,10114,1601,11614,1617,25466,3199,12352,2052,28593,2750,20108,2078,8485,1720,140121,6982,5229,1335,40220,4613,20917,3422,19303,2614,42757,3937,39083,3467,12832,1956,165602,7644,102397,5789,63205,4410,11910,2085,216980,8433,143961,6832,73019,5048,204464,8661,97950,5602,106514,5832,18963,2485,49699,4227,37852,3666,915151,10579,316956,8356,90457,5200,55720,3902,34737,3677,226499,7030,6168,1335,3803,881,6313,1395,13775,2137,13121,1943,88940,5142,11080,1469,83299,4909,50022,4251,33277,3207,208551,8426,39926,3495,13666,2171,7034,1667,6632,1290,69462,5094,35277,3934,50220,3720,341491,9705,120041,5717,221450,9107,1471,643,8391,1868,3617,894,4774,1501,38291,3654,23013,3022,15278,2090,980,431,8589,1519,5709,1437,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,654928,5771,337406,4366,91704,3938,40719,2539,31577,2252,9142,1283,50985,3195,6213,1226,9537,1332,3226,877,4077,990,1990,483,10384,1356,6060,1239,9498,1590,7298,1304,2200,801,40777,2860,2281,697,8530,1484,3490,934,5040,1060,11084,1634,14327,2029,4555,978,60792,3607,37680,2686,23112,2278,8602,1319,73012,3341,46307,2939,26705,2090,62519,3105,29274,2277,33245,2663,3142,653,17026,1638,13077,1856,317522,4723,118509,3983,35945,2493,22653,2075,13292,1509,82564,3878,2691,710,1307,484,1717,609,8965,1577,2153,659,31733,2461,6144,1245,27854,2426,17031,1689,10823,1847,71539,4177,18794,2227,1237,445,940,396,297,219,22978,2423,9815,1775,18715,2204,105143,3952,36120,2875,69023,3428,912,364,2212,678,1615,517,597,360,19207,2135,13576,1716,5631,896,375,408,1980,572,3276,786,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2759741,15735,1420265,9914,554631,9707,247786,7470,176552,5993,71234,4947,306845,8058,80538,4248,51579,3398,28959,2736,17306,2467,24331,2689,41429,2880,28647,2772,34056,2908,25166,2553,8890,1709,185549,7928,5632,1403,58170,4076,32962,3868,25208,2615,50372,3943,53337,4677,18038,2795,255531,7798,144216,6207,111315,5638,4476,1018,240088,7347,157158,6905,82930,5175,179990,7744,63009,4372,116981,6861,11177,2230,67492,5829,38312,3261,1339476,11622,582587,9679,203155,7235,117495,5126,85660,5506,379432,9214,44855,3816,9390,1539,23980,2711,29728,3391,22618,2224,111640,5332,30574,2894,106647,5064,71508,3940,35139,3459,239735,8319,43709,3604,22345,2402,12015,1675,10330,2040,66871,4668,39996,3367,66814,4980,456777,9946,141022,6865,315755,8499,2311,967,10518,2192,5261,1114,5257,1576,47548,4006,29816,3351,17732,2535,1286,653,8815,1608,7631,1587,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3119025,17145,1626860,11420,608823,12490,263422,8054,186869,6914,76553,4251,345401,9264,79230,4915,63446,3945,27271,2548,19105,2486,22359,1902,59202,4071,31073,2417,43715,3911,32278,2849,11437,2271,223313,9793,9313,2187,53399,4003,29562,2900,23837,2653,68738,5406,70188,6586,21675,2531,301011,10734,180449,8729,120562,6286,4871,1351,253599,9586,167907,8025,85692,4671,235243,8579,114277,5920,120966,6391,12128,1749,64005,4372,44833,4326,1492165,12250,671026,10293,213929,6748,130259,4921,83670,4847,457097,10810,29342,3136,12232,2340,24792,3100,38097,2983,21507,2323,150106,5933,36265,3270,144756,6793,102728,5248,42028,3606,264231,10652,61560,5263,11371,1926,7414,1319,3957,1193,81531,5478,37570,4401,72199,4812,474108,11128,165527,7118,308581,10706,895,462,7540,1267,4064,1015,3476,842,74365,5200,49863,3980,24502,3090,2105,936,11569,2177,10828,2028,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4539015,18234,2398723,13121,731990,11270,323895,7898,242870,7336,81025,4476,408095,8788,55975,3074,115250,5277,18808,2093,24927,2200,22922,2196,64004,4224,44122,2959,62087,3332,49874,3013,12213,1838,296754,9419,11781,1536,59367,3907,28057,2632,31310,2844,98576,6048,100870,4688,26160,2237,392425,9189,241961,7208,150464,5770,16280,1823,400631,10501,238461,7769,162170,6723,560643,11900,332371,9093,228272,7031,18092,1650,109061,5550,101119,5600,2140292,13482,734224,11024,236157,7771,141701,5228,94456,5138,498067,9336,24621,2342,17504,1729,14753,1422,41033,3344,20829,2014,168403,5265,32424,2727,178500,6271,117479,5120,61021,3578,449984,8505,96201,4409,16872,2108,10494,1719,6378,1380,154291,5635,60670,4077,121950,5403,756793,11453,258797,7174,497996,9553,5113,990,16202,1803,8498,1277,7704,1244,177976,7200,126852,6096,51124,3908,3714,764,18089,2209,29321,3070,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2662848,12004,1396562,8308,476374,6857,231385,6336,173695,5620,57690,3218,244989,6708,57625,3250,45978,2607,16950,2476,17811,2345,11806,1503,41410,3746,23938,2490,29471,2226,22538,1850,6933,1151,162174,5564,7773,1365,25483,2364,13541,1824,11942,1553,54531,3291,56877,3500,17510,2048,252470,6740,158950,5731,93520,4428,14117,1329,227141,5803,143826,4668,83315,3395,264286,6188,142600,4918,121686,4621,11539,1512,61727,2693,48420,3087,1266286,8370,492843,7972,161243,5808,91106,3866,70137,3831,331600,6709,21967,2007,8140,1269,12825,1740,31658,2592,15401,1752,101473,4443,27006,2538,113130,3912,74959,3339,38171,2310,248731,6630,52352,3101,7497,1175,5092,1006,2405,581,81541,4036,31267,2445,76074,4372,429209,8673,143717,5386,285492,7622,2944,597,9710,1895,4843,1006,4867,1584,82849,3890,63423,3361,19426,1707,2572,691,6005,1094,10849,1323,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1214369,11042,633708,7663,146792,5628,70104,4311,56488,3807,13616,1828,76688,4668,8034,1436,13511,2076,4991,1070,8999,1362,4261,1093,15304,2300,7146,1423,14442,1894,9293,1490,5149,1271,79908,4666,2483,1184,23175,2606,13673,1876,9502,1589,14830,1840,27946,2956,11474,2432,97596,5869,58775,4806,38821,3202,10968,1791,129548,6650,81484,5405,48064,3544,168896,6943,83854,5555,85042,5285,9158,1740,44224,3980,31660,3006,580661,8111,193112,6525,52741,3554,32195,2987,20546,2347,140371,5502,3573,967,1366,521,2811,897,10500,1697,5558,1474,57128,3882,7290,1480,52145,3699,32574,3153,19571,2247,124218,5683,23878,2440,8122,1762,4053,1202,4069,1405,41780,3633,19300,2664,31138,2963,196468,7162,72523,5019,123945,5131,1648,602,6010,1421,2580,861,3430,1131,59205,4686,44166,4096,15039,2315,1159,610,5052,1372,8828,1808,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
