GEO_ID,C18001_001E,C18001_001M,C18001_002E,C18001_002M,C18001_003E,C18001_003M,C18001_004E,C18001_004M,C18001_005E,C18001_005M,C18001_006E,C18001_006M,C18001_007E,C18001_007M,C18001_008E,C18001_008M,C18001_009E,C18001_009M,C18001_010E,C18001_010M,C18001_011E,C18001_011M,C18001_012E,C18001_012M,C18001_013E,C18001_013M,C18001_014E,C18001_014M,C18001_015E,C18001_015M,C18001_016E,C18001_016M,C18001_017E,C18001_017M,C18001_018E,C18001_018M,C18001_019E,C18001_019M,C18001_020E,C18001_020M,C18001_021E,C18001_021M,C18001_022E,C18001_022M,C18001_023E,C18001_023M,C18001_024E,C18001_024M,C18001_025E,C18001_025M,C18001_026E,C18001_026M,C18001_027E,C18001_027M,C18001_028E,C18001_028M,C18001_029E,C18001_029M,C18001_030E,C18001_030M,C18001_031E,C18001_031M,C18001_032E,C18001_032M,C18001_033E,C18001_033M,C18001_034E,C18001_034M,C18001_035E,C18001_035M,NAME,C18001_001MA,C18001_001EA,C18001_002MA,C18001_002EA,C18001_003MA,C18001_003EA,C18001_004EA,C18001_004MA,C18001_005EA,C18001_005MA,C18001_006MA,C18001_006EA,C18001_007MA,C18001_007EA,C18001_008MA,C18001_008EA,C18001_009EA,C18001_009MA,C18001_010EA,C18001_010MA,C18001_011MA,C18001_011EA,C18001_012MA,C18001_012EA,C18001_013MA,C18001_013EA,C18001_014MA,C18001_014EA,C18001_015EA,C18001_015MA,C18001_016EA,C18001_016MA,C18001_017MA,C18001_017EA,C18001_018MA,C18001_018EA,C18001_019MA,C18001_019EA,C18001_020EA,C18001_020MA,C18001_021EA,C18001_021MA,C18001_022MA,C18001_022EA,C18001_023MA,C18001_023EA,C18001_024MA,C18001_024EA,C18001_025MA,C18001_025EA,C18001_026EA,C18001_026MA,C18001_027EA,C18001_027MA,C18001_028MA,C18001_028EA,C18001_029MA,C18001_029EA,C18001_030MA,C18001_030EA,C18001_031EA,C18001_031MA,C18001_032EA,C18001_032MA,C18001_033MA,C18001_033EA,C18001_034MA,C18001_034EA,C18001_035MA,C18001_035EA,state
0400000US36,17391535,3086,8342351,4498,1410057,4959,1301295,7046,84634,4114,24128,2550,5957680,6774,5316570,16003,274517,9152,366593,11857,527952,1634,388155,5271,77770,3962,62027,3830,446662,1434,243855,5114,84090,3705,118717,4756,9049184,3470,1340777,4937,1280761,6096,46052,3662,13964,2115,6312148,5749,5610157,13856,287205,9410,414786,10821,670637,1666,472758,5833,97844,4605,100035,4491,725622,1551,345418,6108,128044,5728,252160,6766,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7771820,4550,3770756,6395,670757,4854,611700,5279,49463,3539,9594,1587,2684745,7174,2320490,11757,165879,5775,198376,7921,248531,2198,165400,3579,44111,2449,39020,2827,166723,1813,79546,3049,34516,2623,52661,2786,4001064,5101,629815,4533,595041,5543,27205,2620,7569,1623,2800628,4718,2407680,9269,158836,7039,234112,6922,302295,2141,201834,3664,52033,2956,48428,3094,268326,1893,115194,3673,51172,3034,101960,3461,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,568876,1127,281226,1169,41808,711,39095,870,1837,492,876,411,202220,1178,181220,2318,10857,1327,10143,1097,19154,379,13410,688,3464,564,2280,504,18044,254,8877,689,4321,683,4846,652,287650,1209,39551,840,37649,972,1584,475,318,220,198642,1296,178735,1944,9022,1097,10885,1163,22398,348,16326,638,3728,590,2344,539,27059,356,12903,1011,5845,902,8311,984,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10409355,2847,5039192,4116,865351,4342,779897,6012,69023,4923,16431,2468,3574077,4509,3107228,9243,205402,7602,261447,7410,326529,1378,227770,3374,55693,2943,43066,2372,273235,874,141922,3351,59397,3245,71916,3144,5370163,3715,828776,4556,784079,5527,34911,3031,9786,1745,3710167,5174,3210918,10329,199907,6353,299342,7192,399587,1448,281200,4311,63358,3252,55029,3478,431633,1311,208345,4720,82369,3894,140919,4451,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3176142,2037,1543901,3405,260033,2573,237492,3656,16639,1922,5902,1149,1091401,3320,914072,6349,76291,4854,101038,4365,115671,1573,71560,2509,21611,1803,22500,1901,76796,1298,34063,1680,16779,1364,25954,1901,1632241,2972,247060,2580,234301,3186,9677,1613,3082,842,1135885,3997,952069,7779,73503,4081,110313,5057,136381,1629,82404,2633,29268,2302,24709,2013,112915,1299,45936,1987,23695,1706,43284,2143,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3330324,1752,1639622,2829,265295,2513,243142,3219,17929,2224,4224,1033,1178236,3457,1023403,6499,72137,4769,82696,4878,107795,1062,75337,2221,18970,1748,13488,1396,88296,1029,44389,1901,19993,1760,23914,1487,1690702,2277,257643,2372,245160,3054,9403,1470,3080,908,1181742,2915,1024645,7555,65759,3806,91338,5035,120166,1010,81234,2376,21167,1713,17765,2204,131151,952,59672,2672,27843,2211,43636,2612,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11243861,2084,5419632,3341,882486,4748,799300,5841,68123,3937,15063,1794,3807799,4967,3328128,9692,199851,6076,279820,8244,373469,1235,271672,3601,57893,3035,43904,2747,355878,1158,189995,4224,75274,3197,90609,3451,5824229,2724,846289,3969,799767,5517,34870,2801,11652,1918,3952821,3905,3459000,10925,199832,7087,293989,9335,455431,1378,326197,3756,68214,3115,61020,3389,569688,1230,282763,5685,108068,4400,178857,5716,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,966125,1341,463448,1456,78742,1383,69039,1907,7152,1427,2551,839,327332,1741,285973,3481,19214,2212,22145,2260,27949,764,20862,1124,3963,742,3124,735,29425,516,15469,1331,7860,1070,6096,1088,502677,1207,73074,1506,69201,1721,2856,815,1017,493,347016,1830,301362,3167,18712,2365,26942,2500,34510,567,24946,1312,6316,1171,3248,855,48077,572,23856,1510,9424,1204,14797,1469,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3821222,2817,1832891,3813,320490,2932,292952,3989,20869,2228,6669,1214,1298747,3837,1108238,8021,74984,3835,115525,6117,132235,1383,89762,2491,23236,1912,19237,2025,81419,1419,37709,1972,17850,1746,25860,1968,1988331,2974,304742,2837,290947,3209,10942,1603,2853,779,1391655,2745,1180359,7705,82024,4549,129272,5379,158967,1584,104889,3060,27800,2187,26278,2257,132967,1584,56161,2829,25406,2225,51400,2911,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,690349,1175,338996,1344,55850,880,52484,1038,2477,596,889,517,239332,1395,212235,2377,12019,1419,15078,1679,23394,467,16202,908,4298,760,2894,548,20420,400,9590,829,5584,831,5246,681,351353,1296,54900,1350,52904,1442,1680,646,316,279,239177,1332,213097,2063,13421,1492,12659,1481,27385,413,20665,1013,3953,636,2767,623,29891,617,14957,1167,6733,917,8201,884,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5407221,3170,2621474,3824,431306,3509,392223,4322,31582,3000,7501,1559,1889802,4527,1590047,9003,120801,5215,178954,6430,186252,1413,117054,2811,35966,2781,33232,2471,114114,1037,50266,2464,24995,1989,38853,2469,2785747,3434,409950,3392,386223,3635,17078,2246,6649,1776,1967510,3959,1644735,9874,121011,5797,201764,8025,223747,1694,139654,3799,44659,2890,39434,2867,184540,1115,75227,2920,33269,2152,76044,3153,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20332988,5193,9985104,6896,1921241,7628,1763293,10538,128600,5939,29348,3099,7133660,9079,6311737,18981,388553,10781,433370,13070,560273,3329,373606,4392,97264,4191,89403,4375,369930,2762,169164,4127,74217,3414,126549,4432,10347884,6298,1846516,7248,1751604,8125,74101,4609,20811,2538,7283722,8080,6424546,18920,383711,12355,475465,10027,657266,3503,424791,7081,111494,4388,120981,4897,560380,3185,229106,4973,110104,4673,221170,5646,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2186851,1478,1089883,1967,221242,1839,205292,2887,13068,2141,2882,759,776200,2295,690869,4251,47075,3821,38256,2979,53399,633,38353,1558,10201,1282,4845,900,39042,506,20048,1195,8813,1232,10181,1220,1096968,1765,208381,2116,197988,2545,7963,1279,2430,1259,775480,2234,693034,5318,39611,3724,42835,3530,59917,609,44045,1375,8610,1198,7262,1106,53190,529,24156,1475,10329,1067,18705,1410,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,569345,589,278445,933,42104,760,37190,1257,4174,854,740,346,202119,1059,174880,2641,12264,1580,14975,1641,19295,236,13764,831,3468,709,2063,521,14927,109,7313,714,3300,552,4314,693,290900,926,40204,849,37692,1069,1928,520,584,550,208103,1119,182467,1964,11221,1440,14415,1462,21346,259,15253,769,3282,592,2811,500,21247,95,9779,741,4143,708,7325,777,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6748521,5968,3254085,7124,559020,4551,514576,5300,37262,3272,7182,1646,2344344,7218,2086112,9675,119991,4678,138241,5581,212264,2705,149995,4009,34304,2434,27965,2719,138457,2117,68984,2976,27903,1749,41570,2500,3494436,5487,542865,3719,518287,4479,20277,2618,4301,975,2479244,5732,2205891,9182,115824,5610,157529,6875,244611,2112,172744,3666,36928,2732,34939,2781,227716,2107,102176,3267,42295,2589,83245,3527,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5716164,3461,2818639,3467,465860,3307,427391,4256,31841,2628,6628,1424,2051273,4379,1777595,10094,133148,5720,140530,6095,172404,1167,116753,2854,32345,2474,23306,2211,129102,1111,62790,2217,28534,2022,37778,2254,2897525,2936,442251,3095,419520,4127,17642,2163,5089,1124,2073006,3518,1802202,8754,115681,5774,155123,6082,188696,1428,131543,3587,30620,2334,26533,2298,193572,1176,89489,2815,38646,2246,65437,2850,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1671281,1048,813666,2228,121829,1937,109390,2684,8702,1526,3737,1314,577663,2269,453104,4543,41965,2966,82594,4139,65634,829,39655,1844,13063,1356,12916,1304,48540,649,18704,1420,12466,1218,17370,1389,857615,1840,114419,1809,106414,2160,6012,1365,1993,757,590985,2389,479101,5107,38876,3372,73008,4238,76943,785,48281,1951,13937,1465,14725,1555,75268,595,26875,2031,15632,1606,32761,1993,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5030840,1970,2476495,3103,404596,2531,369800,3384,29228,2227,5568,1118,1781422,3406,1593356,6632,90575,4092,97491,4380,160278,1061,118217,2044,25918,1591,16143,1299,130199,647,71673,2068,25999,1630,32527,1691,2554345,2828,388381,2407,371732,2787,13748,1716,2901,646,1781977,3167,1592990,7262,86865,4198,102122,4338,184717,1093,138732,2222,27562,2110,18423,1742,199270,786,105865,2492,38248,2034,55157,2023,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,461499,1265,229367,1738,34681,1009,31748,1512,2128,897,805,511,167825,1957,145744,2536,9224,1497,12857,1543,15855,468,9869,733,3867,724,2119,647,11006,420,6348,731,2395,596,2263,451,232132,1275,32823,994,30964,1157,1189,554,670,556,166949,1115,146373,2342,9585,1570,10991,1474,16338,476,11498,840,2430,542,2410,639,16022,671,7238,960,3827,693,4957,717,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3606279,1306,1712846,1470,335552,2113,294223,3466,32078,2802,9251,1549,1169781,2077,921127,6358,105822,3707,142832,6001,124039,714,66132,2323,23430,1915,34477,2174,83474,711,26044,1744,15987,1318,41443,1566,1893433,727,317527,2004,291288,2954,20051,2266,6188,1124,1304147,1953,1025572,6288,121749,5046,156826,3575,150470,550,70098,2592,31693,2120,48679,2380,121289,550,27199,1786,18170,1588,75920,2163,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
