GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001EA,B25093_001MA,B25093_002MA,B25093_002EA,B25093_003MA,B25093_003EA,B25093_004MA,B25093_004EA,B25093_005EA,B25093_005MA,B25093_006EA,B25093_006MA,B25093_007MA,B25093_007EA,B25093_008MA,B25093_008EA,B25093_009EA,B25093_009MA,B25093_010EA,B25093_010MA,B25093_011EA,B25093_011MA,B25093_012EA,B25093_012MA,B25093_013MA,B25093_013EA,B25093_014MA,B25093_014EA,B25093_015MA,B25093_015EA,B25093_016EA,B25093_016MA,B25093_017EA,B25093_017MA,B25093_018MA,B25093_018EA,B25093_019MA,B25093_019EA,B25093_020MA,B25093_020EA,B25093_021MA,B25093_021EA,B25093_022EA,B25093_022MA,B25093_023EA,B25093_023MA,B25093_024MA,B25093_024EA,B25093_025MA,B25093_025EA,B25093_026MA,B25093_026EA,B25093_027EA,B25093_027MA,B25093_028EA,B25093_028MA,B25093_029MA,B25093_029EA,state
0400000US46,214246,3793,5315,1103,1323,520,984,426,550,273,545,513,1913,767,0,219,28482,2064,14173,1605,5545,973,3022,843,2113,638,3629,842,0,219,129350,3008,73806,2632,18884,1726,11564,1408,7657,1251,16930,1849,509,230,51099,1608,31325,1609,5203,925,3329,685,2670,695,8325,912,247,171,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1638837,16782,28096,2896,8777,2006,4954,1319,2816,972,2208,1056,8668,1336,673,402,197528,6447,85424,4351,37577,3424,24499,2749,14063,1779,34725,3078,1240,595,1020909,12585,561695,9995,131026,5509,92068,4885,58430,3622,170638,7099,7052,1459,392304,5911,236939,5635,38558,2608,28652,2680,18440,1815,67861,4187,1854,553,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5162604,28008,82467,5147,24282,2949,9556,1665,11665,2302,9638,2326,25654,2795,1672,602,659936,13010,254790,8230,115017,5626,84064,4482,57530,4415,144327,7365,4208,1219,3305615,22279,1665021,18386,466344,11104,311261,8607,212616,8759,621113,13830,29260,3786,1114586,11207,637047,10172,117684,3874,86173,4200,56848,3000,212522,6578,4312,1014,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,558769,7876,16169,2083,3937,1041,3218,1002,3015,751,1658,560,4303,1040,38,68,105506,4093,28439,2367,21851,2066,18735,2470,11360,1653,25002,2397,119,123,327362,5803,157791,4536,48526,3552,35303,2414,22687,1835,62216,4047,839,354,109732,2718,70177,2823,10549,1458,6653,962,5775,1027,15787,1529,791,391,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,176860,3377,1110,423,270,188,370,299,232,222,130,137,108,112,0,211,16110,1396,4932,771,3143,676,3059,861,1605,471,3359,820,12,20,119994,2697,53147,2076,20442,1798,13226,1666,9006,1267,23784,1872,389,205,39646,1577,17015,1377,5032,801,4179,688,2434,521,10986,1178,0,211,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2012391,18661,28036,2799,8959,1600,5080,1165,3090,1057,2679,1073,7798,1605,430,334,233610,7308,78521,3943,42955,3291,35311,3040,24680,2815,51752,4307,391,412,1317772,12236,635170,10779,202252,6904,146228,5340,94127,4091,234917,6670,5078,1106,432973,6358,252656,5996,43068,3074,30994,2271,23448,2243,80846,3875,1961,613,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1584549,14207,21075,3120,5079,1107,2783,1183,2397,831,2878,1522,7768,1894,170,163,177296,6748,46482,3291,34844,3132,30392,3350,19425,2103,45613,2904,540,303,1039629,11663,447996,8423,158776,6530,124239,5001,80477,4080,223439,7185,4702,1101,346549,5143,198076,5096,36066,2491,24341,2284,18190,2060,68585,3675,1291,476,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,558289,7108,9330,1772,3883,1214,1250,672,629,374,853,516,2494,973,221,226,56036,3123,31107,2635,9215,1591,4452,1033,2035,666,9002,1592,225,231,336396,5516,219515,5437,33964,3108,22442,2144,12870,1855,44762,3257,2843,940,156527,2923,104049,2934,15237,1640,8573,1380,7532,1166,20268,1830,868,443,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1556441,11920,25702,2522,6915,973,4015,898,3284,878,3581,1006,7715,1716,192,175,185222,5525,59124,3326,38627,2474,31055,2819,19173,1816,37107,2865,136,116,997221,10372,457320,8152,164997,5213,114035,4569,76507,3282,179838,5593,4524,1208,348296,4807,169861,4294,43818,2591,32487,2033,22549,1514,78489,3109,1092,356,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146504,3363,3234,829,1625,732,588,369,261,167,278,232,459,296,23,38,16526,1585,7818,1128,2889,995,2127,721,1189,548,2475,732,28,50,94099,2916,57624,2902,11607,1362,7930,1471,5258,1010,11461,1410,219,184,32645,1168,21109,1318,2405,598,2208,575,1410,506,5205,968,308,261,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,934479,10320,10131,1475,3810,875,447,278,1388,599,376,295,3221,832,889,367,86304,4015,31321,2333,11469,1811,8405,1334,8139,1357,23639,2548,3331,780,548000,9699,294923,7315,48798,3442,38275,2897,28108,2191,113564,4977,24332,2211,290044,6926,188402,5838,20911,1892,14154,1683,11032,1435,52014,3103,3531,876,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
