GEO_ID,B23007_001E,B23007_001M,B23007_002E,B23007_002M,B23007_003E,B23007_003M,B23007_004E,B23007_004M,B23007_005E,B23007_005M,B23007_006E,B23007_006M,B23007_007E,B23007_007M,B23007_008E,B23007_008M,B23007_009E,B23007_009M,B23007_010E,B23007_010M,B23007_011E,B23007_011M,B23007_012E,B23007_012M,B23007_013E,B23007_013M,B23007_014E,B23007_014M,B23007_015E,B23007_015M,B23007_016E,B23007_016M,B23007_017E,B23007_017M,B23007_018E,B23007_018M,B23007_019E,B23007_019M,B23007_020E,B23007_020M,B23007_021E,B23007_021M,B23007_022E,B23007_022M,B23007_023E,B23007_023M,B23007_024E,B23007_024M,B23007_025E,B23007_025M,B23007_026E,B23007_026M,B23007_027E,B23007_027M,B23007_028E,B23007_028M,B23007_029E,B23007_029M,B23007_030E,B23007_030M,B23007_031E,B23007_031M,B23007_032E,B23007_032M,B23007_033E,B23007_033M,B23007_034E,B23007_034M,B23007_035E,B23007_035M,B23007_036E,B23007_036M,B23007_037E,B23007_037M,B23007_038E,B23007_038M,B23007_039E,B23007_039M,B23007_040E,B23007_040M,B23007_041E,B23007_041M,B23007_042E,B23007_042M,B23007_043E,B23007_043M,B23007_044E,B23007_044M,B23007_045E,B23007_045M,B23007_046E,B23007_046M,B23007_047E,B23007_047M,B23007_048E,B23007_048M,B23007_049E,B23007_049M,B23007_050E,B23007_050M,B23007_051E,B23007_051M,B23007_052E,B23007_052M,B23007_053E,B23007_053M,B23007_054E,B23007_054M,B23007_055E,B23007_055M,B23007_056E,B23007_056M,B23007_057E,B23007_057M,B23007_058E,B23007_058M,B23007_059E,B23007_059M,NAME,B23007_001EA,B23007_001MA,B23007_002MA,B23007_002EA,B23007_003EA,B23007_003MA,B23007_004EA,B23007_004MA,B23007_005EA,B23007_005MA,B23007_006EA,B23007_006MA,B23007_007EA,B23007_007MA,B23007_008EA,B23007_008MA,B23007_009EA,B23007_009MA,B23007_010EA,B23007_010MA,B23007_011EA,B23007_011MA,B23007_012EA,B23007_012MA,B23007_013MA,B23007_013EA,B23007_014EA,B23007_014MA,B23007_015EA,B23007_015MA,B23007_016EA,B23007_016MA,B23007_017EA,B23007_017MA,B23007_018EA,B23007_018MA,B23007_019EA,B23007_019MA,B23007_020MA,B23007_020EA,B23007_021MA,B23007_021EA,B23007_022EA,B23007_022MA,B23007_023EA,B23007_023MA,B23007_024EA,B23007_024MA,B23007_025MA,B23007_025EA,B23007_026MA,B23007_026EA,B23007_027EA,B23007_027MA,B23007_028EA,B23007_028MA,B23007_029EA,B23007_029MA,B23007_030MA,B23007_030EA,B23007_031MA,B23007_031EA,B23007_032MA,B23007_032EA,B23007_033EA,B23007_033MA,B23007_034EA,B23007_034MA,B23007_035MA,B23007_035EA,B23007_036MA,B23007_036EA,B23007_037MA,B23007_037EA,B23007_038EA,B23007_038MA,B23007_039EA,B23007_039MA,B23007_040EA,B23007_040MA,B23007_041MA,B23007_041EA,B23007_042MA,B23007_042EA,B23007_043EA,B23007_043MA,B23007_044EA,B23007_044MA,B23007_045EA,B23007_045MA,B23007_046MA,B23007_046EA,B23007_047MA,B23007_047EA,B23007_048EA,B23007_048MA,B23007_049EA,B23007_049MA,B23007_050EA,B23007_050MA,B23007_051EA,B23007_051MA,B23007_052MA,B23007_052EA,B23007_053EA,B23007_053MA,B23007_054EA,B23007_054MA,B23007_055EA,B23007_055MA,B23007_056EA,B23007_056MA,B23007_057MA,B23007_057EA,B23007_058EA,B23007_058MA,B23007_059EA,B23007_059MA,state
0400000US34,2172279,15751,1046196,11785,768063,10555,717708,9874,699789,10178,462963,10165,442099,9943,20864,2292,236826,7592,17919,2214,13266,1814,12136,1755,1130,424,4653,1107,50355,3803,30922,2943,29664,2821,1258,516,19433,1984,278133,9439,64683,5324,57759,4917,53716,4566,4043,1509,6924,1765,213450,8215,174606,7955,158041,7295,16565,2173,38844,3158,1126083,14528,860598,12387,549881,10709,527522,10444,375396,9316,362001,9020,13395,2077,152126,6299,22359,2378,15983,2125,14171,1878,1812,651,6376,1081,310717,8021,75867,3775,72799,3779,3068,909,234850,6565,265485,8668,83534,4551,61546,4378,58670,4150,2876,957,21988,2215,181951,6680,106347,5662,101486,5745,4861,1102,75604,4269,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482759,7416,225137,6145,141812,5992,127184,5863,123579,5683,81151,5113,77300,4905,3851,1148,42428,3531,3605,1080,2564,777,2063,742,501,346,1041,665,14628,1697,7697,1464,7369,1495,328,271,6931,1131,83325,4680,21624,3022,18788,2955,17303,2759,1485,726,2836,814,61701,4357,46914,3965,42989,3838,3925,1013,14787,2371,257622,6602,206609,6577,122377,4962,118873,4853,80100,4149,76420,4165,3680,1035,38773,2691,3504,939,2217,718,2079,718,138,124,1287,525,84232,4354,22220,2218,21352,2249,868,475,62012,3394,51013,3122,15120,1986,9845,1798,9405,1723,440,425,5275,959,35893,2864,18660,2284,17626,2212,1034,461,17233,1967,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4615803,21805,2169861,16879,1429289,17384,1308514,16915,1268631,16379,835803,11833,797971,11413,37832,3114,432828,11604,39883,3467,28311,2675,25596,2590,2715,768,11572,1810,120775,6479,71063,4396,67385,4408,3678,788,49712,3465,740572,14160,148586,6788,129760,6359,119727,6345,10033,1864,18826,2031,591986,13077,448928,11615,401843,10222,47085,4757,143058,7083,2445942,20969,1765680,18395,1064215,15888,1021422,15363,725070,13200,697601,12800,27469,2908,296352,9105,42793,3555,31117,3158,27666,2631,3451,1182,11676,1431,701465,11398,187647,5781,181254,5549,6393,1204,513818,10355,680262,15308,206221,8752,142475,7841,132649,7547,9826,1959,63746,3820,474041,11744,255226,8458,241860,8264,13366,1965,218815,8090,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2290199,16891,1068489,10846,706941,11396,659733,11061,641085,10682,439462,9778,418543,9643,20919,2495,201623,6659,18648,2864,14633,2789,12645,2517,1988,835,4015,1017,47208,3358,27517,2536,25600,2378,1917,620,19691,2079,361548,10545,75512,5168,67737,5274,63765,5201,3972,976,7775,1473,286036,9143,232041,9377,205971,8047,26070,3415,53995,4214,1221710,16461,973768,13931,606132,11575,585721,11022,421352,9725,400283,9626,21069,3047,164369,5563,20411,2148,14995,1807,12069,1712,2926,944,5416,1010,367636,8650,101535,5482,97426,5313,4109,962,266101,7041,247942,8477,79722,4746,54836,3945,51222,3711,3614,1027,24886,2547,168220,6382,87386,4830,81470,4497,5916,1277,80834,4615,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165806,3756,74747,2815,57670,2513,54555,2518,53712,2487,43703,2433,43105,2424,598,243,10009,1135,843,378,692,334,676,327,16,29,151,149,3115,719,1839,440,1780,435,59,58,1276,532,17077,1635,4359,869,4064,836,3844,796,220,229,295,202,12718,1489,10039,1264,9113,1250,926,532,2679,814,91059,2729,80262,2539,53148,1942,52365,1924,40037,1918,39145,1929,892,345,12328,1225,783,229,572,205,524,202,48,53,211,138,27114,1462,7250,860,7147,859,103,102,19864,1365,10797,1356,4186,831,3143,735,2909,733,234,159,1043,391,6611,1081,3899,928,3892,927,7,14,2712,518,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2986906,17528,1382959,14870,925924,14044,859881,14084,829811,13827,588732,12162,564178,11409,24554,2581,241079,8205,30070,2998,22138,2703,18935,2356,3203,1281,7932,1483,66043,4082,37964,2954,35565,2898,2399,621,28079,2300,457035,10479,101987,5991,88940,5459,82157,5135,6783,1530,13047,2370,355048,9332,279117,9082,243391,8379,35726,3254,75931,5170,1603947,15672,1302398,15116,798263,11942,767700,11749,554364,10640,536594,10513,17770,1950,213336,6657,30563,2393,23523,2117,20343,2092,3180,1035,7040,1171,504135,8840,133849,4556,128191,4628,5658,1026,370286,6761,301549,8402,84512,4759,53459,4023,48597,3827,4862,1349,31053,2337,217037,7161,117625,5529,109772,5181,7853,1467,99412,4551,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,934124,9511,429096,8228,289606,7802,267198,7350,259730,6952,173389,5927,166997,5697,6392,1319,86341,4849,7468,1599,5292,1482,4405,1421,887,517,2176,668,22408,2242,12579,1900,11340,1836,1239,519,9829,1549,139490,6085,31071,2625,27732,2588,25358,2372,2374,799,3339,714,108419,5556,86092,5216,77100,4975,8992,1546,22327,2445,505028,8614,414856,7958,256597,6879,249596,6961,169549,6683,164669,6426,4880,1119,80047,3560,7001,1102,3748,742,3286,740,462,287,3253,870,158259,4355,40764,2500,39241,2355,1523,531,117495,3751,90172,3804,30528,2987,21732,2814,19745,2446,1987,1186,8796,1431,59644,2957,32024,2612,30407,2501,1617,662,27620,2099,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,908835,9206,416965,7274,289771,6881,270018,6788,258949,6772,171530,5683,161222,5676,10308,1569,87419,3667,11069,2380,7714,2183,6997,2128,717,446,3355,892,19753,2179,12619,1749,12158,1760,461,244,7134,1347,127194,6124,33308,3029,29183,3025,26652,2939,2531,993,4125,1232,93886,5349,75548,4983,66412,4551,9136,1730,18338,2700,491870,7940,413990,7919,251464,6657,242518,6466,175663,5522,167906,5243,7757,1288,66855,3108,8946,1225,5872,936,4988,945,884,399,3074,768,162526,4082,38549,2461,37064,2390,1485,575,123977,3433,77880,4222,28235,2769,21775,2521,18529,2267,3246,1377,6460,1092,49645,3022,25518,2324,24367,2310,1151,455,24127,2175,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3199598,18904,1408310,14218,979716,13496,908983,13087,877249,13114,616600,11020,594818,11308,21782,1949,260649,8378,31734,2326,23897,2082,20515,2101,3382,1338,7837,1268,70733,4255,39716,2728,36627,2629,3089,934,31017,3148,428594,11443,98463,5715,85395,5406,79592,5411,5803,1227,13068,1703,330131,10210,257563,9170,230320,8736,27243,3161,72568,4352,1791288,15624,1439553,15547,873071,12727,841007,12206,606553,10832,587539,10281,19014,1931,234454,5775,32064,2837,24106,2587,22262,2490,1844,601,7958,1087,566482,8924,145407,5269,141125,5052,4282,841,421075,8181,351735,9522,109374,5764,67685,4447,62455,4347,5230,1066,41689,3206,242361,8461,125071,5685,116240,5262,8831,1969,117290,5790,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259048,4744,119016,3482,79854,4030,73490,3905,70802,3695,54632,3691,52059,3597,2573,871,16170,1819,2688,809,2432,760,2179,735,253,223,256,192,6364,1318,4320,1104,4120,1037,200,201,2044,760,39162,3037,7555,1660,6633,1479,6099,1445,534,413,922,714,31607,2752,23729,2505,20962,2378,2767,967,7878,1472,140032,4308,110222,4490,71481,3921,68359,3866,50325,3503,49306,3398,1019,477,18034,1881,3122,830,2766,830,2556,771,210,293,356,213,38741,2671,9460,1296,8985,1240,475,269,29281,2234,29810,2681,10482,1707,6944,1447,6768,1448,176,149,3538,947,19328,2240,10912,1637,10724,1655,188,182,8416,1384,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1103327,11736,490768,9401,314154,7928,289050,7622,279441,7581,197814,6728,188214,6767,9600,1676,81627,4385,9609,1531,7225,1313,5192,1206,2033,947,2384,898,25104,2422,15215,1784,13439,1672,1776,623,9889,1526,176614,8482,34358,3716,30755,3372,29175,3383,1580,736,3603,1333,142256,6817,116115,6441,100914,6056,15201,2237,26141,2631,612559,11087,473540,10197,285986,8384,275524,7815,187326,5679,179742,5587,7584,1541,88198,4579,10462,1821,7182,1415,6310,1324,872,418,3280,881,187554,5668,51515,3172,49409,3166,2106,719,136039,4900,139019,5356,33081,3122,20255,2411,18774,2379,1481,641,12826,1830,105938,4285,52221,3532,47920,3298,4301,1027,53717,3108,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,203891,3420,95989,2835,67818,2702,62515,2813,61236,2819,51249,2434,50262,2460,987,399,9987,1467,1279,574,890,380,699,367,191,175,389,361,5303,1000,2819,638,2663,638,156,121,2484,766,28171,2449,7784,1404,7176,1329,6973,1297,203,151,608,420,20387,2010,17962,1867,15139,1751,2823,698,2425,670,107902,2929,93233,2874,59182,2583,58462,2591,45242,2469,44615,2437,627,304,13220,1336,720,380,415,248,386,244,29,47,305,279,34051,1906,9226,1078,8880,1044,346,256,24825,1506,14669,1554,5114,993,3636,907,3226,782,410,379,1478,455,9555,1219,5680,1030,5531,1030,149,157,3875,617,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1604310,15493,726328,10946,481597,9884,443997,9647,431928,9781,293496,8730,277697,8703,15799,2355,138432,6546,12069,1780,8926,1532,6879,1330,2047,783,3143,884,37600,3129,19905,2284,18537,2216,1368,594,17695,2027,244731,8862,50522,4080,44378,3830,41458,3804,2920,1094,6144,1473,194209,7974,150346,6804,131199,6328,19147,2726,43863,3782,877982,11619,696587,11672,428242,10322,414062,9981,282270,8347,272865,8000,9405,1472,131792,5290,14180,1856,9380,1719,8580,1720,800,302,4800,1034,268345,7447,70329,3725,67043,3779,3286,636,198016,6204,181395,8138,55905,5557,36741,4232,33786,4195,2955,1056,19164,2299,125490,5625,62723,3302,59524,3400,3199,892,62767,4778,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5597885,28880,2854739,21269,1989726,19783,1843762,19798,1779999,20256,1108114,17427,1037643,16792,70471,4203,671885,13715,63763,4894,43645,3845,36421,3882,7224,1489,20118,2665,145964,7443,75694,5227,69117,5050,6577,1571,70270,4509,865013,16942,189266,9213,170568,9056,163415,8911,7153,1598,18698,2184,675747,14061,542854,12903,478319,12482,64535,5241,132893,7065,2743146,20824,2133249,21836,1401391,18785,1349640,18379,904167,14082,866226,14291,37941,3381,445473,11619,51751,3987,33263,2683,28394,2693,4869,1181,18488,2234,731858,11453,182425,6332,174763,6211,7662,1163,549433,10655,609897,12614,198984,7527,143281,6342,134602,6278,8679,1571,55703,4118,410913,11130,228991,8959,214750,8805,14241,2528,181922,6804,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,593103,7662,319338,5943,256873,6767,243357,6481,238477,6404,140749,5468,136670,5434,4079,995,97728,4189,4880,1039,3269,786,3163,786,106,101,1611,605,13516,1749,8822,1586,7887,1376,935,667,4694,989,62465,5826,18447,2844,16740,2818,15805,2846,935,514,1707,610,44018,4401,37994,4321,34359,3912,3635,1323,6024,1125,273765,6430,230309,7086,153055,5980,149351,5959,109269,5042,105563,5090,3706,977,40082,2939,3704,1017,3149,960,2519,887,630,368,555,251,77254,3222,17680,1965,17183,1990,497,288,59574,2912,43456,2787,14092,1684,10568,1514,10000,1502,568,371,3524,894,29364,2446,18437,1936,17948,1959,489,301,10927,1386,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156832,3565,70287,2562,46838,2500,44376,2410,43062,2475,34106,2088,33545,2026,561,244,8956,1187,1314,574,636,283,582,282,54,92,678,543,2462,698,1618,605,1498,597,120,131,844,294,23449,2141,7717,1445,7247,1451,7041,1453,206,225,470,336,15732,1785,12870,1654,11593,1458,1277,556,2862,779,86545,3465,73846,3350,49036,2844,47634,2829,37110,2178,36697,2184,413,205,10524,1374,1402,482,1305,461,1170,408,135,192,97,91,24810,1754,7273,941,7142,916,131,168,17537,1452,12699,1189,3799,731,2737,600,2627,583,110,122,1062,442,8900,1092,4904,857,4867,864,37,45,3996,802,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1938966,16324,891668,10084,635231,9931,593985,9837,582311,9748,405711,9208,390373,9214,15338,1869,176600,6301,11674,2007,7993,1506,6869,1351,1124,470,3681,1093,41246,2781,21739,2014,20459,1895,1280,624,19507,2129,256437,7830,53863,3921,47456,3691,45223,3517,2233,958,6407,1254,202574,7467,163660,7077,147593,6968,16067,2578,38914,3186,1047298,12726,843405,12058,551833,9617,539767,9550,385700,7942,376462,7775,9238,1501,154067,5522,12066,1471,9261,1393,8333,1346,928,460,2805,834,291572,8175,82683,4812,80477,4813,2206,726,208889,6130,203893,8965,63472,4679,44807,4433,41750,4249,3057,1019,18665,1998,140421,6957,80017,5013,76206,5048,3811,955,60404,4025,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1574432,13096,750848,10718,522405,10309,480916,10438,464525,10493,307076,8855,291588,8685,15488,2099,157449,6445,16391,1608,12209,1418,9859,1372,2350,741,4182,1076,41489,3084,22959,2490,21677,2371,1282,608,18530,2141,228443,8045,59781,4130,53034,4077,50185,4036,2849,857,6747,1411,168662,6697,135537,6571,121833,6194,13704,2012,33125,2913,823584,10136,697280,10216,437139,9042,420069,8788,306980,7555,294809,7168,12171,1941,113089,5058,17070,2225,11495,2053,10556,1912,939,402,5575,1031,260141,5951,59889,3299,57833,3177,2056,717,200252,5922,126304,5447,44500,3175,32671,2798,30778,2840,1893,650,11829,1805,81804,4532,49932,3456,46855,3297,3077,872,31872,2852,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,500147,6448,199478,6126,141543,4885,123207,4589,117836,4634,76322,3766,73761,3612,2561,851,41514,3283,5371,1278,3803,1073,3267,964,536,393,1568,595,18336,2270,9040,1565,8364,1513,676,438,9296,1832,57935,4183,15266,2606,11042,2049,9999,1926,1043,457,4224,1246,42669,3071,29417,2637,25785,2688,3632,1201,13252,1857,300669,6354,247200,6897,130479,5383,126143,5345,82802,4408,79919,4244,2883,1020,43341,3196,4336,886,2821,774,2437,740,384,234,1515,570,116721,4599,27679,2222,26856,2240,823,454,89042,3787,53469,3420,15062,2187,7546,1638,6524,1461,1022,799,7516,1461,38407,3132,16799,2292,16358,2244,441,228,21608,2220,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1440637,11424,667284,9483,469325,7355,437899,7159,423225,7096,328249,6821,317960,6862,10289,1302,94976,3981,14674,1924,11013,1694,9593,1543,1420,596,3661,1389,31426,1939,17962,1465,16934,1492,1028,298,13464,1520,197959,6962,53339,3019,48022,3103,44552,3010,3470,1028,5317,1342,144620,6708,117869,6628,105644,6451,12225,2159,26751,2561,773353,10764,658519,9351,419935,7859,406649,7881,314153,7208,305451,7047,8702,1214,92496,4073,13286,1498,9972,1328,9160,1299,812,287,3314,751,238584,5218,63402,2886,61606,2865,1796,432,175182,3898,114834,5397,40595,3321,30342,3272,26540,2998,3802,1424,10253,1210,74239,4006,42681,3057,40813,3024,1868,640,31558,2347,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
