GEO_ID,B20001_001E,B20001_001M,B20001_002E,B20001_002M,B20001_003E,B20001_003M,B20001_004E,B20001_004M,B20001_005E,B20001_005M,B20001_006E,B20001_006M,B20001_007E,B20001_007M,B20001_008E,B20001_008M,B20001_009E,B20001_009M,B20001_010E,B20001_010M,B20001_011E,B20001_011M,B20001_012E,B20001_012M,B20001_013E,B20001_013M,B20001_014E,B20001_014M,B20001_015E,B20001_015M,B20001_016E,B20001_016M,B20001_017E,B20001_017M,B20001_018E,B20001_018M,B20001_019E,B20001_019M,B20001_020E,B20001_020M,B20001_021E,B20001_021M,B20001_022E,B20001_022M,B20001_023E,B20001_023M,B20001_024E,B20001_024M,B20001_025E,B20001_025M,B20001_026E,B20001_026M,B20001_027E,B20001_027M,B20001_028E,B20001_028M,B20001_029E,B20001_029M,B20001_030E,B20001_030M,B20001_031E,B20001_031M,B20001_032E,B20001_032M,B20001_033E,B20001_033M,B20001_034E,B20001_034M,B20001_035E,B20001_035M,B20001_036E,B20001_036M,B20001_037E,B20001_037M,B20001_038E,B20001_038M,B20001_039E,B20001_039M,B20001_040E,B20001_040M,B20001_041E,B20001_041M,B20001_042E,B20001_042M,B20001_043E,B20001_043M,NAME,B20001_001MA,B20001_001EA,B20001_002MA,B20001_002EA,B20001_003MA,B20001_003EA,B20001_004EA,B20001_004MA,B20001_005EA,B20001_005MA,B20001_006MA,B20001_006EA,B20001_007MA,B20001_007EA,B20001_008MA,B20001_008EA,B20001_009EA,B20001_009MA,B20001_010EA,B20001_010MA,B20001_011MA,B20001_011EA,B20001_012MA,B20001_012EA,B20001_013MA,B20001_013EA,B20001_014MA,B20001_014EA,B20001_015EA,B20001_015MA,B20001_016EA,B20001_016MA,B20001_017MA,B20001_017EA,B20001_018MA,B20001_018EA,B20001_019MA,B20001_019EA,B20001_020EA,B20001_020MA,B20001_021EA,B20001_021MA,B20001_022MA,B20001_022EA,B20001_023MA,B20001_023EA,B20001_024MA,B20001_024EA,B20001_025MA,B20001_025EA,B20001_026EA,B20001_026MA,B20001_027EA,B20001_027MA,B20001_028MA,B20001_028EA,B20001_029MA,B20001_029EA,B20001_030MA,B20001_030EA,B20001_031EA,B20001_031MA,B20001_032EA,B20001_032MA,B20001_033MA,B20001_033EA,B20001_034MA,B20001_034EA,B20001_035MA,B20001_035EA,B20001_036MA,B20001_036EA,B20001_037EA,B20001_037MA,B20001_038EA,B20001_038MA,B20001_039MA,B20001_039EA,B20001_040MA,B20001_040EA,B20001_041MA,B20001_041EA,B20001_042EA,B20001_042MA,B20001_043EA,B20001_043MA,state
0400000US13,4830403,16259,2566914,11191,145346,6024,83625,5228,82742,5088,68495,4890,109059,7814,63900,6132,102939,6437,81253,5927,143836,8107,84624,5244,187034,7888,208982,8496,163616,8363,163515,7745,117238,7099,133163,7169,159868,7571,104782,5359,154945,6700,207952,8051,2263489,12784,204265,6532,129412,7036,131024,7730,94477,5693,144597,6736,88686,5654,127888,6115,89125,4712,128667,6410,91794,5292,192156,8429,170236,8289,128451,6637,117932,5403,84486,4767,81206,5481,97511,5551,49252,4191,60788,3736,51536,3963,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,679126,5773,361365,3369,15407,1726,11855,1819,11655,1893,9362,1473,16353,1998,6718,1285,11477,1794,12559,1923,14419,1657,14750,2064,27291,2621,28862,2619,28152,2920,23426,2180,16466,2062,18145,2102,27412,2628,19555,2354,24876,2262,22625,2363,317761,4343,22444,2160,16408,2278,17024,2209,10654,1932,21303,2160,11628,1692,15640,1739,12056,1821,20037,2095,16078,1961,30852,2939,25273,2361,20984,2275,16580,2035,13243,1685,12040,1824,13639,1650,6955,1046,7280,1151,7643,1289,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,783954,6718,422283,3793,31705,2675,16508,2053,17085,2030,16547,2558,23895,2462,11502,1895,18595,2021,13865,2101,22508,2207,15110,1982,34162,2694,36086,3119,26883,2293,24451,2391,20381,2171,16946,2082,22071,2429,14596,1726,17701,1566,21686,2368,361671,5102,41734,2767,29218,2543,30202,2778,19820,1882,30898,2476,16458,1870,23025,2366,15287,2075,24675,2441,15533,2007,26749,2368,23285,2219,16563,2077,13692,1728,8612,1347,8608,1479,7602,1149,2815,696,4480,1065,2415,649,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6853468,18978,3623212,12434,201564,6127,137579,6955,129963,5633,94816,5964,151247,6728,90329,5706,126158,5960,91905,6010,152211,7575,101458,5960,229109,7996,245905,8876,206109,8541,236884,8041,168715,6560,201534,6424,264328,8103,192731,6222,265245,7808,335422,8721,3230256,14787,289590,9437,186989,6146,195530,7129,139647,6618,202954,8129,120381,6606,171769,7697,118662,5681,165738,6077,117000,5499,241630,8985,243340,8827,191309,8066,185782,6447,127313,4591,119350,6107,145867,6821,83307,4411,105383,4347,78715,5073,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3366610,14099,1778160,8030,103240,5246,71034,4297,67439,4043,45561,2864,76695,4746,36676,2812,65379,4322,45695,3589,83976,5285,53084,3634,133891,4735,154202,6982,120628,5001,116367,5154,90140,4424,107364,3934,123062,5916,85461,4035,99515,4827,98751,4644,1588450,10987,150879,6671,104018,4328,103076,4586,71003,4130,114307,5506,61152,3637,94556,4659,68346,4072,104249,5208,65394,3150,145762,6040,123837,4632,83675,4715,71209,3813,51073,3697,49044,2818,53630,3521,26867,2394,27189,2417,19184,1793,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1714672,7833,896668,4782,59852,3157,38096,3181,35139,2344,25050,1975,34877,2372,18267,1994,31890,2658,26555,2242,43350,2756,30630,2399,73230,3395,83572,3876,65740,3685,70184,3455,44045,2645,46091,2913,52022,3118,32346,2497,41259,2426,44473,2711,818004,6073,79471,3462,52351,3336,52477,3270,38293,2738,60501,3656,34931,2556,46502,2870,32803,2620,54555,3649,41062,3086,73219,3989,66173,3201,45893,3072,42881,2834,26183,2148,20881,1968,19612,1739,11997,1416,11337,1687,6882,939,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1550289,9260,820565,5331,53119,3593,34495,2849,31150,2705,23509,2744,36005,2772,19019,2269,32484,3092,23802,2536,46475,3870,30917,2896,61699,4168,64189,3184,57517,3679,50116,3084,35976,2392,45391,3507,46698,2609,31697,2359,48203,3384,48104,2500,729724,6898,76334,3633,50312,3468,47371,3360,35747,2887,56034,3362,27619,2626,42996,3374,32080,2374,41492,2564,33098,3101,58661,3561,59286,3015,38357,2553,34563,2561,22821,1860,19171,2044,19868,2174,11695,1847,12826,1494,9393,1485,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2115115,12494,1114721,8226,70411,3814,45804,3410,46940,3508,35306,3252,58850,4232,31285,3318,48081,3910,32944,3109,52852,3911,38052,3637,83507,4729,97854,4185,75041,4658,73716,4953,56006,3851,56519,3403,62191,3417,43965,3014,53763,3558,51634,2923,1000394,8842,101955,4625,63147,3965,64177,4346,51510,3965,79913,4363,45135,3738,62255,3496,41471,3471,65230,4076,39855,3221,82496,4725,77176,4288,50799,2905,48693,3256,32661,2311,27294,2556,25775,2190,15755,1582,14824,1852,10273,1561,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2264073,12952,1170050,8802,78872,4667,47062,3819,51904,4568,32991,3077,63978,4562,28255,3029,52059,4143,32177,3500,55671,5289,38354,4445,79903,4983,95428,6159,75260,5319,67861,4383,50680,3578,57449,4214,72694,4178,52054,4229,68844,4462,68554,3897,1094023,10197,107784,5724,78233,4992,71499,4013,65316,4588,98149,4952,60533,4950,66641,5245,51589,4437,56081,4256,47567,4166,82656,4570,76812,4464,57646,4656,42515,3100,28835,2499,26452,2765,28546,2769,15622,1959,16702,2029,14845,2155,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,757024,5861,389853,3646,22861,1656,17161,1882,17691,1825,13217,2070,18760,1940,8839,1243,15340,1953,10757,1831,21126,2201,12691,1648,31976,2784,34156,2767,27151,2482,27379,2549,20200,1988,18833,1501,21595,2277,13607,1575,16295,1577,20218,2400,367171,4751,35311,3169,22359,2565,22670,2046,17567,1715,28276,2030,14088,1762,21865,1827,16780,2612,23741,2044,19421,2274,33648,3008,26613,2093,20084,1983,16613,1787,11115,1473,11596,1795,9639,1419,6105,1265,5626,1045,4054,826,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3154244,14462,1608293,8481,90936,4621,53697,3909,48804,3181,31332,3144,52196,4575,25646,2713,40951,3398,34147,2937,59670,5281,41951,4005,98553,4892,101041,5794,88938,4133,105771,5800,77451,4855,93277,5429,123509,4865,88318,4484,155316,6513,196789,5691,1545951,11079,117340,6639,70612,3874,73565,4406,51241,3138,79663,4871,47576,4040,60145,4860,47131,4162,71932,5081,51687,4543,109360,5824,110692,4970,100498,5070,97256,5306,74886,3938,69392,4792,94588,4795,66370,4536,92569,5091,59448,3623,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3554635,16105,1846613,9629,91004,5176,64564,4360,60249,3824,43605,3593,58364,4308,31384,2968,53406,4338,37385,3279,63117,4347,46088,4792,103081,7240,122877,6298,102001,6311,128134,6694,88058,5080,119119,5249,145073,5795,103663,5543,161927,5727,223514,7169,1708022,11884,124627,5962,90501,5244,80864,5029,64676,3850,90639,6327,51840,4240,81122,5388,56172,4393,83967,4690,60877,4599,135417,6298,132141,5963,104305,5417,97411,5331,71814,4177,82394,4954,97951,4645,60022,3744,77707,4106,63575,3716,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5303337,16324,2777538,9757,184899,5269,110279,4961,112410,4896,79084,4948,121414,6670,59242,4099,94892,4977,64023,4293,111187,5360,70867,3487,168754,5943,181868,7280,152351,4818,183004,6746,128463,5566,151513,5953,207784,6822,156810,5897,219803,6979,218891,6579,2525799,13392,258339,7493,167763,5640,166734,6379,118158,5994,175187,6326,92664,4686,130233,5698,92746,4400,138122,5475,95421,4810,185843,6620,185314,5770,136996,6431,125250,5190,84477,4772,81152,3951,108632,3944,70154,4251,67975,4129,44639,3403,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3027240,11502,1584627,7254,91379,3771,65349,3409,59820,4140,40873,3101,64566,4556,30257,2663,47868,3254,36444,3093,61155,3599,47779,3253,105404,4632,114074,3748,103530,4742,112915,5305,88273,4672,97867,4692,112676,4195,79064,4178,101122,4285,124212,4846,1442613,7851,119293,5182,86766,3719,87564,3593,58306,3375,88723,4083,46844,3360,72702,3797,52538,3227,80044,4341,58382,3816,123335,4611,124308,4765,88427,3714,79828,3714,58477,3748,50391,3917,61482,3385,37466,2508,38370,2925,29367,2609,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1428611,10391,737438,6444,49187,3434,32674,3079,28038,3086,22467,2689,40841,3372,24114,2833,39796,4119,27676,3217,41131,3433,32118,3094,69596,5153,63097,4171,49681,3583,44958,2805,27918,3080,29504,2536,34790,3459,21608,2592,27444,2548,30800,3219,691173,7334,74202,4017,46772,3805,42530,4024,37504,3103,63533,4506,35149,3678,47348,3614,33259,3498,43628,3387,32400,2861,55595,3810,51501,3386,28436,2791,30670,2769,19500,2077,15349,2199,14767,2031,6125,1091,8121,1438,4784,904,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
