GEO_ID,B20017G_001E,B20017G_001M,B20017G_002E,B20017G_002M,B20017G_003E,B20017G_003M,B20017G_004E,B20017G_004M,B20017G_005E,B20017G_005M,B20017G_006E,B20017G_006M,B20017G_007E,B20017G_007M,NAME,B20017G_001MA,B20017G_001EA,B20017G_002EA,B20017G_002MA,B20017G_003EA,B20017G_003MA,B20017G_004MA,B20017G_004EA,B20017G_005MA,B20017G_005EA,B20017G_006MA,B20017G_006EA,B20017G_007EA,B20017G_007MA,state
0400000US35,17615,3011,20823,3823,36789,11082,7500,2961,15117,5501,27856,3871,6032,1342,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,26939,1961,31741,2089,41535,2039,11030,2066,22091,2161,35443,1779,9996,1220,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,18428,2071,21185,4356,33815,3786,7259,4132,16057,1825,27989,6007,6687,1163,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,18140,5147,22381,10580,30240,12864,15189,18882,14308,5457,18689,14753,9493,5287,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,20028,2731,23410,3032,39810,2993,9395,2159,15175,2365,31836,2243,7691,1929,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,17710,1694,20878,1535,31843,1899,6306,1140,15637,1250,26836,1311,7560,1114,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,16138,1246,18136,2145,32082,7710,9015,2363,13958,1786,22641,4155,9791,2446,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,19566,2126,21696,3192,38382,3879,10226,2571,17229,3020,31038,2223,6339,1764,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,18593,3330,21296,12544,31835,16519,19094,2212,11962,5703,33931,4520,6851,2282,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,18810,5407,24089,5333,30627,7503,10439,6462,14875,4150,23829,3640,6064,1588,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,16046,2250,16037,9776,20588,12576,11879,12842,16048,2788,22052,7986,14922,14088,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,17942,4051,19113,7112,37685,10110,10944,851,17401,4447,27764,4180,7422,1958,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21435,906,25511,2303,36479,2522,9079,1456,17593,1895,29898,2839,7899,1484,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,21609,3633,28496,4688,39784,5931,10692,2470,12892,4839,29837,5121,8308,2134,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,15591,2414,14345,6185,41674,21602,9130,4249,15779,2584,26649,21394,10930,5211,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,25425,2291,30422,4928,40804,5774,10094,3692,21611,2171,35570,4251,5561,2505,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,21957,1800,26105,2763,40413,3518,10492,1866,18537,1871,32583,4845,10166,1184,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,16515,4414,24685,5969,46699,8477,8288,8391,12965,2407,20620,11073,10916,1178,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,18933,3545,21461,5620,31945,3996,6739,1708,16773,4373,29164,1597,7777,1836,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,15902,4452,19663,25420,50154,10227,9679,14552,8121,7465,20881,2706,2499,0,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,"2,500-",***,56
0400000US72,13735,849,14743,1174,19355,1428,5759,730,12195,1097,17482,1744,6324,620,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
