GEO_ID,B19121_001E,B19121_001M,B19121_002E,B19121_002M,B19121_003E,B19121_003M,B19121_004E,B19121_004M,B19121_005E,B19121_005M,NAME,B19121_001EA,B19121_001MA,B19121_002MA,B19121_002EA,B19121_003MA,B19121_003EA,B19121_004MA,B19121_004EA,B19121_005MA,B19121_005EA,state
0400000US40,45990,776,24566,1012,33006,857,58424,1115,73715,2706,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US41,52698,797,30962,1461,40161,1091,65244,1084,78424,2162,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US42,55904,330,26081,480,40401,541,69982,518,87433,1321,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US44,64657,1547,27351,1916,42434,2078,77173,2056,100708,3968,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
0400000US45,48100,665,23388,855,32110,776,63067,1054,76377,2817,South Carolina,null,null,null,null,null,null,null,null,null,null,45
0400000US46,50461,980,27491,2066,30616,1110,59676,1361,72397,4479,South Dakota,null,null,null,null,null,null,null,null,null,null,46
0400000US47,47950,690,21215,568,33585,762,61837,733,78234,1688,Tennessee,null,null,null,null,null,null,null,null,null,null,47
0400000US48,49769,409,22437,542,33341,454,65126,662,76088,1269,Texas,null,null,null,null,null,null,null,null,null,null,48
0400000US49,54595,1039,33493,1502,40922,1118,57309,1155,85212,2320,Utah,null,null,null,null,null,null,null,null,null,null,49
0400000US50,57170,1691,26512,1866,38410,2973,66707,1630,86781,3045,Vermont,null,null,null,null,null,null,null,null,null,null,50
0400000US51,65174,719,28234,1073,45143,949,78597,924,97207,1930,Virginia,null,null,null,null,null,null,null,null,null,null,51
0400000US53,60077,664,33492,1114,44092,1031,73237,1090,89234,1941,Washington,null,null,null,null,null,null,null,null,null,null,53
0400000US54,42821,988,22473,934,33524,1313,58663,1461,74790,3516,West Virginia,null,null,null,null,null,null,null,null,null,null,54
0400000US55,58647,612,30215,870,38670,979,69463,714,86283,1182,Wisconsin,null,null,null,null,null,null,null,null,null,null,55
0400000US56,55343,1549,29730,1978,36814,1922,64321,2520,82390,5141,Wyoming,null,null,null,null,null,null,null,null,null,null,56
0400000US72,20107,449,8204,270,18599,430,37273,696,46563,2455,Puerto Rico,null,null,null,null,null,null,null,null,null,null,72
