GEO_ID,B21005_001E,B21005_001M,B21005_002E,B21005_002M,B21005_003E,B21005_003M,B21005_004E,B21005_004M,B21005_005E,B21005_005M,B21005_006E,B21005_006M,B21005_007E,B21005_007M,B21005_008E,B21005_008M,B21005_009E,B21005_009M,B21005_010E,B21005_010M,B21005_011E,B21005_011M,B21005_012E,B21005_012M,B21005_013E,B21005_013M,B21005_014E,B21005_014M,B21005_015E,B21005_015M,B21005_016E,B21005_016M,B21005_017E,B21005_017M,B21005_018E,B21005_018M,B21005_019E,B21005_019M,B21005_020E,B21005_020M,B21005_021E,B21005_021M,B21005_022E,B21005_022M,B21005_023E,B21005_023M,B21005_024E,B21005_024M,B21005_025E,B21005_025M,B21005_026E,B21005_026M,B21005_027E,B21005_027M,B21005_028E,B21005_028M,B21005_029E,B21005_029M,B21005_030E,B21005_030M,B21005_031E,B21005_031M,B21005_032E,B21005_032M,B21005_033E,B21005_033M,B21005_034E,B21005_034M,NAME,B21005_001MA,B21005_001EA,B21005_002EA,B21005_002MA,B21005_003MA,B21005_003EA,B21005_004EA,B21005_004MA,B21005_005EA,B21005_005MA,B21005_006MA,B21005_006EA,B21005_007EA,B21005_007MA,B21005_008MA,B21005_008EA,B21005_009MA,B21005_009EA,B21005_010EA,B21005_010MA,B21005_011EA,B21005_011MA,B21005_012MA,B21005_012EA,B21005_013MA,B21005_013EA,B21005_014MA,B21005_014EA,B21005_015EA,B21005_015MA,B21005_016EA,B21005_016MA,B21005_017MA,B21005_017EA,B21005_018MA,B21005_018EA,B21005_019MA,B21005_019EA,B21005_020EA,B21005_020MA,B21005_021EA,B21005_021MA,B21005_022EA,B21005_022MA,B21005_023MA,B21005_023EA,B21005_024MA,B21005_024EA,B21005_025EA,B21005_025MA,B21005_026EA,B21005_026MA,B21005_027EA,B21005_027MA,B21005_028MA,B21005_028EA,B21005_029MA,B21005_029EA,B21005_030MA,B21005_030EA,B21005_031EA,B21005_031MA,B21005_032EA,B21005_032MA,B21005_033MA,B21005_033EA,B21005_034MA,B21005_034EA,state
0400000US37,5254628,5297,1886976,7183,73922,5183,65332,4661,60754,4632,4578,1235,8590,1647,1813054,8076,1448564,12108,1305045,12105,143519,6207,364490,9591,2477881,6849,224916,7750,192345,6944,183872,6994,8473,1411,32571,2789,2252965,10505,1824238,12939,1727357,13774,96881,5636,428727,10775,889771,3673,175823,5227,116065,4539,111265,4486,4800,871,59758,3283,713948,5924,416021,7434,397613,7415,18408,2218,297927,7164,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,383543,1099,137843,1410,7711,1192,6889,1282,6493,1270,396,257,822,417,130132,1821,109882,2634,103132,2680,6750,1099,20250,1902,180111,1324,15967,1535,14468,1485,14306,1462,162,154,1499,421,164144,2073,143501,2491,139453,2591,4048,924,20643,1677,65589,492,14425,1019,10728,941,10462,939,266,192,3697,629,51164,1041,35338,1148,34849,1148,489,238,15826,1055,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6959967,3132,2409479,4691,71804,5087,62910,4748,56631,4703,6279,1579,8894,1599,2337675,7224,1881812,11915,1688085,13999,193727,6486,455863,10000,3339655,4405,272850,7241,235773,6578,219035,6398,16738,2223,37077,2792,3066805,7862,2491260,14482,2361155,15555,130105,6038,575545,11840,1210833,2468,257686,6100,169354,5952,160809,5917,8545,1231,88332,3566,953147,6317,570018,7102,544828,7165,25190,2469,383129,7263,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2130984,3156,791268,3980,37546,3167,31703,2997,28327,2845,3376,1262,5843,1481,753722,4468,579152,7522,524781,8393,54371,4200,174570,6625,968467,4009,90358,4374,76830,3919,72805,3908,4025,1141,13528,1654,878109,5631,695452,6898,662715,7488,32737,3373,182657,5015,371249,2052,89876,3255,58647,2937,56659,2833,1988,668,31229,2321,281373,3846,159989,4766,155059,4465,4930,1106,121384,4799,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2262519,2439,821815,3291,25534,3248,22706,2951,21018,2938,1688,1280,2828,908,796281,4349,637724,8005,573355,9045,64369,4446,158557,7305,1044033,3047,97160,4988,84382,4597,79039,4555,5343,1125,12778,1933,946873,5507,777512,7523,731989,8027,45523,3675,169361,5926,396671,1926,95216,3485,62263,2937,59144,2887,3119,745,32953,2646,301455,3581,181201,4569,172612,4673,8589,1323,120254,3849,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7415301,3065,2421119,3292,64570,3682,54962,3091,49585,3107,5377,1358,9608,1476,2356549,5164,1855685,14482,1677713,14687,177972,5941,500864,12605,3628347,3734,257641,6567,219865,6204,205353,6055,14512,2415,37776,3112,3370706,7403,2743004,14410,2606891,14360,136113,5683,627702,13410,1365835,2026,283224,6067,189152,5441,180518,5358,8634,1400,94072,3902,1082611,6353,667913,8561,642672,8658,25241,2200,414698,8261,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,645883,1667,218100,1461,6673,1481,5621,1243,5491,1254,130,165,1052,725,211427,1951,175342,3606,161299,3977,14043,2051,36085,3085,316094,1309,22002,2306,18681,2043,17604,1925,1077,560,3321,1134,294092,2711,248165,4290,236347,4432,11818,1677,45927,3138,111689,940,24204,1878,16213,1571,15195,1489,1018,457,7991,1409,87485,2111,56000,2489,53793,2420,2207,726,31485,2199,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2571891,2684,906398,4405,39450,3615,34013,3623,31323,3280,2690,990,5437,1245,866948,5408,693628,9625,614428,9651,79200,4930,173320,8531,1198040,4307,123363,6496,104975,5880,98962,5748,6013,1748,18388,2442,1074677,8390,853573,10884,802864,10818,50709,3372,221104,6459,467453,1875,102853,3474,65298,3486,62559,3393,2739,722,37555,2704,364600,3966,193726,5823,185844,5572,7882,1514,170874,5185,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,456840,986,166384,1701,6303,1269,5634,1231,5067,1080,567,365,669,384,160081,2095,135369,2856,125585,3036,9784,1490,24712,2175,213653,1648,17383,1704,14903,1572,14352,1476,551,286,2480,749,196270,2256,169313,3009,163766,2992,5547,1085,26957,2315,76803,722,17485,1524,12564,1381,12382,1386,182,130,4921,953,59318,1559,41210,1831,40226,1824,984,404,18108,1421,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3703898,3565,1311898,4685,42850,2981,37040,2852,33874,2604,3166,1022,5810,1157,1269048,5553,994736,11111,889525,10749,105211,6465,274312,9813,1740820,4801,156760,6122,133707,5824,124492,5592,9215,1928,23053,2384,1584060,6857,1232424,10697,1172552,11319,59872,4618,351636,8659,651180,2326,135035,4000,90071,3340,86908,3489,3163,752,44964,2599,516145,4680,287874,5865,277730,5634,10144,1404,228271,5837,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13751411,7077,5412190,7790,174713,7866,152963,7554,139760,7320,13203,1965,21750,2530,5237477,10259,3985950,23687,3564757,26161,421193,12688,1251527,20555,6306046,8310,489241,11185,424433,11219,402072,11070,22361,2130,64808,3813,5816805,12056,4658840,20654,4409257,19826,249583,9273,1157965,16321,2033175,4357,405973,6723,284169,6136,273618,6191,10551,1514,121804,4825,1627202,7274,968824,11299,924102,11099,44722,2877,658378,9888,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1478408,1527,718036,2463,14100,2124,12538,1897,11472,1872,1066,515,1562,554,703936,3472,566410,5807,530836,5562,35574,3307,137526,5403,575958,2104,35173,3624,31537,3535,29999,3429,1538,630,3636,819,540785,4391,442930,5905,426323,6155,16607,2217,97855,4389,184414,1318,35614,2139,24664,1939,24207,1874,457,260,10950,1485,148800,2385,97304,3433,93899,3252,3405,968,51496,2365,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,392206,706,119991,798,3576,1042,2604,910,2235,782,369,275,972,551,116415,1184,95947,2337,87624,2748,8323,1431,20468,2137,195408,875,16814,1494,15074,1476,14505,1471,569,340,1740,657,178594,1717,153439,2666,147411,2792,6028,1174,25155,2161,76807,688,15122,1431,10732,1148,10534,1159,198,122,4390,830,61685,1600,42517,1814,41402,1840,1115,385,19168,1597,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4619122,6315,1576460,6574,94730,6256,80948,5704,76191,5521,4757,1314,13782,2204,1481730,7129,1189775,11272,1092697,11750,97078,5396,291955,9185,2229731,6441,264348,7923,234547,7466,227507,7325,7040,1464,29801,2734,1965383,9916,1604065,12567,1548300,12145,55765,3536,361318,9830,812931,2877,177324,4719,125487,3900,121604,4035,3883,995,51837,3143,635607,5314,384375,6979,373839,6744,10536,1347,251232,5998,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3950041,4103,1411556,4195,61493,4398,52783,4378,49023,4285,3760,1033,8710,1535,1350063,6306,1065896,9636,956917,10096,108979,6831,284167,8347,1875700,3416,196122,6953,169677,6619,159797,6504,9880,1892,26445,2865,1679578,7686,1354126,10987,1283389,11247,70737,4341,325452,9503,662785,1961,165405,4528,108775,4034,103003,4140,5772,1505,56630,3423,497380,4557,305334,5574,291933,5717,13401,1930,192046,5146,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1123341,1590,368208,2264,13046,2238,11989,2132,10086,1973,1903,728,1057,473,355162,2941,258040,4896,230053,5356,27987,2764,97122,4486,530781,2784,46107,3514,35667,3045,33454,2858,2213,876,10440,1795,484674,4198,353268,5942,335018,5986,18250,2488,131406,5225,224352,1093,48272,2556,26021,2566,25080,2583,941,566,22251,1721,176080,2750,80884,3156,78479,3128,2405,668,95196,3415,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3405631,2224,1182549,3112,30166,2339,26442,2418,24025,2362,2417,833,3724,853,1152383,3727,966476,7598,882312,8953,84164,4566,185907,6660,1652316,3029,118747,5121,104276,4970,98086,4747,6190,1451,14471,1477,1533569,5643,1307392,8678,1252347,8844,55045,3135,226177,6550,570766,1576,118906,3334,83255,2811,79755,2826,3500,760,35651,2330,451860,3743,291299,4682,280102,4703,11197,1398,160561,4296,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,320430,1561,108959,1733,4360,1373,4077,1309,3548,1201,529,597,283,245,104599,2375,87080,3043,79919,2961,7161,1539,17519,2118,151467,1527,16891,1716,14728,1840,13927,1764,801,458,2163,749,134576,2121,114921,2676,111148,2768,3773,1007,19655,1785,60004,854,15885,1378,11069,1201,10708,1195,361,276,4816,928,44119,1355,29816,1869,29255,1917,561,321,14303,1429,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2353324,986,936354,1763,8759,1956,6828,1825,5252,1446,1576,864,1931,645,927595,2676,595731,7970,473303,8190,122428,4628,331864,7853,1004491,1760,34438,2394,23764,1933,22168,1798,1596,611,10674,1628,970053,2547,622061,7795,551907,7609,70154,3055,347992,7225,412479,157,31273,2536,13506,1524,12610,1463,896,394,17767,1805,381206,2535,122160,4859,110678,4833,11482,1740,259046,5230,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
