GEO_ID,C08124_001E,C08124_001M,C08124_002E,C08124_002M,C08124_003E,C08124_003M,C08124_004E,C08124_004M,C08124_005E,C08124_005M,C08124_006E,C08124_006M,C08124_007E,C08124_007M,C08124_008E,C08124_008M,C08124_009E,C08124_009M,C08124_010E,C08124_010M,C08124_011E,C08124_011M,C08124_012E,C08124_012M,C08124_013E,C08124_013M,C08124_014E,C08124_014M,C08124_015E,C08124_015M,C08124_016E,C08124_016M,C08124_017E,C08124_017M,C08124_018E,C08124_018M,C08124_019E,C08124_019M,C08124_020E,C08124_020M,C08124_021E,C08124_021M,C08124_022E,C08124_022M,C08124_023E,C08124_023M,C08124_024E,C08124_024M,C08124_025E,C08124_025M,C08124_026E,C08124_026M,C08124_027E,C08124_027M,C08124_028E,C08124_028M,C08124_029E,C08124_029M,C08124_030E,C08124_030M,C08124_031E,C08124_031M,C08124_032E,C08124_032M,C08124_033E,C08124_033M,C08124_034E,C08124_034M,C08124_035E,C08124_035M,C08124_036E,C08124_036M,C08124_037E,C08124_037M,C08124_038E,C08124_038M,C08124_039E,C08124_039M,C08124_040E,C08124_040M,C08124_041E,C08124_041M,C08124_042E,C08124_042M,C08124_043E,C08124_043M,C08124_044E,C08124_044M,C08124_045E,C08124_045M,C08124_046E,C08124_046M,C08124_047E,C08124_047M,C08124_048E,C08124_048M,NAME,C08124_001EA,C08124_001MA,C08124_002MA,C08124_002EA,C08124_003MA,C08124_003EA,C08124_004EA,C08124_004MA,C08124_005EA,C08124_005MA,C08124_006EA,C08124_006MA,C08124_007EA,C08124_007MA,C08124_008MA,C08124_008EA,C08124_009MA,C08124_009EA,C08124_010MA,C08124_010EA,C08124_011EA,C08124_011MA,C08124_012EA,C08124_012MA,C08124_013MA,C08124_013EA,C08124_014EA,C08124_014MA,C08124_015EA,C08124_015MA,C08124_016EA,C08124_016MA,C08124_017EA,C08124_017MA,C08124_018EA,C08124_018MA,C08124_019MA,C08124_019EA,C08124_020MA,C08124_020EA,C08124_021EA,C08124_021MA,C08124_022EA,C08124_022MA,C08124_023EA,C08124_023MA,C08124_024MA,C08124_024EA,C08124_025EA,C08124_025MA,C08124_026EA,C08124_026MA,C08124_027EA,C08124_027MA,C08124_028EA,C08124_028MA,C08124_029MA,C08124_029EA,C08124_030MA,C08124_030EA,C08124_031EA,C08124_031MA,C08124_032EA,C08124_032MA,C08124_033EA,C08124_033MA,C08124_034EA,C08124_034MA,C08124_035MA,C08124_035EA,C08124_036EA,C08124_036MA,C08124_037EA,C08124_037MA,C08124_038EA,C08124_038MA,C08124_039MA,C08124_039EA,C08124_040MA,C08124_040EA,C08124_041MA,C08124_041EA,C08124_042MA,C08124_042EA,C08124_043MA,C08124_043EA,C08124_044MA,C08124_044EA,C08124_045MA,C08124_045EA,C08124_046MA,C08124_046EA,C08124_047MA,C08124_047EA,C08124_048MA,C08124_048EA,state
0400000US27,2595966,11693,944031,10880,397759,9011,665702,11555,16598,1398,230907,5895,339212,7373,1757,587,2050350,13084,752948,10367,294371,8074,536710,10742,10768,1073,183530,5023,270809,6427,1214,467,246567,7707,74408,3677,40695,3854,53614,3420,2155,645,33573,2756,41970,3443,152,150,73179,5531,28780,2558,14471,2703,21894,2564,64,83,1857,693,6113,1356,0,209,104592,4937,32633,2193,24971,2396,24563,2812,1704,640,6147,1164,14183,1788,391,335,121278,4397,55262,2998,23251,2072,28921,2401,1907,414,5800,1028,6137,993,0,209,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1182086,11632,329827,9489,196571,7468,285973,8608,12089,1810,131477,7088,220662,8836,5487,1306,974121,12506,284494,8459,157777,7127,248710,8189,8002,1583,98188,6295,172711,7631,4239,1091,146915,7647,29476,2965,26852,3014,26386,2782,2396,685,26223,3504,34995,4071,587,312,4944,1442,955,546,647,343,282,222,209,345,754,617,2097,796,0,288,34064,3502,6283,1414,7445,1533,5058,1233,1364,609,4434,1144,8873,1938,607,516,22042,2747,8619,1892,3850,1067,5537,1282,118,145,1878,746,1986,640,54,89,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2683452,13397,861102,13902,428937,10653,721302,12425,15626,2001,272833,7594,379560,8683,4092,902,2188621,15797,723350,12410,327528,9592,605674,10978,10472,1605,214429,7337,304088,8064,3080,791,282018,9835,72114,4347,50880,4872,62249,5018,1800,555,44494,3120,50084,4028,397,310,33889,3311,4943,1531,12803,2397,8896,1442,51,83,1148,640,6048,1062,0,256,81748,5034,21167,2404,21351,2861,15427,2048,1454,730,7468,1486,14347,1852,534,332,97176,4559,39528,2714,16375,1772,29056,2703,1849,666,5294,1299,4993,944,81,85,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,455268,4917,144172,4999,81589,3721,116708,4394,6845,1035,55400,3649,49325,3270,1229,452,342374,5694,103422,4517,61013,3005,93635,4292,4512,829,40077,3269,38774,3003,941,332,50282,3985,13004,1891,7662,1340,11602,1858,610,312,11194,1847,6147,1408,63,109,2663,735,723,394,538,460,544,375,0,231,523,241,335,258,0,231,32801,2628,12100,1526,8610,1697,5579,1075,945,373,2567,852,2775,723,225,223,27148,2156,14923,1519,3766,905,5348,857,778,267,1039,474,1294,519,0,231,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,884076,6866,295555,6136,138695,5385,225263,5447,13651,1588,81016,3998,126889,4925,3007,883,715973,7053,241292,5140,106887,4772,192714,5206,9465,1205,62951,3301,99786,4788,2878,842,88768,4579,22360,2331,15074,1741,18594,1814,2272,685,12338,1778,18084,2033,46,75,5470,1149,1076,514,1870,632,1467,582,0,216,616,497,441,220,0,216,34376,2492,11259,1362,7104,1094,5730,976,744,301,3154,761,6302,1091,83,129,39489,2643,19568,1511,7760,1177,6758,962,1170,354,1957,666,2276,706,0,216,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1137733,9126,285898,8935,272090,9463,305543,8836,2293,753,155526,7013,114226,7273,2157,635,888434,13037,233588,8703,206168,8623,246086,8353,1892,761,112227,6734,86542,5185,1931,658,132796,7815,25002,2915,31310,3614,30817,3545,201,251,30307,4402,15055,3267,104,123,34377,3603,2293,1181,14363,2582,8570,1704,0,297,5312,1432,3839,1286,0,297,48225,4485,10022,1800,15785,2293,10592,2188,115,204,4744,1654,6845,1702,122,144,33901,3831,14993,2208,4464,1335,9478,1503,85,107,2936,1946,1945,784,0,297,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,667976,6648,245044,6395,96858,5190,169273,6271,3337,1101,69056,4412,83330,3694,1078,588,550724,8057,204921,5856,74569,4521,143363,5681,1953,673,55812,4081,69108,3685,998,579,58449,4260,16387,2215,10608,1695,12977,1851,619,472,9771,1633,8023,1432,64,108,4594,1134,2108,682,1290,750,427,292,0,253,203,283,566,347,0,253,25996,2912,7963,1663,6358,1458,5841,1263,395,475,1667,727,3756,1028,16,28,28213,2657,13665,2327,4033,1002,6665,1170,370,292,1603,629,1877,645,0,253,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3984819,21855,1529463,20169,605986,15365,1094536,15886,6803,1749,334936,9682,409365,12077,3730,1005,2901307,23046,1147470,18067,405047,12343,810709,14489,2776,982,240201,8545,291926,10126,3178,911,369248,13513,105370,5750,66948,5671,90143,5796,1952,1029,51923,6151,52707,4126,205,239,409797,12704,171756,7185,69599,6821,110517,6399,348,343,20770,2966,36755,4086,52,91,183677,9502,41466,3813,50616,4785,47028,4803,1607,1035,17689,2658,24976,3268,295,242,120790,5343,63401,3954,13776,2142,36139,3178,120,121,4353,1149,3001,797,0,278,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,832406,10823,277998,8188,154233,5978,207560,7788,9236,1821,98371,6268,81404,5665,3604,1317,637773,11041,215916,7994,111700,5454,170588,7114,6063,1265,70220,5183,60795,4335,2491,769,113161,7177,29440,3119,24969,2764,21871,2923,1778,804,23210,3397,10906,1834,987,1074,7185,1577,2159,717,2134,831,1141,663,205,215,431,218,1115,924,0,282,34650,3534,12170,2266,7787,1736,5709,1256,609,487,3154,1203,5095,1614,126,157,39637,3274,18313,2219,7643,1656,8251,1797,581,362,1356,537,3493,1094,0,282,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8423129,30948,3159470,32003,1498793,21292,2198357,28531,23256,2742,674759,15886,859071,16527,9423,1761,4666871,26627,1761107,21753,719600,13667,1219869,17568,14013,2074,415606,11389,530038,13303,6638,1430,657829,16247,202332,8795,119009,6337,158328,7012,2096,661,84829,6575,90413,5601,822,548,2177067,23516,803807,17472,477916,13943,596157,15757,1799,1024,128626,8269,168515,8428,247,182,629561,17981,246523,9766,128726,5851,158727,8651,3682,996,31331,3158,58895,4842,1677,631,291801,11018,145701,7895,53542,4325,65276,5031,1666,503,14367,2697,11210,1986,39,65,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3908122,20225,1259254,16190,609588,13990,943575,15393,28922,3707,449208,12050,594197,12707,23378,3018,3174272,21349,1069538,15464,467819,12193,805377,14860,14193,2090,316620,9792,480313,11162,20412,2864,464893,13073,98866,4459,83986,6066,81047,5829,9783,2532,108503,6986,81698,6287,1010,460,34016,3289,9242,1666,8806,1739,6815,1605,757,614,1968,832,6428,1652,0,284,110855,5861,24698,2482,29680,3393,18046,2290,3340,1400,14340,2702,18843,2950,1908,673,124086,6185,56910,4166,19297,2450,32290,2978,849,464,7777,1600,6915,1643,48,79,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,329220,3492,109834,3311,54098,2944,77991,2858,5147,840,35882,2316,44727,2707,1541,446,257386,4059,85105,2931,40010,2789,64922,2771,3182,757,26970,2205,35889,2058,1308,442,35432,2741,9671,1145,5793,1131,6591,1024,670,327,6637,1176,5960,1310,110,133,1399,450,263,219,482,295,303,187,0,203,130,135,221,196,0,203,17759,1597,6329,898,4609,865,3113,532,535,269,1288,527,1762,516,123,109,17244,1533,8466,936,3204,701,3062,791,760,290,857,344,895,351,0,203,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5173442,24208,1665187,17621,839146,13070,1329651,17532,16409,2199,440811,10482,876341,13741,5897,1281,4344165,25456,1433988,17541,663788,13080,1142942,17107,9820,1542,355211,8848,733826,11970,4590,1083,432619,12200,101222,5200,81665,5464,89159,4719,3760,1144,65553,4624,90984,5545,276,224,89910,6348,19284,2220,27068,3712,25254,2799,57,94,1872,704,16094,2789,281,243,151210,7550,41683,3919,40955,4010,30090,3196,1190,610,10609,1631,25990,2580,693,350,155538,5349,69010,3607,25670,2291,42206,2626,1582,577,7566,1626,9447,1724,57,94,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1567062,13300,476853,10649,266552,8413,404350,10581,13850,1936,177071,5997,221337,8215,7049,1347,1281895,14927,404040,10701,203489,7373,345991,9763,9092,1452,135010,5161,178601,7326,5672,1204,171635,7890,38655,3059,34975,3332,34821,3716,2613,946,31713,3408,28045,2719,813,444,9079,1810,2101,740,3346,1371,1555,800,0,247,393,301,1684,687,0,247,53840,4604,11787,1678,14737,2468,10150,1728,720,544,5943,1476,10022,2666,481,290,50613,3562,20270,1933,10005,1719,11833,1699,1425,621,4012,908,2985,739,83,144,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1670430,11327,553578,10037,268281,8856,431261,9935,29580,3907,164031,6981,221534,7517,2165,712,1226600,13743,409111,9683,179521,6785,332567,9241,15642,2490,122123,5869,165991,6550,1645,627,191894,8114,50797,3988,33746,4111,40133,3889,9085,2647,27194,3631,30829,3341,110,137,67891,4199,22379,2140,15149,2269,20928,2236,350,350,3341,1577,5744,1483,0,270,98277,4948,32994,2844,23867,2676,17605,2034,2637,958,6363,1510,14462,1934,349,276,85768,4724,38297,3351,15998,2083,20028,2152,1866,747,5010,1234,4508,1132,61,101,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5538754,24169,1895189,23190,871593,14248,1454736,16250,22470,1909,500702,10889,788602,14391,5462,1125,4282351,23761,1500786,19622,618355,9809,1135245,14848,11150,1462,386054,9909,626999,10670,3762,906,539609,13660,137670,6512,104488,7749,123955,6642,4921,1317,79045,4965,89286,5553,244,234,281765,9761,100641,6019,59764,5257,87903,5663,635,566,8481,1779,24212,2850,129,163,263228,9756,77043,4619,65461,5101,60460,4013,2413,720,19143,3378,37381,3322,1327,524,171801,6570,79049,4902,23525,2303,47173,3062,3351,972,7979,1262,10724,1729,0,242,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,500588,6338,181674,6464,83886,4976,125772,5135,787,414,42197,2916,64816,3830,1456,748,408417,7283,153088,6053,64017,4585,106635,4445,761,406,33435,2497,49257,3342,1224,696,44664,4035,11948,1730,9198,1761,9642,1406,0,284,5060,1185,8689,2208,127,214,13286,2332,4203,960,2608,902,3101,844,0,284,1128,841,2246,988,0,284,20297,3719,5354,1363,5750,2872,3251,835,26,49,1660,741,4151,1080,105,182,13924,1815,7081,1276,2313,722,3143,843,0,284,914,784,473,315,0,284,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1853237,14390,566403,11613,288862,10256,471447,11111,9317,1376,208918,7151,301191,9611,7099,1422,1527010,15436,492215,9888,221265,9309,403177,10528,5184,1218,154361,6729,245140,8257,5668,1410,213246,8714,41891,3705,41985,3880,41244,3541,3226,960,45224,3749,39147,3800,529,271,12429,2242,3091,1431,3815,1219,1850,624,0,286,1307,1021,2366,856,0,286,55975,4799,10654,1716,15205,2515,12406,2087,653,452,5065,1414,11163,2358,829,477,44577,3365,18552,1896,6592,1331,12770,1664,254,185,2961,856,3375,1285,73,122,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,381775,4555,125278,4604,62142,3281,99073,4273,6548,1023,37351,2305,50565,2825,818,412,295790,4616,93300,3860,45922,2899,82812,3807,3823,768,28884,2343,40355,2559,694,373,41964,3252,13606,1558,7207,1314,8491,1670,980,525,5971,1091,5637,975,72,92,1183,493,128,140,500,402,119,125,0,219,74,115,362,259,0,219,19605,2051,6338,1055,4808,943,4190,854,503,283,1393,539,2321,522,52,77,23233,2286,11906,1239,3705,719,3461,747,1242,440,1029,482,1890,637,0,219,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2657346,15339,791453,14837,409958,13017,689342,13964,12344,1999,280786,8498,462707,12694,10756,1657,2222019,18456,678122,13027,324162,10749,599020,12740,7990,1650,215569,6907,388809,11681,8347,1580,275830,10560,63586,4350,53391,5340,50944,4596,2399,846,52638,4651,52339,4713,533,295,17812,2528,3466,1017,5178,1380,4759,1547,0,282,751,438,3509,939,149,177,68144,4963,14348,2170,16738,2444,13802,2228,1197,576,6779,1599,13553,2061,1727,642,73541,4999,31931,2899,10489,1652,20817,2686,758,425,5049,1133,4497,1178,0,282,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9969293,33003,3271721,31865,1622957,25569,2581280,26591,51882,4445,1157016,24055,1243398,23285,41039,3737,7901136,35010,2718140,32241,1189630,21093,2143333,23286,35036,3703,795193,17903,983774,20617,36030,3597,1246856,21544,294117,9387,233598,10254,250743,8135,10667,2097,280305,13234,175216,7428,2210,838,164997,9634,41792,3759,53803,5462,38082,3869,322,530,10084,2124,20722,4394,192,186,324748,13169,75719,4899,91475,6157,57785,4613,3613,1109,45985,5188,47759,4216,2412,679,331556,10230,141953,6396,54451,4546,91337,5580,2244,738,25449,3693,15927,2366,195,193,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1152484,8496,369122,8500,166295,6260,337113,9365,5253,1104,122064,6020,150880,5781,1757,690,881508,10110,290895,7829,119300,5402,262820,8422,3261,880,88206,4334,115999,5125,1027,431,147123,6996,37364,3362,22166,2565,37298,4023,1023,545,24983,2504,23722,2629,567,569,27010,2858,8245,1622,5993,1252,8577,1574,0,258,1875,1016,2264,875,56,99,42740,3780,12203,1570,8634,1717,11670,2024,545,363,3162,838,6474,1374,52,86,54103,3911,20415,1849,10202,1930,16748,2596,424,363,3838,1406,2421,697,55,93,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,315580,4164,116684,3511,50101,2858,76721,3123,2835,643,32411,2705,36436,2089,392,243,239356,5174,87659,3237,35425,2528,61624,3130,1874,454,24655,2572,27727,1894,392,243,34803,2452,11029,1409,6186,1083,6859,1124,239,170,5687,1251,4803,994,0,211,2789,1027,1083,507,486,352,670,406,22,37,174,253,354,256,0,211,21248,2553,8630,1219,4906,1256,4177,1047,592,312,830,331,2113,807,0,211,17384,1626,8283,1159,3098,669,3391,805,108,120,1065,407,1439,409,0,211,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3603317,15202,1411178,15707,517386,13941,872995,13598,12592,1898,369807,10070,381939,10025,37420,3201,2826162,18206,1124017,16235,382737,11699,721329,11935,7185,1232,264449,8896,298959,8604,27486,2635,409199,11885,119971,6667,68492,5180,77474,5040,3184,1170,82590,6021,53141,4386,4347,1104,132604,6723,72269,4563,19407,2789,24240,2729,110,138,4045,1100,9913,1751,2620,742,109351,7126,33600,3454,25328,2606,21505,2543,1001,595,10793,2064,14672,2338,2452,899,126001,6623,61321,3703,21422,2981,28447,2603,1112,524,7930,1541,5254,1658,515,431,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2912575,16144,1041059,17037,461354,11540,734146,12151,48322,4483,268147,10083,340941,10080,18606,2370,2163583,16808,762109,15120,329460,10168,568230,10509,24741,3045,202047,7930,263309,10023,13687,1964,345249,11401,106201,5449,55576,4809,69513,5193,17441,3146,48028,4403,45421,3166,3069,1360,137073,6691,63351,3925,24508,3483,34773,3406,1097,1392,3554,1032,9256,1621,534,338,133691,5164,47136,3170,30001,2858,26072,2479,3521,753,9106,1686,16598,2436,1257,513,132979,6674,62262,4020,21809,2369,35558,3225,1522,750,5412,1482,6357,1262,59,71,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,723507,8325,209772,7183,128630,6492,179679,6777,5263,1168,93101,4089,106457,4839,605,451,592581,8997,177494,6947,100542,5569,152537,6232,3457,977,71890,3512,86174,4470,487,419,78765,5127,18743,2429,13196,2243,15822,2161,989,498,17573,1820,12384,1791,58,108,4784,1164,860,439,1194,616,759,360,0,266,285,258,1686,754,0,266,26655,2358,5791,1165,7930,1453,6024,1238,313,256,2418,781,4179,852,0,266,20722,2853,6884,1556,5768,1391,4537,1039,504,424,935,445,2034,927,60,101,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
