GEO_ID,B08515_001E,B08515_001M,B08515_002E,B08515_002M,B08515_003E,B08515_003M,B08515_004E,B08515_004M,B08515_005E,B08515_005M,B08515_006E,B08515_006M,B08515_007E,B08515_007M,B08515_008E,B08515_008M,B08515_009E,B08515_009M,B08515_010E,B08515_010M,B08515_011E,B08515_011M,B08515_012E,B08515_012M,B08515_013E,B08515_013M,B08515_014E,B08515_014M,B08515_015E,B08515_015M,B08515_016E,B08515_016M,B08515_017E,B08515_017M,B08515_018E,B08515_018M,B08515_019E,B08515_019M,B08515_020E,B08515_020M,B08515_021E,B08515_021M,B08515_022E,B08515_022M,B08515_023E,B08515_023M,B08515_024E,B08515_024M,B08515_025E,B08515_025M,B08515_026E,B08515_026M,B08515_027E,B08515_027M,B08515_028E,B08515_028M,B08515_029E,B08515_029M,B08515_030E,B08515_030M,B08515_031E,B08515_031M,B08515_032E,B08515_032M,B08515_033E,B08515_033M,B08515_034E,B08515_034M,B08515_035E,B08515_035M,B08515_036E,B08515_036M,B08515_037E,B08515_037M,B08515_038E,B08515_038M,B08515_039E,B08515_039M,B08515_040E,B08515_040M,B08515_041E,B08515_041M,B08515_042E,B08515_042M,NAME,B08515_001EA,B08515_001MA,B08515_002EA,B08515_002MA,B08515_003MA,B08515_003EA,B08515_004MA,B08515_004EA,B08515_005MA,B08515_005EA,B08515_006EA,B08515_006MA,B08515_007EA,B08515_007MA,B08515_008MA,B08515_008EA,B08515_009MA,B08515_009EA,B08515_010MA,B08515_010EA,B08515_011EA,B08515_011MA,B08515_012EA,B08515_012MA,B08515_013MA,B08515_013EA,B08515_014MA,B08515_014EA,B08515_015MA,B08515_015EA,B08515_016MA,B08515_016EA,B08515_017EA,B08515_017MA,B08515_018EA,B08515_018MA,B08515_019MA,B08515_019EA,B08515_020MA,B08515_020EA,B08515_021MA,B08515_021EA,B08515_022EA,B08515_022MA,B08515_023EA,B08515_023MA,B08515_024MA,B08515_024EA,B08515_025MA,B08515_025EA,B08515_026MA,B08515_026EA,B08515_027MA,B08515_027EA,B08515_028EA,B08515_028MA,B08515_029EA,B08515_029MA,B08515_030MA,B08515_030EA,B08515_031MA,B08515_031EA,B08515_032MA,B08515_032EA,B08515_033MA,B08515_033EA,B08515_034MA,B08515_034EA,B08515_035EA,B08515_035MA,B08515_036EA,B08515_036MA,B08515_037EA,B08515_037MA,B08515_038MA,B08515_038EA,B08515_039MA,B08515_039EA,B08515_040EA,B08515_040MA,B08515_041EA,B08515_041MA,B08515_042EA,B08515_042MA,state
0400000US31,904925,7809,221924,6523,556428,8971,97729,4470,12452,1655,16392,1557,733581,7612,179236,5778,450479,8394,81409,4001,9866,1490,12591,1486,90595,4373,23785,2152,56341,3502,7403,1236,1531,658,1535,635,5547,1170,1920,700,2332,771,825,464,250,267,220,269,23730,2019,7875,1328,11379,1358,3116,667,412,312,948,313,11983,1557,3867,937,5565,1002,2169,716,184,183,198,198,39489,2643,5241,1071,30332,2119,2807,756,209,124,900,276,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1153028,11712,308715,8978,627339,12220,169190,7010,25358,2920,22426,2533,901547,14257,223330,9046,499356,12290,141883,6648,18430,2706,18548,2358,134519,7817,43806,4114,75095,5317,10742,1587,3328,1284,1548,589,34905,3637,17531,3130,11578,1819,3619,946,1546,817,631,419,26077,3075,10416,2126,10406,2041,4053,1372,376,271,826,549,22079,2678,7341,1583,9853,1678,4111,1464,455,340,319,283,33901,3831,6291,1889,21051,2621,4782,1180,1223,945,554,344,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,624571,8310,159689,6369,364125,8876,81445,4105,8987,1735,10325,1508,511555,9474,122226,5662,302457,9066,71153,3800,7721,1601,7998,1271,57461,4437,20933,3279,29642,2562,5328,1407,512,297,1046,468,2549,809,1961,777,384,346,137,148,52,89,15,24,17948,2600,7881,1886,7907,1424,1488,501,324,342,348,276,6845,1382,3067,943,3262,929,334,261,134,160,48,60,28213,2657,3621,1099,20473,2245,3005,783,244,309,870,375,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3784016,26690,1089922,21402,2170340,20469,344808,10846,95305,6687,83641,5248,2897729,24824,771294,17706,1725873,16974,273177,8538,65684,5930,61701,4345,364530,13155,123022,7049,199360,10182,24057,2888,11363,1811,6728,1699,218483,10176,99769,6462,84424,6538,17880,2735,10591,2258,5819,1560,120952,7433,51350,4696,49715,4020,12295,2258,3733,1060,3859,1016,61532,5344,27514,3567,23589,2769,6352,1384,1805,765,2272,1063,120790,5343,16973,2463,87379,4595,11047,1933,2129,942,3262,995,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,823107,10986,224635,9176,454641,10490,110520,5234,16956,2938,16355,2489,630180,10715,169763,7304,350819,9805,85051,4583,12899,2474,11648,1775,111687,7526,33945,4613,62046,4633,11869,2218,1980,803,1847,1091,6977,1574,2867,1234,2420,736,1603,636,87,123,0,268,20987,3112,7412,1749,8717,1967,3207,989,737,629,914,602,13639,2486,5249,1583,5501,1226,1694,745,565,544,630,997,39637,3274,5399,1473,25138,2707,7096,1293,688,435,1316,569,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8693739,33267,2688895,28535,4736970,33570,807953,16713,284515,10952,175406,6089,4708597,28252,1213592,16288,2795782,23486,472243,11017,128659,6933,98321,5033,667134,17304,204476,9626,388522,12349,45338,3378,19820,2969,8978,1142,2389375,26000,936456,18509,1099907,20620,204335,9773,103457,6517,45220,3929,471640,14337,209408,8757,191625,8831,41797,4207,16920,2615,11890,2027,165192,8778,63084,6183,77130,5512,15551,2492,6026,1403,3401,930,291801,11018,61879,5238,184004,8689,28689,3036,9633,1754,7596,1718,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3907957,20742,981687,17861,2286745,21089,417712,11694,141137,7562,80676,4891,3179452,22238,748956,15575,1895278,19117,354243,11751,112099,6754,68876,4126,463425,13363,155806,7454,245483,10314,36925,4079,19117,2794,6094,1586,32672,3220,16597,2409,10764,2018,3382,930,1527,705,402,283,53652,4681,21175,2761,23268,2677,5810,1419,2037,828,1362,518,54670,4856,22253,3099,21430,3172,6885,1496,3385,1377,717,520,124086,6185,16900,2529,90522,5160,10467,1953,2972,827,3225,846,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,345718,4469,90412,3958,212340,4468,33437,2280,2459,631,7070,1058,271136,4435,69396,3454,166380,4200,27659,2207,1998,541,5703,915,38142,2762,12096,2010,22672,1796,2707,646,276,211,391,168,1324,418,687,338,496,328,90,100,0,268,51,78,13386,1533,3982,965,7688,992,1337,427,110,124,269,169,4486,963,1739,556,2219,605,420,278,0,268,108,155,17244,1533,2512,627,12885,1155,1224,443,75,94,548,292,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5195684,24512,1357840,18769,3027537,23223,618610,13352,91588,5386,100109,4919,4364679,25231,1078244,16579,2597525,22488,533796,12831,70404,4395,84710,4657,435316,11798,138308,6595,236344,8014,44245,3553,10571,2345,5848,1142,90851,6288,51788,5144,21745,2179,10399,1863,3891,1316,3028,1398,97456,5990,48355,4298,36377,3613,8747,1688,2570,949,1407,502,51844,3721,21157,2374,21635,2233,6449,1453,1534,535,1069,613,155538,5349,19988,2274,113911,4630,14974,1890,2618,788,4047,895,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1538895,13673,336260,10312,933224,12626,204134,7322,32463,2870,32814,2586,1261622,15036,266555,9226,770465,12120,171213,6694,26674,2614,26715,2022,167271,7691,41774,3928,100867,6165,19386,2136,3270,919,1974,611,8698,1822,3960,1396,2731,714,1304,604,564,461,139,133,27148,3196,10143,1819,12029,2324,3104,864,970,431,902,511,23543,2878,8440,1834,9647,1472,3918,1091,382,322,1156,843,50613,3562,5388,1215,37485,3074,5209,1082,603,274,1928,645,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1716891,12393,446498,11627,981721,12956,222425,7193,39875,4147,26372,2290,1266194,14640,301222,8983,744585,11956,170165,6612,30216,3341,20006,2042,197459,8288,56872,5070,114260,6670,19531,2766,4997,2081,1799,690,70387,4402,33447,3362,24691,2949,9970,1880,1046,478,1233,550,53890,3978,22692,2704,21941,2712,6888,1290,1448,636,921,580,43193,3385,19105,2669,19055,2004,4198,1017,623,426,212,203,85768,4724,13160,1920,57189,4035,11673,1762,1545,581,2201,649,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5455635,25275,1524876,19612,3159899,25646,525904,10970,130154,5759,114802,5207,4212524,24848,1063409,16978,2542587,22169,423545,9706,94144,4382,88839,4433,526194,12736,171848,7730,294309,10363,40661,3495,11563,1732,7813,1331,284815,9914,138731,7277,98921,6959,25044,2548,14343,2359,7776,1478,200322,8218,95907,5599,76185,4301,17658,2026,5484,1730,5088,1245,59979,4683,28168,3021,24504,2744,3988,1086,1890,824,1429,703,171801,6570,26813,3356,123393,4990,15008,1982,2730,795,3857,814,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,471613,8269,138346,5623,261412,7908,54306,3564,7655,1418,9894,1591,387778,8468,105957,5459,220972,7209,47124,3711,5646,1187,8079,1375,41174,4465,14525,2550,21615,3037,3416,753,1250,616,368,290,10139,2075,5931,1689,2475,747,701,409,710,429,322,229,12435,3085,6149,2470,4438,1126,1610,796,0,268,238,208,6163,1556,2869,1173,2646,948,389,314,0,268,259,316,13924,1815,2915,1027,9266,1286,1066,629,49,85,628,361,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1822503,17056,476479,12300,1042736,14576,194875,7961,64385,4704,44028,3031,1497530,17501,368012,11935,874173,14480,167751,7607,51344,4041,36250,3075,213695,9135,71938,5338,113257,6289,15205,2281,8971,2170,4324,1203,12164,2225,7348,1906,2795,1245,704,561,696,393,621,433,27514,3115,11402,2086,11047,1735,3674,1118,531,382,860,547,27023,3132,12258,2031,9419,1679,2893,1066,1914,930,539,406,44577,3365,5521,1815,32045,2594,4648,1136,929,690,1434,554,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,385189,5237,98670,4232,231536,6017,42512,3136,3569,848,8902,1262,299377,4990,76559,3863,178457,5079,34362,2832,2963,797,7036,1098,41955,3114,11307,1551,26478,2208,3148,768,301,158,721,385,1178,494,724,477,225,181,86,109,74,115,69,83,15374,1732,5224,1068,7266,1046,2482,905,15,25,387,216,4072,848,1615,662,2096,603,265,200,50,86,46,47,23233,2286,3241,774,17014,1789,2169,569,166,201,643,306,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2704348,15751,632460,17504,1596842,20271,362112,10973,59349,5492,53585,3716,2263836,18807,504567,15641,1349911,19095,315542,10617,47613,5011,46203,3442,283311,10659,83871,6427,161149,7370,26359,2740,7628,1572,4304,1025,17390,2654,9328,2215,4481,1036,1983,668,1184,679,414,271,36403,3774,13467,2270,16110,2289,4433,1205,1570,897,823,456,29867,3453,13027,2583,12730,2155,3310,933,573,362,227,190,73541,4999,8200,1684,52461,3677,10485,1714,781,434,1614,666,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9943499,32950,2425325,25190,5895519,39066,1144540,21683,289643,13257,188472,7233,7889896,34901,1840511,24333,4724037,33492,953232,19731,221137,11467,150979,6747,1240857,21185,353352,13049,733740,18294,97199,5779,38679,3817,17887,2593,164999,9561,64877,5813,63170,5978,21608,3358,11047,2267,4297,1085,146042,7639,56804,4093,63322,4552,16366,2090,6405,1845,3145,747,170149,8904,62570,5984,82138,5974,17598,2643,5817,1796,2026,740,331556,10230,47211,4890,229112,7348,38537,3461,6558,1523,10138,1673,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1150730,8983,297994,8750,715601,12824,112494,6497,13036,2257,11605,1569,880457,10611,218087,9069,551061,11297,93460,5652,9418,1724,8431,1343,146607,7122,42287,3836,92906,5441,8323,1475,1898,1085,1193,560,26895,2850,12048,1931,10224,1453,3060,1313,925,595,638,490,23795,3083,12231,2533,9521,1393,1387,645,303,327,353,218,18873,2235,6784,1234,10233,1723,1485,531,153,152,218,363,54103,3911,6557,1577,41656,3279,4779,1188,339,221,772,399,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,312278,4427,83478,4365,176597,5606,39702,2650,6342,1325,6159,868,235329,5294,58989,3984,134409,4981,31472,2387,5374,1142,5085,799,35670,2656,11976,1483,19372,2364,3239,867,548,435,535,279,2606,952,1288,642,1065,534,198,201,55,95,0,268,16540,2135,6464,1588,7489,1177,2379,699,119,192,89,97,4749,1030,1653,652,2450,855,512,204,0,268,134,215,17384,1626,3108,797,11812,1463,1902,589,246,169,316,191,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3533270,19125,930358,15663,2055532,19876,375170,10430,103926,6717,68284,3652,2818333,19041,701962,13872,1664880,17236,310145,9915,84469,5974,56877,3447,391566,10983,131306,7285,213046,7842,32464,3147,9687,1795,5063,1230,88912,5308,35907,2925,38426,3852,10100,1784,3403,958,1076,477,62744,4971,26976,3091,28125,3191,4545,1058,1657,756,1441,548,45714,3705,17348,2281,20835,2548,4933,1273,1730,866,868,463,126001,6623,16859,2531,90220,5223,12983,1918,2980,1070,2959,873,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2861021,18188,770722,15108,1630482,22300,367271,10397,51413,4614,41133,3707,2125637,17510,541002,13314,1229975,17283,283521,9075,40709,4041,30430,2946,338928,11573,102065,6679,192388,8129,35921,3521,5129,1248,3425,888,134034,6736,55005,4461,59174,4520,15750,1997,2500,858,1605,759,81817,4818,37665,3884,31294,3479,10452,1348,1054,454,1352,523,47626,3656,17949,2206,24391,2461,4365,1288,361,315,560,432,132979,6674,17036,2159,93260,6000,17262,2255,1660,696,3761,946,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,692130,9528,158674,5821,425857,8519,81737,4265,10530,1524,15332,2014,571792,9658,124850,6056,356069,8048,69719,3890,8252,1525,12902,1937,69374,5007,18621,2384,41569,3412,6716,1351,1416,604,1052,455,4085,1050,2189,843,1236,536,419,267,85,136,156,156,17987,2113,6578,1253,8030,1470,2495,621,497,369,387,291,8170,1444,3572,1137,3439,872,1061,493,46,79,52,86,20722,2853,2864,973,15514,2294,1327,565,234,279,783,442,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2663113,15298,743014,12052,1547759,15918,292433,7881,33931,3403,45976,2763,2158814,16546,574173,11126,1274088,14361,247190,7386,25371,2872,37992,2435,237925,7452,73882,4947,136649,5247,19921,2179,4597,1300,2876,643,39682,3232,24076,2706,9424,1322,4458,1017,1208,1036,516,311,79191,4760,35387,3212,33311,2595,7345,1178,1812,645,1336,477,43464,2827,19428,1886,19523,1881,3729,861,359,238,425,323,104037,3853,16068,1829,74764,3016,9790,1485,584,250,2831,620,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,262992,4750,58453,3293,161237,5293,34241,2972,3713,1147,5348,983,194862,5078,41843,2856,120179,4900,25882,2633,2909,1060,4049,909,33583,3069,8329,1641,20113,2431,4399,1068,497,339,245,217,3893,1032,1258,780,1522,450,1060,532,0,268,53,105,11431,1961,4008,1047,6200,1347,898,463,212,219,113,125,4589,1130,1948,770,1860,515,730,454,0,268,51,84,14634,1723,1067,478,11363,1525,1272,507,95,137,837,415,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1163976,13505,309478,9526,636050,12598,157619,6410,42692,3743,18137,2074,885299,13062,226890,8195,493689,12273,122399,5567,29958,2967,12363,1558,139930,6632,34255,3166,84941,4978,15032,2036,3833,977,1869,689,37601,2914,15047,1995,12494,1680,5702,1073,3269,826,1089,535,45900,3266,15234,1957,19085,2212,6865,1391,2990,952,1726,626,34619,3267,13844,1841,13794,1897,4443,1120,1843,743,695,412,20627,2272,4208,1077,12047,1667,3178,894,799,480,395,225,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
