GEO_ID,C18031_001E,C18031_001M,C18031_002E,C18031_002M,C18031_003E,C18031_003M,C18031_004E,C18031_004M,C18031_005E,C18031_005M,C18031_006E,C18031_006M,C18031_007E,C18031_007M,C18031_008E,C18031_008M,C18031_009E,C18031_009M,C18031_010E,C18031_010M,C18031_011E,C18031_011M,C18031_012E,C18031_012M,C18031_013E,C18031_013M,C18031_014E,C18031_014M,C18031_015E,C18031_015M,C18031_016E,C18031_016M,C18031_017E,C18031_017M,C18031_018E,C18031_018M,C18031_019E,C18031_019M,C18031_020E,C18031_020M,C18031_021E,C18031_021M,C18031_022E,C18031_022M,C18031_023E,C18031_023M,C18031_024E,C18031_024M,C18031_025E,C18031_025M,C18031_026E,C18031_026M,C18031_027E,C18031_027M,C18031_028E,C18031_028M,C18031_029E,C18031_029M,C18031_030E,C18031_030M,C18031_031E,C18031_031M,C18031_032E,C18031_032M,C18031_033E,C18031_033M,C18031_034E,C18031_034M,C18031_035E,C18031_035M,C18031_036E,C18031_036M,C18031_037E,C18031_037M,C18031_038E,C18031_038M,C18031_039E,C18031_039M,C18031_040E,C18031_040M,C18031_041E,C18031_041M,C18031_042E,C18031_042M,C18031_043E,C18031_043M,NAME,C18031_001EA,C18031_001MA,C18031_002MA,C18031_002EA,C18031_003MA,C18031_003EA,C18031_004MA,C18031_004EA,C18031_005EA,C18031_005MA,C18031_006EA,C18031_006MA,C18031_007MA,C18031_007EA,C18031_008MA,C18031_008EA,C18031_009MA,C18031_009EA,C18031_010MA,C18031_010EA,C18031_011EA,C18031_011MA,C18031_012EA,C18031_012MA,C18031_013MA,C18031_013EA,C18031_014MA,C18031_014EA,C18031_015MA,C18031_015EA,C18031_016EA,C18031_016MA,C18031_017EA,C18031_017MA,C18031_018MA,C18031_018EA,C18031_019MA,C18031_019EA,C18031_020MA,C18031_020EA,C18031_021EA,C18031_021MA,C18031_022EA,C18031_022MA,C18031_023EA,C18031_023MA,C18031_024MA,C18031_024EA,C18031_025MA,C18031_025EA,C18031_026MA,C18031_026EA,C18031_027EA,C18031_027MA,C18031_028EA,C18031_028MA,C18031_029MA,C18031_029EA,C18031_030MA,C18031_030EA,C18031_031MA,C18031_031EA,C18031_032MA,C18031_032EA,C18031_033EA,C18031_033MA,C18031_034EA,C18031_034MA,C18031_035MA,C18031_035EA,C18031_036MA,C18031_036EA,C18031_037MA,C18031_037EA,C18031_038EA,C18031_038MA,C18031_039EA,C18031_039MA,C18031_040MA,C18031_040EA,C18031_041MA,C18031_041EA,C18031_042MA,C18031_042EA,C18031_043MA,C18031_043EA,state
0400000US13,8074472,4987,328823,8875,170233,6093,9139,1750,2821,929,6318,1464,93816,4658,16565,2419,77251,4100,67278,3615,6850,1288,60428,3508,158590,6604,7373,1550,3666,1123,3707,1099,75043,4793,23320,3666,51723,3524,76174,4073,17557,2085,58617,3555,7745649,10926,3759639,9217,700169,5564,128389,8023,571780,9056,2785554,7911,276513,10999,2509041,13225,273916,4053,21811,1916,252105,4139,3986010,7768,672214,5839,130164,7525,542050,8962,2919661,7919,424071,12032,2495590,15268,394135,4193,54577,3283,339558,4760,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1122962,2714,43206,3009,24165,2317,1150,556,423,373,727,371,10619,1536,1477,657,9142,1515,12396,1452,1117,516,11279,1326,19041,1875,632,354,0,264,632,354,5691,1105,677,294,5014,1029,12718,1521,2280,916,10438,1329,1079756,4592,521534,3624,88491,1403,11205,2187,77286,2219,375012,2902,28264,2822,346748,3972,58031,1497,4122,880,53909,1463,558222,2676,82742,1642,11041,2238,71701,2632,389730,2175,42393,3424,347337,4003,85750,1651,7550,1122,78200,2067,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1281457,2327,67205,3909,39386,3204,1189,432,377,254,812,335,20108,2270,3799,1129,16309,1994,18089,1754,1495,561,16594,1766,27819,2048,1268,539,462,407,806,422,9890,1454,2630,915,7260,1082,16661,1495,2828,819,13833,1277,1214252,4111,595491,3841,111976,2121,19630,2549,92346,2416,430183,3078,46378,3829,383805,4745,53332,1704,3007,683,50325,1837,618761,2606,104880,1921,16658,2347,88222,2950,445243,2706,67140,3750,378103,4137,68638,1515,6004,931,62634,1688,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11499638,4290,409180,10807,205603,7246,11123,1888,3457,1048,7666,1742,99635,5265,15407,2182,84228,4753,94845,4377,8586,1697,86259,3873,203577,7111,10871,2140,4175,1603,6696,1254,79515,4789,19122,2855,60393,4244,113191,4867,17844,1857,95347,4408,11090458,11613,5401438,7661,982281,5114,154401,7752,827880,9122,3916162,6648,339952,11368,3576210,13236,502995,4395,30390,2946,472605,5037,5689020,8775,936898,5554,140026,8169,796872,8774,4027000,7149,504654,14066,3522346,15720,725122,4880,71227,4163,653895,6138,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5635150,3562,248171,6644,131256,4818,5051,1046,1490,633,3561,854,67824,4195,10734,1514,57090,3882,58381,2744,4399,1122,53982,2441,116915,4677,5584,1396,1800,819,3784,1085,49211,3733,12479,2027,36732,3151,62120,2947,9529,1467,52591,2804,5386979,7467,2625889,6305,487387,4714,73146,5350,414241,6959,1890098,4776,170959,7449,1719139,8270,248404,3012,12796,1772,235608,3156,2761090,5362,465455,4000,74512,5782,390943,6363,1937369,5330,252709,9770,1684660,11789,358266,3246,31287,2381,326979,3296,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2670986,2194,116914,4506,63888,3957,2127,736,366,253,1761,707,32596,3117,5233,1457,27363,2680,29165,1886,1718,579,27447,1965,53026,3140,1436,461,278,250,1158,430,18685,2165,4885,1128,13800,1618,32905,1813,5045,904,27860,1778,2554072,5006,1248104,4779,200804,2109,23854,2952,176950,3251,906126,4095,76154,4137,829972,5634,141174,2101,7205,1199,133969,2398,1305968,3944,194135,2455,26934,2905,167201,3759,912910,3451,108962,5172,803948,5147,198923,2090,17702,1329,181221,2305,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2458229,2289,109127,5083,59277,3284,2071,673,654,347,1417,503,29954,2679,5345,1271,24609,2249,27252,1875,2513,751,24739,1621,49850,3358,1584,636,299,205,1285,570,19974,2280,4553,1014,15421,1968,28292,2224,4131,825,24161,2218,2349102,5390,1148753,4257,203554,2888,26425,2835,177129,3295,829137,3896,75792,4961,753345,6230,116062,2125,5244,1091,110818,2338,1200349,3898,193641,2612,25910,2952,167731,3492,848186,3346,107447,5027,740739,5811,158522,2344,12883,1262,145639,2716,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3765918,3021,239525,6233,126903,4633,5478,1131,1502,725,3976,1004,73276,4077,20017,2592,53259,3784,48149,2513,6193,1068,41956,2403,112622,3658,6390,1323,2604,843,3786,986,52733,3230,17977,2080,34756,2909,53499,2503,12676,1551,40823,2348,3526393,6933,1705862,6295,298042,3215,64406,5083,233636,5356,1245489,5218,153438,7000,1092051,8034,162331,2554,15523,2018,146808,3100,1820531,5490,274553,3348,60985,3686,213568,4793,1314072,4117,225721,6895,1088351,8099,231906,3058,31430,2297,200476,3631,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4043670,3973,215689,7095,115245,5614,6259,1335,2356,724,3903,1071,66009,4791,14212,1741,51797,4511,42977,2530,4812,965,38165,2355,100444,4791,4430,1186,1977,848,2453,886,43931,3273,14879,1972,29052,2887,52083,2716,13721,1610,38362,2402,3827981,7799,1819817,7086,340602,3577,95752,6699,244850,6920,1312984,6754,177900,8530,1135084,10439,166231,2973,15466,2239,150765,2943,2008164,5933,325223,3021,88319,6131,236904,6399,1445349,4999,296157,10315,1149192,9828,237592,3019,39823,2703,197769,3214,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1206082,1999,62548,3804,37848,2687,1429,460,365,263,1064,412,18757,1976,4154,962,14603,1662,17662,1560,1601,495,16061,1447,24700,2227,939,461,438,319,501,306,10387,1498,2551,821,7836,1333,13374,1405,2773,594,10601,1279,1143534,4256,547076,3346,83754,1954,13723,1800,70031,2315,401603,3037,37073,2942,364530,3827,61719,1584,4252,903,57467,1678,596458,2735,79892,1636,13284,1855,66608,2557,428006,2226,55598,3590,372408,3758,88560,1382,10676,1426,77884,2030,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5038482,4017,166856,7044,81764,4650,4833,1243,1491,781,3342,854,39897,3493,5730,1787,34167,3226,37034,2456,3874,1528,33160,2321,85092,5052,4561,1541,1598,1344,2963,920,33322,3036,7027,1815,26295,2714,47209,3493,6326,1213,40883,3364,4871626,8278,2327878,5740,423558,4060,37920,4536,385638,5503,1684361,5614,97420,6990,1586941,8048,219959,2716,10279,1673,209680,3003,2543748,5380,403953,3705,48048,5729,355905,6546,1834547,5052,157063,9596,1677484,10820,305248,3870,26360,2194,278888,4231,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5767686,3213,219251,8571,102972,5074,4200,1175,1003,476,3197,993,45892,3455,7174,1452,38718,3236,52880,3038,5290,1088,47590,2893,116279,6619,5048,1287,920,580,4128,1113,42380,4626,11299,2275,31081,3937,68851,4036,10738,1947,58113,3417,5548435,8769,2681848,5812,441571,3595,59348,5329,382223,6139,1961223,4996,149643,7984,1811580,9702,279054,2962,17839,2328,261215,3229,2866587,7241,420331,3899,55052,4152,365279,4918,2050253,5549,217443,9029,1832810,10024,396003,4299,42720,3511,353283,4685,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9183062,4006,376736,8440,191674,6214,9342,1338,3375,781,5967,1112,93388,4895,15704,1872,77684,4339,88944,3100,7561,1398,81383,2632,185062,5426,7762,1237,2806,728,4956,1111,77248,4017,20519,2381,56729,3724,100052,3777,13081,1828,86971,3765,8806326,8517,4281566,7483,780144,4144,135415,6719,644729,6769,3086832,6360,314894,9783,2771938,11285,414590,3355,21950,2170,392640,3938,4524760,5550,742010,4095,138321,7852,603689,7949,3191834,5414,437029,10975,2754805,12134,590916,3621,56854,3359,534062,4256,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4636343,2815,164527,5001,88796,3828,4075,969,870,390,3205,822,43720,3204,5040,798,38680,3131,41001,2174,3233,630,37768,2121,75731,3455,2760,897,552,374,2208,746,27443,2167,6416,1246,21027,1966,45528,2314,7877,1232,37651,2147,4471816,5387,2206372,4723,369969,3046,38729,3598,331240,4018,1626895,4666,118109,6150,1508786,7034,209508,2167,10358,1109,199150,2130,2265444,5104,353351,2821,40130,3601,313221,4041,1630812,3774,152468,7205,1478344,7041,281281,2555,26527,1976,254754,3170,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2596240,3166,167221,5792,89485,4654,3989,1123,1961,792,2028,757,47939,3652,13227,2075,34712,2895,37557,2701,4848,1062,32709,2421,77736,3972,3595,1083,1601,748,1994,690,35643,3234,13725,2241,21918,2727,38498,2244,11090,1382,27408,2058,2429019,6700,1149295,5866,221223,3483,63430,4439,157793,4501,825655,5112,117990,6807,707665,6661,102417,2508,8167,1335,94250,2615,1279724,4736,211658,2751,64786,4562,146872,4759,909076,4456,198656,6925,710420,7956,158990,2400,29403,2566,129587,3390,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
