GEO_ID,B19037A_001E,B19037A_001M,B19037A_002E,B19037A_002M,B19037A_003E,B19037A_003M,B19037A_004E,B19037A_004M,B19037A_005E,B19037A_005M,B19037A_006E,B19037A_006M,B19037A_007E,B19037A_007M,B19037A_008E,B19037A_008M,B19037A_009E,B19037A_009M,B19037A_010E,B19037A_010M,B19037A_011E,B19037A_011M,B19037A_012E,B19037A_012M,B19037A_013E,B19037A_013M,B19037A_014E,B19037A_014M,B19037A_015E,B19037A_015M,B19037A_016E,B19037A_016M,B19037A_017E,B19037A_017M,B19037A_018E,B19037A_018M,B19037A_019E,B19037A_019M,B19037A_020E,B19037A_020M,B19037A_021E,B19037A_021M,B19037A_022E,B19037A_022M,B19037A_023E,B19037A_023M,B19037A_024E,B19037A_024M,B19037A_025E,B19037A_025M,B19037A_026E,B19037A_026M,B19037A_027E,B19037A_027M,B19037A_028E,B19037A_028M,B19037A_029E,B19037A_029M,B19037A_030E,B19037A_030M,B19037A_031E,B19037A_031M,B19037A_032E,B19037A_032M,B19037A_033E,B19037A_033M,B19037A_034E,B19037A_034M,B19037A_035E,B19037A_035M,B19037A_036E,B19037A_036M,B19037A_037E,B19037A_037M,B19037A_038E,B19037A_038M,B19037A_039E,B19037A_039M,B19037A_040E,B19037A_040M,B19037A_041E,B19037A_041M,B19037A_042E,B19037A_042M,B19037A_043E,B19037A_043M,B19037A_044E,B19037A_044M,B19037A_045E,B19037A_045M,B19037A_046E,B19037A_046M,B19037A_047E,B19037A_047M,B19037A_048E,B19037A_048M,B19037A_049E,B19037A_049M,B19037A_050E,B19037A_050M,B19037A_051E,B19037A_051M,B19037A_052E,B19037A_052M,B19037A_053E,B19037A_053M,B19037A_054E,B19037A_054M,B19037A_055E,B19037A_055M,B19037A_056E,B19037A_056M,B19037A_057E,B19037A_057M,B19037A_058E,B19037A_058M,B19037A_059E,B19037A_059M,B19037A_060E,B19037A_060M,B19037A_061E,B19037A_061M,B19037A_062E,B19037A_062M,B19037A_063E,B19037A_063M,B19037A_064E,B19037A_064M,B19037A_065E,B19037A_065M,B19037A_066E,B19037A_066M,B19037A_067E,B19037A_067M,B19037A_068E,B19037A_068M,B19037A_069E,B19037A_069M,NAME,B19037A_001MA,B19037A_001EA,B19037A_002EA,B19037A_002MA,B19037A_003EA,B19037A_003MA,B19037A_004EA,B19037A_004MA,B19037A_005MA,B19037A_005EA,B19037A_006MA,B19037A_006EA,B19037A_007MA,B19037A_007EA,B19037A_008EA,B19037A_008MA,B19037A_009EA,B19037A_009MA,B19037A_010MA,B19037A_010EA,B19037A_011MA,B19037A_011EA,B19037A_012MA,B19037A_012EA,B19037A_013EA,B19037A_013MA,B19037A_014EA,B19037A_014MA,B19037A_015MA,B19037A_015EA,B19037A_016MA,B19037A_016EA,B19037A_017MA,B19037A_017EA,B19037A_018MA,B19037A_018EA,B19037A_019EA,B19037A_019MA,B19037A_020EA,B19037A_020MA,B19037A_021MA,B19037A_021EA,B19037A_022MA,B19037A_022EA,B19037A_023MA,B19037A_023EA,B19037A_024MA,B19037A_024EA,B19037A_025EA,B19037A_025MA,B19037A_026MA,B19037A_026EA,B19037A_027MA,B19037A_027EA,B19037A_028MA,B19037A_028EA,B19037A_029MA,B19037A_029EA,B19037A_030MA,B19037A_030EA,B19037A_031MA,B19037A_031EA,B19037A_032EA,B19037A_032MA,B19037A_033EA,B19037A_033MA,B19037A_034MA,B19037A_034EA,B19037A_035MA,B19037A_035EA,B19037A_036MA,B19037A_036EA,B19037A_037EA,B19037A_037MA,B19037A_038EA,B19037A_038MA,B19037A_039EA,B19037A_039MA,B19037A_040MA,B19037A_040EA,B19037A_041MA,B19037A_041EA,B19037A_042EA,B19037A_042MA,B19037A_043EA,B19037A_043MA,B19037A_044EA,B19037A_044MA,B19037A_045MA,B19037A_045EA,B19037A_046MA,B19037A_046EA,B19037A_047EA,B19037A_047MA,B19037A_048EA,B19037A_048MA,B19037A_049EA,B19037A_049MA,B19037A_050MA,B19037A_050EA,B19037A_051MA,B19037A_051EA,B19037A_052EA,B19037A_052MA,B19037A_053EA,B19037A_053MA,B19037A_054EA,B19037A_054MA,B19037A_055MA,B19037A_055EA,B19037A_056MA,B19037A_056EA,B19037A_057EA,B19037A_057MA,B19037A_058EA,B19037A_058MA,B19037A_059EA,B19037A_059MA,B19037A_060MA,B19037A_060EA,B19037A_061MA,B19037A_061EA,B19037A_062MA,B19037A_062EA,B19037A_063EA,B19037A_063MA,B19037A_064EA,B19037A_064MA,B19037A_065MA,B19037A_065EA,B19037A_066MA,B19037A_066EA,B19037A_067MA,B19037A_067EA,B19037A_068EA,B19037A_068MA,B19037A_069EA,B19037A_069MA,state
0400000US31,636024,4361,44988,2445,6556,1347,5114,1170,4011,965,4781,1121,4757,1248,5131,1260,4385,1099,1675,610,2153,845,2528,794,2669,777,998,549,105,104,53,76,72,118,0,216,220411,3738,11818,1881,6675,1068,9280,1366,9472,1384,13737,1960,13648,1513,12670,1746,11713,1633,13907,1773,27582,2418,32913,2353,31329,2381,13017,1433,6697,1015,3434,701,2519,555,228369,3264,10504,1445,7961,1077,9366,1189,9817,1360,11582,1422,13084,1769,10913,1496,12914,1280,10930,1127,25226,1922,28578,1953,34789,2223,19009,1699,9595,1230,7435,1064,6666,1097,142256,2233,16724,1608,18075,1421,17759,1385,13987,1418,11294,1319,10349,1083,8267,1083,7931,1053,5253,729,9426,958,9167,1039,7062,1027,2789,614,1682,480,1020,372,1471,507,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,720420,7237,39363,2834,4390,1492,2910,1165,3083,1247,2327,820,2659,1060,3064,1226,3190,881,3251,1268,1586,625,3265,1009,4166,1112,3186,1419,1288,644,432,454,411,376,155,253,277241,6088,11541,2137,8498,1856,8953,1692,16654,2904,14013,2500,14948,2222,12537,1939,15946,2436,14221,2326,29548,3067,38024,3523,41242,3149,24729,2766,12693,2123,8751,1796,4943,1118,258697,5050,15544,2482,8779,1871,8417,1530,12025,1759,13081,2075,12765,1908,13770,2340,12919,1781,12577,1694,22448,2089,28561,2396,38938,3186,22782,2037,14082,2041,9965,1413,12044,1783,145119,3165,13341,2365,14783,1880,11036,1534,14083,1705,10107,1277,9866,1219,9262,1448,7168,1300,6000,1178,12111,1503,11144,1401,11749,1950,6169,1297,3514,867,1731,581,3055,950,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,478866,4673,18383,2221,1958,691,1293,730,1968,841,945,473,1033,544,1409,605,2269,826,1121,533,927,410,1128,609,3193,1275,855,527,22,36,219,250,0,253,43,74,164717,3559,7273,1809,3750,1201,3866,1200,4491,1198,5722,1271,6953,1342,8580,1548,8298,1352,7546,1264,16737,2186,26396,2221,29745,2556,16624,1747,7784,1269,5963,1199,4989,1010,200047,3433,8134,1290,5432,1105,4712,1237,7127,1560,9151,1372,8952,1651,8566,1340,8666,1197,8815,1228,18459,1990,25681,2401,35002,2458,19810,1938,11985,1584,11621,1462,7934,1207,95719,2368,9712,1373,11039,1531,9280,1246,8108,1150,7432,1137,6896,1222,6329,1051,5084,832,4241,857,8019,1222,6400,1028,5446,1015,3429,789,1599,517,1193,449,1512,498,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2312468,10351,50267,3654,6436,1329,1964,621,4094,1524,3124,1144,3159,1001,3654,1685,2489,759,2940,1141,2101,680,5606,1127,4322,1135,6647,1440,1938,1148,696,473,505,269,592,526,755615,8894,20269,2623,13586,2143,14500,1896,18985,1967,20371,2596,21575,2677,25914,2483,30105,3141,29859,3032,62660,3560,97708,5581,133091,6016,98344,5726,58431,3874,52508,3442,57709,3365,930207,7655,34951,3273,19849,2126,19502,2219,22537,2372,21715,2058,27930,2795,32824,3238,30826,2916,34269,3427,67841,3838,96032,4744,144999,5326,117983,4895,81871,4040,84976,4586,92102,4494,576379,6048,47975,3699,64490,3737,57567,3600,46766,2784,40073,2926,39203,2877,33335,2270,25880,2030,25048,2257,41957,2972,45227,2772,44521,2937,23787,2133,13531,1613,13806,1682,13213,1639,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,545106,6091,34953,3232,8470,1621,4235,1143,3541,1351,3538,1302,2608,1353,4179,1705,1597,729,1425,609,1612,808,980,514,1609,833,625,345,0,282,0,282,0,282,534,777,174425,5034,14874,2700,8868,1699,12090,1960,11462,2016,11459,2011,13622,1978,11464,2426,9243,1412,8468,1644,14075,1905,24065,2791,17875,2087,7937,1672,4413,984,2590,636,1920,687,212088,3756,15305,1550,10568,1758,11855,2292,10646,1898,9922,1572,9693,1644,10565,1433,11906,1702,9341,1480,20498,2845,22928,2096,27507,2134,16365,1870,9047,1280,8100,1371,7842,1110,123640,2793,14411,1797,14338,1632,14064,1792,9911,1455,9712,1433,8778,1122,7385,1419,6351,1046,4896,823,7440,1219,9008,1372,7305,1173,4118,837,1778,485,1889,577,2256,754,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,5059473,18173,163108,6316,34931,3271,13181,2084,15457,2633,13833,1640,10728,1922,12734,1767,9020,1708,9847,1966,7110,1376,11810,2285,10638,2189,8217,1526,2747,835,844,441,1061,732,950,491,1722449,11956,81398,4767,46950,3832,55183,4387,67368,4421,67642,4110,77562,5273,73819,4731,85539,5184,80465,4706,162171,7088,220998,7279,256196,6420,167849,7127,94630,5425,84364,4471,100315,4897,1943439,12887,110733,5379,60679,3752,61957,3905,67722,3910,70800,3916,78257,4504,75529,4703,87282,4284,81756,3596,162868,6530,216528,6418,280111,7382,204721,6845,121000,5242,120262,5632,143234,6064,1230477,9565,135481,5246,154140,5110,125550,5675,113500,4342,87498,4318,75179,4345,64242,3111,56704,3285,48170,3009,76089,3871,83954,4370,83604,3785,48460,3310,26218,2336,23439,1870,28249,2415,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2515463,14207,129186,5232,25980,3040,13233,1954,12975,2394,12697,2304,10739,1949,10618,1693,8287,1678,8917,1861,5596,1381,8396,1567,6275,1245,3962,1239,1192,613,53,87,161,219,105,106,937322,8491,51475,4182,33603,3698,39627,3676,48244,4067,55483,3808,61824,4390,56428,4805,61562,4345,48520,3877,99306,5349,117163,5811,126132,5865,63364,3610,26752,2432,27084,2850,20755,2254,911501,7884,54319,4096,36115,3183,38199,3347,44174,3472,46442,3201,50035,3624,43107,4023,46271,2985,43073,2986,82958,4211,110149,5073,117750,5001,77200,3583,44132,2711,38472,3024,39105,2876,537454,5142,62352,3203,68909,3626,61344,3897,51102,3252,38375,2933,37157,2657,31535,1966,26553,2133,22814,2327,35952,2662,37120,2697,32385,2365,13358,1353,5967,985,5547,903,6984,1058,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,254427,2201,20901,1386,4260,838,2166,667,3114,791,1716,544,2652,786,1369,432,1124,408,1146,528,829,412,1193,480,859,451,367,246,61,104,0,203,45,75,0,203,83126,1825,3497,967,2955,864,3137,807,4736,1080,6340,1014,4625,949,5782,969,6554,941,5446,1126,11763,1442,10514,1401,10389,1125,4289,786,1343,454,706,338,1050,369,92651,1679,5172,881,3567,694,3050,671,4674,754,4292,770,5418,889,5510,926,5905,804,4901,691,10268,1233,12776,1219,12559,1094,6567,928,3358,815,2297,557,2337,605,57749,1411,8860,1008,7811,888,7080,889,6231,831,4644,718,3755,580,3235,689,2905,569,2124,620,3621,730,2843,608,2040,503,1136,384,494,196,496,242,474,238,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3832220,13940,192395,6109,38257,3656,18434,1947,20047,2092,22608,1995,17143,2371,18059,2446,11112,1635,11477,1778,7562,1245,13123,2084,7182,1305,5609,1320,1414,629,188,215,54,96,126,143,1323337,8726,72304,3658,47970,3583,46315,3445,63566,4268,66326,4002,72365,4402,81488,4746,81413,4996,71909,4026,145198,5851,189810,7422,192834,5999,100359,4496,38559,2718,30633,2044,22288,2055,1459690,9201,84766,4782,55529,3747,52683,3516,63461,3959,65473,3747,75600,3543,69658,3426,76941,4552,72227,3304,138429,5063,190647,5963,218755,6481,130202,4401,66180,3684,53249,3067,45890,2665,856798,6178,80732,4211,109347,3664,99554,4223,93110,4645,78173,3304,64295,3354,54362,2387,46275,2635,36907,2411,57497,3432,48958,3096,40552,2863,20825,1762,10677,1168,6982,1160,8552,1183,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1074495,9098,68821,3096,14737,2219,6675,1444,8210,1695,8222,1512,6721,1253,6480,1300,3145,782,4362,1020,2828,855,2877,970,2528,652,1528,792,170,166,163,214,35,60,140,231,356636,6348,28799,2996,19297,2581,19483,2293,22756,2475,21650,2402,24971,2894,22707,2177,22643,2766,18457,2191,38818,3491,43054,2799,38582,3132,16584,1896,7236,1048,5279,1083,6320,1322,398620,5890,31623,2607,21044,2177,18381,1700,19493,1804,21523,1861,23695,2236,21321,2232,21974,2174,19892,2105,36575,2350,45670,3538,51679,3199,29910,2355,11478,1401,13965,2095,10397,1300,250418,3338,30171,2411,32016,2470,27403,2082,25894,2070,21258,1737,17842,1645,14052,1391,12754,1538,12903,1421,15882,1430,14675,1451,12422,1275,5578,864,2487,599,2240,628,2841,594,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1281808,7240,81879,4233,18326,2613,8426,1934,9742,1688,8163,1867,7406,1710,4372,1099,4542,1083,4532,917,3861,1327,5122,1323,4262,1785,1967,776,853,578,72,122,68,115,165,186,439902,6182,30340,3147,21759,2451,19338,2642,25002,3122,26615,2772,27029,2840,25722,2682,25649,3008,22960,2667,46488,3826,53097,3318,56619,3713,28993,2681,12793,1575,10742,1671,6756,1218,485621,5724,37494,3009,20938,1967,17611,1772,22196,2451,22011,2046,25586,2603,24464,2604,25794,2504,22404,2377,49017,2975,58633,3306,67552,4066,37549,2393,19008,1908,19356,2009,16008,1724,274406,4069,22913,2116,34669,2612,30651,2362,28344,2369,21345,2370,19414,1953,19207,1922,15364,1691,11866,1464,18956,1673,18763,1866,16811,1620,6602,1261,3943,975,2391,742,3167,883,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4196800,13630,160358,5517,35739,2803,15187,1784,13934,1805,16460,2465,13008,1641,11614,1810,9314,1726,9741,1820,5994,1348,10993,1919,9299,1426,6016,1553,2236,994,528,309,196,165,99,119,1349970,9209,63208,3879,42582,2727,48121,3381,66230,4278,68312,4172,75443,4420,73891,4142,76684,4923,79304,4820,151681,5192,186906,7727,200789,7667,100830,3762,47125,3759,37639,2675,31225,2473,1622831,9039,86975,4688,58133,3211,60873,3966,72330,3455,69439,3066,73604,3901,77647,3823,84571,4176,74371,3733,156004,5787,206110,4836,240031,6454,143625,4696,78851,4369,72687,3705,67580,3729,1063641,8095,105807,5203,146587,4656,131723,4140,115201,4174,91089,3810,79427,3388,65743,3321,53406,3515,40665,2566,62676,2855,59241,3163,52886,3320,25572,2171,9908,1040,12175,1364,11535,1325,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,350890,3722,12559,1550,2463,795,951,494,941,558,760,497,1821,858,1353,709,1462,803,391,362,274,362,678,451,454,261,445,324,566,507,0,284,0,284,0,284,117693,3189,6314,1452,3255,1002,2872,913,2973,883,5178,1236,3987,1040,6380,1298,4819,1159,6010,1329,13091,1889,16001,1883,20234,2233,12311,1669,6354,1397,4404,887,3510,940,137473,2817,8252,1593,4775,1044,4278,1098,4391,1062,4572,1191,5451,1192,3890,937,7283,1307,5065,1063,10896,1503,18617,1808,21126,1896,14777,1775,7864,1118,9963,1365,6273,1016,83165,1936,7638,1254,13473,1485,7840,1241,8738,1361,6217,1028,4948,929,5669,1229,4146,896,3060,786,5346,972,4740,894,5194,828,2696,639,1336,481,1423,538,701,317,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1146934,9050,63751,3711,14894,2379,5325,1277,7672,2135,5190,1235,6417,1541,5709,1670,3909,1424,3563,1290,2007,619,3868,1065,2991,818,1216,640,726,515,214,262,0,286,50,80,394862,5815,20227,2297,11500,1824,16013,2828,21633,2613,21773,2800,24617,2788,20093,2026,24900,2919,23437,2719,43504,3536,57979,3655,54692,3875,26342,2642,12449,2077,8568,1344,7135,1192,429846,5878,27037,2851,19903,2275,19847,2211,17433,1800,21070,2209,23711,2405,19903,2076,20304,1980,20563,2285,41108,3368,52598,3514,60491,3277,37386,2691,16724,1501,16328,1798,15440,1603,258475,4026,27242,2337,31094,2629,26448,1890,25134,2301,20585,1920,17235,1849,14849,1775,15180,1651,10963,1400,18558,1639,16380,1785,15709,1588,7494,1187,4420,811,3704,797,3480,871,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,285683,2890,21590,1392,4571,1003,2156,692,3861,1033,2442,686,1605,526,1312,416,1722,571,1150,467,971,412,618,376,485,278,669,428,0,219,28,49,0,219,0,219,95369,2162,4477,983,2997,765,4747,933,4837,858,6088,1085,5964,1022,5821,1078,6346,1219,5382,920,11897,1383,14716,1640,12756,1679,5041,850,1626,475,1173,440,1501,517,101704,1949,5372,907,4454,1078,4419,910,5528,967,5906,954,5777,1139,5524,942,6108,1042,5208,868,11058,1327,13797,1365,12869,1280,7340,1014,2731,629,2600,772,3013,689,67020,1465,8622,797,9694,1065,7787,1070,6442,915,5526,885,4926,875,4333,802,3291,686,3578,767,4075,751,3467,706,2267,550,1300,434,657,325,525,296,530,265,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1911568,11327,98104,4297,21181,2129,11462,2208,9454,1698,9849,1850,7456,1742,8983,1997,6787,1553,6068,1692,4610,1190,5696,1397,3772,1059,1277,483,1215,744,242,201,52,82,0,282,682398,8282,49187,3795,29613,3368,32728,3232,39741,4104,40159,3409,48812,4434,41608,3630,43562,3569,38259,3184,78335,4062,87927,4700,78285,4515,35151,3037,13943,1772,12999,1945,12089,1499,719632,8364,57227,3974,36285,2965,34182,3148,35153,2691,38143,3135,39961,2976,35698,2726,38772,2957,31615,2807,64806,4064,78996,4319,92842,4353,55256,3260,27170,2543,25967,2227,27559,2445,411434,4913,57351,2921,55933,3307,45980,3016,40493,2522,30461,2312,27980,2478,24495,1983,19222,1786,14682,1509,26788,2058,22695,2025,20891,1919,9549,1391,5249,956,4177,818,5488,918,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5939927,18826,379637,8340,85052,5268,41903,4158,40452,3911,32751,3713,35187,4655,26171,3780,25010,3150,20684,3163,17902,2677,18537,2577,17786,2931,10479,1914,4775,1567,931,541,776,467,1241,730,2254384,17925,142177,6419,107239,5893,119494,6389,135661,7422,124200,6074,141241,6235,127912,7258,128666,6268,112786,5901,196943,8626,262782,9169,295653,9402,154173,4963,81228,3820,67751,4340,56478,3432,2177653,15022,145533,8081,91444,4981,86782,5040,98620,5338,97126,4572,98758,5144,102129,5461,102491,4919,94685,5717,182611,6655,244487,8498,295029,7440,201788,6342,113225,4776,110542,5076,112403,4430,1128253,9010,128511,5042,135863,5377,109493,4575,100367,4543,82462,4310,74514,3470,64574,3444,56822,3367,48137,3185,79193,3731,80549,3905,70857,3883,36822,2582,17396,1946,20314,2139,22379,2109,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
