GEO_ID,B08406_001E,B08406_001M,B08406_002E,B08406_002M,B08406_003E,B08406_003M,B08406_004E,B08406_004M,B08406_005E,B08406_005M,B08406_006E,B08406_006M,B08406_007E,B08406_007M,B08406_008E,B08406_008M,B08406_009E,B08406_009M,B08406_010E,B08406_010M,B08406_011E,B08406_011M,B08406_012E,B08406_012M,B08406_013E,B08406_013M,B08406_014E,B08406_014M,B08406_015E,B08406_015M,B08406_016E,B08406_016M,B08406_017E,B08406_017M,B08406_018E,B08406_018M,B08406_019E,B08406_019M,B08406_020E,B08406_020M,B08406_021E,B08406_021M,B08406_022E,B08406_022M,B08406_023E,B08406_023M,B08406_024E,B08406_024M,B08406_025E,B08406_025M,B08406_026E,B08406_026M,B08406_027E,B08406_027M,B08406_028E,B08406_028M,B08406_029E,B08406_029M,B08406_030E,B08406_030M,B08406_031E,B08406_031M,B08406_032E,B08406_032M,B08406_033E,B08406_033M,B08406_034E,B08406_034M,B08406_035E,B08406_035M,B08406_036E,B08406_036M,B08406_037E,B08406_037M,B08406_038E,B08406_038M,B08406_039E,B08406_039M,B08406_040E,B08406_040M,B08406_041E,B08406_041M,B08406_042E,B08406_042M,B08406_043E,B08406_043M,B08406_044E,B08406_044M,B08406_045E,B08406_045M,B08406_046E,B08406_046M,B08406_047E,B08406_047M,B08406_048E,B08406_048M,B08406_049E,B08406_049M,B08406_050E,B08406_050M,B08406_051E,B08406_051M,B08406_052E,B08406_052M,B08406_053E,B08406_053M,B08406_054E,B08406_054M,B08406_055E,B08406_055M,B08406_056E,B08406_056M,B08406_057E,B08406_057M,B08406_058E,B08406_058M,B08406_059E,B08406_059M,B08406_060E,B08406_060M,B08406_061E,B08406_061M,B08406_062E,B08406_062M,B08406_063E,B08406_063M,NAME,B08406_001MA,B08406_001EA,B08406_002MA,B08406_002EA,B08406_003MA,B08406_003EA,B08406_004EA,B08406_004MA,B08406_005MA,B08406_005EA,B08406_006MA,B08406_006EA,B08406_007MA,B08406_007EA,B08406_008MA,B08406_008EA,B08406_009MA,B08406_009EA,B08406_010EA,B08406_010MA,B08406_011EA,B08406_011MA,B08406_012EA,B08406_012MA,B08406_013MA,B08406_013EA,B08406_014MA,B08406_014EA,B08406_015EA,B08406_015MA,B08406_016EA,B08406_016MA,B08406_017EA,B08406_017MA,B08406_018EA,B08406_018MA,B08406_019MA,B08406_019EA,B08406_020MA,B08406_020EA,B08406_021EA,B08406_021MA,B08406_022EA,B08406_022MA,B08406_023EA,B08406_023MA,B08406_024MA,B08406_024EA,B08406_025MA,B08406_025EA,B08406_026EA,B08406_026MA,B08406_027EA,B08406_027MA,B08406_028EA,B08406_028MA,B08406_029MA,B08406_029EA,B08406_030MA,B08406_030EA,B08406_031EA,B08406_031MA,B08406_032EA,B08406_032MA,B08406_033EA,B08406_033MA,B08406_034MA,B08406_034EA,B08406_035MA,B08406_035EA,B08406_036EA,B08406_036MA,B08406_037EA,B08406_037MA,B08406_038EA,B08406_038MA,B08406_039MA,B08406_039EA,B08406_040MA,B08406_040EA,B08406_041EA,B08406_041MA,B08406_042EA,B08406_042MA,B08406_043EA,B08406_043MA,B08406_044MA,B08406_044EA,B08406_045MA,B08406_045EA,B08406_046EA,B08406_046MA,B08406_047EA,B08406_047MA,B08406_048EA,B08406_048MA,B08406_049MA,B08406_049EA,B08406_050MA,B08406_050EA,B08406_051EA,B08406_051MA,B08406_052EA,B08406_052MA,B08406_053EA,B08406_053MA,B08406_054EA,B08406_054MA,B08406_055MA,B08406_055EA,B08406_056MA,B08406_056EA,B08406_057EA,B08406_057MA,B08406_058EA,B08406_058MA,B08406_059EA,B08406_059MA,B08406_060EA,B08406_060MA,B08406_061EA,B08406_061MA,B08406_062EA,B08406_062MA,B08406_063EA,B08406_063MA,state
0400000US13,4096689,20052,3745380,20351,3286627,21694,458753,14342,341732,12470,69297,5509,22369,2858,14703,3354,10652,3097,91139,6343,73836,6269,936,734,14901,2142,1388,438,78,94,7082,2009,4394,1046,6482,1424,52638,4999,43586,4097,145988,6413,2233299,13846,2036973,15405,1771078,16726,265895,10541,188926,9529,42118,4282,15675,2504,11882,3260,7294,3035,46205,4424,36550,4370,297,316,8640,1560,640,367,78,94,2109,1064,3911,965,5162,1372,34354,3939,30384,3387,74201,5430,1863390,16150,1708407,15529,1515549,14606,192858,7556,152806,6270,27179,2772,6694,1288,2821,928,3358,963,44934,4631,37286,4334,639,631,6261,1327,748,360,0,268,4973,1591,483,339,1320,615,18284,2620,13202,2031,71787,4078,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,585016,7207,492073,7099,400334,7857,91739,4305,71117,4077,11686,1958,5625,1465,2543,1003,768,382,33096,3109,32675,3062,0,268,0,268,0,268,421,393,850,731,2945,795,4057,1066,19295,2481,6024,1588,26676,2873,316347,4702,271869,4898,227387,5346,44482,3245,35091,3213,4932,1180,2683,1250,1217,682,559,335,13000,1831,12685,1763,0,268,0,268,0,268,315,372,483,480,2558,756,2983,929,9143,1639,3643,1254,12668,1609,268669,4718,220204,4236,172947,4768,47257,2367,36026,2144,6754,1240,2942,824,1326,623,209,154,20096,2307,19990,2321,0,268,0,268,0,268,106,135,367,348,387,329,1074,541,10152,1675,2381,891,14008,2035,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,640463,8582,567004,9425,489270,8530,77734,4290,56914,3669,13482,2150,4815,1542,1652,718,871,373,5579,1274,5245,1152,0,268,53,94,30,48,251,409,323,312,1757,625,6527,1684,21968,2963,4966,1209,32339,2911,349604,4993,306602,5652,261076,5320,45526,2964,32228,2646,8356,1711,3237,1326,1155,585,550,360,3136,871,2894,714,0,268,0,268,0,268,242,410,251,288,1491,548,5145,1589,12826,2385,3435,1028,16718,2184,290859,6504,260402,6357,228194,5798,32208,2487,24686,1985,5126,1136,1578,723,497,321,321,239,2443,947,2351,944,0,268,53,94,30,48,9,16,72,124,266,239,1382,618,9142,1611,1531,495,15621,1975,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5777753,24231,4867696,26107,4324440,27526,543256,13820,433887,13105,67045,5279,23919,3542,10823,2596,7582,1350,479584,13143,212689,8918,3540,1382,128149,6868,135043,6078,163,151,12407,2193,7068,1235,22158,2594,150557,8548,43453,3923,194830,7714,3116588,16215,2649707,16723,2347943,18712,301764,10524,240120,9471,35588,4457,15040,2760,6153,2329,4863,1009,236765,9178,94733,6184,1947,854,67100,4404,72871,4435,114,129,6602,1434,6930,1224,16616,2131,77703,5254,25674,2653,96591,4575,2661165,16749,2217989,16382,1976497,16416,241492,7334,193767,7092,31457,3064,8879,1522,4670,1216,2719,891,242819,8492,117956,6049,1593,1142,61049,5109,62172,3900,49,81,5805,1701,138,132,5542,1239,72854,5248,17779,2532,98239,5428,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2794139,16998,2589266,17031,2324810,18148,264456,8352,213763,7911,31571,2772,8418,1580,5253,1531,5451,1158,20881,3364,20465,3327,103,124,89,157,147,157,77,123,1674,737,4279,977,11250,1901,53947,4022,26275,4085,86567,5021,1498306,10561,1387107,10999,1237360,11309,149747,6679,117725,5897,18333,2225,5910,1291,4012,1378,3767,1005,8464,1460,8226,1437,47,80,89,157,102,133,0,268,736,414,4012,923,8494,1669,30990,3332,17788,3709,40715,3252,1295833,13647,1202159,13041,1087450,12772,114709,4400,96038,4191,13238,1491,2508,752,1241,575,1684,605,12417,2709,12239,2696,56,95,0,268,45,75,77,123,938,631,267,219,2756,886,22957,2413,8487,1538,45852,3529,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1470173,10519,1325415,12292,1178182,12459,147233,5541,119789,5147,17667,1845,5259,895,2618,818,1900,573,11327,1733,11294,1732,0,268,0,268,33,55,0,268,357,392,3443,672,7877,1340,45997,3464,12123,2046,63634,3067,776555,7380,697385,8075,617974,8311,79411,4010,65311,3590,9210,1224,2753,690,1271,545,866,357,5098,1096,5098,1096,0,268,0,268,0,268,0,268,38,62,3117,642,6529,1150,24790,2117,7688,1501,31910,2214,693618,6527,628030,7288,560208,7652,67822,3340,54478,3044,8457,1103,2506,657,1347,586,1034,406,6229,1350,6196,1352,0,268,0,268,33,55,0,268,319,416,326,299,1348,428,21207,2173,4435,1315,31724,1969,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1343607,10976,1232492,10679,1110172,12208,122320,5726,95290,5132,15407,1874,5974,1352,3378,1010,2271,645,5122,1166,4815,1112,0,268,0,268,256,345,51,90,744,425,4271,1014,3567,1169,33252,3383,11465,2002,52694,4116,728550,6753,667474,7576,599749,9199,67725,4174,52606,3507,8707,1396,3642,1101,1841,778,929,466,3060,1008,2753,910,0,268,0,268,256,345,51,90,357,348,3909,960,2570,939,19349,2220,6868,1512,24963,2325,615057,7483,565018,7026,510423,7022,54595,3330,42684,3080,6700,1203,2332,643,1537,640,1342,488,2062,745,2062,745,0,268,0,268,0,268,0,268,387,290,362,248,997,466,13903,2209,4597,1156,27731,2735,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1770840,13867,1660927,14836,1468709,13082,192218,6715,151183,5986,26505,2947,8002,1966,3511,1147,3017,954,14417,2377,14112,2369,45,78,105,130,103,125,52,87,1125,627,2137,698,2114,729,29573,3639,11545,1483,49002,3169,949399,9549,886354,9724,784189,8674,102165,4562,77900,4041,13968,2308,5167,1403,2921,1103,2209,899,6920,1563,6698,1551,0,268,67,116,103,125,52,87,427,543,1998,674,1464,655,17697,2599,7676,1255,26863,2360,821441,8844,774573,8698,684520,8586,90053,4346,73283,3944,12537,1650,2835,903,590,269,808,360,7497,1438,7414,1436,45,78,38,62,0,268,0,268,698,410,139,115,650,398,11876,1959,3869,848,22139,2129,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1870598,14803,1723951,14857,1514556,16158,209395,9711,158418,9848,31289,3750,11712,2135,4168,1036,3808,1016,35458,4699,34264,4617,794,484,88,103,0,268,312,313,2896,1089,2566,867,5064,1216,32234,3933,25968,3223,42461,3382,988294,12272,910971,12091,795223,12348,115748,5326,85823,4760,17175,2463,7040,1506,2783,808,2927,939,13079,2298,12217,2237,506,405,44,76,0,268,312,313,1212,734,2495,864,4071,1096,17741,3092,18086,2491,20639,2211,882304,10453,812980,10122,719333,10536,93647,7096,72595,7134,14114,2409,4672,1148,1385,549,881,467,22379,3599,22047,3583,288,253,44,71,0,268,0,268,1684,715,71,97,993,480,14493,2052,7882,1713,21822,2545,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,627734,6467,564170,7345,500153,7913,64017,4291,51796,3553,6557,1290,2850,970,1133,523,1681,653,3929,876,3104,785,0,268,0,268,0,268,825,457,473,253,436,256,1703,652,23229,3060,4491,922,29303,2788,326531,4940,292933,4995,256898,5374,36035,2937,28555,2461,4281,944,1562,692,564,299,1073,492,1862,626,1302,489,0,268,0,268,0,268,560,435,164,162,375,234,1372,571,13140,2006,2938,845,13747,1770,301203,4875,271237,5470,243255,5419,27982,2378,23241,2007,2276,682,1288,631,569,313,608,437,2067,751,1802,681,0,268,0,268,0,268,265,236,309,198,61,102,331,227,10089,1661,1553,573,15556,1935,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2454466,16186,2136243,15075,1873304,14373,262939,10074,201917,8803,35272,4281,13547,2723,7628,2286,4575,1199,127146,7151,91035,6670,804,512,30112,3691,5153,1652,42,68,5749,1570,3140,1618,3883,925,56290,4776,21523,3033,100492,6490,1279356,12669,1125606,12404,978835,12369,146771,7859,108156,6258,20156,3287,9659,2450,6156,2101,2644,909,57508,4881,39525,3896,578,426,14291,2751,3114,1183,0,268,2142,879,3030,1612,3204,871,30989,3431,12981,2453,43896,3697,1175110,12680,1010637,11948,894469,11880,116168,6382,93761,6170,15116,2235,3888,1465,1472,581,1931,682,69638,5818,51510,5244,226,249,15821,2183,2039,944,42,68,3607,1222,110,116,679,340,25301,2933,8542,1666,56596,4321,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3105432,18785,2596198,18503,2335422,20782,260776,10472,204461,9312,37716,3812,9359,2149,3903,974,5337,1416,252148,9210,84681,5715,11358,2048,103117,5722,50722,4530,2270,706,4547,1533,3161,893,12306,1942,115847,7856,18502,2540,102723,5345,1640755,12482,1383518,12531,1241103,13765,142415,6964,108897,5799,22319,3313,5414,1602,2341,951,3444,1194,125403,6989,39981,4107,5557,1313,50000,3925,27982,3226,1883,672,1908,811,2751,840,8601,1628,56635,5089,10623,1967,51316,3521,1464677,13091,1212680,12880,1094319,13121,118361,6449,95564,6107,15397,2016,3945,1161,1562,579,1893,647,126745,5214,44700,4372,5801,1504,53117,3986,22740,2313,387,232,2639,1004,410,372,3705,916,59212,5366,7879,1608,51407,3261,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4358915,19377,4051478,19944,3673648,19357,377830,11035,306438,9560,45655,3340,14909,2267,4865,1053,5963,1051,49186,4469,48311,4390,132,192,158,263,108,200,477,279,2532,753,4872,912,12119,1568,77791,3817,24158,2298,136779,5919,2315011,13663,2152841,14303,1942801,15591,210040,7513,169415,6256,26178,2602,8641,1598,2691,861,3115,713,25687,3335,25158,3253,114,188,158,263,0,268,257,185,768,431,4478,874,9522,1425,43746,2715,15398,1692,62571,3733,2043904,13817,1898637,13820,1730847,13568,167790,6206,137023,5167,19477,2565,6268,1296,2174,674,2848,704,23499,2986,23153,2978,18,32,0,268,108,200,220,210,1764,670,394,236,2597,643,34045,2601,8760,1480,74208,4047,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2618412,12539,2319382,14355,2068695,13705,250687,7999,203661,7444,28949,2366,9064,1604,4525,1050,4488,1364,72965,5510,69531,5405,650,434,838,378,1831,860,115,142,1161,452,3757,785,13710,1936,69932,4306,16227,2169,121278,4397,1380952,8542,1223479,10627,1089715,10224,133764,5307,108376,5015,14887,1389,5007,1154,3155,960,2339,1276,31879,3582,30009,3521,185,132,506,261,1064,502,115,142,502,258,3126,743,10949,1772,41743,3128,10585,1545,58689,3234,1237460,8954,1095903,8977,978980,9261,116923,5106,95285,4249,14062,1814,4057,1026,1370,451,2149,518,41086,3303,39522,3140,465,392,332,260,767,515,0,268,659,349,631,318,2761,727,28189,2715,5642,1253,62589,3033,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1143315,11454,1083225,11290,943957,11774,139268,6946,103936,5796,21633,2611,8997,1858,2997,835,1705,661,5074,1476,4865,1423,209,345,0,268,0,268,0,268,857,557,909,446,1318,740,15537,2216,14353,2447,22042,2747,599874,8223,564195,8000,488504,8467,75691,4880,54704,3498,12172,2476,5770,1475,2145,769,900,487,2281,1037,2144,993,137,228,0,268,0,268,0,268,413,374,909,446,1030,627,9686,1906,9074,1891,12286,1836,543441,7661,519030,7916,455453,7389,63577,4710,49232,4388,9461,1169,3227,1033,852,356,805,462,2793,851,2721,846,72,123,0,268,0,268,0,268,444,398,0,268,288,345,5851,1392,5279,1404,9756,1699,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2731050,15826,2514785,17081,2232849,17295,281936,9963,227210,8771,34334,3347,10501,1341,5439,1344,4452,1107,38062,3357,33641,3434,978,562,2353,690,1017,428,73,93,1561,637,4001,826,5264,1199,48091,3960,22110,2512,97176,4559,1440035,10646,1321510,11413,1170029,11973,151481,6519,121488,5536,17811,2270,5697,956,3475,1128,3010,859,17660,2218,15873,2253,513,379,936,406,292,238,46,80,790,402,3805,769,4140,1076,29241,2957,13216,1629,49673,3755,1291015,12753,1193275,13718,1062820,13507,130455,5608,105722,5031,16523,2188,4804,899,1964,685,1442,511,20402,2342,17768,2223,465,446,1417,605,725,332,27,44,771,408,196,178,1124,599,18850,2339,8894,1959,47503,2475,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,454500,5423,392188,5589,341194,5940,50994,4263,40713,3999,6115,1272,1954,531,1869,850,343,241,2879,838,2728,845,14,23,55,92,63,108,19,34,248,238,1027,428,7334,1668,20728,2240,2948,887,27148,2156,245739,3623,208056,3693,179441,4541,28615,2791,22867,2641,3246,816,1115,373,1076,635,311,239,1994,732,1862,745,14,23,55,92,63,108,0,268,127,154,893,423,4761,1272,12790,1513,2146,731,14972,1624,208761,4106,184132,4068,161753,3990,22379,2539,17846,2281,2869,876,839,357,793,542,32,40,885,410,866,408,0,268,0,268,0,268,19,34,121,142,134,163,2573,782,7938,1268,802,519,12176,1246,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,904925,7809,824176,7809,733581,7612,90595,4373,72936,4142,11677,1394,3960,1142,975,373,1047,389,5547,1170,5434,1149,0,268,59,98,0,268,54,88,217,184,1479,519,3735,865,23730,2019,6552,1146,39489,2643,487529,4860,442272,5217,392503,5681,49769,3056,40055,2809,6221,1102,2424,892,565,309,504,252,2530,901,2530,901,0,268,0,268,0,268,0,268,163,154,1264,503,2739,754,12765,1557,4928,1015,20868,1822,417396,6073,381904,5601,341078,5171,40826,2787,32881,2790,5456,1043,1536,502,410,235,543,311,3017,788,2904,776,0,268,59,98,0,268,54,88,54,94,215,196,996,441,10965,1159,1624,553,18621,1603,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1153028,11712,1036066,13730,901547,14257,134519,7817,105253,6849,16469,2954,6783,1728,3309,996,2705,1550,34905,3637,34317,3705,331,316,198,279,0,268,59,98,1544,1005,3411,978,4498,1111,26077,3075,12626,1935,33901,3831,649206,8077,583021,8961,507955,9759,75066,5024,55749,4278,10028,2378,5350,1536,2751,903,1188,586,18813,2493,18588,2514,141,169,25,41,0,268,59,98,974,879,3236,966,3481,857,13342,2315,7064,1382,19275,3016,503822,8013,453045,8321,393592,8386,59453,4531,49504,3930,6441,1463,1433,716,558,306,1517,1449,16092,2791,15729,2775,190,272,173,276,0,268,0,268,570,447,175,176,1017,624,12735,2337,5562,1466,14626,1991,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
