GEO_ID,C08515_001E,C08515_001M,C08515_002E,C08515_002M,C08515_003E,C08515_003M,C08515_004E,C08515_004M,C08515_005E,C08515_005M,C08515_006E,C08515_006M,C08515_007E,C08515_007M,C08515_008E,C08515_008M,C08515_009E,C08515_009M,C08515_010E,C08515_010M,C08515_011E,C08515_011M,C08515_012E,C08515_012M,C08515_013E,C08515_013M,C08515_014E,C08515_014M,C08515_015E,C08515_015M,C08515_016E,C08515_016M,C08515_017E,C08515_017M,C08515_018E,C08515_018M,C08515_019E,C08515_019M,C08515_020E,C08515_020M,C08515_021E,C08515_021M,C08515_022E,C08515_022M,C08515_023E,C08515_023M,C08515_024E,C08515_024M,C08515_025E,C08515_025M,C08515_026E,C08515_026M,C08515_027E,C08515_027M,C08515_028E,C08515_028M,C08515_029E,C08515_029M,C08515_030E,C08515_030M,NAME,C08515_001EA,C08515_001MA,C08515_002EA,C08515_002MA,C08515_003EA,C08515_003MA,C08515_004EA,C08515_004MA,C08515_005EA,C08515_005MA,C08515_006MA,C08515_006EA,C08515_007MA,C08515_007EA,C08515_008MA,C08515_008EA,C08515_009EA,C08515_009MA,C08515_010EA,C08515_010MA,C08515_011MA,C08515_011EA,C08515_012MA,C08515_012EA,C08515_013MA,C08515_013EA,C08515_014EA,C08515_014MA,C08515_015EA,C08515_015MA,C08515_016EA,C08515_016MA,C08515_017MA,C08515_017EA,C08515_018MA,C08515_018EA,C08515_019EA,C08515_019MA,C08515_020EA,C08515_020MA,C08515_021EA,C08515_021MA,C08515_022MA,C08515_022EA,C08515_023MA,C08515_023EA,C08515_024EA,C08515_024MA,C08515_025EA,C08515_025MA,C08515_026EA,C08515_026MA,C08515_027EA,C08515_027MA,C08515_028MA,C08515_028EA,C08515_029EA,C08515_029MA,C08515_030EA,C08515_030MA,state
0400000US44,471613,8269,138346,5623,261412,7908,61961,3874,9894,1591,387778,8468,105957,5459,220972,7209,52770,4029,8079,1375,41174,4465,14525,2550,21615,3037,4666,1032,368,290,10139,2075,5931,1689,2475,747,1411,628,322,229,18598,3510,9018,2702,7084,1422,1999,768,497,367,13924,1815,2915,1027,9266,1286,1115,631,628,361,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1822503,17056,476479,12300,1042736,14576,259260,9417,44028,3031,1497530,17501,368012,11935,874173,14480,219095,8762,36250,3075,213695,9135,71938,5338,113257,6289,24176,2858,4324,1203,12164,2225,7348,1906,2795,1245,1400,753,621,433,54537,4641,23660,3085,20466,2267,9012,2041,1399,675,44577,3365,5521,1815,32045,2594,5577,1229,1434,554,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,385189,5237,98670,4232,231536,6017,46081,3203,8902,1262,299377,4990,76559,3863,178457,5079,37325,2892,7036,1098,41955,3114,11307,1551,26478,2208,3449,767,721,385,1178,494,724,477,225,181,160,163,69,83,19446,2014,6839,1341,9362,1244,2812,955,433,218,23233,2286,3241,774,17014,1789,2335,611,643,306,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2704348,15751,632460,17504,1596842,20271,421461,11145,53585,3716,2263836,18807,504567,15641,1349911,19095,363155,10999,46203,3442,283311,10659,83871,6427,161149,7370,33987,3213,4304,1025,17390,2654,9328,2215,4481,1036,3167,926,414,271,66270,4889,26494,3506,28840,2877,9886,1915,1050,486,73541,4999,8200,1684,52461,3677,11266,1834,1614,666,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9943499,32950,2425325,25190,5895519,39066,1434183,26871,188472,7233,7889896,34901,1840511,24333,4724037,33492,1174369,23291,150979,6747,1240857,21185,353352,13049,733740,18294,135878,6853,17887,2593,164999,9561,64877,5813,63170,5978,32655,4086,4297,1085,316191,13131,119374,7387,145460,8516,46186,4218,5171,1112,331556,10230,47211,4890,229112,7348,45095,3863,10138,1673,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1150730,8983,297994,8750,715601,12824,125530,6699,11605,1569,880457,10611,218087,9069,551061,11297,102878,5814,8431,1343,146607,7122,42287,3836,92906,5441,10221,1698,1193,560,26895,2850,12048,1931,10224,1453,3985,1466,638,490,42668,3562,19015,2758,19754,2167,3328,905,571,412,54103,3911,6557,1577,41656,3279,5118,1200,772,399,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,312278,4427,83478,4365,176597,5606,46044,3199,6159,868,235329,5294,58989,3984,134409,4981,36846,2624,5085,799,35670,2656,11976,1483,19372,2364,3787,996,535,279,2606,952,1288,642,1065,534,253,219,0,268,21289,2483,8117,1751,9939,1407,3010,746,223,235,17384,1626,3108,797,11812,1463,2148,557,316,191,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3533270,19125,930358,15663,2055532,19876,479096,12958,68284,3652,2818333,19041,701962,13872,1664880,17236,394614,12086,56877,3447,391566,10983,131306,7285,213046,7842,42151,3754,5063,1230,88912,5308,35907,2925,38426,3852,13503,2094,1076,477,108458,6427,44324,4188,48960,4041,12865,1972,2309,702,126001,6623,16859,2531,90220,5223,15963,2286,2959,873,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2861021,18188,770722,15108,1630482,22300,418684,11225,41133,3707,2125637,17510,541002,13314,1229975,17283,324230,10199,30430,2946,338928,11573,102065,6679,192388,8129,41050,3755,3425,888,134034,6736,55005,4461,59174,4520,18250,2326,1605,759,129443,5709,55614,4555,55685,4140,16232,1950,1912,652,132979,6674,17036,2159,93260,6000,18922,2232,3761,946,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,692130,9528,158674,5821,425857,8519,92267,4225,15332,2014,571792,9658,124850,6056,356069,8048,77971,3924,12902,1937,69374,5007,18621,2384,41569,3412,8132,1585,1052,455,4085,1050,2189,843,1236,536,504,368,156,156,26157,2293,10150,1563,11469,1650,4099,994,439,303,20722,2853,2864,973,15514,2294,1561,609,783,442,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2663113,15298,743014,12052,1547759,15918,326364,8824,45976,2763,2158814,16546,574173,11126,1274088,14361,272561,8121,37992,2435,237925,7452,73882,4947,136649,5247,24518,2254,2876,643,39682,3232,24076,2706,9424,1322,5666,1466,516,311,122655,5665,54815,3940,52834,3032,13245,1610,1761,584,104037,3853,16068,1829,74764,3016,10374,1464,2831,620,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,262992,4750,58453,3293,161237,5293,37954,3083,5348,983,194862,5078,41843,2856,120179,4900,28791,2865,4049,909,33583,3069,8329,1641,20113,2431,4896,1101,245,217,3893,1032,1258,780,1522,450,1060,532,53,105,16020,2526,5956,1599,8060,1503,1840,686,164,157,14634,1723,1067,478,11363,1525,1367,541,837,415,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1163976,13505,309478,9526,636050,12598,200311,7268,18137,2074,885299,13062,226890,8195,493689,12273,152357,6088,12363,1558,139930,6632,34255,3166,84941,4978,18865,2322,1869,689,37601,2914,15047,1995,12494,1680,8971,1362,1089,535,80519,4464,29078,2772,32879,2856,16141,2178,2421,711,20627,2272,4208,1077,12047,1667,3977,957,395,225,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
